,PSKY
2018-10-03,55.90999984741211
2018-10-04,56.02000045776367
2018-10-05,55.31999969482422
2018-10-08,57.04999923706055
2018-10-09,57.380001068115234
2018-10-10,55.529998779296875
2018-10-11,53.81999969482422
2018-10-12,54.31999969482422
2018-10-15,54.36000061035156
2018-10-16,55.04999923706055
2018-10-17,55.86000061035156
2018-10-18,56.16999816894531
2018-10-19,57.20000076293945
2018-10-22,56.79999923706055
2018-10-23,56.2599983215332
2018-10-24,53.279998779296875
2018-10-25,54.68000030517578
2018-10-26,53.83000183105469
2018-10-29,54.130001068115234
2018-10-30,56.2400016784668
2018-10-31,57.349998474121094
2018-11-01,58.4900016784668
2018-11-02,56.16999816894531
2018-11-05,57.29999923706055
2018-11-06,57.790000915527344
2018-11-07,57.810001373291016
2018-11-08,57.91999816894531
2018-11-09,57.54999923706055
2018-11-12,57.130001068115234
2018-11-13,56.970001220703125
2018-11-14,56.959999084472656
2018-11-15,57.29999923706055
2018-11-16,57.4900016784668
2018-11-19,54.970001220703125
2018-11-20,52.880001068115234
2018-11-21,53.72999954223633
2018-11-23,53.91999816894531
2018-11-26,53.720001220703125
2018-11-27,54.119998931884766
2018-11-28,55.13999938964844
2018-11-29,55.349998474121094
2018-11-30,54.18000030517578
2018-12-03,53.5099983215332
2018-12-04,51.349998474121094
2018-12-06,51.310001373291016
2018-12-07,51.099998474121094
2018-12-10,49.7599983215332
2018-12-11,48.2400016784668
2018-12-12,48.65999984741211
2018-12-13,47.90999984741211
2018-12-14,48.04999923706055
2018-12-17,46.81999969482422
2018-12-18,46.20000076293945
2018-12-19,45.369998931884766
2018-12-20,44.13999938964844
2018-12-21,43.36000061035156
2018-12-24,42.02000045776367
2018-12-26,43.369998931884766
2018-12-27,43.369998931884766
2018-12-28,43.40999984741211
2018-12-31,43.720001220703125
2019-01-02,45.65999984741211
2019-01-03,46.130001068115234
2019-01-04,47.16999816894531
2019-01-07,47.66999816894531
2019-01-08,48.369998931884766
2019-01-09,47.79999923706055
2019-01-10,47.849998474121094
2019-01-11,47.970001220703125
2019-01-14,47.93000030517578
2019-01-15,47.79999923706055
2019-01-16,47.810001373291016
2019-01-17,48.77000045776367
2019-01-18,49.2400016784668
2019-01-22,48.459999084472656
2019-01-23,48.45000076293945
2019-01-24,48.97999954223633
2019-01-25,49.16999816894531
2019-01-28,50.04999923706055
2019-01-29,50.36000061035156
2019-01-30,49.5
2019-01-31,49.459999084472656
2019-02-01,49.66999816894531
2019-02-04,49.5099983215332
2019-02-05,49.810001373291016
2019-02-06,49.779998779296875
2019-02-07,49.150001525878906
2019-02-08,49.560001373291016
2019-02-11,48.09000015258789
2019-02-12,48.380001068115234
2019-02-13,48.43000030517578
2019-02-14,49.099998474121094
2019-02-15,50.63999938964844
2019-02-19,50.56999969482422
2019-02-20,51.20000076293945
2019-02-21,50.91999816894531
2019-02-22,51.689998626708984
2019-02-25,50.58000183105469
2019-02-26,50.470001220703125
2019-02-27,49.619998931884766
2019-02-28,50.209999084472656
2019-03-01,50.790000915527344
2019-03-04,50.11000061035156
2019-03-05,50.20000076293945
2019-03-06,50.02000045776367
2019-03-07,49.13999938964844
2019-03-08,49.0099983215332
2019-03-11,49.08000183105469
2019-03-12,49.439998626708984
2019-03-13,48.70000076293945
2019-03-14,48.2400016784668
2019-03-15,47.70000076293945
2019-03-18,47.63999938964844
2019-03-19,47.220001220703125
2019-03-20,46.15999984741211
2019-03-21,46.099998474121094
2019-03-22,45.060001373291016
2019-03-25,45.529998779296875
2019-03-26,47.31999969482422
2019-03-27,47.58000183105469
2019-03-28,47.290000915527344
2019-03-29,47.529998779296875
2019-04-01,48.209999084472656
2019-04-02,47.939998626708984
2019-04-03,48.810001373291016
2019-04-04,49.65999984741211
2019-04-05,50.369998931884766
2019-04-08,51.38999938964844
2019-04-09,51.11000061035156
2019-04-10,51.630001068115234
2019-04-11,51.560001373291016
2019-04-12,51.58000183105469
2019-04-15,51.7599983215332
2019-04-16,52.2400016784668
2019-04-17,52.529998779296875
2019-04-18,52.38999938964844
2019-04-22,51.11000061035156
2019-04-23,51.34000015258789
2019-04-24,51.349998474121094
2019-04-25,50.65999984741211
2019-04-26,51.20000076293945
2019-04-29,51.75
2019-04-30,51.27000045776367
2019-05-01,51.130001068115234
2019-05-02,50.41999816894531
2019-05-03,49.72999954223633
2019-05-06,49.65999984741211
2019-05-07,48.4900016784668
2019-05-08,48.540000915527344
2019-05-09,48.779998779296875
2019-05-10,49.290000915527344
2019-05-13,47.25
2019-05-14,47.689998626708984
2019-05-15,47.84000015258789
2019-05-16,48.36000061035156
2019-05-17,48.380001068115234
2019-05-20,48.310001373291016
2019-05-21,48.91999816894531
2019-05-22,48.31999969482422
2019-05-23,47.90999984741211
2019-05-24,47.47999954223633
2019-05-28,47.619998931884766
2019-05-29,46.720001220703125
2019-05-30,48.20000076293945
2019-05-31,48.279998779296875
2019-06-03,48.2400016784668
2019-06-04,48.810001373291016
2019-06-05,48.310001373291016
2019-06-06,48.439998626708984
2019-06-07,48.41999816894531
2019-06-10,47.970001220703125
2019-06-11,48.08000183105469
2019-06-12,48.33000183105469
2019-06-13,49.33000183105469
2019-06-14,48.9900016784668
2019-06-17,49.150001525878906
2019-06-18,49.209999084472656
2019-06-19,49.7400016784668
2019-06-20,50.77000045776367
2019-06-21,50.470001220703125
2019-06-24,50.290000915527344
2019-06-25,49.41999816894531
2019-06-26,48.599998474121094
2019-06-27,48.81999969482422
2019-06-28,49.900001525878906
2019-07-01,50.54999923706055
2019-07-02,50.97999954223633
2019-07-03,51.84000015258789
2019-07-05,52.0099983215332
2019-07-08,52.400001525878906
2019-07-09,52.310001373291016
2019-07-10,52.56999969482422
2019-07-11,53.08000183105469
2019-07-12,53.18000030517578
2019-07-15,53.369998931884766
2019-07-16,53.5099983215332
2019-07-17,52.41999816894531
2019-07-18,51.33000183105469
2019-07-19,50.70000076293945
2019-07-22,50.0099983215332
2019-07-23,50.08000183105469
2019-07-24,51.04999923706055
2019-07-25,51.380001068115234
2019-07-26,51.849998474121094
2019-07-29,52.150001525878906
2019-07-30,52.540000915527344
2019-07-31,51.5099983215332
2019-08-01,50.619998931884766
2019-08-02,50.400001525878906
2019-08-05,49.060001373291016
2019-08-06,49.560001373291016
2019-08-07,49.18000030517578
2019-08-08,50.81999969482422
2019-08-09,48.90999984741211
2019-08-12,48.040000915527344
2019-08-13,48.70000076293945
2019-08-14,44.650001525878906
2019-08-15,43.349998474121094
2019-08-16,43.79999923706055
2019-08-19,44.220001220703125
2019-08-20,44.13999938964844
2019-08-21,44.08000183105469
2019-08-22,43.470001220703125
2019-08-23,41.40999984741211
2019-08-26,41.7599983215332
2019-08-27,41.040000915527344
2019-08-28,41.7400016784668
2019-08-29,42.36000061035156
2019-08-30,42.060001373291016
2019-09-03,41.290000915527344
2019-09-04,41.66999816894531
2019-09-05,43.0
2019-09-06,43.630001068115234
2019-09-09,44.11000061035156
2019-09-10,44.459999084472656
2019-09-11,43.810001373291016
2019-09-12,43.81999969482422
2019-09-13,43.81999969482422
2019-09-16,44.04999923706055
2019-09-17,43.29999923706055
2019-09-18,43.380001068115234
2019-09-19,42.38999938964844
2019-09-20,41.880001068115234
2019-09-23,41.970001220703125
2019-09-24,41.310001373291016
2019-09-25,41.2400016784668
2019-09-26,40.29999923706055
2019-09-27,40.31999969482422
2019-09-30,40.369998931884766
2019-10-01,40.16999816894531
2019-10-02,38.52000045776367
2019-10-03,38.45000076293945
2019-10-04,39.040000915527344
2019-10-07,38.7599983215332
2019-10-08,37.16999816894531
2019-10-09,37.61000061035156
2019-10-10,37.65999984741211
2019-10-11,38.43000030517578
2019-10-14,37.939998626708984
2019-10-15,38.06999969482422
2019-10-16,38.099998474121094
2019-10-17,37.779998779296875
2019-10-18,36.75
2019-10-21,36.349998474121094
2019-10-22,36.34000015258789
2019-10-23,36.4900016784668
2019-10-24,35.75
2019-10-25,36.040000915527344
2019-10-28,35.849998474121094
2019-10-29,36.189998626708984
2019-10-30,35.58000183105469
2019-10-31,36.040000915527344
2019-11-01,36.7400016784668
2019-11-04,37.13999938964844
2019-11-05,37.4900016784668
2019-11-06,36.81999969482422
2019-11-07,37.79999923706055
2019-11-08,38.11000061035156
2019-11-11,39.18000030517578
2019-11-12,37.7599983215332
2019-11-13,36.849998474121094
2019-11-14,37.630001068115234
2019-11-15,38.56999969482422
2019-11-18,39.34000015258789
2019-11-19,39.380001068115234
2019-11-20,39.0099983215332
2019-11-21,38.97999954223633
2019-11-22,39.52000045776367
2019-11-25,40.09000015258789
2019-11-26,40.5099983215332
2019-11-27,40.400001525878906
2019-11-29,40.380001068115234
2019-12-02,39.86000061035156
2019-12-03,39.34000015258789
2019-12-04,40.77000045776367
2019-12-05,40.86000061035156
2019-12-06,39.720001220703125
2019-12-09,38.63999938964844
2019-12-10,37.619998931884766
2019-12-11,37.290000915527344
2019-12-12,37.779998779296875
2019-12-13,38.63999938964844
2019-12-16,39.75
2019-12-17,40.279998779296875
2019-12-18,41.150001525878906
2019-12-19,41.95000076293945
2019-12-20,42.38999938964844
2019-12-23,42.189998626708984
2019-12-24,42.02000045776367
2019-12-26,42.65999984741211
2019-12-27,41.7599983215332
2019-12-30,41.47999954223633
2019-12-31,41.970001220703125
2020-01-02,42.09000015258789
2020-01-03,41.45000076293945
2020-01-06,42.060001373291016
2020-01-07,42.130001068115234
2020-01-08,41.869998931884766
2020-01-09,40.810001373291016
2020-01-10,40.310001373291016
2020-01-13,40.79999923706055
2020-01-14,40.33000183105469
2020-01-15,39.689998626708984
2020-01-16,40.040000915527344
2020-01-17,39.4900016784668
2020-01-21,38.72999954223633
2020-01-22,38.45000076293945
2020-01-23,36.9900016784668
2020-01-24,35.790000915527344
2020-01-27,35.130001068115234
2020-01-28,35.36000061035156
2020-01-29,34.689998626708984
2020-01-30,34.189998626708984
2020-01-31,34.130001068115234
2020-02-03,33.08000183105469
2020-02-04,33.56999969482422
2020-02-05,34.34000015258789
2020-02-06,34.599998474121094
2020-02-07,34.709999084472656
2020-02-10,34.209999084472656
2020-02-11,34.970001220703125
2020-02-12,35.290000915527344
2020-02-13,34.97999954223633
2020-02-14,34.97999954223633
2020-02-18,35.099998474121094
2020-02-19,35.66999816894531
2020-02-20,29.290000915527344
2020-02-21,28.260000228881836
2020-02-24,26.93000030517578
2020-02-25,25.360000610351562
2020-02-26,24.440000534057617
2020-02-27,23.889999389648438
2020-02-28,24.610000610351562
2020-03-02,24.309999465942383
2020-03-03,23.079999923706055
2020-03-04,23.100000381469727
2020-03-05,21.479999542236328
2020-03-06,21.56999969482422
2020-03-09,19.170000076293945
2020-03-10,20.530000686645508
2020-03-11,19.799999237060547
2020-03-12,16.139999389648438
2020-03-13,16.399999618530273
2020-03-16,13.609999656677246
2020-03-17,12.739999771118164
2020-03-18,12.210000038146973
2020-03-19,12.619999885559082
2020-03-20,11.970000267028809
2020-03-23,11.279999732971191
2020-03-24,14.75
2020-03-25,14.739999771118164
2020-03-26,13.989999771118164
2020-03-27,12.789999961853027
2020-03-30,14.09000015258789
2020-03-31,14.010000228881836
2020-04-01,12.779999732971191
2020-04-02,12.760000228881836
2020-04-03,12.430000305175781
2020-04-06,13.9399995803833
2020-04-07,14.6899995803833
2020-04-08,15.800000190734863
2020-04-09,16.559999465942383
2020-04-13,16.059999465942383
2020-04-14,16.270000457763672
2020-04-15,15.199999809265137
2020-04-16,14.630000114440918
2020-04-17,15.800000190734863
2020-04-20,15.520000457763672
2020-04-21,15.149999618530273
2020-04-22,14.930000305175781
2020-04-23,15.520000457763672
2020-04-24,15.630000114440918
2020-04-27,16.979999542236328
2020-04-28,17.450000762939453
2020-04-29,18.989999771118164
2020-04-30,17.260000228881836
2020-05-01,16.459999084472656
2020-05-04,16.100000381469727
2020-05-05,15.260000228881836
2020-05-06,14.880000114440918
2020-05-07,16.420000076293945
2020-05-08,18.079999923706055
2020-05-11,18.040000915527344
2020-05-12,18.25
2020-05-13,16.850000381469727
2020-05-14,17.15999984741211
2020-05-15,17.299999237060547
2020-05-18,19.049999237060547
2020-05-19,19.639999389648438
2020-05-20,19.6299991607666
2020-05-21,19.84000015258789
2020-05-22,19.59000015258789
2020-05-26,20.3700008392334
2020-05-27,22.010000228881836
2020-05-28,21.200000762939453
2020-05-29,20.739999771118164
2020-06-01,21.530000686645508
2020-06-02,21.84000015258789
2020-06-03,22.719999313354492
2020-06-04,24.1200008392334
2020-06-05,24.81999969482422
2020-06-08,28.510000228881836
2020-06-09,26.020000457763672
2020-06-10,24.0
2020-06-11,23.59000015258789
2020-06-12,22.899999618530273
2020-06-15,24.889999389648438
2020-06-16,24.190000534057617
2020-06-17,23.299999237060547
2020-06-18,24.5
2020-06-19,23.690000534057617
2020-06-22,23.489999771118164
2020-06-23,23.709999084472656
2020-06-24,23.579999923706055
2020-06-25,22.969999313354492
2020-06-26,22.31999969482422
2020-06-29,23.049999237060547
2020-06-30,23.31999969482422
2020-07-01,23.600000381469727
2020-07-02,23.25
2020-07-06,23.690000534057617
2020-07-07,22.950000762939453
2020-07-08,22.920000076293945
2020-07-09,22.100000381469727
2020-07-10,22.93000030517578
2020-07-13,23.709999084472656
2020-07-14,24.25
2020-07-15,24.950000762939453
2020-07-16,25.5
2020-07-17,25.190000534057617
2020-07-20,24.469999313354492
2020-07-21,24.520000457763672
2020-07-22,24.860000610351562
2020-07-23,25.1299991607666
2020-07-24,24.75
2020-07-27,24.829999923706055
2020-07-28,24.520000457763672
2020-07-29,25.290000915527344
2020-07-30,25.809999465942383
2020-07-31,26.06999969482422
2020-08-03,25.709999084472656
2020-08-04,26.549999237060547
2020-08-05,26.0
2020-08-06,26.889999389648438
2020-08-07,26.209999084472656
2020-08-10,26.309999465942383
2020-08-11,26.510000228881836
2020-08-12,26.239999771118164
2020-08-13,26.690000534057617
2020-08-14,27.459999084472656
2020-08-17,27.229999542236328
2020-08-18,26.969999313354492
2020-08-19,27.31999969482422
2020-08-20,26.690000534057617
2020-08-21,26.510000228881836
2020-08-24,27.639999389648438
2020-08-25,27.56999969482422
2020-08-26,27.889999389648438
2020-08-27,28.270000457763672
2020-08-28,27.989999771118164
2020-08-31,27.850000381469727
2020-09-01,27.700000762939453
2020-09-02,28.309999465942383
2020-09-03,28.25
2020-09-04,28.75
2020-09-08,28.709999084472656
2020-09-09,28.709999084472656
2020-09-10,29.299999237060547
2020-09-11,29.280000686645508
2020-09-14,29.729999542236328
2020-09-15,30.1299991607666
2020-09-16,30.68000030517578
2020-09-17,30.260000228881836
2020-09-18,30.15999984741211
2020-09-21,28.989999771118164
2020-09-22,29.40999984741211
2020-09-23,28.81999969482422
2020-09-24,29.149999618530273
2020-09-25,29.530000686645508
2020-09-28,29.84000015258789
2020-09-29,28.959999084472656
2020-09-30,28.010000228881836
2020-10-01,27.68000030517578
2020-10-02,27.969999313354492
2020-10-05,28.389999389648438
2020-10-06,28.450000762939453
2020-10-07,28.850000381469727
2020-10-08,29.610000610351562
2020-10-09,28.920000076293945
2020-10-12,28.329999923706055
2020-10-13,27.450000762939453
2020-10-14,27.34000015258789
2020-10-15,27.829999923706055
2020-10-16,27.940000534057617
2020-10-19,27.1299991607666
2020-10-20,27.459999084472656
2020-10-21,28.469999313354492
2020-10-22,29.100000381469727
2020-10-23,29.280000686645508
2020-10-26,28.75
2020-10-27,28.209999084472656
2020-10-28,27.799999237060547
2020-10-29,28.1299991607666
2020-10-30,28.56999969482422
2020-11-02,29.600000381469727
2020-11-03,30.1299991607666
2020-11-04,29.770000457763672
2020-11-05,31.290000915527344
2020-11-06,29.299999237060547
2020-11-09,29.049999237060547
2020-11-10,30.06999969482422
2020-11-11,30.200000762939453
2020-11-12,29.25
2020-11-13,30.200000762939453
2020-11-16,31.899999618530273
2020-11-17,32.290000915527344
2020-11-18,32.70000076293945
2020-11-19,33.43000030517578
2020-11-20,33.9900016784668
2020-11-23,34.619998931884766
2020-11-24,34.5099983215332
2020-11-25,34.81999969482422
2020-11-27,35.06999969482422
2020-11-30,35.279998779296875
2020-12-01,36.36000061035156
2020-12-02,36.369998931884766
2020-12-03,36.59000015258789
2020-12-04,36.95000076293945
2020-12-07,36.81999969482422
2020-12-08,36.650001525878906
2020-12-09,36.439998626708984
2020-12-10,35.869998931884766
2020-12-11,35.599998474121094
2020-12-14,34.66999816894531
2020-12-15,35.13999938964844
2020-12-16,35.88999938964844
2020-12-17,36.20000076293945
2020-12-18,35.2599983215332
2020-12-21,34.849998474121094
2020-12-22,34.88999938964844
2020-12-23,35.95000076293945
2020-12-24,35.9900016784668
2020-12-28,36.72999954223633
2020-12-29,36.720001220703125
2020-12-30,36.900001525878906
2020-12-31,37.2599983215332
2021-01-04,36.599998474121094
2021-01-05,36.9900016784668
2021-01-06,40.20000076293945
2021-01-07,40.119998931884766
2021-01-08,40.060001373291016
2021-01-11,41.060001373291016
2021-01-12,41.779998779296875
2021-01-13,43.119998931884766
2021-01-14,46.0
2021-01-15,45.29999923706055
2021-01-19,43.75
2021-01-20,43.36000061035156
2021-01-21,45.11000061035156
2021-01-22,45.58000183105469
2021-01-25,47.709999084472656
2021-01-26,51.91999816894531
2021-01-27,56.0
2021-01-28,50.61000061035156
2021-01-29,48.5
2021-02-01,52.33000183105469
2021-02-02,50.2599983215332
2021-02-03,52.060001373291016
2021-02-04,52.060001373291016
2021-02-05,54.040000915527344
2021-02-08,54.5
2021-02-09,55.029998779296875
2021-02-10,56.56999969482422
2021-02-11,57.20000076293945
2021-02-12,58.310001373291016
2021-02-16,59.13999938964844
2021-02-17,61.0
2021-02-18,62.150001525878906
2021-02-19,62.689998626708984
2021-02-22,66.13999938964844
2021-02-23,64.37000274658203
2021-02-24,65.5999984741211
2021-02-25,62.5
2021-02-26,64.48999786376953
2021-03-01,67.12999725341797
2021-03-02,68.72000122070312
2021-03-03,70.91000366210938
2021-03-04,71.87999725341797
2021-03-05,74.23999786376953
2021-03-08,83.66000366210938
2021-03-09,79.66000366210938
2021-03-10,82.88999938964844
2021-03-11,86.27999877929688
2021-03-12,94.94000244140625
2021-03-15,96.33000183105469
2021-03-16,96.23999786376953
2021-03-17,92.33999633789062
2021-03-18,96.76000213623047
2021-03-19,97.3499984741211
2021-03-22,100.33999633789062
2021-03-23,91.25
2021-03-24,70.0999984741211
2021-03-25,66.3499984741211
2021-03-26,48.22999954223633
2021-03-29,45.0099983215332
2021-03-30,46.61000061035156
2021-03-31,45.099998474121094
2021-04-01,44.63999938964844
2021-04-05,42.900001525878906
2021-04-06,44.349998474121094
2021-04-07,43.88999938964844
2021-04-08,42.290000915527344
2021-04-09,41.880001068115234
2021-04-12,39.77000045776367
2021-04-13,40.4900016784668
2021-04-14,40.220001220703125
2021-04-15,39.25
2021-04-16,39.349998474121094
2021-04-19,38.400001525878906
2021-04-20,37.91999816894531
2021-04-21,40.849998474121094
2021-04-22,40.72999954223633
2021-04-23,41.709999084472656
2021-04-26,41.81999969482422
2021-04-27,42.810001373291016
2021-04-28,41.43000030517578
2021-04-29,41.5
2021-04-30,41.02000045776367
2021-05-03,39.65999984741211
2021-05-04,39.970001220703125
2021-05-05,39.099998474121094
2021-05-06,38.150001525878906
2021-05-07,39.38999938964844
2021-05-10,39.27000045776367
2021-05-11,39.47999954223633
2021-05-12,39.060001373291016
2021-05-13,38.5099983215332
2021-05-14,38.90999984741211
2021-05-17,38.40999984741211
2021-05-18,40.15999984741211
2021-05-19,39.689998626708984
2021-05-20,41.52000045776367
2021-05-21,42.150001525878906
2021-05-24,41.540000915527344
2021-05-25,40.900001525878906
2021-05-26,42.459999084472656
2021-05-27,43.150001525878906
2021-05-28,42.41999816894531
2021-06-01,42.599998474121094
2021-06-02,42.58000183105469
2021-06-03,41.58000183105469
2021-06-04,41.70000076293945
2021-06-07,41.7400016784668
2021-06-08,41.68000030517578
2021-06-09,42.25
2021-06-10,41.5099983215332
2021-06-11,42.349998474121094
2021-06-14,42.630001068115234
2021-06-15,41.66999816894531
2021-06-16,41.810001373291016
2021-06-17,40.189998626708984
2021-06-18,40.029998779296875
2021-06-21,40.959999084472656
2021-06-22,40.75
2021-06-23,41.84000015258789
2021-06-24,42.869998931884766
2021-06-25,43.81999969482422
2021-06-28,46.0
2021-06-29,44.630001068115234
2021-06-30,45.20000076293945
2021-07-01,44.95000076293945
2021-07-02,44.15999984741211
2021-07-06,42.869998931884766
2021-07-07,42.79999923706055
2021-07-08,41.459999084472656
2021-07-09,42.77000045776367
2021-07-12,43.439998626708984
2021-07-13,42.58000183105469
2021-07-14,41.88999938964844
2021-07-15,41.290000915527344
2021-07-16,40.290000915527344
2021-07-19,39.869998931884766
2021-07-20,40.38999938964844
2021-07-21,41.29999923706055
2021-07-22,40.869998931884766
2021-07-23,40.9900016784668
2021-07-26,42.15999984741211
2021-07-27,41.34000015258789
2021-07-28,41.650001525878906
2021-07-29,41.689998626708984
2021-07-30,40.93000030517578
2021-08-02,40.84000015258789
2021-08-03,38.470001220703125
2021-08-04,38.790000915527344
2021-08-05,41.54999923706055
2021-08-06,41.5
2021-08-09,40.290000915527344
2021-08-10,40.75
2021-08-11,40.81999969482422
2021-08-12,39.959999084472656
2021-08-13,39.15999984741211
2021-08-16,38.52000045776367
2021-08-17,39.029998779296875
2021-08-18,40.470001220703125
2021-08-19,39.63999938964844
2021-08-20,39.709999084472656
2021-08-23,40.33000183105469
2021-08-24,40.70000076293945
2021-08-25,40.970001220703125
2021-08-26,39.959999084472656
2021-08-27,40.88999938964844
2021-08-30,40.22999954223633
2021-08-31,41.45000076293945
2021-09-01,41.40999984741211
2021-09-02,41.540000915527344
2021-09-03,41.279998779296875
2021-09-07,41.619998931884766
2021-09-08,40.90999984741211
2021-09-09,40.34000015258789
2021-09-10,39.650001525878906
2021-09-13,40.369998931884766
2021-09-14,38.91999816894531
2021-09-15,40.369998931884766
2021-09-16,40.43000030517578
2021-09-17,39.9900016784668
2021-09-20,38.86000061035156
2021-09-21,38.65999984741211
2021-09-22,39.20000076293945
2021-09-23,40.060001373291016
2021-09-24,39.9900016784668
2021-09-27,40.439998626708984
2021-09-28,40.22999954223633
2021-09-29,40.119998931884766
2021-09-30,39.5099983215332
2021-10-01,39.900001525878906
2021-10-04,39.11000061035156
2021-10-05,39.56999969482422
2021-10-06,39.16999816894531
2021-10-07,39.84000015258789
2021-10-08,39.810001373291016
2021-10-11,39.369998931884766
2021-10-12,39.150001525878906
2021-10-13,39.369998931884766
2021-10-14,39.470001220703125
2021-10-15,38.91999816894531
2021-10-18,38.529998779296875
2021-10-19,39.06999969482422
2021-10-20,38.869998931884766
2021-10-21,37.779998779296875
2021-10-22,37.5099983215332
2021-10-25,37.61000061035156
2021-10-26,37.08000183105469
2021-10-27,35.83000183105469
2021-10-28,37.02000045776367
2021-10-29,36.220001220703125
2021-11-01,37.25
2021-11-02,37.369998931884766
2021-11-03,37.54999923706055
2021-11-04,35.900001525878906
2021-11-05,36.34000015258789
2021-11-08,35.84000015258789
2021-11-09,35.5
2021-11-10,35.38999938964844
2021-11-11,35.599998474121094
2021-11-12,35.20000076293945
2021-11-15,35.779998779296875
2021-11-16,35.150001525878906
2021-11-17,35.08000183105469
2021-11-18,34.22999954223633
2021-11-19,33.65999984741211
2021-11-22,33.540000915527344
2021-11-23,32.95000076293945
2021-11-24,33.2400016784668
2021-11-26,32.61000061035156
2021-11-29,32.279998779296875
2021-11-30,30.950000762939453
2021-12-01,29.700000762939453
2021-12-02,29.559999465942383
2021-12-03,31.06999969482422
2021-12-06,31.1200008392334
2021-12-07,31.3799991607666
2021-12-08,31.84000015258789
2021-12-09,31.06999969482422
2021-12-10,31.219999313354492
2021-12-13,30.329999923706055
2021-12-14,29.600000381469727
2021-12-15,29.559999465942383
2021-12-16,29.739999771118164
2021-12-17,29.520000457763672
2021-12-20,28.68000030517578
2021-12-21,29.350000381469727
2021-12-22,29.18000030517578
2021-12-23,30.579999923706055
2021-12-27,30.1200008392334
2021-12-28,30.1200008392334
2021-12-29,29.989999771118164
2021-12-30,31.1200008392334
2021-12-31,30.18000030517578
2022-01-03,32.2400016784668
2022-01-04,33.04999923706055
2022-01-05,32.720001220703125
2022-01-06,32.720001220703125
2022-01-07,35.38999938964844
2022-01-10,34.90999984741211
2022-01-11,34.959999084472656
2022-01-12,34.970001220703125
2022-01-13,36.189998626708984
2022-01-14,36.81999969482422
2022-01-18,35.209999084472656
2022-01-19,35.06999969482422
2022-01-20,33.72999954223633
2022-01-21,31.25
2022-01-24,32.54999923706055
2022-01-25,32.86000061035156
2022-01-26,31.670000076293945
2022-01-27,31.40999984741211
2022-01-28,32.970001220703125
2022-01-31,33.45000076293945
2022-02-01,33.70000076293945
2022-02-02,32.77000045776367
2022-02-03,33.099998474121094
2022-02-04,33.40999984741211
2022-02-07,34.0
2022-02-08,34.529998779296875
2022-02-09,35.779998779296875
2022-02-10,35.880001068115234
2022-02-11,36.0
2022-02-14,35.029998779296875
2022-02-15,35.9900016784668
2022-02-16,29.579999923706055
2022-02-17,29.350000381469727
2022-02-18,28.3799991607666
2022-02-22,27.850000381469727
2022-02-23,28.399999618530273
2022-02-24,29.049999237060547
2022-02-25,29.559999465942383
2022-02-28,30.610000610351562
2022-03-01,32.2599983215332
2022-03-02,35.2400016784668
2022-03-03,35.439998626708984
2022-03-04,34.06999969482422
2022-03-07,33.52000045776367
2022-03-08,33.75
2022-03-09,33.7400016784668
2022-03-10,33.22999954223633
2022-03-11,32.619998931884766
2022-03-14,35.77000045776367
2022-03-15,35.209999084472656
2022-03-16,36.25
2022-03-17,36.869998931884766
2022-03-18,37.09000015258789
2022-03-21,36.400001525878906
2022-03-22,37.43000030517578
2022-03-23,37.619998931884766
2022-03-24,37.88999938964844
2022-03-25,38.47999954223633
2022-03-28,37.599998474121094
2022-03-29,38.18000030517578
2022-03-30,38.099998474121094
2022-03-31,37.810001373291016
2022-04-01,37.400001525878906
2022-04-04,37.720001220703125
2022-04-05,36.84000015258789
2022-04-06,35.849998474121094
2022-04-07,35.310001373291016
2022-04-08,35.939998626708984
2022-04-11,35.90999984741211
2022-04-12,36.060001373291016
2022-04-13,36.2400016784668
2022-04-14,36.40999984741211
2022-04-18,35.970001220703125
2022-04-19,36.279998779296875
2022-04-20,33.15999984741211
2022-04-21,32.310001373291016
2022-04-22,31.040000915527344
2022-04-25,31.200000762939453
2022-04-26,29.3700008392334
2022-04-27,28.93000030517578
2022-04-28,29.049999237060547
2022-04-29,29.1200008392334
2022-05-02,30.270000457763672
2022-05-03,29.8799991607666
2022-05-04,30.18000030517578
2022-05-05,29.719999313354492
2022-05-06,27.90999984741211
2022-05-09,27.440000534057617
2022-05-10,27.420000076293945
2022-05-11,26.690000534057617
2022-05-12,27.1200008392334
2022-05-13,28.350000381469727
2022-05-16,28.020000457763672
2022-05-17,32.31999969482422
2022-05-18,31.549999237060547
2022-05-19,32.220001220703125
2022-05-20,32.63999938964844
2022-05-23,33.09000015258789
2022-05-24,31.799999237060547
2022-05-25,32.349998474121094
2022-05-26,32.400001525878906
2022-05-27,33.90999984741211
2022-05-31,34.33000183105469
2022-06-01,32.349998474121094
2022-06-02,31.43000030517578
2022-06-03,30.799999237060547
2022-06-06,30.420000076293945
2022-06-07,30.559999465942383
2022-06-08,30.739999771118164
2022-06-09,29.149999618530273
2022-06-10,28.09000015258789
2022-06-13,25.809999465942383
2022-06-14,25.40999984741211
2022-06-15,25.649999618530273
2022-06-16,24.25
2022-06-17,24.559999465942383
2022-06-21,24.600000381469727
2022-06-22,24.440000534057617
2022-06-23,24.520000457763672
2022-06-24,25.760000228881836
2022-06-27,25.979999542236328
2022-06-28,25.559999465942383
2022-06-29,25.079999923706055
2022-06-30,24.68000030517578
2022-07-01,25.209999084472656
2022-07-05,25.190000534057617
