,EVRG
2015-06-18,35.470001220703125
2015-06-19,35.4900016784668
2015-06-22,35.349998474121094
2015-06-23,34.77000045776367
2015-06-24,34.43000030517578
2015-06-25,34.11000061035156
2015-06-26,34.380001068115234
2015-06-29,34.25
2015-06-30,34.220001220703125
2015-07-01,34.70000076293945
2015-07-02,35.31999969482422
2015-07-06,35.459999084472656
2015-07-07,36.310001373291016
2015-07-08,36.310001373291016
2015-07-09,36.09999847412109
2015-07-10,36.560001373291016
2015-07-13,36.16999816894531
2015-07-14,35.93000030517578
2015-07-15,36.0099983215332
2015-07-16,36.54999923706055
2015-07-17,36.29999923706055
2015-07-20,35.9900016784668
2015-07-21,35.58000183105469
2015-07-22,35.81999969482422
2015-07-23,35.5099983215332
2015-07-24,35.560001373291016
2015-07-27,36.18000030517578
2015-07-28,36.470001220703125
2015-07-29,36.900001525878906
2015-07-30,37.310001373291016
2015-07-31,37.650001525878906
2015-08-03,37.77000045776367
2015-08-04,37.290000915527344
2015-08-05,37.22999954223633
2015-08-06,37.220001220703125
2015-08-07,37.9900016784668
2015-08-10,37.790000915527344
2015-08-11,38.29999923706055
2015-08-12,38.86000061035156
2015-08-13,39.2400016784668
2015-08-14,39.7400016784668
2015-08-17,39.869998931884766
2015-08-18,39.52999877929688
2015-08-19,39.56999969482422
2015-08-20,39.2400016784668
2015-08-21,38.68000030517578
2015-08-24,37.150001525878906
2015-08-25,35.939998626708984
2015-08-26,36.68000030517578
2015-08-27,37.16999816894531
2015-08-28,37.08000183105469
2015-08-31,36.54999923706055
2015-09-01,35.4900016784668
2015-09-02,35.59000015258789
2015-09-03,35.900001525878906
2015-09-04,35.04999923706055
2015-09-08,35.939998626708984
2015-09-09,35.54999923706055
2015-09-10,35.54999923706055
2015-09-11,36.16999816894531
2015-09-14,36.02999877929688
2015-09-15,36.18999862670898
2015-09-16,36.66999816894531
2015-09-17,37.27000045776367
2015-09-18,37.06999969482422
2015-09-21,37.22999954223633
2015-09-22,36.93999862670898
2015-09-23,37.310001373291016
2015-09-24,37.59000015258789
2015-09-25,38.08000183105469
2015-09-28,37.869998931884766
2015-09-29,37.880001068115234
2015-09-30,38.43999862670898
2015-10-01,37.79999923706055
2015-10-02,38.15999984741211
2015-10-05,38.52999877929688
2015-10-06,38.16999816894531
2015-10-07,38.33000183105469
2015-10-08,39.09999847412109
2015-10-09,39.09999847412109
2015-10-12,39.59000015258789
2015-10-13,39.84999847412109
2015-10-14,39.56999969482422
2015-10-15,40.06999969482422
2015-10-16,40.08000183105469
2015-10-19,40.18000030517578
2015-10-20,40.40999984741211
2015-10-21,40.45000076293945
2015-10-22,41.29999923706055
2015-10-23,40.22999954223633
2015-10-26,40.7400016784668
2015-10-27,40.65999984741211
2015-10-28,39.900001525878906
2015-10-29,39.63999938964844
2015-10-30,39.70000076293945
2015-11-02,39.68000030517578
2015-11-03,39.5099983215332
2015-11-04,40.7400016784668
2015-11-05,40.5099983215332
2015-11-06,38.880001068115234
2015-11-09,39.290000915527344
2015-11-10,40.75
2015-11-11,41.52000045776367
2015-11-12,40.810001373291016
2015-11-13,40.31999969482422
2015-11-16,41.54999923706055
2015-11-17,41.040000915527344
2015-11-18,41.7599983215332
2015-11-19,42.369998931884766
2015-11-20,42.72999954223633
2015-11-23,42.20000076293945
2015-11-24,42.04999923706055
2015-11-25,42.06999969482422
2015-11-27,42.43000030517578
2015-11-30,42.68000030517578
2015-12-01,43.5099983215332
2015-12-02,42.29999923706055
2015-12-03,41.59999847412109
2015-12-04,42.08000183105469
2015-12-07,41.61000061035156
2015-12-08,41.400001525878906
2015-12-09,41.04999923706055
2015-12-10,40.40999984741211
2015-12-11,40.70000076293945
2015-12-14,40.59999847412109
2015-12-15,41.22999954223633
2015-12-16,42.2400016784668
2015-12-17,42.040000915527344
2015-12-18,41.45000076293945
2015-12-21,41.310001373291016
2015-12-22,41.810001373291016
2015-12-23,42.70000076293945
2015-12-24,42.709999084472656
2015-12-28,42.83000183105469
2015-12-29,43.04999923706055
2015-12-30,43.15999984741211
2015-12-31,42.40999984741211
2016-01-04,42.369998931884766
2016-01-05,42.63999938964844
2016-01-06,42.7400016784668
2016-01-07,42.2400016784668
2016-01-08,42.09000015258789
2016-01-11,42.25
2016-01-12,41.54999923706055
2016-01-13,41.58000183105469
2016-01-14,41.93999862670898
2016-01-15,41.20000076293945
2016-01-19,41.709999084472656
2016-01-20,40.709999084472656
2016-01-21,40.380001068115234
2016-01-22,41.65999984741211
2016-01-25,41.02000045776367
2016-01-26,41.369998931884766
2016-01-27,41.47999954223633
2016-01-28,42.22999954223633
2016-01-29,43.560001373291016
2016-02-01,44.27999877929688
2016-02-02,44.9900016784668
2016-02-03,45.959999084472656
2016-02-04,45.13999938964844
2016-02-05,45.2599983215332
2016-02-08,44.77999877929688
2016-02-09,44.9900016784668
2016-02-10,45.470001220703125
2016-02-11,45.220001220703125
2016-02-12,44.7599983215332
2016-02-16,45.27000045776367
2016-02-17,45.150001525878906
2016-02-18,45.720001220703125
2016-02-19,45.560001373291016
2016-02-22,46.06999969482422
2016-02-23,46.04999923706055
2016-02-24,46.34999847412109
2016-02-25,44.880001068115234
2016-02-26,43.130001068115234
2016-02-29,43.459999084472656
2016-03-01,42.709999084472656
2016-03-02,42.70000076293945
2016-03-03,43.150001525878906
2016-03-04,43.290000915527344
2016-03-07,43.52999877929688
2016-03-08,43.68999862670898
2016-03-09,44.08000183105469
2016-03-10,46.900001525878906
2016-03-11,46.43000030517578
2016-03-14,46.84999847412109
2016-03-15,47.36000061035156
2016-03-16,47.81999969482422
2016-03-17,48.13999938964844
2016-03-18,48.33000183105469
2016-03-21,47.77000045776367
2016-03-22,47.84000015258789
2016-03-23,47.81999969482422
2016-03-24,48.29999923706055
2016-03-28,48.25
2016-03-29,49.90999984741211
2016-03-30,49.79999923706055
2016-03-31,49.61000061035156
2016-04-01,50.34999847412109
2016-04-04,50.13999938964844
2016-04-05,49.27999877929688
2016-04-06,49.790000915527344
2016-04-07,49.72999954223633
2016-04-08,50.61000061035156
2016-04-11,50.09000015258789
2016-04-12,50.650001525878906
2016-04-13,50.65999984741211
2016-04-14,50.36000061035156
2016-04-15,50.59999847412109
2016-04-18,50.86000061035156
2016-04-19,51.209999084472656
2016-04-20,50.25
2016-04-21,49.880001068115234
2016-04-22,50.130001068115234
2016-04-25,50.0099983215332
2016-04-26,50.56999969482422
2016-04-27,50.97999954223633
2016-04-28,51.119998931884766
2016-04-29,51.61000061035156
2016-05-02,51.369998931884766
2016-05-03,51.2599983215332
2016-05-04,51.900001525878906
2016-05-05,51.77999877929688
2016-05-06,51.36000061035156
2016-05-09,51.88999938964844
2016-05-10,51.97999954223633
2016-05-11,51.95000076293945
2016-05-12,52.18000030517578
2016-05-13,52.130001068115234
2016-05-16,52.290000915527344
2016-05-17,51.56999969482422
2016-05-18,51.33000183105469
2016-05-19,52.16999816894531
2016-05-20,52.38999938964844
2016-05-23,52.09000015258789
2016-05-24,52.79999923706055
2016-05-25,52.470001220703125
2016-05-26,52.900001525878906
2016-05-27,52.91999816894531
2016-05-31,56.33000183105469
2016-06-01,56.27999877929688
2016-06-02,56.33000183105469
2016-06-03,56.470001220703125
2016-06-06,56.31999969482422
2016-06-07,55.66999816894531
2016-06-08,55.79999923706055
2016-06-09,56.11000061035156
2016-06-10,56.369998931884766
2016-06-13,56.06999969482422
2016-06-14,56.11000061035156
2016-06-15,56.04999923706055
2016-06-16,55.77000045776367
2016-06-17,56.15999984741211
2016-06-20,55.79999923706055
2016-06-21,55.77999877929688
2016-06-22,55.84000015258789
2016-06-23,55.93000030517578
2016-06-24,55.720001220703125
2016-06-27,55.790000915527344
2016-06-28,55.650001525878906
2016-06-29,55.43999862670898
2016-06-30,56.09000015258789
2016-07-01,56.2599983215332
2016-07-05,56.27999877929688
2016-07-06,56.27000045776367
2016-07-07,56.31999969482422
2016-07-08,56.41999816894531
2016-07-11,56.38999938964844
2016-07-12,55.959999084472656
2016-07-13,56.0099983215332
2016-07-14,56.33000183105469
2016-07-15,56.220001220703125
2016-07-18,56.36000061035156
2016-07-19,56.34000015258789
2016-07-20,56.220001220703125
2016-07-21,56.25
2016-07-22,56.22999954223633
2016-07-25,56.130001068115234
2016-07-26,55.5
2016-07-27,55.5
2016-07-28,55.459999084472656
2016-07-29,55.56999969482422
2016-08-01,55.41999816894531
2016-08-02,55.52999877929688
2016-08-03,54.459999084472656
2016-08-04,54.33000183105469
2016-08-05,53.97999954223633
2016-08-08,53.900001525878906
2016-08-09,53.790000915527344
2016-08-10,53.68999862670898
2016-08-11,53.619998931884766
2016-08-12,53.45000076293945
2016-08-15,53.27000045776367
2016-08-16,53.16999816894531
2016-08-17,53.52999877929688
2016-08-18,53.9900016784668
2016-08-19,53.88999938964844
2016-08-22,54.34000015258789
2016-08-23,54.4900016784668
2016-08-24,54.560001373291016
2016-08-25,54.380001068115234
2016-08-26,54.5
2016-08-29,55.04999923706055
2016-08-30,54.59999847412109
2016-08-31,54.93999862670898
2016-09-01,54.790000915527344
2016-09-02,55.25
2016-09-06,55.27999877929688
2016-09-07,55.02000045776367
2016-09-08,55.150001525878906
2016-09-09,54.81999969482422
2016-09-12,55.38999938964844
2016-09-13,55.06999969482422
2016-09-14,54.9900016784668
2016-09-15,55.43000030517578
2016-09-16,55.84000015258789
2016-09-19,56.09000015258789
2016-09-20,55.9900016784668
2016-09-21,56.25
2016-09-22,56.5
2016-09-23,56.47999954223633
2016-09-26,56.70000076293945
2016-09-27,56.40999984741211
2016-09-28,56.66999816894531
2016-09-29,56.72999954223633
2016-09-30,56.75
2016-10-03,56.720001220703125
2016-10-04,56.7400016784668
2016-10-05,56.650001525878906
2016-10-06,56.38999938964844
2016-10-07,56.25
2016-10-10,56.68999862670898
2016-10-11,56.31999969482422
2016-10-12,56.47999954223633
2016-10-13,56.93999862670898
2016-10-14,57.220001220703125
2016-10-17,57.29999923706055
2016-10-18,57.36000061035156
2016-10-19,57.119998931884766
2016-10-20,56.970001220703125
2016-10-21,56.91999816894531
2016-10-24,57.15999984741211
2016-10-25,57.08000183105469
2016-10-26,57.060001373291016
2016-10-27,57.06999969482422
2016-10-28,57.040000915527344
2016-10-31,57.31999969482422
2016-11-01,57.04999923706055
2016-11-02,57.02999877929688
2016-11-03,57.04999923706055
2016-11-04,56.59999847412109
2016-11-07,57.16999816894531
2016-11-08,57.060001373291016
2016-11-09,56.7400016784668
2016-11-10,56.34999847412109
2016-11-11,56.66999816894531
2016-11-14,56.810001373291016
2016-11-15,56.900001525878906
2016-11-16,56.72999954223633
2016-11-17,56.709999084472656
2016-11-18,57.0099983215332
2016-11-21,57.119998931884766
2016-11-22,57.0
2016-11-23,56.97999954223633
2016-11-25,57.08000183105469
2016-11-28,57.18000030517578
2016-11-29,57.11000061035156
2016-11-30,56.959999084472656
2016-12-01,56.75
2016-12-02,56.40999984741211
2016-12-05,56.720001220703125
2016-12-06,57.040000915527344
2016-12-07,56.97999954223633
2016-12-08,57.25
2016-12-09,57.18000030517578
2016-12-12,57.25
2016-12-13,57.25
2016-12-14,57.2599983215332
2016-12-15,57.22999954223633
2016-12-16,57.380001068115234
2016-12-19,56.310001373291016
2016-12-20,56.56999969482422
2016-12-21,56.25
2016-12-22,56.25
2016-12-23,56.15999984741211
2016-12-27,56.22999954223633
2016-12-28,56.15999984741211
2016-12-29,56.25
2016-12-30,56.34999847412109
2017-01-03,56.20000076293945
2017-01-04,55.470001220703125
2017-01-05,55.0099983215332
2017-01-06,54.68000030517578
2017-01-09,54.34000015258789
2017-01-10,54.58000183105469
2017-01-11,55.09000015258789
2017-01-12,54.95000076293945
2017-01-13,55.0099983215332
2017-01-17,55.220001220703125
2017-01-18,55.59000015258789
2017-01-19,55.540000915527344
2017-01-20,55.5099983215332
2017-01-23,55.29999923706055
2017-01-24,55.150001525878906
2017-01-25,54.63999938964844
2017-01-26,54.84999847412109
2017-01-27,54.77000045776367
2017-01-30,54.59000015258789
2017-01-31,54.68999862670898
2017-02-01,54.709999084472656
2017-02-02,54.59999847412109
2017-02-03,54.68000030517578
2017-02-06,54.400001525878906
2017-02-07,53.86000061035156
2017-02-08,53.869998931884766
2017-02-09,53.61000061035156
2017-02-10,53.58000183105469
2017-02-13,53.34999847412109
2017-02-14,53.0
2017-02-15,52.540000915527344
2017-02-16,52.7599983215332
2017-02-17,53.04999923706055
2017-02-21,53.34999847412109
2017-02-22,53.25
2017-02-23,53.0
2017-02-24,53.79999923706055
2017-02-27,53.95000076293945
2017-02-28,53.97999954223633
2017-03-01,54.560001373291016
2017-03-02,54.68000030517578
2017-03-03,54.970001220703125
2017-03-06,54.88999938964844
2017-03-07,54.47999954223633
2017-03-08,54.22999954223633
2017-03-09,54.209999084472656
2017-03-10,54.54999923706055
2017-03-13,54.54999923706055
2017-03-14,54.58000183105469
2017-03-15,54.7599983215332
2017-03-16,54.650001525878906
2017-03-17,54.83000183105469
2017-03-20,54.900001525878906
2017-03-21,54.75
2017-03-22,54.75
2017-03-23,54.59000015258789
2017-03-24,54.33000183105469
2017-03-27,54.02000045776367
2017-03-28,54.16999816894531
2017-03-29,54.47999954223633
2017-03-30,54.36000061035156
2017-03-31,54.27000045776367
2017-04-03,54.72999954223633
2017-04-04,54.59999847412109
2017-04-05,54.65999984741211
2017-04-06,54.34999847412109
2017-04-07,54.31999969482422
2017-04-10,54.04999923706055
2017-04-11,54.47999954223633
2017-04-12,54.150001525878906
2017-04-13,53.70000076293945
2017-04-17,54.22999954223633
2017-04-18,54.630001068115234
2017-04-19,55.11000061035156
2017-04-20,50.869998931884766
2017-04-21,51.43000030517578
2017-04-24,51.86000061035156
2017-04-25,51.959999084472656
2017-04-26,52.0
2017-04-27,51.93999862670898
2017-04-28,52.02999877929688
2017-05-01,52.2400016784668
2017-05-02,52.66999816894531
2017-05-03,52.459999084472656
2017-05-04,52.25
2017-05-05,52.52000045776367
2017-05-08,52.36000061035156
2017-05-09,52.33000183105469
2017-05-10,51.84999847412109
2017-05-11,51.93999862670898
2017-05-12,51.86000061035156
2017-05-15,51.959999084472656
2017-05-16,51.65999984741211
2017-05-17,51.72999954223633
2017-05-18,51.68999862670898
2017-05-19,51.900001525878906
2017-05-22,51.70000076293945
2017-05-23,51.83000183105469
2017-05-24,52.5
2017-05-25,52.869998931884766
2017-05-26,52.91999816894531
2017-05-30,52.77000045776367
2017-05-31,52.95000076293945
2017-06-01,53.25
2017-06-02,53.470001220703125
2017-06-05,53.2400016784668
2017-06-06,53.18000030517578
2017-06-07,53.290000915527344
2017-06-08,53.22999954223633
2017-06-09,52.959999084472656
2017-06-12,53.02000045776367
2017-06-13,53.27999877929688
2017-06-14,53.27000045776367
2017-06-15,53.650001525878906
2017-06-16,53.63999938964844
2017-06-19,53.43999862670898
2017-06-20,53.45000076293945
2017-06-21,53.41999816894531
2017-06-22,53.11000061035156
2017-06-23,53.11000061035156
2017-06-26,53.540000915527344
2017-06-27,53.43999862670898
2017-06-28,53.13999938964844
2017-06-29,53.209999084472656
2017-06-30,53.02000045776367
2017-07-03,53.0
2017-07-05,52.810001373291016
2017-07-06,52.68000030517578
2017-07-07,53.130001068115234
2017-07-10,50.40999984741211
2017-07-11,50.79999923706055
2017-07-12,50.720001220703125
2017-07-13,50.310001373291016
2017-07-14,49.93999862670898
2017-07-17,49.560001373291016
2017-07-18,49.470001220703125
2017-07-19,49.40999984741211
2017-07-20,49.52999877929688
2017-07-21,50.369998931884766
2017-07-24,50.29999923706055
2017-07-25,50.310001373291016
2017-07-26,50.27999877929688
2017-07-27,50.400001525878906
2017-07-28,50.560001373291016
2017-07-31,50.75
2017-08-01,51.08000183105469
2017-08-02,51.11000061035156
2017-08-03,51.20000076293945
2017-08-04,51.29999923706055
2017-08-07,51.38999938964844
2017-08-08,51.56999969482422
2017-08-09,51.09999847412109
2017-08-10,51.09000015258789
2017-08-11,50.9900016784668
2017-08-14,51.040000915527344
2017-08-15,51.470001220703125
2017-08-16,51.58000183105469
2017-08-17,50.900001525878906
2017-08-18,51.02000045776367
2017-08-21,51.04999923706055
2017-08-22,51.369998931884766
2017-08-23,51.52000045776367
2017-08-24,51.5
2017-08-25,51.70000076293945
2017-08-28,51.84000015258789
2017-08-29,51.52999877929688
2017-08-30,51.27000045776367
2017-08-31,51.310001373291016
2017-09-01,51.09999847412109
2017-09-05,50.650001525878906
2017-09-06,50.43000030517578
2017-09-07,50.52999877929688
2017-09-08,50.86000061035156
2017-09-11,51.27999877929688
2017-09-12,50.97999954223633
2017-09-13,50.560001373291016
2017-09-14,50.66999816894531
2017-09-15,51.06999969482422
2017-09-18,50.43000030517578
2017-09-19,50.58000183105469
2017-09-20,50.209999084472656
2017-09-21,50.119998931884766
2017-09-22,49.68999862670898
2017-09-25,50.09999847412109
2017-09-26,49.84999847412109
2017-09-27,49.66999816894531
2017-09-28,49.86000061035156
2017-09-29,49.59999847412109
2017-10-02,50.36000061035156
2017-10-03,50.34000015258789
2017-10-04,50.68999862670898
2017-10-05,50.630001068115234
2017-10-06,50.45000076293945
2017-10-09,50.9900016784668
2017-10-10,51.27999877929688
2017-10-11,52.09000015258789
2017-10-12,52.27999877929688
2017-10-13,52.060001373291016
2017-10-16,52.130001068115234
2017-10-17,52.56999969482422
2017-10-18,52.560001373291016
2017-10-19,52.93999862670898
2017-10-20,52.9900016784668
2017-10-23,52.88999938964844
2017-10-24,52.93000030517578
2017-10-25,52.7400016784668
2017-10-26,52.81999969482422
2017-10-27,53.369998931884766
2017-10-30,53.43000030517578
2017-10-31,53.47999954223633
2017-11-01,52.84999847412109
2017-11-02,53.310001373291016
2017-11-03,54.0
2017-11-06,54.0
2017-11-07,54.59000015258789
2017-11-08,54.68000030517578
2017-11-09,54.52000045776367
2017-11-10,53.77000045776367
2017-11-13,54.720001220703125
2017-11-14,55.4900016784668
2017-11-15,55.400001525878906
2017-11-16,55.869998931884766
2017-11-17,55.41999816894531
2017-11-20,55.400001525878906
2017-11-21,55.619998931884766
2017-11-22,56.040000915527344
2017-11-24,56.15999984741211
2017-11-27,56.06999969482422
2017-11-28,56.5099983215332
2017-11-29,56.290000915527344
2017-11-30,57.209999084472656
2017-12-01,56.880001068115234
2017-12-04,56.540000915527344
2017-12-05,56.38999938964844
2017-12-06,56.4900016784668
2017-12-07,56.40999984741211
2017-12-08,56.7599983215332
2017-12-11,56.75
2017-12-12,55.650001525878906
2017-12-13,55.34999847412109
2017-12-14,54.9900016784668
2017-12-15,55.08000183105469
2017-12-18,54.34999847412109
2017-12-19,53.470001220703125
2017-12-20,53.13999938964844
2017-12-21,52.27999877929688
2017-12-22,52.77999877929688
2017-12-26,52.470001220703125
2017-12-27,52.59999847412109
2017-12-28,52.7400016784668
2017-12-29,52.79999923706055
2018-01-02,53.13999938964844
2018-01-03,52.31999969482422
2018-01-04,52.09999847412109
2018-01-05,51.65999984741211
2018-01-08,51.720001220703125
2018-01-09,52.25
2018-01-10,51.0
2018-01-11,50.66999816894531
2018-01-12,50.290000915527344
2018-01-16,50.84000015258789
2018-01-17,51.540000915527344
2018-01-18,51.08000183105469
2018-01-19,50.95000076293945
2018-01-22,50.81999969482422
2018-01-23,51.459999084472656
2018-01-24,51.18999862670898
2018-01-25,51.619998931884766
2018-01-26,51.34999847412109
2018-01-29,50.459999084472656
2018-01-30,50.9900016784668
2018-01-31,51.65999984741211
2018-02-01,50.29999923706055
2018-02-02,49.95000076293945
2018-02-05,49.0
2018-02-06,48.65999984741211
2018-02-07,48.810001373291016
2018-02-08,48.68000030517578
2018-02-09,50.36000061035156
2018-02-12,50.43000030517578
2018-02-13,49.93000030517578
2018-02-14,49.810001373291016
2018-02-15,50.65999984741211
2018-02-16,50.709999084472656
2018-02-20,49.650001525878906
2018-02-21,48.93000030517578
2018-02-22,49.70000076293945
2018-02-23,50.7599983215332
2018-02-26,50.459999084472656
2018-02-27,49.119998931884766
2018-02-28,48.72999954223633
2018-03-01,49.15999984741211
2018-03-02,48.84999847412109
2018-03-05,50.150001525878906
2018-03-06,49.720001220703125
2018-03-07,49.33000183105469
2018-03-08,49.54999923706055
2018-03-09,49.75
2018-03-12,49.72999954223633
2018-03-13,49.90999984741211
2018-03-14,50.34000015258789
2018-03-15,50.11000061035156
2018-03-16,51.09999847412109
2018-03-19,50.70000076293945
2018-03-20,50.40999984741211
2018-03-21,50.83000183105469
2018-03-22,50.560001373291016
2018-03-23,49.97999954223633
2018-03-26,50.72999954223633
2018-03-27,51.68999862670898
2018-03-28,51.93999862670898
2018-03-29,52.59000015258789
2018-04-02,51.790000915527344
2018-04-03,52.2599983215332
2018-04-04,52.09999847412109
2018-04-05,52.0099983215332
2018-04-06,51.27999877929688
2018-04-09,51.4900016784668
2018-04-10,51.380001068115234
2018-04-11,51.47999954223633
2018-04-12,50.650001525878906
2018-04-13,51.060001373291016
2018-04-16,51.95000076293945
2018-04-17,52.52000045776367
2018-04-18,52.11000061035156
2018-04-19,52.130001068115234
2018-04-20,51.86000061035156
2018-04-23,52.2400016784668
2018-04-24,52.970001220703125
2018-04-25,53.04999923706055
2018-04-26,53.86000061035156
2018-04-27,54.27999877929688
2018-04-30,54.18000030517578
2018-05-01,54.04999923706055
2018-05-02,53.38999938964844
2018-05-03,54.04999923706055
2018-05-04,54.790000915527344
2018-05-07,54.290000915527344
2018-05-08,53.18999862670898
2018-05-09,52.959999084472656
2018-05-10,53.380001068115234
2018-05-11,53.790000915527344
2018-05-14,54.18999862670898
2018-05-15,53.900001525878906
2018-05-16,53.65999984741211
2018-05-17,52.900001525878906
2018-05-18,52.83000183105469
2018-05-21,53.290000915527344
2018-05-22,53.470001220703125
2018-05-23,54.220001220703125
2018-05-24,54.58000183105469
2018-05-25,56.150001525878906
2018-05-29,56.20000076293945
2018-05-30,57.040000915527344
2018-05-31,56.70000076293945
2018-06-01,55.08000183105469
2018-06-04,54.0
2018-06-05,54.25
2018-06-06,52.290000915527344
2018-06-07,51.93000030517578
2018-06-08,51.31999969482422
2018-06-11,51.56999969482422
2018-06-12,52.25
2018-06-13,52.18000030517578
2018-06-14,51.95000076293945
2018-06-15,52.77999877929688
2018-06-18,52.93000030517578
2018-06-19,53.970001220703125
2018-06-20,54.20000076293945
2018-06-21,54.16999816894531
2018-06-22,54.43999862670898
2018-06-25,54.90999984741211
2018-06-26,55.209999084472656
2018-06-27,55.459999084472656
2018-06-28,55.709999084472656
2018-06-29,56.150001525878906
2018-07-02,56.810001373291016
2018-07-03,56.54999923706055
2018-07-05,56.560001373291016
2018-07-06,56.7599983215332
2018-07-09,54.77000045776367
2018-07-10,55.0
2018-07-11,55.970001220703125
2018-07-12,55.75
2018-07-13,55.90999984741211
2018-07-16,56.0
2018-07-17,56.02999877929688
2018-07-18,55.54999923706055
2018-07-19,56.150001525878906
2018-07-20,55.709999084472656
2018-07-23,55.04999923706055
2018-07-24,54.9900016784668
2018-07-25,55.040000915527344
2018-07-26,55.47999954223633
2018-07-27,55.33000183105469
2018-07-30,55.40999984741211
2018-07-31,56.09000015258789
2018-08-01,55.59999847412109
2018-08-02,55.81999969482422
2018-08-03,56.18000030517578
2018-08-06,56.150001525878906
2018-08-07,56.619998931884766
2018-08-08,56.369998931884766
2018-08-09,57.02000045776367
2018-08-10,57.68000030517578
2018-08-13,57.61000061035156
2018-08-14,57.43999862670898
