,DPZ
2015-10-23,104.0999984741211
2015-10-26,105.80999755859376
2015-10-27,104.95999908447266
2015-10-28,109.70999908447266
2015-10-29,109.4000015258789
2015-10-30,106.66999816894533
2015-11-02,108.75
2015-11-03,107.16999816894533
2015-11-04,105.0500030517578
2015-11-05,104.11000061035156
2015-11-06,104.44000244140624
2015-11-09,103.04000091552734
2015-11-10,104.2300033569336
2015-11-11,105.20999908447266
2015-11-12,102.88999938964844
2015-11-13,101.62000274658205
2015-11-16,103.48999786376952
2015-11-17,102.23999786376952
2015-11-18,104.06999969482422
2015-11-19,104.5199966430664
2015-11-20,105.0199966430664
2015-11-23,107.70999908447266
2015-11-24,107.44000244140624
2015-11-25,109.1500015258789
2015-11-27,108.6500015258789
2015-11-30,107.47000122070312
2015-12-01,108.86000061035156
2015-12-02,108.8000030517578
2015-12-03,107.44000244140624
2015-12-04,109.83000183105467
2015-12-07,110.38999938964844
2015-12-08,109.94000244140624
2015-12-09,109.0999984741211
2015-12-10,109.33999633789062
2015-12-11,108.63999938964844
2015-12-14,109.37999725341795
2015-12-15,109.93000030517578
2015-12-16,109.22000122070312
2015-12-17,109.37000274658205
2015-12-18,108.83999633789062
2015-12-21,109.7300033569336
2015-12-22,109.41000366210938
2015-12-23,109.4800033569336
2015-12-24,109.54000091552734
2015-12-28,110.12999725341795
2015-12-29,112.0
2015-12-30,111.51000213623048
2015-12-31,111.25
2016-01-04,109.2300033569336
2016-01-05,109.93000030517578
2016-01-06,109.7699966430664
2016-01-07,106.75
2016-01-08,108.97000122070312
2016-01-11,106.22000122070312
2016-01-12,109.76000213623048
2016-01-13,107.95999908447266
2016-01-14,107.13999938964844
2016-01-15,104.16000366210938
2016-01-19,104.91999816894533
2016-01-20,106.45999908447266
2016-01-21,107.70999908447266
2016-01-22,111.5999984741211
2016-01-25,110.7300033569336
2016-01-26,112.16999816894533
2016-01-27,111.05999755859376
2016-01-28,112.1999969482422
2016-01-29,113.93000030517578
2016-02-01,114.3499984741211
2016-02-02,113.75
2016-02-03,113.8000030517578
2016-02-04,114.0
2016-02-05,110.37000274658205
2016-02-08,108.16000366210938
2016-02-09,105.62000274658205
2016-02-10,107.0
2016-02-11,106.9000015258789
2016-02-12,109.5
2016-02-16,111.08000183105467
2016-02-17,112.9499969482422
2016-02-18,112.04000091552734
2016-02-19,112.87000274658205
2016-02-22,115.08999633789062
2016-02-23,117.62000274658205
2016-02-24,117.61000061035156
2016-02-25,132.89999389648438
2016-02-26,134.38999938964844
2016-02-29,133.0399932861328
2016-03-01,134.14999389648438
2016-03-02,133.05999755859375
2016-03-03,132.83999633789062
2016-03-04,132.99000549316406
2016-03-07,134.02000427246094
2016-03-08,134.24000549316406
2016-03-09,133.77999877929688
2016-03-10,133.00999450683594
2016-03-11,131.72000122070312
2016-03-14,132.64999389648438
2016-03-15,131.1999969482422
2016-03-16,131.85000610351562
2016-03-17,131.27000427246094
2016-03-18,130.80999755859375
2016-03-21,131.1699981689453
2016-03-22,130.72999572753906
2016-03-23,130.1199951171875
2016-03-24,128.74000549316406
2016-03-28,129.14999389648438
2016-03-29,130.08999633789062
2016-03-30,130.97000122070312
2016-03-31,131.86000061035156
2016-04-01,133.47000122070312
2016-04-04,133.36000061035156
2016-04-05,132.32000732421875
2016-04-06,135.94000244140625
2016-04-07,136.25999450683594
2016-04-08,137.0500030517578
2016-04-11,137.24000549316406
2016-04-12,136.74000549316406
2016-04-13,137.13999938964844
2016-04-14,137.27000427246094
2016-04-15,138.6199951171875
2016-04-18,138.64999389648438
2016-04-19,137.52000427246094
2016-04-20,140.00999450683594
2016-04-21,137.89999389648438
2016-04-22,132.41000366210938
2016-04-25,133.6699981689453
2016-04-26,133.80999755859375
2016-04-27,133.6300048828125
2016-04-28,120.47000122070312
2016-04-29,120.87999725341795
2016-05-02,120.37000274658205
2016-05-03,118.55999755859376
2016-05-04,119.0199966430664
2016-05-05,119.93000030517578
2016-05-06,119.30999755859376
2016-05-09,121.51000213623048
2016-05-10,122.22000122070312
2016-05-11,119.83000183105467
2016-05-12,121.45999908447266
2016-05-13,121.9499969482422
2016-05-16,123.16999816894533
2016-05-17,121.06999969482422
2016-05-18,121.12999725341795
2016-05-19,120.81999969482422
2016-05-20,123.05999755859376
2016-05-23,121.87999725341795
2016-05-24,122.5199966430664
2016-05-25,121.29000091552734
2016-05-26,123.0
2016-05-27,122.18000030517578
2016-05-31,120.87999725341795
2016-06-01,121.4000015258789
2016-06-02,123.25
2016-06-03,122.20999908447266
2016-06-06,124.36000061035156
2016-06-07,124.81999969482422
2016-06-08,126.38999938964844
2016-06-09,127.4800033569336
2016-06-10,126.25
2016-06-13,124.79000091552734
2016-06-14,126.36000061035156
2016-06-15,126.37999725341795
2016-06-16,126.9499969482422
2016-06-17,127.29000091552734
2016-06-20,127.48999786376952
2016-06-21,127.33000183105467
2016-06-22,125.31999969482422
2016-06-23,127.25
2016-06-24,124.97000122070312
2016-06-27,122.08000183105467
2016-06-28,124.52999877929688
2016-06-29,126.87999725341795
2016-06-30,131.3800048828125
2016-07-01,132.58999633789062
2016-07-05,133.92999267578125
2016-07-06,134.97999572753906
2016-07-07,133.86000061035156
2016-07-08,135.11000061035156
2016-07-11,136.0
2016-07-12,135.64999389648438
2016-07-13,135.4199981689453
2016-07-14,135.63999938964844
2016-07-15,135.6999969482422
2016-07-18,135.5500030517578
2016-07-19,135.5500030517578
2016-07-20,136.88999938964844
2016-07-21,144.66000366210938
2016-07-22,148.77999877929688
2016-07-25,147.69000244140625
2016-07-26,146.1300048828125
2016-07-27,147.22999572753906
2016-07-28,147.25
2016-07-29,147.3000030517578
2016-08-01,147.52000427246094
2016-08-02,145.4499969482422
2016-08-03,146.16000366210938
2016-08-04,146.5
2016-08-05,146.17999267578125
2016-08-08,144.6999969482422
2016-08-09,144.9199981689453
2016-08-10,145.0
2016-08-11,146.02000427246094
2016-08-12,146.1300048828125
2016-08-15,145.14999389648438
2016-08-16,143.97000122070312
2016-08-17,144.57000732421875
2016-08-18,147.1300048828125
2016-08-19,147.27999877929688
2016-08-22,150.07000732421875
2016-08-23,150.47999572753906
2016-08-24,149.82000732421875
2016-08-25,150.24000549316406
2016-08-26,148.35000610351562
2016-08-29,149.99000549316406
2016-08-30,149.42999267578125
2016-08-31,149.57000732421875
2016-09-01,149.00999450683594
2016-09-02,151.0
2016-09-06,150.17999267578125
2016-09-07,150.47999572753906
2016-09-08,149.24000549316406
2016-09-09,146.1300048828125
2016-09-12,150.2100067138672
2016-09-13,149.66000366210938
2016-09-14,150.3000030517578
2016-09-15,151.7899932861328
2016-09-16,150.02999877929688
2016-09-19,151.50999450683594
2016-09-20,151.94000244140625
2016-09-21,152.61000061035156
2016-09-22,154.0800018310547
2016-09-23,154.25999450683594
2016-09-26,153.49000549316406
2016-09-27,153.6300048828125
2016-09-28,152.77999877929688
2016-09-29,151.75
2016-09-30,151.85000610351562
2016-10-03,151.5800018310547
2016-10-04,151.47000122070312
2016-10-05,150.97000122070312
2016-10-06,151.1300048828125
2016-10-07,150.83999633789062
2016-10-10,153.19000244140625
2016-10-11,152.3800048828125
2016-10-12,152.24000549316406
2016-10-13,150.30999755859375
2016-10-14,151.1199951171875
2016-10-17,152.00999450683594
2016-10-18,159.4499969482422
2016-10-19,165.02000427246094
2016-10-20,165.39999389648438
2016-10-21,166.36000061035156
2016-10-24,166.52999877929688
2016-10-25,164.88999938964844
2016-10-26,164.8000030517578
2016-10-27,165.94000244140625
2016-10-28,167.9199981689453
2016-10-31,169.24000549316406
2016-11-01,167.55999755859375
2016-11-02,167.25
2016-11-03,166.1699981689453
2016-11-04,166.75999450683594
2016-11-07,168.2100067138672
2016-11-08,168.88999938964844
2016-11-09,170.36000061035156
2016-11-10,161.11000061035156
2016-11-11,159.6199951171875
2016-11-14,157.1699981689453
2016-11-15,161.33999633789062
2016-11-16,161.57000732421875
2016-11-17,161.57000732421875
2016-11-18,164.30999755859375
2016-11-21,166.4600067138672
2016-11-22,168.47000122070312
2016-11-23,170.55999755859375
2016-11-25,172.25999450683594
2016-11-28,170.0399932861328
2016-11-29,170.8699951171875
2016-11-30,168.0399932861328
2016-12-01,168.6999969482422
2016-12-02,168.0
2016-12-05,166.2899932861328
2016-12-06,169.08999633789062
2016-12-07,167.72000122070312
2016-12-08,164.52999877929688
2016-12-09,163.57000732421875
2016-12-12,161.8699951171875
2016-12-13,161.86000061035156
2016-12-14,161.99000549316406
2016-12-15,159.77999877929688
2016-12-16,160.0399932861328
2016-12-19,161.22999572753906
2016-12-20,161.10000610351562
2016-12-21,162.6300048828125
2016-12-22,161.3300018310547
2016-12-23,161.57000732421875
2016-12-27,161.97000122070312
2016-12-28,161.25
2016-12-29,162.36000061035156
2016-12-30,159.24000549316406
2017-01-03,158.36000061035156
2017-01-04,162.99000549316406
2017-01-05,162.77000427246094
2017-01-06,163.49000549316406
2017-01-09,164.50999450683594
2017-01-10,166.36000061035156
2017-01-11,168.9600067138672
2017-01-12,168.36000061035156
2017-01-13,167.16000366210938
2017-01-17,164.92999267578125
2017-01-18,165.57000732421875
2017-01-19,166.0399932861328
2017-01-20,167.8699951171875
2017-01-23,167.0399932861328
2017-01-24,169.50999450683594
2017-01-25,170.57000732421875
2017-01-26,170.94000244140625
2017-01-27,172.02000427246094
2017-01-30,173.92999267578125
2017-01-31,174.5399932861328
2017-02-01,170.88999938964844
2017-02-02,174.91000366210938
2017-02-03,175.88999938964844
2017-02-06,177.94000244140625
2017-02-07,182.9600067138672
2017-02-08,185.17999267578125
2017-02-09,185.8999938964844
2017-02-10,186.3699951171875
2017-02-13,183.8000030517578
2017-02-14,184.91000366210935
2017-02-15,185.94000244140625
2017-02-16,186.1000061035156
2017-02-17,187.92999267578125
2017-02-21,188.9199981689453
2017-02-22,183.0
2017-02-23,186.3000030517578
2017-02-24,186.27999877929688
2017-02-27,185.4199981689453
2017-02-28,189.80999755859372
2017-03-01,187.4499969482422
2017-03-02,189.3699951171875
2017-03-03,189.0399932861328
2017-03-06,188.88999938964844
2017-03-07,189.3000030517578
2017-03-08,188.3600006103516
2017-03-09,184.69000244140625
2017-03-10,186.72999572753903
2017-03-13,186.7899932861328
2017-03-14,183.6699981689453
2017-03-15,186.2700042724609
2017-03-16,185.6199951171875
2017-03-17,184.8300018310547
2017-03-20,183.69000244140625
2017-03-21,184.0200042724609
2017-03-22,184.1300048828125
2017-03-23,184.3500061035156
2017-03-24,182.9499969482422
2017-03-27,183.9499969482422
2017-03-28,184.94000244140625
2017-03-29,182.7700042724609
2017-03-30,184.1100006103516
2017-03-31,184.3000030517578
2017-04-03,186.22999572753903
2017-04-04,186.3600006103516
2017-04-05,185.13999938964844
2017-04-06,186.0
2017-04-07,175.16000366210938
2017-04-10,173.75
2017-04-11,175.50999450683594
2017-04-12,175.1300048828125
2017-04-13,174.0399932861328
2017-04-17,175.0399932861328
2017-04-18,176.6300048828125
2017-04-19,175.7100067138672
2017-04-20,176.91000366210938
2017-04-21,179.3000030517578
2017-04-24,180.58999633789065
2017-04-25,180.58999633789065
2017-04-26,180.9600067138672
2017-04-27,185.5500030517578
2017-04-28,181.38999938964844
2017-05-01,182.16000366210935
2017-05-02,184.41000366210935
2017-05-03,187.07000732421875
2017-05-04,190.38999938964844
2017-05-05,193.1199951171875
2017-05-08,192.2899932861328
2017-05-09,195.3600006103516
2017-05-10,195.6699981689453
2017-05-11,195.3800048828125
2017-05-12,195.27999877929688
2017-05-15,196.5200042724609
2017-05-16,196.22999572753903
2017-05-17,191.4600067138672
2017-05-18,194.7100067138672
2017-05-19,195.8000030517578
2017-05-22,198.82000732421875
2017-05-23,199.25
2017-05-24,205.97000122070312
2017-05-25,208.0399932861328
2017-05-26,207.0500030517578
2017-05-30,208.4900054931641
2017-05-31,211.72000122070312
2017-06-01,215.33999633789065
2017-06-02,218.0500030517578
2017-06-05,217.1000061035156
2017-06-06,217.8500061035156
2017-06-07,218.1499938964844
2017-06-08,217.8800048828125
2017-06-09,206.19000244140625
2017-06-12,204.07000732421875
2017-06-13,208.3999938964844
2017-06-14,210.55999755859372
2017-06-15,209.55999755859372
2017-06-16,210.83999633789065
2017-06-19,215.72999572753903
2017-06-20,215.02999877929688
2017-06-21,216.08999633789065
2017-06-22,218.08999633789065
2017-06-23,217.0500030517578
2017-06-26,218.8800048828125
2017-06-27,213.13999938964844
2017-06-28,213.6000061035156
2017-06-29,210.75
2017-06-30,211.52999877929688
2017-07-03,209.9199981689453
2017-07-05,208.02999877929688
2017-07-06,208.83999633789065
2017-07-07,212.32000732421875
2017-07-10,211.6199951171875
2017-07-11,212.1100006103516
2017-07-12,213.5399932861328
2017-07-13,210.4499969482422
2017-07-14,209.2100067138672
2017-07-17,208.25
2017-07-18,211.4499969482422
2017-07-19,212.5200042724609
2017-07-20,212.44000244140625
2017-07-21,213.22000122070312
2017-07-24,213.97000122070312
2017-07-25,192.3999938964844
2017-07-26,186.42999267578125
2017-07-27,182.42999267578125
2017-07-28,183.08999633789065
2017-07-31,186.5
2017-08-01,186.4499969482422
2017-08-02,192.3500061035156
2017-08-03,198.22999572753903
2017-08-04,196.7899932861328
2017-08-07,195.42999267578125
2017-08-08,192.13999938964844
2017-08-09,193.8300018310547
2017-08-10,192.52999877929688
2017-08-11,192.8600006103516
2017-08-14,193.91000366210935
2017-08-15,188.1699981689453
2017-08-16,187.6699981689453
2017-08-17,188.25999450683597
2017-08-18,188.66000366210935
2017-08-21,189.47999572753903
2017-08-22,189.00999450683597
2017-08-23,187.69000244140625
2017-08-24,183.3000030517578
2017-08-25,178.72999572753906
2017-08-28,178.75999450683594
2017-08-29,178.3800048828125
2017-08-30,178.92999267578125
2017-08-31,182.25999450683597
2017-09-01,183.58999633789065
2017-09-05,182.5
2017-09-06,182.6300048828125
2017-09-07,183.32000732421875
2017-09-08,186.42999267578125
2017-09-11,189.0200042724609
2017-09-12,189.9199981689453
2017-09-13,188.5500030517578
2017-09-14,189.91000366210935
2017-09-15,194.67999267578125
2017-09-18,195.6199951171875
2017-09-19,195.92999267578125
2017-09-20,197.5800018310547
2017-09-21,198.0399932861328
2017-09-22,197.2100067138672
2017-09-25,193.4199981689453
2017-09-26,193.30999755859372
2017-09-27,196.83999633789065
2017-09-28,197.0399932861328
2017-09-29,198.5500030517578
2017-10-02,199.9900054931641
2017-10-03,202.80999755859372
2017-10-04,201.63999938964844
2017-10-05,206.0200042724609
2017-10-06,205.38999938964844
2017-10-09,205.8000030517578
2017-10-10,209.44000244140625
2017-10-11,209.2400054931641
2017-10-12,201.02999877929688
2017-10-13,192.97999572753903
2017-10-16,193.19000244140625
2017-10-17,192.2700042724609
2017-10-18,187.7899932861328
2017-10-19,186.1199951171875
2017-10-20,186.1100006103516
2017-10-23,182.6300048828125
2017-10-24,183.83999633789065
2017-10-25,185.75
2017-10-26,185.67999267578125
2017-10-27,184.67999267578125
2017-10-30,181.6999969482422
2017-10-31,183.0
2017-11-01,177.25
2017-11-02,178.08999633789062
2017-11-03,177.94000244140625
2017-11-06,173.4600067138672
2017-11-07,170.10000610351562
2017-11-08,168.7100067138672
2017-11-09,173.2100067138672
2017-11-10,173.3300018310547
2017-11-13,173.02999877929688
2017-11-14,175.66000366210938
2017-11-15,175.75999450683594
2017-11-16,177.47000122070312
2017-11-17,178.64999389648438
2017-11-20,177.77000427246094
2017-11-21,176.8800048828125
2017-11-22,176.5500030517578
2017-11-24,177.33999633789062
2017-11-27,174.52000427246094
2017-11-28,172.2899932861328
2017-11-29,179.1699981689453
2017-11-30,186.16000366210935
2017-12-01,184.6199951171875
2017-12-04,187.6199951171875
2017-12-05,185.5
2017-12-06,181.1699981689453
2017-12-07,179.50999450683594
2017-12-08,183.91000366210935
2017-12-11,180.9600067138672
2017-12-12,180.6100006103516
2017-12-13,180.50999450683597
2017-12-14,182.5200042724609
2017-12-15,185.0399932861328
2017-12-18,186.0
2017-12-19,187.05999755859372
2017-12-20,183.6199951171875
2017-12-21,188.38999938964844
2017-12-22,192.8699951171875
2017-12-26,190.3699951171875
2017-12-27,190.57000732421875
2017-12-28,189.97999572753903
2017-12-29,188.9600067138672
2018-01-02,186.94000244140625
2018-01-03,191.66000366210935
2018-01-04,197.2899932861328
2018-01-05,200.3000030517578
2018-01-08,203.6100006103516
2018-01-09,206.7100067138672
2018-01-10,200.08999633789065
2018-01-11,209.8500061035156
2018-01-12,211.1499938964844
2018-01-16,209.2899932861328
2018-01-17,207.88999938964844
2018-01-18,210.91000366210935
2018-01-19,213.5399932861328
2018-01-22,216.2899932861328
2018-01-23,219.57000732421875
2018-01-24,218.72000122070312
2018-01-25,219.3300018310547
2018-01-26,216.77999877929688
2018-01-29,215.3300018310547
2018-01-30,215.9499969482422
2018-01-31,216.8500061035156
2018-02-01,218.6699981689453
2018-02-02,214.3800048828125
2018-02-05,208.0200042724609
2018-02-06,208.4600067138672
2018-02-07,211.30999755859372
2018-02-08,198.57000732421875
2018-02-09,206.08999633789065
2018-02-12,211.8699951171875
2018-02-13,208.0
2018-02-14,209.77999877929688
2018-02-15,217.6999969482422
2018-02-16,220.7400054931641
2018-02-20,221.4900054931641
2018-02-21,230.52999877929688
2018-02-22,227.0
2018-02-23,228.8500061035156
2018-02-26,228.0200042724609
2018-02-27,226.47000122070312
2018-02-28,222.41000366210935
2018-03-01,222.82000732421875
2018-03-02,223.1000061035156
2018-03-05,219.6100006103516
2018-03-06,221.44000244140625
2018-03-07,222.9600067138672
2018-03-08,222.77999877929688
2018-03-09,230.25999450683597
2018-03-12,227.69000244140625
2018-03-13,226.3999938964844
2018-03-14,226.66000366210935
2018-03-15,226.82000732421875
2018-03-16,229.7899932861328
2018-03-19,227.6699981689453
2018-03-20,231.58999633789065
2018-03-21,228.25999450683597
2018-03-22,226.3999938964844
2018-03-23,226.6499938964844
2018-03-26,231.27999877929688
2018-03-27,231.5800018310547
2018-03-28,233.8699951171875
2018-03-29,233.55999755859372
2018-04-02,230.4199981689453
2018-04-03,233.47000122070312
2018-04-04,231.4499969482422
2018-04-05,235.7899932861328
2018-04-06,231.4600067138672
2018-04-09,232.42999267578125
2018-04-10,231.6999969482422
2018-04-11,231.0
2018-04-12,231.47999572753903
2018-04-13,230.32000732421875
2018-04-16,232.3500061035156
2018-04-17,237.16000366210935
2018-04-18,238.19000244140625
2018-04-19,240.69000244140625
2018-04-20,238.92999267578125
2018-04-23,239.47999572753903
2018-04-24,231.82000732421875
2018-04-25,233.52999877929688
2018-04-26,250.6100006103516
2018-04-27,248.4199981689453
2018-04-30,241.72999572753903
2018-05-01,247.67999267578125
2018-05-02,244.27999877929688
2018-05-03,245.8300018310547
2018-05-04,248.2400054931641
2018-05-07,250.5
2018-05-08,250.41000366210935
2018-05-09,249.91000366210935
2018-05-10,249.72000122070312
2018-05-11,249.91000366210935
2018-05-14,246.13999938964844
2018-05-15,247.1000061035156
2018-05-16,247.33999633789065
2018-05-17,246.5500030517578
2018-05-18,244.8600006103516
2018-05-21,248.3699951171875
2018-05-22,248.2100067138672
2018-05-23,249.4900054931641
2018-05-24,252.2400054931641
2018-05-25,250.33999633789065
2018-05-29,245.8000030517578
2018-05-30,251.6999969482422
2018-05-31,251.47999572753903
2018-06-01,252.8500061035156
2018-06-04,255.38999938964844
2018-06-05,262.6300048828125
2018-06-06,269.6300048828125
2018-06-07,272.0400085449219
2018-06-08,270.0400085449219
2018-06-11,269.7699890136719
2018-06-12,273.20001220703125
2018-06-13,273.5799865722656
2018-06-14,273.6499938964844
2018-06-15,277.3399963378906
2018-06-18,281.7300109863281
2018-06-19,287.3900146484375
2018-06-20,287.8999938964844
2018-06-21,290.760009765625
2018-06-22,292.3900146484375
2018-06-25,279.510009765625
2018-06-26,283.1099853515625
2018-06-27,281.4700012207031
2018-06-28,282.0899963378906
2018-06-29,282.1700134277344
2018-07-02,281.0
2018-07-03,280.1300048828125
2018-07-05,277.739990234375
2018-07-06,279.1499938964844
2018-07-09,278.2699890136719
2018-07-10,272.3900146484375
2018-07-11,279.6600036621094
2018-07-12,279.0299987792969
2018-07-13,281.3999938964844
2018-07-16,279.19000244140625
2018-07-17,282.0400085449219
2018-07-18,283.67999267578125
2018-07-19,276.75
2018-07-20,277.1700134277344
2018-07-23,271.75
2018-07-24,263.07000732421875
2018-07-25,262.20001220703125
2018-07-26,260.0
2018-07-27,260.70001220703125
2018-07-30,256.4100036621094
2018-07-31,262.6600036621094
2018-08-01,270.3399963378906
2018-08-02,276.75
2018-08-03,279.5
2018-08-06,280.1400146484375
2018-08-07,277.45001220703125
2018-08-08,286.9200134277344
2018-08-09,291.45001220703125
2018-08-10,291.3099975585937
2018-08-13,288.6000061035156
2018-08-14,287.510009765625
2018-08-15,284.19000244140625
2018-08-16,287.7200012207031
2018-08-17,285.0400085449219
2018-08-20,284.75
2018-08-21,287.3699951171875
2018-08-22,291.5400085449219
2018-08-23,289.3999938964844
2018-08-24,297.95001220703125
2018-08-27,297.8900146484375
2018-08-28,299.42999267578125
2018-08-29,300.6400146484375
2018-08-30,300.6700134277344
2018-08-31,298.5599975585937
2018-09-04,296.6000061035156
2018-09-05,289.8099975585937
2018-09-06,290.5299987792969
2018-09-07,294.07000732421875
2018-09-10,293.7799987792969
2018-09-11,286.6199951171875
2018-09-12,285.239990234375
2018-09-13,284.8399963378906
2018-09-14,280.04998779296875
2018-09-17,274.6000061035156
2018-09-18,281.8099975585937
2018-09-19,279.4700012207031
2018-09-20,282.7099914550781
2018-09-21,286.2200012207031
2018-09-24,288.989990234375
2018-09-25,290.7900085449219
2018-09-26,289.17999267578125
2018-09-27,293.45001220703125
2018-09-28,294.79998779296875
2018-10-01,285.5199890136719
2018-10-02,282.2799987792969
2018-10-03,286.0
2018-10-04,281.7699890136719
2018-10-05,282.9100036621094
2018-10-08,280.239990234375
2018-10-09,284.17999267578125
2018-10-10,274.9200134277344
2018-10-11,270.8800048828125
2018-10-12,277.3399963378906
2018-10-15,272.94000244140625
2018-10-16,259.6300048828125
2018-10-17,267.69000244140625
2018-10-18,266.3800048828125
2018-10-19,267.75
2018-10-22,267.75
2018-10-23,265.82000732421875
2018-10-24,255.4900054931641
2018-10-25,261.7699890136719
2018-10-26,261.239990234375
2018-10-29,256.489990234375
2018-10-30,266.2300109863281
2018-10-31,268.7900085449219
2018-11-01,266.04998779296875
2018-11-02,265.29998779296875
2018-11-05,260.260009765625
2018-11-06,263.5599975585937
2018-11-07,271.4700012207031
2018-11-08,273.1499938964844
2018-11-09,274.3500061035156
2018-11-12,269.0899963378906
2018-11-13,264.7099914550781
2018-11-14,266.1199951171875
2018-11-15,259.6199951171875
2018-11-16,264.6199951171875
2018-11-19,252.07000732421875
2018-11-20,255.22000122070312
2018-11-21,259.5899963378906
2018-11-23,262.5
2018-11-26,266.3599853515625
2018-11-27,268.5799865722656
2018-11-28,273.79998779296875
2018-11-29,280.17999267578125
2018-11-30,277.32000732421875
2018-12-03,276.3599853515625
2018-12-04,266.0199890136719
2018-12-06,266.3999938964844
2018-12-07,258.32000732421875
2018-12-10,255.2100067138672
2018-12-11,252.0
2018-12-12,249.67999267578125
2018-12-13,250.16000366210935
2018-12-14,249.00999450683597
2018-12-17,242.19000244140625
2018-12-18,244.6499938964844
2018-12-19,239.3800048828125
2018-12-20,235.38999938964844
2018-12-21,239.4900054931641
2018-12-24,234.3500061035156
2018-12-26,248.91000366210935
2018-12-27,248.47000122070312
2018-12-28,249.9499969482422
2018-12-31,247.9900054931641
2019-01-02,243.3000030517578
2019-01-03,239.69000244140625
2019-01-04,243.6000061035156
2019-01-07,246.42999267578125
2019-01-08,242.2100067138672
2019-01-09,246.58999633789065
2019-01-10,246.19000244140625
2019-01-11,248.9900054931641
2019-01-14,244.1699981689453
2019-01-15,247.88999938964844
2019-01-16,246.8500061035156
2019-01-17,258.94000244140625
2019-01-18,267.4599914550781
2019-01-22,263.42999267578125
2019-01-23,273.1600036621094
2019-01-24,276.8800048828125
2019-01-25,284.1600036621094
2019-01-28,279.7900085449219
2019-01-29,274.8500061035156
2019-01-30,277.0599975585937
2019-01-31,283.7300109863281
2019-02-01,278.3900146484375
2019-02-04,281.07000732421875
2019-02-05,289.2900085449219
2019-02-06,287.8900146484375
2019-02-07,288.8900146484375
2019-02-08,290.1600036621094
2019-02-11,294.8599853515625
2019-02-12,287.2099914550781
2019-02-13,288.79998779296875
2019-02-14,287.17999267578125
2019-02-15,281.6499938964844
2019-02-19,279.2300109863281
2019-02-20,278.489990234375
2019-02-21,253.00999450683597
2019-02-22,260.7099914550781
2019-02-25,255.94000244140625
2019-02-26,252.80999755859372
2019-02-27,252.50999450683597
2019-02-28,250.94000244140625
2019-03-01,250.72999572753903
2019-03-04,248.57000732421875
2019-03-05,249.3300018310547
2019-03-06,248.6000061035156
2019-03-07,247.94000244140625
2019-03-08,250.5200042724609
2019-03-11,246.9900054931641
2019-03-12,240.0
2019-03-13,245.3699951171875
2019-03-14,247.25
2019-03-15,244.2700042724609
2019-03-18,243.41000366210935
2019-03-19,248.75999450683597
2019-03-20,243.94000244140625
2019-03-21,245.0500030517578
2019-03-22,239.25
2019-03-25,242.55999755859372
2019-03-26,245.3999938964844
2019-03-27,247.5800018310547
2019-03-28,253.9199981689453
2019-03-29,258.1000061035156
2019-04-01,249.4499969482422
2019-04-02,245.22000122070312
2019-04-03,253.1100006103516
2019-04-04,248.94000244140625
2019-04-05,254.55999755859372
2019-04-08,247.5
2019-04-09,247.8300018310547
2019-04-10,248.94000244140625
2019-04-11,255.5500030517578
2019-04-12,257.6099853515625
2019-04-15,258.8999938964844
2019-04-16,255.33999633789065
2019-04-17,265.25
2019-04-18,267.6099853515625
2019-04-22,266.0
2019-04-23,270.20001220703125
2019-04-24,283.4200134277344
2019-04-25,276.45001220703125
2019-04-26,273.42999267578125
2019-04-29,268.8699951171875
2019-04-30,270.5799865722656
2019-05-01,271.4599914550781
2019-05-02,274.32000732421875
2019-05-03,279.75
2019-05-06,282.0199890136719
2019-05-07,277.3900146484375
2019-05-08,283.1499938964844
2019-05-09,282.1600036621094
2019-05-10,278.3699951171875
2019-05-13,273.8800048828125
2019-05-14,272.8599853515625
2019-05-15,276.6700134277344
2019-05-16,277.8399963378906
2019-05-17,281.25
2019-05-20,284.8599853515625
2019-05-21,284.9700012207031
2019-05-22,284.42999267578125
2019-05-23,285.3099975585937
2019-05-24,282.6099853515625
2019-05-28,280.7300109863281
2019-05-29,277.7300109863281
2019-05-30,277.2799987792969
2019-05-31,279.5
2019-06-03,276.489990234375
2019-06-04,284.0
2019-06-05,285.3399963378906
2019-06-06,287.0
2019-06-07,287.0
2019-06-10,282.6400146484375
2019-06-11,280.1300048828125
2019-06-12,282.0
2019-06-13,281.2900085449219
2019-06-14,280.6499938964844
2019-06-17,282.0
2019-06-18,282.3500061035156
2019-06-19,280.67999267578125
2019-06-20,281.82000732421875
2019-06-21,280.3299865722656
2019-06-24,274.3699951171875
2019-06-25,277.1400146484375
2019-06-26,275.8699951171875
2019-06-27,277.94000244140625
2019-06-28,278.2799987792969
2019-07-01,271.1000061035156
2019-07-02,273.8099975585937
2019-07-03,280.9599914550781
2019-07-05,278.260009765625
2019-07-08,277.2099914550781
2019-07-09,280.0
2019-07-10,275.3500061035156
2019-07-11,277.6400146484375
2019-07-12,282.1099853515625
2019-07-15,269.9200134277344
2019-07-16,246.5399932861328
2019-07-17,253.00999450683597
2019-07-18,252.67999267578125
2019-07-19,257.92999267578125
2019-07-22,255.3999938964844
2019-07-23,257.7099914550781
2019-07-24,262.2099914550781
2019-07-25,260.6700134277344
2019-07-26,259.0599975585937
2019-07-29,252.47999572753903
2019-07-30,247.5500030517578
2019-07-31,244.52999877929688
2019-08-01,245.8300018310547
2019-08-02,244.75
2019-08-05,239.72000122070312
