,LII
2018-10-01,216.8099975585937
2018-10-02,217.8800048828125
2018-10-03,218.2100067138672
2018-10-04,214.5
2018-10-05,214.5200042724609
2018-10-08,215.25
2018-10-09,211.13999938964844
2018-10-10,204.8000030517578
2018-10-11,198.5
2018-10-12,197.1999969482422
2018-10-15,199.7100067138672
2018-10-16,203.83999633789065
2018-10-17,200.7400054931641
2018-10-18,197.009994506836
2018-10-19,193.1199951171875
2018-10-22,194.8999938964844
2018-10-23,197.4499969482422
2018-10-24,197.6699981689453
2018-10-25,205.13999938964844
2018-10-26,199.07000732421875
2018-10-29,199.8500061035156
2018-10-30,209.32000732421875
2018-10-31,210.88999938964844
2018-11-01,212.6999969482422
2018-11-02,212.47000122070312
2018-11-05,214.3500061035156
2018-11-06,212.69000244140625
2018-11-07,216.7400054931641
2018-11-08,215.33999633789065
2018-11-09,211.75
2018-11-12,212.7400054931641
2018-11-13,219.13999938964844
2018-11-14,215.2100067138672
2018-11-15,215.1999969482422
2018-11-16,215.8600006103516
2018-11-19,216.4499969482422
2018-11-20,212.6000061035156
2018-11-21,213.82000732421875
2018-11-23,211.8800048828125
2018-11-26,216.66000366210932
2018-11-27,214.9900054931641
2018-11-28,220.7899932861328
2018-11-29,222.5200042724609
2018-11-30,225.91000366210932
2018-12-03,225.75
2018-12-04,215.3699951171875
2018-12-06,216.6699981689453
2018-12-07,211.0500030517578
2018-12-10,207.8800048828125
2018-12-11,207.25
2018-12-12,213.6999969482422
2018-12-13,217.25
2018-12-14,213.8800048828125
2018-12-17,210.19000244140625
2018-12-18,214.22000122070312
2018-12-19,211.6000061035156
2018-12-20,210.0500030517578
2018-12-21,206.4900054931641
2018-12-24,204.9499969482422
2018-12-26,215.07000732421875
2018-12-27,219.1000061035156
2018-12-28,218.0
2018-12-31,218.8600006103516
2019-01-02,216.1300048828125
2019-01-03,212.25
2019-01-04,219.6100006103516
2019-01-07,218.9900054931641
2019-01-08,221.92999267578125
2019-01-09,224.6999969482422
2019-01-10,225.0599975585937
2019-01-11,225.0399932861328
2019-01-14,224.1499938964844
2019-01-15,224.3999938964844
2019-01-16,220.0800018310547
2019-01-17,220.63999938964844
2019-01-18,225.3699951171875
2019-01-22,223.97999572753903
2019-01-23,224.75
2019-01-24,225.57000732421875
2019-01-25,224.3000030517578
2019-01-28,223.9499969482422
2019-01-29,226.7400054931641
2019-01-30,224.2899932861328
2019-01-31,229.27999877929688
2019-02-01,229.77999877929688
2019-02-04,232.47999572753903
2019-02-05,235.07000732421875
2019-02-06,234.9900054931641
2019-02-07,232.92999267578125
2019-02-08,233.22000122070312
2019-02-11,237.6000061035156
2019-02-12,243.88999938964844
2019-02-13,244.5599975585937
2019-02-14,244.22000122070312
2019-02-15,246.7100067138672
2019-02-19,246.67999267578125
2019-02-20,248.5399932861328
2019-02-21,248.92999267578125
2019-02-22,248.6999969482422
2019-02-25,247.9600067138672
2019-02-26,245.44000244140625
2019-02-27,246.67999267578125
2019-02-28,245.25
2019-03-01,245.6000061035156
2019-03-04,245.41000366210932
2019-03-05,247.6999969482422
2019-03-06,245.9900054931641
2019-03-07,244.009994506836
2019-03-08,244.1300048828125
2019-03-11,245.8500061035156
2019-03-12,247.44000244140625
2019-03-13,248.2400054931641
2019-03-14,248.22000122070312
2019-03-15,250.1499938964844
2019-03-18,252.25
2019-03-19,252.82000732421875
2019-03-20,256.5899963378906
2019-03-21,260.3599853515625
2019-03-22,257.1300048828125
2019-03-25,260.1700134277344
2019-03-26,262.1099853515625
2019-03-27,262.8500061035156
2019-03-28,264.25
2019-03-29,264.3999938964844
2019-04-01,267.8500061035156
2019-04-02,267.4599914550781
2019-04-03,269.8599853515625
2019-04-04,270.489990234375
2019-04-05,273.9200134277344
2019-04-08,276.3599853515625
2019-04-09,272.8699951171875
2019-04-10,269.7900085449219
2019-04-11,271.0299987792969
2019-04-12,273.5
2019-04-15,276.3399963378906
2019-04-16,271.9700012207031
2019-04-17,268.6700134277344
2019-04-18,270.6400146484375
2019-04-22,267.6300048828125
2019-04-23,264.57000732421875
2019-04-24,265.8900146484375
2019-04-25,268.95001220703125
2019-04-26,271.3800048828125
2019-04-29,274.6600036621094
2019-04-30,271.45001220703125
2019-05-01,265.32000732421875
2019-05-02,266.0799865722656
2019-05-03,272.010009765625
2019-05-06,270.9700012207031
2019-05-07,265.75
2019-05-08,269.1499938964844
2019-05-09,270.0
2019-05-10,276.7099914550781
2019-05-13,271.9100036621094
2019-05-14,274.82000732421875
2019-05-15,275.4200134277344
2019-05-16,274.1499938964844
2019-05-17,276.5400085449219
2019-05-20,273.8900146484375
2019-05-21,280.6000061035156
2019-05-22,277.7200012207031
2019-05-23,276.3699951171875
2019-05-24,274.3299865722656
2019-05-28,271.3500061035156
2019-05-29,269.5199890136719
2019-05-30,276.0400085449219
2019-05-31,264.1099853515625
2019-06-03,269.3699951171875
2019-06-04,278.6499938964844
2019-06-05,277.9800109863281
2019-06-06,278.239990234375
2019-06-07,278.3099975585937
2019-06-10,285.5
2019-06-11,280.6000061035156
2019-06-12,280.6400146484375
2019-06-13,277.19000244140625
2019-06-14,275.8399963378906
2019-06-17,272.2699890136719
2019-06-18,270.7900085449219
2019-06-19,271.3299865722656
2019-06-20,272.1499938964844
2019-06-21,268.2699890136719
2019-06-24,270.4700012207031
2019-06-25,270.8500061035156
2019-06-26,270.8900146484375
2019-06-27,273.3299865722656
2019-06-28,275.0
2019-07-01,283.1099853515625
2019-07-02,284.6000061035156
2019-07-03,288.57000732421875
2019-07-05,288.04998779296875
2019-07-08,287.3999938964844
2019-07-09,287.4599914550781
2019-07-10,284.4200134277344
2019-07-11,284.6199951171875
2019-07-12,289.4700012207031
2019-07-15,292.70001220703125
2019-07-16,292.3599853515625
2019-07-17,286.0799865722656
2019-07-18,283.9599914550781
2019-07-19,278.8999938964844
2019-07-22,264.0
2019-07-23,264.5199890136719
2019-07-24,260.3599853515625
2019-07-25,260.69000244140625
2019-07-26,263.0599975585937
2019-07-29,255.8000030517578
2019-07-30,259.7200012207031
2019-07-31,256.4800109863281
2019-08-01,254.1199951171875
2019-08-02,253.22000122070312
2019-08-05,250.25
2019-08-06,253.5399932861328
2019-08-07,254.77999877929688
2019-08-08,258.8399963378906
2019-08-09,257.8099975585937
2019-08-12,253.009994506836
2019-08-13,254.4900054931641
2019-08-14,248.92999267578125
2019-08-15,251.0200042724609
2019-08-16,256.1199951171875
2019-08-19,257.2699890136719
2019-08-20,258.45001220703125
2019-08-21,261.3999938964844
2019-08-22,256.5799865722656
2019-08-23,251.6999969482422
2019-08-26,249.94000244140625
2019-08-27,247.3999938964844
2019-08-28,248.63999938964844
2019-08-29,252.009994506836
2019-08-30,253.77999877929688
2019-09-03,246.4199981689453
2019-09-04,252.8099975585937
2019-09-05,251.6499938964844
2019-09-06,247.0399932861328
2019-09-09,241.22999572753903
2019-09-10,241.6000061035156
2019-09-11,242.0500030517578
2019-09-12,233.0500030517578
2019-09-13,235.0
2019-09-16,234.8099975585937
2019-09-17,237.5500030517578
2019-09-18,238.33999633789065
2019-09-19,241.8699951171875
2019-09-20,239.02999877929688
2019-09-23,239.1000061035156
2019-09-24,239.82000732421875
2019-09-25,240.3999938964844
2019-09-26,241.0800018310547
2019-09-27,241.5800018310547
2019-09-30,242.97000122070312
2019-10-01,238.3500061035156
2019-10-02,230.6000061035156
2019-10-03,232.47000122070312
2019-10-04,237.0200042724609
2019-10-07,233.7700042724609
2019-10-08,232.42999267578125
2019-10-09,230.9499969482422
2019-10-10,232.6300048828125
2019-10-11,238.1699981689453
2019-10-14,240.6100006103516
2019-10-15,242.3000030517578
2019-10-16,241.72999572753903
2019-10-17,250.83999633789065
2019-10-18,253.33999633789065
2019-10-21,248.1699981689453
2019-10-22,247.5599975585937
2019-10-23,239.27999877929688
2019-10-24,244.8800048828125
2019-10-25,243.0800018310547
2019-10-28,246.88999938964844
2019-10-29,248.25
2019-10-30,248.16000366210932
2019-10-31,247.3600006103516
2019-11-01,248.67999267578125
2019-11-04,248.8699951171875
2019-11-05,248.509994506836
2019-11-06,251.1499938964844
2019-11-07,246.3000030517578
2019-11-08,245.009994506836
2019-11-11,248.13999938964844
2019-11-12,251.1300048828125
2019-11-13,252.41000366210932
2019-11-14,254.9900054931641
2019-11-15,254.5399932861328
2019-11-18,253.02999877929688
2019-11-19,254.1699981689453
2019-11-20,255.3000030517578
2019-11-21,250.42999267578125
2019-11-22,252.1100006103516
2019-11-25,256.8299865722656
2019-11-26,259.1400146484375
2019-11-27,259.1400146484375
2019-11-29,255.8500061035156
2019-12-02,250.9199981689453
2019-12-03,248.57000732421875
2019-12-04,254.22999572753903
2019-12-05,261.5400085449219
2019-12-06,262.8299865722656
2019-12-09,260.5899963378906
2019-12-10,258.19000244140625
2019-12-11,258.3800048828125
2019-12-12,259.70001220703125
2019-12-13,255.38999938964844
2019-12-16,258.0
2019-12-17,258.5799865722656
2019-12-18,245.3699951171875
2019-12-19,238.3600006103516
2019-12-20,243.8000030517578
2019-12-23,244.52999877929688
2019-12-24,243.9600067138672
2019-12-26,243.8600006103516
2019-12-27,243.3300018310547
2019-12-30,242.6699981689453
2019-12-31,243.97000122070312
2020-01-02,244.44000244140625
2020-01-03,243.4900054931641
2020-01-06,243.1499938964844
2020-01-07,239.94000244140625
2020-01-08,243.7700042724609
2020-01-09,247.3099975585937
2020-01-10,247.509994506836
2020-01-13,245.6699981689453
2020-01-14,242.5500030517578
2020-01-15,244.1000061035156
2020-01-16,247.42999267578125
2020-01-17,243.6300048828125
2020-01-21,244.9499969482422
2020-01-22,247.2100067138672
2020-01-23,245.92999267578125
2020-01-24,240.97000122070312
2020-01-27,238.16000366210932
2020-01-28,240.13999938964844
2020-01-29,236.91000366210932
2020-01-30,236.0200042724609
2020-01-31,232.97999572753903
2020-02-03,233.7100067138672
2020-02-04,239.009994506836
2020-02-05,242.5800018310547
2020-02-06,238.5800018310547
2020-02-07,235.38999938964844
2020-02-10,236.9499969482422
2020-02-11,237.5
2020-02-12,241.3600006103516
2020-02-13,241.63999938964844
2020-02-14,244.77999877929688
2020-02-18,246.0
2020-02-19,246.0
2020-02-20,248.7100067138672
2020-02-21,247.0399932861328
2020-02-24,247.22000122070312
2020-02-25,246.02999877929688
2020-02-26,243.63999938964844
2020-02-27,239.8300018310547
2020-02-28,228.1300048828125
2020-03-02,240.0800018310547
2020-03-03,245.009994506836
2020-03-04,257.8099975585937
2020-03-05,255.7700042724609
2020-03-06,260.2099914550781
2020-03-09,251.0599975585937
2020-03-10,246.5
2020-03-11,229.1100006103516
2020-03-12,208.2400054931641
2020-03-13,211.82000732421875
2020-03-16,199.0
2020-03-17,194.5599975585937
2020-03-18,184.8500061035156
2020-03-19,195.7899932861328
2020-03-20,181.7899932861328
2020-03-23,166.8699951171875
2020-03-24,170.24000549316406
2020-03-25,180.42999267578125
2020-03-26,197.5399932861328
2020-03-27,185.3000030517578
2020-03-30,187.17999267578125
2020-03-31,181.7899932861328
2020-04-01,175.77999877929688
2020-04-02,176.92999267578125
2020-04-03,170.9600067138672
2020-04-06,178.4199981689453
2020-04-07,188.19000244140625
2020-04-08,195.67999267578125
2020-04-09,204.2899932861328
2020-04-13,196.7400054931641
2020-04-14,202.27999877929688
2020-04-15,191.77999877929688
2020-04-16,186.9900054931641
2020-04-17,183.8800048828125
2020-04-20,181.0
2020-04-21,172.9499969482422
2020-04-22,170.72000122070312
2020-04-23,177.5399932861328
2020-04-24,176.50999450683594
2020-04-27,184.6499938964844
2020-04-28,186.9900054931641
2020-04-29,190.07000732421875
2020-04-30,186.67999267578125
2020-05-01,183.3300018310547
2020-05-04,186.0800018310547
2020-05-05,190.72999572753903
2020-05-06,188.6000061035156
2020-05-07,192.6300048828125
2020-05-08,191.47999572753903
2020-05-11,186.6999969482422
2020-05-12,181.6699981689453
2020-05-13,178.5399932861328
2020-05-14,184.4900054931641
2020-05-15,180.9199981689453
2020-05-18,193.82000732421875
2020-05-19,189.2700042724609
2020-05-20,191.8800048828125
2020-05-21,195.22000122070312
2020-05-22,198.42999267578125
2020-05-26,212.3099975585937
2020-05-27,214.8300018310547
2020-05-28,214.3500061035156
2020-05-29,213.83999633789065
2020-06-01,217.17999267578125
2020-06-02,216.66000366210932
2020-06-03,223.5399932861328
2020-06-04,225.7100067138672
2020-06-05,235.8800048828125
2020-06-08,237.9900054931641
2020-06-09,233.13999938964844
2020-06-10,224.42999267578125
2020-06-11,218.38999938964844
2020-06-12,218.9900054931641
2020-06-15,224.91000366210932
2020-06-16,228.66000366210932
2020-06-17,230.19000244140625
2020-06-18,225.07000732421875
2020-06-19,221.77999877929688
2020-06-22,223.7100067138672
2020-06-23,229.0
2020-06-24,225.42999267578125
2020-06-25,225.259994506836
2020-06-26,225.3300018310547
2020-06-29,229.8099975585937
2020-06-30,232.9900054931641
2020-07-01,231.3500061035156
2020-07-02,233.1699981689453
2020-07-06,238.2400054931641
2020-07-07,237.5200042724609
2020-07-08,244.6000061035156
2020-07-09,242.42999267578125
2020-07-10,238.72999572753903
2020-07-13,231.7899932861328
2020-07-14,238.94000244140625
2020-07-15,247.0399932861328
2020-07-16,252.5599975585937
2020-07-17,247.83999633789065
2020-07-20,254.759994506836
2020-07-21,254.02999877929688
2020-07-22,257.7699890136719
2020-07-23,264.2699890136719
2020-07-24,265.7799987792969
2020-07-27,272.0
2020-07-28,270.95001220703125
2020-07-29,274.5799865722656
2020-07-30,270.8699951171875
2020-07-31,268.1400146484375
2020-08-03,270.17999267578125
2020-08-04,273.0199890136719
2020-08-05,273.2699890136719
2020-08-06,270.8800048828125
2020-08-07,266.760009765625
2020-08-10,269.6700134277344
2020-08-11,273.4700012207031
2020-08-12,277.510009765625
2020-08-13,277.3099975585937
2020-08-14,277.9700012207031
2020-08-17,276.8599853515625
2020-08-18,278.25
2020-08-19,279.79998779296875
2020-08-20,275.7099914550781
2020-08-21,277.3900146484375
2020-08-24,282.5799865722656
2020-08-25,284.0
2020-08-26,286.6099853515625
2020-08-27,283.07000732421875
2020-08-28,284.69000244140625
2020-08-31,280.3299865722656
2020-09-01,286.69000244140625
2020-09-02,287.79998779296875
2020-09-03,278.70001220703125
2020-09-04,277.5299987792969
2020-09-08,269.0899963378906
2020-09-09,273.4200134277344
2020-09-10,270.42999267578125
2020-09-11,274.6400146484375
2020-09-14,276.4800109863281
2020-09-15,273.2300109863281
2020-09-16,274.1199951171875
2020-09-17,274.6300048828125
2020-09-18,267.6499938964844
2020-09-21,266.9599914550781
2020-09-22,270.4599914550781
2020-09-23,260.3500061035156
2020-09-24,264.0599975585937
2020-09-25,263.9800109863281
2020-09-28,271.79998779296875
2020-09-29,272.6499938964844
2020-09-30,272.6099853515625
2020-10-01,274.0199890136719
2020-10-02,275.5799865722656
2020-10-05,281.92999267578125
2020-10-06,278.3999938964844
2020-10-07,277.7300109863281
2020-10-08,276.82000732421875
2020-10-09,283.4800109863281
2020-10-12,289.4100036621094
2020-10-13,285.4100036621094
2020-10-14,288.0
2020-10-15,288.1600036621094
2020-10-16,288.2200012207031
2020-10-19,278.45001220703125
2020-10-20,284.0299987792969
2020-10-21,283.9800109863281
2020-10-22,288.6199951171875
2020-10-23,288.0899963378906
2020-10-26,281.8099975585937
2020-10-27,283.6400146484375
2020-10-28,273.0299987792969
2020-10-29,276.57000732421875
2020-10-30,271.6600036621094
2020-11-02,283.5799865722656
2020-11-03,291.25
2020-11-04,293.5
2020-11-05,304.07000732421875
2020-11-06,306.6300048828125
2020-11-09,291.8299865722656
2020-11-10,294.32000732421875
2020-11-11,292.5899963378906
2020-11-12,291.1199951171875
2020-11-13,298.82000732421875
2020-11-16,301.760009765625
2020-11-17,299.0899963378906
2020-11-18,296.1499938964844
2020-11-19,298.510009765625
2020-11-20,294.6099853515625
2020-11-23,295.8599853515625
2020-11-24,300.7099914550781
2020-11-25,288.9700012207031
2020-11-27,289.9599914550781
2020-11-30,287.8299865722656
2020-12-01,288.3500061035156
2020-12-02,280.989990234375
2020-12-03,280.5299987792969
2020-12-04,276.0
2020-12-07,277.04998779296875
2020-12-08,282.9599914550781
2020-12-09,286.0599975585937
2020-12-10,277.8099975585937
2020-12-11,280.4200134277344
2020-12-14,273.0
2020-12-15,277.0
2020-12-16,276.4700012207031
2020-12-17,280.5899963378906
2020-12-18,277.5599975585937
2020-12-21,277.3599853515625
2020-12-22,272.82000732421875
2020-12-23,273.4200134277344
2020-12-24,273.42999267578125
2020-12-28,272.17999267578125
2020-12-29,270.1099853515625
2020-12-30,271.989990234375
2020-12-31,273.9700012207031
2021-01-04,268.2300109863281
2021-01-05,268.260009765625
2021-01-06,273.5
2021-01-07,278.1499938964844
2021-01-08,273.9200134277344
2021-01-11,273.8999938964844
2021-01-12,282.8500061035156
2021-01-13,280.989990234375
2021-01-14,284.510009765625
2021-01-15,281.44000244140625
2021-01-19,281.79998779296875
2021-01-20,289.6000061035156
2021-01-21,293.5
2021-01-22,293.1499938964844
2021-01-25,290.3999938964844
2021-01-26,290.6400146484375
2021-01-27,293.3900146484375
2021-01-28,285.239990234375
2021-01-29,275.489990234375
2021-02-01,283.1199951171875
2021-02-02,276.75
2021-02-03,270.8500061035156
2021-02-04,272.7699890136719
2021-02-05,274.260009765625
2021-02-08,283.7799987792969
2021-02-09,284.82000732421875
2021-02-10,286.69000244140625
2021-02-11,291.9599914550781
2021-02-12,292.8599853515625
2021-02-16,291.0299987792969
2021-02-17,293.6000061035156
2021-02-18,290.3699951171875
2021-02-19,293.67999267578125
2021-02-22,289.6499938964844
2021-02-23,288.3500061035156
2021-02-24,290.5199890136719
2021-02-25,282.2200012207031
2021-02-26,279.7699890136719
2021-03-01,281.9800109863281
2021-03-02,284.9599914550781
2021-03-03,288.6000061035156
2021-03-04,278.3900146484375
2021-03-05,283.0799865722656
2021-03-08,292.2200012207031
2021-03-09,290.2200012207031
2021-03-10,292.1499938964844
2021-03-11,292.6199951171875
2021-03-12,297.25
2021-03-15,304.2300109863281
2021-03-16,302.8699951171875
2021-03-17,304.5899963378906
2021-03-18,304.739990234375
2021-03-19,301.1199951171875
2021-03-22,303.3599853515625
2021-03-23,301.6000061035156
2021-03-24,306.29998779296875
2021-03-25,311.989990234375
2021-03-26,320.8399963378906
2021-03-29,317.04998779296875
2021-03-30,316.260009765625
2021-03-31,311.5899963378906
2021-04-01,316.739990234375
2021-04-05,323.25
2021-04-06,326.6300048828125
2021-04-07,326.7200012207031
2021-04-08,325.6300048828125
2021-04-09,332.4200134277344
2021-04-12,331.07000732421875
2021-04-13,331.5
2021-04-14,328.2300109863281
2021-04-15,328.6600036621094
2021-04-16,333.989990234375
2021-04-19,335.79998779296875
2021-04-20,334.54998779296875
2021-04-21,333.69000244140625
2021-04-22,335.0599975585937
2021-04-23,334.4599914550781
2021-04-26,332.489990234375
2021-04-27,339.0899963378906
2021-04-28,331.6499938964844
2021-04-29,341.1700134277344
2021-04-30,335.3399963378906
2021-05-03,339.9800109863281
2021-05-04,341.3299865722656
2021-05-05,344.0
2021-05-06,342.2799987792969
2021-05-07,348.0
2021-05-10,353.510009765625
2021-05-11,346.3999938964844
2021-05-12,336.0599975585937
2021-05-13,347.92999267578125
2021-05-14,350.8399963378906
2021-05-17,348.3299865722656
2021-05-18,340.1600036621094
2021-05-19,338.7699890136719
2021-05-20,343.1600036621094
2021-05-21,342.7300109863281
2021-05-24,342.75
2021-05-25,344.5599975585937
2021-05-26,346.3599853515625
2021-05-27,346.7699890136719
2021-05-28,349.92999267578125
2021-06-01,349.07000732421875
2021-06-02,345.5400085449219
2021-06-03,341.70001220703125
2021-06-04,341.4599914550781
2021-06-07,341.1700134277344
2021-06-08,342.0
2021-06-09,338.2300109863281
2021-06-10,338.3900146484375
2021-06-11,338.8900146484375
2021-06-14,333.6099853515625
2021-06-15,333.7699890136719
2021-06-16,328.5799865722656
2021-06-17,325.6300048828125
2021-06-18,321.0599975585937
2021-06-21,328.54998779296875
2021-06-22,327.69000244140625
2021-06-23,326.489990234375
2021-06-24,330.6400146484375
2021-06-25,331.010009765625
2021-06-28,337.7900085449219
2021-06-29,347.8999938964844
2021-06-30,350.79998779296875
2021-07-01,346.07000732421875
2021-07-02,347.0899963378906
2021-07-06,345.1199951171875
2021-07-07,353.9100036621094
2021-07-08,341.5299987792969
2021-07-09,342.1499938964844
2021-07-12,342.6199951171875
2021-07-13,336.1700134277344
2021-07-14,310.4100036621094
2021-07-15,317.4200134277344
2021-07-16,317.9100036621094
2021-07-19,317.1400146484375
2021-07-20,325.6199951171875
2021-07-21,320.70001220703125
2021-07-22,316.04998779296875
2021-07-23,320.6099853515625
2021-07-26,327.32000732421875
2021-07-27,332.0799865722656
2021-07-28,327.2699890136719
2021-07-29,333.95001220703125
2021-07-30,329.42999267578125
2021-08-02,328.44000244140625
2021-08-03,332.42999267578125
2021-08-04,328.6499938964844
2021-08-05,329.6000061035156
2021-08-06,333.79998779296875
2021-08-09,334.760009765625
2021-08-10,339.260009765625
2021-08-11,344.4100036621094
2021-08-12,340.9800109863281
2021-08-13,340.4800109863281
2021-08-16,339.2099914550781
2021-08-17,334.1199951171875
2021-08-18,325.8299865722656
2021-08-19,330.20001220703125
2021-08-20,333.6499938964844
2021-08-23,331.3299865722656
2021-08-24,330.5899963378906
2021-08-25,331.44000244140625
2021-08-26,328.9800109863281
2021-08-27,333.82000732421875
2021-08-30,335.7099914550781
2021-08-31,335.17999267578125
2021-09-01,334.7799987792969
2021-09-02,334.989990234375
2021-09-03,332.7900085449219
2021-09-07,324.739990234375
2021-09-08,328.5199890136719
2021-09-09,325.75
2021-09-10,321.3900146484375
2021-09-13,320.7200012207031
2021-09-14,313.2900085449219
2021-09-15,312.4200134277344
2021-09-16,310.6199951171875
2021-09-17,305.8299865722656
2021-09-20,306.9100036621094
2021-09-21,305.94000244140625
2021-09-22,305.70001220703125
2021-09-23,308.6099853515625
2021-09-24,308.6300048828125
2021-09-27,308.2300109863281
2021-09-28,302.32000732421875
2021-09-29,300.4800109863281
2021-09-30,294.1700134277344
2021-10-01,297.3900146484375
2021-10-04,296.0199890136719
2021-10-05,299.3099975585937
2021-10-06,297.0199890136719
2021-10-07,303.9700012207031
2021-10-08,295.04998779296875
2021-10-11,295.3599853515625
2021-10-12,297.760009765625
2021-10-13,301.2799987792969
2021-10-14,309.19000244140625
2021-10-15,309.1700134277344
2021-10-18,313.1099853515625
2021-10-19,309.2099914550781
2021-10-20,311.0199890136719
2021-10-21,310.6000061035156
2021-10-22,312.17999267578125
2021-10-25,304.2900085449219
2021-10-26,302.75
2021-10-27,296.989990234375
2021-10-28,297.8999938964844
2021-10-29,299.2799987792969
2021-11-01,302.989990234375
2021-11-02,305.70001220703125
2021-11-03,300.0
2021-11-04,301.0
2021-11-05,302.17999267578125
2021-11-08,301.5799865722656
2021-11-09,309.5799865722656
2021-11-10,309.2799987792969
2021-11-11,311.3299865722656
2021-11-12,319.6700134277344
2021-11-15,314.6400146484375
2021-11-16,321.3599853515625
2021-11-17,322.1400146484375
2021-11-18,319.0899963378906
2021-11-19,323.82000732421875
2021-11-22,322.6000061035156
2021-11-23,321.6499938964844
2021-11-24,318.6499938964844
2021-11-26,317.4599914550781
2021-11-29,322.1199951171875
2021-11-30,309.0199890136719
2021-12-01,301.9599914550781
2021-12-02,311.6199951171875
2021-12-03,316.0400085449219
2021-12-06,327.82000732421875
2021-12-07,327.79998779296875
2021-12-08,332.70001220703125
2021-12-09,327.9100036621094
2021-12-10,331.739990234375
2021-12-13,331.29998779296875
2021-12-14,324.1000061035156
2021-12-15,322.260009765625
2021-12-16,324.92999267578125
2021-12-17,312.4800109863281
2021-12-20,307.9599914550781
2021-12-21,313.95001220703125
2021-12-22,313.5199890136719
2021-12-23,316.1099853515625
2021-12-27,321.0299987792969
2021-12-28,322.8500061035156
2021-12-29,326.4599914550781
2021-12-30,323.1099853515625
2021-12-31,324.3599853515625
2022-01-03,314.1199951171875
2022-01-04,315.1700134277344
2022-01-05,308.760009765625
2022-01-06,309.0400085449219
2022-01-07,304.9800109863281
2022-01-10,305.79998779296875
2022-01-11,308.5799865722656
2022-01-12,305.8800048828125
2022-01-13,300.95001220703125
2022-01-14,291.4200134277344
2022-01-18,292.8399963378906
2022-01-19,290.7699890136719
2022-01-20,283.8299865722656
2022-01-21,280.4599914550781
2022-01-24,288.6000061035156
2022-01-25,283.79998779296875
2022-01-26,275.1300048828125
2022-01-27,272.45001220703125
2022-01-28,279.2300109863281
2022-01-31,283.6199951171875
2022-02-01,277.2699890136719
2022-02-02,272.1499938964844
2022-02-03,268.739990234375
2022-02-04,266.9800109863281
2022-02-07,268.95001220703125
2022-02-08,273.260009765625
2022-02-09,275.5199890136719
2022-02-10,266.5799865722656
2022-02-11,263.2300109863281
2022-02-14,262.75
2022-02-15,265.1499938964844
2022-02-16,261.92999267578125
2022-02-17,252.7400054931641
2022-02-18,251.97999572753903
2022-02-22,251.8699951171875
2022-02-23,249.1499938964844
2022-02-24,255.82000732421875
2022-02-25,264.3800048828125
2022-02-28,266.92999267578125
2022-03-01,267.5199890136719
2022-03-02,274.6499938964844
2022-03-03,273.6700134277344
2022-03-04,269.6400146484375
2022-03-07,259.1099853515625
2022-03-08,252.6300048828125
2022-03-09,261.29998779296875
2022-03-10,255.9900054931641
2022-03-11,256.2799987792969
2022-03-14,263.19000244140625
2022-03-15,268.489990234375
2022-03-16,269.4700012207031
2022-03-17,271.42999267578125
2022-03-18,276.6600036621094
2022-03-21,274.5899963378906
2022-03-22,275.4200134277344
2022-03-23,262.8500061035156
2022-03-24,261.3900146484375
2022-03-25,260.2300109863281
2022-03-28,262.5
2022-03-29,268.2799987792969
2022-03-30,266.9599914550781
2022-03-31,257.8599853515625
2022-04-01,262.2300109863281
2022-04-04,261.67999267578125
2022-04-05,262.1600036621094
2022-04-06,259.2799987792969
2022-04-07,257.7900085449219
2022-04-08,254.8999938964844
2022-04-11,247.22999572753903
2022-04-12,242.6199951171875
2022-04-13,247.07000732421875
2022-04-14,239.9600067138672
2022-04-18,237.82000732421875
2022-04-19,246.47000122070312
2022-04-20,250.7700042724609
2022-04-21,252.27999877929688
2022-04-22,246.83999633789065
2022-04-25,238.94000244140625
2022-04-26,224.07000732421875
2022-04-27,223.6999969482422
2022-04-28,222.9900054931641
2022-04-29,213.19000244140625
2022-05-02,216.58999633789065
2022-05-03,215.7400054931641
2022-05-04,221.8500061035156
2022-05-05,213.5200042724609
2022-05-06,212.7400054931641
2022-05-09,215.8300018310547
2022-05-10,216.25
2022-05-11,209.509994506836
2022-05-12,217.82000732421875
2022-05-13,221.6300048828125
2022-05-16,215.22000122070312
2022-05-17,215.5800018310547
2022-05-18,202.5599975585937
2022-05-19,206.5599975585937
2022-05-20,207.75
2022-05-23,204.97000122070312
2022-05-24,201.72000122070312
2022-05-25,205.3000030517578
2022-05-26,208.47999572753903
2022-05-27,211.509994506836
2022-05-31,208.8999938964844
2022-06-01,206.7899932861328
2022-06-02,213.8500061035156
2022-06-03,210.75
2022-06-06,211.6000061035156
2022-06-07,213.7100067138672
2022-06-08,209.9600067138672
2022-06-09,206.259994506836
2022-06-10,201.3999938964844
2022-06-13,197.4600067138672
2022-06-14,195.4900054931641
2022-06-15,197.3699951171875
2022-06-16,186.2700042724609
2022-06-17,186.4499969482422
2022-06-21,186.88999938964844
2022-06-22,188.2899932861328
2022-06-23,198.16000366210932
2022-06-24,203.63999938964844
2022-06-27,203.32000732421875
2022-06-28,202.4600067138672
2022-06-29,202.58999633789065
2022-06-30,206.58999633789065
2022-07-01,211.97000122070312
2022-07-05,216.8600006103516
2022-07-06,216.88999938964844
2022-07-07,218.1499938964844
2022-07-08,214.4900054931641
2022-07-11,215.97999572753903
2022-07-12,216.22999572753903
