,TPL
2015-07-06,16.122222900390625
2015-07-07,15.968889236450195
2015-07-08,15.588889122009276
2015-07-09,15.776666641235352
2015-07-10,15.94333267211914
2015-07-13,16.183332443237305
2015-07-14,16.311111450195312
2015-07-15,16.22222137451172
2015-07-16,16.27777862548828
2015-07-17,16.078889846801758
2015-07-20,16.16111183166504
2015-07-21,15.901110649108888
2015-07-22,15.833333015441896
2015-07-23,15.17111110687256
2015-07-24,15.13888931274414
2015-07-27,14.577777862548828
2015-07-28,14.60777759552002
2015-07-29,14.394444465637209
2015-07-30,14.605555534362791
2015-07-31,14.528888702392578
2015-08-03,14.333333015441896
2015-08-04,14.271110534667969
2015-08-05,14.333333015441896
2015-08-06,14.415555953979492
2015-08-07,14.521110534667969
2015-08-10,14.476667404174805
2015-08-11,14.45444393157959
2015-08-12,14.32333278656006
2015-08-13,14.375555992126465
2015-08-14,14.444443702697754
2015-08-17,14.244443893432615
2015-08-18,13.73888874053955
2015-08-19,13.305556297302246
2015-08-20,13.027777671813965
2015-08-21,13.058889389038086
2015-08-24,12.57333278656006
2015-08-25,12.286666870117188
2015-08-26,12.076666831970217
2015-08-27,12.694443702697754
2015-08-28,13.04888916015625
2015-08-31,13.196666717529297
2015-09-01,13.20555591583252
2015-09-02,13.444443702697754
2015-09-03,13.856666564941406
2015-09-04,13.777777671813965
2015-09-08,14.591111183166504
2015-09-09,14.737777709960938
2015-09-10,15.5
2015-09-11,15.43333339691162
2015-09-14,15.54888916015625
2015-09-15,15.666666984558104
2015-09-16,15.666666984558104
2015-09-17,15.741110801696776
2015-09-18,15.526666641235352
2015-09-21,16.11111068725586
2015-09-22,15.901110649108888
2015-09-23,15.694443702697754
2015-09-24,15.83222198486328
2015-09-25,15.86111068725586
2015-09-28,15.813332557678224
2015-09-29,15.877778053283691
2015-09-30,15.583333015441896
2015-10-01,15.728889465332031
2015-10-02,15.838889122009276
2015-10-05,15.76111125946045
2015-10-06,16.132221221923828
2015-10-07,16.27666664123535
2015-10-08,16.505556106567383
2015-10-09,16.2277774810791
2015-10-12,16.166667938232422
2015-10-13,16.267778396606445
2015-10-14,16.23444366455078
2015-10-15,16.553333282470703
2015-10-16,16.616666793823242
2015-10-19,16.537778854370117
2015-10-20,16.377777099609375
2015-10-21,16.386667251586914
2015-10-22,16.6200008392334
2015-10-23,16.311111450195312
2015-10-26,16.25
2015-10-27,16.498889923095703
2015-10-28,16.5
2015-10-29,16.578889846801758
2015-10-30,16.642221450805664
2015-11-02,16.337778091430664
2015-11-03,16.33888816833496
2015-11-04,16.278888702392578
2015-11-05,16.461111068725586
2015-11-06,16.52666664123535
2015-11-09,16.39444351196289
2015-11-10,16.333332061767578
2015-11-11,16.22222137451172
2015-11-12,15.744443893432615
2015-11-13,16.35555648803711
2015-11-16,16.148889541625977
2015-11-17,15.674444198608398
2015-11-18,15.63888931274414
2015-11-19,15.112221717834473
2015-11-20,15.061111450195312
2015-11-23,15.594444274902344
2015-11-24,16.02777862548828
2015-11-25,16.229999542236328
2015-11-27,16.068889617919922
2015-11-30,16.688888549804688
2015-12-01,16.931110382080078
2015-12-02,16.816667556762695
2015-12-03,16.788888931274414
2015-12-04,16.751110076904297
2015-12-07,16.333332061767578
2015-12-08,16.200000762939453
2015-12-09,16.18000030517578
2015-12-10,16.133333206176758
2015-12-11,15.859999656677246
2015-12-14,15.554444313049316
2015-12-15,15.522221565246582
2015-12-16,14.89888858795166
2015-12-17,14.748888969421388
2015-12-18,14.535555839538574
2015-12-21,14.01888942718506
2015-12-22,14.724444389343262
2015-12-23,15.053333282470703
2015-12-24,15.1899995803833
2015-12-28,14.58222198486328
2015-12-29,14.065555572509766
2015-12-30,13.621110916137695
2015-12-31,14.546667098999023
2016-01-04,13.862221717834473
2016-01-05,14.002222061157228
2016-01-06,13.796667098999023
2016-01-07,14.184444427490234
2016-01-08,13.612221717834473
2016-01-11,13.583333015441896
2016-01-12,13.145556449890137
2016-01-13,12.60777759552002
2016-01-14,12.93000030517578
2016-01-15,12.523332595825195
2016-01-19,12.262222290039062
2016-01-20,12.86111068725586
2016-01-21,13.793333053588867
2016-01-22,14.050000190734863
2016-01-25,13.70555591583252
2016-01-26,13.681111335754396
2016-01-27,13.448888778686523
2016-01-28,13.777777671813965
2016-01-29,13.54555606842041
2016-02-01,13.998888969421388
2016-02-02,14.391111373901367
2016-02-03,14.186667442321776
2016-02-04,14.05666732788086
2016-02-05,13.338889122009276
2016-02-08,13.337778091430664
2016-02-09,13.05222225189209
2016-02-10,13.335556030273438
2016-02-11,12.899999618530272
2016-02-12,13.11111068725586
2016-02-16,13.66777801513672
2016-02-17,13.868888854980469
2016-02-18,14.326666831970217
2016-02-19,14.5600004196167
2016-02-22,14.10777759552002
2016-02-23,14.649999618530272
2016-02-24,14.64222240447998
2016-02-25,14.602222442626951
2016-02-26,14.805556297302246
2016-02-29,15.11111068725586
2016-03-01,15.245555877685549
2016-03-02,15.646666526794434
2016-03-03,15.722222328186035
2016-03-04,16.666667938232422
2016-03-07,16.744443893432617
2016-03-08,16.22888946533203
2016-03-09,16.25666618347168
2016-03-10,16.22222137451172
2016-03-11,16.46666717529297
2016-03-14,16.36888885498047
2016-03-15,16.192222595214844
2016-03-16,16.760000228881836
2016-03-17,16.71666717529297
2016-03-18,16.287778854370117
2016-03-21,16.86111068725586
2016-03-22,16.63888931274414
2016-03-23,16.55555534362793
2016-03-24,16.280000686645508
2016-03-28,16.53555679321289
2016-03-29,16.40333366394043
2016-03-30,16.613332748413086
2016-03-31,16.16777801513672
2016-04-01,16.14444351196289
2016-04-04,16.583332061767578
2016-04-05,16.255556106567383
2016-04-06,16.281110763549805
2016-04-07,16.4777774810791
2016-04-08,16.63888931274414
2016-04-11,16.51555633544922
2016-04-12,16.69444465637207
2016-04-13,16.721111297607422
2016-04-14,16.666667938232422
2016-04-15,16.688888549804688
2016-04-18,16.546667098999023
2016-04-19,16.584444046020508
2016-04-20,16.666667938232422
2016-04-21,16.488889694213867
2016-04-22,16.511110305786133
2016-04-25,17.0
2016-04-26,17.0
2016-04-27,17.378889083862305
2016-04-28,17.166667938232422
2016-04-29,16.833332061767578
2016-05-02,17.0
2016-05-03,17.030000686645508
2016-05-04,16.81333351135254
2016-05-05,16.866666793823242
2016-05-06,16.833332061767578
2016-05-09,16.61111068725586
2016-05-10,17.5
2016-05-11,17.892221450805664
2016-05-12,18.011110305786133
2016-05-13,18.22222137451172
2016-05-16,18.11666679382324
2016-05-17,17.72222137451172
2016-05-18,17.867778778076172
2016-05-19,17.666667938232422
2016-05-20,17.77777862548828
2016-05-23,18.001110076904297
2016-05-24,18.22222137451172
2016-05-25,18.06666755676269
2016-05-26,18.0
2016-05-27,18.435556411743164
2016-05-31,18.88888931274414
2016-06-01,19.33333206176757
2016-06-02,18.744443893432617
2016-06-03,19.06222152709961
2016-06-06,19.07333374023437
2016-06-07,18.98666763305664
2016-06-08,19.00666618347168
2016-06-09,18.83888816833496
2016-06-10,18.479999542236328
2016-06-13,18.46666717529297
2016-06-14,18.55555534362793
2016-06-15,18.77777862548828
2016-06-16,18.770000457763672
2016-06-17,18.88111114501953
2016-06-20,18.94444465637207
2016-06-21,19.06555557250977
2016-06-22,19.15999984741211
2016-06-23,18.695556640625
2016-06-24,18.33222198486328
2016-06-27,18.141111373901367
2016-06-28,18.22222137451172
2016-06-29,18.666667938232425
2016-06-30,18.738889694213867
2016-07-01,19.05555534362793
2016-07-05,18.799999237060547
2016-07-06,18.88888931274414
2016-07-07,19.00777816772461
2016-07-08,19.06666755676269
2016-07-11,18.88777732849121
2016-07-12,18.9777774810791
2016-07-13,18.827777862548828
2016-07-14,18.76000022888184
2016-07-15,18.88666725158692
2016-07-18,18.77777862548828
2016-07-19,18.88666725158692
2016-07-20,18.77777862548828
2016-07-21,18.666667938232425
2016-07-22,18.88777732849121
2016-07-25,18.83222198486328
2016-07-26,18.38888931274414
2016-07-27,18.135555267333984
2016-07-28,17.85333251953125
2016-07-29,17.77777862548828
2016-08-01,17.399999618530273
2016-08-02,18.023332595825195
2016-08-03,18.666667938232425
2016-08-04,19.19111061096192
2016-08-05,19.44333267211914
2016-08-08,19.78444480895996
2016-08-09,19.655555725097656
2016-08-10,19.5
2016-08-11,19.36666679382324
2016-08-12,19.504444122314453
2016-08-15,19.63888931274414
2016-08-16,19.52666664123535
2016-08-17,19.71999931335449
2016-08-18,19.988889694213867
2016-08-19,19.83888816833496
2016-08-22,19.927778244018555
2016-08-23,19.577777862548828
2016-08-24,19.58333206176757
2016-08-25,19.192222595214844
2016-08-26,19.28888893127441
2016-08-29,19.45888900756836
2016-08-30,19.72222137451172
2016-08-31,19.63333320617676
2016-09-01,19.615556716918945
2016-09-02,19.64444351196289
2016-09-06,19.78222274780273
2016-09-07,20.56222152709961
2016-09-08,24.523332595825195
2016-09-09,21.88888931274414
2016-09-12,22.11111068725586
2016-09-13,22.122222900390625
2016-09-14,23.09666633605957
2016-09-15,24.001110076904297
2016-09-16,24.44333267211914
2016-09-19,23.99333381652832
2016-09-20,24.334444046020508
2016-09-21,24.385555267333984
2016-09-22,24.391111373901367
2016-09-23,24.229999542236328
2016-09-26,24.80777740478516
2016-09-27,25.22222137451172
2016-09-28,25.88999938964844
2016-09-29,26.03777885437012
2016-09-30,26.59222221374512
2016-10-03,26.60333251953125
2016-10-04,26.57333374023437
2016-10-05,27.40888977050781
2016-10-06,27.971111297607425
2016-10-07,28.55555534362793
2016-10-10,28.72888946533203
2016-10-11,28.738889694213867
2016-10-12,29.9022216796875
2016-10-13,30.17222213745117
2016-10-14,30.53333282470703
2016-10-17,30.31333351135254
2016-10-18,30.407777786254883
2016-10-19,31.16444396972656
2016-10-20,30.88777732849121
2016-10-21,31.66555595397949
2016-10-24,33.0011100769043
2016-10-25,33.83333206176758
2016-10-26,32.0
2016-10-27,28.88777732849121
2016-10-28,29.93777847290039
2016-10-31,29.475555419921875
2016-11-01,29.57999992370605
2016-11-02,29.29888916015625
2016-11-03,28.28222274780273
2016-11-04,27.892221450805664
2016-11-07,28.166667938232425
2016-11-08,28.04777717590332
2016-11-09,29.517778396606445
2016-11-10,31.22222137451172
2016-11-11,31.58666610717773
2016-11-14,31.26666641235352
2016-11-15,31.75666618347168
2016-11-16,31.163333892822266
2016-11-17,32.0011100769043
2016-11-18,32.28666687011719
2016-11-21,32.665557861328125
2016-11-22,31.998889923095703
2016-11-23,32.442222595214844
2016-11-25,32.377777099609375
2016-11-28,32.133331298828125
2016-11-29,32.209999084472656
2016-11-30,33.03444290161133
2016-12-01,32.61000061035156
2016-12-02,33.554443359375
2016-12-05,33.01777648925781
2016-12-06,32.87111282348633
2016-12-07,33.40999984741211
2016-12-08,33.733333587646484
2016-12-09,33.82222366333008
2016-12-12,33.065555572509766
2016-12-13,33.66777801513672
2016-12-14,33.133331298828125
2016-12-15,33.217777252197266
2016-12-16,33.23666763305664
2016-12-19,33.101112365722656
2016-12-20,33.35444259643555
2016-12-21,33.33555603027344
2016-12-22,33.38888931274414
2016-12-23,33.22222137451172
2016-12-27,33.36111068725586
2016-12-28,33.11222076416016
2016-12-29,33.063331604003906
2016-12-30,32.97444534301758
2017-01-03,33.287776947021484
2017-01-04,34.231109619140625
2017-01-05,35.96444320678711
2017-01-06,35.55666732788086
2017-01-09,35.73222351074219
2017-01-10,35.88888931274414
2017-01-11,35.27777862548828
2017-01-12,35.48444366455078
2017-01-13,36.38777923583984
2017-01-17,36.9555549621582
2017-01-18,36.77777862548828
2017-01-19,36.60555648803711
2017-01-20,36.33222198486328
2017-01-23,35.43555450439453
2017-01-24,35.76666641235352
2017-01-25,36.018890380859375
2017-01-26,36.27777862548828
2017-01-27,35.776668548583984
2017-01-30,35.46110916137695
2017-01-31,35.279998779296875
2017-02-01,35.5444450378418
2017-02-02,35.161109924316406
2017-02-03,35.30555725097656
2017-02-06,35.223331451416016
2017-02-07,35.276668548583984
2017-02-08,34.856666564941406
2017-02-09,35.22222137451172
2017-02-10,35.415557861328125
2017-02-13,35.356666564941406
2017-02-14,34.44444274902344
2017-02-15,34.122222900390625
2017-02-16,33.42555618286133
2017-02-17,33.65888977050781
2017-02-21,32.790000915527344
2017-02-22,33.338890075683594
2017-02-23,33.135555267333984
2017-02-24,33.11111068725586
2017-02-27,33.42333221435547
2017-02-28,33.16777801513672
2017-03-01,33.13222122192383
2017-03-02,33.05555725097656
2017-03-03,32.78111267089844
2017-03-06,33.33333206176758
2017-03-07,33.08555603027344
2017-03-08,30.36111068725586
2017-03-09,30.61111068725586
2017-03-10,30.28888893127441
2017-03-13,31.09000015258789
2017-03-14,29.62111091613769
2017-03-15,30.60444450378418
2017-03-16,30.2277774810791
2017-03-17,31.356666564941406
2017-03-20,31.341110229492188
2017-03-21,30.38888931274414
2017-03-22,30.45555686950684
2017-03-23,30.76555633544922
2017-03-24,31.11111068725586
2017-03-27,31.365556716918945
2017-03-28,31.036666870117188
2017-03-29,31.0
2017-03-30,30.94444465637207
2017-03-31,31.08333206176757
2017-04-03,31.34000015258789
2017-04-04,31.544443130493164
2017-04-05,31.37777709960937
2017-04-06,31.273332595825195
2017-04-07,31.204444885253903
2017-04-10,31.21444320678711
2017-04-11,31.891111373901367
2017-04-12,32.27555465698242
2017-04-13,31.106666564941406
2017-04-17,31.33888816833496
2017-04-18,31.707778930664062
2017-04-19,31.42222213745117
2017-04-20,31.4244441986084
2017-04-21,31.94444465637207
2017-04-24,32.41222381591797
2017-04-25,32.53333282470703
2017-04-26,32.25666809082031
2017-04-27,32.22222137451172
2017-04-28,34.12333297729492
2017-05-01,34.45222091674805
2017-05-02,34.24444580078125
2017-05-03,33.45111083984375
2017-05-04,33.32222366333008
2017-05-05,33.32444381713867
2017-05-08,33.233333587646484
2017-05-09,33.21555709838867
2017-05-10,33.364444732666016
2017-05-11,33.11111068725586
2017-05-12,32.842220306396484
2017-05-15,33.206668853759766
2017-05-16,33.11111068725586
2017-05-17,31.554443359375
2017-05-18,31.60444450378418
2017-05-19,31.933332443237305
2017-05-22,32.014442443847656
2017-05-23,32.28889083862305
2017-05-24,32.39444351196289
2017-05-25,32.051109313964844
2017-05-26,32.1533317565918
2017-05-30,31.69444465637207
2017-05-31,31.483333587646484
2017-06-01,31.04777717590332
2017-06-02,31.87555694580078
2017-06-05,31.61222267150879
2017-06-06,31.998889923095703
2017-06-07,31.71555519104004
2017-06-08,31.365556716918945
2017-06-09,31.79777717590332
2017-06-12,32.054443359375
2017-06-13,32.54999923706055
2017-06-14,32.63999938964844
2017-06-15,32.71888732910156
2017-06-16,33.90888977050781
2017-06-19,33.91777801513672
2017-06-20,33.054443359375
2017-06-21,32.11111068725586
2017-06-22,32.15444564819336
2017-06-23,32.692222595214844
2017-06-26,31.98444366455078
2017-06-27,31.737777709960938
2017-06-28,32.28111267089844
2017-06-29,32.23777770996094
2017-06-30,32.6422233581543
2017-07-03,32.84555435180664
2017-07-05,32.418888092041016
2017-07-06,32.19889068603516
2017-07-07,32.356666564941406
2017-07-10,32.94111251831055
2017-07-11,33.52333450317383
2017-07-12,33.511112213134766
2017-07-13,34.052223205566406
2017-07-14,33.86111068725586
2017-07-17,33.87111282348633
2017-07-18,34.241111755371094
2017-07-19,35.24555587768555
2017-07-20,35.57222366333008
2017-07-21,35.34555435180664
2017-07-24,35.88888931274414
2017-07-25,36.7511100769043
2017-07-26,37.33333206176758
2017-07-27,37.141109466552734
2017-07-28,37.02999877929688
2017-07-31,36.88999938964844
2017-08-01,38.66666793823242
2017-08-02,40.6966667175293
2017-08-03,41.22888946533203
2017-08-04,40.66777801513672
2017-08-07,39.96222305297852
2017-08-08,39.661109924316406
2017-08-09,39.5
2017-08-10,39.69111251831055
2017-08-11,39.99222183227539
2017-08-14,41.2599983215332
2017-08-15,42.57444381713867
2017-08-16,42.38888931274414
2017-08-17,40.57777786254883
2017-08-18,40.92222213745117
2017-08-21,41.456668853759766
2017-08-22,41.10555648803711
2017-08-23,41.52333450317383
2017-08-24,41.276668548583984
2017-08-25,42.36555480957031
2017-08-28,42.4900016784668
2017-08-29,42.79111099243164
2017-08-30,44.44333267211914
2017-08-31,44.88888931274414
2017-09-01,43.78555679321289
2017-09-05,42.78333282470703
2017-09-06,43.55555725097656
2017-09-07,43.9477767944336
2017-09-08,43.168888092041016
2017-09-11,43.27111053466797
2017-09-12,41.97777938842773
2017-09-13,42.29999923706055
2017-09-14,43.27777862548828
2017-09-15,43.32777786254883
2017-09-18,43.36222076416016
2017-09-19,43.47888946533203
2017-09-20,44.59111022949219
2017-09-21,44.88888931274414
2017-09-22,44.41222381591797
2017-09-25,44.36222076416016
2017-09-26,44.22888946533203
2017-09-27,45.33333206176758
2017-09-28,45.48444366455078
2017-09-29,44.900001525878906
2017-10-02,45.58000183105469
2017-10-03,44.99222183227539
2017-10-04,45.41999816894531
2017-10-05,45.61777877807617
2017-10-06,45.022220611572266
2017-10-09,45.23333358764648
2017-10-10,45.88999938964844
2017-10-11,45.66666793823242
2017-10-12,47.00444412231445
2017-10-13,47.27999877929688
2017-10-16,47.22444534301758
2017-10-17,45.6966667175293
2017-10-18,46.0
2017-10-19,45.33444213867188
2017-10-20,45.58222198486328
2017-10-23,44.38444519042969
2017-10-24,43.87555694580078
2017-10-25,43.75666809082031
2017-10-26,43.33666610717773
2017-10-27,44.03333282470703
2017-10-30,43.96444320678711
2017-10-31,45.24666595458984
2017-11-01,45.40888977050781
2017-11-02,45.150001525878906
2017-11-03,45.93000030517578
2017-11-06,46.38222122192383
2017-11-07,45.77333450317383
2017-11-08,46.18111038208008
2017-11-09,45.668888092041016
2017-11-10,45.856666564941406
2017-11-13,45.59000015258789
2017-11-14,45.20111083984375
2017-11-15,45.47555541992188
2017-11-16,44.99333190917969
2017-11-17,45.45444488525391
2017-11-20,45.304443359375
2017-11-21,45.552223205566406
2017-11-22,45.552223205566406
2017-11-24,45.5888900756836
2017-11-27,45.5
2017-11-28,45.22111129760742
2017-11-29,44.87666702270508
2017-11-30,45.30666732788086
2017-12-01,45.0011100769043
2017-12-04,45.12333297729492
2017-12-05,44.74222183227539
2017-12-06,44.34999847412109
2017-12-07,44.377777099609375
2017-12-08,44.27555465698242
2017-12-11,44.44444274902344
2017-12-12,44.44444274902344
2017-12-13,44.28111267089844
2017-12-14,44.383331298828125
2017-12-15,44.11222076416016
2017-12-18,44.47222137451172
2017-12-19,45.497779846191406
2017-12-20,45.9022216796875
2017-12-21,46.48333358764648
2017-12-22,48.11111068725586
2017-12-26,49.24222183227539
2017-12-27,50.00666809082031
2017-12-28,48.9477767944336
2017-12-29,49.62555694580078
2018-01-02,51.176666259765625
2018-01-03,50.34111022949219
2018-01-04,50.40444564819336
2018-01-05,50.12444305419922
2018-01-08,53.47222137451172
2018-01-09,55.73222351074219
2018-01-10,55.79333114624024
2018-01-11,60.19889068603516
2018-01-12,58.67222213745117
2018-01-16,57.56666564941406
2018-01-17,59.44333267211914
2018-01-18,61.32222366333008
2018-01-19,62.21555709838867
2018-01-22,62.12222290039063
2018-01-23,60.114444732666016
2018-01-24,58.63888931274414
2018-01-25,59.44444274902344
2018-01-26,58.973331451416016
2018-01-29,61.1966667175293
2018-01-30,59.95111083984375
2018-01-31,59.67222213745117
2018-02-01,58.79111099243164
2018-02-02,57.79666519165039
2018-02-05,55.655555725097656
2018-02-06,55.68111038208008
2018-02-07,58.02111053466797
2018-02-08,55.35222244262695
2018-02-09,54.817779541015625
2018-02-12,53.95333480834961
2018-02-13,54.4466667175293
2018-02-14,55.23333358764648
2018-02-15,55.57222366333008
2018-02-16,56.19333267211914
2018-02-20,56.41444396972656
2018-02-21,56.22555541992188
2018-02-22,56.88888931274414
2018-02-23,58.400001525878906
2018-02-26,59.11111068725586
2018-02-27,59.851112365722656
2018-02-28,59.89777755737305
2018-03-01,57.44444274902344
2018-03-02,57.78444290161133
2018-03-05,58.29222106933594
2018-03-06,58.6533317565918
2018-03-07,58.58555603027344
2018-03-08,58.20777893066406
2018-03-09,58.07110977172852
2018-03-12,58.61000061035156
2018-03-13,57.22555541992188
2018-03-14,57.4022216796875
2018-03-15,58.26777648925781
2018-03-16,58.60555648803711
2018-03-19,57.22222137451172
2018-03-20,57.6533317565918
2018-03-21,57.565555572509766
2018-03-22,56.88888931274414
2018-03-23,55.68777847290039
2018-03-26,55.97111129760742
2018-03-27,55.00777816772461
2018-03-28,55.42333221435547
2018-03-29,56.15777969360352
2018-04-02,56.5
2018-04-03,56.9022216796875
2018-04-04,57.44333267211914
2018-04-05,57.97444534301758
2018-04-06,56.77777862548828
2018-04-09,57.926666259765625
2018-04-10,57.885555267333984
2018-04-11,58.33444213867188
2018-04-12,59.42222213745117
2018-04-13,60.0
2018-04-16,60.22222137451172
2018-04-17,59.445556640625
2018-04-18,60.52333450317383
2018-04-19,60.68777847290039
2018-04-20,61.0
2018-04-23,60.61111068725586
2018-04-24,59.49333190917969
2018-04-25,60.21222305297852
2018-04-26,60.22222137451172
2018-04-27,60.29333114624024
2018-04-30,60.54222106933594
2018-05-01,65.64221954345703
2018-05-02,68.91555786132812
2018-05-03,69.73999786376953
2018-05-04,69.79222106933594
2018-05-07,72.31222534179688
2018-05-08,71.54222106933594
2018-05-09,71.87777709960938
2018-05-10,72.9366683959961
2018-05-11,71.75555419921875
2018-05-14,68.87999725341797
2018-05-15,69.05777740478516
2018-05-16,72.40666961669922
2018-05-17,76.67666625976562
2018-05-18,75.91999816894531
2018-05-21,78.00555419921875
2018-05-22,76.30889129638672
2018-05-23,76.88333129882812
2018-05-24,77.32221984863281
2018-05-25,76.02222442626953
2018-05-29,75.44444274902344
2018-05-30,76.9911117553711
2018-05-31,78.52222442626953
2018-06-01,79.55999755859375
2018-06-04,78.3066635131836
2018-06-05,76.81222534179688
2018-06-06,76.08777618408203
2018-06-07,77.87333679199219
2018-06-08,78.77666473388672
2018-06-11,77.85221862792969
2018-06-12,77.88888549804688
2018-06-13,77.77333068847656
2018-06-14,77.06111145019531
2018-06-15,75.35111236572266
2018-06-18,76.64555358886719
2018-06-19,78.42666625976562
2018-06-20,78.3477783203125
2018-06-21,77.93222045898438
2018-06-22,78.3499984741211
2018-06-25,77.69667053222656
2018-06-26,79.0
2018-06-27,77.97555541992188
2018-06-28,77.49444580078125
2018-06-29,77.2611083984375
2018-07-02,77.21666717529297
2018-07-03,77.16555786132812
2018-07-05,79.43333435058594
2018-07-06,79.99444580078125
2018-07-09,81.49444580078125
2018-07-10,83.5
2018-07-11,87.11111450195312
2018-07-12,88.27777862548828
2018-07-13,87.9888916015625
2018-07-16,87.70333099365234
2018-07-17,86.65110778808594
2018-07-18,85.71111297607422
2018-07-19,85.05555725097656
2018-07-20,86.10444641113281
2018-07-23,85.8677749633789
2018-07-24,86.5
2018-07-25,85.9888916015625
2018-07-26,83.33333587646484
2018-07-27,82.22222137451172
2018-07-30,81.52222442626953
2018-07-31,82.23110961914062
2018-08-01,87.88888549804688
2018-08-02,89.26555633544922
2018-08-03,88.75777435302734
2018-08-06,89.34444427490234
2018-08-07,90.14888763427734
2018-08-08,89.55110931396484
2018-08-09,89.77333068847656
2018-08-10,89.44444274902344
2018-08-13,88.80000305175781
2018-08-14,86.69999694824219
2018-08-15,86.9000015258789
2018-08-16,87.66666412353516
2018-08-17,88.18444061279297
2018-08-20,89.44444274902344
2018-08-21,88.88888549804688
2018-08-22,89.0
2018-08-23,90.5955581665039
2018-08-24,94.11111450195312
2018-08-27,95.17555236816406
2018-08-28,91.5633316040039
2018-08-29,90.55555725097656
2018-08-30,92.09889221191406
2018-08-31,92.73444366455078
2018-09-04,95.21111297607422
2018-09-05,94.36222076416016
2018-09-06,93.304443359375
2018-09-07,92.88888549804688
2018-09-10,91.60888671875
2018-09-11,93.63333129882812
2018-09-12,92.77777862548828
2018-09-13,93.46221923828124
2018-09-14,91.58333587646484
2018-09-17,92.13555908203124
2018-09-18,92.4655532836914
2018-09-19,92.88888549804688
2018-09-20,93.2155532836914
2018-09-21,93.33777618408205
2018-09-24,92.74222564697266
2018-09-25,94.99888610839844
2018-09-26,96.44444274902344
2018-09-27,96.1177749633789
2018-09-28,95.83999633789062
2018-10-01,96.31444549560548
2018-10-02,95.99333190917967
2018-10-03,96.88777923583984
2018-10-04,95.7911148071289
2018-10-05,95.22333526611328
2018-10-08,93.56222534179688
2018-10-09,93.23332977294922
2018-10-10,89.43222045898438
2018-10-11,87.22222137451172
2018-10-12,88.74444580078125
2018-10-15,86.40888977050781
2018-10-16,88.77777862548828
2018-10-17,88.41222381591797
2018-10-18,87.15666961669922
2018-10-19,86.04000091552734
2018-10-22,82.23444366455078
2018-10-23,81.7388916015625
2018-10-24,78.60221862792969
2018-10-25,80.19889068603516
2018-10-26,79.11111450195312
2018-10-29,76.76222229003906
2018-10-30,78.9000015258789
2018-10-31,84.45777893066406
2018-11-01,74.44444274902344
2018-11-02,75.52555847167969
2018-11-05,74.56888580322266
2018-11-06,75.83555603027344
2018-11-07,77.77777862548828
2018-11-08,74.71888732910156
2018-11-09,72.77777862548828
2018-11-12,68.99444580078125
2018-11-13,64.63555908203125
2018-11-14,61.48333358764648
2018-11-15,62.970001220703125
2018-11-16,67.63444519042969
2018-11-19,66.68888854980469
2018-11-20,62.34222030639648
2018-11-21,65.11444091796875
2018-11-23,61.33222198486328
2018-11-26,60.70777893066406
2018-11-27,61.79999923706055
2018-11-28,62.56222152709961
2018-11-29,66.34222412109375
2018-11-30,64.35444641113281
2018-12-03,66.72000122070312
2018-12-04,64.6544418334961
2018-12-06,64.44444274902344
2018-12-07,63.17222213745117
2018-12-10,61.32222366333008
2018-12-11,59.34111022949219
2018-12-12,61.43000030517578
2018-12-13,60.84222030639648
2018-12-14,59.61555480957031
2018-12-17,57.7944450378418
2018-12-18,54.11000061035156
2018-12-19,53.99111175537109
2018-12-20,51.20333480834961
2018-12-21,47.9988899230957
2018-12-24,49.01333236694336
2018-12-26,53.68777847290039
2018-12-27,56.36555480957031
2018-12-28,60.856666564941406
2018-12-31,60.18111038208008
2019-01-02,62.924442291259766
2019-01-03,63.10444259643555
2019-01-04,65.78888702392578
2019-01-07,68.87889099121094
2019-01-08,69.72222137451172
2019-01-09,67.75777435302734
2019-01-10,68.88888549804688
2019-01-11,68.79444122314453
2019-01-14,68.33444213867188
2019-01-15,68.33444213867188
2019-01-16,70.0
2019-01-17,71.88555908203125
2019-01-18,72.22222137451172
2019-01-22,70.83222198486328
2019-01-23,70.1066665649414
2019-01-24,69.44444274902344
2019-01-25,71.11111450195312
2019-01-28,71.95555877685547
2019-01-29,73.62222290039062
2019-01-30,77.1322250366211
2019-01-31,77.26777648925781
2019-02-01,78.20999908447266
2019-02-04,80.55555725097656
2019-02-05,80.8499984741211
2019-02-06,79.89444732666016
2019-02-07,78.87110900878906
2019-02-08,77.7955551147461
2019-02-11,76.11111450195312
2019-02-12,79.22222137451172
2019-02-13,80.53555297851562
2019-02-14,82.22222137451172
2019-02-15,83.75
2019-02-19,86.66666412353516
2019-02-20,87.75555419921875
2019-02-21,86.58333587646484
2019-02-22,84.81444549560547
2019-02-25,83.445556640625
2019-02-26,83.33333587646484
2019-02-27,85.0
2019-02-28,82.62444305419922
2019-03-01,83.62555694580078
2019-03-04,83.42888641357422
2019-03-05,82.75777435302734
2019-03-06,80.695556640625
2019-03-07,79.77555847167969
2019-03-08,79.11222076416016
2019-03-11,80.58000183105469
2019-03-12,79.85111236572266
2019-03-13,81.39666748046875
2019-03-14,82.46111297607422
2019-03-15,80.88888549804688
2019-03-18,83.0
2019-03-19,85.67444610595703
