,LHX
2016-03-24,78.16000366210938
2016-03-28,77.83999633789062
2016-03-29,78.4800033569336
2016-03-30,78.70999908447266
2016-03-31,77.86000061035156
2016-04-01,77.80000305175781
2016-04-04,76.98999786376953
2016-04-05,75.05999755859375
2016-04-06,76.48999786376953
2016-04-07,76.33000183105469
2016-04-08,76.70999908447266
2016-04-11,76.44999694824219
2016-04-12,76.72000122070312
2016-04-13,78.33999633789062
2016-04-14,77.6500015258789
2016-04-15,77.38999938964844
2016-04-18,77.69000244140625
2016-04-19,78.79000091552734
2016-04-20,79.30000305175781
2016-04-21,78.94999694824219
2016-04-22,79.83000183105469
2016-04-25,78.7699966430664
2016-04-26,79.47000122070312
2016-04-27,80.76000213623047
2016-04-28,80.05000305175781
2016-04-29,80.01000213623047
2016-05-02,80.86000061035156
2016-05-03,76.43000030517578
2016-05-04,74.4000015258789
2016-05-05,74.77999877929688
2016-05-06,74.58999633789062
2016-05-09,75.66999816894531
2016-05-10,76.5999984741211
2016-05-11,76.05000305175781
2016-05-12,76.11000061035156
2016-05-13,75.91999816894531
2016-05-16,77.06999969482422
2016-05-17,77.48999786376953
2016-05-18,77.4800033569336
2016-05-19,77.51000213623047
2016-05-20,78.73999786376953
2016-05-23,78.33000183105469
2016-05-24,78.9800033569336
2016-05-25,79.36000061035156
2016-05-26,79.76000213623047
2016-05-27,79.43000030517578
2016-05-31,78.7699966430664
2016-06-01,79.55999755859375
2016-06-02,79.7699966430664
2016-06-03,79.98999786376953
2016-06-06,80.93000030517578
2016-06-07,81.3499984741211
2016-06-08,81.87000274658203
2016-06-09,81.22000122070312
2016-06-10,81.0
2016-06-13,80.61000061035156
2016-06-14,80.9800033569336
2016-06-15,81.20999908447266
2016-06-16,81.98999786376953
2016-06-17,81.91000366210938
2016-06-20,83.16999816894531
2016-06-21,83.5
2016-06-22,83.38999938964844
2016-06-23,84.13999938964844
2016-06-24,80.9800033569336
2016-06-27,78.48999786376953
2016-06-28,80.30000305175781
2016-06-29,82.08999633789062
2016-06-30,83.44000244140625
2016-07-01,82.58999633789062
2016-07-05,81.54000091552734
2016-07-06,82.44000244140625
2016-07-07,82.2699966430664
2016-07-08,84.19999694824219
2016-07-11,84.41000366210938
2016-07-12,84.95999908447266
2016-07-13,85.33000183105469
2016-07-14,85.55999755859375
2016-07-15,85.2699966430664
2016-07-18,85.05000305175781
2016-07-19,85.31999969482422
2016-07-20,86.02999877929688
2016-07-21,85.93000030517578
2016-07-22,86.55999755859375
2016-07-25,85.5
2016-07-26,86.31999969482422
2016-07-27,86.02999877929688
2016-07-28,86.52999877929688
2016-07-29,86.62000274658203
2016-08-01,85.6500015258789
2016-08-02,87.97000122070312
2016-08-03,88.06999969482422
2016-08-04,88.25
2016-08-05,88.73999786376953
2016-08-08,88.97000122070312
2016-08-09,89.79000091552734
2016-08-10,89.9800033569336
2016-08-11,89.87999725341797
2016-08-12,89.83000183105469
2016-08-15,90.75
2016-08-16,90.0
2016-08-17,89.91999816894531
2016-08-18,90.63999938964844
2016-08-19,90.94000244140624
2016-08-22,91.23999786376952
2016-08-23,91.33999633789062
2016-08-24,91.0199966430664
2016-08-25,91.2699966430664
2016-08-26,90.83999633789062
2016-08-29,92.62000274658205
2016-08-30,92.7300033569336
2016-08-31,92.9800033569336
2016-09-01,92.8499984741211
2016-09-02,93.69000244140624
2016-09-06,93.8000030517578
2016-09-07,93.3000030517578
2016-09-08,92.8000030517578
2016-09-09,90.86000061035156
2016-09-12,91.91999816894533
2016-09-13,89.8499984741211
2016-09-14,89.55000305175781
2016-09-15,90.33000183105467
2016-09-16,89.36000061035156
2016-09-19,89.5199966430664
2016-09-20,89.30999755859375
2016-09-21,89.9000015258789
2016-09-22,90.80999755859376
2016-09-23,90.87999725341795
2016-09-26,90.12999725341795
2016-09-27,91.58000183105467
2016-09-28,91.9499969482422
2016-09-29,90.61000061035156
2016-09-30,91.61000061035156
2016-10-03,91.5
2016-10-04,91.26000213623048
2016-10-05,91.79000091552734
2016-10-06,92.27999877929688
2016-10-07,92.62000274658205
2016-10-10,92.4499969482422
2016-10-11,91.16999816894533
2016-10-12,91.05999755859376
2016-10-13,89.77999877929688
2016-10-14,89.66999816894531
2016-10-17,89.58000183105469
2016-10-18,90.38999938964844
2016-10-19,91.63999938964844
2016-10-20,91.0500030517578
2016-10-21,90.54000091552734
2016-10-24,91.27999877929688
2016-10-25,90.70999908447266
2016-10-26,91.37999725341795
2016-10-27,88.9800033569336
2016-10-28,89.38999938964844
2016-10-31,89.20999908447266
2016-11-01,92.7300033569336
2016-11-02,93.16000366210938
2016-11-03,92.8000030517578
2016-11-04,94.25
2016-11-07,96.9800033569336
2016-11-08,97.45999908447266
2016-11-09,101.1999969482422
2016-11-10,102.80999755859376
2016-11-11,103.41999816894533
2016-11-14,105.06999969482422
2016-11-15,104.87000274658205
2016-11-16,104.0
2016-11-17,103.79000091552734
2016-11-18,103.56999969482422
2016-11-21,103.9000015258789
2016-11-22,104.0500030517578
2016-11-23,104.16999816894533
2016-11-25,104.79000091552734
2016-11-28,104.01000213623048
2016-11-29,104.68000030517578
2016-11-30,103.55999755859376
2016-12-01,104.33999633789062
2016-12-02,104.95999908447266
2016-12-05,105.94000244140624
2016-12-06,106.4800033569336
2016-12-07,107.12999725341795
2016-12-08,105.91000366210938
2016-12-09,105.51000213623048
2016-12-12,105.0199966430664
2016-12-13,105.4499969482422
2016-12-14,105.1500015258789
2016-12-15,105.0
2016-12-16,104.0
2016-12-19,104.3499984741211
2016-12-20,104.20999908447266
2016-12-21,103.79000091552734
2016-12-22,103.6999969482422
2016-12-23,103.72000122070312
2016-12-27,103.43000030517578
2016-12-28,103.33999633789062
2016-12-29,103.11000061035156
2016-12-30,102.47000122070312
2017-01-03,102.72000122070312
2017-01-04,103.27999877929688
2017-01-05,103.41000366210938
2017-01-06,104.5500030517578
2017-01-09,102.13999938964844
2017-01-10,101.70999908447266
2017-01-11,101.79000091552734
2017-01-12,101.79000091552734
2017-01-13,101.76000213623048
2017-01-17,100.18000030517578
2017-01-18,100.8499984741211
2017-01-19,99.98999786376952
2017-01-20,100.19000244140624
2017-01-23,100.70999908447266
2017-01-24,102.06999969482422
2017-01-25,101.12000274658205
2017-01-26,101.2300033569336
2017-01-27,102.52999877929688
2017-01-30,102.37999725341795
2017-01-31,102.70999908447266
2017-02-01,101.83000183105467
2017-02-02,104.9800033569336
2017-02-03,104.3000030517578
2017-02-06,105.12999725341795
2017-02-07,105.33999633789062
2017-02-08,104.91000366210938
2017-02-09,104.48999786376952
2017-02-10,105.73999786376952
2017-02-13,107.01000213623048
2017-02-14,107.94000244140624
2017-02-15,107.31999969482422
2017-02-16,108.6500015258789
2017-02-17,109.45999908447266
2017-02-21,111.0199966430664
2017-02-22,110.44000244140624
2017-02-23,109.83999633789062
2017-02-24,111.0999984741211
2017-02-27,111.37000274658205
2017-02-28,109.9000015258789
2017-03-01,110.91000366210938
2017-03-02,110.3000030517578
2017-03-03,110.45999908447266
2017-03-06,109.9000015258789
2017-03-07,109.7300033569336
2017-03-08,110.02999877929688
2017-03-09,109.98999786376952
2017-03-10,110.62000274658205
2017-03-13,110.79000091552734
2017-03-14,110.55999755859376
2017-03-15,111.75
2017-03-16,111.6500015258789
2017-03-17,112.30999755859376
2017-03-20,112.5500030517578
2017-03-21,110.9000015258789
2017-03-22,110.98999786376952
2017-03-23,111.41999816894533
2017-03-24,110.88999938964844
2017-03-27,110.79000091552734
2017-03-28,111.69000244140624
2017-03-29,111.12999725341795
2017-03-30,111.79000091552734
2017-03-31,111.2699966430664
2017-04-03,110.2699966430664
2017-04-04,110.11000061035156
2017-04-05,109.0500030517578
2017-04-06,109.48999786376952
2017-04-07,110.16999816894533
2017-04-10,110.05999755859376
2017-04-11,109.94000244140624
2017-04-12,110.29000091552734
2017-04-13,110.0199966430664
2017-04-17,110.20999908447266
2017-04-18,109.55999755859376
2017-04-19,109.41999816894533
2017-04-20,109.9499969482422
2017-04-21,110.2699966430664
2017-04-24,111.69000244140624
2017-04-25,111.20999908447266
2017-04-26,111.12999725341795
2017-04-27,113.29000091552734
2017-04-28,111.88999938964844
2017-05-01,109.70999908447266
2017-05-02,109.54000091552734
2017-05-03,109.25
2017-05-04,110.0
2017-05-05,110.72000122070312
2017-05-08,108.0
2017-05-09,108.5
2017-05-10,108.95999908447266
2017-05-11,108.97000122070312
2017-05-12,107.76000213623048
2017-05-15,108.62999725341795
2017-05-16,108.63999938964844
2017-05-17,107.18000030517578
2017-05-18,107.44000244140624
2017-05-19,107.80999755859376
2017-05-22,108.5500030517578
2017-05-23,108.94000244140624
2017-05-24,109.87999725341795
2017-05-25,111.0500030517578
2017-05-26,110.55999755859376
2017-05-30,110.52999877929688
2017-05-31,112.16000366210938
2017-06-01,113.36000061035156
2017-06-02,113.81999969482422
2017-06-05,112.73999786376952
2017-06-06,110.88999938964844
2017-06-07,110.4499969482422
2017-06-08,111.20999908447266
2017-06-09,109.05999755859376
2017-06-12,108.52999877929688
2017-06-13,109.30999755859376
2017-06-14,109.37000274658205
2017-06-15,109.5
2017-06-16,110.54000091552734
2017-06-19,112.27999877929688
2017-06-20,111.87000274658205
2017-06-21,111.70999908447266
2017-06-22,110.98999786376952
2017-06-23,111.38999938964844
2017-06-26,110.91000366210938
2017-06-27,109.3499984741211
2017-06-28,110.41999816894533
2017-06-29,108.98999786376952
2017-06-30,109.08000183105467
2017-07-03,109.66999816894533
2017-07-05,110.83000183105467
2017-07-06,110.27999877929688
2017-07-07,112.80999755859376
2017-07-10,113.9000015258789
2017-07-11,114.72000122070312
2017-07-12,115.58999633789062
2017-07-13,115.13999938964844
2017-07-14,115.18000030517578
2017-07-17,113.48999786376952
2017-07-18,113.77999877929688
2017-07-19,114.43000030517578
2017-07-20,114.2300033569336
2017-07-21,113.94000244140624
2017-07-24,113.94000244140624
2017-07-25,114.97000122070312
2017-07-26,115.2300033569336
2017-07-27,113.87999725341795
2017-07-28,114.41000366210938
2017-07-31,114.47000122070312
2017-08-01,115.8499984741211
2017-08-02,116.25
2017-08-03,116.91000366210938
2017-08-04,116.69000244140624
2017-08-07,117.37999725341795
2017-08-08,116.88999938964844
2017-08-09,118.5500030517578
2017-08-10,118.2300033569336
2017-08-11,118.37000274658205
2017-08-14,119.83999633789062
2017-08-15,119.79000091552734
2017-08-16,120.25
2017-08-17,119.11000061035156
2017-08-18,118.70999908447266
2017-08-21,118.55999755859376
2017-08-22,119.98999786376952
2017-08-23,119.08000183105467
2017-08-24,118.83999633789062
2017-08-25,119.66000366210938
2017-08-28,121.33000183105467
2017-08-29,121.51000213623048
2017-08-30,122.33999633789062
2017-08-31,122.9000015258789
2017-09-01,123.1500015258789
2017-09-05,122.88999938964844
2017-09-06,122.72000122070312
2017-09-07,122.4499969482422
2017-09-08,122.51000213623048
2017-09-11,123.2699966430664
2017-09-12,123.66999816894533
2017-09-13,123.29000091552734
2017-09-14,124.25
2017-09-15,126.87000274658205
2017-09-18,128.97999572753906
2017-09-19,130.91000366210938
2017-09-20,131.60000610351562
2017-09-21,131.05999755859375
2017-09-22,131.8000030517578
2017-09-25,130.75
2017-09-26,131.52000427246094
2017-09-27,131.36000061035156
2017-09-28,130.9499969482422
2017-09-29,131.67999267578125
2017-10-02,132.80999755859375
2017-10-03,133.30999755859375
2017-10-04,134.0
2017-10-05,134.7899932861328
2017-10-06,135.66000366210938
2017-10-09,135.8800048828125
2017-10-10,136.07000732421875
2017-10-11,136.0
2017-10-12,136.6199951171875
2017-10-13,136.55999755859375
2017-10-16,135.89999389648438
2017-10-17,136.08999633789062
2017-10-18,134.83999633789062
2017-10-19,135.61000061035156
2017-10-20,136.72999572753906
2017-10-23,136.82000732421875
2017-10-24,136.9600067138672
2017-10-25,136.55999755859375
2017-10-26,135.86000061035156
2017-10-27,136.52999877929688
2017-10-30,135.63999938964844
2017-10-31,139.32000732421875
2017-11-01,137.14999389648438
2017-11-02,137.10000610351562
2017-11-03,139.41000366210938
2017-11-06,138.99000549316406
2017-11-07,139.3699951171875
2017-11-08,141.2899932861328
2017-11-09,137.55999755859375
2017-11-10,138.75999450683594
2017-11-13,138.97000122070312
2017-11-14,139.33999633789062
2017-11-15,138.97000122070312
2017-11-16,140.35000610351562
2017-11-17,139.83999633789062
2017-11-20,141.9199981689453
2017-11-21,144.0
2017-11-22,142.52000427246094
2017-11-24,143.94000244140625
2017-11-27,143.5
2017-11-28,144.1999969482422
2017-11-29,143.22000122070312
2017-11-30,144.5
2017-12-01,142.86000061035156
2017-12-04,141.69000244140625
2017-12-05,142.5800018310547
2017-12-06,142.52000427246094
2017-12-07,143.1999969482422
2017-12-08,143.25
2017-12-11,142.63999938964844
2017-12-12,141.4199981689453
2017-12-13,141.94000244140625
2017-12-14,141.27000427246094
2017-12-15,144.08999633789062
2017-12-18,142.6699981689453
2017-12-19,142.57000732421875
2017-12-20,142.33999633789062
2017-12-21,142.7899932861328
2017-12-22,142.77999877929688
2017-12-26,142.1999969482422
2017-12-27,143.22000122070312
2017-12-28,143.22000122070312
2017-12-29,141.64999389648438
2018-01-02,142.07000732421875
2018-01-03,142.82000732421875
2018-01-04,142.42999267578125
2018-01-05,143.74000549316406
2018-01-08,146.39999389648438
2018-01-09,145.6199951171875
2018-01-10,145.14999389648438
2018-01-11,145.3000030517578
2018-01-12,147.2100067138672
2018-01-16,145.77000427246094
2018-01-17,147.61000061035156
2018-01-18,145.74000549316406
2018-01-19,145.88999938964844
2018-01-22,143.19000244140625
2018-01-23,142.41000366210938
2018-01-24,143.10000610351562
2018-01-25,144.47000122070312
2018-01-26,146.14999389648438
2018-01-29,147.19000244140625
2018-01-30,156.30999755859375
2018-01-31,159.3800048828125
2018-02-01,157.67999267578125
2018-02-02,155.89999389648438
2018-02-05,148.1999969482422
2018-02-06,148.63999938964844
2018-02-07,152.7899932861328
2018-02-08,149.83999633789062
2018-02-09,153.02000427246094
2018-02-12,152.7899932861328
2018-02-13,153.02000427246094
2018-02-14,154.97000122070312
2018-02-15,156.22999572753906
2018-02-16,156.66000366210938
2018-02-20,157.00999450683594
2018-02-21,158.1699981689453
2018-02-22,157.99000549316406
2018-02-23,158.8000030517578
2018-02-26,159.5399932861328
2018-02-27,159.02000427246094
2018-02-28,156.14999389648438
2018-03-01,152.8699951171875
2018-03-02,153.86000061035156
2018-03-05,154.25999450683594
2018-03-06,154.6699981689453
2018-03-07,155.75999450683594
2018-03-08,155.74000549316406
2018-03-09,157.72000122070312
2018-03-12,158.02000427246094
2018-03-13,158.10000610351562
2018-03-14,157.5800018310547
2018-03-15,158.17999267578125
2018-03-16,156.50999450683594
2018-03-19,156.42999267578125
2018-03-20,158.82000732421875
2018-03-21,159.80999755859375
2018-03-22,154.57000732421875
2018-03-23,157.19000244140625
2018-03-26,162.07000732421875
2018-03-27,160.35000610351562
2018-03-28,159.77999877929688
2018-03-29,161.27999877929688
2018-04-02,159.6300048828125
2018-04-03,159.6999969482422
2018-04-04,162.2899932861328
2018-04-05,164.3300018310547
2018-04-06,161.0399932861328
2018-04-09,162.8300018310547
2018-04-10,162.38999938964844
2018-04-11,161.86000061035156
2018-04-12,162.75999450683594
2018-04-13,161.69000244140625
2018-04-16,165.17999267578125
2018-04-17,166.9600067138672
2018-04-18,168.27999877929688
2018-04-19,168.86000061035156
2018-04-20,168.0
2018-04-23,169.0
2018-04-24,164.82000732421875
2018-04-25,161.16000366210938
2018-04-26,159.75
2018-04-27,158.14999389648438
2018-04-30,156.4199981689453
2018-05-01,151.77999877929688
2018-05-02,146.75999450683594
2018-05-03,147.3000030517578
2018-05-04,149.83999633789062
2018-05-07,149.8800048828125
2018-05-08,153.94000244140625
2018-05-09,155.38999938964844
2018-05-10,156.7100067138672
2018-05-11,156.64999389648438
2018-05-14,155.1699981689453
2018-05-15,154.8800048828125
2018-05-16,153.6999969482422
2018-05-17,152.83999633789062
2018-05-18,153.89999389648438
