,CPT
2016-06-09,80.80999755859375
2016-06-10,80.80999755859375
2016-06-13,81.61000061035156
2016-06-14,81.83999633789062
2016-06-15,83.19999694824219
2016-06-16,83.81999969482422
2016-06-17,82.94999694824219
2016-06-20,83.44000244140625
2016-06-21,83.43000030517578
2016-06-22,84.2300033569336
2016-06-23,85.05000305175781
2016-06-24,84.48999786376953
2016-06-27,85.31999969482422
2016-06-28,85.76000213623047
2016-06-29,87.19999694824219
2016-06-30,88.41999816894531
2016-07-01,88.80999755859375
2016-07-05,89.83999633789062
2016-07-06,89.98999786376953
2016-07-07,89.75
2016-07-08,90.16000366210938
2016-07-11,90.29000091552734
2016-07-12,89.91000366210938
2016-07-13,90.13999938964844
2016-07-14,88.37999725341797
2016-07-15,87.66999816894531
2016-07-18,87.91999816894531
2016-07-19,88.68000030517578
2016-07-20,88.88999938964844
2016-07-21,89.55000305175781
2016-07-22,89.58000183105469
2016-07-25,89.19000244140625
2016-07-26,87.9800033569336
2016-07-27,86.36000061035156
2016-07-28,86.80999755859375
2016-07-29,89.58999633789062
2016-08-01,89.56999969482422
2016-08-02,87.83999633789062
2016-08-03,86.98999786376953
2016-08-04,86.11000061035156
2016-08-05,86.2300033569336
2016-08-08,87.16999816894531
2016-08-09,87.44999694824219
2016-08-10,86.63999938964844
2016-08-11,85.97000122070312
2016-08-12,86.70999908447266
2016-08-15,88.4800033569336
2016-08-16,86.5999984741211
2016-08-17,86.98999786376953
2016-08-18,86.91000366210938
2016-08-19,86.37000274658203
2016-08-22,86.62000274658203
2016-08-23,86.62000274658203
2016-08-24,85.83000183105469
2016-08-25,86.5999984741211
2016-08-26,86.18000030517578
2016-08-29,87.19999694824219
2016-08-30,87.26000213623047
2016-08-31,87.7699966430664
2016-09-01,88.94000244140625
2016-09-02,89.58999633789062
2016-09-06,90.04000091552734
2016-09-07,90.66999816894533
2016-09-08,88.5
2016-09-09,85.29000091552734
2016-09-12,86.80000305175781
2016-09-13,83.69000244140625
2016-09-14,84.5
2016-09-15,84.93000030517578
2016-09-16,84.73999786376953
2016-09-19,87.41000366210938
2016-09-20,87.69999694824219
2016-09-21,84.0999984741211
2016-09-22,85.88999938964844
2016-09-23,86.4800033569336
2016-09-26,87.29000091552734
2016-09-27,86.66999816894531
2016-09-28,86.43000030517578
2016-09-29,84.81999969482422
2016-09-30,83.73999786376953
2016-10-03,81.91999816894531
2016-10-04,81.0
2016-10-05,78.7699966430664
2016-10-06,77.88999938964844
2016-10-07,77.5
2016-10-10,78.05000305175781
2016-10-11,76.81999969482422
2016-10-12,77.44000244140625
2016-10-13,77.83000183105469
2016-10-14,77.83000183105469
2016-10-17,77.91999816894531
2016-10-18,77.9800033569336
2016-10-19,78.48999786376953
2016-10-20,78.44999694824219
2016-10-21,78.75
2016-10-24,79.2300033569336
2016-10-25,79.23999786376953
2016-10-26,79.5999984741211
2016-10-27,77.55999755859375
2016-10-28,79.36000061035156
2016-10-31,81.44000244140625
2016-11-01,80.5
2016-11-02,80.7300033569336
2016-11-03,81.25
2016-11-04,81.75
2016-11-07,81.36000061035156
2016-11-08,82.19000244140625
2016-11-09,80.05999755859375
2016-11-10,77.66000366210938
2016-11-11,77.41000366210938
2016-11-14,78.41999816894531
2016-11-15,76.45999908447266
2016-11-16,77.36000061035156
2016-11-17,76.5
2016-11-18,76.05000305175781
2016-11-21,76.0
2016-11-22,77.72000122070312
2016-11-23,77.72000122070312
2016-11-25,78.33999633789062
2016-11-28,78.70999908447266
2016-11-29,79.26000213623047
2016-11-30,78.70999908447266
2016-12-01,78.4800033569336
2016-12-02,78.7699966430664
2016-12-05,78.58000183105469
2016-12-06,77.83000183105469
2016-12-07,78.2699966430664
2016-12-08,79.37999725341797
2016-12-09,79.61000061035156
2016-12-12,80.94000244140625
2016-12-13,81.33999633789062
2016-12-14,79.80999755859375
2016-12-15,80.11000061035156
2016-12-16,81.83000183105469
2016-12-19,82.33000183105469
2016-12-20,82.62999725341797
2016-12-21,81.38999938964844
2016-12-22,82.7699966430664
2016-12-23,83.18000030517578
2016-12-27,83.02999877929688
2016-12-28,82.69000244140625
2016-12-29,83.30000305175781
2016-12-30,84.06999969482422
2017-01-03,84.05999755859375
2017-01-04,85.27999877929688
2017-01-05,85.19999694824219
2017-01-06,84.80000305175781
2017-01-09,84.01000213623047
2017-01-10,82.69000244140625
2017-01-11,82.22000122070312
2017-01-12,82.08000183105469
2017-01-13,81.95999908447266
2017-01-17,82.58999633789062
2017-01-18,82.87999725341797
2017-01-19,82.58999633789062
2017-01-20,82.9800033569336
2017-01-23,82.8499984741211
2017-01-24,83.23999786376953
2017-01-25,82.87999725341797
2017-01-26,83.27999877929688
2017-01-27,82.81999969482422
2017-01-30,82.29000091552734
2017-01-31,83.56999969482422
2017-02-01,81.56999969482422
2017-02-02,84.01000213623047
2017-02-03,83.66999816894531
2017-02-06,84.43000030517578
2017-02-07,84.12000274658203
2017-02-08,82.1500015258789
2017-02-09,82.20999908447266
2017-02-10,82.12000274658203
2017-02-13,81.66999816894531
2017-02-14,81.37999725341797
2017-02-15,80.88999938964844
2017-02-16,81.87000274658203
2017-02-17,82.06999969482422
2017-02-21,83.02999877929688
2017-02-22,82.7699966430664
2017-02-23,83.83000183105469
2017-02-24,84.23999786376953
2017-02-27,84.94000244140625
2017-02-28,84.6500015258789
2017-03-01,83.7300033569336
2017-03-02,82.62000274658203
2017-03-03,81.72000122070312
2017-03-06,81.33999633789062
2017-03-07,81.04000091552734
2017-03-08,79.9000015258789
2017-03-09,79.05999755859375
2017-03-10,79.4000015258789
2017-03-13,79.08999633789062
2017-03-14,79.44999694824219
2017-03-15,81.3499984741211
2017-03-16,81.29000091552734
2017-03-17,81.95999908447266
2017-03-20,81.1500015258789
2017-03-21,81.18000030517578
2017-03-22,81.12999725341797
2017-03-23,81.7300033569336
2017-03-24,81.87000274658203
2017-03-27,81.01000213623047
2017-03-28,80.80999755859375
2017-03-29,80.48999786376953
2017-03-30,80.5199966430664
2017-03-31,80.45999908447266
2017-04-03,80.52999877929688
2017-04-04,80.94000244140625
2017-04-05,81.18000030517578
2017-04-06,81.27999877929688
2017-04-07,80.87000274658203
2017-04-10,81.25
2017-04-11,81.75
2017-04-12,81.5199966430664
2017-04-13,81.19000244140625
2017-04-17,82.44999694824219
2017-04-18,82.56999969482422
2017-04-19,82.23999786376953
2017-04-20,82.16999816894531
2017-04-21,81.91999816894531
2017-04-24,82.36000061035156
2017-04-25,84.06999969482422
2017-04-26,83.91000366210938
2017-04-27,82.70999908447266
2017-04-28,82.33000183105469
2017-05-01,82.37999725341797
2017-05-02,82.0999984741211
2017-05-03,81.76000213623047
2017-05-04,81.75
2017-05-05,82.36000061035156
2017-05-08,81.44999694824219
2017-05-09,81.54000091552734
2017-05-10,82.08999633789062
2017-05-11,81.69999694824219
2017-05-12,82.0
2017-05-15,81.66999816894531
2017-05-16,81.12999725341797
2017-05-17,81.47000122070312
2017-05-18,82.22000122070312
2017-05-19,82.29000091552734
2017-05-22,82.52999877929688
2017-05-23,82.94000244140625
2017-05-24,83.5999984741211
2017-05-25,83.87999725341797
2017-05-26,83.22000122070312
2017-05-30,83.16000366210938
2017-05-31,83.30999755859375
2017-06-01,83.12000274658203
2017-06-02,84.6500015258789
2017-06-05,86.06999969482422
2017-06-06,85.33999633789062
2017-06-07,86.30000305175781
2017-06-08,86.25
2017-06-09,86.62000274658203
2017-06-12,86.63999938964844
2017-06-13,87.3499984741211
2017-06-14,87.72000122070312
2017-06-15,88.3499984741211
2017-06-16,88.94000244140625
2017-06-19,89.0199966430664
2017-06-20,89.08000183105469
2017-06-21,87.66000366210938
2017-06-22,87.22000122070312
2017-06-23,87.55000305175781
2017-06-26,87.33999633789062
2017-06-27,86.4800033569336
2017-06-28,86.12999725341797
2017-06-29,85.91000366210938
2017-06-30,85.51000213623047
2017-07-03,86.2300033569336
2017-07-05,87.2699966430664
2017-07-06,85.68000030517578
2017-07-07,86.19999694824219
2017-07-10,84.63999938964844
2017-07-11,84.19000244140625
2017-07-12,85.4000015258789
2017-07-13,85.1500015258789
2017-07-14,86.37000274658203
2017-07-17,86.9000015258789
2017-07-18,86.80000305175781
2017-07-19,88.19999694824219
2017-07-20,88.36000061035156
2017-07-21,89.0999984741211
2017-07-24,88.58000183105469
2017-07-25,87.44999694824219
2017-07-26,88.29000091552734
2017-07-27,87.44999694824219
2017-07-28,89.38999938964844
2017-07-31,89.69999694824219
2017-08-01,89.16999816894531
2017-08-02,89.4000015258789
2017-08-03,89.44999694824219
2017-08-04,89.5999984741211
2017-08-07,89.7300033569336
2017-08-08,90.05999755859375
2017-08-09,90.3499984741211
2017-08-10,89.80000305175781
2017-08-11,89.02999877929688
2017-08-14,90.16999816894533
2017-08-15,89.4800033569336
2017-08-16,89.23999786376953
2017-08-17,88.88999938964844
2017-08-18,88.33999633789062
2017-08-21,89.83999633789062
2017-08-22,89.93000030517578
2017-08-23,90.41999816894533
2017-08-24,90.3000030517578
2017-08-25,90.22000122070312
2017-08-28,89.37000274658203
2017-08-29,89.02999877929688
2017-08-30,89.87999725341797
2017-08-31,89.4800033569336
2017-09-01,90.41000366210938
2017-09-05,91.51000213623048
2017-09-06,91.9800033569336
2017-09-07,94.29000091552734
2017-09-08,95.6999969482422
2017-09-11,94.91999816894533
2017-09-12,93.97000122070312
2017-09-13,93.0999984741211
2017-09-14,93.75
2017-09-15,94.1999969482422
2017-09-18,94.0500030517578
2017-09-19,93.70999908447266
2017-09-20,93.66999816894533
2017-09-21,93.43000030517578
2017-09-22,93.0
2017-09-25,93.01000213623048
2017-09-26,92.7300033569336
2017-09-27,91.75
2017-09-28,91.52999877929688
2017-09-29,91.4499969482422
2017-10-02,91.05999755859376
2017-10-03,91.08999633789062
2017-10-04,92.25
2017-10-05,92.58000183105467
2017-10-06,92.41000366210938
2017-10-09,93.33000183105467
2017-10-10,92.98999786376952
2017-10-11,93.38999938964844
2017-10-12,94.1500015258789
2017-10-13,94.11000061035156
2017-10-16,93.77999877929688
2017-10-17,93.0199966430664
2017-10-18,92.5
2017-10-19,92.56999969482422
2017-10-20,92.26000213623048
2017-10-23,92.2300033569336
2017-10-24,91.30999755859376
2017-10-25,91.2300033569336
2017-10-26,90.54000091552734
2017-10-27,91.25
2017-10-30,91.08999633789062
2017-10-31,91.23999786376952
2017-11-01,91.41999816894533
2017-11-02,90.8000030517578
2017-11-03,92.48999786376952
2017-11-06,93.68000030517578
2017-11-07,94.08999633789062
2017-11-08,94.22000122070312
2017-11-09,93.91000366210938
2017-11-10,94.19000244140624
2017-11-13,94.7300033569336
2017-11-14,94.91999816894533
2017-11-15,93.4000015258789
2017-11-16,94.31999969482422
2017-11-17,93.08000183105467
2017-11-20,93.0
2017-11-21,93.81999969482422
2017-11-22,93.18000030517578
2017-11-24,93.9000015258789
2017-11-27,93.01000213623048
2017-11-28,92.01000213623048
2017-11-29,91.58999633789062
2017-11-30,91.27999877929688
2017-12-01,91.7699966430664
2017-12-04,91.95999908447266
2017-12-05,91.08999633789062
2017-12-06,91.44000244140624
2017-12-07,91.94000244140624
2017-12-08,92.16000366210938
2017-12-11,92.36000061035156
2017-12-12,93.5
2017-12-13,92.5999984741211
2017-12-14,91.91000366210938
2017-12-15,93.05999755859376
2017-12-18,94.06999969482422
2017-12-19,91.52999877929688
2017-12-20,90.31999969482422
2017-12-21,89.80999755859375
2017-12-22,90.91000366210938
2017-12-26,91.1500015258789
2017-12-27,91.47000122070312
2017-12-28,91.73999786376952
2017-12-29,92.05999755859376
2018-01-02,91.5
2018-01-03,91.68000030517578
2018-01-04,88.69000244140625
2018-01-05,88.37999725341797
2018-01-08,89.41000366210938
2018-01-09,88.25
2018-01-10,86.61000061035156
2018-01-11,85.55000305175781
2018-01-12,84.7699966430664
2018-01-16,85.51000213623047
2018-01-17,85.5
2018-01-18,84.70999908447266
2018-01-19,84.80999755859375
2018-01-22,85.68000030517578
2018-01-23,87.06999969482422
2018-01-24,86.44999694824219
2018-01-25,87.05000305175781
2018-01-26,86.4800033569336
2018-01-29,85.62000274658203
2018-01-30,84.88999938964844
2018-01-31,86.55999755859375
2018-02-01,84.5
2018-02-02,83.4000015258789
2018-02-05,81.05000305175781
2018-02-06,81.7300033569336
2018-02-07,80.41000366210938
2018-02-08,78.77999877929688
2018-02-09,80.75
2018-02-12,81.19000244140625
2018-02-13,81.86000061035156
2018-02-14,80.88999938964844
2018-02-15,82.7300033569336
2018-02-16,83.36000061035156
2018-02-20,81.69999694824219
2018-02-21,79.4800033569336
2018-02-22,80.37000274658203
2018-02-23,81.76000213623047
2018-02-26,81.08999633789062
2018-02-27,79.6500015258789
2018-02-28,79.70999908447266
2018-03-01,79.47000122070312
2018-03-02,78.55000305175781
2018-03-05,79.5999984741211
2018-03-06,79.11000061035156
2018-03-07,79.5
2018-03-08,81.31999969482422
2018-03-09,82.54000091552734
2018-03-12,82.7300033569336
2018-03-13,83.12000274658203
2018-03-14,83.93000030517578
2018-03-15,84.06999969482422
2018-03-16,84.76000213623047
2018-03-19,84.45999908447266
2018-03-20,83.81999969482422
2018-03-21,82.98999786376953
2018-03-22,82.02999877929688
2018-03-23,81.08999633789062
2018-03-26,82.0
2018-03-27,82.30000305175781
2018-03-28,84.05999755859375
2018-03-29,84.18000030517578
2018-04-02,83.05999755859375
2018-04-03,84.0999984741211
2018-04-04,84.87999725341797
2018-04-05,85.02999877929688
2018-04-06,84.88999938964844
2018-04-09,84.56999969482422
2018-04-10,85.11000061035156
2018-04-11,86.08999633789062
2018-04-12,84.83000183105469
2018-04-13,85.55999755859375
2018-04-16,85.75
2018-04-17,86.2300033569336
2018-04-18,85.94999694824219
2018-04-19,84.93000030517578
2018-04-20,84.7699966430664
2018-04-23,84.31999969482422
2018-04-24,84.5
2018-04-25,84.3499984741211
2018-04-26,85.05000305175781
2018-04-27,86.11000061035156
2018-04-30,85.4000015258789
2018-05-01,86.23999786376953
2018-05-02,85.91999816894531
2018-05-03,85.0199966430664
2018-05-04,86.44000244140625
2018-05-07,86.8499984741211
2018-05-08,86.7699966430664
2018-05-09,87.1500015258789
2018-05-10,88.0
2018-05-11,87.4000015258789
2018-05-14,86.19000244140625
2018-05-15,84.13999938964844
2018-05-16,83.75
2018-05-17,83.36000061035156
2018-05-18,82.95999908447266
2018-05-21,83.79000091552734
2018-05-22,83.94000244140625
2018-05-23,85.87999725341797
2018-05-24,85.11000061035156
2018-05-25,85.5999984741211
2018-05-29,85.62999725341797
2018-05-30,87.55000305175781
2018-05-31,88.0
2018-06-01,89.23999786376953
2018-06-04,90.6999969482422
2018-06-05,89.83999633789062
2018-06-06,90.26000213623048
2018-06-07,89.91000366210938
2018-06-08,91.12999725341795
2018-06-11,90.62000274658205
2018-06-12,90.97000122070312
2018-06-13,89.0999984741211
2018-06-14,90.16000366210938
2018-06-15,90.30999755859376
2018-06-18,89.83000183105469
2018-06-19,89.58999633789062
2018-06-20,90.58999633789062
2018-06-21,91.66999816894533
2018-06-22,92.19000244140624
2018-06-25,92.41999816894533
2018-06-26,91.75
2018-06-27,90.80999755859376
2018-06-28,91.05999755859376
2018-06-29,91.12999725341795
2018-07-02,90.8000030517578
2018-07-03,90.9499969482422
2018-07-05,91.44000244140624
2018-07-06,91.6500015258789
2018-07-09,90.9800033569336
2018-07-10,91.20999908447266
2018-07-11,91.91999816894533
2018-07-12,92.27999877929688
2018-07-13,91.51000213623048
2018-07-16,91.1500015258789
2018-07-17,89.91999816894531
2018-07-18,89.4800033569336
2018-07-19,90.66000366210938
2018-07-20,89.94000244140625
2018-07-23,89.97000122070312
2018-07-24,89.56999969482422
2018-07-25,90.58000183105467
2018-07-26,91.06999969482422
2018-07-27,90.31999969482422
2018-07-30,90.2699966430664
2018-07-31,92.58999633789062
2018-08-01,93.29000091552734
2018-08-02,92.4800033569336
2018-08-03,93.8499984741211
2018-08-06,93.33999633789062
2018-08-07,93.4499969482422
2018-08-08,92.9000015258789
2018-08-09,92.83000183105467
2018-08-10,92.37999725341795
2018-08-13,92.43000030517578
2018-08-14,93.38999938964844
2018-08-15,93.69000244140624
2018-08-16,93.98999786376952
2018-08-17,94.9000015258789
2018-08-20,94.55999755859376
2018-08-21,93.66000366210938
2018-08-22,93.5999984741211
2018-08-23,93.86000061035156
2018-08-24,94.48999786376952
2018-08-27,94.44000244140624
2018-08-28,95.5199966430664
2018-08-29,95.27999877929688
2018-08-30,94.91999816894533
2018-08-31,95.05999755859376
2018-09-04,94.3000030517578
2018-09-05,94.33000183105467
2018-09-06,94.31999969482422
2018-09-07,93.98999786376952
2018-09-10,94.43000030517578
2018-09-11,94.76000213623048
2018-09-12,94.62000274658205
2018-09-13,94.88999938964844
2018-09-14,94.54000091552734
2018-09-17,95.04000091552734
2018-09-18,95.0500030517578
2018-09-19,93.05999755859376
2018-09-20,93.69000244140624
2018-09-21,94.91000366210938
2018-09-24,93.33999633789062
2018-09-25,94.04000091552734
2018-09-26,92.51000213623048
2018-09-27,91.4800033569336
2018-09-28,93.56999969482422
2018-10-01,92.44000244140624
2018-10-02,93.08000183105467
2018-10-03,92.2300033569336
2018-10-04,91.77999877929688
2018-10-05,92.06999969482422
2018-10-08,94.0
2018-10-09,94.37999725341795
2018-10-10,92.76000213623048
2018-10-11,89.2699966430664
2018-10-12,89.2300033569336
2018-10-15,90.36000061035156
2018-10-16,91.9800033569336
2018-10-17,92.08000183105467
2018-10-18,91.80999755859376
2018-10-19,93.0199966430664
2018-10-22,91.43000030517578
2018-10-23,91.37000274658205
2018-10-24,93.23999786376952
2018-10-25,93.97000122070312
2018-10-26,90.36000061035156
2018-10-29,91.23999786376952
2018-10-30,92.77999877929688
2018-10-31,90.2699966430664
2018-11-01,90.26000213623048
2018-11-02,89.52999877929688
2018-11-05,90.97000122070312
2018-11-06,91.4499969482422
2018-11-07,92.29000091552734
2018-11-08,92.63999938964844
2018-11-09,92.54000091552734
2018-11-12,92.91999816894533
2018-11-13,92.72000122070312
2018-11-14,91.43000030517578
2018-11-15,90.47000122070312
2018-11-16,92.27999877929688
2018-11-19,92.5500030517578
2018-11-20,93.0999984741211
2018-11-21,93.9000015258789
2018-11-23,93.41000366210938
2018-11-26,93.51000213623048
2018-11-27,93.69000244140624
2018-11-28,93.9499969482422
2018-11-29,93.72000122070312
2018-11-30,95.16000366210938
2018-12-03,94.7300033569336
2018-12-04,92.7699966430664
2018-12-06,94.36000061035156
2018-12-07,92.93000030517578
2018-12-10,93.05999755859376
2018-12-11,93.12000274658205
2018-12-12,91.08999633789062
2018-12-13,91.76000213623048
2018-12-14,91.5
2018-12-17,88.66999816894531
2018-12-18,89.91999816894531
2018-12-19,89.76000213623047
2018-12-20,89.98999786376953
2018-12-21,89.4000015258789
2018-12-24,84.9000015258789
2018-12-26,87.27999877929688
2018-12-27,87.36000061035156
2018-12-28,87.30999755859375
2018-12-31,88.05000305175781
2019-01-02,84.27999877929688
2019-01-03,84.9000015258789
2019-01-04,84.94000244140625
2019-01-07,85.16000366210938
2019-01-08,87.23999786376953
2019-01-09,87.41999816894531
2019-01-10,88.48999786376953
2019-01-11,88.79000091552734
2019-01-14,88.55999755859375
2019-01-15,89.97000122070312
2019-01-16,91.37000274658205
2019-01-17,91.7699966430664
2019-01-18,91.93000030517578
2019-01-22,91.76000213623048
2019-01-23,92.55999755859376
2019-01-24,92.31999969482422
2019-01-25,93.5199966430664
2019-01-28,94.75
2019-01-29,96.01000213623048
2019-01-30,96.56999969482422
2019-01-31,96.9499969482422
2019-02-01,96.69000244140624
2019-02-04,97.1500015258789
2019-02-05,97.98999786376952
2019-02-06,98.16000366210938
2019-02-07,99.1500015258789
2019-02-08,98.91999816894533
2019-02-11,99.25
2019-02-12,97.94000244140624
2019-02-13,98.7699966430664
2019-02-14,98.61000061035156
2019-02-15,98.6999969482422
2019-02-19,98.8000030517578
2019-02-20,96.5
2019-02-21,97.30999755859376
2019-02-22,97.62000274658205
2019-02-25,97.4000015258789
2019-02-26,97.45999908447266
2019-02-27,97.62000274658205
2019-02-28,98.08999633789062
2019-03-01,97.66000366210938
2019-03-04,98.7699966430664
2019-03-05,99.11000061035156
2019-03-06,98.56999969482422
2019-03-07,98.52999877929688
2019-03-08,99.12000274658205
2019-03-11,100.2300033569336
2019-03-12,100.79000091552734
2019-03-13,101.11000061035156
2019-03-14,101.37999725341795
2019-03-15,100.7699966430664
2019-03-18,99.91999816894533
2019-03-19,99.73999786376952
2019-03-20,99.08000183105467
2019-03-21,99.87000274658205
2019-03-22,99.80999755859376
2019-03-25,100.06999969482422
2019-03-26,101.4800033569336
2019-03-27,101.4800033569336
2019-03-28,101.68000030517578
2019-03-29,101.5
2019-04-01,101.1500015258789
2019-04-02,102.13999938964844
2019-04-03,101.9499969482422
2019-04-04,101.77999877929688
2019-04-05,101.70999908447266
2019-04-08,101.70999908447266
2019-04-09,101.48999786376952
2019-04-10,102.5
2019-04-11,102.38999938964844
2019-04-12,102.62000274658205
2019-04-15,102.5500030517578
2019-04-16,99.91999816894533
2019-04-17,97.91999816894533
2019-04-18,98.62999725341795
2019-04-22,97.79000091552734
2019-04-23,99.06999969482422
2019-04-24,100.0
2019-04-25,99.69000244140624
2019-04-26,100.66999816894533
2019-04-29,99.22000122070312
2019-04-30,100.6500015258789
2019-05-01,100.38999938964844
2019-05-02,99.9800033569336
2019-05-03,100.83000183105467
2019-05-06,100.88999938964844
2019-05-07,99.06999969482422
2019-05-08,98.75
2019-05-09,99.8499984741211
2019-05-10,100.9800033569336
2019-05-13,100.80999755859376
2019-05-14,101.1999969482422
2019-05-15,101.55999755859376
2019-05-16,102.01000213623048
2019-05-17,102.94000244140624
2019-05-20,101.69000244140624
2019-05-21,102.6999969482422
2019-05-22,103.20999908447266
2019-05-23,103.87999725341795
2019-05-24,104.3000030517578
2019-05-28,103.95999908447266
2019-05-29,102.41999816894533
2019-05-30,102.1999969482422
2019-05-31,103.36000061035156
2019-06-03,103.54000091552734
2019-06-04,102.5500030517578
2019-06-05,105.30999755859376
2019-06-06,106.0
2019-06-07,106.20999908447266
2019-06-10,105.4800033569336
2019-06-11,105.29000091552734
2019-06-12,106.31999969482422
2019-06-13,106.27999877929688
2019-06-14,106.16000366210938
2019-06-17,107.44000244140624
2019-06-18,106.68000030517578
2019-06-19,107.04000091552734
2019-06-20,107.66999816894533
2019-06-21,106.16999816894533
2019-06-24,105.93000030517578
2019-06-25,105.80999755859376
2019-06-26,104.2699966430664
2019-06-27,103.6500015258789
2019-06-28,104.38999938964844
2019-07-01,104.77999877929688
2019-07-02,106.4800033569336
2019-07-03,107.72000122070312
2019-07-05,107.43000030517578
2019-07-08,108.3000030517578
2019-07-09,108.97000122070312
2019-07-10,110.12999725341795
2019-07-11,109.04000091552734
2019-07-12,108.70999908447266
2019-07-15,108.94000244140624
2019-07-16,108.51000213623048
2019-07-17,108.12999725341795
2019-07-18,108.27999877929688
2019-07-19,106.0999984741211
2019-07-22,105.58999633789062
2019-07-23,107.11000061035156
2019-07-24,107.04000091552734
2019-07-25,107.61000061035156
2019-07-26,105.91000366210938
2019-07-29,106.22000122070312
2019-07-30,106.08999633789062
2019-07-31,103.70999908447266
2019-08-01,103.58999633789062
2019-08-02,103.94000244140624
2019-08-05,101.73999786376952
2019-08-06,103.7300033569336
2019-08-07,103.91999816894533
2019-08-08,105.25
2019-08-09,105.77999877929688
2019-08-12,105.58999633789062
2019-08-13,105.48999786376952
2019-08-14,103.0199966430664
2019-08-15,105.06999969482422
2019-08-16,106.18000030517578
2019-08-19,107.11000061035156
2019-08-20,106.93000030517578
2019-08-21,107.58999633789062
2019-08-22,107.7300033569336
2019-08-23,106.37000274658205
2019-08-26,107.3000030517578
2019-08-27,107.30999755859376
2019-08-28,107.97000122070312
2019-08-29,108.3000030517578
2019-08-30,108.25
2019-09-03,108.86000061035156
2019-09-04,109.95999908447266
2019-09-05,109.5
2019-09-06,110.9499969482422
2019-09-09,110.33999633789062
2019-09-10,109.87999725341795
2019-09-11,109.23999786376952
2019-09-12,108.97000122070312
2019-09-13,107.77999877929688
2019-09-16,109.4800033569336
2019-09-17,110.72000122070312
2019-09-18,110.75
2019-09-19,110.37000274658205
2019-09-20,110.0
2019-09-23,110.7699966430664
2019-09-24,110.4000015258789
2019-09-25,110.79000091552734
2019-09-26,111.77999877929688
2019-09-27,110.83999633789062
2019-09-30,111.01000213623048
2019-10-01,110.56999969482422
2019-10-02,110.87999725341795
2019-10-03,111.91000366210938
2019-10-04,112.77999877929688
2019-10-07,112.54000091552734
2019-10-08,112.76000213623048
2019-10-09,113.13999938964844
2019-10-10,113.63999938964844
2019-10-11,112.81999969482422
2019-10-14,112.70999908447266
2019-10-15,111.94000244140624
2019-10-16,113.4499969482422
2019-10-17,114.08999633789062
2019-10-18,114.7300033569336
2019-10-21,114.95999908447266
2019-10-22,114.3000030517578
2019-10-23,114.4499969482422
2019-10-24,114.16999816894533
2019-10-25,113.83000183105467
2019-10-28,113.2699966430664
2019-10-29,113.4499969482422
2019-10-30,114.5999984741211
2019-10-31,114.37000274658205
2019-11-01,114.3499984741211
2019-11-04,113.5
2019-11-05,112.08999633789062
2019-11-06,112.26000213623048
2019-11-07,110.2699966430664
2019-11-08,110.12000274658205
2019-11-11,110.4000015258789
2019-11-12,109.3499984741211
2019-11-13,110.7300033569336
2019-11-14,111.45999908447266
2019-11-15,112.29000091552734
2019-11-18,112.58999633789062
2019-11-19,112.79000091552734
2019-11-20,112.66999816894533
2019-11-21,110.27999877929688
2019-11-22,109.4499969482422
2019-11-25,109.58999633789062
2019-11-26,112.08999633789062
2019-11-27,112.22000122070312
2019-11-29,111.5500030517578
2019-12-02,109.3499984741211
2019-12-03,110.26000213623048
2019-12-04,110.5999984741211
2019-12-05,110.69000244140624
2019-12-06,110.4800033569336
2019-12-09,110.48999786376952
2019-12-10,110.01000213623048
2019-12-11,108.1999969482422
2019-12-12,107.16000366210938
2019-12-13,105.25
2019-12-16,105.62999725341795
2019-12-17,104.52999877929688
2019-12-18,104.95999908447266
2019-12-19,105.41999816894533
2019-12-20,105.7699966430664
2019-12-23,104.91000366210938
2019-12-24,105.18000030517578
2019-12-26,105.05999755859376
2019-12-27,105.18000030517578
2019-12-30,105.30999755859376
2019-12-31,106.0999984741211
2020-01-02,105.05999755859376
2020-01-03,105.9000015258789
2020-01-06,106.4000015258789
2020-01-07,105.08999633789062
2020-01-08,105.30999755859376
2020-01-09,105.47000122070312
2020-01-10,106.22000122070312
2020-01-13,107.0
2020-01-14,107.13999938964844
2020-01-15,107.9499969482422
2020-01-16,109.06999969482422
2020-01-17,109.97000122070312
2020-01-21,111.41999816894533
2020-01-22,110.2300033569336
2020-01-23,111.18000030517578
2020-01-24,111.04000091552734
2020-01-27,110.56999969482422
2020-01-28,110.95999908447266
2020-01-29,110.44000244140624
2020-01-30,110.8499984741211
2020-01-31,112.43000030517578
2020-02-03,111.5999984741211
2020-02-04,112.26000213623048
2020-02-05,112.08999633789062
2020-02-06,113.0
2020-02-07,112.86000061035156
2020-02-10,114.01000213623048
2020-02-11,114.69000244140624
2020-02-12,115.98999786376952
2020-02-13,117.56999969482422
2020-02-14,118.88999938964844
2020-02-18,118.70999908447266
2020-02-19,117.80999755859376
2020-02-20,119.6999969482422
2020-02-21,120.41999816894533
2020-02-24,119.2300033569336
2020-02-25,116.5500030517578
2020-02-26,116.41999816894533
2020-02-27,110.76000213623048
2020-02-28,105.9800033569336
2020-03-02,110.29000091552734
2020-03-03,109.51000213623048
2020-03-04,115.0199966430664
2020-03-05,114.8000030517578
2020-03-06,113.9499969482422
2020-03-09,102.37000274658205
2020-03-10,102.41999816894533
2020-03-11,95.36000061035156
2020-03-12,87.5
2020-03-13,95.97000122070312
2020-03-16,78.80000305175781
