,BRO
2015-12-21,15.8149995803833
2015-12-22,15.84000015258789
2015-12-23,16.03499984741211
2015-12-24,16.040000915527344
2015-12-28,16.059999465942383
2015-12-29,16.225000381469727
2015-12-30,16.170000076293945
2015-12-31,16.049999237060547
2016-01-04,15.8149995803833
2016-01-05,15.96500015258789
2016-01-06,15.6899995803833
2016-01-07,15.220000267028809
2016-01-08,15.100000381469728
2016-01-11,15.154999732971191
2016-01-12,15.19499969482422
2016-01-13,14.949999809265137
2016-01-14,15.239999771118164
2016-01-15,14.9350004196167
2016-01-19,14.81999969482422
2016-01-20,14.550000190734863
2016-01-21,14.5600004196167
2016-01-22,14.699999809265137
2016-01-25,14.4350004196167
2016-01-26,14.854999542236328
2016-01-27,14.53499984741211
2016-01-28,14.609999656677246
2016-01-29,15.125
2016-02-01,15.234999656677246
2016-02-02,15.130000114440918
2016-02-03,15.380000114440918
2016-02-04,15.71500015258789
2016-02-05,15.75
2016-02-08,15.869999885559082
2016-02-09,15.779999732971191
2016-02-10,15.614999771118164
2016-02-11,15.524999618530272
2016-02-12,15.6850004196167
2016-02-16,15.69499969482422
2016-02-17,15.739999771118164
2016-02-18,15.789999961853027
2016-02-19,15.739999771118164
2016-02-22,15.93000030517578
2016-02-23,15.904999732971191
2016-02-24,15.885000228881836
2016-02-25,16.040000915527344
2016-02-26,16.225000381469727
2016-02-29,16.155000686645508
2016-03-01,16.440000534057617
2016-03-02,16.489999771118164
2016-03-03,16.530000686645508
2016-03-04,16.815000534057617
2016-03-07,16.895000457763672
2016-03-08,16.69499969482422
2016-03-09,16.889999389648438
2016-03-10,16.90999984741211
2016-03-11,17.18000030517578
2016-03-14,17.139999389648438
2016-03-15,17.209999084472656
2016-03-16,17.174999237060547
2016-03-17,17.514999389648438
2016-03-18,17.600000381469727
2016-03-21,17.68000030517578
2016-03-22,17.735000610351562
2016-03-23,17.524999618530273
2016-03-24,17.610000610351562
2016-03-28,17.674999237060547
2016-03-29,17.829999923706055
2016-03-30,17.815000534057617
2016-03-31,17.899999618530273
2016-04-01,17.80500030517578
2016-04-04,17.71500015258789
2016-04-05,17.514999389648438
2016-04-06,17.530000686645508
2016-04-07,17.325000762939453
2016-04-08,17.31999969482422
2016-04-11,17.3700008392334
2016-04-12,17.530000686645508
2016-04-13,17.75
2016-04-14,17.760000228881836
2016-04-15,17.760000228881836
2016-04-18,18.0
2016-04-19,17.25
2016-04-20,17.31999969482422
2016-04-21,17.149999618530273
2016-04-22,17.344999313354492
2016-04-25,17.5
2016-04-26,17.655000686645508
2016-04-27,17.6200008392334
2016-04-28,17.469999313354492
2016-04-29,17.55500030517578
2016-05-02,17.75
2016-05-03,17.670000076293945
2016-05-04,17.594999313354492
2016-05-05,17.565000534057617
2016-05-06,17.44499969482422
2016-05-09,17.575000762939453
2016-05-10,17.770000457763672
2016-05-11,17.594999313354492
2016-05-12,17.645000457763672
2016-05-13,17.565000534057617
2016-05-16,17.709999084472656
2016-05-17,17.530000686645508
2016-05-18,17.68000030517578
2016-05-19,17.575000762939453
2016-05-20,17.600000381469727
2016-05-23,17.530000686645508
2016-05-24,17.799999237060547
2016-05-25,17.875
2016-05-26,17.93000030517578
2016-05-27,17.985000610351562
2016-05-31,18.030000686645508
2016-06-01,18.010000228881836
2016-06-02,18.07999992370605
2016-06-03,17.989999771118164
2016-06-06,18.07999992370605
2016-06-07,18.15999984741211
2016-06-08,18.20499992370605
2016-06-09,18.28499984741211
2016-06-10,18.20499992370605
2016-06-13,17.9950008392334
2016-06-14,17.875
2016-06-15,17.774999618530273
2016-06-16,17.834999084472656
2016-06-17,17.80500030517578
2016-06-20,17.975000381469727
2016-06-21,18.15999984741211
2016-06-22,18.174999237060547
2016-06-23,18.489999771118164
2016-06-24,17.80500030517578
2016-06-27,17.40999984741211
2016-06-28,17.895000457763672
2016-06-29,18.2450008392334
2016-06-30,18.73500061035156
2016-07-01,18.549999237060547
2016-07-05,18.354999542236328
2016-07-06,18.459999084472656
2016-07-07,18.395000457763672
2016-07-08,18.670000076293945
2016-07-11,18.489999771118164
2016-07-12,18.450000762939453
2016-07-13,18.26000022888184
2016-07-14,18.049999237060547
2016-07-15,18.020000457763672
2016-07-18,17.950000762939453
2016-07-19,18.70499992370605
2016-07-20,18.625
2016-07-21,18.44499969482422
2016-07-22,18.53499984741211
2016-07-25,18.55500030517578
2016-07-26,18.48500061035156
2016-07-27,18.415000915527344
2016-07-28,18.420000076293945
2016-07-29,18.32999992370605
2016-08-01,18.309999465942383
2016-08-02,18.2450008392334
2016-08-03,18.299999237060547
2016-08-04,18.25
2016-08-05,18.424999237060547
2016-08-08,18.479999542236328
2016-08-09,18.424999237060547
2016-08-10,18.375
2016-08-11,18.38999938964844
2016-08-12,18.2549991607666
2016-08-15,18.28499984741211
2016-08-16,18.114999771118164
2016-08-17,18.18000030517578
2016-08-18,18.26499938964844
2016-08-19,18.28499984741211
2016-08-22,18.38500022888184
2016-08-23,18.375
2016-08-24,18.424999237060547
2016-08-25,18.475000381469727
2016-08-26,18.440000534057617
2016-08-29,18.684999465942383
2016-08-30,18.690000534057617
2016-08-31,18.73500061035156
2016-09-01,18.790000915527344
2016-09-02,19.0
2016-09-06,18.934999465942383
2016-09-07,18.895000457763672
2016-09-08,18.8799991607666
2016-09-09,18.415000915527344
2016-09-12,18.73500061035156
2016-09-13,18.584999084472656
2016-09-14,18.3799991607666
2016-09-15,18.63500022888184
2016-09-16,18.46999931335449
2016-09-19,18.575000762939453
2016-09-20,18.61000061035156
2016-09-21,18.80500030517578
2016-09-22,18.934999465942383
2016-09-23,18.7450008392334
2016-09-26,18.59499931335449
2016-09-27,18.75
2016-09-28,18.84000015258789
2016-09-29,18.63999938964844
2016-09-30,18.854999542236328
2016-10-03,18.565000534057617
2016-10-04,18.780000686645508
2016-10-05,18.96999931335449
2016-10-06,19.315000534057617
2016-10-07,19.104999542236328
2016-10-10,18.94499969482422
2016-10-11,18.6299991607666
2016-10-12,18.80500030517578
2016-10-13,18.7549991607666
2016-10-14,18.71999931335449
2016-10-17,18.63999938964844
2016-10-18,18.670000076293945
2016-10-19,18.73500061035156
2016-10-20,18.55500030517578
2016-10-21,18.809999465942383
2016-10-24,18.290000915527344
2016-10-25,18.290000915527344
2016-10-26,18.354999542236328
2016-10-27,18.315000534057617
2016-10-28,18.3799991607666
2016-10-31,18.43000030517578
2016-11-01,18.23500061035156
2016-11-02,18.104999542236328
2016-11-03,18.270000457763672
2016-11-04,18.13999938964844
2016-11-07,18.415000915527344
2016-11-08,18.5
2016-11-09,18.799999237060547
2016-11-10,19.084999084472656
2016-11-11,19.575000762939453
2016-11-14,20.100000381469727
2016-11-15,20.325000762939453
2016-11-16,20.5049991607666
2016-11-17,21.1299991607666
2016-11-18,21.170000076293945
2016-11-21,21.13999938964844
2016-11-22,21.31999969482422
2016-11-23,21.63999938964844
2016-11-25,21.59000015258789
2016-11-28,21.434999465942383
2016-11-29,21.475000381469727
2016-11-30,21.674999237060547
2016-12-01,21.809999465942383
2016-12-02,21.61000061035156
2016-12-05,21.80500030517578
2016-12-06,22.14999961853028
2016-12-07,22.18000030517578
2016-12-08,22.09000015258789
2016-12-09,22.209999084472656
2016-12-12,22.350000381469727
2016-12-13,22.55500030517578
2016-12-14,22.3700008392334
2016-12-15,22.450000762939453
2016-12-16,22.440000534057617
2016-12-19,22.459999084472656
2016-12-20,22.45499992370605
2016-12-21,22.38500022888184
2016-12-22,22.3799991607666
2016-12-23,22.44499969482422
2016-12-27,22.450000762939453
2016-12-28,22.295000076293945
2016-12-29,22.395000457763672
2016-12-30,22.43000030517578
2017-01-03,22.40999984741211
2017-01-04,22.780000686645508
2017-01-05,22.530000686645508
2017-01-06,22.45499992370605
2017-01-09,22.32999992370605
2017-01-10,22.30500030517578
2017-01-11,22.13999938964844
2017-01-12,21.975000381469727
2017-01-13,22.1299991607666
2017-01-17,21.989999771118164
2017-01-18,22.020000457763672
2017-01-19,21.940000534057617
2017-01-20,21.915000915527344
2017-01-23,21.71500015258789
2017-01-24,21.6299991607666
2017-01-25,21.600000381469727
2017-01-26,21.739999771118164
2017-01-27,21.6299991607666
2017-01-30,21.19499969482422
2017-01-31,21.065000534057617
2017-02-01,20.975000381469727
2017-02-02,21.1299991607666
2017-02-03,21.26499938964844
2017-02-06,21.104999542236328
2017-02-07,21.0049991607666
2017-02-08,20.94499969482422
2017-02-09,21.06999969482422
2017-02-10,21.489999771118164
2017-02-13,21.56999969482422
2017-02-14,21.549999237060547
2017-02-15,21.739999771118164
2017-02-16,21.8799991607666
2017-02-17,21.934999465942383
2017-02-21,21.665000915527344
2017-02-22,21.57999992370605
2017-02-23,21.575000762939453
2017-02-24,21.709999084472656
2017-02-27,21.76000022888184
2017-02-28,21.549999237060547
2017-03-01,21.934999465942383
2017-03-02,21.575000762939453
2017-03-03,21.799999237060547
2017-03-06,21.6200008392334
2017-03-07,21.56999969482422
2017-03-08,21.450000762939453
2017-03-09,21.5049991607666
2017-03-10,21.604999542236328
2017-03-13,21.63500022888184
2017-03-14,21.600000381469727
2017-03-15,21.76000022888184
2017-03-16,21.7450008392334
2017-03-17,21.8799991607666
2017-03-20,21.63500022888184
2017-03-21,21.270000457763672
2017-03-22,21.27499961853028
2017-03-23,21.2450008392334
2017-03-24,21.30500030517578
2017-03-27,21.25
2017-03-28,21.28499984741211
2017-03-29,21.174999237060547
2017-03-30,21.02499961853028
2017-03-31,20.86000061035156
2017-04-03,20.690000534057617
2017-04-04,20.809999465942383
2017-04-05,20.770000457763672
