,TMUS
2018-10-05,68.58999633789062
2018-10-08,68.81999969482422
2018-10-09,68.45999908447266
2018-10-10,66.62999725341797
2018-10-11,66.20999908447266
2018-10-12,68.37999725341797
2018-10-15,67.62000274658203
2018-10-16,68.94000244140625
2018-10-17,69.08000183105469
2018-10-18,68.7699966430664
2018-10-19,69.75
2018-10-22,69.51000213623047
2018-10-23,69.27999877929688
2018-10-24,65.70999908447266
2018-10-25,66.31999969482422
2018-10-26,65.11000061035156
2018-10-29,64.91000366210938
2018-10-30,63.91999816894531
2018-10-31,68.55000305175781
2018-11-01,68.87999725341797
2018-11-02,68.51000213623047
2018-11-05,68.88999938964844
2018-11-06,68.7699966430664
2018-11-07,70.33999633789062
2018-11-08,69.75
2018-11-09,68.68000030517578
2018-11-12,67.88999938964844
2018-11-13,68.41000366210938
2018-11-14,68.12000274658203
2018-11-15,68.08000183105469
2018-11-16,69.13999938964844
2018-11-19,68.0
2018-11-20,66.56999969482422
2018-11-21,66.77999877929688
2018-11-23,67.06999969482422
2018-11-26,67.48999786376953
2018-11-27,67.48999786376953
2018-11-28,68.91999816894531
2018-11-29,68.68000030517578
2018-11-30,68.44999694824219
2018-12-03,67.80000305175781
2018-12-04,66.56999969482422
2018-12-06,67.30000305175781
2018-12-07,65.69000244140625
2018-12-10,65.7300033569336
2018-12-11,65.52999877929688
2018-12-12,66.0999984741211
2018-12-13,66.36000061035156
2018-12-14,65.6500015258789
2018-12-17,64.80999755859375
2018-12-18,64.77999877929688
2018-12-19,64.87000274658203
2018-12-20,64.26000213623047
2018-12-21,61.93000030517578
2018-12-24,60.79999923706055
2018-12-26,63.0099983215332
2018-12-27,62.650001525878906
2018-12-28,63.2400016784668
2018-12-31,63.61000061035156
2019-01-02,65.26000213623047
2019-01-03,65.0199966430664
2019-01-04,67.48999786376953
2019-01-07,68.44000244140625
2019-01-08,67.7699966430664
2019-01-09,67.72000122070312
2019-01-10,67.95999908447266
2019-01-11,69.0
2019-01-14,67.91000366210938
2019-01-15,67.13999938964844
2019-01-16,66.69000244140625
2019-01-17,66.25
2019-01-18,66.95999908447266
2019-01-22,66.83000183105469
2019-01-23,67.80000305175781
2019-01-24,68.66000366210938
2019-01-25,68.4800033569336
2019-01-28,67.62000274658203
2019-01-29,67.77999877929688
2019-01-30,68.31999969482422
2019-01-31,69.62000274658203
2019-02-01,69.62999725341797
2019-02-04,69.41000366210938
2019-02-05,66.8499984741211
2019-02-06,66.94000244140625
2019-02-07,68.27999877929688
2019-02-08,68.37999725341797
2019-02-11,68.44000244140625
2019-02-12,69.5999984741211
2019-02-13,69.06999969482422
2019-02-14,70.5
2019-02-15,72.05000305175781
2019-02-19,72.5199966430664
2019-02-20,72.75
2019-02-21,73.41000366210938
2019-02-22,73.19999694824219
2019-02-25,73.05000305175781
2019-02-26,72.52999877929688
2019-02-27,72.12000274658203
2019-02-28,72.20999908447266
2019-03-01,72.33999633789062
2019-03-04,71.6500015258789
2019-03-05,71.41000366210938
2019-03-06,70.77999877929688
2019-03-07,71.31999969482422
2019-03-08,70.6500015258789
2019-03-11,71.47000122070312
2019-03-12,71.69999694824219
2019-03-13,72.25
2019-03-14,72.33999633789062
2019-03-15,73.45999908447266
2019-03-18,73.68000030517578
2019-03-19,72.58999633789062
2019-03-20,72.05999755859375
2019-03-21,72.26000213623047
2019-03-22,71.9000015258789
2019-03-25,72.30999755859375
2019-03-26,73.33999633789062
2019-03-27,72.23999786376953
2019-03-28,69.1500015258789
2019-03-29,69.0999984741211
2019-04-01,69.97000122070312
2019-04-02,69.7300033569336
2019-04-03,69.0
2019-04-04,70.05000305175781
2019-04-05,70.3499984741211
2019-04-08,71.2300033569336
2019-04-09,71.41999816894531
2019-04-10,72.16000366210938
2019-04-11,73.0
2019-04-12,73.70999908447266
2019-04-15,73.79000091552734
2019-04-16,74.0999984741211
2019-04-17,72.45999908447266
2019-04-18,73.75
2019-04-22,73.72000122070312
2019-04-23,73.75
2019-04-24,73.33000183105469
2019-04-25,72.70999908447266
2019-04-26,72.91999816894531
2019-04-29,73.5999984741211
2019-04-30,72.98999786376953
2019-05-01,73.58000183105469
2019-05-02,73.61000061035156
2019-05-03,74.73999786376953
2019-05-06,74.45999908447266
2019-05-07,74.0
2019-05-08,72.62999725341797
2019-05-09,74.25
2019-05-10,75.2300033569336
2019-05-13,73.41999816894531
2019-05-14,73.5999984741211
2019-05-15,74.62999725341797
2019-05-16,75.37999725341797
2019-05-17,75.37000274658203
2019-05-20,78.29000091552734
2019-05-21,77.1500015258789
2019-05-22,76.3499984741211
2019-05-23,76.01000213623047
2019-05-24,77.2699966430664
2019-05-28,75.91000366210938
2019-05-29,76.12999725341797
2019-05-30,76.02999877929688
2019-05-31,73.44000244140625
2019-06-03,74.19999694824219
2019-06-04,75.69000244140625
2019-06-05,76.29000091552734
2019-06-06,75.94999694824219
2019-06-07,77.02999877929688
2019-06-10,76.66999816894531
2019-06-11,75.45999908447266
2019-06-12,75.37999725341797
2019-06-13,74.44999694824219
2019-06-14,74.9000015258789
2019-06-17,75.2699966430664
2019-06-18,76.44000244140625
2019-06-19,78.27999877929688
2019-06-20,77.93000030517578
2019-06-21,75.69999694824219
2019-06-24,75.54000091552734
2019-06-25,74.58000183105469
2019-06-26,73.04000091552734
2019-06-27,73.29000091552734
2019-06-28,74.13999938964844
2019-07-01,74.1500015258789
2019-07-02,75.4800033569336
2019-07-03,75.81999969482422
2019-07-05,76.2300033569336
2019-07-08,75.62999725341797
2019-07-09,75.1500015258789
2019-07-10,78.62999725341797
2019-07-11,78.26000213623047
2019-07-12,79.44999694824219
2019-07-15,79.30999755859375
2019-07-16,79.04000091552734
2019-07-17,78.93000030517578
2019-07-18,77.97000122070312
2019-07-19,77.43000030517578
2019-07-22,77.66000366210938
2019-07-23,78.13999938964844
2019-07-24,80.61000061035156
2019-07-25,79.91000366210938
2019-07-26,84.25
2019-07-29,82.37999725341797
2019-07-30,81.30000305175781
2019-07-31,79.7300033569336
2019-08-01,79.30999755859375
2019-08-02,77.7300033569336
2019-08-05,76.19000244140625
2019-08-06,77.27999877929688
2019-08-07,76.4800033569336
2019-08-08,77.9000015258789
2019-08-09,77.5199966430664
2019-08-12,76.94000244140625
2019-08-13,77.62000274658203
2019-08-14,76.93000030517578
2019-08-15,77.2699966430664
2019-08-16,77.75
2019-08-19,78.2300033569336
2019-08-20,77.68000030517578
2019-08-21,78.18000030517578
2019-08-22,77.79000091552734
2019-08-23,76.4800033569336
2019-08-26,78.05999755859375
2019-08-27,77.12000274658203
2019-08-28,77.05999755859375
2019-08-29,78.01000213623047
2019-08-30,78.05000305175781
2019-09-03,77.12999725341797
2019-09-04,77.61000061035156
2019-09-05,77.83000183105469
2019-09-06,79.1500015258789
2019-09-09,79.12999725341797
2019-09-10,78.37999725341797
2019-09-11,79.73999786376953
2019-09-12,79.69000244140625
2019-09-13,79.4000015258789
2019-09-16,79.55999755859375
2019-09-17,80.20999908447266
2019-09-18,80.12000274658203
2019-09-19,81.0
2019-09-20,80.58999633789062
2019-09-23,79.95999908447266
2019-09-24,79.36000061035156
2019-09-25,79.80999755859375
2019-09-26,79.0
2019-09-27,77.55999755859375
2019-09-30,78.7699966430664
2019-10-01,78.19999694824219
2019-10-02,76.41000366210938
2019-10-03,77.02999877929688
2019-10-04,77.98999786376953
2019-10-07,78.4800033569336
2019-10-08,77.61000061035156
2019-10-09,77.79000091552734
2019-10-10,78.30000305175781
2019-10-11,79.52999877929688
2019-10-14,78.62999725341797
2019-10-15,79.73999786376953
2019-10-16,80.01000213623047
2019-10-17,81.05000305175781
2019-10-18,81.5999984741211
2019-10-21,82.08999633789062
2019-10-22,81.66999816894531
2019-10-23,81.36000061035156
2019-10-24,81.4800033569336
2019-10-25,81.62000274658203
2019-10-28,82.38999938964844
2019-10-29,81.7699966430664
2019-10-30,83.2699966430664
2019-10-31,82.66000366210938
2019-11-01,82.47000122070312
2019-11-04,80.91999816894531
2019-11-05,81.47000122070312
2019-11-06,81.86000061035156
2019-11-07,81.86000061035156
2019-11-08,80.94000244140625
2019-11-11,79.62000274658203
2019-11-12,77.43000030517578
2019-11-13,77.97000122070312
2019-11-14,76.83999633789062
2019-11-15,78.06999969482422
2019-11-18,78.19000244140625
2019-11-19,77.16000366210938
2019-11-20,77.63999938964844
2019-11-21,77.69999694824219
2019-11-22,78.58999633789062
2019-11-25,78.0
2019-11-26,78.44999694824219
2019-11-27,78.9800033569336
2019-11-29,78.55000305175781
2019-12-02,77.63999938964844
2019-12-03,78.01000213623047
2019-12-04,78.33999633789062
2019-12-05,76.94000244140625
2019-12-06,77.73999786376953
2019-12-09,75.87000274658203
2019-12-10,75.0199966430664
2019-12-11,74.62000274658203
2019-12-12,74.88999938964844
2019-12-13,75.47000122070312
2019-12-16,75.47000122070312
2019-12-17,75.48999786376953
2019-12-18,76.30999755859375
2019-12-19,77.22000122070312
2019-12-20,77.4000015258789
2019-12-23,76.95999908447266
2019-12-24,77.31999969482422
2019-12-26,77.4000015258789
2019-12-27,77.23999786376953
2019-12-30,78.08000183105469
2019-12-31,78.41999816894531
2020-01-02,78.58999633789062
2020-01-03,78.16999816894531
2020-01-06,78.62000274658203
2020-01-07,78.91999816894531
2020-01-08,79.41999816894531
2020-01-09,79.80999755859375
2020-01-10,79.0
2020-01-13,79.4000015258789
2020-01-14,79.80000305175781
2020-01-15,80.2699966430664
2020-01-16,81.44000244140625
2020-01-17,82.1500015258789
2020-01-21,82.02999877929688
2020-01-22,82.48999786376953
2020-01-23,82.18000030517578
2020-01-24,81.58000183105469
2020-01-27,80.72000122070312
2020-01-28,81.66000366210938
2020-01-29,80.26000213623047
2020-01-30,80.94000244140625
2020-01-31,79.19000244140625
2020-02-03,79.45999908447266
2020-02-04,81.51000213623047
2020-02-05,81.79000091552734
2020-02-06,82.7699966430664
2020-02-07,85.44000244140625
2020-02-10,84.52999877929688
2020-02-11,94.48999786376953
2020-02-12,95.66999816894531
2020-02-13,95.13999938964844
2020-02-14,96.4800033569336
2020-02-18,99.87999725341797
2020-02-19,100.48999786376953
2020-02-20,99.5
2020-02-21,98.56999969482422
2020-02-24,96.37000274658203
2020-02-25,94.58000183105469
2020-02-26,93.6500015258789
2020-02-27,91.23999786376953
2020-02-28,90.16000366210938
2020-03-02,93.29000091552734
2020-03-03,89.37000274658203
2020-03-04,93.80999755859375
2020-03-05,89.86000061035156
2020-03-06,87.86000061035156
2020-03-09,79.75
2020-03-10,84.9800033569336
2020-03-11,86.44999694824219
2020-03-12,76.76000213623047
2020-03-13,85.38999938964844
2020-03-16,76.52999877929688
2020-03-17,78.3499984741211
2020-03-18,74.31999969482422
2020-03-19,79.44999694824219
2020-03-20,74.55000305175781
2020-03-23,75.69999694824219
2020-03-24,78.6500015258789
2020-03-25,79.16999816894531
2020-03-26,84.62999725341797
2020-03-27,81.72000122070312
2020-03-30,83.12000274658203
2020-03-31,83.9000015258789
2020-04-01,85.12999725341797
2020-04-02,84.41000366210938
2020-04-03,81.9800033569336
2020-04-06,86.08999633789062
2020-04-07,86.51000213623047
2020-04-08,86.8499984741211
2020-04-09,85.9000015258789
2020-04-13,86.16999816894531
2020-04-14,89.62000274658203
2020-04-15,88.54000091552734
2020-04-16,90.2699966430664
2020-04-17,90.98999786376953
2020-04-20,89.94000244140625
2020-04-21,87.22000122070312
2020-04-22,90.16000366210938
2020-04-23,90.33999633789062
2020-04-24,90.80000305175781
2020-04-27,90.91000366210938
2020-04-28,87.94000244140625
2020-04-29,89.30999755859375
2020-04-30,87.80000305175781
2020-05-01,86.19999694824219
2020-05-04,88.95999908447266
2020-05-05,88.97000122070312
2020-05-06,86.58999633789062
2020-05-07,95.29000091552734
2020-05-08,98.5199966430664
2020-05-11,96.72000122070312
2020-05-12,94.61000061035156
2020-05-13,92.77999877929688
2020-05-14,94.91000366210938
2020-05-15,97.31999969482422
2020-05-18,101.9000015258789
2020-05-19,98.5999984741211
2020-05-20,98.13999938964844
2020-05-21,94.38999938964844
2020-05-22,95.80000305175781
2020-05-26,95.56999969482422
2020-05-27,97.19999694824219
2020-05-28,99.22000122070312
2020-05-29,100.04000091552734
2020-06-01,99.69999694824219
2020-06-02,100.41000366210938
2020-06-03,101.20999908447266
2020-06-04,100.16999816894531
2020-06-05,101.12999725341797
2020-06-08,104.45999908447266
2020-06-09,103.19000244140625
2020-06-10,105.79000091552734
2020-06-11,100.88999938964844
2020-06-12,102.30999755859375
2020-06-15,104.68000030517578
2020-06-16,102.88999938964844
2020-06-17,102.62999725341797
2020-06-18,106.38999938964844
2020-06-19,106.9000015258789
2020-06-22,106.5999984741211
2020-06-23,107.16000366210938
2020-06-24,108.43000030517578
2020-06-25,110.19000244140625
2020-06-26,105.19999694824219
2020-06-29,105.95999908447266
2020-06-30,104.1500015258789
2020-07-01,106.12999725341797
2020-07-02,106.01000213623047
2020-07-06,106.77999877929688
2020-07-07,105.80000305175781
2020-07-08,106.61000061035156
2020-07-09,106.16999816894531
2020-07-10,107.05000305175781
2020-07-13,104.5199966430664
2020-07-14,105.38999938964844
2020-07-15,104.91999816894531
2020-07-16,104.48999786376953
2020-07-17,105.3499984741211
2020-07-20,106.13999938964844
2020-07-21,105.58000183105469
2020-07-22,104.93000030517578
2020-07-23,104.51000213623047
2020-07-24,104.93000030517578
2020-07-27,105.62000274658203
2020-07-28,104.5199966430664
2020-07-29,105.77999877929688
2020-07-30,105.4800033569336
2020-07-31,107.37999725341797
2020-08-03,106.87999725341797
2020-08-04,108.38999938964844
2020-08-05,107.9000015258789
2020-08-06,108.0999984741211
2020-08-07,115.08999633789062
2020-08-10,116.06999969482422
2020-08-11,113.58999633789062
2020-08-12,115.25
2020-08-13,115.37000274658203
2020-08-14,115.48999786376953
2020-08-17,116.87000274658203
2020-08-18,116.0199966430664
2020-08-19,115.13999938964844
2020-08-20,115.4000015258789
2020-08-21,115.01000213623047
2020-08-24,115.26000213623047
2020-08-25,115.41000366210938
2020-08-26,116.19000244140625
2020-08-27,115.23999786376953
2020-08-28,116.26000213623047
2020-08-31,116.68000030517578
2020-09-01,116.9000015258789
2020-09-02,118.87999725341797
2020-09-03,114.83999633789062
2020-09-04,114.29000091552734
2020-09-08,111.56999969482422
2020-09-09,113.19999694824219
2020-09-10,111.72000122070312
2020-09-11,111.58000183105469
2020-09-14,112.2699966430664
2020-09-15,115.93000030517578
2020-09-16,113.76000213623047
2020-09-17,111.91000366210938
2020-09-18,110.72000122070312
2020-09-21,110.56999969482422
2020-09-22,112.38999938964844
2020-09-23,109.0
2020-09-24,110.55000305175781
2020-09-25,112.0199966430664
2020-09-28,114.23999786376953
2020-09-29,113.5199966430664
2020-09-30,114.36000061035156
2020-10-01,115.7300033569336
2020-10-02,113.41000366210938
2020-10-05,114.80000305175781
2020-10-06,112.44999694824219
2020-10-07,114.22000122070312
2020-10-08,115.48999786376953
2020-10-09,117.2300033569336
2020-10-12,120.06999969482422
2020-10-13,121.56999969482422
2020-10-14,116.66999816894531
2020-10-15,115.30000305175781
2020-10-16,114.95999908447266
2020-10-19,112.75
2020-10-20,113.06999969482422
2020-10-21,112.41999816894531
2020-10-22,111.63999938964844
2020-10-23,112.37999725341797
2020-10-26,111.77999877929688
2020-10-27,112.81999969482422
2020-10-28,109.80000305175781
2020-10-29,109.51000213623047
2020-10-30,109.56999969482422
2020-11-02,110.38999938964844
2020-11-03,111.12000274658203
2020-11-04,116.0199966430664
2020-11-05,117.26000213623047
2020-11-06,123.55999755859375
2020-11-09,122.77999877929688
2020-11-10,121.72000122070312
2020-11-11,125.1500015258789
2020-11-12,126.80999755859375
2020-11-13,128.22999572753906
2020-11-16,128.64999389648438
2020-11-17,129.0
2020-11-18,127.8499984741211
2020-11-19,129.19000244140625
2020-11-20,129.67999267578125
2020-11-23,127.87999725341797
2020-11-24,128.05999755859375
2020-11-25,128.74000549316406
2020-11-27,131.89999389648438
2020-11-30,132.94000244140625
2020-12-01,133.72999572753906
2020-12-02,133.13999938964844
2020-12-03,131.19000244140625
2020-12-04,131.8000030517578
2020-12-07,132.9600067138672
2020-12-08,133.14999389648438
2020-12-09,131.1199951171875
2020-12-10,130.55999755859375
2020-12-11,131.22999572753906
2020-12-14,129.36000061035156
2020-12-15,130.0
2020-12-16,129.80999755859375
2020-12-17,130.00999450683594
2020-12-18,131.9199981689453
2020-12-21,130.22000122070312
2020-12-22,132.25
2020-12-23,132.22999572753906
2020-12-24,132.9199981689453
2020-12-28,133.0
2020-12-29,133.13999938964844
2020-12-30,133.27999877929688
2020-12-31,134.85000610351562
2021-01-04,132.42999267578125
2021-01-05,131.85000610351562
2021-01-06,131.52999877929688
2021-01-07,133.19000244140625
2021-01-08,135.05999755859375
2021-01-11,132.92999267578125
2021-01-12,128.69000244140625
2021-01-13,128.5
2021-01-14,124.69000244140625
2021-01-15,127.27999877929688
2021-01-19,129.85000610351562
2021-01-20,132.3000030517578
2021-01-21,130.39999389648438
2021-01-22,130.36000061035156
2021-01-25,131.10000610351562
2021-01-26,131.41000366210938
2021-01-27,123.2699966430664
2021-01-28,127.7699966430664
2021-01-29,126.08000183105469
2021-02-01,128.4199981689453
2021-02-02,131.88999938964844
2021-02-03,129.3699951171875
2021-02-04,130.60000610351562
2021-02-05,125.27999877929688
2021-02-08,126.0999984741211
2021-02-09,124.44999694824219
2021-02-10,124.48999786376953
2021-02-11,124.4000015258789
2021-02-12,123.68000030517578
2021-02-16,122.0
2021-02-17,121.30000305175781
2021-02-18,123.04000091552734
2021-02-19,120.0999984741211
2021-02-22,117.91000366210938
2021-02-23,119.22000122070312
2021-02-24,119.37999725341797
2021-02-25,120.88999938964844
2021-02-26,119.97000122070312
2021-03-01,123.56999969482422
2021-03-02,122.44999694824219
2021-03-03,118.83999633789062
2021-03-04,118.61000061035156
2021-03-05,124.68000030517578
2021-03-08,127.05999755859375
2021-03-09,126.30999755859375
2021-03-10,127.41000366210938
2021-03-11,125.98999786376953
2021-03-12,127.12000274658203
2021-03-15,125.62999725341797
2021-03-16,127.77999877929688
2021-03-17,127.30000305175781
2021-03-18,124.91000366210938
2021-03-19,124.19000244140625
2021-03-22,126.11000061035156
2021-03-23,124.38999938964844
2021-03-24,122.36000061035156
2021-03-25,123.4800033569336
2021-03-26,122.98999786376953
2021-03-29,123.45999908447266
2021-03-30,124.63999938964844
2021-03-31,125.29000091552734
2021-04-01,127.6500015258789
2021-04-05,131.39999389648438
2021-04-06,131.42999267578125
2021-04-07,130.02000427246094
2021-04-08,130.11000061035156
2021-04-09,129.02999877929688
2021-04-12,130.75999450683594
2021-04-13,130.7899932861328
2021-04-14,129.89999389648438
2021-04-15,131.47000122070312
2021-04-16,133.0500030517578
2021-04-19,131.99000549316406
2021-04-20,130.5500030517578
2021-04-21,132.1199951171875
2021-04-22,131.72999572753906
2021-04-23,133.32000732421875
2021-04-26,132.5
2021-04-27,132.9199981689453
2021-04-28,132.0800018310547
2021-04-29,134.00999450683594
2021-04-30,132.1300048828125
2021-05-03,131.4499969482422
2021-05-04,128.47999572753906
2021-05-05,134.1300048828125
2021-05-06,138.8800048828125
2021-05-07,139.1199951171875
2021-05-10,135.80999755859375
2021-05-11,138.0
2021-05-12,136.63999938964844
2021-05-13,138.1199951171875
2021-05-14,141.52000427246094
2021-05-17,140.1999969482422
2021-05-18,135.0
2021-05-19,134.35000610351562
2021-05-20,136.16000366210938
2021-05-21,136.0500030517578
2021-05-24,137.72999572753906
2021-05-25,136.75999450683594
2021-05-26,139.64999389648438
2021-05-27,141.30999755859375
2021-05-28,141.4499969482422
2021-06-01,141.6999969482422
2021-06-02,140.97999572753906
2021-06-03,142.32000732421875
2021-06-04,144.50999450683594
2021-06-07,143.50999450683594
2021-06-08,145.38999938964844
2021-06-09,147.27000427246094
2021-06-10,146.50999450683594
2021-06-11,145.35000610351562
2021-06-14,145.25999450683594
2021-06-15,145.67999267578125
2021-06-16,144.91000366210938
2021-06-17,146.4499969482422
2021-06-18,144.6999969482422
2021-06-21,145.66000366210938
2021-06-22,145.82000732421875
2021-06-23,145.02999877929688
2021-06-24,145.60000610351562
2021-06-25,145.33999633789062
2021-06-28,145.0399932861328
2021-06-29,144.99000549316406
2021-06-30,144.8300018310547
2021-07-01,145.33999633789062
2021-07-02,146.2899932861328
2021-07-06,146.75
2021-07-07,148.0399932861328
2021-07-08,146.86000061035156
2021-07-09,146.00999450683594
2021-07-12,146.89999389648438
2021-07-13,147.77000427246094
2021-07-14,148.89999389648438
2021-07-15,148.33999633789062
2021-07-16,149.41000366210938
2021-07-19,144.61000061035156
2021-07-20,144.39999389648438
2021-07-21,144.57000732421875
2021-07-22,144.75
2021-07-23,144.0
2021-07-26,144.97000122070312
2021-07-27,144.82000732421875
2021-07-28,145.1199951171875
2021-07-29,144.6300048828125
2021-07-30,144.02000427246094
2021-08-02,144.91000366210938
2021-08-03,144.5
2021-08-04,142.22000122070312
2021-08-05,141.92999267578125
2021-08-06,142.22999572753906
2021-08-09,142.99000549316406
2021-08-10,143.1999969482422
2021-08-11,144.58999633789062
2021-08-12,144.74000549316406
2021-08-13,144.94000244140625
2021-08-16,140.72999572753906
2021-08-17,140.6699981689453
2021-08-18,139.8300018310547
2021-08-19,140.88999938964844
2021-08-20,141.80999755859375
2021-08-23,142.5399932861328
2021-08-24,142.5
2021-08-25,139.86000061035156
2021-08-26,137.5800018310547
2021-08-27,138.3800048828125
2021-08-30,137.89999389648438
2021-08-31,137.02000427246094
2021-09-01,137.74000549316406
2021-09-02,136.1300048828125
2021-09-03,136.0
2021-09-07,134.47000122070312
2021-09-08,133.6699981689453
2021-09-09,131.44000244140625
2021-09-10,130.80999755859375
2021-09-13,130.02000427246094
2021-09-14,128.9199981689453
2021-09-15,127.06999969482422
2021-09-16,128.91000366210938
2021-09-17,128.0
2021-09-20,125.62999725341797
2021-09-21,124.9000015258789
2021-09-22,127.7300033569336
2021-09-23,130.94000244140625
2021-09-24,129.42999267578125
2021-09-27,127.77999877929688
2021-09-28,126.30999755859375
2021-09-29,128.10000610351562
2021-09-30,127.76000213623047
2021-10-01,126.76000213623047
2021-10-04,125.45999908447266
2021-10-05,125.4000015258789
2021-10-06,124.5999984741211
2021-10-07,123.18000030517578
2021-10-08,121.22000122070312
2021-10-11,117.19000244140625
2021-10-12,116.27999877929688
2021-10-13,116.45999908447266
2021-10-14,119.26000213623047
2021-10-15,117.55999755859375
2021-10-18,117.37999725341797
2021-10-19,118.55999755859375
2021-10-20,121.94000244140625
2021-10-21,116.8499984741211
2021-10-22,116.87000274658203
2021-10-25,115.93000030517578
2021-10-26,116.36000061035156
2021-10-27,116.62000274658203
2021-10-28,116.04000091552734
2021-10-29,115.02999877929688
2021-11-01,115.86000061035156
2021-11-02,115.80000305175781
2021-11-03,121.94000244140625
2021-11-04,122.6500015258789
2021-11-05,122.66999816894531
2021-11-08,120.86000061035156
2021-11-09,119.86000061035156
2021-11-10,119.55000305175781
2021-11-11,118.47000122070312
2021-11-12,118.23999786376953
2021-11-15,117.7699966430664
2021-11-16,118.36000061035156
2021-11-17,117.19000244140625
2021-11-18,116.9800033569336
2021-11-19,115.62000274658203
2021-11-22,113.8499984741211
2021-11-23,115.45999908447266
2021-11-24,114.4800033569336
2021-11-26,113.52999877929688
2021-11-29,113.4000015258789
2021-11-30,108.80999755859375
2021-12-01,106.72000122070312
2021-12-02,110.36000061035156
2021-12-03,112.7699966430664
2021-12-06,115.62999725341797
2021-12-07,117.1500015258789
2021-12-08,114.75
2021-12-09,113.98999786376953
2021-12-10,114.7699966430664
2021-12-13,115.01000213623047
2021-12-14,117.30999755859375
2021-12-15,118.41999816894531
2021-12-16,120.58000183105469
2021-12-17,119.80999755859375
2021-12-20,118.98999786376953
2021-12-21,121.0999984741211
2021-12-22,120.55999755859375
2021-12-23,119.91000366210938
2021-12-27,118.58000183105469
2021-12-28,118.16000366210938
2021-12-29,117.63999938964844
2021-12-30,116.51000213623047
2021-12-31,115.9800033569336
2022-01-03,114.43000030517578
2022-01-04,114.05999755859375
2022-01-05,115.36000061035156
2022-01-06,115.56999969482422
2022-01-07,109.73999786376953
2022-01-10,105.73999786376953
2022-01-11,110.97000122070312
2022-01-12,110.8499984741211
2022-01-13,110.12000274658203
2022-01-14,108.5199966430664
2022-01-18,106.91000366210938
2022-01-19,105.37999725341797
2022-01-20,104.05999755859375
2022-01-21,101.62000274658203
2022-01-24,106.6500015258789
2022-01-25,105.66999816894531
2022-01-26,104.22000122070312
2022-01-27,106.02999877929688
2022-01-28,108.6500015258789
2022-01-31,108.16999816894531
2022-02-01,109.55000305175781
2022-02-02,109.58000183105469
2022-02-03,120.77999877929688
2022-02-04,120.94000244140625
2022-02-07,122.05000305175781
2022-02-08,125.44000244140625
2022-02-09,128.0800018310547
2022-02-10,125.12999725341797
2022-02-11,124.4800033569336
2022-02-14,125.51000213623047
2022-02-15,127.02999877929688
2022-02-16,127.45999908447266
2022-02-17,124.55000305175781
2022-02-18,123.9800033569336
2022-02-22,123.51000213623047
2022-02-23,121.44000244140625
2022-02-24,123.66000366210938
2022-02-25,125.45999908447266
2022-02-28,123.20999908447266
2022-03-01,123.12999725341797
2022-03-02,125.61000061035156
2022-03-03,123.91999816894531
2022-03-04,123.2300033569336
2022-03-07,122.30999755859375
2022-03-08,119.27999877929688
2022-03-09,121.95999908447266
2022-03-10,123.54000091552734
2022-03-11,124.56999969482422
2022-03-14,124.06999969482422
2022-03-15,126.27999877929688
2022-03-16,127.76000213623047
2022-03-17,128.9499969482422
2022-03-18,127.18000030517578
2022-03-21,125.97000122070312
2022-03-22,125.69000244140625
2022-03-23,124.83000183105469
2022-03-24,125.69000244140625
2022-03-25,124.29000091552734
2022-03-28,126.48999786376953
2022-03-29,128.42999267578125
2022-03-30,128.61000061035156
2022-03-31,128.35000610351562
2022-04-01,130.75999450683594
2022-04-04,132.58999633789062
2022-04-05,131.9600067138672
2022-04-06,133.7100067138672
2022-04-07,133.27999877929688
2022-04-08,132.83999633789062
2022-04-11,130.4199981689453
2022-04-12,131.44000244140625
2022-04-13,134.85000610351562
2022-04-14,132.9600067138672
2022-04-18,130.75999450683594
2022-04-19,132.83999633789062
2022-04-20,132.6999969482422
2022-04-21,132.10000610351562
2022-04-22,128.6300048828125
2022-04-25,128.80999755859375
2022-04-26,124.95999908447266
2022-04-27,129.83999633789062
2022-04-28,132.2899932861328
2022-04-29,123.13999938964844
2022-05-02,126.4000015258789
2022-05-03,126.25
2022-05-04,132.3699951171875
2022-05-05,129.55999755859375
2022-05-06,126.80000305175781
2022-05-09,121.7300033569336
2022-05-10,123.0
2022-05-11,123.27999877929688
2022-05-12,124.02999877929688
2022-05-13,126.33000183105469
2022-05-16,126.55000305175781
2022-05-17,128.6199951171875
2022-05-18,125.23999786376953
2022-05-19,125.87999725341797
2022-05-20,126.04000091552734
2022-05-23,129.88999938964844
2022-05-24,129.22000122070312
2022-05-25,131.44000244140625
2022-05-26,132.74000549316406
2022-05-27,134.11000061035156
2022-05-31,133.2899932861328
2022-06-01,134.55999755859375
2022-06-02,135.8000030517578
2022-06-03,136.61000061035156
2022-06-06,137.1699981689453
2022-06-07,138.58999633789062
2022-06-08,135.2100067138672
2022-06-09,133.02000427246094
2022-06-10,130.50999450683594
2022-06-13,124.62000274658203
2022-06-14,124.9000015258789
2022-06-15,126.5199966430664
2022-06-16,124.27999877929688
2022-06-17,127.58999633789062
2022-06-21,131.6699981689453
2022-06-22,133.1699981689453
2022-06-23,135.94000244140625
2022-06-24,137.0800018310547
2022-06-27,136.5399932861328
2022-06-28,133.02999877929688
2022-06-29,134.3699951171875
2022-06-30,134.5399932861328
2022-07-01,136.80999755859375
2022-07-05,137.55999755859375
2022-07-06,137.0
2022-07-07,136.3300018310547
