,NDSN
2015-07-29,74.41999816894531
2015-07-30,74.47000122070312
2015-07-31,74.11000061035156
2015-08-03,73.83000183105469
2015-08-04,73.5199966430664
2015-08-05,74.08999633789062
2015-08-06,74.05000305175781
2015-08-07,74.12999725341797
2015-08-10,75.5999984741211
2015-08-11,74.30000305175781
2015-08-12,74.36000061035156
2015-08-13,74.0999984741211
2015-08-14,74.11000061035156
2015-08-17,74.31999969482422
2015-08-18,73.91000366210938
2015-08-19,73.2699966430664
2015-08-20,71.1500015258789
2015-08-21,62.43999862670898
2015-08-24,63.040000915527344
2015-08-25,63.0099983215332
2015-08-26,64.04000091552734
2015-08-27,66.2699966430664
2015-08-28,66.73999786376953
2015-08-31,66.5199966430664
2015-09-01,63.81999969482422
2015-09-02,64.56999969482422
2015-09-03,65.12000274658203
2015-09-04,64.44000244140625
2015-09-08,65.88999938964844
2015-09-09,65.3499984741211
2015-09-10,66.11000061035156
2015-09-11,66.63999938964844
2015-09-14,65.58999633789062
2015-09-15,66.38999938964844
2015-09-16,67.27999877929688
2015-09-17,66.31999969482422
2015-09-18,65.01000213623047
2015-09-21,64.91999816894531
2015-09-22,63.68000030517578
2015-09-23,62.68999862670898
2015-09-24,61.83000183105469
2015-09-25,62.310001373291016
2015-09-28,61.47999954223633
2015-09-29,61.95000076293945
2015-09-30,62.93999862670898
2015-10-01,62.31999969482422
2015-10-02,64.18000030517578
2015-10-05,66.22000122070312
2015-10-06,66.61000061035156
2015-10-07,67.95999908447266
2015-10-08,69.12000274658203
2015-10-09,69.0999984741211
2015-10-12,68.63999938964844
2015-10-13,67.56999969482422
2015-10-14,67.01000213623047
2015-10-15,67.2300033569336
2015-10-16,66.9800033569336
2015-10-19,67.38999938964844
2015-10-20,67.58999633789062
2015-10-21,67.33000183105469
2015-10-22,69.25
2015-10-23,69.8499984741211
2015-10-26,69.55000305175781
2015-10-27,69.0
2015-10-28,70.94000244140625
2015-10-29,70.55000305175781
2015-10-30,71.23999786376953
2015-11-02,72.01000213623047
2015-11-03,72.87999725341797
2015-11-04,72.97000122070312
2015-11-05,73.0999984741211
2015-11-06,73.22000122070312
2015-11-09,72.16000366210938
2015-11-10,72.80999755859375
2015-11-11,71.93000030517578
2015-11-12,69.6500015258789
2015-11-13,69.69999694824219
2015-11-16,70.05999755859375
2015-11-17,69.05000305175781
2015-11-18,69.37000274658203
2015-11-19,70.58999633789062
2015-11-20,70.88999938964844
2015-11-23,70.91000366210938
2015-11-24,71.75
2015-11-25,72.19999694824219
2015-11-27,72.55999755859375
2015-11-30,72.52999877929688
2015-12-01,73.19999694824219
2015-12-02,72.5999984741211
2015-12-03,71.13999938964844
2015-12-04,72.08000183105469
2015-12-07,72.01000213623047
2015-12-08,69.98999786376953
2015-12-09,69.1500015258789
2015-12-10,68.38999938964844
2015-12-11,63.540000915527344
2015-12-14,63.7400016784668
2015-12-15,63.59999847412109
2015-12-16,64.87000274658203
2015-12-17,64.22000122070312
2015-12-18,63.63999938964844
2015-12-21,63.540000915527344
2015-12-22,64.5199966430664
2015-12-23,65.52999877929688
2015-12-24,65.41999816894531
2015-12-28,64.48999786376953
2015-12-29,64.69999694824219
2015-12-30,64.56999969482422
2015-12-31,64.1500015258789
2016-01-04,63.34999847412109
2016-01-05,62.40999984741211
2016-01-06,60.72999954223633
2016-01-07,59.130001068115234
2016-01-08,57.86000061035156
2016-01-11,57.70000076293945
2016-01-12,57.83000183105469
2016-01-13,56.40999984741211
2016-01-14,56.25
2016-01-15,55.52000045776367
2016-01-19,54.900001525878906
2016-01-20,53.75
2016-01-21,55.84000015258789
2016-01-22,57.119998931884766
2016-01-25,55.7400016784668
2016-01-26,58.16999816894531
2016-01-27,58.220001220703125
2016-01-28,58.27000045776367
2016-01-29,60.43000030517578
2016-02-01,59.560001373291016
2016-02-02,57.43000030517578
2016-02-03,58.84999847412109
2016-02-04,59.84000015258789
2016-02-05,58.88999938964844
2016-02-08,58.34000015258789
2016-02-09,59.02999877929688
2016-02-10,59.720001220703125
2016-02-11,59.45000076293945
2016-02-12,61.40999984741211
2016-02-16,62.81999969482422
2016-02-17,64.37000274658203
2016-02-18,64.11000061035156
2016-02-19,63.84000015258789
2016-02-22,64.73999786376953
2016-02-23,69.68000030517578
2016-02-24,70.33000183105469
2016-02-25,70.63999938964844
2016-02-26,71.80000305175781
2016-02-29,71.66999816894531
2016-03-01,73.20999908447266
2016-03-02,73.41999816894531
2016-03-03,74.08000183105469
2016-03-04,74.93000030517578
2016-03-07,75.4800033569336
2016-03-08,73.51000213623047
2016-03-09,73.41000366210938
2016-03-10,73.56999969482422
2016-03-11,74.01000213623047
2016-03-14,73.8499984741211
2016-03-15,73.83000183105469
2016-03-16,75.16999816894531
2016-03-17,77.23999786376953
2016-03-18,77.61000061035156
2016-03-21,77.45999908447266
2016-03-22,77.37999725341797
2016-03-23,76.27999877929688
2016-03-24,76.7699966430664
2016-03-28,75.54000091552734
2016-03-29,76.95999908447266
2016-03-30,76.33999633789062
2016-03-31,76.04000091552734
2016-04-01,76.41000366210938
2016-04-04,75.37999725341797
2016-04-05,74.70999908447266
2016-04-06,75.16999816894531
2016-04-07,74.3499984741211
2016-04-08,75.05000305175781
2016-04-11,75.19999694824219
2016-04-12,76.76000213623047
2016-04-13,77.91999816894531
2016-04-14,77.58000183105469
2016-04-15,78.05000305175781
2016-04-18,78.02999877929688
2016-04-19,77.94999694824219
2016-04-20,78.48999786376953
2016-04-21,78.22000122070312
2016-04-22,78.98999786376953
2016-04-25,78.06999969482422
2016-04-26,79.41999816894531
2016-04-27,79.72000122070312
2016-04-28,77.3499984741211
2016-04-29,76.7300033569336
2016-05-02,77.7699966430664
2016-05-03,76.80999755859375
2016-05-04,75.5999984741211
2016-05-05,75.83000183105469
2016-05-06,76.18000030517578
2016-05-09,76.37000274658203
2016-05-10,77.7699966430664
2016-05-11,77.5999984741211
2016-05-12,78.1500015258789
2016-05-13,77.20999908447266
2016-05-16,77.66000366210938
2016-05-17,76.45999908447266
2016-05-18,75.93000030517578
2016-05-19,75.08000183105469
2016-05-20,75.73999786376953
2016-05-23,76.18000030517578
2016-05-24,87.61000061035156
2016-05-25,87.87999725341797
2016-05-26,88.12999725341797
2016-05-27,88.47000122070312
2016-05-31,86.9800033569336
2016-06-01,87.02999877929688
2016-06-02,88.25
2016-06-03,87.87999725341797
2016-06-06,88.48999786376953
2016-06-07,87.95999908447266
2016-06-08,87.80000305175781
2016-06-09,86.95999908447266
2016-06-10,84.87999725341797
2016-06-13,84.8499984741211
2016-06-14,84.9000015258789
2016-06-15,85.0
2016-06-16,84.58000183105469
2016-06-17,84.66000366210938
2016-06-20,86.0999984741211
2016-06-21,85.18000030517578
2016-06-22,84.95999908447266
2016-06-23,87.37000274658203
2016-06-24,81.08000183105469
2016-06-27,78.68000030517578
2016-06-28,80.12000274658203
2016-06-29,81.58000183105469
2016-06-30,83.61000061035156
2016-07-01,84.7300033569336
2016-07-05,82.58000183105469
2016-07-06,83.80999755859375
2016-07-07,83.87999725341797
2016-07-08,85.87999725341797
2016-07-11,86.5
2016-07-12,87.55999755859375
2016-07-13,86.41999816894531
2016-07-14,86.4800033569336
2016-07-15,86.69000244140625
2016-07-18,86.41999816894531
2016-07-19,86.0
2016-07-20,86.68000030517578
2016-07-21,86.6500015258789
2016-07-22,88.12000274658203
2016-07-25,87.30000305175781
2016-07-26,88.58000183105469
2016-07-27,88.87000274658203
2016-07-28,88.41999816894531
2016-07-29,88.29000091552734
2016-08-01,88.30000305175781
2016-08-02,87.94999694824219
2016-08-03,88.30999755859375
2016-08-04,88.80000305175781
2016-08-05,90.38999938964844
2016-08-08,90.77999877929688
2016-08-09,90.38999938964844
2016-08-10,90.79000091552734
2016-08-11,91.29000091552734
2016-08-12,90.58999633789062
2016-08-15,91.0199966430664
2016-08-16,90.38999938964844
2016-08-17,90.0999984741211
2016-08-18,91.1500015258789
2016-08-19,92.1999969482422
2016-08-22,92.25
2016-08-23,101.95999908447266
2016-08-24,99.9800033569336
2016-08-25,100.08000183105467
2016-08-26,99.55999755859376
2016-08-29,99.76000213623048
2016-08-30,99.13999938964844
2016-08-31,98.7300033569336
2016-09-01,99.19000244140624
2016-09-02,100.56999969482422
2016-09-06,100.01000213623048
2016-09-07,99.9000015258789
2016-09-08,99.08000183105467
2016-09-09,95.93000030517578
2016-09-12,97.63999938964844
2016-09-13,95.3000030517578
2016-09-14,95.2699966430664
2016-09-15,96.86000061035156
2016-09-16,96.27999877929688
2016-09-19,97.52999877929688
2016-09-20,97.0500030517578
2016-09-21,98.75
2016-09-22,100.98999786376952
2016-09-23,98.43000030517578
2016-09-26,97.94000244140624
2016-09-27,99.0500030517578
2016-09-28,100.27999877929688
2016-09-29,99.38999938964844
2016-09-30,99.62999725341795
2016-10-03,99.01000213623048
2016-10-04,98.6999969482422
2016-10-05,100.25
2016-10-06,100.58999633789062
2016-10-07,99.04000091552734
2016-10-10,98.56999969482422
2016-10-11,97.0500030517578
2016-10-12,97.43000030517578
2016-10-13,95.76000213623048
2016-10-14,96.0999984741211
2016-10-17,96.05999755859376
2016-10-18,96.29000091552734
2016-10-19,100.51000213623048
2016-10-20,100.5
2016-10-21,100.45999908447266
2016-10-24,100.8499984741211
2016-10-25,100.3499984741211
2016-10-26,100.33999633789062
2016-10-27,99.63999938964844
2016-10-28,98.91000366210938
2016-10-31,100.12999725341795
2016-11-01,97.43000030517578
2016-11-02,96.88999938964844
2016-11-03,96.95999908447266
2016-11-04,96.43000030517578
2016-11-07,99.30999755859376
2016-11-08,99.87999725341795
2016-11-09,100.95999908447266
2016-11-10,103.2699966430664
2016-11-11,105.66000366210938
2016-11-14,107.70999908447266
2016-11-15,107.98999786376952
2016-11-16,108.06999969482422
2016-11-17,107.41999816894533
2016-11-18,106.6999969482422
2016-11-21,107.6500015258789
2016-11-22,108.86000061035156
2016-11-23,109.86000061035156
2016-11-25,110.55999755859376
2016-11-28,108.43000030517578
2016-11-29,107.62000274658205
2016-11-30,106.7300033569336
2016-12-01,107.12999725341795
2016-12-02,106.04000091552734
2016-12-05,107.44000244140624
2016-12-06,109.41000366210938
2016-12-07,109.75
2016-12-08,109.52999877929688
2016-12-09,106.6500015258789
2016-12-12,104.94000244140624
2016-12-13,104.54000091552734
2016-12-14,110.37999725341795
2016-12-15,113.91000366210938
2016-12-16,112.48999786376952
2016-12-19,114.12000274658205
2016-12-20,114.62999725341795
2016-12-21,114.98999786376952
2016-12-22,114.4000015258789
2016-12-23,114.4499969482422
2016-12-27,114.08000183105467
2016-12-28,112.5199966430664
2016-12-29,112.91000366210938
2016-12-30,112.0500030517578
2017-01-03,113.41999816894533
2017-01-04,115.94000244140624
2017-01-05,111.41000366210938
2017-01-06,111.91999816894533
2017-01-09,110.23999786376952
2017-01-10,112.5
2017-01-11,114.5
2017-01-12,112.26000213623048
2017-01-13,113.55999755859376
2017-01-17,111.41000366210938
2017-01-18,111.8499984741211
2017-01-19,111.66999816894533
2017-01-20,111.3499984741211
2017-01-23,111.44000244140624
2017-01-24,113.73999786376952
2017-01-25,115.58000183105467
2017-01-26,115.25
2017-01-27,114.97000122070312
2017-01-30,114.66999816894533
2017-01-31,113.52999877929688
2017-02-01,113.73999786376952
2017-02-02,113.3499984741211
2017-02-03,115.26000213623048
2017-02-06,114.0500030517578
2017-02-07,113.52999877929688
2017-02-08,113.6500015258789
2017-02-09,114.91999816894533
2017-02-10,116.47000122070312
2017-02-13,117.12999725341795
2017-02-14,116.5199966430664
2017-02-15,119.93000030517578
2017-02-16,119.18000030517578
2017-02-17,119.9499969482422
2017-02-21,120.04000091552734
2017-02-22,120.30999755859376
2017-02-23,119.19000244140624
2017-02-24,120.5999984741211
2017-02-27,121.7300033569336
2017-02-28,120.04000091552734
2017-03-01,124.70999908447266
2017-03-02,123.75
2017-03-03,125.02999877929688
2017-03-06,124.77999877929688
2017-03-07,124.37000274658205
2017-03-08,124.1999969482422
2017-03-09,123.93000030517578
2017-03-10,124.27999877929688
2017-03-13,125.87999725341795
2017-03-14,125.26000213623048
2017-03-15,126.83000183105467
2017-03-16,126.77999877929688
2017-03-17,126.22000122070312
2017-03-20,125.26000213623048
2017-03-21,122.05999755859376
2017-03-22,122.31999969482422
2017-03-23,123.02999877929688
2017-03-24,122.3499984741211
2017-03-27,121.2699966430664
2017-03-28,122.51000213623048
2017-03-29,122.27999877929688
2017-03-30,123.13999938964844
2017-03-31,122.83999633789062
2017-04-03,122.08999633789062
2017-04-04,122.52999877929688
2017-04-05,121.0
2017-04-06,121.91000366210938
2017-04-07,122.22000122070312
2017-04-10,122.0
2017-04-11,123.0
2017-04-12,120.08000183105467
2017-04-13,118.9499969482422
2017-04-17,120.2300033569336
2017-04-18,120.80999755859376
2017-04-19,121.08000183105467
2017-04-20,121.66999816894533
2017-04-21,121.48999786376952
2017-04-24,123.3499984741211
2017-04-25,123.16999816894533
2017-04-26,125.13999938964844
2017-04-27,125.62999725341795
2017-04-28,125.1999969482422
2017-05-01,125.80999755859376
2017-05-02,126.45999908447266
2017-05-03,126.66999816894533
2017-05-04,127.88999938964844
2017-05-05,128.3699951171875
2017-05-08,127.98999786376952
2017-05-09,128.0800018310547
2017-05-10,130.49000549316406
2017-05-11,129.9499969482422
2017-05-12,129.30999755859375
2017-05-15,129.75999450683594
2017-05-16,131.0399932861328
2017-05-17,127.66000366210938
2017-05-18,127.75
2017-05-19,129.3000030517578
2017-05-22,131.05999755859375
2017-05-23,121.70999908447266
2017-05-24,121.0199966430664
2017-05-25,120.20999908447266
2017-05-26,119.52999877929688
2017-05-30,118.68000030517578
2017-05-31,115.87999725341795
2017-06-01,117.43000030517578
2017-06-02,117.3499984741211
2017-06-05,116.70999908447266
2017-06-06,115.80999755859376
2017-06-07,114.27999877929688
2017-06-08,115.7300033569336
2017-06-09,115.29000091552734
2017-06-12,115.51000213623048
2017-06-13,117.12999725341795
2017-06-14,116.3000030517578
2017-06-15,117.72000122070312
2017-06-16,117.70999908447266
2017-06-19,119.13999938964844
2017-06-20,118.7699966430664
2017-06-21,118.66999816894533
2017-06-22,120.12000274658205
2017-06-23,121.83000183105467
2017-06-26,122.0500030517578
2017-06-27,120.47000122070312
2017-06-28,121.12999725341795
2017-06-29,119.06999969482422
2017-06-30,121.31999969482422
2017-07-03,120.23999786376952
2017-07-05,120.86000061035156
2017-07-06,119.3000030517578
2017-07-07,120.75
2017-07-10,120.5500030517578
2017-07-11,122.80999755859376
2017-07-12,123.20999908447266
2017-07-13,122.08999633789062
2017-07-14,122.12999725341795
2017-07-17,122.88999938964844
2017-07-18,121.8000030517578
2017-07-19,123.68000030517578
2017-07-20,123.83999633789062
2017-07-21,123.9800033569336
2017-07-24,125.30999755859376
2017-07-25,126.5
2017-07-26,124.4499969482422
2017-07-27,125.7300033569336
2017-07-28,124.9499969482422
2017-07-31,127.0
2017-08-01,126.83000183105467
2017-08-02,127.9499969482422
2017-08-03,127.4800033569336
2017-08-04,128.30999755859375
2017-08-07,129.10000610351562
2017-08-08,128.3300018310547
2017-08-09,128.4199981689453
2017-08-10,126.7300033569336
2017-08-11,127.68000030517578
2017-08-14,129.86000061035156
2017-08-15,128.50999450683594
2017-08-16,127.9499969482422
2017-08-17,125.5
2017-08-18,124.12999725341795
2017-08-21,125.12000274658205
2017-08-22,111.5
2017-08-23,108.97000122070312
2017-08-24,108.56999969482422
2017-08-25,108.83999633789062
2017-08-28,109.18000030517578
2017-08-29,108.31999969482422
2017-08-30,108.6500015258789
2017-08-31,109.3000030517578
2017-09-01,110.2699966430664
2017-09-05,109.1500015258789
2017-09-06,109.4800033569336
2017-09-07,109.26000213623048
2017-09-08,109.56999969482422
2017-09-11,111.25
2017-09-12,112.77999877929688
2017-09-13,112.58000183105467
2017-09-14,112.8499984741211
2017-09-15,113.1999969482422
2017-09-18,114.5
2017-09-19,114.62000274658205
2017-09-20,117.51000213623048
2017-09-21,116.66000366210938
2017-09-22,117.20999908447266
2017-09-25,118.2300033569336
2017-09-26,118.05999755859376
2017-09-27,118.75
2017-09-28,118.97000122070312
2017-09-29,118.5
2017-10-02,119.23999786376952
2017-10-03,119.91999816894533
2017-10-04,121.08000183105467
2017-10-05,121.7699966430664
2017-10-06,121.83999633789062
2017-10-09,122.06999969482422
2017-10-10,122.29000091552734
2017-10-11,122.36000061035156
2017-10-12,121.93000030517578
2017-10-13,122.13999938964844
2017-10-16,123.22000122070312
2017-10-17,123.11000061035156
2017-10-18,123.37000274658205
2017-10-19,122.87999725341795
2017-10-20,124.66000366210938
2017-10-23,125.48999786376952
2017-10-24,125.6500015258789
2017-10-25,125.54000091552734
2017-10-26,127.12999725341795
2017-10-27,126.16000366210938
2017-10-30,124.5199966430664
2017-10-31,126.69000244140624
2017-11-01,126.37999725341795
2017-11-02,126.45999908447266
2017-11-03,126.7300033569336
2017-11-06,126.72000122070312
2017-11-07,126.94000244140624
2017-11-08,126.0
2017-11-09,123.66000366210938
2017-11-10,123.87000274658205
2017-11-13,123.80999755859376
2017-11-14,125.27999877929688
2017-11-15,123.91999816894533
2017-11-16,125.9000015258789
2017-11-17,126.68000030517578
2017-11-20,127.66999816894533
2017-11-21,128.17999267578125
2017-11-22,128.1199951171875
2017-11-24,128.6300048828125
2017-11-27,128.05999755859375
2017-11-28,129.0
2017-11-29,125.66000366210938
2017-11-30,128.36000061035156
2017-12-01,128.55999755859375
2017-12-04,127.5199966430664
2017-12-05,126.22000122070312
2017-12-06,126.41000366210938
2017-12-07,127.22000122070312
2017-12-08,127.30999755859376
2017-12-11,125.0199966430664
2017-12-12,124.22000122070312
2017-12-13,126.91000366210938
2017-12-14,143.86000061035156
2017-12-15,144.8000030517578
2017-12-18,142.1699981689453
2017-12-19,142.38999938964844
2017-12-20,143.10000610351562
2017-12-21,144.69000244140625
2017-12-22,144.47999572753906
2017-12-26,144.82000732421875
2017-12-27,145.52999877929688
2017-12-28,146.83999633789062
2017-12-29,146.39999389648438
2018-01-02,147.4199981689453
2018-01-03,149.1199951171875
2018-01-04,150.17999267578125
2018-01-05,149.33999633789062
2018-01-08,148.41000366210938
2018-01-09,146.88999938964844
2018-01-10,145.66000366210938
2018-01-11,147.42999267578125
2018-01-12,148.4600067138672
2018-01-16,146.24000549316406
2018-01-17,148.17999267578125
2018-01-18,149.1999969482422
2018-01-19,151.13999938964844
2018-01-22,149.99000549316406
2018-01-23,149.8699951171875
2018-01-24,147.58999633789062
2018-01-25,148.2899932861328
2018-01-26,150.10000610351562
2018-01-29,146.61000061035156
2018-01-30,144.72999572753906
2018-01-31,143.72000122070312
2018-02-01,144.22000122070312
2018-02-02,141.72000122070312
2018-02-05,135.5800018310547
2018-02-06,139.08999633789062
2018-02-07,137.6300048828125
2018-02-08,133.64999389648438
2018-02-09,136.4600067138672
2018-02-12,136.91000366210938
2018-02-13,137.27000427246094
2018-02-14,139.6300048828125
2018-02-15,139.0
2018-02-16,138.88999938964844
2018-02-20,138.57000732421875
2018-02-21,139.3300018310547
2018-02-22,141.41000366210938
2018-02-23,136.5500030517578
2018-02-26,138.5500030517578
2018-02-27,137.5399932861328
2018-02-28,134.07000732421875
2018-03-01,133.89999389648438
2018-03-02,134.8000030517578
2018-03-05,135.94000244140625
2018-03-06,136.5399932861328
2018-03-07,137.66000366210938
2018-03-08,137.6999969482422
2018-03-09,139.97999572753906
2018-03-12,139.69000244140625
2018-03-13,140.10000610351562
2018-03-14,139.22000122070312
2018-03-15,139.02000427246094
2018-03-16,139.27000427246094
2018-03-19,139.52000427246094
2018-03-20,141.88999938964844
2018-03-21,140.77999877929688
2018-03-22,135.27000427246094
2018-03-23,133.9499969482422
2018-03-26,137.4499969482422
2018-03-27,134.64999389648438
2018-03-28,134.0
2018-03-29,136.33999633789062
2018-04-02,132.7100067138672
2018-04-03,135.38999938964844
2018-04-04,135.75999450683594
2018-04-05,136.50999450683594
2018-04-06,131.3800048828125
2018-04-09,132.3000030517578
2018-04-10,136.00999450683594
2018-04-11,135.22000122070312
2018-04-12,136.82000732421875
2018-04-13,136.7100067138672
2018-04-16,139.5
2018-04-17,140.6199951171875
2018-04-18,141.05999755859375
2018-04-19,141.52000427246094
2018-04-20,139.85000610351562
2018-04-23,137.91000366210938
2018-04-24,135.2100067138672
2018-04-25,132.72000122070312
2018-04-26,131.9600067138672
2018-04-27,130.99000549316406
2018-04-30,128.60000610351562
2018-05-01,127.48999786376952
2018-05-02,127.25
2018-05-03,127.61000061035156
2018-05-04,129.77000427246094
2018-05-07,131.05999755859375
2018-05-08,131.72000122070312
2018-05-09,132.5399932861328
2018-05-10,132.36000061035156
2018-05-11,132.25
2018-05-14,133.2899932861328
2018-05-15,132.2100067138672
2018-05-16,134.17999267578125
2018-05-17,134.0500030517578
2018-05-18,134.9600067138672
2018-05-21,139.6199951171875
2018-05-22,129.25
2018-05-23,127.0
2018-05-24,128.64999389648438
2018-05-25,127.55999755859376
2018-05-29,127.52999877929688
2018-05-30,128.41000366210938
2018-05-31,125.62999725341795
2018-06-01,126.72000122070312
2018-06-04,129.16000366210938
2018-06-05,130.8699951171875
2018-06-06,131.4600067138672
2018-06-07,131.6300048828125
2018-06-08,132.9199981689453
2018-06-11,132.35000610351562
2018-06-12,131.63999938964844
2018-06-13,129.07000732421875
2018-06-14,129.5399932861328
2018-06-15,130.5500030517578
2018-06-18,131.0
2018-06-19,129.55999755859375
2018-06-20,130.5399932861328
2018-06-21,130.4199981689453
2018-06-22,130.49000549316406
2018-06-25,129.49000549316406
2018-06-26,128.5500030517578
2018-06-27,126.26000213623048
2018-06-28,127.70999908447266
2018-06-29,128.41000366210938
2018-07-02,128.4199981689453
2018-07-03,127.37999725341795
2018-07-05,130.24000549316406
2018-07-06,129.0500030517578
2018-07-09,132.36000061035156
2018-07-10,131.9499969482422
2018-07-11,130.0
2018-07-12,130.97999572753906
2018-07-13,131.47999572753906
2018-07-16,128.94000244140625
2018-07-17,130.05999755859375
2018-07-18,131.0800018310547
2018-07-19,131.0500030517578
2018-07-20,131.41000366210938
2018-07-23,128.85000610351562
2018-07-24,129.64999389648438
2018-07-25,129.57000732421875
2018-07-26,133.0
2018-07-27,132.6699981689453
2018-07-30,131.74000549316406
2018-07-31,134.11000061035156
2018-08-01,132.60000610351562
2018-08-02,132.8800048828125
2018-08-03,133.08999633789062
2018-08-06,133.44000244140625
2018-08-07,133.9499969482422
2018-08-08,133.44000244140625
2018-08-09,133.0800018310547
2018-08-10,133.42999267578125
2018-08-13,131.5399932861328
2018-08-14,133.9199981689453
2018-08-15,132.88999938964844
2018-08-16,135.3300018310547
2018-08-17,134.99000549316406
2018-08-20,134.69000244140625
2018-08-21,133.75
2018-08-22,133.7100067138672
2018-08-23,134.3300018310547
2018-08-24,135.88999938964844
2018-08-27,137.7899932861328
2018-08-28,138.14999389648438
2018-08-29,139.35000610351562
2018-08-30,138.1300048828125
2018-08-31,139.02000427246094
2018-09-04,139.22000122070312
2018-09-05,141.17999267578125
2018-09-06,142.9199981689453
2018-09-07,142.33999633789062
2018-09-10,142.5399932861328
2018-09-11,141.80999755859375
2018-09-12,143.75999450683594
2018-09-13,144.64999389648438
2018-09-14,144.94000244140625
2018-09-17,145.41000366210938
2018-09-18,145.38999938964844
2018-09-19,144.5399932861328
2018-09-20,145.3000030517578
2018-09-21,145.27000427246094
2018-09-24,144.4199981689453
2018-09-25,143.36000061035156
2018-09-26,140.77000427246094
2018-09-27,139.8000030517578
2018-09-28,138.89999389648438
2018-10-01,137.52999877929688
2018-10-02,138.8699951171875
2018-10-03,139.35000610351562
2018-10-04,137.5800018310547
2018-10-05,136.36000061035156
2018-10-08,135.1300048828125
2018-10-09,133.32000732421875
2018-10-10,128.1300048828125
2018-10-11,124.91000366210938
2018-10-12,125.5500030517578
2018-10-15,126.37999725341795
2018-10-16,129.52999877929688
2018-10-17,128.44000244140625
2018-10-18,125.5199966430664
2018-10-19,122.81999969482422
2018-10-22,121.86000061035156
2018-10-23,118.0
2018-10-24,113.08999633789062
2018-10-25,115.20999908447266
2018-10-26,115.98999786376952
2018-10-29,115.51000213623048
2018-10-30,120.26000213623048
2018-10-31,122.66999816894533
2018-11-01,126.83000183105467
2018-11-02,127.98999786376952
2018-11-05,126.7699966430664
2018-11-06,126.36000061035156
2018-11-07,129.72000122070312
2018-11-08,130.0399932861328
2018-11-09,128.22000122070312
2018-11-12,124.6999969482422
2018-11-13,124.66000366210938
2018-11-14,125.83000183105467
2018-11-15,127.81999969482422
2018-11-16,127.33000183105467
2018-11-19,125.11000061035156
2018-11-20,121.73999786376952
2018-11-21,124.58000183105467
2018-11-23,123.80999755859376
2018-11-26,124.9000015258789
2018-11-27,118.5500030517578
2018-11-28,121.1999969482422
2018-11-29,118.0
2018-11-30,120.41000366210938
2018-12-03,121.91000366210938
2018-12-04,116.12999725341795
2018-12-06,115.51000213623048
2018-12-07,113.47000122070312
2018-12-10,113.0999984741211
2018-12-11,110.68000030517578
2018-12-12,112.06999969482422
2018-12-13,119.16000366210938
2018-12-14,118.5500030517578
2018-12-17,114.77999877929688
2018-12-18,116.29000091552734
2018-12-19,114.77999877929688
2018-12-20,114.73999786376952
2018-12-21,113.45999908447266
2018-12-24,111.87000274658205
2018-12-26,117.41999816894533
2018-12-27,117.80999755859376
2018-12-28,117.5999984741211
2018-12-31,119.3499984741211
2019-01-02,117.06999969482422
2019-01-03,112.76000213623048
2019-01-04,116.7699966430664
2019-01-07,116.9499969482422
2019-01-08,120.02999877929688
2019-01-09,122.98999786376952
2019-01-10,124.4800033569336
2019-01-11,122.73999786376952
2019-01-14,122.37999725341795
2019-01-15,122.58000183105467
2019-01-16,123.6500015258789
2019-01-17,125.06999969482422
2019-01-18,128.27999877929688
2019-01-22,125.41000366210938
2019-01-23,124.95999908447266
2019-01-24,126.31999969482422
2019-01-25,127.6999969482422
2019-01-28,127.62000274658205
2019-01-29,128.07000732421875
2019-01-30,129.19000244140625
2019-01-31,129.63999938964844
2019-02-01,130.66000366210938
2019-02-04,132.24000549316406
2019-02-05,133.05999755859375
2019-02-06,134.0399932861328
2019-02-07,132.33999633789062
2019-02-08,132.58999633789062
2019-02-11,133.1300048828125
2019-02-12,136.41000366210938
2019-02-13,137.25999450683594
2019-02-14,138.1999969482422
