,TT
2016-05-23,50.100852966308594
2016-05-24,50.85337448120117
2016-05-25,51.42746353149414
2016-05-26,51.41970443725586
2016-05-27,51.57486343383789
2016-05-31,51.83087539672852
2016-06-01,51.59038162231445
2016-06-02,51.64468765258789
2016-06-03,51.047325134277344
2016-06-06,51.12490463256836
2016-06-07,51.07835388183594
2016-06-08,51.07835388183594
2016-06-09,50.96198654174805
2016-06-10,50.03103256225586
2016-06-13,49.30178451538086
2016-06-14,49.38712310791016
2016-06-15,49.899147033691406
2016-06-16,50.077579498291016
2016-06-17,50.53529739379883
2016-06-20,51.1792106628418
2016-06-21,50.737003326416016
2016-06-22,50.70597457885742
2016-06-23,51.42746353149414
2016-06-24,48.77424240112305
2016-06-27,45.91156005859375
2016-06-28,46.7882080078125
2016-06-29,47.97517395019531
2016-06-30,49.40263748168945
2016-07-01,49.65864944458008
2016-07-05,48.93716049194336
2016-07-06,49.69744110107422
2016-07-07,50.05430603027344
2016-07-08,51.00077438354492
2016-07-11,51.1093864440918
2016-07-12,51.93172836303711
2016-07-13,52.38169097900391
2016-07-14,52.7618293762207
2016-07-15,52.70752334594727
2016-07-18,52.079132080078125
2016-07-19,52.06361389160156
2016-07-20,52.38945007324219
2016-07-21,51.98603439331055
2016-07-22,52.53684997558594
2016-07-25,52.64546203613281
2016-07-26,52.88595962524414
2016-07-27,50.90768051147461
2016-07-28,51.559349060058594
2016-07-29,51.40419006347656
2016-08-01,51.48952865600586
2016-08-02,51.44297790527344
2016-08-03,52.24204635620117
2016-08-04,52.591156005859375
2016-08-05,53.02560043334961
2016-08-08,52.57564163208008
2016-08-09,52.87820053100586
2016-08-10,52.61442947387695
2016-08-11,53.01784133911133
2016-08-12,52.75407409667969
2016-08-15,52.986812591552734
2016-08-16,52.28083801269531
2016-08-17,52.17998504638672
2016-08-18,52.18774032592773
2016-08-19,52.31962966918945
2016-08-22,52.14119338989258
2016-08-23,52.66873550415039
2016-08-24,52.40496444702149
2016-08-25,52.591156005859375
2016-08-26,52.47478866577149
2016-08-29,53.25058364868164
2016-08-30,52.916988372802734
2016-08-31,52.746315002441406
2016-09-01,52.87820053100586
2016-09-02,53.16524505615234
2016-09-06,51.84639358520508
2016-09-07,52.05585861206055
2016-09-08,52.29635238647461
2016-09-09,48.952674865722656
2016-09-12,50.66718292236328
2016-09-13,49.48021697998047
2016-09-14,49.44142532348633
2016-09-15,49.51900863647461
2016-09-16,49.11559295654297
2016-09-19,49.66640853881836
2016-09-20,49.69744110107422
2016-09-21,50.8301010131836
2016-09-22,51.24127197265625
2016-09-23,50.15515899658203
2016-09-26,50.729248046875
2016-09-27,51.7377815246582
2016-09-28,52.35841751098633
2016-09-29,52.05585861206055
2016-09-30,52.70752334594727
2016-10-03,52.552364349365234
2016-10-04,51.97052001953125
2016-10-05,52.412723541259766
2016-10-06,53.35919189453125
2016-10-07,52.32738494873047
2016-10-10,52.14895248413086
2016-10-11,50.25601196289063
2016-10-12,51.140419006347656
2016-10-13,50.729248046875
2016-10-14,51.03956604003906
2016-10-17,50.63615036010742
2016-10-18,50.39565658569336
2016-10-19,50.76028060913086
2016-10-20,51.05508041381836
2016-10-21,51.01629257202149
2016-10-24,51.03956604003906
2016-10-25,50.11636734008789
2016-10-26,51.45849609375
2016-10-27,52.00931167602539
2016-10-28,51.93948745727539
2016-10-31,52.2032585144043
2016-11-01,52.22653198242188
2016-11-02,52.2032585144043
2016-11-03,51.97052001953125
2016-11-04,53.33591842651367
2016-11-07,54.864234924316406
2016-11-08,55.75640106201172
2016-11-09,57.61054992675781
2016-11-10,58.74321365356445
2016-11-11,58.82854843139648
2016-11-14,58.23894500732422
2016-11-15,58.89837265014648
2016-11-16,58.36307144165039
2016-11-17,57.93638610839844
2016-11-18,57.76570892333984
2016-11-21,58.26997756958008
2016-11-22,58.66563034057617
2016-11-23,58.63460159301758
2016-11-25,59.05353164672852
2016-11-28,57.97517395019531
2016-11-29,58.23118591308594
2016-11-30,57.82777404785156
2016-12-01,57.86656188964844
2016-12-02,57.7967414855957
2016-12-05,58.09930038452149
2016-12-06,58.8906135559082
2016-12-07,60.51202392578125
2016-12-08,61.0938720703125
2016-12-09,60.86113357543945
2016-12-12,60.31807708740234
2016-12-13,60.38789749145508
2016-12-14,60.263771057128906
2016-12-15,59.9146614074707
2016-12-16,59.84484100341797
2016-12-19,59.705196380615234
2016-12-20,59.96120834350586
2016-12-21,59.526763916015625
2016-12-22,59.27851104736328
2016-12-23,59.62761688232422
2016-12-27,59.751747131347656
2016-12-28,58.8906135559082
2016-12-29,58.6268424987793
2016-12-30,58.21567153930664
2017-01-03,58.9061279296875
2017-01-04,59.05353164672852
2017-01-05,58.36307144165039
2017-01-06,58.23118591308594
2017-01-09,58.107059478759766
2017-01-10,58.96819305419922
2017-01-11,59.86035537719727
2017-01-12,59.45694351196289
2017-01-13,59.94569396972656
2017-01-17,59.418155670166016
2017-01-18,59.84484100341797
2017-01-19,60.70597457885742
2017-01-20,61.0085334777832
2017-01-23,60.83786010742188
2017-01-24,61.74554061889648
2017-01-25,62.373931884765625
2017-01-26,62.195499420166016
2017-01-27,62.06361389160156
2017-01-30,61.71450805664063
2017-01-31,61.559349060058594
2017-02-01,60.51202392578125
2017-02-02,60.51202392578125
2017-02-03,61.30333709716797
2017-02-06,61.99379348754883
2017-02-07,61.94724655151367
2017-02-08,62.12567901611328
2017-02-09,62.69976806640625
2017-02-10,62.986812591552734
2017-02-13,63.59968948364258
2017-02-14,63.35919189453125
2017-02-15,63.320404052734375
2017-02-16,62.916988372802734
2017-02-17,62.8316535949707
2017-02-21,63.23506546020508
2017-02-22,63.2273063659668
2017-02-23,63.02560043334961
2017-02-24,63.08766555786133
2017-02-27,62.87044143676758
2017-02-28,61.56710433959961
2017-03-01,62.83940887451172
2017-03-02,62.079132080078125
2017-03-03,62.0325813293457
2017-03-06,61.55158996582031
2017-03-07,61.74554061889648
2017-03-08,61.41970443725586
2017-03-09,60.977500915527344
2017-03-10,61.66796112060547
2017-03-13,61.79984664916992
2017-03-14,61.29557800292969
2017-03-15,62.69200897216797
2017-03-16,62.49030303955078
2017-03-17,62.8316535949707
2017-03-20,63.04111862182617
2017-03-21,61.56710433959961
2017-03-22,61.76881408691406
2017-03-23,61.91621398925781
2017-03-24,61.42746353149414
2017-03-27,60.94646835327149
2017-03-28,61.8231201171875
2017-03-29,61.923973083496094
2017-03-30,62.7618293762207
2017-03-31,63.08766555786133
2017-04-03,63.01008605957031
2017-04-04,63.2117919921875
2017-04-05,63.51435089111328
2017-04-06,64.1349868774414
2017-04-07,64.09619903564453
2017-04-10,64.58495330810547
2017-04-11,64.89527130126953
2017-04-12,63.84018707275391
2017-04-13,63.506595611572266
2017-04-17,63.801395416259766
2017-04-18,63.5609016418457
2017-04-19,63.498836517333984
2017-04-20,64.19705200195312
2017-04-21,64.41427612304688
2017-04-24,65.31419372558594
2017-04-25,66.4546127319336
2017-04-26,68.79751586914062
2017-04-27,69.2397232055664
2017-04-28,68.85182189941406
2017-05-01,68.8750991821289
2017-05-02,69.27851104736328
2017-05-03,69.12335205078125
2017-05-04,69.68192291259766
2017-05-05,69.8293228149414
2017-05-08,69.35608673095703
2017-05-09,69.32505798339844
2017-05-10,68.67339324951172
2017-05-11,68.60356903076172
2017-05-12,68.2777328491211
2017-05-15,68.68114471435547
2017-05-16,68.89836883544922
2017-05-17,68.04499816894531
2017-05-18,68.40186309814453
2017-05-19,69.23196411132812
2017-05-22,69.22420501708984
2017-05-23,69.06904602050781
2017-05-24,68.67339324951172
2017-05-25,69.28627014160156
2017-05-26,69.31729888916016
2017-05-30,69.19317626953125
2017-05-31,69.51124572753906
2017-06-01,69.51124572753906
2017-06-02,69.41815185546875
2017-06-05,69.31729888916016
2017-06-06,68.9759521484375
2017-06-07,68.3708267211914
2017-06-08,68.2467041015625
2017-06-09,68.35531616210938
2017-06-12,68.1458511352539
2017-06-13,69.5655517578125
2017-06-14,68.8052749633789
2017-06-15,69.71295928955078
2017-06-16,71.63692474365234
2017-06-19,71.83087921142578
2017-06-20,70.79131317138672
2017-06-21,70.1939468383789
2017-06-22,70.38014221191406
2017-06-23,70.659423828125
2017-06-26,70.54306030273438
2017-06-27,70.21722412109375
2017-06-28,71.08611297607422
2017-06-29,70.10861206054688
2017-06-30,70.8999252319336
2017-07-03,70.93871307373047
2017-07-05,71.49728393554688
2017-07-06,71.46625518798828
2017-07-07,72.34290313720703
2017-07-10,72.71528625488281
2017-07-11,72.07913208007812
2017-07-12,72.54460906982422
2017-07-13,72.03258514404297
2017-07-14,72.0170669555664
2017-07-17,72.20325469970703
2017-07-18,71.73002624511719
2017-07-19,72.30411529541016
2017-07-20,71.51280212402344
2017-07-21,71.11714172363281
2017-07-24,70.63615417480469
2017-07-25,70.18618774414062
2017-07-26,67.4476318359375
2017-07-27,68.09930419921875
2017-07-28,68.68890380859375
2017-07-31,68.1768798828125
2017-08-01,67.09852600097656
2017-08-02,67.61054992675781
2017-08-03,67.28471374511719
2017-08-04,68.40962219238281
2017-08-07,68.3475570678711
2017-08-08,67.882080078125
2017-08-09,67.69588470458984
2017-08-10,65.92707824707031
2017-08-11,66.01241302490234
2017-08-14,66.64856719970703
2017-08-15,66.87354278564453
2017-08-16,67.29247283935547
2017-08-17,66.29945373535156
2017-08-18,66.08223724365234
2017-08-21,66.04344177246094
2017-08-22,66.81148529052734
2017-08-23,65.47711181640625
2017-08-24,64.98836517333984
2017-08-25,65.65554809570312
2017-08-28,65.05818176269531
2017-08-29,65.38401794433594
2017-08-30,66.353759765625
2017-08-31,66.24514770507812
2017-09-01,66.00465393066406
2017-09-05,65.77191925048828
2017-09-06,65.46935272216797
2017-09-07,65.9891357421875
2017-09-08,67.85104370117188
2017-09-11,68.67339324951172
2017-09-12,69.8293228149414
2017-09-13,70.10861206054688
2017-09-14,69.83708190917969
2017-09-15,69.38712310791016
2017-09-18,70.21722412109375
2017-09-19,70.17843627929688
2017-09-20,69.27851104736328
2017-09-21,69.23196411132812
2017-09-22,68.98371124267578
2017-09-25,68.92940521240234
2017-09-26,68.85182189941406
2017-09-27,68.30876922607422
2017-09-28,68.40962219238281
2017-09-29,69.17765808105469
2017-10-02,69.79053497314453
2017-10-03,69.93017578125
2017-10-04,70.17843627929688
2017-10-05,70.51202392578125
2017-10-06,71.41194915771484
2017-10-09,71.41970825195312
2017-10-10,70.89216613769531
2017-10-11,70.93095397949219
2017-10-12,70.89216613769531
2017-10-13,70.84561920166016
2017-10-16,70.8301010131836
2017-10-17,70.67494201660156
2017-10-18,70.76803588867188
2017-10-19,70.659423828125
2017-10-20,72.54460906982422
2017-10-23,72.73855590820312
2017-10-24,74.17377471923828
2017-10-25,70.84561920166016
2017-10-26,70.3335952758789
2017-10-27,70.71372985839844
2017-10-30,68.95267486572266
2017-10-31,68.7354507446289
2017-11-01,67.90534973144531
2017-11-02,67.95965576171875
2017-11-03,66.91233825683594
2017-11-06,66.83475494384766
2017-11-07,66.37703704833984
2017-11-08,66.47013092041016
2017-11-09,65.48487091064453
2017-11-10,65.91156005859375
2017-11-13,65.75640106201172
2017-11-14,65.70985412597656
2017-11-15,64.6702880859375
2017-11-16,66.14429473876953
2017-11-17,66.03569030761719
2017-11-20,65.73312377929688
2017-11-21,66.1598129272461
2017-11-22,65.62451171875
2017-11-24,65.34523010253906
2017-11-27,65.73312377929688
2017-11-28,67.22265625
2017-11-29,66.77268981933594
2017-11-30,67.97517395019531
2017-12-01,66.88130187988281
2017-12-04,66.03569030761719
2017-12-05,65.61676025390625
2017-12-06,66.92008972167969
2017-12-07,66.95112609863281
2017-12-08,67.96741485595703
2017-12-11,68.13033294677734
2017-12-12,67.01319122314453
2017-12-13,67.59503173828125
2017-12-14,66.74166107177734
2017-12-15,67.30023193359375
2017-12-18,67.21489715576172
2017-12-19,67.29247283935547
2017-12-20,67.65709686279297
2017-12-21,70.11637115478516
2017-12-22,69.64313507080078
2017-12-26,69.20868682861328
2017-12-27,69.13111114501953
2017-12-28,69.22420501708984
2017-12-29,69.19317626953125
2018-01-02,68.85182189941406
2018-01-03,69.78277587890625
2018-01-04,70.12413024902344
2018-01-05,69.59658813476562
2018-01-08,70.14739990234375
2018-01-09,70.51202392578125
2018-01-10,70.58184814453125
2018-01-11,71.36540222167969
2018-01-12,70.67494201660156
2018-01-16,70.02327728271484
2018-01-17,69.96121215820312
2018-01-18,70.07758331298828
2018-01-19,70.54306030273438
2018-01-22,69.69744110107422
2018-01-23,71.1947250366211
2018-01-24,71.3576431274414
2018-01-25,71.03956604003906
2018-01-26,72.78510284423828
2018-01-29,72.82389068603516
2018-01-30,71.78433227539062
2018-01-31,73.41349792480469
2018-02-01,74.94181823730469
2018-02-02,73.88673400878906
2018-02-05,70.23274230957031
2018-02-06,71.17920684814453
2018-02-07,70.74476623535156
2018-02-08,67.95965576171875
2018-02-09,69.1698989868164
2018-02-12,70.52754211425781
2018-02-13,70.02327728271484
2018-02-14,70.12413024902344
2018-02-15,71.38091278076172
2018-02-16,70.62063598632812
2018-02-20,69.85260009765625
2018-02-21,69.8293228149414
2018-02-22,70.06206512451172
2018-02-23,69.93793487548828
2018-02-26,70.32583618164062
2018-02-27,69.88362884521484
2018-02-28,68.89060974121094
2018-03-01,66.6175308227539
2018-03-02,66.94336700439453
2018-03-05,66.8890609741211
2018-03-06,67.4864273071289
2018-03-07,67.67261505126953
2018-03-08,67.86656188964844
2018-03-09,69.5345230102539
2018-03-12,68.33203887939453
2018-03-13,68.45616912841797
2018-03-14,68.51823425292969
2018-03-15,69.99224090576172
2018-03-16,69.41815185546875
2018-03-19,68.67339324951172
2018-03-20,69.01473999023438
2018-03-21,69.03801727294922
2018-03-22,66.78044891357422
2018-03-23,65.05818176269531
2018-03-26,66.85027313232422
2018-03-27,65.94258880615234
2018-03-28,65.12800598144531
2018-03-29,66.33824920654297
2018-04-02,64.50736999511719
2018-04-03,65.53917694091797
2018-04-04,65.97362518310547
2018-04-05,66.6175308227539
2018-04-06,64.53839874267578
2018-04-09,64.2048110961914
2018-04-10,65.49263000488281
2018-04-11,64.84871673583984
2018-04-12,65.3995361328125
2018-04-13,65.26764678955078
2018-04-16,65.93482971191406
2018-04-17,66.76493072509766
2018-04-18,66.99767303466797
2018-04-19,65.54693603515625
2018-04-20,64.82544708251953
2018-04-23,64.59270477294922
2018-04-24,62.36617660522461
2018-04-25,66.06671905517578
2018-04-26,65.95034790039062
2018-04-27,66.80372619628906
2018-04-30,65.08145904541016
2018-05-01,66.66407775878906
2018-05-02,66.11326599121094
2018-05-03,66.69511413574219
2018-05-04,67.23816680908203
2018-05-07,67.79674530029297
2018-05-08,68.33203887939453
2018-05-09,68.70442199707031
2018-05-10,68.8363037109375
2018-05-11,68.9061279296875
2018-05-14,69.1698989868164
2018-05-15,68.95267486572266
2018-05-16,68.65787506103516
2018-05-17,69.79829406738281
2018-05-18,69.75174713134766
2018-05-21,71.05508422851562
2018-05-22,70.51202392578125
2018-05-23,70.02327728271484
2018-05-24,69.87586975097656
2018-05-25,69.67416381835938
2018-05-29,68.92164611816406
2018-05-30,69.55780029296875
2018-05-31,67.9131088256836
2018-06-01,68.47943878173828
2018-06-04,68.33203887939453
2018-06-05,68.58805084228516
2018-06-06,69.93017578125
2018-06-07,70.28704071044922
2018-06-08,70.35686492919922
2018-06-11,72.17222595214844
2018-06-12,71.70674896240234
2018-06-13,70.71372985839844
2018-06-14,71.30333709716797
2018-06-15,71.48176574707031
2018-06-18,71.388671875
2018-06-19,70.61287689208984
2018-06-20,70.51978302001953
2018-06-21,69.72071075439453
2018-06-22,70.41117095947266
2018-06-25,69.65865325927734
2018-06-26,69.1000747680664
2018-06-27,68.96043395996094
2018-06-28,69.03025817871094
2018-06-29,69.61209869384766
2018-07-02,69.37936401367188
2018-07-03,69.77501678466797
2018-07-05,70.17843627929688
2018-07-06,69.72071075439453
2018-07-09,71.14817810058594
2018-07-10,70.94647216796875
2018-07-11,69.26299285888672
2018-07-12,69.72846984863281
2018-07-13,70.63615417480469
2018-07-16,69.79053497314453
2018-07-17,70.51202392578125
2018-07-18,70.799072265625
2018-07-19,71.2179946899414
2018-07-20,71.2179946899414
2018-07-23,69.93793487548828
2018-07-24,70.659423828125
2018-07-25,74.5694351196289
2018-07-26,75.81846618652344
2018-07-27,75.81070709228516
2018-07-30,75.42280578613281
2018-07-31,76.423583984375
2018-08-01,75.57796478271484
2018-08-02,74.95732879638672
2018-08-03,75.21334075927734
2018-08-06,75.34523010253906
2018-08-07,75.67881774902344
2018-08-08,75.72537231445312
2018-08-09,74.87199401855469
2018-08-10,74.6702880859375
2018-08-13,74.50736999511719
2018-08-14,75.28316497802734
2018-08-15,75.95034790039062
2018-08-16,76.67959594726562
2018-08-17,77.43212127685547
2018-08-20,77.4476318359375
2018-08-21,78.16912078857422
2018-08-22,77.20713806152344
2018-08-23,77.13731384277344
2018-08-24,77.26144409179688
2018-08-27,78.30101013183594
2018-08-28,78.40186309814453
2018-08-29,78.93716430664062
2018-08-30,78.45616912841797
2018-08-31,78.58029174804688
2018-09-04,78.99146270751953
2018-09-05,79.93017578125
2018-09-06,78.54150390625
2018-09-07,77.80449676513672
2018-09-10,79.51900482177734
2018-09-11,79.15438079833984
2018-09-12,79.79053497314453
2018-09-13,80.10861206054688
2018-09-14,80.21722412109375
2018-09-17,79.92241668701172
2018-09-18,80.22498321533203
2018-09-19,79.88362884521484
2018-09-20,80.24825286865234
2018-09-21,80.70597076416016
2018-09-24,79.55004119873047
2018-09-25,79.78277587890625
2018-09-26,79.42591094970703
2018-09-27,79.65865325927734
2018-09-28,79.36384582519531
2018-10-01,80.13964080810547
2018-10-02,80.60511779785156
2018-10-03,81.00077819824219
2018-10-04,80.86112976074219
2018-10-05,80.0
2018-10-08,80.22498321533203
2018-10-09,79.36384582519531
2018-10-10,75.84173583984375
2018-10-11,74.42203521728516
2018-10-12,75.36074829101562
2018-10-15,75.33747100830078
2018-10-16,76.60977172851562
2018-10-17,75.65554809570312
2018-10-18,74.66252899169922
2018-10-19,72.79286193847656
2018-10-22,72.14895629882812
2018-10-23,71.30333709716797
2018-10-24,71.81536102294922
2018-10-25,74.10395812988281
2018-10-26,73.17300415039062
2018-10-29,72.40496826171875
2018-10-30,74.44530487060547
2018-10-31,74.42979431152344
2018-11-01,76.37703704833984
2018-11-02,76.16757202148438
2018-11-05,76.91233825683594
2018-11-06,78.42513275146484
2018-11-07,79.74398803710938
2018-11-08,80.3335952758789
2018-11-09,79.79829406738281
2018-11-12,78.4716796875
2018-11-13,79.49573516845703
2018-11-14,78.84406280517578
2018-11-15,80.4654769897461
2018-11-16,80.95423126220703
2018-11-19,80.10861206054688
2018-11-20,77.71916198730469
2018-11-21,78.96043395996094
2018-11-23,79.0768051147461
2018-11-26,78.3475570678711
2018-11-27,77.96741485595703
2018-11-28,79.86035919189453
2018-11-29,80.1939468383789
2018-11-30,80.31031799316406
2018-12-03,81.9472427368164
2018-12-04,79.47245788574219
2018-12-06,78.51823425292969
2018-12-07,76.01241302490234
2018-12-10,75.81846618652344
2018-12-11,75.41504669189453
2018-12-12,76.09774780273438
2018-12-13,75.46935272216797
2018-12-14,74.45306396484375
2018-12-17,72.69200897216797
2018-12-18,73.37471008300781
2018-12-19,71.83087921142578
2018-12-20,70.63615417480469
2018-12-21,69.01473999023438
2018-12-24,66.9588851928711
2018-12-26,69.51900482177734
2018-12-27,70.77579498291016
2018-12-28,70.64391326904297
2018-12-31,70.77579498291016
2019-01-02,70.98526000976562
2019-01-03,69.84484100341797
2019-01-04,72.22653198242188
2019-01-07,71.47401428222656
2019-01-08,71.79984283447266
2019-01-09,73.23506927490234
2019-01-10,73.9100112915039
2019-01-11,73.66950988769531
2019-01-14,73.7470932006836
2019-01-15,73.1109390258789
2019-01-16,72.75407409667969
2019-01-17,72.66873168945312
2019-01-18,74.56167602539062
2019-01-22,72.14895629882812
2019-01-23,72.50582122802734
2019-01-24,72.84716796875
2019-01-25,73.28937530517578
2019-01-28,73.26609802246094
2019-01-29,75.05818176269531
2019-01-30,78.0062026977539
2019-01-31,77.61054992675781
2019-02-01,78.4173812866211
2019-02-04,78.10706329345703
2019-02-05,78.58029174804688
2019-02-06,78.23894500732422
2019-02-07,78.52598571777344
2019-02-08,79.06904602050781
2019-02-11,79.52676391601562
2019-02-12,80.48875427246094
2019-02-13,81.14041900634766
2019-02-14,80.2947998046875
2019-02-15,81.24903106689453
2019-02-19,81.45849609375
2019-02-20,81.90069580078125
2019-02-21,81.88518524169922
2019-02-22,82.49030303955078
2019-02-25,82.95578002929688
2019-02-26,82.50582122802734
2019-02-27,82.97905731201172
2019-02-28,81.89293670654297
2019-03-01,82.27307891845703
2019-03-04,81.84638977050781
2019-03-05,82.23429107666016
2019-03-06,82.52133178710938
2019-03-07,80.96974182128906
2019-03-08,80.91543579101562
2019-03-11,81.74553680419922
2019-03-12,82.2187728881836
2019-03-13,82.5523681640625
2019-03-14,82.19550323486328
2019-03-15,82.3118667602539
2019-03-18,83.04887390136719
2019-03-19,82.64546203613281
2019-03-20,81.388671875
2019-03-21,82.49030303955078
2019-03-22,80.86112976074219
2019-03-25,81.22575378417969
2019-03-26,82.04034423828125
2019-03-27,82.12567901611328
2019-03-28,83.33592224121094
2019-03-29,83.7470932006836
2019-04-01,85.47711181640625
2019-04-02,85.53917694091797
2019-04-03,85.88053131103516
2019-04-04,87.15283203125
2019-04-05,87.35453796386719
2019-04-08,87.30023193359375
2019-04-09,86.28394317626953
2019-04-10,86.10550689697266
2019-04-11,87.4166030883789
2019-04-12,88.75872802734375
2019-04-15,88.42513275146484
2019-04-16,88.26222229003906
2019-04-17,87.53297424316406
2019-04-18,87.50193786621094
2019-04-22,87.56400299072266
2019-04-23,87.97517395019531
2019-04-24,87.88983917236328
2019-04-25,86.77268981933594
2019-04-26,87.75019073486328
2019-04-29,93.45228576660156
2019-04-30,95.12024688720705
2019-05-01,94.68580627441406
2019-05-02,95.63227081298828
2019-05-03,96.73390197753906
2019-05-06,95.76416015625
2019-05-07,94.64701080322266
2019-05-08,94.25911712646484
2019-05-09,94.29014587402344
2019-05-10,95.27540588378906
2019-05-13,93.42125701904295
2019-05-14,94.0418930053711
2019-05-15,94.11946868896484
2019-05-16,94.5694351196289
2019-05-17,93.73157501220705
2019-05-20,94.1349868774414
2019-05-21,95.84949493408205
2019-05-22,94.87199401855467
2019-05-23,93.68502807617188
2019-05-24,93.2428207397461
2019-05-28,92.00930786132812
2019-05-29,91.7532958984375
2019-05-30,92.85492706298828
2019-05-31,91.80760192871094
2019-06-03,93.66175079345705
2019-06-04,95.54693603515624
2019-06-05,96.26066589355467
2019-06-06,96.93560791015624
2019-06-07,97.24592590332033
2019-06-10,97.24592590332033
2019-06-11,95.67881774902344
2019-06-12,96.18309020996094
2019-06-13,96.47013092041016
2019-06-14,96.72614288330078
2019-06-17,95.24437713623048
2019-06-18,95.62451171875
2019-06-19,95.98138427734376
2019-06-20,97.83553314208984
2019-06-21,97.09852600097656
2019-06-24,97.43212127685548
2019-06-25,96.87354278564452
2019-06-26,96.5942611694336
2019-06-27,96.47013092041016
2019-06-28,98.2699737548828
2019-07-01,99.06128692626952
2019-07-02,97.56400299072266
2019-07-03,97.40108489990234
2019-07-05,96.82699584960938
2019-07-08,97.24592590332033
2019-07-09,96.2296371459961
2019-07-10,96.36151885986328
2019-07-11,96.6252899169922
2019-07-12,98.23118591308594
2019-07-15,98.65787506103516
2019-07-16,99.40264129638672
2019-07-17,97.10628509521484
2019-07-18,97.16835021972656
2019-07-19,96.74166107177734
2019-07-22,96.60977172851562
2019-07-23,96.54771423339844
2019-07-24,96.26842498779295
2019-07-25,94.97284698486328
2019-07-26,95.09697723388672
2019-07-29,94.81768798828124
2019-07-30,98.21566772460938
2019-07-31,95.93482971191406
2019-08-01,94.4375457763672
2019-08-02,93.7781219482422
2019-08-05,91.54383087158205
2019-08-06,92.69976806640624
2019-08-07,92.49030303955078
2019-08-08,93.83242797851562
2019-08-09,92.62218475341795
2019-08-12,91.34212493896484
2019-08-13,93.26609802246094
2019-08-14,90.21722412109376
2019-08-15,90.34910583496094
2019-08-16,91.45073699951172
2019-08-19,91.9860382080078
2019-08-20,91.6524429321289
2019-08-21,92.05585479736328
2019-08-22,91.53607177734376
2019-08-23,89.18541717529297
2019-08-26,89.43367004394531
2019-08-27,90.38790130615234
2019-08-28,91.15593719482422
2019-08-29,93.23506927490234
2019-08-30,93.9410400390625
2019-09-03,92.00154876708984
2019-09-04,92.62218475341795
2019-09-05,94.18929290771484
2019-09-06,94.3366928100586
2019-09-09,94.08843994140624
2019-09-10,94.00310516357422
2019-09-11,95.78742980957033
2019-09-12,95.81070709228516
2019-09-13,96.44686126708984
2019-09-16,96.14429473876952
2019-09-17,96.53219604492188
2019-09-18,96.14429473876952
2019-09-19,96.17533111572266
2019-09-20,95.53917694091795
2019-09-23,95.48487091064452
2019-09-24,95.2288589477539
2019-09-25,95.60124206542967
2019-09-26,95.7951889038086
2019-09-27,95.85725402832033
2019-09-30,95.58572387695312
2019-10-01,93.17300415039062
2019-10-02,90.47323608398438
2019-10-03,91.24127197265624
2019-10-04,91.97827911376952
2019-10-07,90.34134674072266
2019-10-08,87.68037414550781
2019-10-09,88.51823425292969
2019-10-10,88.5104751586914
2019-10-11,89.51124572753906
2019-10-14,89.47245788574219
2019-10-15,90.0310287475586
2019-10-16,90.04654693603516
2019-10-17,90.659423828125
2019-10-18,91.0007781982422
2019-10-21,91.51280212402344
2019-10-22,91.76881408691406
2019-10-23,92.11016082763672
2019-10-24,92.90147399902344
2019-10-25,93.91776275634766
2019-10-28,94.70907592773438
2019-10-29,99.200927734375
2019-10-30,99.1388702392578
2019-10-31,98.4406509399414
2019-11-01,99.97672271728516
2019-11-04,101.78433227539062
2019-11-05,101.44297790527344
2019-11-06,101.97827911376952
2019-11-07,100.15515899658205
2019-11-08,101.1947250366211
2019-11-11,100.8611297607422
2019-11-12,100.50426483154295
2019-11-13,99.16213989257812
2019-11-14,99.05352783203124
2019-11-15,99.84484100341795
2019-11-18,101.10163116455078
2019-11-19,101.05508422851562
2019-11-20,100.729248046875
