,APO
2015-05-04,23.14999961853028
2015-05-05,22.729999542236328
2015-05-06,22.59000015258789
2015-05-07,22.200000762939453
2015-05-08,21.950000762939453
2015-05-11,21.68000030517578
2015-05-12,21.59000015258789
2015-05-13,21.64999961853028
2015-05-14,21.65999984741211
2015-05-15,21.8700008392334
2015-05-18,21.71999931335449
2015-05-19,21.559999465942383
2015-05-20,21.799999237060547
2015-05-21,21.68000030517578
2015-05-22,21.75
2015-05-26,21.799999237060547
2015-05-27,21.96999931335449
2015-05-28,22.239999771118164
2015-05-29,22.200000762939453
2015-06-01,22.280000686645508
2015-06-02,22.39999961853028
2015-06-03,22.88999938964844
2015-06-04,22.729999542236328
2015-06-05,22.420000076293945
2015-06-08,22.200000762939453
2015-06-09,21.440000534057617
2015-06-10,21.489999771118164
2015-06-11,21.540000915527344
2015-06-12,21.40999984741211
2015-06-15,21.299999237060547
2015-06-16,21.290000915527344
2015-06-17,21.309999465942383
2015-06-18,21.6299991607666
2015-06-19,21.670000076293945
2015-06-22,22.280000686645508
2015-06-23,22.64999961853028
2015-06-24,22.57999992370605
2015-06-25,22.6299991607666
2015-06-26,22.40999984741211
2015-06-29,22.14999961853028
2015-06-30,22.14999961853028
2015-07-01,22.030000686645508
2015-07-02,22.14999961853028
2015-07-06,21.96999931335449
2015-07-07,21.84000015258789
2015-07-08,21.26000022888184
2015-07-09,21.479999542236328
2015-07-10,21.850000381469727
2015-07-13,22.0
2015-07-14,22.36000061035156
2015-07-15,22.290000915527344
2015-07-16,22.100000381469727
2015-07-17,22.15999984741211
2015-07-20,21.790000915527344
2015-07-21,21.850000381469727
2015-07-22,21.209999084472656
2015-07-23,20.700000762939453
2015-07-24,20.36000061035156
2015-07-27,20.18000030517578
2015-07-28,20.36000061035156
2015-07-29,20.43000030517578
2015-07-30,20.670000076293945
2015-07-31,20.56999969482422
2015-08-03,20.350000381469727
2015-08-04,20.540000915527344
2015-08-05,20.21999931335449
2015-08-06,20.13999938964844
2015-08-07,21.18000030517578
2015-08-10,21.89999961853028
2015-08-11,20.920000076293945
2015-08-12,20.82999992370605
2015-08-13,21.0
2015-08-14,20.709999084472656
2015-08-17,20.520000457763672
2015-08-18,20.01000022888184
2015-08-19,19.479999542236328
2015-08-20,18.850000381469727
2015-08-21,18.84000015258789
2015-08-24,18.07999992370605
2015-08-25,17.709999084472656
2015-08-26,18.020000457763672
2015-08-27,18.790000915527344
2015-08-28,19.049999237060547
2015-08-31,18.57999992370605
2015-09-01,18.309999465942383
2015-09-02,18.89999961853028
2015-09-03,19.01000022888184
2015-09-04,18.809999465942383
2015-09-08,19.520000457763672
2015-09-09,19.14999961853028
2015-09-10,19.040000915527344
2015-09-11,18.88999938964844
2015-09-14,18.670000076293945
2015-09-15,18.979999542236328
2015-09-16,19.270000457763672
2015-09-17,18.93000030517578
2015-09-18,18.65999984741211
2015-09-21,18.700000762939453
2015-09-22,18.200000762939453
2015-09-23,17.959999084472656
2015-09-24,17.75
2015-09-25,17.690000534057617
2015-09-28,17.329999923706055
2015-09-29,16.719999313354492
2015-09-30,17.18000030517578
2015-10-01,17.600000381469727
2015-10-02,17.899999618530273
2015-10-05,18.280000686645508
2015-10-06,18.39999961853028
2015-10-07,18.600000381469727
2015-10-08,18.65999984741211
2015-10-09,18.6200008392334
2015-10-12,18.57999992370605
2015-10-13,18.51000022888184
2015-10-14,18.39999961853028
2015-10-15,18.59000015258789
2015-10-16,18.56999969482422
2015-10-19,18.57999992370605
2015-10-20,18.59000015258789
2015-10-21,18.059999465942383
2015-10-22,18.600000381469727
2015-10-23,18.59000015258789
2015-10-26,18.3799991607666
2015-10-27,18.450000762939453
2015-10-28,18.21999931335449
2015-10-29,18.38999938964844
2015-10-30,18.270000457763672
2015-11-02,18.799999237060547
2015-11-03,18.959999084472656
2015-11-04,18.96999931335449
2015-11-05,18.540000915527344
2015-11-06,18.479999542236328
2015-11-09,18.13999938964844
2015-11-10,17.989999771118164
2015-11-11,18.229999542236328
2015-11-12,17.920000076293945
2015-11-13,17.760000228881836
2015-11-16,17.65999984741211
2015-11-17,16.639999389648438
2015-11-18,16.829999923706055
2015-11-19,17.0
2015-11-20,16.56999969482422
2015-11-23,16.479999542236328
2015-11-24,16.3799991607666
2015-11-25,16.290000915527344
2015-11-27,16.34000015258789
2015-11-30,16.329999923706055
2015-12-01,16.1299991607666
2015-12-02,16.049999237060547
2015-12-03,15.670000076293944
2015-12-04,15.850000381469728
2015-12-07,15.699999809265137
2015-12-08,15.479999542236328
2015-12-09,15.270000457763672
2015-12-10,15.449999809265137
2015-12-11,15.079999923706056
2015-12-14,14.5
2015-12-15,15.5
2015-12-16,15.5600004196167
2015-12-17,15.489999771118164
2015-12-18,14.760000228881836
2015-12-21,14.989999771118164
2015-12-22,15.0
2015-12-23,15.890000343322754
2015-12-24,15.600000381469728
2015-12-28,15.279999732971191
2015-12-29,15.380000114440918
2015-12-30,15.25
2015-12-31,15.18000030517578
2016-01-04,15.470000267028809
2016-01-05,15.229999542236328
2016-01-06,14.850000381469728
2016-01-07,14.5600004196167
2016-01-08,14.0
2016-01-11,14.020000457763672
2016-01-12,14.119999885559082
2016-01-13,13.93000030517578
2016-01-14,13.390000343322754
2016-01-15,13.380000114440918
2016-01-19,13.199999809265137
2016-01-20,13.0
2016-01-21,13.149999618530272
2016-01-22,13.800000190734863
2016-01-25,13.239999771118164
2016-01-26,13.729999542236328
2016-01-27,13.600000381469728
2016-01-28,13.43000030517578
2016-01-29,13.579999923706056
2016-02-01,13.579999923706056
2016-02-02,12.9399995803833
2016-02-03,12.729999542236328
2016-02-04,13.399999618530272
2016-02-05,13.600000381469728
2016-02-08,12.9399995803833
2016-02-09,13.170000076293944
2016-02-10,12.949999809265137
2016-02-11,12.600000381469728
2016-02-12,13.399999618530272
2016-02-16,14.119999885559082
2016-02-17,14.65999984741211
2016-02-18,15.600000381469728
2016-02-19,14.90999984741211
2016-02-22,15.0
2016-02-23,14.699999809265137
2016-02-24,14.579999923706056
2016-02-25,14.770000457763672
2016-02-26,15.06999969482422
2016-02-29,15.550000190734863
2016-03-01,15.75
2016-03-02,15.890000343322754
2016-03-03,16.56999969482422
2016-03-04,16.850000381469727
2016-03-07,17.079999923706055
2016-03-08,16.799999237060547
2016-03-09,16.809999465942383
2016-03-10,16.799999237060547
2016-03-11,16.90999984741211
2016-03-14,16.979999542236328
2016-03-15,16.850000381469727
2016-03-16,16.940000534057617
2016-03-17,17.260000228881836
2016-03-18,17.149999618530273
2016-03-21,17.079999923706055
2016-03-22,17.469999313354492
2016-03-23,17.059999465942383
2016-03-24,16.729999542236328
2016-03-28,16.610000610351562
2016-03-29,16.860000610351562
2016-03-30,17.040000915527344
2016-03-31,17.1200008392334
2016-04-01,17.350000381469727
2016-04-04,17.229999542236328
2016-04-05,16.84000015258789
2016-04-06,16.309999465942383
2016-04-07,16.0
2016-04-08,15.829999923706056
2016-04-11,16.100000381469727
2016-04-12,16.389999389648438
2016-04-13,16.799999237060547
2016-04-14,16.959999084472656
2016-04-15,16.920000076293945
2016-04-18,17.34000015258789
2016-04-19,17.450000762939453
2016-04-20,17.350000381469727
2016-04-21,17.329999923706055
2016-04-22,17.31999969482422
2016-04-25,17.110000610351562
2016-04-26,17.290000915527344
2016-04-27,17.719999313354492
2016-04-28,17.40999984741211
2016-04-29,16.90999984741211
2016-05-02,17.31999969482422
2016-05-03,16.989999771118164
2016-05-04,16.760000228881836
2016-05-05,16.639999389648438
2016-05-06,17.06999969482422
2016-05-09,17.059999465942383
2016-05-10,17.209999084472656
2016-05-11,16.899999618530273
2016-05-12,17.100000381469727
2016-05-13,16.6299991607666
2016-05-16,16.399999618530273
2016-05-17,16.469999313354492
2016-05-18,16.6299991607666
2016-05-19,15.979999542236328
2016-05-20,16.0
2016-05-23,16.18000030517578
2016-05-24,16.299999237060547
2016-05-25,16.639999389648438
2016-05-26,16.389999389648438
2016-05-27,16.56999969482422
2016-05-31,16.420000076293945
2016-06-01,16.530000686645508
2016-06-02,16.639999389648438
2016-06-03,16.239999771118164
2016-06-06,16.389999389648438
2016-06-07,16.280000686645508
2016-06-08,16.350000381469727
2016-06-09,16.239999771118164
2016-06-10,16.100000381469727
2016-06-13,15.8100004196167
2016-06-14,15.489999771118164
2016-06-15,15.4399995803833
2016-06-16,15.529999732971191
2016-06-17,15.380000114440918
2016-06-20,15.390000343322754
2016-06-21,15.359999656677246
2016-06-22,15.289999961853027
2016-06-23,15.6899995803833
2016-06-24,15.010000228881836
2016-06-27,14.479999542236328
2016-06-28,15.039999961853027
2016-06-29,15.149999618530272
2016-06-30,15.149999618530272
2016-07-01,15.010000228881836
2016-07-05,14.579999923706056
2016-07-06,14.739999771118164
2016-07-07,14.989999771118164
2016-07-08,15.449999809265137
2016-07-11,15.43000030517578
2016-07-12,15.59000015258789
2016-07-13,15.710000038146973
2016-07-14,15.75
2016-07-15,15.90999984741211
2016-07-18,16.020000457763672
2016-07-19,15.989999771118164
2016-07-20,16.25
2016-07-21,16.459999084472656
2016-07-22,16.549999237060547
2016-07-25,16.489999771118164
2016-07-26,16.700000762939453
2016-07-27,16.989999771118164
2016-07-28,17.010000228881836
2016-07-29,17.149999618530273
2016-08-01,17.149999618530273
2016-08-02,16.959999084472656
2016-08-03,17.610000610351562
2016-08-04,18.11000061035156
2016-08-05,18.420000076293945
2016-08-08,18.39999961853028
2016-08-09,18.64999961853028
2016-08-10,18.5
2016-08-11,18.690000534057617
2016-08-12,18.690000534057617
2016-08-15,18.8799991607666
2016-08-16,18.549999237060547
2016-08-17,18.6200008392334
2016-08-18,18.63999938964844
2016-08-19,18.26000022888184
2016-08-22,18.299999237060547
2016-08-23,18.32999992370605
2016-08-24,18.440000534057617
2016-08-25,18.46999931335449
2016-08-26,18.459999084472656
2016-08-29,18.65999984741211
2016-08-30,18.71999931335449
2016-08-31,18.6200008392334
2016-09-01,18.76000022888184
2016-09-02,18.89999961853028
2016-09-06,18.51000022888184
2016-09-07,18.59000015258789
2016-09-08,18.520000457763672
2016-09-09,18.36000061035156
2016-09-12,18.65999984741211
2016-09-13,18.450000762939453
2016-09-14,18.059999465942383
2016-09-15,18.13999938964844
2016-09-16,17.959999084472656
2016-09-19,17.940000534057617
2016-09-20,17.940000534057617
2016-09-21,18.049999237060547
2016-09-22,17.969999313354492
2016-09-23,17.93000030517578
2016-09-26,17.6200008392334
2016-09-27,17.65999984741211
2016-09-28,17.829999923706055
2016-09-29,17.780000686645508
2016-09-30,17.959999084472656
2016-10-03,18.200000762939453
2016-10-04,18.14999961853028
2016-10-05,18.51000022888184
2016-10-06,18.770000457763672
2016-10-07,18.63999938964844
2016-10-10,18.799999237060547
2016-10-11,18.63999938964844
2016-10-12,18.690000534057617
2016-10-13,18.13999938964844
2016-10-14,17.899999618530273
2016-10-17,17.489999771118164
2016-10-18,17.610000610351562
2016-10-19,17.510000228881836
2016-10-20,17.700000762939453
2016-10-21,17.75
2016-10-24,17.899999618530273
2016-10-25,18.170000076293945
2016-10-26,18.11000061035156
2016-10-27,18.25
2016-10-28,18.18000030517578
2016-10-31,18.280000686645508
2016-11-01,17.979999542236328
2016-11-02,17.93000030517578
2016-11-03,17.8799991607666
2016-11-04,17.670000076293945
2016-11-07,17.940000534057617
2016-11-08,18.059999465942383
2016-11-09,18.059999465942383
2016-11-10,19.09000015258789
2016-11-11,19.239999771118164
2016-11-14,19.049999237060547
2016-11-15,19.280000686645508
2016-11-16,19.18000030517578
2016-11-17,18.989999771118164
2016-11-18,19.3799991607666
2016-11-21,19.479999542236328
2016-11-22,19.51000022888184
2016-11-23,19.739999771118164
2016-11-25,20.0
2016-11-28,19.43000030517578
2016-11-29,19.290000915527344
2016-11-30,19.26000022888184
2016-12-01,19.43000030517578
2016-12-02,19.309999465942383
2016-12-05,19.25
2016-12-06,19.280000686645508
2016-12-07,20.0
2016-12-08,20.489999771118164
2016-12-09,20.86000061035156
2016-12-12,20.18000030517578
2016-12-13,20.049999237060547
2016-12-14,19.65999984741211
2016-12-15,19.75
2016-12-16,19.71999931335449
2016-12-19,19.5
2016-12-20,19.64999961853028
2016-12-21,19.520000457763672
2016-12-22,19.26000022888184
2016-12-23,19.14999961853028
2016-12-27,19.13999938964844
2016-12-28,19.170000076293945
2016-12-29,19.309999465942383
2016-12-30,19.36000061035156
2017-01-03,19.68000030517578
2017-01-04,20.459999084472656
2017-01-05,20.5
2017-01-06,21.420000076293945
2017-01-09,21.31999969482422
2017-01-10,21.13999938964844
2017-01-11,21.440000534057617
2017-01-12,21.43000030517578
2017-01-13,21.420000076293945
2017-01-17,21.040000915527344
2017-01-18,21.200000762939453
2017-01-19,20.799999237060547
2017-01-20,20.799999237060547
2017-01-23,20.700000762939453
2017-01-24,20.82999992370605
2017-01-25,21.3799991607666
2017-01-26,21.68000030517578
2017-01-27,21.18000030517578
2017-01-30,21.030000686645508
2017-01-31,21.239999771118164
2017-02-01,21.43000030517578
2017-02-02,21.700000762939453
2017-02-03,22.1299991607666
2017-02-06,22.13999938964844
2017-02-07,22.809999465942383
2017-02-08,22.90999984741211
2017-02-09,23.549999237060547
2017-02-10,23.6200008392334
2017-02-13,23.34000015258789
2017-02-14,23.34000015258789
2017-02-15,23.07999992370605
2017-02-16,22.209999084472656
2017-02-17,22.100000381469727
2017-02-21,22.200000762939453
2017-02-22,22.25
2017-02-23,21.809999465942383
2017-02-24,21.979999542236328
2017-02-27,22.3700008392334
2017-02-28,22.739999771118164
2017-03-01,22.93000030517578
2017-03-02,22.309999465942383
2017-03-03,22.71999931335449
2017-03-06,22.89999961853028
2017-03-07,22.75
2017-03-08,22.670000076293945
2017-03-09,22.440000534057617
2017-03-10,22.81999969482422
2017-03-13,23.350000381469727
2017-03-14,23.31999969482422
2017-03-15,23.709999084472656
2017-03-16,23.18000030517578
2017-03-17,22.989999771118164
2017-03-20,23.350000381469727
2017-03-21,23.309999465942383
2017-03-22,23.65999984741211
2017-03-23,23.5
2017-03-24,23.39999961853028
2017-03-27,23.440000534057617
2017-03-28,23.489999771118164
2017-03-29,23.489999771118164
2017-03-30,23.989999771118164
2017-03-31,24.31999969482422
2017-04-03,24.63999938964844
2017-04-04,24.700000762939453
2017-04-05,24.96999931335449
2017-04-06,25.39999961853028
2017-04-07,25.299999237060547
2017-04-10,25.51000022888184
2017-04-11,25.700000762939453
2017-04-12,25.799999237060547
2017-04-13,25.6200008392334
2017-04-17,26.09000015258789
2017-04-18,25.600000381469727
2017-04-19,25.459999084472656
2017-04-20,25.600000381469727
2017-04-21,25.01000022888184
2017-04-24,25.09000015258789
2017-04-25,25.84000015258789
2017-04-26,26.3700008392334
2017-04-27,27.200000762939453
2017-04-28,26.770000457763672
2017-05-01,26.850000381469727
2017-05-02,26.700000762939453
2017-05-03,26.420000076293945
2017-05-04,26.15999984741211
2017-05-05,26.450000762939453
2017-05-08,26.63999938964844
2017-05-09,27.170000076293945
2017-05-10,27.020000457763672
2017-05-11,27.059999465942383
2017-05-12,26.979999542236328
2017-05-15,27.11000061035156
2017-05-16,27.32999992370605
2017-05-17,26.450000762939453
2017-05-18,26.21999931335449
2017-05-19,26.100000381469727
2017-05-22,26.959999084472656
2017-05-23,27.59000015258789
2017-05-24,27.51000022888184
2017-05-25,27.64999961853028
2017-05-26,27.559999465942383
2017-05-30,27.450000762939453
2017-05-31,27.030000686645508
2017-06-01,27.39999961853028
2017-06-02,27.46999931335449
2017-06-05,26.93000030517578
2017-06-06,26.940000534057617
2017-06-07,27.21999931335449
2017-06-08,27.959999084472656
2017-06-09,27.43000030517578
2017-06-12,27.3799991607666
2017-06-13,27.850000381469727
2017-06-14,27.5
2017-06-15,27.5
2017-06-16,27.51000022888184
2017-06-19,28.420000076293945
2017-06-20,27.51000022888184
2017-06-21,27.520000457763672
2017-06-22,27.489999771118164
2017-06-23,27.299999237060547
2017-06-26,26.229999542236328
2017-06-27,25.89999961853028
2017-06-28,26.520000457763672
2017-06-29,26.3799991607666
2017-06-30,26.450000762939453
2017-07-03,26.420000076293945
2017-07-05,26.36000061035156
2017-07-06,26.700000762939453
2017-07-07,26.34000015258789
2017-07-10,26.90999984741211
2017-07-11,27.09000015258789
2017-07-12,27.01000022888184
2017-07-13,27.190000534057617
2017-07-14,27.26000022888184
2017-07-17,27.25
2017-07-18,26.89999961853028
2017-07-19,27.700000762939453
2017-07-20,27.8700008392334
2017-07-21,27.93000030517578
2017-07-24,28.0
2017-07-25,28.11000061035156
2017-07-26,28.18000030517578
2017-07-27,28.059999465942383
2017-07-28,27.739999771118164
2017-07-31,28.100000381469727
2017-08-01,28.34000015258789
2017-08-02,28.13999938964844
2017-08-03,28.82999992370605
2017-08-04,29.0
2017-08-07,29.920000076293945
2017-08-08,29.8799991607666
2017-08-09,30.020000457763672
2017-08-10,29.5
2017-08-11,29.38999938964844
2017-08-14,29.75
2017-08-15,30.39999961853028
2017-08-16,30.209999084472656
2017-08-17,28.93000030517578
2017-08-18,29.280000686645508
2017-08-21,28.979999542236328
2017-08-22,29.459999084472656
2017-08-23,29.34000015258789
2017-08-24,29.170000076293945
2017-08-25,29.229999542236328
2017-08-28,28.90999984741211
2017-08-29,28.84000015258789
2017-08-30,29.38999938964844
2017-08-31,29.530000686645508
2017-09-01,29.459999084472656
2017-09-05,28.61000061035156
2017-09-06,28.57999992370605
2017-09-07,28.520000457763672
2017-09-08,28.450000762939453
2017-09-11,28.88999938964844
2017-09-12,28.959999084472656
2017-09-13,28.600000381469727
2017-09-14,29.43000030517578
2017-09-15,29.6299991607666
2017-09-18,30.059999465942383
2017-09-19,30.0
2017-09-20,30.07999992370605
2017-09-21,30.32999992370605
2017-09-22,31.049999237060547
2017-09-25,30.690000534057617
2017-09-26,30.1200008392334
2017-09-27,30.01000022888184
2017-09-28,30.38999938964844
2017-09-29,30.100000381469727
2017-10-02,30.1200008392334
2017-10-03,30.040000915527344
2017-10-04,30.3799991607666
2017-10-05,30.540000915527344
2017-10-06,30.459999084472656
2017-10-09,30.559999465942383
2017-10-10,30.82999992370605
2017-10-11,30.90999984741211
2017-10-12,30.84000015258789
2017-10-13,31.1299991607666
2017-10-16,31.3799991607666
2017-10-17,31.75
2017-10-18,31.729999542236328
2017-10-19,31.86000061035156
2017-10-20,32.029998779296875
2017-10-23,32.150001525878906
2017-10-24,32.849998474121094
2017-10-25,32.279998779296875
2017-10-26,31.959999084472656
2017-10-27,32.27000045776367
2017-10-30,31.450000762939453
2017-10-31,31.57999992370605
2017-11-01,31.6299991607666
2017-11-02,30.63999938964844
2017-11-03,31.290000915527344
2017-11-06,31.11000061035156
2017-11-07,31.39999961853028
2017-11-08,31.13999938964844
2017-11-09,30.5
2017-11-10,30.38999938964844
2017-11-13,29.190000534057617
2017-11-14,29.6200008392334
2017-11-15,29.01000022888184
2017-11-16,29.32999992370605
2017-11-17,29.280000686645508
2017-11-20,29.920000076293945
2017-11-21,30.15999984741211
2017-11-22,30.43000030517578
2017-11-24,30.299999237060547
2017-11-27,30.350000381469727
2017-11-28,30.559999465942383
2017-11-29,30.920000076293945
2017-11-30,31.309999465942383
2017-12-01,30.950000762939453
2017-12-04,31.049999237060547
2017-12-05,30.940000534057617
2017-12-06,30.290000915527344
2017-12-07,30.71999931335449
2017-12-08,31.89999961853028
2017-12-11,32.380001068115234
2017-12-12,32.619998931884766
2017-12-13,32.16999816894531
2017-12-14,32.09000015258789
2017-12-15,32.310001373291016
2017-12-18,32.630001068115234
2017-12-19,32.5
2017-12-20,32.61000061035156
2017-12-21,33.65999984741211
2017-12-22,34.0099983215332
2017-12-26,33.63999938964844
2017-12-27,33.41999816894531
2017-12-28,33.290000915527344
2017-12-29,33.470001220703125
2018-01-02,33.599998474121094
2018-01-03,34.27000045776367
2018-01-04,34.310001373291016
2018-01-05,34.47999954223633
2018-01-08,34.91999816894531
2018-01-09,35.689998626708984
2018-01-10,35.560001373291016
2018-01-11,35.88999938964844
2018-01-12,36.18999862670898
2018-01-16,35.08000183105469
2018-01-17,35.41999816894531
2018-01-18,35.06999969482422
2018-01-19,34.7400016784668
2018-01-22,34.65999984741211
2018-01-23,35.38999938964844
2018-01-24,35.540000915527344
2018-01-25,36.400001525878906
2018-01-26,36.41999816894531
2018-01-29,35.599998474121094
2018-01-30,35.5
2018-01-31,35.75
2018-02-01,36.77999877929688
2018-02-02,35.900001525878906
2018-02-05,34.0
2018-02-06,33.59000015258789
2018-02-07,33.75
2018-02-08,32.029998779296875
2018-02-09,32.33000183105469
2018-02-12,33.02000045776367
2018-02-13,33.56999969482422
2018-02-14,34.279998779296875
2018-02-15,34.52000045776367
2018-02-16,34.0099983215332
2018-02-20,33.599998474121094
2018-02-21,33.84000015258789
2018-02-22,33.900001525878906
2018-02-23,34.25
2018-02-26,34.150001525878906
2018-02-27,32.70000076293945
2018-02-28,32.79999923706055
2018-03-01,31.989999771118164
2018-03-02,32.04999923706055
2018-03-05,32.45000076293945
2018-03-06,32.849998474121094
2018-03-07,32.75
2018-03-08,33.0099983215332
2018-03-09,33.560001373291016
2018-03-12,33.540000915527344
2018-03-13,33.0099983215332
2018-03-14,32.83000183105469
2018-03-15,32.369998931884766
2018-03-16,32.04999923706055
2018-03-19,31.270000457763672
2018-03-20,31.76000022888184
2018-03-21,31.989999771118164
2018-03-22,30.520000457763672
2018-03-23,30.15999984741211
2018-03-26,30.51000022888184
2018-03-27,30.229999542236328
2018-03-28,29.6200008392334
2018-03-29,29.6200008392334
2018-04-02,29.780000686645508
2018-04-03,30.13999938964844
2018-04-04,30.190000534057617
2018-04-05,30.209999084472656
2018-04-06,29.6200008392334
2018-04-09,29.76000022888184
2018-04-10,30.729999542236328
2018-04-11,29.809999465942383
2018-04-12,29.790000915527344
2018-04-13,29.1299991607666
2018-04-16,29.299999237060547
2018-04-17,29.440000534057617
2018-04-18,29.209999084472656
2018-04-19,29.43000030517578
2018-04-20,29.26000022888184
2018-04-23,28.88999938964844
2018-04-24,28.420000076293945
2018-04-25,28.100000381469727
2018-04-26,28.51000022888184
2018-04-27,28.46999931335449
2018-04-30,28.84000015258789
2018-05-01,28.600000381469727
2018-05-02,29.63999938964844
2018-05-03,30.670000076293945
2018-05-04,31.14999961853028
2018-05-07,31.38999938964844
2018-05-08,30.729999542236328
2018-05-09,30.32999992370605
2018-05-10,30.559999465942383
2018-05-11,30.280000686645508
2018-05-14,30.030000686645508
2018-05-15,29.71999931335449
2018-05-16,30.06999969482422
2018-05-17,29.809999465942383
2018-05-18,29.280000686645508
2018-05-21,30.65999984741211
2018-05-22,30.64999961853028
2018-05-23,30.799999237060547
2018-05-24,31.270000457763672
2018-05-25,31.6200008392334
2018-05-29,31.39999961853028
2018-05-30,31.479999542236328
2018-05-31,31.31999969482422
2018-06-01,32.33000183105469
2018-06-04,32.18000030517578
2018-06-05,32.290000915527344
2018-06-06,32.22999954223633
2018-06-07,32.189998626708984
2018-06-08,32.2400016784668
2018-06-11,32.33000183105469
2018-06-12,32.0
2018-06-13,32.11000061035156
2018-06-14,32.279998779296875
2018-06-15,32.09000015258789
2018-06-18,32.189998626708984
2018-06-19,31.64999961853028
2018-06-20,31.82999992370605
2018-06-21,31.690000534057617
2018-06-22,31.770000457763672
2018-06-25,30.46999931335449
2018-06-26,30.8799991607666
2018-06-27,30.76000022888184
2018-06-28,31.13999938964844
2018-06-29,31.8700008392334
2018-07-02,33.09000015258789
2018-07-03,33.849998474121094
2018-07-05,34.7599983215332
2018-07-06,34.869998931884766
2018-07-09,35.290000915527344
2018-07-10,35.38999938964844
2018-07-11,35.40999984741211
2018-07-12,35.880001068115234
2018-07-13,36.119998931884766
2018-07-16,35.91999816894531
2018-07-17,36.02000045776367
2018-07-18,36.29999923706055
2018-07-19,35.599998474121094
2018-07-20,35.400001525878906
2018-07-23,35.720001220703125
2018-07-24,35.849998474121094
2018-07-25,35.380001068115234
2018-07-26,34.86000061035156
2018-07-27,35.029998779296875
2018-07-30,34.900001525878906
2018-07-31,35.5
2018-08-01,35.08000183105469
2018-08-02,34.11000061035156
2018-08-03,34.75
2018-08-06,35.2599983215332
2018-08-07,35.90999984741211
2018-08-08,35.75
2018-08-09,35.09000015258789
2018-08-10,34.540000915527344
2018-08-13,34.029998779296875
2018-08-14,34.38999938964844
2018-08-15,34.189998626708984
2018-08-16,33.630001068115234
2018-08-17,33.720001220703125
2018-08-20,34.209999084472656
2018-08-21,34.349998474121094
2018-08-22,34.619998931884766
2018-08-23,34.5
2018-08-24,34.70000076293945
2018-08-27,34.720001220703125
2018-08-28,34.75
2018-08-29,34.75
2018-08-30,34.40999984741211
2018-08-31,34.529998779296875
2018-09-04,34.720001220703125
2018-09-05,34.36000061035156
2018-09-06,33.9900016784668
2018-09-07,33.470001220703125
2018-09-10,33.849998474121094
2018-09-11,34.279998779296875
2018-09-12,34.20000076293945
2018-09-13,34.08000183105469
2018-09-14,34.400001525878906
2018-09-17,34.06999969482422
2018-09-18,34.349998474121094
2018-09-19,34.439998626708984
2018-09-20,35.209999084472656
2018-09-21,36.06999969482422
2018-09-24,35.900001525878906
2018-09-25,36.119998931884766
2018-09-26,35.560001373291016
2018-09-27,34.93000030517578
2018-09-28,34.54999923706055
2018-10-01,35.4900016784668
2018-10-02,35.43000030517578
2018-10-03,36.209999084472656
2018-10-04,35.150001525878906
2018-10-05,33.83000183105469
2018-10-08,33.06999969482422
2018-10-09,32.849998474121094
2018-10-10,31.39999961853028
2018-10-11,30.670000076293945
2018-10-12,31.059999465942383
2018-10-15,31.14999961853028
2018-10-16,31.739999771118164
2018-10-17,31.68000030517578
2018-10-18,30.3700008392334
2018-10-19,29.489999771118164
2018-10-22,29.489999771118164
2018-10-23,29.46999931335449
2018-10-24,28.350000381469727
2018-10-25,29.86000061035156
2018-10-26,30.309999465942383
2018-10-29,29.530000686645508
2018-10-30,29.920000076293945
2018-10-31,29.420000076293945
2018-11-01,30.59000015258789
2018-11-02,29.559999465942383
2018-11-05,30.040000915527344
2018-11-06,30.6200008392334
2018-11-07,31.75
2018-11-08,31.76000022888184
2018-11-09,30.59000015258789
2018-11-12,29.450000762939453
2018-11-13,29.06999969482422
2018-11-14,28.239999771118164
2018-11-15,28.26000022888184
2018-11-16,28.14999961853028
2018-11-19,26.59000015258789
2018-11-20,26.190000534057617
2018-11-21,28.0
2018-11-23,28.700000762939453
2018-11-26,28.8799991607666
2018-11-27,28.11000061035156
2018-11-28,28.350000381469727
2018-11-29,28.59000015258789
2018-11-30,28.190000534057617
2018-12-03,28.65999984741211
2018-12-04,26.450000762939453
2018-12-06,26.739999771118164
2018-12-07,26.09000015258789
2018-12-10,25.3700008392334
2018-12-11,24.86000061035156
2018-12-12,25.3799991607666
2018-12-13,24.96999931335449
2018-12-14,24.280000686645508
2018-12-17,24.01000022888184
2018-12-18,24.0
2018-12-19,23.40999984741211
2018-12-20,22.8799991607666
2018-12-21,23.75
2018-12-24,23.75
2018-12-26,24.479999542236328
2018-12-27,24.459999084472656
2018-12-28,24.15999984741211
2018-12-31,24.540000915527344
2019-01-02,24.81999969482422
2019-01-03,23.8799991607666
2019-01-04,25.3700008392334
2019-01-07,26.26000022888184
2019-01-08,26.76000022888184
2019-01-09,26.90999984741211
2019-01-10,26.5
2019-01-11,26.350000381469727
2019-01-14,26.729999542236328
2019-01-15,27.299999237060547
2019-01-16,27.600000381469727
2019-01-17,27.8799991607666
2019-01-18,28.549999237060547
2019-01-22,27.13999938964844
2019-01-23,27.26000022888184
2019-01-24,27.200000762939453
2019-01-25,27.90999984741211
2019-01-28,27.729999542236328
2019-01-29,27.690000534057617
2019-01-30,27.68000030517578
2019-01-31,29.280000686645508
2019-02-01,29.350000381469727
2019-02-04,30.36000061035156
2019-02-05,30.61000061035156
2019-02-06,30.309999465942383
