,WST
2015-06-19,58.52000045776367
2015-06-22,59.22999954223633
2015-06-23,59.220001220703125
2015-06-24,58.34000015258789
2015-06-25,58.88999938964844
2015-06-26,58.630001068115234
2015-06-29,57.88999938964844
2015-06-30,58.08000183105469
2015-07-01,58.31999969482422
2015-07-02,57.54999923706055
2015-07-06,57.77999877929688
2015-07-07,60.650001525878906
2015-07-08,60.310001373291016
2015-07-09,59.7599983215332
2015-07-10,59.91999816894531
2015-07-13,60.380001068115234
2015-07-14,60.81999969482422
2015-07-15,60.59000015258789
2015-07-16,61.209999084472656
2015-07-17,61.040000915527344
2015-07-20,61.36000061035156
2015-07-21,61.20000076293945
2015-07-22,61.5
2015-07-23,60.81999969482422
2015-07-24,59.79999923706055
2015-07-27,59.72999954223633
2015-07-28,59.810001373291016
2015-07-29,60.61000061035156
2015-07-30,59.77999877929688
2015-07-31,59.869998931884766
2015-08-03,59.84000015258789
2015-08-04,60.310001373291016
2015-08-05,60.70000076293945
2015-08-06,59.810001373291016
2015-08-07,59.68999862670898
2015-08-10,59.86000061035156
2015-08-11,59.63999938964844
2015-08-12,59.33000183105469
2015-08-13,59.29999923706055
2015-08-14,59.38999938964844
2015-08-17,60.11000061035156
2015-08-18,60.130001068115234
2015-08-19,59.310001373291016
2015-08-20,57.15999984741211
2015-08-21,56.08000183105469
2015-08-24,54.630001068115234
2015-08-25,55.25
2015-08-26,57.7599983215332
2015-08-27,57.09000015258789
2015-08-28,56.86000061035156
2015-08-31,55.84999847412109
2015-09-01,54.68999862670898
2015-09-02,55.650001525878906
2015-09-03,55.34000015258789
2015-09-04,55.040000915527344
2015-09-08,56.59000015258789
2015-09-09,55.91999816894531
2015-09-10,56.7599983215332
2015-09-11,57.47999954223633
2015-09-14,56.90999984741211
2015-09-15,57.2400016784668
2015-09-16,56.959999084472656
2015-09-17,57.5
2015-09-18,56.900001525878906
2015-09-21,56.63999938964844
2015-09-22,56.22999954223633
2015-09-23,56.650001525878906
2015-09-24,57.869998931884766
2015-09-25,55.65999984741211
2015-09-28,54.33000183105469
2015-09-29,54.29999923706055
2015-09-30,54.119998931884766
2015-10-01,53.83000183105469
2015-10-02,54.40999984741211
2015-10-05,55.09000015258789
2015-10-06,53.70000076293945
2015-10-07,54.43000030517578
2015-10-08,54.54999923706055
2015-10-09,54.88999938964844
2015-10-12,55.630001068115234
2015-10-13,54.9900016784668
2015-10-14,54.790000915527344
2015-10-15,56.09000015258789
2015-10-16,56.34999847412109
2015-10-19,55.880001068115234
2015-10-20,55.41999816894531
2015-10-21,55.09999847412109
2015-10-22,55.5099983215332
2015-10-23,57.02000045776367
2015-10-26,57.150001525878906
2015-10-27,57.61000061035156
2015-10-28,59.959999084472656
2015-10-29,60.11000061035156
2015-10-30,60.0099983215332
2015-11-02,60.84000015258789
2015-11-03,61.11000061035156
2015-11-04,62.02999877929688
2015-11-05,62.540000915527344
2015-11-06,63.63999938964844
2015-11-09,63.25
2015-11-10,63.09999847412109
2015-11-11,62.560001373291016
2015-11-12,61.540000915527344
2015-11-13,61.97999954223633
2015-11-16,62.58000183105469
2015-11-17,63.04999923706055
2015-11-18,62.9900016784668
2015-11-19,62.29999923706055
2015-11-20,62.2400016784668
2015-11-23,62.66999816894531
2015-11-24,63.68999862670898
2015-11-25,63.619998931884766
2015-11-27,64.12999725341797
2015-11-30,63.04999923706055
2015-12-01,63.959999084472656
2015-12-02,63.72999954223633
2015-12-03,61.97999954223633
2015-12-04,62.79999923706055
2015-12-07,62.150001525878906
2015-12-08,63.43000030517578
2015-12-09,62.83000183105469
2015-12-10,63.040000915527344
2015-12-11,61.58000183105469
2015-12-14,61.41999816894531
2015-12-15,61.869998931884766
2015-12-16,62.63999938964844
2015-12-17,62.04999923706055
2015-12-18,60.619998931884766
2015-12-21,60.7400016784668
2015-12-22,61.06999969482422
2015-12-23,60.91999816894531
2015-12-24,61.619998931884766
2015-12-28,62.08000183105469
2015-12-29,62.18000030517578
2015-12-30,61.97999954223633
2015-12-31,60.220001220703125
2016-01-04,57.59999847412109
2016-01-05,56.869998931884766
2016-01-06,57.25
2016-01-07,55.9900016784668
2016-01-08,55.43999862670898
2016-01-11,55.20000076293945
2016-01-12,56.060001373291016
2016-01-13,55.79999923706055
2016-01-14,56.810001373291016
2016-01-15,56.22999954223633
2016-01-19,57.02999877929688
2016-01-20,58.209999084472656
2016-01-21,56.79999923706055
2016-01-22,57.93999862670898
2016-01-25,57.2400016784668
2016-01-26,57.27000045776367
2016-01-27,56.810001373291016
2016-01-28,55.040000915527344
2016-01-29,57.220001220703125
2016-02-01,57.09000015258789
2016-02-02,56.880001068115234
2016-02-03,56.86000061035156
2016-02-04,56.040000915527344
2016-02-05,54.65999984741211
2016-02-08,55.79999923706055
2016-02-09,55.540000915527344
2016-02-10,55.65999984741211
2016-02-11,54.63999938964844
2016-02-12,55.18000030517578
2016-02-16,56.310001373291016
2016-02-17,56.869998931884766
2016-02-18,56.18999862670898
2016-02-19,59.209999084472656
2016-02-22,59.45000076293945
2016-02-23,59.63999938964844
2016-02-24,61.7400016784668
2016-02-25,62.5
2016-02-26,62.90999984741211
2016-02-29,62.02000045776367
2016-03-01,63.59999847412109
2016-03-02,63.81999969482422
2016-03-03,64.1500015258789
2016-03-04,64.5
2016-03-07,64.86000061035156
2016-03-08,63.93999862670898
2016-03-09,64.16000366210938
2016-03-10,63.88999938964844
2016-03-11,65.12000274658203
2016-03-14,64.86000061035156
2016-03-15,64.66999816894531
2016-03-16,64.69999694824219
2016-03-17,64.75
2016-03-18,65.4800033569336
2016-03-21,65.4000015258789
2016-03-22,66.37000274658203
2016-03-23,65.37000274658203
2016-03-24,65.3499984741211
2016-03-28,66.44000244140625
2016-03-29,68.87000274658203
2016-03-30,68.45999908447266
2016-03-31,69.31999969482422
2016-04-01,70.56999969482422
2016-04-04,69.97000122070312
2016-04-05,69.37999725341797
2016-04-06,69.81999969482422
2016-04-07,68.88999938964844
2016-04-08,69.30000305175781
2016-04-11,68.66999816894531
2016-04-12,70.11000061035156
2016-04-13,71.01000213623047
2016-04-14,71.13999938964844
2016-04-15,71.30000305175781
2016-04-18,71.58999633789062
2016-04-19,71.95999908447266
2016-04-20,71.94999694824219
2016-04-21,71.7699966430664
2016-04-22,72.37000274658203
2016-04-25,72.2699966430664
2016-04-26,71.94999694824219
2016-04-27,72.0999984741211
2016-04-28,72.2699966430664
2016-04-29,71.19999694824219
2016-05-02,71.8499984741211
2016-05-03,70.7300033569336
2016-05-04,70.01000213623047
2016-05-05,70.69000244140625
2016-05-06,70.38999938964844
2016-05-09,71.25
2016-05-10,71.83000183105469
2016-05-11,72.27999877929688
2016-05-12,71.2699966430664
2016-05-13,71.66000366210938
2016-05-16,73.23999786376953
2016-05-17,71.12999725341797
2016-05-18,71.19999694824219
2016-05-19,71.26000213623047
2016-05-20,72.7300033569336
2016-05-23,72.30000305175781
2016-05-24,74.02999877929688
2016-05-25,73.80000305175781
2016-05-26,73.69999694824219
2016-05-27,74.58000183105469
2016-05-31,75.08000183105469
2016-06-01,75.19000244140625
2016-06-02,75.7300033569336
2016-06-03,75.25
2016-06-06,75.37999725341797
2016-06-07,76.2699966430664
2016-06-08,77.06999969482422
2016-06-09,77.41999816894531
2016-06-10,76.62999725341797
2016-06-13,75.83000183105469
2016-06-14,75.37999725341797
2016-06-15,74.88999938964844
2016-06-16,75.04000091552734
2016-06-17,73.88999938964844
2016-06-20,74.8499984741211
2016-06-21,74.63999938964844
2016-06-22,75.12999725341797
2016-06-23,75.76000213623047
2016-06-24,72.8499984741211
2016-06-27,71.58999633789062
2016-06-28,74.04000091552734
2016-06-29,74.27999877929688
2016-06-30,75.87999725341797
2016-07-01,76.63999938964844
2016-07-05,75.88999938964844
2016-07-06,75.97000122070312
2016-07-07,76.30000305175781
2016-07-08,77.27999877929688
2016-07-11,77.7300033569336
2016-07-12,78.56999969482422
2016-07-13,77.91999816894531
2016-07-14,78.29000091552734
2016-07-15,77.79000091552734
2016-07-18,77.44999694824219
2016-07-19,77.44000244140625
2016-07-20,78.4800033569336
2016-07-21,77.41000366210938
2016-07-22,78.0199966430664
2016-07-25,77.5
2016-07-26,78.05999755859375
2016-07-27,78.43000030517578
2016-07-28,80.0
2016-07-29,80.27999877929688
2016-08-01,80.94999694824219
2016-08-02,80.80999755859375
2016-08-03,80.95999908447266
2016-08-04,81.5
2016-08-05,81.7300033569336
2016-08-08,80.63999938964844
2016-08-09,81.33000183105469
2016-08-10,81.5999984741211
2016-08-11,81.38999938964844
2016-08-12,81.0
2016-08-15,81.18000030517578
2016-08-16,80.20999908447266
2016-08-17,80.12000274658203
2016-08-18,81.12999725341797
2016-08-19,81.76000213623047
2016-08-22,81.55999755859375
2016-08-23,81.33999633789062
2016-08-24,81.05999755859375
2016-08-25,81.05000305175781
2016-08-26,81.55999755859375
2016-08-29,82.61000061035156
2016-08-30,82.44999694824219
2016-08-31,81.83000183105469
2016-09-01,81.7300033569336
2016-09-02,84.02999877929688
2016-09-06,83.5
2016-09-07,83.44999694824219
2016-09-08,82.51000213623047
2016-09-09,80.19000244140625
2016-09-12,82.33999633789062
2016-09-13,80.1500015258789
2016-09-14,80.76000213623047
2016-09-15,82.5
2016-09-16,81.38999938964844
2016-09-19,81.31999969482422
2016-09-20,81.31999969482422
2016-09-21,74.97000122070312
2016-09-22,74.62000274658203
2016-09-23,72.55000305175781
2016-09-26,71.79000091552734
2016-09-27,73.51000213623047
2016-09-28,74.76000213623047
2016-09-29,73.73999786376953
2016-09-30,74.5
2016-10-03,74.4800033569336
2016-10-04,73.25
2016-10-05,73.97000122070312
2016-10-06,74.91000366210938
2016-10-07,75.44000244140625
2016-10-10,75.5999984741211
2016-10-11,74.16999816894531
2016-10-12,73.94999694824219
2016-10-13,73.06999969482422
2016-10-14,72.83999633789062
2016-10-17,72.61000061035156
2016-10-18,72.97000122070312
2016-10-19,72.7300033569336
2016-10-20,72.48999786376953
2016-10-21,71.68000030517578
2016-10-24,72.16999816894531
2016-10-25,71.12999725341797
2016-10-26,70.56999969482422
2016-10-27,72.41999816894531
2016-10-28,73.30000305175781
2016-10-31,76.02999877929688
2016-11-01,74.26000213623047
2016-11-02,74.43000030517578
2016-11-03,74.6500015258789
2016-11-04,75.38999938964844
2016-11-07,77.41000366210938
2016-11-08,77.56999969482422
2016-11-09,77.55999755859375
2016-11-10,77.5
2016-11-11,77.55000305175781
2016-11-14,77.22000122070312
2016-11-15,79.30999755859375
2016-11-16,79.52999877929688
2016-11-17,80.19000244140625
2016-11-18,80.13999938964844
2016-11-21,80.30999755859375
2016-11-22,80.52999877929688
2016-11-23,81.5
2016-11-25,82.04000091552734
2016-11-28,81.68000030517578
2016-11-29,82.33999633789062
2016-11-30,81.1500015258789
2016-12-01,79.72000122070312
2016-12-02,80.56999969482422
2016-12-05,81.45999908447266
2016-12-06,83.38999938964844
2016-12-07,83.4800033569336
2016-12-08,84.2300033569336
2016-12-09,84.20999908447266
2016-12-12,84.44999694824219
2016-12-13,84.4800033569336
2016-12-14,84.66000366210938
2016-12-15,85.30000305175781
2016-12-16,84.62999725341797
2016-12-19,85.01000213623047
2016-12-20,84.25
2016-12-21,84.62000274658203
2016-12-22,83.91999816894531
2016-12-23,84.05000305175781
2016-12-27,84.80000305175781
2016-12-28,84.75
2016-12-29,85.2300033569336
2016-12-30,84.83000183105469
2017-01-03,84.06999969482422
2017-01-04,85.30000305175781
2017-01-05,85.02999877929688
2017-01-06,86.62999725341797
2017-01-09,86.83999633789062
2017-01-10,87.69999694824219
2017-01-11,85.97000122070312
2017-01-12,86.01000213623047
2017-01-13,85.87000274658203
2017-01-17,84.26000213623047
2017-01-18,84.3499984741211
2017-01-19,83.72000122070312
2017-01-20,83.54000091552734
2017-01-23,82.4000015258789
2017-01-24,84.30000305175781
2017-01-25,84.55000305175781
2017-01-26,83.79000091552734
2017-01-27,83.69999694824219
2017-01-30,83.43000030517578
2017-01-31,84.62999725341797
2017-02-01,84.5
2017-02-02,84.54000091552734
2017-02-03,86.43000030517578
2017-02-06,85.62000274658203
2017-02-07,85.66000366210938
2017-02-08,86.0
2017-02-09,86.0
2017-02-10,85.91000366210938
2017-02-13,86.41999816894531
2017-02-14,86.93000030517578
2017-02-15,86.95999908447266
2017-02-16,82.05999755859375
2017-02-17,83.12999725341797
2017-02-21,83.47000122070312
2017-02-22,83.23999786376953
2017-02-23,83.7699966430664
2017-02-24,84.12999725341797
2017-02-27,83.75
2017-02-28,82.47000122070312
2017-03-01,84.44000244140625
2017-03-02,82.94000244140625
2017-03-03,81.70999908447266
2017-03-06,81.38999938964844
2017-03-07,81.19000244140625
2017-03-08,80.48999786376953
2017-03-09,81.29000091552734
2017-03-10,81.37999725341797
2017-03-13,81.95999908447266
2017-03-14,81.66999816894531
2017-03-15,82.94000244140625
2017-03-16,82.22000122070312
2017-03-17,82.70999908447266
2017-03-20,82.6500015258789
2017-03-21,80.12999725341797
2017-03-22,79.80999755859375
2017-03-23,79.58000183105469
2017-03-24,81.02999877929688
2017-03-27,81.0999984741211
2017-03-28,81.4800033569336
2017-03-29,81.69000244140625
2017-03-30,81.94999694824219
2017-03-31,81.61000061035156
2017-04-03,81.98999786376953
2017-04-04,80.81999969482422
2017-04-05,80.1500015258789
2017-04-06,80.16999816894531
2017-04-07,79.55000305175781
2017-04-10,79.0199966430664
2017-04-11,79.31999969482422
2017-04-12,79.16999816894531
2017-04-13,78.61000061035156
2017-04-17,79.27999877929688
2017-04-18,79.8499984741211
2017-04-19,80.5999984741211
2017-04-20,81.87000274658203
2017-04-21,81.9000015258789
2017-04-24,82.44000244140625
2017-04-25,82.87000274658203
2017-04-26,84.0
2017-04-27,92.69000244140624
2017-04-28,92.02999877929688
2017-05-01,93.1999969482422
2017-05-02,94.2699966430664
2017-05-03,94.37999725341795
2017-05-04,95.80999755859376
2017-05-05,96.5500030517578
2017-05-08,96.23999786376952
2017-05-09,95.54000091552734
2017-05-10,94.88999938964844
2017-05-11,94.87999725341795
2017-05-12,94.41999816894533
2017-05-15,95.55999755859376
2017-05-16,96.25
2017-05-17,96.02999877929688
2017-05-18,95.08000183105467
2017-05-19,95.30999755859376
2017-05-22,95.58000183105467
2017-05-23,95.3000030517578
2017-05-24,95.62000274658205
2017-05-25,96.47000122070312
2017-05-26,97.04000091552734
2017-05-30,97.36000061035156
2017-05-31,97.0199966430664
2017-06-01,98.88999938964844
2017-06-02,98.93000030517578
2017-06-05,99.20999908447266
2017-06-06,99.25
2017-06-07,99.44000244140624
2017-06-08,98.80999755859376
2017-06-09,97.94000244140624
2017-06-12,96.08999633789062
2017-06-13,97.62999725341795
2017-06-14,96.9499969482422
2017-06-15,96.23999786376952
2017-06-16,95.97000122070312
2017-06-19,96.9800033569336
2017-06-20,96.06999969482422
2017-06-21,96.55999755859376
2017-06-22,96.45999908447266
2017-06-23,96.41999816894533
2017-06-26,96.68000030517578
2017-06-27,95.79000091552734
2017-06-28,96.2300033569336
2017-06-29,94.41999816894533
2017-06-30,94.5199966430664
2017-07-03,93.43000030517578
2017-07-05,94.29000091552734
2017-07-06,93.7300033569336
2017-07-07,95.7300033569336
2017-07-10,93.37999725341795
2017-07-11,93.63999938964844
2017-07-12,94.08000183105467
2017-07-13,93.6500015258789
2017-07-14,93.62000274658205
2017-07-17,93.68000030517578
2017-07-18,93.86000061035156
2017-07-19,94.04000091552734
2017-07-20,93.4800033569336
2017-07-21,93.0
2017-07-24,93.93000030517578
2017-07-25,94.45999908447266
2017-07-26,92.66999816894533
2017-07-27,92.26000213623048
2017-07-28,89.55000305175781
2017-07-31,88.69999694824219
2017-08-01,87.80000305175781
2017-08-02,87.37000274658203
2017-08-03,87.51000213623047
2017-08-04,86.4000015258789
2017-08-07,87.05999755859375
2017-08-08,86.70999908447266
2017-08-09,86.36000061035156
2017-08-10,84.69000244140625
2017-08-11,84.93000030517578
2017-08-14,85.0999984741211
2017-08-15,85.41999816894531
2017-08-16,85.98999786376953
2017-08-17,85.30999755859375
2017-08-18,85.1500015258789
2017-08-21,85.27999877929688
2017-08-22,85.87000274658203
2017-08-23,84.54000091552734
2017-08-24,85.61000061035156
2017-08-25,85.43000030517578
2017-08-28,84.69999694824219
2017-08-29,85.08000183105469
2017-08-30,85.93000030517578
2017-08-31,87.04000091552734
2017-09-01,87.48999786376953
2017-09-05,87.52999877929688
2017-09-06,88.91000366210938
2017-09-07,89.2699966430664
2017-09-08,91.43000030517578
2017-09-11,91.33999633789062
2017-09-12,91.30999755859376
2017-09-13,90.98999786376952
2017-09-14,91.68000030517578
2017-09-15,95.91000366210938
2017-09-18,96.75
2017-09-19,94.55999755859376
2017-09-20,94.68000030517578
2017-09-21,94.12999725341795
2017-09-22,95.20999908447266
2017-09-25,95.26000213623048
2017-09-26,95.1999969482422
2017-09-27,95.7300033569336
2017-09-28,96.30999755859376
2017-09-29,96.26000213623048
2017-10-02,96.56999969482422
2017-10-03,94.62000274658205
2017-10-04,94.98999786376952
2017-10-05,94.83999633789062
2017-10-06,95.4499969482422
2017-10-09,94.06999969482422
2017-10-10,94.51000213623048
2017-10-11,93.9499969482422
2017-10-12,95.05999755859376
2017-10-13,95.16999816894533
2017-10-16,95.66999816894533
2017-10-17,93.0
2017-10-18,92.41000366210938
2017-10-19,92.27999877929688
2017-10-20,93.83999633789062
2017-10-23,92.51000213623048
2017-10-24,92.41000366210938
2017-10-25,91.6500015258789
2017-10-26,100.93000030517578
2017-10-27,101.16000366210938
2017-10-30,101.3499984741211
2017-10-31,101.4000015258789
2017-11-01,100.88999938964844
2017-11-02,100.0
2017-11-03,100.9499969482422
2017-11-06,100.5999984741211
2017-11-07,101.04000091552734
2017-11-08,101.23999786376952
2017-11-09,101.43000030517578
2017-11-10,101.6500015258789
2017-11-13,101.62999725341795
2017-11-14,100.8499984741211
2017-11-15,98.37000274658205
2017-11-16,98.6999969482422
2017-11-17,98.95999908447266
2017-11-20,99.22000122070312
2017-11-21,99.79000091552734
2017-11-22,98.58000183105467
2017-11-24,97.45999908447266
2017-11-27,97.20999908447266
2017-11-28,96.3499984741211
2017-11-29,99.87999725341795
2017-11-30,99.93000030517578
2017-12-01,99.11000061035156
2017-12-04,99.38999938964844
2017-12-05,99.48999786376952
2017-12-06,99.19000244140624
2017-12-07,99.61000061035156
2017-12-08,99.62999725341795
2017-12-11,99.08000183105467
2017-12-12,99.0
2017-12-13,98.73999786376952
2017-12-14,98.23999786376952
2017-12-15,98.7300033569336
2017-12-18,98.61000061035156
2017-12-19,99.6500015258789
2017-12-20,100.3000030517578
2017-12-21,99.75
2017-12-22,99.54000091552734
2017-12-26,99.19000244140624
2017-12-27,99.38999938964844
2017-12-28,99.0199966430664
2017-12-29,98.66999816894533
2018-01-02,99.5
2018-01-03,99.62000274658205
2018-01-04,99.58999633789062
2018-01-05,100.83999633789062
2018-01-08,101.41000366210938
2018-01-09,102.30999755859376
2018-01-10,100.20999908447266
2018-01-11,99.08999633789062
2018-01-12,97.73999786376952
2018-01-16,97.83000183105467
2018-01-17,99.36000061035156
2018-01-18,98.58999633789062
2018-01-19,100.61000061035156
2018-01-22,100.27999877929688
2018-01-23,100.37999725341795
2018-01-24,100.3000030517578
2018-01-25,101.0199966430664
2018-01-26,101.5199966430664
2018-01-29,102.4000015258789
2018-01-30,100.77999877929688
2018-01-31,100.1999969482422
2018-02-01,100.13999938964844
2018-02-02,98.80999755859376
2018-02-05,95.2699966430664
2018-02-06,94.2699966430664
2018-02-07,94.20999908447266
2018-02-08,90.41999816894533
2018-02-09,91.25
2018-02-12,91.95999908447266
2018-02-13,93.0
2018-02-14,95.04000091552734
2018-02-15,88.33999633789062
2018-02-16,87.44999694824219
2018-02-20,89.63999938964844
2018-02-21,87.0999984741211
2018-02-22,86.76000213623047
2018-02-23,86.58000183105469
2018-02-26,86.23999786376953
2018-02-27,87.2699966430664
2018-02-28,87.22000122070312
2018-03-01,85.55999755859375
2018-03-02,85.73999786376953
2018-03-05,87.19999694824219
2018-03-06,89.68000030517578
2018-03-07,88.93000030517578
2018-03-08,89.66000366210938
2018-03-09,92.04000091552734
2018-03-12,92.01000213623048
2018-03-13,92.06999969482422
2018-03-14,92.16999816894533
2018-03-15,91.30999755859376
2018-03-16,90.9800033569336
2018-03-19,90.04000091552734
2018-03-20,90.91000366210938
2018-03-21,90.0
2018-03-22,88.87999725341797
2018-03-23,86.12999725341797
2018-03-26,87.4000015258789
2018-03-27,86.2699966430664
2018-03-28,86.5
2018-03-29,88.29000091552734
2018-04-02,85.0999984741211
2018-04-03,84.06999969482422
2018-04-04,85.9000015258789
2018-04-05,85.0199966430664
2018-04-06,83.31999969482422
2018-04-09,84.63999938964844
2018-04-10,87.16000366210938
2018-04-11,87.33000183105469
2018-04-12,88.13999938964844
2018-04-13,88.86000061035156
2018-04-16,89.5
2018-04-17,91.16000366210938
2018-04-18,91.95999908447266
2018-04-19,91.76000213623048
2018-04-20,91.0199966430664
2018-04-23,91.98999786376952
2018-04-24,92.0
2018-04-25,88.0199966430664
2018-04-26,90.1500015258789
2018-04-27,88.94000244140625
2018-04-30,88.20999908447266
2018-05-01,87.76000213623047
2018-05-02,85.62000274658203
2018-05-03,86.11000061035156
2018-05-04,88.0
2018-05-07,87.61000061035156
2018-05-08,87.62000274658203
2018-05-09,87.9000015258789
2018-05-10,89.16999816894531
2018-05-11,90.08000183105467
2018-05-14,90.06999969482422
2018-05-15,89.19999694824219
2018-05-16,88.8499984741211
2018-05-17,88.41999816894531
2018-05-18,89.22000122070312
2018-05-21,90.13999938964844
2018-05-22,90.11000061035156
2018-05-23,90.87999725341795
2018-05-24,91.22000122070312
2018-05-25,91.52999877929688
2018-05-29,92.20999908447266
2018-05-30,94.12000274658205
2018-05-31,93.0
2018-06-01,93.0
2018-06-04,95.30999755859376
2018-06-05,95.02999877929688
2018-06-06,96.33000183105467
2018-06-07,95.3000030517578
2018-06-08,96.75
2018-06-11,97.2699966430664
2018-06-12,98.37000274658205
2018-06-13,98.7300033569336
2018-06-14,100.0199966430664
2018-06-15,101.02999877929688
2018-06-18,101.5
2018-06-19,101.6999969482422
2018-06-20,101.87999725341795
2018-06-21,100.91999816894533
2018-06-22,100.98999786376952
2018-06-25,98.63999938964844
2018-06-26,99.31999969482422
2018-06-27,98.0500030517578
2018-06-28,98.68000030517578
2018-06-29,99.29000091552734
2018-07-02,98.69000244140624
2018-07-03,98.91999816894533
2018-07-05,99.41000366210938
2018-07-06,100.55999755859376
2018-07-09,101.02999877929688
2018-07-10,100.8000030517578
2018-07-11,100.0
2018-07-12,100.58000183105467
2018-07-13,100.02999877929688
2018-07-16,98.4499969482422
2018-07-17,98.87000274658205
2018-07-18,98.01000213623048
2018-07-19,99.47000122070312
2018-07-20,99.61000061035156
2018-07-23,100.08000183105467
2018-07-24,98.98999786376952
2018-07-25,99.66999816894533
2018-07-26,110.8499984741211
2018-07-27,109.63999938964844
2018-07-30,109.01000213623048
2018-07-31,109.6500015258789
2018-08-01,111.11000061035156
2018-08-02,113.88999938964844
2018-08-03,114.75
2018-08-06,116.02999877929688
2018-08-07,116.12999725341795
2018-08-08,115.58999633789062
2018-08-09,115.31999969482422
2018-08-10,114.81999969482422
2018-08-13,115.12999725341795
2018-08-14,117.25
2018-08-15,114.88999938964844
2018-08-16,114.73999786376952
2018-08-17,116.0199966430664
2018-08-20,115.4000015258789
2018-08-21,115.95999908447266
2018-08-22,115.95999908447266
2018-08-23,116.0999984741211
2018-08-24,116.81999969482422
2018-08-27,117.38999938964844
2018-08-28,117.16000366210938
2018-08-29,117.3499984741211
2018-08-30,117.08999633789062
2018-08-31,117.0500030517578
2018-09-04,116.18000030517578
2018-09-05,116.37999725341795
2018-09-06,116.58000183105467
2018-09-07,116.2699966430664
2018-09-10,117.02999877929688
2018-09-11,116.51000213623048
2018-09-12,117.72000122070312
2018-09-13,118.86000061035156
2018-09-14,120.58000183105467
2018-09-17,118.98999786376952
2018-09-18,119.7300033569336
2018-09-19,120.30999755859376
2018-09-20,120.0999984741211
2018-09-21,121.58999633789062
2018-09-24,122.7699966430664
2018-09-25,122.58999633789062
2018-09-26,122.3499984741211
2018-09-27,122.70999908447266
2018-09-28,123.47000122070312
2018-10-01,123.0
2018-10-02,121.75
2018-10-03,123.9800033569336
2018-10-04,119.58999633789062
2018-10-05,120.38999938964844
2018-10-08,119.5999984741211
2018-10-09,118.77999877929688
2018-10-10,115.12999725341795
2018-10-11,114.0999984741211
2018-10-12,115.94000244140624
2018-10-15,115.5500030517578
2018-10-16,119.31999969482422
2018-10-17,118.93000030517578
2018-10-18,116.52999877929688
2018-10-19,113.7699966430664
2018-10-22,113.9800033569336
2018-10-23,113.91000366210938
2018-10-24,111.87999725341795
2018-10-25,104.3499984741211
2018-10-26,101.12999725341795
2018-10-29,101.31999969482422
2018-10-30,104.69000244140624
2018-10-31,105.91999816894533
2018-11-01,104.93000030517578
2018-11-02,106.16000366210938
2018-11-05,107.6500015258789
2018-11-06,108.30999755859376
2018-11-07,111.16000366210938
2018-11-08,111.76000213623048
2018-11-09,110.9800033569336
2018-11-12,106.9000015258789
2018-11-13,106.91000366210938
2018-11-14,106.45999908447266
2018-11-15,108.5999984741211
2018-11-16,110.13999938964844
2018-11-19,105.38999938964844
2018-11-20,105.16999816894533
2018-11-21,105.2300033569336
2018-11-23,105.70999908447266
2018-11-26,106.19000244140624
2018-11-27,105.02999877929688
2018-11-28,108.06999969482422
2018-11-29,108.7699966430664
2018-11-30,109.55999755859376
2018-12-03,110.8499984741211
2018-12-04,109.25
2018-12-06,108.5
2018-12-07,106.0199966430664
2018-12-10,107.62000274658205
2018-12-11,106.66000366210938
2018-12-12,107.75
2018-12-13,107.12000274658205
2018-12-14,104.62999725341795
2018-12-17,102.02999877929688
2018-12-18,100.62000274658205
2018-12-19,99.3499984741211
2018-12-20,97.6500015258789
2018-12-21,95.11000061035156
2018-12-24,93.0
2018-12-26,96.51000213623048
2018-12-27,96.30999755859376
2018-12-28,96.2300033569336
2018-12-31,98.02999877929688
2019-01-02,96.41000366210938
2019-01-03,94.52999877929688
2019-01-04,98.23999786376952
2019-01-07,98.5500030517578
2019-01-08,101.69000244140624
2019-01-09,103.79000091552734
2019-01-10,103.86000061035156
2019-01-11,103.83000183105467
2019-01-14,102.66000366210938
2019-01-15,103.80999755859376
2019-01-16,104.51000213623048
2019-01-17,104.26000213623048
2019-01-18,105.25
2019-01-22,104.4499969482422
2019-01-23,104.6999969482422
2019-01-24,105.45999908447266
2019-01-25,106.7300033569336
2019-01-28,105.7300033569336
2019-01-29,105.41000366210938
2019-01-30,105.91000366210938
2019-01-31,108.2699966430664
2019-02-01,103.22000122070312
2019-02-04,104.7699966430664
2019-02-05,103.86000061035156
2019-02-06,103.9000015258789
2019-02-07,102.8000030517578
2019-02-08,102.69000244140624
2019-02-11,103.56999969482422
2019-02-12,104.95999908447266
2019-02-13,105.83999633789062
2019-02-14,100.9000015258789
2019-02-15,101.91000366210938
2019-02-19,102.51000213623048
2019-02-20,102.87000274658205
2019-02-21,103.83000183105467
2019-02-22,104.27999877929688
2019-02-25,105.11000061035156
2019-02-26,103.7699966430664
2019-02-27,103.88999938964844
2019-02-28,104.75
2019-03-01,106.13999938964844
2019-03-04,104.9000015258789
2019-03-05,104.48999786376952
2019-03-06,102.61000061035156
2019-03-07,102.47000122070312
2019-03-08,101.56999969482422
2019-03-11,103.04000091552734
2019-03-12,103.43000030517578
2019-03-13,105.23999786376952
2019-03-14,106.01000213623048
2019-03-15,105.70999908447266
2019-03-18,105.94000244140624
2019-03-19,105.77999877929688
2019-03-20,105.08999633789062
2019-03-21,106.80999755859376
2019-03-22,103.66999816894533
2019-03-25,104.95999908447266
2019-03-26,105.5
