,IRM
2015-05-26,36.5
2015-05-27,36.90999984741211
2015-05-28,36.75
2015-05-29,36.470001220703125
2015-06-01,36.83000183105469
2015-06-02,34.68000030517578
2015-06-03,34.279998779296875
2015-06-04,32.88999938964844
2015-06-05,32.650001525878906
2015-06-08,32.29999923706055
2015-06-09,31.950000762939453
2015-06-10,31.850000381469727
2015-06-11,31.86000061035156
2015-06-12,32.02000045776367
2015-06-15,31.8799991607666
2015-06-16,31.700000762939453
2015-06-17,32.029998779296875
2015-06-18,32.709999084472656
2015-06-19,32.5
2015-06-22,32.779998779296875
2015-06-23,32.56999969482422
2015-06-24,31.64999961853028
2015-06-25,31.450000762939453
2015-06-26,31.86000061035156
2015-06-29,31.09000015258789
2015-06-30,31.0
2015-07-01,31.479999542236328
2015-07-02,31.549999237060547
2015-07-06,31.229999542236328
2015-07-07,30.959999084472656
2015-07-08,30.540000915527344
2015-07-09,30.670000076293945
2015-07-10,30.920000076293945
2015-07-13,31.14999961853028
2015-07-14,31.51000022888184
2015-07-15,31.40999984741211
2015-07-16,31.770000457763672
2015-07-17,31.729999542236328
2015-07-20,31.39999961853028
2015-07-21,31.36000061035156
2015-07-22,31.57999992370605
2015-07-23,31.200000762939453
2015-07-24,31.1200008392334
2015-07-27,30.76000022888184
2015-07-28,30.89999961853028
2015-07-29,30.65999984741211
2015-07-30,29.90999984741211
2015-07-31,30.049999237060547
2015-08-03,30.229999542236328
2015-08-04,29.96999931335449
2015-08-05,29.809999465942383
2015-08-06,29.270000457763672
2015-08-07,29.270000457763672
2015-08-10,29.06999969482422
2015-08-11,28.90999984741211
2015-08-12,29.75
2015-08-13,29.520000457763672
2015-08-14,30.190000534057617
2015-08-17,30.290000915527344
2015-08-18,30.21999931335449
2015-08-19,30.14999961853028
2015-08-20,30.239999771118164
2015-08-21,29.239999771118164
2015-08-24,27.6200008392334
2015-08-25,26.520000457763672
2015-08-26,27.40999984741211
2015-08-27,28.209999084472656
2015-08-28,28.540000915527344
2015-08-31,28.34000015258789
2015-09-01,27.6299991607666
2015-09-02,28.1200008392334
2015-09-03,28.440000534057617
2015-09-04,28.209999084472656
2015-09-08,28.459999084472656
2015-09-09,28.01000022888184
2015-09-10,28.040000915527344
2015-09-11,28.3799991607666
2015-09-14,28.540000915527344
2015-09-15,28.88999938964844
2015-09-16,29.190000534057617
2015-09-17,29.479999542236328
2015-09-18,30.0
2015-09-21,29.8700008392334
2015-09-22,29.489999771118164
2015-09-23,29.809999465942383
2015-09-24,30.309999465942383
2015-09-25,30.549999237060547
2015-09-28,30.170000076293945
2015-09-29,30.36000061035156
2015-09-30,31.020000457763672
2015-10-01,31.15999984741211
2015-10-02,31.15999984741211
2015-10-05,31.709999084472656
2015-10-06,31.75
2015-10-07,31.82999992370605
2015-10-08,32.29999923706055
2015-10-09,31.280000686645508
2015-10-12,31.780000686645508
2015-10-13,31.68000030517578
2015-10-14,31.38999938964844
2015-10-15,31.25
2015-10-16,31.600000381469727
2015-10-19,31.68000030517578
2015-10-20,31.40999984741211
2015-10-21,31.34000015258789
2015-10-22,31.280000686645508
2015-10-23,31.059999465942383
2015-10-26,31.15999984741211
2015-10-27,30.25
2015-10-28,30.6200008392334
2015-10-29,30.299999237060547
2015-10-30,30.63999938964844
2015-11-02,31.809999465942383
2015-11-03,32.08000183105469
2015-11-04,31.40999984741211
2015-11-05,31.440000534057617
2015-11-06,30.290000915527344
2015-11-09,29.959999084472656
2015-11-10,29.59000015258789
2015-11-11,29.5
2015-11-12,29.1200008392334
2015-11-13,28.61000061035156
2015-11-16,28.799999237060547
2015-11-17,28.450000762939453
2015-11-18,28.88999938964844
2015-11-19,28.86000061035156
2015-11-20,28.93000030517578
2015-11-23,28.940000534057617
2015-11-24,28.700000762939453
2015-11-25,28.40999984741211
2015-11-27,28.059999465942383
2015-11-30,27.780000686645508
2015-12-01,28.040000915527344
2015-12-02,27.489999771118164
2015-12-03,27.3700008392334
2015-12-04,27.600000381469727
2015-12-07,27.299999237060547
2015-12-08,26.979999542236328
2015-12-09,27.06999969482422
2015-12-10,26.84000015258789
2015-12-11,26.75
2015-12-14,26.1299991607666
2015-12-15,26.71999931335449
2015-12-16,27.5
2015-12-17,27.15999984741211
2015-12-18,26.770000457763672
2015-12-21,26.959999084472656
2015-12-22,27.100000381469727
2015-12-23,27.540000915527344
2015-12-24,27.34000015258789
2015-12-28,27.40999984741211
2015-12-29,28.26000022888184
2015-12-30,27.57999992370605
2015-12-31,27.01000022888184
2016-01-04,26.84000015258789
2016-01-05,27.32999992370605
2016-01-06,27.1200008392334
2016-01-07,26.21999931335449
2016-01-08,25.6200008392334
2016-01-11,25.90999984741211
2016-01-12,25.3700008392334
2016-01-13,25.059999465942383
2016-01-14,25.11000061035156
2016-01-15,24.84000015258789
2016-01-19,24.82999992370605
2016-01-20,24.559999465942383
2016-01-21,24.8700008392334
2016-01-22,25.51000022888184
2016-01-25,25.270000457763672
2016-01-26,25.809999465942383
2016-01-27,25.82999992370605
2016-01-28,26.100000381469727
2016-01-29,27.540000915527344
2016-02-01,27.07999992370605
2016-02-02,26.6200008392334
2016-02-03,27.100000381469727
2016-02-04,27.350000381469727
2016-02-05,27.0
2016-02-08,26.670000076293945
2016-02-09,26.559999465942383
2016-02-10,26.729999542236328
2016-02-11,26.61000061035156
2016-02-12,27.39999961853028
2016-02-16,28.6299991607666
2016-02-17,29.059999465942383
2016-02-18,29.270000457763672
2016-02-19,28.950000762939453
2016-02-22,29.450000762939453
2016-02-23,29.26000022888184
2016-02-24,29.1299991607666
2016-02-25,29.93000030517578
2016-02-26,29.559999465942383
2016-02-29,29.3799991607666
2016-03-01,29.96999931335449
2016-03-02,29.989999771118164
2016-03-03,30.200000762939453
2016-03-04,29.989999771118164
2016-03-07,30.82999992370605
2016-03-08,30.940000534057617
2016-03-09,31.459999084472656
2016-03-10,30.600000381469727
2016-03-11,31.790000915527344
2016-03-14,31.68000030517578
2016-03-15,31.190000534057617
2016-03-16,31.479999542236328
2016-03-17,32.619998931884766
2016-03-18,32.779998779296875
2016-03-21,32.38999938964844
2016-03-22,32.959999084472656
2016-03-23,32.849998474121094
2016-03-24,32.77000045776367
2016-03-28,33.09000015258789
2016-03-29,33.5
2016-03-30,33.61000061035156
2016-03-31,33.90999984741211
2016-04-01,32.72999954223633
2016-04-04,32.720001220703125
2016-04-05,32.619998931884766
2016-04-06,32.5099983215332
2016-04-07,32.279998779296875
2016-04-08,32.68000030517578
2016-04-11,32.79999923706055
2016-04-12,33.15999984741211
2016-04-13,33.20000076293945
2016-04-14,33.27000045776367
2016-04-15,33.56999969482422
2016-04-18,34.75
2016-04-19,35.0099983215332
2016-04-20,35.04999923706055
2016-04-21,35.209999084472656
2016-04-22,35.56999969482422
2016-04-25,35.5
2016-04-26,35.970001220703125
2016-04-27,36.02000045776367
2016-04-28,36.2400016784668
2016-04-29,36.52999877929688
2016-05-02,36.59999847412109
2016-05-03,36.5
2016-05-04,37.09999847412109
2016-05-05,37.27000045776367
2016-05-06,38.0
2016-05-09,38.150001525878906
2016-05-10,38.09000015258789
2016-05-11,37.4900016784668
2016-05-12,38.08000183105469
2016-05-13,37.88999938964844
2016-05-16,38.04999923706055
2016-05-17,37.70000076293945
2016-05-18,36.59999847412109
2016-05-19,36.33000183105469
2016-05-20,36.18999862670898
2016-05-23,36.0
2016-05-24,36.619998931884766
2016-05-25,36.54999923706055
2016-05-26,36.81999969482422
2016-05-27,36.79999923706055
2016-05-31,36.7400016784668
2016-06-01,36.650001525878906
2016-06-02,36.619998931884766
2016-06-03,36.709999084472656
2016-06-06,36.43000030517578
2016-06-07,36.70000076293945
2016-06-08,37.02999877929688
2016-06-09,37.11000061035156
2016-06-10,37.18999862670898
2016-06-13,37.93999862670898
2016-06-14,38.040000915527344
2016-06-15,38.560001373291016
2016-06-16,38.34999847412109
2016-06-17,38.25
2016-06-20,38.11000061035156
2016-06-21,38.22999954223633
2016-06-22,38.27000045776367
2016-06-23,38.59999847412109
2016-06-24,37.72999954223633
2016-06-27,37.97999954223633
2016-06-28,38.56999969482422
2016-06-29,39.54999923706055
2016-06-30,39.83000183105469
2016-07-01,39.93999862670898
2016-07-05,40.43999862670898
2016-07-06,40.0
2016-07-07,39.27999877929688
2016-07-08,39.84999847412109
2016-07-11,40.310001373291016
2016-07-12,40.959999084472656
2016-07-13,40.52000045776367
2016-07-14,40.2599983215332
2016-07-15,39.84000015258789
2016-07-18,39.709999084472656
2016-07-19,39.9900016784668
2016-07-20,40.18999862670898
2016-07-21,40.27000045776367
2016-07-22,41.060001373291016
2016-07-25,41.11000061035156
2016-07-26,41.25
2016-07-27,41.0
2016-07-28,41.2400016784668
2016-07-29,41.209999084472656
2016-08-01,41.02000045776367
2016-08-02,40.47999954223633
2016-08-03,40.2400016784668
2016-08-04,37.95000076293945
2016-08-05,37.77999877929688
2016-08-08,36.790000915527344
2016-08-09,36.77000045776367
2016-08-10,36.70000076293945
2016-08-11,37.040000915527344
2016-08-12,37.15999984741211
2016-08-15,37.09000015258789
2016-08-16,36.869998931884766
2016-08-17,36.959999084472656
2016-08-18,37.43000030517578
2016-08-19,37.66999816894531
2016-08-22,37.93999862670898
2016-08-23,38.11000061035156
2016-08-24,38.0
2016-08-25,38.38999938964844
2016-08-26,38.25
2016-08-29,38.459999084472656
2016-08-30,38.400001525878906
2016-08-31,38.40999984741211
2016-09-01,38.54999923706055
2016-09-02,38.790000915527344
2016-09-06,39.58000183105469
2016-09-07,39.619998931884766
2016-09-08,38.27999877929688
2016-09-09,36.40999984741211
2016-09-12,36.77000045776367
2016-09-13,36.0099983215332
2016-09-14,35.630001068115234
2016-09-15,36.04999923706055
2016-09-16,35.81999969482422
2016-09-19,36.4900016784668
2016-09-20,36.59999847412109
2016-09-21,36.91999816894531
2016-09-22,37.41999816894531
2016-09-23,37.650001525878906
2016-09-26,37.86000061035156
2016-09-27,37.959999084472656
2016-09-28,38.43999862670898
2016-09-29,37.75
2016-09-30,37.52999877929688
2016-10-03,36.52000045776367
2016-10-04,35.38999938964844
2016-10-05,34.27000045776367
2016-10-06,33.869998931884766
2016-10-07,33.56999969482422
2016-10-10,33.90999984741211
2016-10-11,33.689998626708984
2016-10-12,34.61000061035156
2016-10-13,35.220001220703125
2016-10-14,34.38999938964844
2016-10-17,34.119998931884766
2016-10-18,34.150001525878906
2016-10-19,34.25
2016-10-20,34.04999923706055
2016-10-21,33.970001220703125
2016-10-24,34.22999954223633
2016-10-25,34.25
2016-10-26,34.0099983215332
2016-10-27,32.7599983215332
2016-10-28,32.83000183105469
2016-10-31,33.72999954223633
2016-11-01,33.16999816894531
2016-11-02,32.11000061035156
2016-11-03,32.099998474121094
2016-11-04,32.439998626708984
2016-11-07,33.290000915527344
2016-11-08,33.689998626708984
2016-11-09,32.779998779296875
2016-11-10,31.459999084472656
2016-11-11,31.540000915527344
2016-11-14,31.670000076293945
2016-11-15,31.81999969482422
2016-11-16,32.2400016784668
2016-11-17,32.0
2016-11-18,31.549999237060547
2016-11-21,32.59000015258789
2016-11-22,33.08000183105469
2016-11-23,33.099998474121094
2016-11-25,33.65999984741211
2016-11-28,33.279998779296875
2016-11-29,33.72999954223633
2016-11-30,33.0
2016-12-01,32.52000045776367
2016-12-02,33.720001220703125
2016-12-05,33.970001220703125
2016-12-06,33.79999923706055
2016-12-07,34.720001220703125
2016-12-08,34.9900016784668
2016-12-09,34.650001525878906
2016-12-12,34.13999938964844
2016-12-13,33.15999984741211
2016-12-14,32.220001220703125
2016-12-15,31.75
2016-12-16,32.060001373291016
2016-12-19,31.979999542236328
2016-12-20,31.96999931335449
2016-12-21,32.2400016784668
2016-12-22,32.40999984741211
2016-12-23,32.540000915527344
2016-12-27,32.45000076293945
2016-12-28,32.119998931884766
2016-12-29,32.380001068115234
2016-12-30,32.47999954223633
2017-01-03,33.099998474121094
2017-01-04,33.90999984741211
