,GEN
2015-04-20,24.190000534057617
2015-04-21,24.100000381469727
2015-04-22,24.36000061035156
2015-04-23,24.63999938964844
2015-04-24,24.670000076293945
2015-04-27,24.82999992370605
2015-04-28,24.950000762939453
2015-04-29,24.899999618530277
2015-04-30,24.93000030517578
2015-05-01,25.13999938964844
2015-05-04,25.31999969482422
2015-05-05,24.899999618530277
2015-05-06,24.940000534057617
2015-05-07,24.979999542236328
2015-05-08,25.530000686645508
2015-05-11,25.440000534057617
2015-05-12,25.13999938964844
2015-05-13,25.31999969482422
2015-05-14,25.899999618530277
2015-05-15,24.479999542236328
2015-05-18,25.190000534057617
2015-05-19,25.100000381469727
2015-05-20,25.030000686645508
2015-05-21,25.06999969482422
2015-05-22,24.8700008392334
2015-05-26,24.34000015258789
2015-05-27,24.739999771118164
2015-05-28,24.809999465942383
2015-05-29,24.6299991607666
2015-06-01,24.700000762939453
2015-06-02,24.36000061035156
2015-06-03,24.31999969482422
2015-06-04,24.040000915527344
2015-06-05,24.0
2015-06-08,23.43000030517578
2015-06-09,23.440000534057617
2015-06-10,23.780000686645508
2015-06-11,23.799999237060547
2015-06-12,23.75
2015-06-15,23.450000762939453
2015-06-16,23.65999984741211
2015-06-17,24.100000381469727
2015-06-18,24.459999084472656
2015-06-19,24.06999969482422
2015-06-22,23.81999969482422
2015-06-23,24.25
2015-06-24,24.239999771118164
2015-06-25,24.15999984741211
2015-06-26,23.75
2015-06-29,23.26000022888184
2015-06-30,23.25
2015-07-01,23.209999084472656
2015-07-02,23.030000686645508
2015-07-06,22.68000030517578
2015-07-07,22.790000915527344
2015-07-08,22.81999969482422
2015-07-09,22.989999771118164
2015-07-10,23.31999969482422
2015-07-13,23.420000076293945
2015-07-14,23.440000534057617
2015-07-15,23.309999465942383
2015-07-16,23.40999984741211
2015-07-17,23.46999931335449
2015-07-20,23.31999969482422
2015-07-21,23.040000915527344
2015-07-22,22.959999084472656
2015-07-23,23.21999931335449
2015-07-24,23.049999237060547
2015-07-27,22.71999931335449
2015-07-28,22.770000457763672
2015-07-29,22.84000015258789
2015-07-30,22.790000915527344
2015-07-31,22.739999771118164
2015-08-03,22.479999542236328
2015-08-04,22.420000076293945
2015-08-05,22.899999618530277
2015-08-06,22.350000381469727
2015-08-07,22.709999084472656
2015-08-10,22.90999984741211
2015-08-11,21.34000015258789
2015-08-12,21.63999938964844
2015-08-13,21.239999771118164
2015-08-14,21.600000381469727
2015-08-17,21.86000061035156
2015-08-18,21.649999618530277
2015-08-19,21.86000061035156
2015-08-20,21.350000381469727
2015-08-21,20.96999931335449
2015-08-24,20.01000022888184
2015-08-25,19.88999938964844
2015-08-26,20.6299991607666
2015-08-27,20.920000076293945
2015-08-28,20.84000015258789
2015-08-31,20.489999771118164
2015-09-01,19.93000030517578
2015-09-02,19.940000534057617
2015-09-03,19.950000762939453
2015-09-04,19.649999618530277
2015-09-08,20.09000015258789
2015-09-09,19.63999938964844
2015-09-10,20.01000022888184
2015-09-11,19.989999771118164
2015-09-14,19.809999465942383
2015-09-15,19.90999984741211
2015-09-16,19.950000762939453
2015-09-17,20.07999992370605
2015-09-18,20.170000076293945
2015-09-21,20.26000022888184
2015-09-22,19.850000381469727
2015-09-23,19.950000762939453
2015-09-24,19.850000381469727
2015-09-25,19.940000534057617
2015-09-28,20.0
2015-09-29,19.350000381469727
2015-09-30,19.46999931335449
2015-10-01,19.32999992370605
2015-10-02,19.649999618530277
2015-10-05,20.43000030517578
2015-10-06,21.0
2015-10-07,20.850000381469727
2015-10-08,21.040000915527344
2015-10-09,21.0
2015-10-12,20.8799991607666
2015-10-13,20.6299991607666
2015-10-14,20.600000381469727
2015-10-15,20.63999938964844
2015-10-16,20.709999084472656
2015-10-19,20.76000022888184
2015-10-20,20.709999084472656
2015-10-21,20.43000030517578
2015-10-22,20.63999938964844
2015-10-23,20.63999938964844
2015-10-26,20.559999465942383
2015-10-27,20.440000534057617
2015-10-28,20.600000381469727
2015-10-29,20.489999771118164
2015-10-30,20.600000381469727
2015-11-02,20.700000762939453
2015-11-03,20.850000381469727
2015-11-04,20.899999618530277
2015-11-05,20.8799991607666
2015-11-06,20.56999969482422
2015-11-09,20.1200008392334
2015-11-10,19.96999931335449
2015-11-11,19.93000030517578
2015-11-12,19.84000015258789
2015-11-13,19.709999084472656
2015-11-16,19.959999084472656
2015-11-17,19.979999542236328
2015-11-18,20.020000457763672
2015-11-19,20.0
2015-11-20,19.940000534057617
2015-11-23,19.88999938964844
2015-11-24,19.809999465942383
2015-11-25,19.86000061035156
2015-11-27,19.5
2015-11-30,19.57999992370605
2015-12-01,19.739999771118164
2015-12-02,19.65999984741211
2015-12-03,19.709999084472656
2015-12-04,20.040000915527344
2015-12-07,20.13999938964844
2015-12-08,20.200000762939453
2015-12-09,20.01000022888184
2015-12-10,19.940000534057617
2015-12-11,19.649999618530277
2015-12-14,19.540000915527344
2015-12-15,20.18000030517578
2015-12-16,20.46999931335449
2015-12-17,20.15999984741211
2015-12-18,20.209999084472656
2015-12-21,20.40999984741211
2015-12-22,20.530000686645508
2015-12-23,20.86000061035156
2015-12-24,20.86000061035156
2015-12-28,21.1299991607666
2015-12-29,21.3700008392334
2015-12-30,21.290000915527344
2015-12-31,21.0
2016-01-04,20.84000015258789
2016-01-05,20.8799991607666
2016-01-06,20.850000381469727
2016-01-07,20.5
2016-01-08,20.489999771118164
2016-01-11,20.36000061035156
2016-01-12,20.649999618530277
2016-01-13,20.25
2016-01-14,20.479999542236328
2016-01-15,19.729999542236328
2016-01-19,19.030000686645508
2016-01-20,18.81999969482422
2016-01-21,18.979999542236328
2016-01-22,19.46999931335449
2016-01-25,18.81999969482422
2016-01-26,19.229999542236328
2016-01-27,19.21999931335449
2016-01-28,19.5
2016-01-29,19.84000015258789
2016-02-01,19.75
2016-02-02,19.270000457763672
2016-02-03,19.280000686645508
2016-02-04,19.18000030517578
2016-02-05,19.76000022888184
2016-02-08,19.239999771118164
2016-02-09,18.71999931335449
2016-02-10,18.899999618530277
2016-02-11,18.770000457763672
2016-02-12,19.149999618530277
2016-02-16,19.549999237060547
2016-02-17,19.96999931335449
2016-02-18,19.809999465942383
2016-02-19,19.93000030517578
2016-02-22,20.1299991607666
2016-02-23,19.559999465942383
2016-02-24,19.290000915527344
2016-02-25,19.670000076293945
2016-02-26,19.440000534057617
2016-02-29,19.309999465942383
2016-03-01,20.280000686645508
2016-03-02,20.40999984741211
2016-03-03,20.520000457763672
2016-03-04,16.6200008392334
2016-03-07,17.09000015258789
2016-03-08,16.950000762939453
2016-03-09,17.59000015258789
2016-03-10,17.700000762939453
2016-03-11,18.38999938964844
2016-03-14,18.540000915527344
2016-03-15,18.459999084472656
2016-03-16,18.57999992370605
2016-03-17,18.729999542236328
2016-03-18,18.600000381469727
2016-03-21,18.850000381469727
2016-03-22,18.81999969482422
2016-03-23,18.63999938964844
2016-03-24,18.709999084472656
2016-03-28,18.46999931335449
2016-03-29,18.38999938964844
2016-03-30,18.3799991607666
2016-03-31,18.3799991607666
2016-04-01,18.40999984741211
2016-04-04,18.600000381469727
2016-04-05,18.3700008392334
2016-04-06,18.5
2016-04-07,18.18000030517578
2016-04-08,18.149999618530277
2016-04-11,17.969999313354492
2016-04-12,17.969999313354492
2016-04-13,18.15999984741211
2016-04-14,17.889999389648438
2016-04-15,18.040000915527344
2016-04-18,18.11000061035156
2016-04-19,18.1299991607666
2016-04-20,18.06999969482422
2016-04-21,18.100000381469727
2016-04-22,18.010000228881836
2016-04-25,18.100000381469727
2016-04-26,18.040000915527344
2016-04-27,18.11000061035156
2016-04-28,16.860000610351562
2016-04-29,16.649999618530273
2016-05-02,16.75
2016-05-03,16.6299991607666
2016-05-04,16.670000076293945
2016-05-05,16.600000381469727
2016-05-06,16.610000610351562
2016-05-09,16.639999389648438
2016-05-10,16.780000686645508
2016-05-11,16.709999084472656
2016-05-12,16.899999618530273
2016-05-13,16.790000915527344
2016-05-16,16.90999984741211
2016-05-17,16.940000534057617
2016-05-18,17.0
2016-05-19,16.889999389648438
2016-05-20,16.920000076293945
2016-05-23,16.920000076293945
2016-05-24,17.06999969482422
2016-05-25,17.25
2016-05-26,17.190000534057617
2016-05-27,17.149999618530273
2016-05-31,17.360000610351562
2016-06-01,17.309999465942383
2016-06-02,17.3700008392334
2016-06-03,17.260000228881836
2016-06-06,17.18000030517578
2016-06-07,17.270000457763672
2016-06-08,17.43000030517578
2016-06-09,17.389999389648438
2016-06-10,17.299999237060547
2016-06-13,18.209999084472656
2016-06-14,18.770000457763672
2016-06-15,18.989999771118164
2016-06-16,19.780000686645508
2016-06-17,19.96999931335449
2016-06-20,20.46999931335449
2016-06-21,20.920000076293945
2016-06-22,20.780000686645508
2016-06-23,21.239999771118164
2016-06-24,20.43000030517578
2016-06-27,19.950000762939453
2016-06-28,20.1299991607666
2016-06-29,20.350000381469727
2016-06-30,20.540000915527344
2016-07-01,20.459999084472656
2016-07-05,20.350000381469727
2016-07-06,20.3799991607666
2016-07-07,20.440000534057617
2016-07-08,20.700000762939453
2016-07-11,20.799999237060547
2016-07-12,21.020000457763672
2016-07-13,21.100000381469727
2016-07-14,20.940000534057617
2016-07-15,20.940000534057617
2016-07-18,20.799999237060547
2016-07-19,20.690000534057617
2016-07-20,20.700000762939453
2016-07-21,20.280000686645508
2016-07-22,20.489999771118164
2016-07-25,20.350000381469727
2016-07-26,20.3700008392334
2016-07-27,20.290000915527344
2016-07-28,20.450000762939453
2016-07-29,20.43000030517578
2016-08-01,20.549999237060547
2016-08-02,20.68000030517578
2016-08-03,20.899999618530277
2016-08-04,21.030000686645508
2016-08-05,21.88999938964844
2016-08-08,21.780000686645508
2016-08-09,21.65999984741211
2016-08-10,21.729999542236328
2016-08-11,22.11000061035156
2016-08-12,22.540000915527344
2016-08-15,22.8799991607666
2016-08-16,22.979999542236328
2016-08-17,22.920000076293945
2016-08-18,23.11000061035156
2016-08-19,23.71999931335449
2016-08-22,23.739999771118164
2016-08-23,23.8700008392334
2016-08-24,23.76000022888184
2016-08-25,23.729999542236328
2016-08-26,23.71999931335449
2016-08-29,24.1299991607666
2016-08-30,23.979999542236328
2016-08-31,24.1299991607666
2016-09-01,24.149999618530277
2016-09-02,24.280000686645508
2016-09-06,24.809999465942383
2016-09-07,24.920000076293945
2016-09-08,24.950000762939453
2016-09-09,24.489999771118164
2016-09-12,24.850000381469727
2016-09-13,24.690000534057617
2016-09-14,24.57999992370605
2016-09-15,24.8700008392334
2016-09-16,25.209999084472656
2016-09-19,24.84000015258789
2016-09-20,24.709999084472656
2016-09-21,25.07999992370605
2016-09-22,25.07999992370605
2016-09-23,25.040000915527344
2016-09-26,24.959999084472656
2016-09-27,25.15999984741211
2016-09-28,25.270000457763672
2016-09-29,25.01000022888184
2016-09-30,25.100000381469727
2016-10-03,25.11000061035156
2016-10-04,25.25
2016-10-05,25.38999938964844
2016-10-06,25.299999237060547
2016-10-07,25.209999084472656
2016-10-10,25.25
2016-10-11,25.059999465942383
2016-10-12,24.940000534057617
2016-10-13,24.280000686645508
2016-10-14,24.09000015258789
2016-10-17,24.190000534057617
2016-10-18,24.21999931335449
2016-10-19,24.229999542236328
2016-10-20,24.200000762939453
2016-10-21,24.07999992370605
2016-10-24,24.899999618530277
2016-10-25,24.989999771118164
2016-10-26,25.030000686645508
2016-10-27,24.93000030517578
2016-10-28,24.8799991607666
2016-10-31,25.030000686645508
2016-11-01,25.21999931335449
2016-11-02,25.229999542236328
2016-11-03,25.450000762939453
2016-11-04,23.489999771118164
2016-11-07,24.399999618530277
2016-11-08,24.709999084472656
2016-11-09,24.84000015258789
2016-11-10,25.049999237060547
2016-11-11,25.0
2016-11-14,24.6299991607666
2016-11-15,24.21999931335449
2016-11-16,23.899999618530277
2016-11-17,23.82999992370605
2016-11-18,23.75
2016-11-21,24.520000457763672
2016-11-22,25.11000061035156
2016-11-23,24.850000381469727
2016-11-25,24.81999969482422
2016-11-28,24.399999618530277
2016-11-29,24.31999969482422
2016-11-30,24.38999938964844
2016-12-01,23.76000022888184
2016-12-02,23.51000022888184
2016-12-05,24.350000381469727
2016-12-06,24.200000762939453
2016-12-07,24.440000534057617
2016-12-08,24.559999465942383
2016-12-09,24.81999969482422
2016-12-12,24.700000762939453
2016-12-13,24.90999984741211
2016-12-14,24.84000015258789
2016-12-15,24.799999237060547
2016-12-16,24.07999992370605
2016-12-19,24.21999931335449
2016-12-20,24.149999618530277
2016-12-21,24.25
2016-12-22,24.11000061035156
2016-12-23,24.13999938964844
2016-12-27,24.36000061035156
2016-12-28,24.149999618530277
2016-12-29,24.229999542236328
2016-12-30,23.88999938964844
2017-01-03,24.01000022888184
2017-01-04,24.21999931335449
2017-01-05,24.649999618530277
2017-01-06,25.01000022888184
2017-01-09,24.989999771118164
2017-01-10,25.1299991607666
2017-01-11,25.46999931335449
2017-01-12,25.700000762939453
2017-01-13,26.13999938964844
2017-01-17,26.200000762939453
2017-01-18,26.40999984741211
2017-01-19,26.559999465942383
2017-01-20,26.649999618530277
2017-01-23,26.76000022888184
2017-01-24,27.350000381469727
2017-01-25,27.26000022888184
2017-01-26,27.209999084472656
2017-01-27,27.350000381469727
2017-01-30,27.270000457763672
2017-01-31,27.549999237060547
2017-02-01,27.25
2017-02-02,27.76000022888184
2017-02-03,28.40999984741211
2017-02-06,28.26000022888184
2017-02-07,28.440000534057617
2017-02-08,28.61000061035156
2017-02-09,28.989999771118164
2017-02-10,29.020000457763672
2017-02-13,29.059999465942383
2017-02-14,28.68000030517578
2017-02-15,28.520000457763672
2017-02-16,28.46999931335449
2017-02-17,28.799999237060547
2017-02-21,28.809999465942383
2017-02-22,28.600000381469727
2017-02-23,28.57999992370605
2017-02-24,28.84000015258789
2017-02-27,28.68000030517578
2017-02-28,28.56999969482422
2017-03-01,29.09000015258789
2017-03-02,29.200000762939453
2017-03-03,29.21999931335449
2017-03-06,29.1200008392334
2017-03-07,29.290000915527344
2017-03-08,29.6299991607666
2017-03-09,29.600000381469727
2017-03-10,30.030000686645508
2017-03-13,30.75
2017-03-14,30.649999618530277
2017-03-15,30.71999931335449
2017-03-16,30.729999542236328
2017-03-17,30.700000762939453
2017-03-20,30.780000686645508
2017-03-21,30.0
2017-03-22,30.65999984741211
2017-03-23,30.700000762939453
2017-03-24,30.46999931335449
2017-03-27,30.46999931335449
2017-03-28,30.36000061035156
2017-03-29,30.82999992370605
2017-03-30,30.649999618530277
2017-03-31,30.68000030517578
2017-04-03,30.239999771118164
2017-04-04,30.3799991607666
2017-04-05,30.280000686645508
2017-04-06,30.559999465942383
2017-04-07,30.809999465942383
2017-04-10,30.65999984741211
2017-04-11,30.399999618530277
2017-04-12,30.049999237060547
2017-04-13,30.040000915527344
2017-04-17,30.25
2017-04-18,30.399999618530277
2017-04-19,30.40999984741211
2017-04-20,30.5
2017-04-21,30.700000762939453
2017-04-24,30.96999931335449
2017-04-25,31.25
2017-04-26,31.25
2017-04-27,31.479999542236328
2017-04-28,31.6299991607666
2017-05-01,32.119998931884766
2017-05-02,31.90999984741211
2017-05-03,31.920000076293945
2017-05-04,32.220001220703125
2017-05-05,32.29999923706055
2017-05-08,32.45000076293945
2017-05-09,32.369998931884766
2017-05-10,33.13999938964844
2017-05-11,31.459999084472656
2017-05-12,31.01000022888184
2017-05-15,32.0
2017-05-16,31.31999969482422
2017-05-17,30.1200008392334
2017-05-18,29.739999771118164
2017-05-19,29.020000457763672
2017-05-22,29.57999992370605
2017-05-23,29.790000915527344
2017-05-24,29.8700008392334
2017-05-25,29.950000762939453
2017-05-26,29.61000061035156
2017-05-30,30.059999465942383
2017-05-31,30.309999465942383
2017-06-01,30.34000015258789
2017-06-02,30.07999992370605
2017-06-05,30.06999969482422
2017-06-06,30.270000457763672
2017-06-07,30.270000457763672
2017-06-08,30.11000061035156
2017-06-09,29.709999084472656
2017-06-12,29.530000686645508
2017-06-13,29.309999465942383
2017-06-14,29.09000015258789
2017-06-15,28.40999984741211
2017-06-16,28.450000762939453
2017-06-19,28.8799991607666
2017-06-20,28.559999465942383
2017-06-21,28.950000762939453
2017-06-22,28.809999465942383
2017-06-23,28.530000686645508
2017-06-26,28.86000061035156
2017-06-27,28.11000061035156
2017-06-28,28.88999938964844
2017-06-29,28.059999465942383
2017-06-30,28.25
2017-07-03,27.46999931335449
2017-07-05,27.790000915527344
2017-07-06,27.71999931335449
2017-07-07,28.40999984741211
2017-07-10,29.0
2017-07-11,29.01000022888184
2017-07-12,29.920000076293945
2017-07-13,30.36000061035156
2017-07-14,30.07999992370605
2017-07-17,30.520000457763672
2017-07-18,30.56999969482422
2017-07-19,31.020000457763672
2017-07-20,31.170000076293945
2017-07-21,31.18000030517578
2017-07-24,31.07999992370605
2017-07-25,31.520000457763672
2017-07-26,31.270000457763672
2017-07-27,30.940000534057617
2017-07-28,31.030000686645508
2017-07-31,30.989999771118164
2017-08-01,31.190000534057617
2017-08-02,30.90999984741211
2017-08-03,30.270000457763672
2017-08-04,29.170000076293945
2017-08-07,28.8700008392334
2017-08-08,28.489999771118164
2017-08-09,28.600000381469727
2017-08-10,27.84000015258789
2017-08-11,28.290000915527344
2017-08-14,28.56999969482422
2017-08-15,28.40999984741211
2017-08-16,28.299999237060547
2017-08-17,28.040000915527344
2017-08-18,28.450000762939453
2017-08-21,28.13999938964844
2017-08-22,28.76000022888184
2017-08-23,29.209999084472656
2017-08-24,29.3799991607666
2017-08-25,29.46999931335449
2017-08-28,29.920000076293945
2017-08-29,29.690000534057617
2017-08-30,29.88999938964844
2017-08-31,29.979999542236328
2017-09-01,29.86000061035156
2017-09-05,29.809999465942383
2017-09-06,29.600000381469727
2017-09-07,30.600000381469727
2017-09-08,31.6299991607666
2017-09-11,32.75
2017-09-12,33.72999954223633
2017-09-13,33.08000183105469
2017-09-14,32.95000076293945
2017-09-15,33.2400016784668
2017-09-18,33.77000045776367
2017-09-19,34.15999984741211
2017-09-20,33.720001220703125
2017-09-21,33.040000915527344
2017-09-22,33.02000045776367
2017-09-25,32.849998474121094
2017-09-26,32.7400016784668
2017-09-27,33.04999923706055
2017-09-28,33.06999969482422
2017-09-29,32.810001373291016
2017-10-02,32.779998779296875
2017-10-03,33.02000045776367
2017-10-04,33.25
2017-10-05,33.70000076293945
2017-10-06,33.91999816894531
2017-10-09,32.630001068115234
2017-10-10,31.59000015258789
2017-10-11,31.61000061035156
2017-10-12,31.899999618530277
2017-10-13,32.36000061035156
2017-10-16,32.060001373291016
2017-10-17,32.0099983215332
2017-10-18,32.150001525878906
2017-10-19,32.33000183105469
2017-10-20,32.65999984741211
2017-10-23,32.220001220703125
2017-10-24,32.36000061035156
2017-10-25,32.18000030517578
2017-10-26,31.86000061035156
2017-10-27,32.09000015258789
2017-10-30,32.40999984741211
2017-10-31,32.5
2017-11-01,32.15999984741211
2017-11-02,29.3799991607666
2017-11-03,29.8799991607666
2017-11-06,28.899999618530277
2017-11-07,28.68000030517578
2017-11-08,29.030000686645508
2017-11-09,28.59000015258789
2017-11-10,28.36000061035156
2017-11-13,27.96999931335449
2017-11-14,28.100000381469727
2017-11-15,27.709999084472656
2017-11-16,28.280000686645508
2017-11-17,28.040000915527344
2017-11-20,28.190000534057617
2017-11-21,28.11000061035156
2017-11-22,28.43000030517578
2017-11-24,28.559999465942383
2017-11-27,28.84000015258789
2017-11-28,28.96999931335449
2017-11-29,28.56999969482422
2017-11-30,28.96999931335449
2017-12-01,29.11000061035156
2017-12-04,27.75
2017-12-05,27.440000534057617
2017-12-06,27.36000061035156
2017-12-07,27.559999465942383
2017-12-08,27.979999542236328
2017-12-11,29.21999931335449
2017-12-12,28.920000076293945
2017-12-13,28.6299991607666
2017-12-14,28.75
2017-12-15,28.979999542236328
2017-12-18,28.649999618530277
2017-12-19,28.309999465942383
2017-12-20,28.15999984741211
2017-12-21,28.479999542236328
2017-12-22,28.31999969482422
2017-12-26,28.229999542236328
2017-12-27,28.450000762939453
2017-12-28,28.479999542236328
2017-12-29,28.059999465942383
2018-01-02,28.90999984741211
2018-01-03,28.90999984741211
2018-01-04,28.96999931335449
2018-01-05,29.51000022888184
2018-01-08,29.56999969482422
2018-01-09,29.01000022888184
2018-01-10,28.65999984741211
2018-01-11,28.770000457763672
2018-01-12,28.81999969482422
2018-01-16,27.8700008392334
2018-01-17,27.520000457763672
2018-01-18,27.25
2018-01-19,27.459999084472656
2018-01-22,26.540000915527344
2018-01-23,26.61000061035156
2018-01-24,26.799999237060547
2018-01-25,27.149999618530277
2018-01-26,27.709999084472656
2018-01-29,27.06999969482422
2018-01-30,26.6200008392334
2018-01-31,27.229999542236328
2018-02-01,27.36000061035156
2018-02-02,27.020000457763672
2018-02-05,26.790000915527344
2018-02-06,27.07999992370605
2018-02-07,26.57999992370605
2018-02-08,25.59000015258789
2018-02-09,25.90999984741211
2018-02-12,26.100000381469727
2018-02-13,26.57999992370605
2018-02-14,27.020000457763672
2018-02-15,27.700000762939453
2018-02-16,27.549999237060547
2018-02-20,27.020000457763672
2018-02-21,27.030000686645508
2018-02-22,26.979999542236328
2018-02-23,27.43000030517578
2018-02-26,27.229999542236328
2018-02-27,26.31999969482422
2018-02-28,26.290000915527344
2018-03-01,26.51000022888184
2018-03-02,26.90999984741211
2018-03-05,27.09000015258789
2018-03-06,26.959999084472656
2018-03-07,27.239999771118164
2018-03-08,27.6299991607666
2018-03-09,27.850000381469727
2018-03-12,27.76000022888184
2018-03-13,27.34000015258789
2018-03-14,27.3700008392334
2018-03-15,27.540000915527344
2018-03-16,27.3700008392334
2018-03-19,26.670000076293945
2018-03-20,26.520000457763672
2018-03-21,26.93000030517578
2018-03-22,26.600000381469727
2018-03-23,25.700000762939453
2018-03-26,26.209999084472656
2018-03-27,25.51000022888184
2018-03-28,25.63999938964844
2018-03-29,25.850000381469727
2018-04-02,25.200000762939453
2018-04-03,25.68000030517578
2018-04-04,26.100000381469727
2018-04-05,26.149999618530277
2018-04-06,26.0
2018-04-09,25.979999542236328
2018-04-10,26.450000762939453
2018-04-11,26.82999992370605
2018-04-12,27.600000381469727
2018-04-13,27.520000457763672
2018-04-16,27.75
2018-04-17,27.920000076293945
2018-04-18,27.90999984741211
2018-04-19,27.850000381469727
2018-04-20,27.709999084472656
2018-04-23,27.76000022888184
2018-04-24,27.690000534057617
2018-04-25,28.479999542236328
2018-04-26,28.63999938964844
2018-04-27,27.799999237060547
2018-04-30,27.790000915527344
2018-05-01,27.670000076293945
2018-05-02,27.920000076293945
2018-05-03,27.729999542236328
2018-05-04,27.84000015258789
2018-05-07,28.440000534057617
2018-05-08,28.600000381469727
2018-05-09,28.75
2018-05-10,29.18000030517578
2018-05-11,19.520000457763672
2018-05-14,21.399999618530277
2018-05-15,22.32999992370605
2018-05-16,22.350000381469727
2018-05-17,22.31999969482422
2018-05-18,22.190000534057617
2018-05-21,21.59000015258789
2018-05-22,21.3700008392334
2018-05-23,21.31999969482422
2018-05-24,20.989999771118164
2018-05-25,21.059999465942383
2018-05-29,21.020000457763672
2018-05-30,21.049999237060547
2018-05-31,20.780000686645508
2018-06-01,21.020000457763672
2018-06-04,21.149999618530277
2018-06-05,21.34000015258789
2018-06-06,21.540000915527344
2018-06-07,21.299999237060547
2018-06-08,21.31999969482422
2018-06-11,21.200000762939453
2018-06-12,21.43000030517578
2018-06-13,21.280000686645508
2018-06-14,21.36000061035156
2018-06-15,21.26000022888184
2018-06-18,21.15999984741211
2018-06-19,20.989999771118164
2018-06-20,21.01000022888184
2018-06-21,20.799999237060547
2018-06-22,20.71999931335449
2018-06-25,20.46999931335449
2018-06-26,20.34000015258789
2018-06-27,20.1299991607666
2018-06-28,20.290000915527344
2018-06-29,20.649999618530277
2018-07-02,20.88999938964844
2018-07-03,20.809999465942383
2018-07-05,21.149999618530277
2018-07-06,21.280000686645508
2018-07-09,21.56999969482422
2018-07-10,21.40999984741211
2018-07-11,21.280000686645508
2018-07-12,21.6200008392334
2018-07-13,21.670000076293945
2018-07-16,21.549999237060547
2018-07-17,21.56999969482422
2018-07-18,21.559999465942383
2018-07-19,21.290000915527344
2018-07-20,21.200000762939453
2018-07-23,20.90999984741211
2018-07-24,20.549999237060547
2018-07-25,20.690000534057617
2018-07-26,20.600000381469727
2018-07-27,20.729999542236328
2018-07-30,20.309999465942383
2018-07-31,20.21999931335449
2018-08-01,20.43000030517578
2018-08-02,20.8799991607666
2018-08-03,19.25
2018-08-06,19.57999992370605
2018-08-07,19.440000534057617
2018-08-08,19.440000534057617
2018-08-09,19.229999542236328
2018-08-10,19.18000030517578
2018-08-13,18.809999465942383
2018-08-14,18.65999984741211
2018-08-15,18.549999237060547
2018-08-16,19.40999984741211
2018-08-17,19.459999084472656
2018-08-20,19.36000061035156
2018-08-21,19.549999237060547
2018-08-22,19.700000762939453
2018-08-23,19.6200008392334
2018-08-24,19.76000022888184
2018-08-27,20.059999465942383
2018-08-28,20.26000022888184
2018-08-29,20.56999969482422
2018-08-30,20.200000762939453
2018-08-31,20.15999984741211
2018-09-04,20.040000915527344
2018-09-05,19.8799991607666
2018-09-06,19.809999465942383
2018-09-07,19.82999992370605
2018-09-10,19.88999938964844
2018-09-11,20.01000022888184
2018-09-12,20.100000381469727
2018-09-13,20.040000915527344
2018-09-14,20.030000686645508
2018-09-17,19.799999237060547
2018-09-18,20.649999618530277
2018-09-19,20.670000076293945
2018-09-20,20.700000762939453
2018-09-21,20.899999618530277
2018-09-24,21.690000534057617
2018-09-25,21.200000762939453
2018-09-26,21.030000686645508
2018-09-27,21.26000022888184
2018-09-28,21.280000686645508
2018-10-01,20.790000915527344
2018-10-02,20.559999465942383
2018-10-03,20.690000534057617
2018-10-04,20.420000076293945
2018-10-05,20.040000915527344
2018-10-08,20.34000015258789
2018-10-09,19.90999984741211
2018-10-10,19.899999618530277
2018-10-11,19.459999084472656
2018-10-12,19.59000015258789
2018-10-15,19.780000686645508
2018-10-16,20.65999984741211
2018-10-17,20.56999969482422
2018-10-18,19.96999931335449
2018-10-19,19.670000076293945
2018-10-22,19.68000030517578
2018-10-23,19.479999542236328
2018-10-24,18.57999992370605
2018-10-25,18.989999771118164
2018-10-26,18.649999618530277
2018-10-29,18.0
2018-10-30,17.68000030517578
2018-10-31,18.149999618530277
2018-11-01,18.729999542236328
2018-11-02,19.5
2018-11-05,20.020000457763672
2018-11-06,22.540000915527344
2018-11-07,22.809999465942383
2018-11-08,22.38999938964844
2018-11-09,22.25
2018-11-12,21.82999992370605
2018-11-13,21.850000381469727
2018-11-14,22.36000061035156
2018-11-15,23.31999969482422
2018-11-16,23.09000015258789
2018-11-19,22.26000022888184
2018-11-20,21.61000061035156
