,LVS
2015-05-01,52.86000061035156
2015-05-04,53.47999954223633
2015-05-05,53.06999969482422
2015-05-06,52.150001525878906
2015-05-07,52.16999816894531
2015-05-08,52.7400016784668
2015-05-11,51.84999847412109
2015-05-12,52.09000015258789
2015-05-13,52.040000915527344
2015-05-14,51.540000915527344
2015-05-15,50.970001220703125
2015-05-18,50.65999984741211
2015-05-19,50.459999084472656
2015-05-20,51.72999954223633
2015-05-21,52.540000915527344
2015-05-22,51.95000076293945
2015-05-26,49.93000030517578
2015-05-27,50.54999923706055
2015-05-28,51.04999923706055
2015-05-29,50.83000183105469
2015-06-01,49.95000076293945
2015-06-02,50.95000076293945
2015-06-03,52.5
2015-06-04,54.9900016784668
2015-06-05,55.0
2015-06-08,52.209999084472656
2015-06-09,51.93000030517578
2015-06-10,52.220001220703125
2015-06-11,53.29999923706055
2015-06-12,52.2400016784668
2015-06-15,52.0099983215332
2015-06-16,52.25
2015-06-17,53.13999938964844
2015-06-18,54.36000061035156
2015-06-19,53.060001373291016
2015-06-22,52.83000183105469
2015-06-23,52.810001373291016
2015-06-24,51.900001525878906
2015-06-25,51.58000183105469
2015-06-26,51.20000076293945
2015-06-29,50.13999938964844
2015-06-30,52.56999969482422
2015-07-01,54.18000030517578
2015-07-02,53.81999969482422
2015-07-06,54.4900016784668
2015-07-07,56.59000015258789
2015-07-08,53.79999923706055
2015-07-09,54.380001068115234
2015-07-10,54.84000015258789
2015-07-13,57.22999954223633
2015-07-14,55.470001220703125
2015-07-15,54.45000076293945
2015-07-16,54.91999816894531
2015-07-17,54.27000045776367
2015-07-20,54.630001068115234
2015-07-21,54.83000183105469
2015-07-22,54.959999084472656
2015-07-23,55.72999954223633
2015-07-24,54.810001373291016
2015-07-27,53.59000015258789
2015-07-28,54.13999938964844
2015-07-29,54.27000045776367
2015-07-30,56.0099983215332
2015-07-31,56.040000915527344
2015-08-03,55.25
2015-08-04,55.0
2015-08-05,55.970001220703125
2015-08-06,56.02999877929688
2015-08-07,56.79999923706055
2015-08-10,56.75
2015-08-11,54.36000061035156
2015-08-12,53.47999954223633
2015-08-13,53.119998931884766
2015-08-14,52.40999984741211
2015-08-17,52.18999862670898
2015-08-18,51.81999969482422
2015-08-19,50.68999862670898
2015-08-20,48.900001525878906
2015-08-21,47.9900016784668
2015-08-24,46.04999923706055
2015-08-25,44.72999954223633
2015-08-26,45.18000030517578
2015-08-27,47.2599983215332
2015-08-28,47.36000061035156
2015-08-31,46.22999954223633
2015-09-01,45.33000183105469
2015-09-02,45.88999938964844
2015-09-03,47.66999816894531
2015-09-04,47.56999969482422
2015-09-08,48.47999954223633
2015-09-09,47.880001068115234
2015-09-10,46.540000915527344
2015-09-11,46.880001068115234
2015-09-14,46.720001220703125
2015-09-15,47.47999954223633
2015-09-16,48.709999084472656
2015-09-17,47.650001525878906
2015-09-18,45.2599983215332
2015-09-21,44.66999816894531
2015-09-22,43.41999816894531
2015-09-23,41.77000045776367
2015-09-24,41.900001525878906
2015-09-25,41.650001525878906
2015-09-28,40.2599983215332
2015-09-29,37.810001373291016
2015-09-30,37.970001220703125
2015-10-01,36.97999954223633
2015-10-02,40.869998931884766
2015-10-05,43.88999938964844
2015-10-06,44.880001068115234
2015-10-07,45.81999969482422
2015-10-08,47.09000015258789
2015-10-09,46.97999954223633
2015-10-12,46.130001068115234
2015-10-13,46.95000076293945
2015-10-14,48.08000183105469
2015-10-15,49.459999084472656
2015-10-16,49.720001220703125
2015-10-19,47.540000915527344
2015-10-20,47.31999969482422
2015-10-21,46.84000015258789
2015-10-22,46.59999847412109
2015-10-23,49.18999862670898
2015-10-26,48.83000183105469
2015-10-27,47.540000915527344
2015-10-28,48.43999862670898
2015-10-29,48.84999847412109
2015-10-30,49.5099983215332
2015-11-02,50.61000061035156
2015-11-03,50.90999984741211
2015-11-04,49.68999862670898
2015-11-05,49.54999923706055
2015-11-06,49.77999877929688
2015-11-09,46.61000061035156
2015-11-10,46.93000030517578
2015-11-11,46.4900016784668
2015-11-12,46.02999877929688
2015-11-13,45.68999862670898
2015-11-16,46.02000045776367
2015-11-17,45.34999847412109
2015-11-18,45.9900016784668
2015-11-19,46.06999969482422
2015-11-20,45.08000183105469
2015-11-23,45.18999862670898
2015-11-24,44.900001525878906
2015-11-25,44.81999969482422
2015-11-27,44.31999969482422
2015-11-30,44.060001373291016
2015-12-01,44.79999923706055
2015-12-02,45.18000030517578
2015-12-03,43.540000915527344
2015-12-04,43.68999862670898
2015-12-07,43.119998931884766
2015-12-08,42.54999923706055
2015-12-09,43.70000076293945
2015-12-10,42.79999923706055
2015-12-11,41.2599983215332
2015-12-14,40.41999816894531
2015-12-15,41.4900016784668
2015-12-16,43.400001525878906
2015-12-17,41.81999969482422
2015-12-18,41.52999877929688
2015-12-21,42.040000915527344
2015-12-22,42.93000030517578
2015-12-23,44.5099983215332
2015-12-24,44.36000061035156
2015-12-28,44.119998931884766
2015-12-29,44.380001068115234
2015-12-30,43.9900016784668
2015-12-31,43.84000015258789
2016-01-04,43.400001525878906
2016-01-05,44.040000915527344
2016-01-06,42.68999862670898
2016-01-07,38.77999877929688
