,KKR
2015-09-21,18.84000015258789
2015-09-22,18.43000030517578
2015-09-23,17.989999771118164
2015-09-24,17.649999618530273
2015-09-25,17.450000762939453
2015-09-28,16.520000457763672
2015-09-29,16.1299991607666
2015-09-30,16.780000686645508
2015-10-01,17.15999984741211
2015-10-02,17.440000534057617
2015-10-05,18.26000022888184
2015-10-06,18.34000015258789
2015-10-07,18.6200008392334
2015-10-08,18.76000022888184
2015-10-09,18.670000076293945
2015-10-12,18.350000381469727
2015-10-13,17.899999618530273
2015-10-14,17.610000610351562
2015-10-15,17.700000762939453
2015-10-16,17.799999237060547
2015-10-19,17.229999542236328
2015-10-20,16.969999313354492
2015-10-21,17.049999237060547
2015-10-22,17.389999389648438
2015-10-23,17.790000915527344
2015-10-26,17.770000457763672
2015-10-27,17.600000381469727
2015-10-28,16.850000381469727
2015-10-29,17.299999237060547
2015-10-30,17.149999618530273
2015-11-02,18.32999992370605
2015-11-03,18.899999618530277
2015-11-04,18.450000762939453
2015-11-05,18.8799991607666
2015-11-06,18.989999771118164
2015-11-09,18.209999084472656
2015-11-10,18.040000915527344
2015-11-11,18.020000457763672
2015-11-12,17.899999618530273
2015-11-13,17.6299991607666
2015-11-16,17.649999618530273
2015-11-17,17.270000457763672
2015-11-18,17.479999542236328
2015-11-19,17.540000915527344
2015-11-20,17.450000762939453
2015-11-23,17.100000381469727
2015-11-24,17.030000686645508
2015-11-25,17.09000015258789
2015-11-27,17.100000381469727
2015-11-30,16.90999984741211
2015-12-01,16.920000076293945
2015-12-02,16.579999923706055
2015-12-03,16.3799991607666
2015-12-04,16.329999923706055
2015-12-07,16.15999984741211
2015-12-08,16.020000457763672
2015-12-09,15.739999771118164
2015-12-10,16.40999984741211
2015-12-11,15.199999809265137
2015-12-14,14.449999809265137
2015-12-15,15.229999542236328
2015-12-16,15.380000114440918
2015-12-17,15.760000228881836
2015-12-18,15.5600004196167
2015-12-21,15.850000381469728
2015-12-22,15.710000038146973
2015-12-23,16.190000534057617
2015-12-24,16.040000915527344
2015-12-28,15.800000190734863
2015-12-29,15.65999984741211
2015-12-30,15.609999656677246
2015-12-31,15.59000015258789
2016-01-04,15.779999732971191
2016-01-05,15.449999809265137
2016-01-06,15.140000343322754
2016-01-07,14.489999771118164
2016-01-08,14.15999984741211
2016-01-11,13.68000030517578
2016-01-12,13.539999961853027
2016-01-13,13.31999969482422
2016-01-14,13.949999809265137
2016-01-15,13.4399995803833
2016-01-19,13.170000076293944
2016-01-20,13.619999885559082
2016-01-21,14.369999885559082
2016-01-22,14.40999984741211
2016-01-25,13.399999618530272
2016-01-26,13.739999771118164
2016-01-27,13.390000343322754
2016-01-28,13.529999732971191
2016-01-29,13.630000114440918
2016-02-01,13.90999984741211
2016-02-02,13.380000114440918
2016-02-03,13.25
2016-02-04,13.640000343322754
2016-02-05,13.829999923706056
2016-02-08,12.93000030517578
2016-02-09,12.619999885559082
2016-02-10,11.710000038146973
2016-02-11,11.130000114440918
2016-02-12,11.9399995803833
2016-02-16,12.479999542236328
2016-02-17,12.600000381469728
2016-02-18,12.8100004196167
2016-02-19,12.81999969482422
2016-02-22,13.15999984741211
2016-02-23,13.010000228881836
2016-02-24,12.619999885559082
2016-02-25,12.260000228881836
2016-02-26,12.34000015258789
2016-02-29,12.84000015258789
2016-03-01,12.960000038146973
2016-03-02,12.779999732971191
2016-03-03,12.979999542236328
2016-03-04,13.420000076293944
2016-03-07,13.949999809265137
2016-03-08,13.34000015258789
2016-03-09,13.5
2016-03-10,13.779999732971191
2016-03-11,14.149999618530272
2016-03-14,14.109999656677246
2016-03-15,13.949999809265137
2016-03-16,14.350000381469728
2016-03-17,15.039999961853027
2016-03-18,14.779999732971191
2016-03-21,14.93000030517578
2016-03-22,14.869999885559082
2016-03-23,14.199999809265137
2016-03-24,13.899999618530272
2016-03-28,14.100000381469728
2016-03-29,14.369999885559082
2016-03-30,14.5
2016-03-31,14.6899995803833
2016-04-01,14.350000381469728
2016-04-04,14.0
2016-04-05,13.369999885559082
2016-04-06,13.470000267028809
2016-04-07,13.300000190734863
2016-04-08,13.050000190734863
2016-04-11,13.1899995803833
2016-04-12,13.279999732971191
2016-04-13,13.779999732971191
2016-04-14,13.710000038146973
2016-04-15,13.670000076293944
2016-04-18,13.949999809265137
2016-04-19,14.359999656677246
2016-04-20,14.8100004196167
2016-04-21,14.869999885559082
2016-04-22,14.9399995803833
2016-04-25,14.489999771118164
2016-04-26,14.520000457763672
2016-04-27,14.369999885559082
2016-04-28,13.920000076293944
2016-04-29,13.600000381469728
2016-05-02,13.4399995803833
2016-05-03,13.5
2016-05-04,13.390000343322754
2016-05-05,13.170000076293944
2016-05-06,13.170000076293944
2016-05-09,13.050000190734863
2016-05-10,13.0
2016-05-11,12.850000381469728
2016-05-12,12.979999542236328
2016-05-13,12.670000076293944
2016-05-16,13.010000228881836
2016-05-17,13.130000114440918
2016-05-18,13.130000114440918
2016-05-19,12.81999969482422
2016-05-20,13.050000190734863
2016-05-23,13.0600004196167
2016-05-24,13.380000114440918
2016-05-25,13.56999969482422
2016-05-26,13.420000076293944
2016-05-27,13.520000457763672
2016-05-31,13.510000228881836
2016-06-01,13.630000114440918
2016-06-02,13.65999984741211
2016-06-03,13.539999961853027
2016-06-06,14.039999961853027
2016-06-07,14.06999969482422
2016-06-08,13.90999984741211
2016-06-09,13.640000343322754
2016-06-10,13.369999885559082
2016-06-13,13.109999656677246
2016-06-14,12.720000267028809
2016-06-15,12.6899995803833
2016-06-16,12.40999984741211
2016-06-17,12.460000038146973
2016-06-20,12.779999732971191
2016-06-21,13.079999923706056
2016-06-22,13.010000228881836
2016-06-23,13.25
2016-06-24,12.420000076293944
2016-06-27,11.979999542236328
2016-06-28,12.010000228881836
2016-06-29,12.479999542236328
2016-06-30,12.34000015258789
2016-07-01,12.34000015258789
2016-07-05,12.0600004196167
2016-07-06,12.0
2016-07-07,12.09000015258789
2016-07-08,12.300000190734863
2016-07-11,12.479999542236328
2016-07-12,12.479999542236328
2016-07-13,12.399999618530272
2016-07-14,12.56999969482422
2016-07-15,12.850000381469728
2016-07-18,12.920000076293944
2016-07-19,13.0600004196167
2016-07-20,13.68000030517578
2016-07-21,13.850000381469728
2016-07-22,14.100000381469728
2016-07-25,13.920000076293944
2016-07-26,14.470000267028809
2016-07-27,14.720000267028809
2016-07-28,14.68000030517578
2016-07-29,14.4399995803833
2016-08-01,14.550000190734863
2016-08-02,14.140000343322754
2016-08-03,14.260000228881836
2016-08-04,14.489999771118164
2016-08-05,14.630000114440918
2016-08-08,14.859999656677246
2016-08-09,14.869999885559082
2016-08-10,14.630000114440918
2016-08-11,14.8100004196167
2016-08-12,14.779999732971191
2016-08-15,14.920000076293944
2016-08-16,14.770000457763672
2016-08-17,14.68000030517578
2016-08-18,15.050000190734863
2016-08-19,15.09000015258789
2016-08-22,15.09000015258789
2016-08-23,14.970000267028809
2016-08-24,14.800000190734863
2016-08-25,14.68000030517578
2016-08-26,14.56999969482422
2016-08-29,14.800000190734863
2016-08-30,14.859999656677246
2016-08-31,14.989999771118164
2016-09-01,14.779999732971191
2016-09-02,14.800000190734863
2016-09-06,14.84000015258789
2016-09-07,15.0
2016-09-08,15.279999732971191
2016-09-09,14.739999771118164
2016-09-12,14.880000114440918
2016-09-13,14.5600004196167
2016-09-14,14.470000267028809
2016-09-15,14.739999771118164
2016-09-16,14.350000381469728
2016-09-19,14.380000114440918
2016-09-20,14.380000114440918
2016-09-21,14.40999984741211
2016-09-22,14.479999542236328
2016-09-23,14.34000015258789
2016-09-26,14.06999969482422
2016-09-27,14.010000228881836
2016-09-28,14.140000343322754
2016-09-29,14.050000190734863
2016-09-30,14.260000228881836
2016-10-03,14.270000457763672
2016-10-04,14.199999809265137
2016-10-05,14.359999656677246
2016-10-06,14.260000228881836
2016-10-07,14.229999542236328
2016-10-10,14.369999885559082
2016-10-11,14.239999771118164
2016-10-12,14.0
2016-10-13,13.770000457763672
2016-10-14,13.75
2016-10-17,13.640000343322754
2016-10-18,13.720000267028809
2016-10-19,13.880000114440918
2016-10-20,13.890000343322754
2016-10-21,14.020000457763672
2016-10-24,14.479999542236328
2016-10-25,14.880000114440918
2016-10-26,14.869999885559082
2016-10-27,14.75
2016-10-28,14.510000228881836
2016-10-31,14.1899995803833
2016-11-01,14.06999969482422
2016-11-02,14.079999923706056
2016-11-03,13.890000343322754
2016-11-04,13.640000343322754
2016-11-07,13.960000038146973
2016-11-08,13.890000343322754
2016-11-09,13.609999656677246
2016-11-10,14.25
2016-11-11,14.739999771118164
2016-11-14,15.130000114440918
2016-11-15,15.050000190734863
2016-11-16,14.760000228881836
2016-11-17,15.220000267028809
2016-11-18,15.399999618530272
2016-11-21,15.460000038146973
2016-11-22,15.4399995803833
2016-11-23,15.550000190734863
2016-11-25,15.9399995803833
2016-11-28,15.369999885559082
2016-11-29,15.260000228881836
2016-11-30,15.300000190734863
2016-12-01,15.670000076293944
2016-12-02,15.479999542236328
2016-12-05,15.670000076293944
2016-12-06,15.869999885559082
2016-12-07,16.34000015258789
2016-12-08,16.989999771118164
2016-12-09,17.1299991607666
2016-12-12,16.959999084472656
2016-12-13,16.850000381469727
2016-12-14,16.520000457763672
2016-12-15,16.649999618530273
2016-12-16,16.649999618530273
2016-12-19,16.649999618530273
2016-12-20,16.84000015258789
2016-12-21,16.6200008392334
2016-12-22,16.34000015258789
2016-12-23,16.06999969482422
2016-12-27,15.920000076293944
2016-12-28,15.609999656677246
2016-12-29,15.470000267028809
2016-12-30,15.390000343322754
2017-01-03,15.829999923706056
2017-01-04,16.3799991607666
2017-01-05,16.40999984741211
2017-01-06,16.729999542236328
2017-01-09,17.139999389648438
2017-01-10,17.110000610351562
2017-01-11,17.25
2017-01-12,17.229999542236328
2017-01-13,17.229999542236328
2017-01-17,16.989999771118164
2017-01-18,17.139999389648438
2017-01-19,17.040000915527344
2017-01-20,17.219999313354492
2017-01-23,17.190000534057617
2017-01-24,17.6200008392334
2017-01-25,17.690000534057617
2017-01-26,17.799999237060547
2017-01-27,17.739999771118164
2017-01-30,17.540000915527344
2017-01-31,17.360000610351562
2017-02-01,17.579999923706055
2017-02-02,17.559999465942383
2017-02-03,17.610000610351562
2017-02-06,17.469999313354492
2017-02-07,17.940000534057617
2017-02-08,18.3700008392334
2017-02-09,18.239999771118164
2017-02-10,18.170000076293945
2017-02-13,18.0
2017-02-14,18.010000228881836
2017-02-15,18.18000030517578
2017-02-16,18.010000228881836
2017-02-17,18.25
2017-02-21,18.270000457763672
2017-02-22,18.239999771118164
2017-02-23,18.190000534057617
2017-02-24,18.0
2017-02-27,18.1200008392334
2017-02-28,18.030000686645508
2017-03-01,18.18000030517578
2017-03-02,18.09000015258789
2017-03-03,18.09000015258789
2017-03-06,18.040000915527344
2017-03-07,17.90999984741211
2017-03-08,18.010000228881836
2017-03-09,18.020000457763672
2017-03-10,18.209999084472656
2017-03-13,18.270000457763672
2017-03-14,18.26000022888184
2017-03-15,18.43000030517578
2017-03-16,18.350000381469727
2017-03-17,18.15999984741211
2017-03-20,18.25
2017-03-21,17.93000030517578
2017-03-22,18.21999931335449
2017-03-23,18.239999771118164
2017-03-24,18.170000076293945
2017-03-27,17.68000030517578
2017-03-28,17.850000381469727
2017-03-29,17.770000457763672
2017-03-30,18.3700008392334
2017-03-31,18.229999542236328
2017-04-03,17.940000534057617
2017-04-04,18.040000915527344
2017-04-05,17.68000030517578
2017-04-06,17.68000030517578
2017-04-07,17.450000762939453
2017-04-10,17.889999389648438
2017-04-11,17.8799991607666
2017-04-12,17.56999969482422
2017-04-13,17.270000457763672
2017-04-17,17.309999465942383
2017-04-18,17.040000915527344
2017-04-19,16.860000610351562
2017-04-20,17.219999313354492
2017-04-21,17.040000915527344
2017-04-24,17.260000228881836
2017-04-25,17.489999771118164
2017-04-26,17.770000457763672
2017-04-27,18.729999542236328
2017-04-28,18.979999542236328
2017-05-01,18.899999618530277
2017-05-02,18.739999771118164
2017-05-03,18.600000381469727
2017-05-04,18.25
2017-05-05,18.59000015258789
2017-05-08,18.739999771118164
2017-05-09,18.96999931335449
2017-05-10,18.82999992370605
2017-05-11,18.690000534057617
2017-05-12,18.36000061035156
2017-05-15,18.530000686645508
2017-05-16,18.6299991607666
2017-05-17,17.93000030517578
2017-05-18,18.13999938964844
2017-05-19,18.450000762939453
2017-05-22,18.84000015258789
2017-05-23,18.700000762939453
2017-05-24,18.739999771118164
2017-05-25,18.6299991607666
2017-05-26,18.670000076293945
2017-05-30,18.61000061035156
2017-05-31,18.420000076293945
2017-06-01,18.76000022888184
2017-06-02,18.790000915527344
2017-06-05,18.5
2017-06-06,18.530000686645508
2017-06-07,18.540000915527344
2017-06-08,18.63999938964844
2017-06-09,18.959999084472656
2017-06-12,18.709999084472656
2017-06-13,19.11000061035156
2017-06-14,18.600000381469727
2017-06-15,18.43000030517578
2017-06-16,18.26000022888184
2017-06-19,18.84000015258789
2017-06-20,18.6200008392334
2017-06-21,18.549999237060547
2017-06-22,18.770000457763672
2017-06-23,18.530000686645508
2017-06-26,18.229999542236328
2017-06-27,18.200000762939453
2017-06-28,18.540000915527344
2017-06-29,18.420000076293945
2017-06-30,18.600000381469727
2017-07-03,18.540000915527344
2017-07-05,18.43000030517578
2017-07-06,18.31999969482422
2017-07-07,18.549999237060547
2017-07-10,18.86000061035156
2017-07-11,18.96999931335449
2017-07-12,19.170000076293945
2017-07-13,19.15999984741211
2017-07-14,19.25
2017-07-17,19.440000534057617
2017-07-18,19.1299991607666
2017-07-19,19.440000534057617
2017-07-20,19.309999465942383
2017-07-21,19.3799991607666
2017-07-24,19.299999237060547
2017-07-25,19.459999084472656
2017-07-26,19.309999465942383
2017-07-27,19.25
2017-07-28,19.299999237060547
2017-07-31,19.3799991607666
2017-08-01,19.459999084472656
2017-08-02,19.350000381469727
2017-08-03,19.399999618530277
2017-08-04,19.520000457763672
2017-08-07,19.5
2017-08-08,19.520000457763672
2017-08-09,19.1200008392334
2017-08-10,18.5
2017-08-11,18.34000015258789
2017-08-14,18.63999938964844
2017-08-15,18.459999084472656
2017-08-16,18.3799991607666
