,RVTY
2015-06-22,53.970001220703125
2015-06-23,53.7599983215332
2015-06-24,53.52000045776367
2015-06-25,54.0099983215332
2015-06-26,54.290000915527344
2015-06-29,52.83000183105469
2015-06-30,52.63999938964844
2015-07-01,52.4900016784668
2015-07-02,52.2400016784668
2015-07-06,52.209999084472656
2015-07-07,52.18000030517578
2015-07-08,50.9900016784668
2015-07-09,51.02000045776367
2015-07-10,51.52999877929688
2015-07-13,52.02999877929688
2015-07-14,53.0
2015-07-15,52.52999877929688
2015-07-16,52.34999847412109
2015-07-17,52.27999877929688
2015-07-20,52.25
2015-07-21,51.88999938964844
2015-07-22,51.900001525878906
2015-07-23,51.630001068115234
2015-07-24,50.88999938964844
2015-07-27,50.43000030517578
2015-07-28,50.70000076293945
2015-07-29,50.75
2015-07-30,51.41999816894531
2015-07-31,52.91999816894531
2015-08-03,52.5
2015-08-04,52.91999816894531
2015-08-05,52.84999847412109
2015-08-06,51.619998931884766
2015-08-07,51.20000076293945
2015-08-10,51.59000015258789
2015-08-11,50.70000076293945
2015-08-12,50.08000183105469
2015-08-13,50.33000183105469
2015-08-14,50.52000045776367
2015-08-17,50.33000183105469
2015-08-18,50.540000915527344
2015-08-19,49.810001373291016
2015-08-20,49.13999938964844
2015-08-21,47.709999084472656
2015-08-24,45.95000076293945
2015-08-25,46.02000045776367
2015-08-26,48.040000915527344
2015-08-27,49.43999862670898
2015-08-28,49.47999954223633
2015-08-31,48.68000030517578
2015-09-01,46.41999816894531
2015-09-02,47.560001373291016
2015-09-03,47.95000076293945
2015-09-04,47.34999847412109
2015-09-08,48.22999954223633
2015-09-09,47.34999847412109
2015-09-10,47.45000076293945
2015-09-11,47.93999862670898
2015-09-14,47.7599983215332
2015-09-15,48.40999984741211
2015-09-16,48.630001068115234
2015-09-17,49.02999877929688
2015-09-18,47.369998931884766
2015-09-21,46.84000015258789
2015-09-22,46.47999954223633
2015-09-23,46.52000045776367
2015-09-24,45.93000030517578
2015-09-25,45.75
2015-09-28,44.45000076293945
2015-09-29,45.290000915527344
2015-09-30,45.959999084472656
2015-10-01,45.43000030517578
2015-10-02,46.43000030517578
2015-10-05,46.79999923706055
2015-10-06,46.7400016784668
2015-10-07,47.52999877929688
2015-10-08,47.880001068115234
2015-10-09,48.18999862670898
2015-10-12,48.209999084472656
2015-10-13,47.59000015258789
2015-10-14,47.15999984741211
2015-10-15,48.25
2015-10-16,48.59000015258789
2015-10-19,48.880001068115234
2015-10-20,48.970001220703125
2015-10-21,48.79999923706055
2015-10-22,48.9900016784668
2015-10-23,50.31999969482422
2015-10-26,49.869998931884766
2015-10-27,50.06999969482422
2015-10-28,50.9900016784668
2015-10-29,51.150001525878906
2015-10-30,51.63999938964844
2015-11-02,52.90999984741211
2015-11-03,52.93000030517578
2015-11-04,53.209999084472656
2015-11-05,52.43000030517578
2015-11-06,51.93999862670898
2015-11-09,51.650001525878906
2015-11-10,52.18000030517578
2015-11-11,51.5099983215332
2015-11-12,50.68000030517578
2015-11-13,50.63999938964844
2015-11-16,51.0099983215332
2015-11-17,51.56999969482422
2015-11-18,52.59000015258789
2015-11-19,52.630001068115234
2015-11-20,52.66999816894531
2015-11-23,52.83000183105469
2015-11-24,52.540000915527344
2015-11-25,53.15999984741211
2015-11-27,53.58000183105469
2015-11-30,53.15999984741211
2015-12-01,53.65999984741211
2015-12-02,52.560001373291016
2015-12-03,50.88999938964844
2015-12-04,52.25
2015-12-07,51.40999984741211
2015-12-08,50.68999862670898
2015-12-09,50.25
2015-12-10,50.380001068115234
2015-12-11,50.27999877929688
2015-12-14,51.0099983215332
2015-12-15,51.38999938964844
2015-12-16,52.619998931884766
2015-12-17,51.93999862670898
2015-12-18,50.869998931884766
2015-12-21,51.54999923706055
2015-12-22,52.630001068115234
2015-12-23,53.060001373291016
2015-12-24,53.43999862670898
2015-12-28,53.540000915527344
2015-12-29,54.36000061035156
2015-12-30,53.93000030517578
2015-12-31,53.56999969482422
2016-01-04,52.43000030517578
2016-01-05,53.0099983215332
2016-01-06,52.25
2016-01-07,50.060001373291016
2016-01-08,49.31999969482422
2016-01-11,47.75
2016-01-12,48.54999923706055
2016-01-13,47.09000015258789
2016-01-14,48.09999847412109
2016-01-15,47.40999984741211
2016-01-19,47.77000045776367
2016-01-20,48.15999984741211
2016-01-21,47.52000045776367
2016-01-22,49.130001068115234
2016-01-25,48.38999938964844
2016-01-26,48.93000030517578
2016-01-27,48.61000061035156
2016-01-28,46.970001220703125
2016-01-29,48.31999969482422
2016-02-01,48.22999954223633
2016-02-02,47.52999877929688
2016-02-03,46.79999923706055
2016-02-04,46.58000183105469
2016-02-05,43.2599983215332
2016-02-08,41.45000076293945
2016-02-09,42.470001220703125
2016-02-10,43.9900016784668
2016-02-11,43.40999984741211
2016-02-12,44.40999984741211
2016-02-16,45.66999816894531
2016-02-17,45.70000076293945
2016-02-18,45.68000030517578
2016-02-19,46.970001220703125
2016-02-22,47.790000915527344
2016-02-23,47.20000076293945
2016-02-24,47.369998931884766
2016-02-25,47.619998931884766
2016-02-26,47.95000076293945
2016-02-29,47.2599983215332
2016-03-01,47.959999084472656
2016-03-02,49.15999984741211
2016-03-03,48.93999862670898
2016-03-04,48.81999969482422
2016-03-07,48.869998931884766
2016-03-08,47.630001068115234
2016-03-09,47.790000915527344
2016-03-10,47.63999938964844
2016-03-11,48.709999084472656
2016-03-14,48.52000045776367
2016-03-15,47.70000076293945
2016-03-16,47.95000076293945
2016-03-17,47.5099983215332
2016-03-18,48.93000030517578
2016-03-21,48.45000076293945
2016-03-22,48.68000030517578
2016-03-23,48.650001525878906
2016-03-24,48.41999816894531
2016-03-28,48.29999923706055
2016-03-29,49.33000183105469
2016-03-30,49.34000015258789
2016-03-31,49.459999084472656
2016-04-01,50.34000015258789
2016-04-04,50.15999984741211
2016-04-05,48.58000183105469
2016-04-06,50.27000045776367
2016-04-07,49.2599983215332
2016-04-08,50.0
2016-04-11,49.79999923706055
2016-04-12,49.900001525878906
2016-04-13,50.709999084472656
2016-04-14,50.63999938964844
2016-04-15,50.880001068115234
2016-04-18,51.33000183105469
2016-04-19,50.7400016784668
2016-04-20,51.34999847412109
2016-04-21,51.41999816894531
2016-04-22,51.59000015258789
2016-04-25,51.40999984741211
2016-04-26,50.959999084472656
2016-04-27,51.459999084472656
2016-04-28,50.84000015258789
2016-04-29,50.41999816894531
2016-05-02,51.65999984741211
2016-05-03,51.40999984741211
2016-05-04,50.22999954223633
2016-05-05,50.7599983215332
2016-05-06,54.22999954223633
2016-05-09,53.959999084472656
2016-05-10,54.90999984741211
2016-05-11,54.47999954223633
2016-05-12,54.47999954223633
2016-05-13,54.45000076293945
2016-05-16,54.95000076293945
2016-05-17,54.41999816894531
