,ARES
2016-05-18,14.0
2016-05-19,13.920000076293944
2016-05-20,14.06999969482422
2016-05-23,14.100000381469728
2016-05-24,13.93000030517578
2016-05-25,14.130000114440918
2016-05-26,13.869999885559082
2016-05-27,14.1899995803833
2016-05-31,14.100000381469728
2016-06-01,14.1899995803833
2016-06-02,14.210000038146973
2016-06-03,14.199999809265137
2016-06-06,14.260000228881836
2016-06-07,14.18000030517578
2016-06-08,13.970000267028809
2016-06-09,13.739999771118164
2016-06-10,13.90999984741211
2016-06-13,13.65999984741211
2016-06-14,13.380000114440918
2016-06-15,13.600000381469728
2016-06-16,13.3100004196167
2016-06-17,13.279999732971191
2016-06-20,13.289999961853027
2016-06-21,13.729999542236328
2016-06-22,13.699999809265137
2016-06-23,14.020000457763672
2016-06-24,13.4399995803833
2016-06-27,12.350000381469728
2016-06-28,12.25
2016-06-29,13.619999885559082
2016-06-30,14.09000015258789
2016-07-01,14.15999984741211
2016-07-05,14.119999885559082
2016-07-06,14.199999809265137
2016-07-07,14.770000457763672
2016-07-08,15.369999885559082
2016-07-11,15.420000076293944
2016-07-12,15.1899995803833
2016-07-13,15.220000267028809
2016-07-14,14.75
2016-07-15,15.0
2016-07-18,14.989999771118164
2016-07-19,14.899999618530272
2016-07-20,14.850000381469728
2016-07-21,14.960000038146973
2016-07-22,15.550000190734863
2016-07-25,16.600000381469727
2016-07-26,17.350000381469727
2016-07-27,17.200000762939453
2016-07-28,17.25
2016-07-29,17.350000381469727
2016-08-01,17.260000228881836
2016-08-02,16.860000610351562
2016-08-03,17.09000015258789
2016-08-04,17.18000030517578
2016-08-05,17.270000457763672
2016-08-08,17.1299991607666
2016-08-09,17.030000686645508
2016-08-10,17.040000915527344
2016-08-11,17.1200008392334
2016-08-12,17.34000015258789
2016-08-15,17.770000457763672
2016-08-16,17.959999084472656
2016-08-17,17.90999984741211
2016-08-18,17.850000381469727
2016-08-19,17.31999969482422
2016-08-22,17.6200008392334
