,IEX
2017-11-10,128.02000427246094
2017-11-13,127.95999908447266
2017-11-14,127.63999938964844
2017-11-15,126.4499969482422
2017-11-16,128.11000061035156
2017-11-17,128.11000061035156
2017-11-20,129.0500030517578
2017-11-21,130.1199951171875
2017-11-22,130.30999755859375
2017-11-24,130.69000244140625
2017-11-27,130.8300018310547
2017-11-28,132.60000610351562
2017-11-29,132.5
2017-11-30,135.57000732421875
2017-12-01,133.99000549316406
2017-12-04,133.58999633789062
2017-12-05,132.85000610351562
2017-12-06,131.99000549316406
2017-12-07,132.3000030517578
2017-12-08,132.63999938964844
2017-12-11,132.30999755859375
2017-12-12,131.3300018310547
2017-12-13,130.4199981689453
2017-12-14,129.24000549316406
2017-12-15,131.1999969482422
2017-12-18,131.94000244140625
2017-12-19,132.1300048828125
2017-12-20,132.5
2017-12-21,132.97000122070312
2017-12-22,132.07000732421875
2017-12-26,132.02000427246094
2017-12-27,132.22000122070312
2017-12-28,132.5
2017-12-29,131.97000122070312
2018-01-02,131.67999267578125
2018-01-03,132.8699951171875
2018-01-04,135.0
2018-01-05,134.74000549316406
2018-01-08,134.97000122070312
2018-01-09,135.75999450683594
2018-01-10,134.94000244140625
2018-01-11,136.74000549316406
2018-01-12,136.80999755859375
2018-01-16,136.8300018310547
2018-01-17,136.52000427246094
2018-01-18,136.6999969482422
2018-01-19,138.35000610351562
2018-01-22,137.7100067138672
2018-01-23,137.69000244140625
2018-01-24,138.1999969482422
2018-01-25,140.82000732421875
2018-01-26,142.42999267578125
2018-01-29,140.66000366210938
2018-01-30,144.4499969482422
2018-01-31,143.47999572753906
2018-02-01,144.5500030517578
2018-02-02,142.1300048828125
2018-02-05,135.3699951171875
2018-02-06,135.52000427246094
2018-02-07,136.6699981689453
2018-02-08,132.72000122070312
2018-02-09,130.89999389648438
2018-02-12,132.6300048828125
2018-02-13,133.0
2018-02-14,135.0399932861328
2018-02-15,136.9600067138672
2018-02-16,137.35000610351562
2018-02-20,136.8300018310547
2018-02-21,137.11000061035156
2018-02-22,138.1199951171875
2018-02-23,140.24000549316406
2018-02-26,141.8000030517578
2018-02-27,139.5399932861328
2018-02-28,136.8000030517578
2018-03-01,135.94000244140625
2018-03-02,137.4499969482422
2018-03-05,138.89999389648438
2018-03-06,141.02999877929688
2018-03-07,142.0500030517578
2018-03-08,142.8300018310547
2018-03-09,147.4499969482422
2018-03-12,146.6999969482422
2018-03-13,146.3000030517578
2018-03-14,146.88999938964844
2018-03-15,146.89999389648438
2018-03-16,147.72000122070312
2018-03-19,147.25999450683594
2018-03-20,150.3699951171875
2018-03-21,149.64999389648438
2018-03-22,144.7100067138672
2018-03-23,142.77999877929688
2018-03-26,145.3000030517578
2018-03-27,141.50999450683594
2018-03-28,140.52000427246094
2018-03-29,142.50999450683594
2018-04-02,139.39999389648438
2018-04-03,141.1999969482422
2018-04-04,142.66000366210938
2018-04-05,142.6300048828125
2018-04-06,138.77000427246094
2018-04-09,139.24000549316406
2018-04-10,141.38999938964844
2018-04-11,141.05999755859375
2018-04-12,142.1999969482422
2018-04-13,141.94000244140625
2018-04-16,142.49000549316406
2018-04-17,144.52000427246094
2018-04-18,145.6300048828125
2018-04-19,145.17999267578125
2018-04-20,144.63999938964844
2018-04-23,142.6999969482422
2018-04-24,138.3699951171875
2018-04-25,137.83999633789062
2018-04-26,137.16000366210938
2018-04-27,136.49000549316406
2018-04-30,133.66000366210938
2018-05-01,133.33999633789062
2018-05-02,132.8699951171875
2018-05-03,132.5800018310547
2018-05-04,136.5
2018-05-07,136.27000427246094
2018-05-08,136.3699951171875
2018-05-09,136.60000610351562
2018-05-10,137.85000610351562
2018-05-11,138.7899932861328
2018-05-14,137.72000122070312
