,WRB
2016-02-01,14.894815444946287
2016-02-02,14.601481437683104
2016-02-03,14.96592617034912
2016-02-04,14.968889236450195
2016-02-05,15.143704414367676
2016-02-08,15.164443969726562
2016-02-09,15.226667404174805
2016-02-10,15.202962875366213
2016-02-11,14.921481132507324
2016-02-12,15.226667404174805
2016-02-16,15.35111141204834
2016-02-17,15.357036590576172
2016-02-18,15.457777976989746
2016-02-19,15.4074068069458
2016-02-22,15.44592571258545
2016-02-23,15.30666732788086
2016-02-24,15.303704261779783
2016-02-25,15.419259071350098
2016-02-26,15.466667175292969
2016-02-29,15.259259223937988
2016-03-01,15.549630165100098
2016-03-02,15.709630012512209
2016-03-03,15.76296329498291
2016-03-04,15.709630012512209
2016-03-07,15.632593154907228
2016-03-08,15.555556297302246
2016-03-09,15.466667175292969
2016-03-10,15.475556373596191
2016-03-11,15.816295623779297
2016-03-14,15.866666793823242
2016-03-15,15.893333435058594
2016-03-16,15.798519134521484
2016-03-17,16.148147583007812
2016-03-18,16.22222137451172
2016-03-21,16.10370445251465
2016-03-22,16.201480865478516
2016-03-23,16.115556716918945
2016-03-24,15.95555591583252
2016-03-28,16.139259338378906
2016-03-29,16.337778091430664
2016-03-30,16.63703727722168
2016-03-31,16.651851654052734
2016-04-01,16.811851501464844
2016-04-04,16.690370559692383
2016-04-05,16.524444580078125
2016-04-06,16.512592315673828
2016-04-07,16.41481590270996
2016-04-08,16.420740127563477
2016-04-11,16.34963035583496
2016-04-12,16.622222900390625
2016-04-13,16.749629974365234
2016-04-14,16.583703994750977
2016-04-15,16.708147048950195
2016-04-18,16.82370376586914
2016-04-19,16.817777633666992
2016-04-20,16.85333251953125
2016-04-21,16.35555648803711
2016-04-22,16.616296768188477
2016-04-25,16.548147201538086
2016-04-26,16.690370559692383
2016-04-27,16.868148803710938
2016-04-28,16.592592239379883
2016-04-29,16.592592239379883
2016-05-02,16.589630126953125
2016-05-03,16.497777938842773
2016-05-04,16.358518600463867
2016-05-05,16.37925910949707
2016-05-06,16.28740692138672
2016-05-09,16.31999969482422
2016-05-10,16.577777862548828
2016-05-11,16.551111221313477
2016-05-12,16.684444427490234
2016-05-13,16.625185012817383
2016-05-16,16.651851654052734
2016-05-17,16.405925750732422
2016-05-18,16.607406616210938
2016-05-19,16.503704071044922
2016-05-20,16.60148048400879
2016-05-23,16.497777938842773
2016-05-24,16.73185157775879
2016-05-25,16.740741729736328
2016-05-26,16.645925521850586
2016-05-27,16.79703712463379
2016-05-31,16.897777557373047
2016-06-01,16.909629821777344
2016-06-02,16.921480178833008
2016-06-03,16.746667861938477
2016-06-06,16.69333267211914
2016-06-07,16.681480407714844
2016-06-08,16.711111068725586
2016-06-09,16.722963333129883
2016-06-10,16.622222900390625
2016-06-13,16.453332901000977
2016-06-14,16.447406768798828
2016-06-15,16.328889846801758
2016-06-16,16.524444580078125
2016-06-17,16.56592559814453
2016-06-20,16.551111221313477
2016-06-21,16.625185012817383
2016-06-22,16.684444427490234
2016-06-23,17.004444122314453
2016-06-24,16.554073333740234
2016-06-27,16.31407356262207
2016-06-28,16.737777709960938
2016-06-29,17.084444046020508
2016-06-30,17.754074096679688
2016-07-01,17.641481399536133
2016-07-05,17.404443740844727
2016-07-06,17.43407440185547
2016-07-07,17.37185287475586
2016-07-08,17.534814834594727
2016-07-11,17.65036964416504
2016-07-12,17.600000381469727
2016-07-13,17.608888626098633
2016-07-14,17.626667022705078
2016-07-15,17.55851936340332
2016-07-18,17.463703155517578
2016-07-19,17.357036590576172
2016-07-20,17.333332061767578
2016-07-21,17.282962799072266
2016-07-22,17.469629287719727
2016-07-25,17.324443817138672
2016-07-26,17.40148162841797
2016-07-27,17.294815063476562
2016-07-28,17.380741119384766
2016-07-29,17.24148178100586
2016-08-01,17.223703384399414
2016-08-02,17.223703384399414
2016-08-03,17.321481704711914
2016-08-04,17.253332138061523
2016-08-05,17.42814826965332
2016-08-08,17.472593307495117
2016-08-09,17.392593383789062
2016-08-10,17.333332061767578
2016-08-11,17.27407455444336
2016-08-12,17.223703384399414
2016-08-15,17.29777717590332
2016-08-16,17.182222366333008
2016-08-17,17.164443969726562
2016-08-18,17.333332061767578
2016-08-19,17.339258193969727
2016-08-22,17.40148162841797
2016-08-23,17.256296157836914
2016-08-24,17.291852951049805
2016-08-25,17.377777099609375
2016-08-26,17.259258270263672
2016-08-29,17.386667251586914
2016-08-30,17.413333892822266
2016-08-31,17.591110229492188
2016-09-01,17.36592674255371
2016-09-02,17.42814826965332
2016-09-06,17.333332061767578
2016-09-07,17.404443740844727
2016-09-08,17.277036666870117
2016-09-09,16.900741577148438
2016-09-12,17.194074630737305
2016-09-13,17.0103702545166
2016-09-14,16.906667709350586
2016-09-15,16.98370361328125
2016-09-16,16.687406539916992
2016-09-19,16.930370330810547
2016-09-20,17.037036895751953
2016-09-21,17.161481857299805
2016-09-22,17.351110458374023
2016-09-23,17.051851272583008
2016-09-26,16.939258575439453
2016-09-27,17.1525936126709
2016-09-28,17.291852951049805
2016-09-29,17.0429630279541
2016-09-30,17.11407470703125
2016-10-03,17.019258499145508
2016-10-04,17.057777404785156
2016-10-05,17.069629669189453
2016-10-06,17.08148193359375
2016-10-07,17.08148193359375
2016-10-10,17.158519744873047
2016-10-11,17.034074783325195
2016-10-12,17.2385196685791
2016-10-13,17.179258346557617
2016-10-14,17.312593460083008
2016-10-17,17.277036666870117
2016-10-18,17.20296287536621
2016-10-19,17.229629516601562
2016-10-20,16.749629974365234
2016-10-21,16.551111221313477
2016-10-24,16.586666107177734
2016-10-25,16.542221069335938
2016-10-26,16.968889236450195
2016-10-27,16.749629974365234
2016-10-28,16.811851501464844
2016-10-31,16.91851806640625
2016-11-01,16.675556182861328
2016-11-02,16.610370635986328
2016-11-03,16.678518295288086
2016-11-04,16.592592239379883
2016-11-07,16.708147048950195
2016-11-08,16.897777557373047
2016-11-09,16.868148803710938
2016-11-10,16.980741500854492
2016-11-11,17.377777099609375
2016-11-14,17.58518409729004
2016-11-15,17.463703155517578
2016-11-16,17.543703079223633
2016-11-17,17.822221755981445
2016-11-18,18.002962112426758
2016-11-21,18.0
2016-11-22,18.151111602783203
2016-11-23,18.237037658691406
2016-11-25,18.382221221923828
2016-11-28,18.358518600463867
2016-11-29,18.429630279541016
2016-11-30,18.30814743041992
2016-12-01,18.471111297607425
2016-12-02,18.47407341003418
2016-12-05,18.542221069335938
2016-12-06,18.802963256835938
2016-12-07,18.959999084472656
2016-12-08,19.194074630737305
2016-12-09,19.26518440246582
2016-12-12,19.55555534362793
2016-12-13,19.57333374023437
2016-12-14,19.416296005249023
2016-12-15,19.54962921142578
2016-12-16,19.469629287719727
2016-12-19,19.58814811706543
2016-12-20,19.68592643737793
2016-12-21,19.768888473510746
2016-12-22,19.77777862548828
2016-12-23,19.757036209106445
2016-12-27,19.721481323242188
2016-12-28,19.67407417297364
2016-12-29,19.74814796447754
2016-12-30,19.706666946411133
2017-01-03,19.76000022888184
2017-01-04,20.047407150268555
2017-01-05,19.949630737304688
2017-01-06,19.87259292602539
2017-01-09,19.546667098999023
2017-01-10,19.82518577575684
2017-01-11,19.91111183166504
2017-01-12,19.77777862548828
2017-01-13,19.887407302856445
2017-01-17,19.88444328308105
2017-01-18,19.9022216796875
2017-01-19,19.890369415283203
2017-01-20,19.795555114746097
2017-01-23,19.771852493286133
2017-01-24,19.949630737304688
2017-01-25,20.0237045288086
2017-01-26,20.130369186401367
2017-01-27,20.08888816833496
2017-01-30,19.94074058532715
2017-01-31,19.9140739440918
2017-02-01,19.881481170654297
2017-02-02,20.08888816833496
2017-02-03,20.1096305847168
2017-02-06,20.139259338378903
2017-02-07,20.15407371520996
2017-02-08,20.047407150268555
2017-02-09,20.23111152648925
2017-02-10,20.23111152648925
2017-02-13,20.33185195922852
2017-02-14,20.479999542236328
2017-02-15,20.72888946533203
2017-02-16,20.965925216674805
2017-02-17,20.906667709350582
2017-02-21,20.95407485961914
2017-02-22,21.08148193359375
2017-02-23,21.20296287536621
2017-02-24,21.19111061096192
2017-02-27,21.001480102539062
2017-02-28,21.0429630279541
2017-03-01,21.37185287475586
2017-03-02,21.040000915527344
2017-03-03,21.078519821166992
2017-03-06,21.0222225189209
2017-03-07,21.078519821166992
2017-03-08,21.072593688964844
2017-03-09,21.23259353637696
2017-03-10,21.38074111938477
2017-03-13,21.520000457763672
2017-03-14,21.475555419921875
2017-03-15,21.62370491027832
2017-03-16,21.49925994873047
2017-03-17,21.53777885437012
2017-03-20,21.383703231811523
2017-03-21,21.161481857299805
2017-03-22,20.98666763305664
2017-03-23,21.019258499145508
2017-03-24,20.865184783935547
2017-03-27,20.959999084472656
2017-03-28,21.01333236694336
2017-03-29,20.77037048339844
2017-03-30,20.9570369720459
2017-03-31,20.92740631103516
2017-04-03,20.645925521850582
2017-04-04,20.79111099243164
2017-04-05,20.60148048400879
2017-04-06,20.497777938842773
2017-04-07,20.33481407165528
2017-04-10,20.471111297607425
2017-04-11,20.50074005126953
2017-04-12,20.30814743041992
2017-04-13,20.14518547058105
2017-04-17,20.435556411743164
2017-04-18,20.370370864868164
2017-04-19,20.269630432128903
2017-04-20,20.21925926208496
2017-04-21,20.151111602783203
2017-04-24,20.405925750732425
2017-04-25,20.210369110107425
2017-04-26,20.293333053588867
2017-04-27,20.31703758239746
2017-04-28,20.142221450805664
2017-05-01,20.106666564941406
2017-05-02,19.988147735595703
2017-05-03,19.99703788757324
2017-05-04,20.03555679321289
2017-05-05,20.0
2017-05-08,19.795555114746097
2017-05-09,19.49925994873047
2017-05-10,19.64444351196289
2017-05-11,19.62962913513184
2017-05-12,19.602962493896484
2017-05-15,19.64740753173828
2017-05-16,19.688888549804688
2017-05-17,19.67703628540039
2017-05-18,19.819259643554688
2017-05-19,19.88444328308105
2017-05-22,20.050369262695312
2017-05-23,20.151111602783203
2017-05-24,20.13629531860352
2017-05-25,20.28148078918457
2017-05-26,20.237037658691406
2017-05-30,20.28444480895996
2017-05-31,20.44148063659668
2017-06-01,20.494815826416016
2017-06-02,20.47407341003418
2017-06-05,20.325925827026367
2017-06-06,20.07111167907715
2017-06-07,20.029630661010746
2017-06-08,20.23111152648925
2017-06-09,20.46814727783203
2017-06-12,20.512592315673828
2017-06-13,20.34963035583496
2017-06-14,20.57185173034668
2017-06-15,20.63111114501953
2017-06-16,20.79111099243164
2017-06-19,20.70518493652344
2017-06-20,20.54814720153809
2017-06-21,20.462221145629883
2017-06-22,20.28740692138672
2017-06-23,20.305185317993164
2017-06-26,20.402963638305664
2017-06-27,20.269630432128903
2017-06-28,20.557037353515625
2017-06-29,20.50963020324707
2017-06-30,20.494815826416016
2017-07-03,20.752592086791992
2017-07-05,20.536296844482425
2017-07-06,20.50666618347168
2017-07-07,20.57185173034668
2017-07-10,20.44444465637207
2017-07-11,20.46518516540528
2017-07-12,20.50666618347168
2017-07-13,20.58074188232422
2017-07-14,20.708147048950195
2017-07-17,20.527406692504883
2017-07-18,20.296295166015625
2017-07-19,20.557037353515625
2017-07-20,20.79111099243164
2017-07-21,20.91259384155273
2017-07-24,21.11407470703125
2017-07-25,21.392593383789062
2017-07-26,20.46518516540528
2017-07-27,20.29037094116211
2017-07-28,20.432592391967773
2017-07-31,20.435556411743164
2017-08-01,20.542221069335938
2017-08-02,20.48592567443848
2017-08-03,20.50370407104492
2017-08-04,20.33481407165528
2017-08-07,20.18963050842285
2017-08-08,19.88444328308105
2017-08-09,20.26370429992676
2017-08-10,20.30814743041992
2017-08-11,20.260740280151367
2017-08-14,20.48592567443848
2017-08-15,20.22222137451172
2017-08-16,20.21333312988281
2017-08-17,20.0325927734375
2017-08-18,19.94370460510254
2017-08-21,19.84296226501465
2017-08-22,19.9140739440918
2017-08-23,19.804443359375
2017-08-24,19.84296226501465
2017-08-25,19.99703788757324
2017-08-28,19.765926361083984
2017-08-29,19.76000022888184
2017-08-30,19.514074325561523
2017-08-31,19.74518585205078
2017-09-01,19.63851928710937
2017-09-05,18.802963256835938
2017-09-06,18.87111091613769
2017-09-07,18.53037071228028
2017-09-08,19.1081485748291
2017-09-11,19.49333381652832
2017-09-12,19.540740966796875
2017-09-13,19.481481552124023
2017-09-14,19.37777709960937
2017-09-15,19.40740776062012
2017-09-18,19.32148170471192
2017-09-19,19.247407913208008
2017-09-20,19.31851959228516
2017-09-21,19.309629440307617
2017-09-22,19.35703659057617
2017-09-25,19.48740768432617
2017-09-26,19.70370483398437
2017-09-27,19.68592643737793
2017-09-28,19.771852493286133
2017-09-29,19.77481460571289
2017-10-02,19.95555686950684
2017-10-03,19.92888832092285
2017-10-04,20.0325927734375
2017-10-05,20.06814765930176
2017-10-06,20.020740509033203
2017-10-09,19.925926208496097
2017-10-10,19.9585189819336
2017-10-11,19.93777847290039
2017-10-12,19.922962188720703
2017-10-13,19.97333335876465
2017-10-16,20.210369110107425
2017-10-17,20.28148078918457
2017-10-18,20.37629508972168
2017-10-19,20.57481575012207
2017-10-20,20.779258728027344
2017-10-23,20.752592086791992
2017-10-24,20.776296615600582
2017-10-25,20.82666778564453
2017-10-26,20.909629821777344
2017-10-27,20.610370635986328
2017-10-30,20.370370864868164
2017-10-31,20.31999969482422
2017-11-01,20.30814743041992
2017-11-02,20.497777938842773
2017-11-03,20.518518447875977
2017-11-06,20.56888961791992
2017-11-07,20.453332901000977
2017-11-08,20.358518600463867
2017-11-09,20.34666633605957
2017-11-10,20.367406845092773
2017-11-13,20.18666648864746
2017-11-14,20.082963943481445
2017-11-15,20.177778244018555
2017-11-16,19.87555694580078
2017-11-17,19.863704681396484
2017-11-20,19.834074020385746
2017-11-21,19.851852416992188
2017-11-22,19.68000030517578
2017-11-24,19.611852645874023
2017-11-27,19.668148040771484
2017-11-28,19.91111183166504
2017-11-29,20.296295166015625
2017-11-30,20.479999542236328
2017-12-01,20.59851837158203
2017-12-04,20.666667938232425
2017-12-05,20.58666610717773
2017-12-06,20.654815673828125
2017-12-07,20.70222282409668
2017-12-08,20.8592586517334
2017-12-11,20.88592529296875
2017-12-12,21.0429630279541
2017-12-13,20.88888931274414
2017-12-14,20.81481552124023
2017-12-15,21.1081485748291
2017-12-18,20.903703689575195
2017-12-19,20.77037048339844
2017-12-20,20.962963104248047
2017-12-21,20.95407485961914
2017-12-22,21.00740623474121
2017-12-26,21.00740623474121
2017-12-27,21.0548152923584
2017-12-28,21.26518440246582
2017-12-29,21.22962951660156
2018-01-02,20.752592086791992
2018-01-03,20.58074188232422
2018-01-04,20.66370391845703
2018-01-05,20.577777862548828
2018-01-08,20.47407341003418
2018-01-09,20.382221221923828
2018-01-10,20.13333320617676
2018-01-11,20.32888984680176
2018-01-12,20.57481575012207
2018-01-16,20.56888961791992
2018-01-17,20.773332595825195
2018-01-18,20.74666786193848
2018-01-19,20.9570369720459
2018-01-22,21.226667404174805
2018-01-23,21.345184326171875
2018-01-24,21.27111053466797
2018-01-25,21.42814826965332
2018-01-26,21.36000061035156
2018-01-29,21.2385196685791
2018-01-30,21.20888900756836
2018-01-31,21.62370491027832
2018-02-01,21.757036209106445
2018-02-02,21.721481323242188
2018-02-05,21.06666755676269
2018-02-06,20.98074150085449
2018-02-07,20.779258728027344
2018-02-08,20.077037811279297
2018-02-09,20.15407371520996
2018-02-12,20.15407371520996
2018-02-13,20.21333312988281
2018-02-14,20.57185173034668
2018-02-15,20.66370391845703
2018-02-16,20.690370559692383
2018-02-20,20.364444732666016
2018-02-21,20.48592567443848
2018-02-22,20.37629508972168
2018-02-23,20.456296920776367
2018-02-26,20.76444435119629
2018-02-27,20.592592239379883
2018-02-28,20.260740280151367
2018-03-01,20.118518829345703
2018-03-02,20.21333312988281
2018-03-05,20.7940731048584
2018-03-06,20.89481544494629
2018-03-07,20.92740631103516
2018-03-08,20.88888931274414
2018-03-09,21.33036994934082
2018-03-12,21.51703643798828
2018-03-13,21.35703659057617
2018-03-14,21.134815216064453
2018-03-15,21.09333229064941
2018-03-16,21.13777732849121
2018-03-19,21.20888900756836
2018-03-20,21.351110458374023
2018-03-21,21.16740608215332
2018-03-22,21.096296310424805
2018-03-23,20.80592536926269
2018-03-26,21.253332138061523
2018-03-27,21.10222244262696
2018-03-28,21.514074325561523
2018-03-29,21.540740966796875
2018-04-02,21.194074630737305
2018-04-03,21.53777885437012
2018-04-04,21.70370483398437
2018-04-05,21.727407455444336
2018-04-06,21.392593383789062
2018-04-09,21.413333892822266
2018-04-10,21.52592658996582
2018-04-11,21.56148147583008
2018-04-12,21.697778701782227
2018-04-13,21.65036964416504
2018-04-16,22.02666664123535
2018-04-17,22.01481437683105
2018-04-18,21.95555686950684
2018-04-19,21.97333335876465
2018-04-20,22.14518547058105
2018-04-23,22.130369186401367
2018-04-24,22.020740509033203
2018-04-25,22.557037353515625
2018-04-26,22.394073486328125
2018-04-27,22.46518516540528
2018-04-30,22.09185218811035
2018-05-01,22.21333312988281
2018-05-02,21.90518569946289
2018-05-03,21.87259292602539
2018-05-04,22.174814224243164
2018-05-07,22.26666641235352
2018-05-08,22.31999969482422
2018-05-09,22.302221298217773
2018-05-10,22.557037353515625
2018-05-11,22.788148880004883
2018-05-14,22.55111122131348
2018-05-15,22.577777862548828
2018-05-16,22.65185165405273
2018-05-17,22.72888946533203
2018-05-18,22.675556182861328
2018-05-21,22.921480178833008
2018-05-22,22.811851501464844
2018-05-23,22.755556106567383
2018-05-24,22.7614803314209
2018-05-25,22.73185157775879
2018-05-29,22.30814743041992
2018-05-30,22.802963256835938
2018-05-31,22.657777786254883
2018-06-01,22.82370376586914
2018-06-04,22.99259376525879
2018-06-05,22.84148025512696
2018-06-06,23.051851272583008
2018-06-07,23.17037010192871
2018-06-08,23.20296287536621
2018-06-11,23.10222244262696
2018-06-12,22.81481552124023
2018-06-13,22.681480407714844
2018-06-14,22.305185317993164
2018-06-15,22.32888984680176
2018-06-18,22.008888244628903
2018-06-19,22.15703773498535
2018-06-20,21.991111755371097
2018-06-21,21.76000022888184
2018-06-22,21.84592628479004
2018-06-25,21.831111907958984
2018-06-26,21.662221908569336
2018-06-27,21.291852951049805
2018-06-28,21.36888885498047
2018-06-29,21.454814910888672
2018-07-02,21.30074119567871
2018-07-03,21.383703231811523
2018-07-05,21.437036514282227
2018-07-06,21.46666717529297
2018-07-09,21.81333351135254
2018-07-10,21.87259292602539
2018-07-11,21.9022216796875
2018-07-12,21.74518585205078
2018-07-13,21.73925971984864
2018-07-16,22.050369262695312
2018-07-17,21.86666679382324
2018-07-18,22.1096305847168
2018-07-19,22.047407150268555
2018-07-20,22.115556716918945
2018-07-23,22.12740707397461
2018-07-24,22.008888244628903
2018-07-25,22.02666664123535
2018-07-26,22.54814720153809
2018-07-27,22.34370422363281
2018-07-30,22.337778091430664
2018-07-31,22.462221145629883
2018-08-01,22.471111297607425
2018-08-02,22.453332901000977
2018-08-03,22.51555633544922
2018-08-06,22.497777938842773
2018-08-07,22.35259246826172
2018-08-08,22.39703750610352
2018-08-09,22.57185173034668
2018-08-10,22.50963020324707
2018-08-13,22.512592315673828
2018-08-14,22.63999938964844
2018-08-15,22.666667938232425
2018-08-16,22.882963180541992
2018-08-17,22.9451847076416
2018-08-20,23.12296295166016
2018-08-21,23.1407413482666
2018-08-22,22.8474063873291
2018-08-23,23.00740623474121
2018-08-24,23.14370346069336
2018-08-27,23.2059268951416
2018-08-28,23.35407447814941
2018-08-29,23.280000686645508
2018-08-30,23.1525936126709
2018-08-31,23.18814849853516
2018-09-04,23.33629608154297
2018-09-05,23.30666732788086
2018-09-06,23.339258193969727
2018-09-07,23.27407455444336
2018-09-10,23.18814849853516
2018-09-11,23.309629440307617
2018-09-12,23.27703666687012
2018-09-13,23.611852645874023
2018-09-14,23.831111907958984
2018-09-17,23.58518409729004
2018-09-18,23.404443740844727
2018-09-19,23.182222366333008
2018-09-20,23.36296272277832
2018-09-21,23.351110458374023
2018-09-24,23.155555725097656
2018-09-25,23.502222061157227
2018-09-26,23.38666725158692
2018-09-27,23.44592666625977
2018-09-28,23.68296241760254
2018-10-01,23.253332138061523
2018-10-02,23.389629364013672
2018-10-03,23.454814910888672
2018-10-04,23.49333381652832
2018-10-05,23.33629608154297
2018-10-08,23.42222213745117
2018-10-09,23.511110305786133
2018-10-10,22.82962989807129
2018-10-11,22.047407150268555
2018-10-12,21.80740737915039
2018-10-15,21.76000022888184
2018-10-16,22.139259338378903
2018-10-17,22.10370445251465
2018-10-18,21.946666717529297
2018-10-19,21.90518569946289
2018-10-22,21.751110076904297
2018-10-23,21.392593383789062
2018-10-24,21.63851928710937
2018-10-25,21.9585189819336
2018-10-26,21.920000076293945
2018-10-29,22.106666564941406
2018-10-30,22.311111450195312
2018-10-31,22.488889694213867
2018-11-01,22.447406768798828
2018-11-02,22.41185188293457
2018-11-05,22.65185165405273
2018-11-06,22.88592529296875
2018-11-07,23.26518440246582
2018-11-08,23.34222221374512
2018-11-09,23.23259353637696
2018-11-12,22.939258575439453
2018-11-13,22.87111091613769
2018-11-14,22.435556411743164
2018-11-15,22.868148803710938
2018-11-16,23.244443893432617
2018-11-19,23.27111053466797
2018-11-20,23.182222366333008
2018-11-21,23.10518455505371
2018-11-23,23.004444122314453
2018-11-26,23.217777252197266
2018-11-27,22.968889236450195
2018-11-28,23.30370330810547
2018-11-29,23.244443893432617
2018-11-30,23.34222221374512
2018-12-03,23.17629623413086
2018-12-04,22.70518493652344
2018-12-06,22.63111114501953
2018-12-07,22.43851852416992
2018-12-10,22.28444480895996
2018-12-11,22.19259262084961
2018-12-12,22.25481414794922
2018-12-13,22.26666641235352
2018-12-14,22.13629531860352
2018-12-17,21.65333366394043
2018-12-18,21.77777862548828
2018-12-19,21.656295776367188
2018-12-20,21.23259353637696
2018-12-21,21.10222244262696
2018-12-24,20.610370635986328
2018-12-26,21.35407447814941
2018-12-27,21.605926513671875
2018-12-28,21.62074089050293
2018-12-31,21.899259567260746
2019-01-02,21.457778930664062
2019-01-03,21.10222244262696
2019-01-04,21.42814826965332
2019-01-07,21.49036979675293
2019-01-08,21.33333206176757
2019-01-09,21.392593383789062
2019-01-10,21.62370491027832
2019-01-11,21.50814819335937
2019-01-14,21.697778701782227
2019-01-15,21.890369415283203
2019-01-16,22.18963050842285
2019-01-17,22.195556640625
2019-01-18,22.423704147338867
2019-01-22,22.13333320617676
2019-01-23,22.34963035583496
2019-01-24,22.12444305419922
2019-01-25,22.22222137451172
2019-01-28,22.25185203552246
2019-01-29,22.118518829345703
2019-01-30,22.83259391784668
2019-01-31,22.78222274780273
2019-02-01,23.031110763549805
2019-02-04,23.30666732788086
2019-02-05,23.597036361694336
2019-02-06,23.668148040771484
2019-02-07,23.952592849731445
2019-02-08,23.754074096679688
2019-02-11,23.771852493286133
2019-02-12,23.887407302856445
2019-02-13,24.151111602783203
2019-02-14,23.952592849731445
2019-02-15,24.118518829345703
2019-02-19,24.28444480895996
2019-02-20,24.471111297607425
2019-02-21,24.41777801513672
2019-02-22,24.459259033203125
2019-02-25,24.21629524230957
2019-02-26,24.37333297729492
2019-02-27,24.607406616210938
2019-02-28,24.788148880004883
2019-03-01,24.9896297454834
2019-03-04,24.86222267150879
2019-03-05,24.838518142700195
2019-03-06,24.622222900390625
2019-03-07,24.524444580078125
2019-03-08,24.53333282470703
2019-03-11,24.60148048400879
2019-03-12,24.711111068725582
2019-03-13,24.545185089111328
2019-03-14,24.69925880432129
2019-03-15,24.78222274780273
2019-03-18,24.906667709350582
2019-03-19,24.61629676818848
2019-03-20,24.524444580078125
2019-03-21,24.877037048339844
2019-03-22,24.74962997436523
2019-03-25,24.877037048339844
2019-03-26,24.91851806640625
2019-03-27,25.069629669189453
2019-03-28,25.069629669189453
2019-03-29,25.10222244262696
2019-04-01,25.131851196289062
2019-04-02,25.051851272583008
2019-04-03,25.23111152648925
2019-04-04,25.27555656433105
2019-04-05,25.413333892822266
2019-04-08,25.36000061035156
2019-04-09,25.22222137451172
2019-04-10,25.27555656433105
2019-04-11,25.520000457763672
2019-04-12,25.755556106567383
2019-04-15,25.71999931335449
2019-04-16,26.05777740478516
2019-04-17,25.74222183227539
2019-04-18,25.933332443237305
2019-04-22,25.69333267211914
2019-04-23,25.991111755371097
2019-04-24,26.87555694580078
2019-04-25,26.942222595214844
2019-04-26,27.008888244628903
2019-04-29,26.995555877685547
2019-04-30,27.244443893432617
2019-05-01,27.23555564880371
2019-05-02,27.17333221435547
2019-05-03,27.33333206176757
2019-05-06,27.34222221374512
2019-05-07,27.09333229064941
2019-05-08,26.946666717529297
2019-05-09,26.95111083984375
2019-05-10,27.31999969482422
2019-05-13,27.11111068725586
2019-05-14,27.248889923095703
2019-05-15,27.364444732666016
2019-05-16,27.600000381469727
2019-05-17,27.457778930664062
2019-05-20,27.50666618347168
2019-05-21,27.559999465942383
2019-05-22,27.657777786254883
2019-05-23,27.36888885498047
2019-05-24,27.58222198486328
2019-05-28,27.404443740844727
2019-05-29,27.59555625915528
2019-05-30,27.559999465942383
2019-05-31,27.64444351196289
2019-06-03,27.85333251953125
2019-06-04,27.995555877685547
2019-06-05,28.351110458374023
2019-06-06,28.44444465637207
2019-06-07,28.58222198486328
2019-06-10,28.600000381469727
2019-06-11,28.48444366455078
2019-06-12,28.76000022888184
2019-06-13,28.831111907958984
2019-06-14,29.16444396972656
2019-06-17,28.88888931274414
2019-06-18,29.18666648864746
2019-06-19,29.511110305786133
2019-06-20,29.69333267211914
2019-06-21,29.724443435668945
2019-06-24,29.648889541625977
2019-06-25,29.666667938232425
2019-06-26,28.91555595397949
2019-06-27,28.91555595397949
2019-06-28,29.302221298217773
2019-07-01,29.520000457763672
2019-07-02,29.62666702270508
2019-07-03,29.933332443237305
2019-07-05,29.982221603393555
2019-07-08,29.9244441986084
2019-07-09,30.128889083862305
2019-07-10,30.128889083862305
2019-07-11,30.115556716918945
2019-07-12,30.16444396972656
2019-07-15,30.32888984680176
2019-07-16,30.39555549621582
2019-07-17,30.13777732849121
2019-07-18,30.151111602783203
2019-07-19,29.706666946411133
2019-07-22,29.56444358825684
2019-07-23,29.58666610717773
2019-07-24,30.488889694213867
2019-07-25,30.76000022888184
2019-07-26,31.253332138061523
2019-07-29,31.13777732849121
2019-07-30,31.31555557250977
2019-07-31,30.84000015258789
2019-08-01,30.577777862548828
2019-08-02,30.91111183166504
2019-08-05,30.168888092041016
2019-08-06,30.96444320678711
2019-08-07,31.280000686645508
2019-08-08,31.946666717529297
2019-08-09,31.85333251953125
2019-08-12,31.63999938964844
2019-08-13,32.06666564941406
2019-08-14,31.324443817138672
2019-08-15,31.559999465942383
2019-08-16,32.10222244262695
2019-08-19,32.45333480834961
2019-08-20,32.06666564941406
2019-08-21,31.96444320678711
2019-08-22,32.31111145019531
2019-08-23,31.688888549804688
2019-08-26,32.03111267089844
2019-08-27,31.9022216796875
2019-08-28,31.648889541625977
2019-08-29,31.91111183166504
2019-08-30,31.666667938232425
2019-09-03,31.737777709960938
2019-09-04,32.0
2019-09-05,31.968889236450195
2019-09-06,32.0977783203125
2019-09-09,31.74222183227539
2019-09-10,31.475555419921875
2019-09-11,31.61777877807617
2019-09-12,31.67111015319824
2019-09-13,31.55111122131348
2019-09-16,31.511110305786133
2019-09-17,32.008888244628906
2019-09-18,31.96444320678711
2019-09-19,32.00444412231445
2019-09-20,31.8799991607666
2019-09-23,32.133331298828125
2019-09-24,32.17777633666992
2019-09-25,32.25777816772461
2019-09-26,32.293331146240234
2019-09-27,31.87555694580078
2019-09-30,32.10222244262695
2019-10-01,31.60444450378418
2019-10-02,31.435556411743164
2019-10-03,31.55555534362793
2019-10-04,32.182220458984375
2019-10-07,32.07110977172852
2019-10-08,31.37333297729492
2019-10-09,31.635555267333984
2019-10-10,31.697778701782227
2019-10-11,31.58666610717773
2019-10-14,31.60888862609864
