,BKR
2015-09-25,52.5
2015-09-28,50.5
2015-09-29,50.470001220703125
2015-09-30,52.040000915527344
2015-10-01,51.18000030517578
2015-10-02,53.34999847412109
2015-10-05,54.630001068115234
2015-10-06,55.310001373291016
2015-10-07,56.68000030517578
2015-10-08,57.33000183105469
2015-10-09,56.43999862670898
2015-10-12,55.68000030517578
2015-10-13,55.02000045776367
2015-10-14,55.0099983215332
2015-10-15,56.18999862670898
2015-10-16,53.83000183105469
2015-10-19,53.33000183105469
2015-10-20,53.16999816894531
2015-10-21,54.40999984741211
2015-10-22,55.59000015258789
2015-10-23,53.93000030517578
2015-10-26,52.459999084472656
2015-10-27,51.5
2015-10-28,52.79999923706055
2015-10-29,52.59000015258789
2015-10-30,52.68000030517578
2015-11-02,53.290000915527344
2015-11-03,54.459999084472656
2015-11-04,51.560001373291016
2015-11-05,49.880001068115234
2015-11-06,52.08000183105469
2015-11-09,51.65999984741211
2015-11-10,49.83000183105469
2015-11-11,49.0
2015-11-12,48.13999938964844
2015-11-13,47.65999984741211
2015-11-16,49.38999938964844
2015-11-17,49.470001220703125
2015-11-18,51.68000030517578
2015-11-19,50.869998931884766
2015-11-20,51.0099983215332
2015-11-23,51.41999816894531
2015-11-24,53.09000015258789
2015-11-25,52.5
2015-11-27,52.77999877929688
2015-11-30,54.06999969482422
2015-12-01,54.7599983215332
2015-12-02,53.84999847412109
2015-12-03,52.619998931884766
2015-12-04,52.619998931884766
2015-12-07,49.86000061035156
2015-12-08,49.369998931884766
2015-12-09,53.02999877929688
2015-12-10,51.68000030517578
2015-12-11,47.79999923706055
2015-12-14,46.77999877929688
2015-12-15,46.5
2015-12-16,44.7599983215332
2015-12-17,43.36000061035156
2015-12-18,43.91999816894531
2015-12-21,43.7599983215332
2015-12-22,45.16999816894531
2015-12-23,47.630001068115234
2015-12-24,47.720001220703125
2015-12-28,45.68999862670898
2015-12-29,46.4900016784668
2015-12-30,45.7599983215332
2015-12-31,46.150001525878906
2016-01-04,47.25
2016-01-05,45.91999816894531
2016-01-06,43.650001525878906
2016-01-07,42.52000045776367
2016-01-08,41.58000183105469
2016-01-11,41.5099983215332
2016-01-12,41.040000915527344
2016-01-13,39.25
2016-01-14,41.16999816894531
2016-01-15,39.88999938964844
2016-01-19,39.790000915527344
2016-01-20,38.880001068115234
2016-01-21,40.72999954223633
2016-01-22,42.040000915527344
2016-01-25,39.18000030517578
2016-01-26,39.970001220703125
2016-01-27,40.83000183105469
2016-01-28,43.119998931884766
2016-01-29,43.5099983215332
2016-02-01,43.290000915527344
2016-02-02,42.0
2016-02-03,44.40999984741211
2016-02-04,44.2400016784668
2016-02-05,44.84999847412109
2016-02-08,42.81999969482422
2016-02-09,41.75
2016-02-10,41.5099983215332
2016-02-11,39.77999877929688
2016-02-12,39.900001525878906
2016-02-16,41.20000076293945
2016-02-17,42.4900016784668
2016-02-18,41.9900016784668
2016-02-19,42.13999938964844
2016-02-22,43.4900016784668
2016-02-23,42.4900016784668
2016-02-24,41.90999984741211
2016-02-25,43.25
2016-02-26,44.25
2016-02-29,42.869998931884766
2016-03-01,44.2599983215332
2016-03-02,45.40999984741211
2016-03-03,46.54999923706055
2016-03-04,46.20000076293945
2016-03-07,46.58000183105469
2016-03-08,44.04999923706055
2016-03-09,44.310001373291016
2016-03-10,43.52999877929688
2016-03-11,45.790000915527344
2016-03-14,43.880001068115234
2016-03-15,44.209999084472656
2016-03-16,45.900001525878906
2016-03-17,46.810001373291016
2016-03-18,47.43999862670898
2016-03-21,47.040000915527344
2016-03-22,46.43000030517578
2016-03-23,44.959999084472656
2016-03-24,44.68000030517578
2016-03-28,43.869998931884766
2016-03-29,42.720001220703125
2016-03-30,43.369998931884766
2016-03-31,43.83000183105469
2016-04-01,42.95000076293945
2016-04-04,41.470001220703125
2016-04-05,39.36000061035156
2016-04-06,42.83000183105469
2016-04-07,41.93000030517578
2016-04-08,43.11000061035156
2016-04-11,41.7400016784668
2016-04-12,41.22999954223633
2016-04-13,41.29999923706055
2016-04-14,43.18000030517578
2016-04-15,43.79999923706055
2016-04-18,45.70000076293945
2016-04-19,46.5
2016-04-20,47.0
2016-04-21,46.68999862670898
2016-04-22,46.43000030517578
2016-04-25,45.040000915527344
2016-04-26,45.79999923706055
2016-04-27,46.93999862670898
2016-04-28,47.86000061035156
2016-04-29,48.36000061035156
2016-05-02,47.400001525878906
2016-05-03,45.540000915527344
2016-05-04,44.4900016784668
2016-05-05,45.04999923706055
2016-05-06,45.880001068115234
2016-05-09,44.25
2016-05-10,45.22999954223633
2016-05-11,44.81999969482422
2016-05-12,45.470001220703125
2016-05-13,44.630001068115234
2016-05-16,45.880001068115234
2016-05-17,46.79999923706055
2016-05-18,45.95000076293945
2016-05-19,45.2400016784668
2016-05-20,45.33000183105469
2016-05-23,44.88999938964844
2016-05-24,43.959999084472656
2016-05-25,45.54999923706055
2016-05-26,45.56999969482422
2016-05-27,46.040000915527344
2016-05-31,46.380001068115234
2016-06-01,46.33000183105469
2016-06-02,45.900001525878906
2016-06-03,46.2400016784668
2016-06-06,49.52000045776367
2016-06-07,48.900001525878906
2016-06-08,47.93000030517578
2016-06-09,47.54999923706055
2016-06-10,45.93999862670898
2016-06-13,45.5
2016-06-14,45.61000061035156
2016-06-15,45.9900016784668
2016-06-16,45.95000076293945
2016-06-17,46.810001373291016
2016-06-20,45.869998931884766
2016-06-21,46.59999847412109
2016-06-22,46.060001373291016
2016-06-23,47.16999816894531
2016-06-24,45.220001220703125
2016-06-27,42.060001373291016
2016-06-28,43.68999862670898
2016-06-29,45.11000061035156
2016-06-30,45.130001068115234
2016-07-01,45.83000183105469
2016-07-05,44.04999923706055
2016-07-06,44.209999084472656
2016-07-07,43.540000915527344
2016-07-08,43.68999862670898
2016-07-11,43.59999847412109
2016-07-12,45.81999969482422
2016-07-13,45.2599983215332
2016-07-14,46.18000030517578
2016-07-15,45.91999816894531
2016-07-18,46.86000061035156
2016-07-19,45.7400016784668
2016-07-20,45.709999084472656
2016-07-21,44.4900016784668
2016-07-22,44.54999923706055
2016-07-25,43.709999084472656
2016-07-26,44.77999877929688
2016-07-27,44.52999877929688
2016-07-28,46.04999923706055
2016-07-29,47.83000183105469
2016-08-01,45.75
2016-08-02,46.68000030517578
2016-08-03,47.130001068115234
2016-08-04,47.08000183105469
2016-08-05,47.060001373291016
2016-08-08,47.9900016784668
2016-08-09,47.84999847412109
2016-08-10,47.7400016784668
2016-08-11,48.61000061035156
2016-08-12,49.7599983215332
2016-08-15,50.63999938964844
2016-08-16,51.20000076293945
2016-08-17,50.720001220703125
2016-08-18,52.04999923706055
2016-08-19,52.70000076293945
2016-08-22,51.79999923706055
2016-08-23,51.86000061035156
2016-08-24,51.22999954223633
2016-08-25,51.650001525878906
2016-08-26,50.86000061035156
2016-08-29,50.650001525878906
2016-08-30,50.0
2016-08-31,49.130001068115234
2016-09-01,49.83000183105469
2016-09-02,49.77999877929688
2016-09-06,49.959999084472656
2016-09-07,49.900001525878906
2016-09-08,51.290000915527344
2016-09-09,49.13999938964844
2016-09-12,49.70000076293945
2016-09-13,48.34000015258789
2016-09-14,48.41999816894531
2016-09-15,49.18000030517578
2016-09-16,48.400001525878906
2016-09-19,48.5
2016-09-20,48.47999954223633
2016-09-21,50.18999862670898
2016-09-22,50.150001525878906
2016-09-23,49.2400016784668
2016-09-26,49.15999984741211
2016-09-27,48.060001373291016
2016-09-28,49.81999969482422
2016-09-29,50.209999084472656
2016-09-30,50.470001220703125
2016-10-03,50.02999877929688
2016-10-04,49.959999084472656
2016-10-05,51.220001220703125
2016-10-06,52.290000915527344
2016-10-07,52.84000015258789
2016-10-10,53.34999847412109
2016-10-11,52.52000045776367
2016-10-12,52.20000076293945
2016-10-13,52.5
2016-10-14,51.75
2016-10-17,51.34999847412109
2016-10-18,51.59999847412109
2016-10-19,52.83000183105469
2016-10-20,52.25
2016-10-21,52.34999847412109
2016-10-24,52.150001525878906
2016-10-25,54.38999938964844
2016-10-26,54.7599983215332
2016-10-27,54.54999923706055
2016-10-28,59.119998931884766
2016-10-31,55.400001525878906
2016-11-01,55.34000015258789
2016-11-02,54.459999084472656
2016-11-03,55.209999084472656
2016-11-04,58.11000061035156
2016-11-07,58.709999084472656
2016-11-08,58.86000061035156
2016-11-09,59.0
2016-11-10,59.369998931884766
2016-11-11,58.63999938964844
2016-11-14,58.9900016784668
2016-11-15,61.02000045776367
2016-11-16,61.16999816894531
2016-11-17,61.22999954223633
2016-11-18,60.86000061035156
2016-11-21,62.02000045776367
2016-11-22,61.56999969482422
2016-11-23,62.0
2016-11-25,61.880001068115234
2016-11-28,61.27000045776367
2016-11-29,60.47999954223633
2016-11-30,64.33000183105469
2016-12-01,64.0
2016-12-02,65.30000305175781
2016-12-05,66.30999755859375
2016-12-06,66.88999938964844
2016-12-07,66.13999938964844
2016-12-08,65.80999755859375
2016-12-09,66.31999969482422
2016-12-12,66.33999633789062
2016-12-13,66.2300033569336
2016-12-14,64.73999786376953
2016-12-15,65.3499984741211
2016-12-16,66.38999938964844
2016-12-19,65.7300033569336
2016-12-20,65.1500015258789
2016-12-21,64.88999938964844
2016-12-22,65.61000061035156
2016-12-23,64.93000030517578
2016-12-27,65.55000305175781
2016-12-28,64.70999908447266
2016-12-29,64.72000122070312
2016-12-30,64.97000122070312
2017-01-03,65.02999877929688
2017-01-04,64.75
2017-01-05,64.3499984741211
2017-01-06,63.959999084472656
2017-01-09,63.2400016784668
2017-01-10,62.380001068115234
2017-01-11,63.380001068115234
2017-01-12,62.41999816894531
2017-01-13,60.91999816894531
2017-01-17,61.900001525878906
2017-01-18,61.7400016784668
2017-01-19,61.959999084472656
2017-01-20,61.97999954223633
2017-01-23,61.41999816894531
2017-01-24,62.68000030517578
2017-01-25,63.59999847412109
2017-01-26,63.09999847412109
2017-01-27,63.09000015258789
2017-01-30,61.81999969482422
2017-01-31,63.08000183105469
2017-02-01,62.58000183105469
2017-02-02,62.40999984741211
2017-02-03,61.84999847412109
2017-02-06,61.68000030517578
2017-02-07,61.36000061035156
2017-02-08,61.15999984741211
2017-02-09,61.060001373291016
2017-02-10,61.150001525878906
2017-02-13,61.060001373291016
2017-02-14,61.5
2017-02-15,61.5
2017-02-16,61.20000076293945
2017-02-17,60.7599983215332
2017-02-21,60.54999923706055
2017-02-22,60.54999923706055
2017-02-23,59.970001220703125
2017-02-24,59.79999923706055
2017-02-27,60.25
2017-02-28,60.27999877929688
2017-03-01,61.83000183105469
2017-03-02,60.720001220703125
2017-03-03,59.88999938964844
2017-03-06,59.970001220703125
2017-03-07,59.40999984741211
2017-03-08,57.709999084472656
2017-03-09,57.400001525878906
2017-03-10,56.27999877929688
2017-03-13,56.68000030517578
2017-03-14,56.470001220703125
2017-03-15,57.709999084472656
2017-03-16,58.2400016784668
2017-03-17,58.93000030517578
2017-03-20,60.40999984741211
2017-03-21,60.22999954223633
2017-03-22,60.540000915527344
2017-03-23,59.15999984741211
2017-03-24,58.9900016784668
2017-03-27,58.06999969482422
2017-03-28,59.06999969482422
2017-03-29,60.02000045776367
2017-03-30,59.310001373291016
2017-03-31,59.81999969482422
2017-04-03,59.68999862670898
2017-04-04,60.150001525878906
2017-04-05,60.36000061035156
2017-04-06,60.93999862670898
2017-04-07,61.27999877929688
2017-04-10,61.709999084472656
2017-04-11,60.869998931884766
2017-04-12,60.34000015258789
2017-04-13,59.459999084472656
2017-04-17,59.619998931884766
2017-04-18,60.0099983215332
2017-04-19,59.470001220703125
2017-04-20,59.5
2017-04-21,57.68000030517578
2017-04-24,58.650001525878906
2017-04-25,59.290000915527344
2017-04-26,59.459999084472656
2017-04-27,59.650001525878906
2017-04-28,59.369998931884766
2017-05-01,59.709999084472656
2017-05-02,59.56999969482422
2017-05-03,59.04999923706055
2017-05-04,57.40999984741211
2017-05-05,59.33000183105469
2017-05-08,59.47999954223633
2017-05-09,58.59999847412109
2017-05-10,60.06999969482422
2017-05-11,59.33000183105469
2017-05-12,58.2599983215332
2017-05-15,58.0099983215332
2017-05-16,57.5
2017-05-17,57.43000030517578
2017-05-18,57.130001068115234
2017-05-19,58.220001220703125
2017-05-22,58.0
2017-05-23,57.66999816894531
2017-05-24,56.93000030517578
2017-05-25,54.84000015258789
2017-05-26,55.45000076293945
2017-05-30,55.06999969482422
2017-05-31,55.150001525878906
2017-06-01,55.52999877929688
2017-06-02,54.95000076293945
2017-06-05,54.72999954223633
2017-06-06,55.59999847412109
2017-06-07,54.27999877929688
2017-06-08,54.34000015258789
2017-06-09,55.52999877929688
2017-06-12,56.15999984741211
2017-06-13,57.06999969482422
2017-06-14,56.11000061035156
2017-06-15,56.31999969482422
2017-06-16,57.290000915527344
2017-06-19,56.54999923706055
2017-06-20,55.470001220703125
2017-06-21,54.84999847412109
2017-06-22,54.52000045776367
2017-06-23,53.9900016784668
2017-06-26,53.70000076293945
2017-06-27,53.369998931884766
2017-06-28,53.5
2017-06-29,53.52000045776367
2017-06-30,54.5099983215332
2017-07-03,57.68000030517578
2017-07-05,37.25
2017-07-06,37.0099983215332
2017-07-07,37.90999984741211
2017-07-10,37.22999954223633
2017-07-11,37.34999847412109
2017-07-12,37.369998931884766
2017-07-13,36.84000015258789
2017-07-14,37.34999847412109
2017-07-17,37.63999938964844
2017-07-18,36.75
2017-07-19,36.540000915527344
2017-07-20,34.970001220703125
2017-07-21,34.119998931884766
2017-07-24,34.36000061035156
2017-07-25,35.25
2017-07-26,36.04999923706055
2017-07-27,36.15999984741211
2017-07-28,37.09999847412109
2017-07-31,36.88999938964844
2017-08-01,35.70000076293945
2017-08-02,35.349998474121094
2017-08-03,35.310001373291016
2017-08-04,35.22999954223633
2017-08-07,34.560001373291016
2017-08-08,34.939998626708984
2017-08-09,35.02000045776367
2017-08-10,34.70000076293945
2017-08-11,34.290000915527344
2017-08-14,34.2599983215332
2017-08-15,34.310001373291016
2017-08-16,33.83000183105469
2017-08-17,32.79999923706055
2017-08-18,32.77000045776367
2017-08-21,32.540000915527344
2017-08-22,32.689998626708984
2017-08-23,33.040000915527344
2017-08-24,32.81999969482422
2017-08-25,33.2599983215332
2017-08-28,33.25
2017-08-29,33.75
2017-08-30,33.5099983215332
2017-08-31,33.900001525878906
2017-09-01,34.29999923706055
2017-09-05,34.970001220703125
2017-09-06,34.7400016784668
2017-09-07,34.75
2017-09-08,34.41999816894531
2017-09-11,35.47999954223633
2017-09-12,35.959999084472656
2017-09-13,36.09000015258789
2017-09-14,36.380001068115234
2017-09-15,36.900001525878906
2017-09-18,37.36000061035156
2017-09-19,37.38999938964844
2017-09-20,37.5
2017-09-21,36.58000183105469
2017-09-22,36.66999816894531
2017-09-25,37.52000045776367
2017-09-26,37.040000915527344
2017-09-27,36.93000030517578
2017-09-28,37.02999877929688
2017-09-29,36.619998931884766
2017-10-02,36.86000061035156
2017-10-03,36.66999816894531
2017-10-04,36.709999084472656
2017-10-05,36.47999954223633
2017-10-06,36.52999877929688
2017-10-09,35.84000015258789
2017-10-10,34.970001220703125
2017-10-11,34.38999938964844
2017-10-12,33.91999816894531
2017-10-13,33.72999954223633
2017-10-16,33.70000076293945
2017-10-17,33.790000915527344
2017-10-18,33.79999923706055
2017-10-19,33.150001525878906
2017-10-20,33.2599983215332
2017-10-23,31.46999931335449
2017-10-24,30.690000534057617
2017-10-25,30.06999969482422
2017-10-26,29.940000534057617
2017-10-27,31.299999237060547
2017-10-30,31.5
2017-10-31,31.43000030517578
2017-11-01,31.850000381469727
2017-11-02,31.280000686645508
2017-11-03,31.18000030517578
2017-11-06,33.91999816894531
2017-11-07,33.400001525878906
2017-11-08,32.84000015258789
2017-11-09,32.7400016784668
2017-11-10,32.95000076293945
2017-11-13,31.8799991607666
2017-11-14,30.51000022888184
2017-11-15,30.600000381469727
2017-11-16,30.14999961853028
2017-11-17,30.90999984741211
2017-11-20,30.440000534057617
2017-11-21,30.65999984741211
2017-11-22,30.709999084472656
2017-11-24,30.799999237060547
2017-11-27,30.309999465942383
2017-11-28,30.07999992370605
2017-11-29,29.979999542236328
2017-11-30,29.729999542236328
2017-12-01,30.700000762939453
2017-12-04,31.709999084472656
2017-12-05,30.809999465942383
2017-12-06,30.51000022888184
2017-12-07,30.3700008392334
2017-12-08,30.26000022888184
2017-12-11,30.59000015258789
2017-12-12,30.950000762939453
2017-12-13,30.32999992370605
2017-12-14,30.59000015258789
2017-12-15,30.26000022888184
2017-12-18,31.030000686645508
2017-12-19,31.82999992370605
2017-12-20,32.7400016784668
2017-12-21,32.29999923706055
2017-12-22,32.22999954223633
2017-12-26,32.060001373291016
2017-12-27,32.029998779296875
2017-12-28,31.39999961853028
2017-12-29,31.63999938964844
2018-01-02,32.22999954223633
2018-01-03,33.529998779296875
2018-01-04,34.630001068115234
2018-01-05,34.439998626708984
2018-01-08,34.5099983215332
2018-01-09,35.029998779296875
2018-01-10,35.470001220703125
2018-01-11,36.5
2018-01-12,37.20000076293945
2018-01-16,36.27999877929688
2018-01-17,36.290000915527344
2018-01-18,34.7400016784668
2018-01-19,34.7400016784668
2018-01-22,35.54999923706055
2018-01-23,35.81999969482422
2018-01-24,33.779998779296875
2018-01-25,32.310001373291016
2018-01-26,32.7400016784668
2018-01-29,31.39999961853028
2018-01-30,31.86000061035156
2018-01-31,32.150001525878906
2018-02-01,32.45000076293945
2018-02-02,31.049999237060547
2018-02-05,29.3799991607666
2018-02-06,29.21999931335449
2018-02-07,28.809999465942383
2018-02-08,27.5
2018-02-09,26.5
2018-02-12,26.850000381469727
2018-02-13,25.940000534057617
2018-02-14,26.420000076293945
2018-02-15,26.13999938964844
2018-02-16,26.530000686645508
2018-02-20,26.440000534057617
2018-02-21,26.76000022888184
2018-02-22,28.040000915527344
2018-02-23,28.030000686645508
2018-02-26,27.6299991607666
2018-02-27,27.0
2018-02-28,26.39999961853028
2018-03-01,27.1299991607666
2018-03-02,27.450000762939453
2018-03-05,28.020000457763672
2018-03-06,28.549999237060547
2018-03-07,28.920000076293945
2018-03-08,29.309999465942383
2018-03-09,30.239999771118164
2018-03-12,30.790000915527344
2018-03-13,30.350000381469727
2018-03-14,30.600000381469727
2018-03-15,29.88999938964844
2018-03-16,30.920000076293945
2018-03-19,30.56999969482422
2018-03-20,29.850000381469727
2018-03-21,30.959999084472656
2018-03-22,29.780000686645508
2018-03-23,29.200000762939453
2018-03-26,29.90999984741211
2018-03-27,29.200000762939453
2018-03-28,28.06999969482422
2018-03-29,27.770000457763672
2018-04-02,27.770000457763672
2018-04-03,28.920000076293945
2018-04-04,29.959999084472656
2018-04-05,29.709999084472656
2018-04-06,29.57999992370605
2018-04-09,29.39999961853028
2018-04-10,30.88999938964844
2018-04-11,31.21999931335449
2018-04-12,32.130001068115234
2018-04-13,32.56999969482422
2018-04-16,32.84000015258789
2018-04-17,32.810001373291016
2018-04-18,33.7599983215332
2018-04-19,33.709999084472656
2018-04-20,33.9900016784668
2018-04-23,34.95000076293945
2018-04-24,34.630001068115234
2018-04-25,35.11000061035156
2018-04-26,35.97999954223633
2018-04-27,36.0
2018-04-30,36.11000061035156
2018-05-01,35.63999938964844
2018-05-02,35.599998474121094
2018-05-03,35.599998474121094
2018-05-04,36.0
2018-05-07,35.630001068115234
2018-05-08,36.02999877929688
2018-05-09,36.369998931884766
2018-05-10,36.18000030517578
2018-05-11,35.7599983215332
2018-05-14,35.68000030517578
2018-05-15,36.06999969482422
2018-05-16,36.84999847412109
2018-05-17,36.63999938964844
2018-05-18,35.869998931884766
2018-05-21,36.290000915527344
2018-05-22,36.400001525878906
2018-05-23,36.040000915527344
2018-05-24,35.66999816894531
2018-05-25,34.70000076293945
2018-05-29,34.869998931884766
2018-05-30,35.689998626708984
2018-05-31,34.59000015258789
2018-06-01,34.93000030517578
2018-06-04,32.66999816894531
2018-06-05,33.61000061035156
2018-06-06,34.63999938964844
2018-06-07,34.689998626708984
2018-06-08,34.70000076293945
2018-06-11,34.150001525878906
2018-06-12,34.540000915527344
2018-06-13,34.060001373291016
2018-06-14,33.68000030517578
2018-06-15,32.56999969482422
2018-06-18,32.540000915527344
2018-06-19,32.75
2018-06-20,33.06999969482422
2018-06-21,32.31999969482422
2018-06-22,32.720001220703125
2018-06-25,32.439998626708984
2018-06-26,33.130001068115234
2018-06-27,33.599998474121094
2018-06-28,32.95000076293945
2018-06-29,33.029998779296875
2018-07-02,32.939998626708984
2018-07-03,33.290000915527344
2018-07-05,33.25
2018-07-06,33.66999816894531
2018-07-09,34.439998626708984
2018-07-10,34.27000045776367
2018-07-11,32.91999816894531
2018-07-12,32.77000045776367
2018-07-13,32.630001068115234
2018-07-16,32.33000183105469
2018-07-17,32.63999938964844
2018-07-18,32.54999923706055
2018-07-19,31.780000686645508
2018-07-20,32.0
2018-07-23,32.5
2018-07-24,32.9900016784668
2018-07-25,33.27000045776367
2018-07-26,34.02000045776367
2018-07-27,34.72999954223633
2018-07-30,34.689998626708984
2018-07-31,34.58000183105469
2018-08-01,34.27000045776367
2018-08-02,33.939998626708984
2018-08-03,33.880001068115234
2018-08-06,34.900001525878906
2018-08-07,35.18000030517578
2018-08-08,35.04999923706055
2018-08-09,34.66999816894531
2018-08-10,34.75
2018-08-13,34.119998931884766
2018-08-14,33.93000030517578
2018-08-15,31.809999465942383
2018-08-16,31.57999992370605
2018-08-17,31.01000022888184
2018-08-20,32.0099983215332
2018-08-21,32.290000915527344
2018-08-22,32.52000045776367
2018-08-23,32.310001373291016
2018-08-24,32.779998779296875
2018-08-27,33.279998779296875
2018-08-28,33.40999984741211
2018-08-29,34.0
2018-08-30,33.97999954223633
2018-08-31,32.970001220703125
2018-09-04,32.380001068115234
2018-09-05,31.670000076293945
2018-09-06,30.989999771118164
2018-09-07,31.420000076293945
2018-09-10,31.93000030517578
2018-09-11,32.59000015258789
2018-09-12,32.400001525878906
2018-09-13,32.279998779296875
2018-09-14,31.559999465942383
2018-09-17,31.61000061035156
2018-09-18,32.25
2018-09-19,32.869998931884766
2018-09-20,32.459999084472656
2018-09-21,32.900001525878906
2018-09-24,32.84000015258789
2018-09-25,33.470001220703125
2018-09-26,33.81999969482422
2018-09-27,33.83000183105469
2018-09-28,33.83000183105469
2018-10-01,32.97999954223633
2018-10-02,32.25
2018-10-03,32.029998779296875
2018-10-04,32.349998474121094
2018-10-05,31.89999961853028
2018-10-08,31.88999938964844
2018-10-09,32.630001068115234
2018-10-10,31.920000076293945
2018-10-11,30.65999984741211
2018-10-12,30.850000381469727
2018-10-15,30.690000534057617
2018-10-16,30.84000015258789
2018-10-17,30.790000915527344
2018-10-18,30.459999084472656
2018-10-19,29.940000534057617
2018-10-22,29.989999771118164
2018-10-23,28.8799991607666
2018-10-24,27.38999938964844
2018-10-25,27.549999237060547
2018-10-26,27.36000061035156
2018-10-29,26.59000015258789
2018-10-30,27.26000022888184
2018-10-31,26.690000534057617
2018-11-01,25.88999938964844
2018-11-02,26.06999969482422
2018-11-05,26.850000381469727
2018-11-06,27.15999984741211
2018-11-07,27.049999237060547
2018-11-08,26.75
2018-11-09,25.51000022888184
2018-11-12,23.63999938964844
2018-11-13,23.799999237060547
2018-11-14,23.14999961853028
2018-11-15,23.280000686645508
2018-11-16,23.3700008392334
2018-11-19,23.0
2018-11-20,22.40999984741211
2018-11-21,22.520000457763672
2018-11-23,22.459999084472656
2018-11-26,22.65999984741211
2018-11-27,22.3799991607666
2018-11-28,22.940000534057617
2018-11-29,23.11000061035156
2018-11-30,22.81999969482422
2018-12-03,23.25
2018-12-04,22.13999938964844
2018-12-06,21.46999931335449
2018-12-07,21.65999984741211
2018-12-10,21.270000457763672
2018-12-11,21.290000915527344
2018-12-12,21.56999969482422
2018-12-13,22.030000686645508
2018-12-14,21.450000762939453
2018-12-17,21.6200008392334
2018-12-18,21.21999931335449
2018-12-19,21.040000915527344
2018-12-20,20.81999969482422
2018-12-21,20.8700008392334
2018-12-24,20.479999542236328
2018-12-26,21.520000457763672
2018-12-27,21.479999542236328
2018-12-28,21.440000534057617
2018-12-31,21.5
2019-01-02,21.049999237060547
2019-01-03,20.90999984741211
2019-01-04,21.959999084472656
2019-01-07,22.549999237060547
2019-01-08,23.209999084472656
2019-01-09,23.170000076293945
2019-01-10,23.350000381469727
2019-01-11,23.100000381469727
2019-01-14,23.239999771118164
2019-01-15,23.020000457763672
2019-01-16,23.14999961853028
2019-01-17,23.64999961853028
2019-01-18,24.1200008392334
2019-01-22,23.770000457763672
2019-01-23,22.979999542236328
2019-01-24,23.040000915527344
2019-01-25,23.489999771118164
2019-01-28,22.979999542236328
2019-01-29,23.15999984741211
2019-01-30,23.940000534057617
2019-01-31,23.56999969482422
2019-02-01,24.350000381469727
2019-02-04,24.57999992370605
2019-02-05,25.030000686645508
2019-02-06,24.8799991607666
2019-02-07,24.38999938964844
2019-02-08,24.61000061035156
2019-02-11,24.81999969482422
2019-02-12,24.739999771118164
2019-02-13,25.1299991607666
2019-02-14,25.63999938964844
2019-02-15,25.82999992370605
2019-02-19,26.09000015258789
2019-02-20,26.57999992370605
2019-02-21,26.270000457763672
2019-02-22,26.350000381469727
2019-02-25,26.75
2019-02-26,26.75
2019-02-27,26.670000076293945
2019-02-28,26.3799991607666
2019-03-01,27.100000381469727
2019-03-04,27.09000015258789
2019-03-05,27.11000061035156
2019-03-06,26.309999465942383
2019-03-07,26.049999237060547
2019-03-08,25.729999542236328
2019-03-11,26.5
2019-03-12,26.81999969482422
2019-03-13,27.25
2019-03-14,27.709999084472656
2019-03-15,27.850000381469727
2019-03-18,28.18000030517578
2019-03-19,27.81999969482422
2019-03-20,28.25
2019-03-21,28.459999084472656
2019-03-22,27.15999984741211
2019-03-25,27.43000030517578
2019-03-26,27.68000030517578
2019-03-27,27.280000686645508
2019-03-28,27.15999984741211
2019-03-29,27.71999931335449
2019-04-01,27.84000015258789
2019-04-02,26.989999771118164
2019-04-03,26.46999931335449
2019-04-04,26.770000457763672
2019-04-05,26.780000686645508
2019-04-08,26.81999969482422
2019-04-09,26.68000030517578
2019-04-10,26.8700008392334
2019-04-11,26.65999984741211
2019-04-12,26.3799991607666
2019-04-15,25.950000762939453
2019-04-16,25.84000015258789
2019-04-17,25.780000686645508
2019-04-18,25.600000381469727
2019-04-22,26.600000381469727
2019-04-23,25.96999931335449
2019-04-24,25.61000061035156
2019-04-25,25.56999969482422
2019-04-26,25.57999992370605
2019-04-29,25.96999931335449
2019-04-30,24.020000457763672
2019-05-01,23.549999237060547
2019-05-02,23.520000457763672
2019-05-03,24.1299991607666
2019-05-06,23.940000534057617
2019-05-07,23.209999084472656
2019-05-08,22.950000762939453
2019-05-09,22.61000061035156
2019-05-10,22.31999969482422
2019-05-13,21.739999771118164
2019-05-14,22.280000686645508
2019-05-15,22.739999771118164
2019-05-16,22.979999542236328
2019-05-17,22.90999984741211
2019-05-20,23.290000915527344
2019-05-21,23.61000061035156
2019-05-22,23.36000061035156
2019-05-23,23.059999465942383
2019-05-24,22.209999084472656
2019-05-28,22.170000076293945
2019-05-29,21.700000762939453
2019-05-30,21.170000076293945
2019-05-31,21.40999984741211
2019-06-03,21.84000015258789
2019-06-04,22.040000915527344
2019-06-05,22.229999542236328
2019-06-06,22.950000762939453
2019-06-07,23.31999969482422
2019-06-10,23.40999984741211
2019-06-11,23.15999984741211
2019-06-12,22.299999237060547
2019-06-13,22.780000686645508
2019-06-14,22.14999961853028
2019-06-17,22.39999961853028
2019-06-18,23.09000015258789
2019-06-19,23.31999969482422
2019-06-20,24.36000061035156
2019-06-21,25.170000076293945
2019-06-24,24.71999931335449
2019-06-25,24.6200008392334
2019-06-26,24.75
2019-06-27,24.690000534057617
2019-06-28,24.6299991607666
2019-07-01,25.18000030517578
2019-07-02,24.520000457763672
2019-07-03,24.51000022888184
2019-07-05,24.549999237060547
