,RTX
2016-03-22,62.08936309814453
2016-03-23,62.37256240844727
2016-03-24,62.341094970703125
2016-03-28,62.24669647216797
2016-03-29,63.008182525634766
2016-03-30,63.08999252319336
2016-03-31,62.9955940246582
2016-04-01,62.91378021240234
2016-04-04,63.10258102416992
2016-04-05,62.84455490112305
2016-04-06,63.16551208496094
2016-04-07,63.49276351928711
2016-04-08,63.76337432861328
2016-04-11,64.2794189453125
2016-04-12,64.87098693847656
2016-04-13,65.83385467529297
2016-04-14,65.87791442871094
2016-04-15,65.80868530273438
2016-04-18,66.1611099243164
2016-04-19,66.07929229736328
2016-04-20,66.412841796875
2016-04-21,66.34990692138672
2016-04-22,66.51982116699219
2016-04-25,66.20516204833984
2016-04-26,65.95343017578125
2016-04-27,66.63939666748047
2016-04-28,65.59471130371094
2016-04-29,65.68281555175781
2016-05-02,65.68281555175781
2016-05-03,64.27312469482422
2016-05-04,63.35431289672852
2016-05-05,63.11516571044922
2016-05-06,63.637508392333984
2016-05-09,62.98929977416992
2016-05-10,64.29200744628906
2016-05-11,63.9395866394043
2016-05-12,63.85147857666016
2016-05-13,63.10258102416992
2016-05-16,64.07803344726562
2016-05-17,62.97042083740234
2016-05-18,62.48583984375
2016-05-19,61.994964599609375
2016-05-20,62.36626815795898
2016-05-23,62.24040222167969
2016-05-24,62.87602233886719
2016-05-25,63.13404846191406
2016-05-26,63.1906852722168
2016-05-27,63.41094970703125
2016-05-31,63.29767227172852
2016-06-01,63.15292739868164
2016-06-02,63.42982864379883
2016-06-03,63.20327377319336
2016-06-06,63.78854751586914
2016-06-07,63.84518432617188
2016-06-08,64.23536682128906
2016-06-09,64.3927001953125
2016-06-10,64.19131469726562
2016-06-13,63.69414520263672
2016-06-14,63.68156051635742
2016-06-15,63.272499084472656
2016-06-16,63.637508392333984
2016-06-17,63.6878547668457
2016-06-20,64.00251770019531
2016-06-21,63.92070388793945
2016-06-22,63.78225326538086
2016-06-23,64.39899444580078
2016-06-24,62.23411178588867
2016-06-27,61.17684173583984
2016-06-28,62.32221603393555
2016-06-29,63.22844696044922
2016-06-30,64.53744506835938
2016-07-01,64.65072631835938
2016-07-05,63.322845458984375
2016-07-06,63.80113220214844
2016-07-07,64.17243194580078
2016-07-08,65.23600006103516
2016-07-11,65.42479705810547
2016-07-12,65.76463317871094
2016-07-13,66.13593292236328
2016-07-14,66.16740417480469
2016-07-15,66.39395904541016
2016-07-18,66.38766479492188
2016-07-19,66.46947479248047
2016-07-20,66.73379516601562
2016-07-21,66.61421966552734
2016-07-22,66.1611099243164
2016-07-25,65.8590316772461
2016-07-26,67.8980484008789
2016-07-27,67.77218627929688
2016-07-28,67.70295715332031
2016-07-29,67.74700927734375
2016-08-01,67.30018615722656
2016-08-02,66.8785400390625
2016-08-03,66.89112854003906
2016-08-04,66.9351806640625
2016-08-05,67.80364990234375
2016-08-08,67.83511352539062
2016-08-09,68.18124389648438
2016-08-10,68.04279327392578
2016-08-11,68.70987701416016
2016-08-12,68.51478576660156
2016-08-15,69.03083801269531
2016-08-16,68.69729614257812
2016-08-17,68.55884552001953
2016-08-18,68.80427551269531
2016-08-19,68.68470764160156
2016-08-22,68.28193664550781
2016-08-23,67.96727752685547
2016-08-24,67.94210052490234
2016-08-25,67.79106140136719
2016-08-26,67.53304290771484
2016-08-29,67.94839477539062
2016-08-30,67.55821228027344
2016-08-31,66.97923278808594
2016-09-01,67.16173553466797
2016-09-02,67.29389953613281
2016-09-06,66.71491241455078
2016-09-07,66.61421966552734
2016-09-08,66.5512924194336
2016-09-09,64.61925506591797
2016-09-12,65.4688491821289
2016-09-13,64.3927001953125
2016-09-14,63.97734451293945
2016-09-15,64.63813781738281
2016-09-16,62.9955940246582
2016-09-19,63.209564208984375
2016-09-20,63.08369827270508
2016-09-21,64.16614532470703
2016-09-22,64.82064056396484
2016-09-23,64.54373931884766
2016-09-26,64.3360595703125
2016-09-27,64.41158294677734
2016-09-28,64.41158294677734
2016-09-29,63.59974670410156
2016-09-30,63.9395866394043
2016-10-03,64.46192932128906
2016-10-04,63.83259963989258
2016-10-05,64.34864807128906
2016-10-06,64.24166107177734
2016-10-07,63.29767227172852
2016-10-10,62.92007446289063
2016-10-11,62.15858840942383
2016-10-12,62.25928115844727
2016-10-13,62.83826446533203
2016-10-14,63.03335571289063
2016-10-17,62.75015640258789
2016-10-18,62.926368713378906
2016-10-19,62.78162384033203
2016-10-20,62.48583984375
2016-10-21,62.09565734863281
2016-10-24,62.63058471679688
2016-10-25,63.78854751586914
2016-10-26,63.56828308105469
2016-10-27,62.97671508789063
2016-10-28,64.09062194824219
2016-10-31,64.31718444824219
2016-11-01,64.1976089477539
2016-11-02,63.90182495117188
2016-11-03,63.59345626831055
2016-11-04,63.7696647644043
2016-11-07,64.85210418701172
2016-11-08,65.0534896850586
2016-11-09,65.95972442626953
2016-11-10,68.22529602050781
2016-11-11,68.50849914550781
2016-11-14,67.87916564941406
2016-11-15,67.7658920288086
2016-11-16,67.31277465820312
2016-11-17,67.1491470336914
2016-11-18,67.02328491210938
2016-11-21,67.24354553222656
2016-11-22,67.30018615722656
2016-11-23,68.0364990234375
2016-11-25,68.4581527709961
2016-11-28,68.25047302246094
2016-11-29,68.49591064453125
2016-11-30,67.79106140136719
2016-12-01,67.64002227783203
2016-12-02,68.10572814941406
2016-12-05,67.60226440429688
2016-12-06,67.60855865478516
2016-12-07,69.02454376220703
2016-12-08,68.23788452148438
2016-12-09,69.0937728881836
2016-12-12,69.47136688232422
2016-12-13,69.4210205078125
2016-12-14,68.76651763916016
2016-12-15,68.04908752441406
2016-12-16,68.29452514648438
2016-12-19,69.74197387695312
2016-12-20,69.63499450683594
2016-12-21,69.5343017578125
2016-12-22,69.51541900634766
2016-12-23,69.63499450683594
2016-12-27,69.84266662597656
2016-12-28,69.34549713134766
2016-12-29,69.57205963134766
2016-12-30,68.98678588867188
2017-01-03,69.7482681274414
2017-01-04,69.79232025146484
2017-01-05,70.07551574707031
2017-01-06,70.8307113647461
2017-01-09,70.16991424560547
2017-01-10,70.01888275146484
2017-01-11,69.85525512695312
2017-01-12,69.74197387695312
2017-01-13,69.3643798828125
2017-01-17,69.20704650878906
2017-01-18,69.49024200439453
2017-01-19,69.68533325195312
2017-01-20,69.72309875488281
2017-01-23,69.43989562988281
2017-01-24,70.23914337158203
2017-01-25,69.83008575439453
2017-01-26,69.45248413085938
2017-01-27,69.0371322631836
2017-01-30,68.7035903930664
2017-01-31,69.01824951171875
2017-02-01,68.08055114746094
2017-02-02,68.19383239746094
2017-02-03,69.00566101074219
2017-02-06,69.65386962890625
2017-02-07,70.01258850097656
2017-02-08,69.4776611328125
2017-02-09,69.2825698852539
2017-02-10,69.88671875
2017-02-13,70.4971694946289
2017-02-14,70.21397399902344
2017-02-15,70.42794036865234
2017-02-16,70.52863311767578
2017-02-17,70.5789794921875
2017-02-21,70.79924774169922
2017-02-22,70.89994049072266
2017-02-23,70.54122161865234
2017-02-24,70.7740707397461
2017-02-27,70.99433898925781
2017-02-28,70.8307113647461
2017-03-01,71.5418472290039
2017-03-02,70.91881561279297
2017-03-03,70.69855499267578
2017-03-06,70.2706069946289
2017-03-07,70.6607894897461
2017-03-08,70.3272476196289
2017-03-09,70.4405288696289
2017-03-10,70.57268524169922
2017-03-13,70.67967224121094
2017-03-14,70.37759399414062
2017-03-15,71.16425323486328
2017-03-16,70.69855499267578
2017-03-17,71.39710235595703
2017-03-20,71.43486785888672
2017-03-21,70.58527374267578
2017-03-22,70.4405288696289
2017-03-23,70.3838882446289
2017-03-24,70.35871887207031
2017-03-27,70.37759399414062
2017-03-28,70.95027923583984
2017-03-29,70.5223388671875
2017-03-30,70.76777648925781
2017-03-31,70.61673736572266
2017-04-03,70.4405288696289
2017-04-04,71.10761260986328
2017-04-05,70.79924774169922
2017-04-06,70.74260711669922
2017-04-07,71.10761260986328
2017-04-10,71.03839111328125
2017-04-11,71.20201110839844
2017-04-12,70.6356201171875
2017-04-13,70.54122161865234
2017-04-17,71.28382873535156
2017-04-18,71.4663314819336
2017-04-19,71.06356048583984
2017-04-20,71.70547485351562
2017-04-21,72.36626434326172
2017-04-24,73.2032699584961
2017-04-25,73.54940032958984
2017-04-26,74.38640594482422
2017-04-27,74.75141906738281
2017-04-28,74.88357543945312
2017-05-01,74.83952331542969
2017-05-02,75.09125518798828
2017-05-03,75.70799255371094
2017-05-04,76.14852142333984
2017-05-05,76.36878204345703
2017-05-08,76.19886779785156
2017-05-09,76.4380111694336
2017-05-10,76.1611099243164
2017-05-11,76.3247299194336
2017-05-12,76.04153442382812
2017-05-15,76.09817504882812
2017-05-16,76.40025329589844
2017-05-17,75.25487518310547
2017-05-18,75.12271881103516
2017-05-19,76.24921417236328
2017-05-22,76.56387329101562
2017-05-23,76.8218994140625
2017-05-24,76.82819366455078
2017-05-25,76.9351806640625
2017-05-26,76.6834487915039
2017-05-30,76.31843566894531
2017-05-31,76.3247299194336
2017-06-01,76.64569091796875
2017-06-02,76.8533706665039
2017-06-05,76.13593292236328
2017-06-06,75.59471130371094
2017-06-07,75.38074493408203
2017-06-08,75.48143768310547
2017-06-09,75.92196655273438
2017-06-12,75.44367218017578
2017-06-13,75.55695343017578
2017-06-14,75.5254898071289
2017-06-15,75.9911880493164
2017-06-16,75.78980255126953
2017-06-19,76.6834487915039
2017-06-20,76.46947479248047
2017-06-21,76.62051391601562
2017-06-22,76.88483428955078
2017-06-23,76.91629791259766
2017-06-26,76.69603729248047
2017-06-27,76.51982116699219
2017-06-28,77.09251403808594
2017-06-29,76.55758666992188
2017-06-30,76.84707641601562
2017-07-03,76.82819366455078
2017-07-05,77.27501678466797
2017-07-06,76.70862579345703
2017-07-07,77.16173553466797
2017-07-10,77.44493103027344
2017-07-11,77.74700927734375
2017-07-12,77.85399627685547
2017-07-13,77.45122528076172
2017-07-14,77.66519927978516
2017-07-17,77.47640228271484
2017-07-18,77.17432403564453
2017-07-19,77.45751953125
2017-07-20,77.06104278564453
2017-07-21,77.71554565429688
2017-07-24,77.4889907836914
2017-07-25,75.78350830078125
2017-07-26,75.22970581054688
2017-07-27,74.69477844238281
2017-07-28,74.80805206298828
2017-07-31,74.61925506591797
2017-08-01,74.81434631347656
2017-08-02,75.73945617675781
2017-08-03,76.21145629882812
2017-08-04,76.45689392089844
2017-08-07,74.5877914428711
2017-08-08,74.38011169433594
2017-08-09,73.757080078125
2017-08-10,73.48017883300781
2017-08-11,73.5619888305664
2017-08-14,73.72561645507812
2017-08-15,72.97671508789062
2017-08-16,74.26054382324219
2017-08-17,73.0648193359375
2017-08-18,72.67463684082031
2017-08-21,72.54877471923828
2017-08-22,72.80679321289062
2017-08-23,73.65009307861328
2017-08-24,72.56135559082031
2017-08-25,72.41661071777344
2017-08-28,72.58023834228516
2017-08-29,74.7010726928711
2017-08-30,75.26746368408203
2017-08-31,75.34297943115234
2017-09-01,74.21019744873047
2017-09-05,69.98741149902344
2017-09-06,68.9804916381836
2017-09-07,69.21334075927734
2017-09-08,68.94273376464844
2017-09-11,68.99937438964844
2017-09-12,69.13782501220703
2017-09-13,69.40213775634766
2017-09-14,71.20201110839844
2017-09-15,71.16425323486328
2017-09-18,70.96916198730469
2017-09-19,71.5229721069336
2017-09-20,71.80616760253906
2017-09-21,72.05789947509766
2017-09-22,72.37885284423828
2017-09-25,71.92573547363281
2017-09-26,72.19635009765625
2017-09-27,73.74449157714844
2017-09-28,72.90119934082031
2017-09-29,73.05223083496094
2017-10-02,73.99622344970703
2017-10-03,74.07803344726562
2017-10-04,74.0276870727539
2017-10-05,74.36752319335938
2017-10-06,74.40528869628906
2017-10-09,74.65702056884766
2017-10-10,74.3360595703125
2017-10-11,74.10321044921875
2017-10-12,74.7765884399414
2017-10-13,74.71365356445312
2017-10-16,74.89616394042969
2017-10-17,75.11642456054688
2017-10-18,75.00314331054688
2017-10-19,75.19823455810547
2017-10-20,76.1044692993164
2017-10-23,76.07929229736328
2017-10-24,75.3555679321289
2017-10-25,74.88357543945312
2017-10-26,75.47514343261719
2017-10-27,74.93392181396484
2017-10-30,75.4122085571289
2017-10-31,75.36815643310547
2017-11-01,75.59471130371094
2017-11-02,76.4380111694336
2017-11-03,76.19257354736328
2017-11-06,75.76463317871094
2017-11-07,75.9911880493164
2017-11-08,75.69540405273438
2017-11-09,74.49339294433594
2017-11-10,74.32976531982422
2017-11-13,73.6752700805664
2017-11-14,74.76399993896484
2017-11-15,73.98992919921875
2017-11-16,74.19131469726562
2017-11-17,73.33543395996094
2017-11-20,73.24103546142578
2017-11-21,73.65638732910156
2017-11-22,73.46129608154297
2017-11-24,73.57457733154297
2017-11-27,73.70673370361328
2017-11-28,74.07803344726562
2017-11-29,74.36123657226562
2017-11-30,76.43171691894531
2017-12-01,75.59471130371094
2017-12-04,75.54436492919922
2017-12-05,75.70169830322266
2017-12-06,76.27438354492188
2017-12-07,77.02957916259766
2017-12-08,77.28760528564453
2017-12-11,77.5959701538086
2017-12-12,77.7092514038086
2017-12-13,78.22529602050781
2017-12-14,77.88545989990234
2017-12-15,79.40213775634766
2017-12-18,79.74197387695312
2017-12-19,79.78602600097656
2017-12-20,79.92448425292969
2017-12-21,80.11957550048828
2017-12-22,80.06922912597656
2017-12-26,80.01258850097656
2017-12-27,80.28948974609375
2017-12-28,80.62932586669922
2017-12-29,80.28319549560547
2018-01-02,80.65450286865234
2018-01-03,81.83763122558594
2018-01-04,82.09565734863281
2018-01-05,82.80050659179688
2018-01-08,83.587158203125
2018-01-09,84.49968719482422
2018-01-10,84.89616394042969
2018-01-11,84.95280456542969
2018-01-12,85.95343017578125
2018-01-16,84.3108901977539
2018-01-17,84.59408569335938
2018-01-18,84.71365356445312
2018-01-19,85.5254898071289
2018-01-22,85.09125518798828
2018-01-23,85.6072998046875
2018-01-24,85.38703918457031
2018-01-25,86.68974304199219
2018-01-26,86.83448791503906
2018-01-29,86.01007080078125
2018-01-30,85.90308380126953
2018-01-31,86.8533706665039
2018-02-01,87.04845428466797
2018-02-02,84.71365356445312
2018-02-05,80.07551574707031
2018-02-06,81.69288635253906
2018-02-07,83.05223083496094
2018-02-08,80.22655487060547
2018-02-09,78.68470764160156
2018-02-12,80.16362762451172
2018-02-13,79.15040588378906
2018-02-14,79.73567962646484
2018-02-15,81.81246185302734
2018-02-16,81.34675598144531
2018-02-20,79.58464050292969
2018-02-21,81.34675598144531
2018-02-22,84.0654525756836
2018-02-23,83.79483795166016
2018-02-26,85.25487518310547
2018-02-27,84.27312469482422
2018-02-28,84.79547119140625
2018-03-01,82.00125885009766
2018-03-02,81.77470397949219
2018-03-05,82.88861083984375
2018-03-06,82.82567596435547
2018-03-07,82.39773559570312
2018-03-08,82.60541534423828
2018-03-09,84.37381744384766
2018-03-12,82.75645446777344
2018-03-13,81.9068603515625
2018-03-14,81.54814147949219
2018-03-15,81.34046936035156
2018-03-16,80.76148223876953
2018-03-19,80.05034637451172
2018-03-20,80.0251693725586
2018-03-21,79.92448425292969
2018-03-22,78.08055114746094
2018-03-23,76.97293853759766
2018-03-26,79.69792175292969
2018-03-27,78.842041015625
2018-03-28,78.31969451904297
2018-03-29,79.18187713623047
2018-04-02,77.7092514038086
2018-04-03,78.60918426513672
2018-04-04,79.15040588378906
2018-04-05,79.14411926269531
2018-04-06,77.25613403320312
2018-04-09,76.91629791259766
2018-04-10,77.38200378417969
2018-04-11,77.06104278564453
2018-04-12,77.56450653076172
2018-04-13,77.22467041015625
2018-04-16,77.91693115234375
2018-04-17,78.37004089355469
2018-04-18,78.53996276855469
2018-04-19,77.94210052490234
2018-04-20,77.45751953125
2018-04-23,77.69666290283203
2018-04-24,76.84078216552734
2018-04-25,76.43171691894531
2018-04-26,77.29389953613281
2018-04-27,77.06733703613281
2018-04-30,75.61359405517578
2018-05-01,74.86469268798828
2018-05-02,74.57520294189453
2018-05-03,74.07173919677734
2018-05-04,75.21082305908203
2018-05-07,76.07929229736328
2018-05-08,76.64569091796875
2018-05-09,77.47640228271484
2018-05-10,78.09943389892578
2018-05-11,78.33857727050781
2018-05-14,78.65324401855469
2018-05-15,78.38262939453125
2018-05-16,78.52737426757812
2018-05-17,78.4203872680664
2018-05-18,78.785400390625
2018-05-21,80.58527374267578
2018-05-22,80.47199249267578
2018-05-23,80.28948974609375
2018-05-24,80.17620849609375
2018-05-25,79.943359375
2018-05-29,78.73505401611328
2018-05-30,79.4210205078125
2018-05-31,78.55255126953125
2018-06-01,79.17558288574219
2018-06-04,79.4776611328125
2018-06-05,79.26368713378906
2018-06-06,79.81120300292969
2018-06-07,80.28948974609375
2018-06-08,80.3083724975586
2018-06-11,80.6607894897461
2018-06-12,80.45941162109375
2018-06-13,79.88671875
2018-06-14,79.88671875
2018-06-15,79.86784362792969
2018-06-18,80.23284912109375
2018-06-19,78.69729614257812
2018-06-20,78.89238739013672
2018-06-21,77.7092514038086
2018-06-22,78.58401489257812
2018-06-25,78.4203872680664
2018-06-26,79.06859588623047
2018-06-27,78.2630615234375
2018-06-28,78.41410064697266
2018-06-29,78.68470764160156
2018-07-02,78.68470764160156
2018-07-03,78.615478515625
2018-07-05,78.63436126708984
2018-07-06,78.91755676269531
2018-07-09,79.72309875488281
2018-07-10,79.96224212646484
2018-07-11,78.5903091430664
2018-07-12,80.14474487304688
2018-07-13,81.50408935546875
2018-07-16,81.17054748535156
2018-07-17,82.25928497314453
2018-07-18,82.87602233886719
2018-07-19,82.03901672363281
2018-07-20,81.97608947753906
2018-07-23,81.41598510742188
2018-07-24,84.48080444335938
2018-07-25,84.80176544189453
2018-07-26,85.48772430419922
2018-07-27,84.6633071899414
2018-07-30,83.76337432861328
2018-07-31,85.42479705810547
2018-08-01,84.89616394042969
2018-08-02,84.40528869628906
2018-08-03,84.26054382324219
2018-08-06,84.29200744628906
2018-08-07,84.63813781738281
2018-08-08,84.7765884399414
2018-08-09,84.48080444335938
2018-08-10,83.76337432861328
2018-08-13,83.18439483642578
2018-08-14,83.33543395996094
2018-08-15,82.91378021240234
2018-08-16,83.8955307006836
2018-08-17,84.60667419433594
2018-08-20,85.04719543457031
2018-08-21,85.57583618164062
2018-08-22,83.85147857666016
2018-08-23,83.46129608154297
2018-08-24,83.92699432373047
2018-08-27,85.18565368652344
2018-08-28,84.6444320678711
2018-08-29,84.09062194824219
2018-08-30,83.44241333007812
2018-08-31,82.88231658935547
2018-09-04,83.0081787109375
2018-09-05,83.5619888305664
2018-09-06,84.0276870727539
2018-09-07,83.07740783691406
2018-09-10,84.10950469970703
2018-09-11,84.0843276977539
2018-09-12,84.26054382324219
2018-09-13,85.28634643554688
2018-09-14,86.72120666503906
2018-09-17,86.69603729248047
2018-09-18,87.8414077758789
2018-09-19,88.4203872680664
2018-09-20,89.26998138427734
2018-09-21,89.41472625732422
2018-09-24,88.31969451904297
2018-09-25,87.92322540283203
2018-09-26,87.82881927490234
2018-09-27,87.90434265136719
2018-09-28,87.98615264892578
2018-10-01,88.68470764160156
2018-10-02,89.01824951171875
2018-10-03,88.74764251708984
2018-10-04,88.35116577148438
2018-10-05,87.51416015625
2018-10-08,87.84770202636719
2018-10-09,85.51290130615234
2018-10-10,82.51730346679688
2018-10-11,81.41598510742188
2018-10-12,81.5796127319336
2018-10-15,82.0201416015625
2018-10-16,83.3920669555664
2018-10-17,81.85651397705078
2018-10-18,81.14537048339844
2018-10-19,80.98175048828125
2018-10-22,79.54688262939453
2018-10-23,81.8250503540039
2018-10-24,76.8218994140625
2018-10-25,78.2882308959961
2018-10-26,77.55191802978516
2018-10-29,76.20516204833984
2018-10-30,77.16802978515625
2018-10-31,78.16866302490234
2018-11-01,80.28948974609375
2018-11-02,80.1950912475586
2018-11-05,80.0818099975586
2018-11-06,80.51604461669922
2018-11-07,82.1585922241211
2018-11-08,82.65576171875
2018-11-09,82.25928497314453
2018-11-12,80.74260711669922
2018-11-13,81.25865173339844
2018-11-14,81.11390686035156
2018-11-15,81.64253997802734
2018-11-16,81.89427185058594
2018-11-19,80.45941162109375
2018-11-20,79.29515075683594
2018-11-21,79.1126480102539
2018-11-23,81.20830535888672
2018-11-26,80.54122161865234
2018-11-27,77.2057876586914
2018-11-28,77.23725891113281
2018-11-29,76.27438354492188
2018-11-30,76.67715454101562
2018-12-03,77.7847671508789
2018-12-04,76.06671142578125
2018-12-06,76.43171691894531
2018-12-07,75.17306518554688
2018-12-10,75.14789581298828
2018-12-11,74.84581756591797
2018-12-12,75.30522155761719
2018-12-13,75.04719543457031
2018-12-14,74.76399993896484
2018-12-17,72.5676498413086
2018-12-18,72.86343383789062
2018-12-19,71.61737060546875
2018-12-20,68.98678588867188
2018-12-21,66.8218994140625
2018-12-24,64.22907257080078
2018-12-26,66.71491241455078
