,BX
2018-09-27,38.09999847412109
2018-09-28,38.08000183105469
2018-10-01,38.7599983215332
2018-10-02,38.5
2018-10-03,39.040000915527344
2018-10-04,37.68999862670898
2018-10-05,37.34000015258789
2018-10-08,37.25
2018-10-09,37.15999984741211
2018-10-10,34.779998779296875
2018-10-11,34.59000015258789
2018-10-12,34.849998474121094
2018-10-15,35.150001525878906
2018-10-16,36.0
2018-10-17,36.09000015258789
2018-10-18,35.29999923706055
2018-10-19,34.650001525878906
2018-10-22,34.349998474121094
2018-10-23,33.779998779296875
2018-10-24,32.0
2018-10-25,32.7400016784668
2018-10-26,31.729999542236328
2018-10-29,30.43000030517578
2018-10-30,31.739999771118164
2018-10-31,32.36000061035156
2018-11-01,33.61000061035156
2018-11-02,33.20000076293945
2018-11-05,33.83000183105469
2018-11-06,34.279998779296875
2018-11-07,35.16999816894531
2018-11-08,35.349998474121094
2018-11-09,33.9900016784668
2018-11-12,33.189998626708984
2018-11-13,33.36000061035156
2018-11-14,32.91999816894531
2018-11-15,32.5
2018-11-16,32.459999084472656
2018-11-19,31.799999237060547
2018-11-20,30.989999771118164
2018-11-21,32.43000030517578
2018-11-23,33.18000030517578
2018-11-26,34.369998931884766
2018-11-27,33.81999969482422
2018-11-28,34.099998474121094
2018-11-29,33.75
2018-11-30,33.72999954223633
2018-12-03,34.849998474121094
2018-12-04,32.709999084472656
2018-12-06,32.099998474121094
2018-12-07,31.420000076293945
2018-12-10,30.489999771118164
2018-12-11,30.520000457763672
2018-12-12,30.5
2018-12-13,30.39999961853028
2018-12-14,29.76000022888184
2018-12-17,28.799999237060547
2018-12-18,28.700000762939453
2018-12-19,27.600000381469727
2018-12-20,27.709999084472656
2018-12-21,28.51000022888184
2018-12-24,28.979999542236328
2018-12-26,30.63999938964844
2018-12-27,30.459999084472656
2018-12-28,30.09000015258789
2018-12-31,29.809999465942383
2019-01-02,30.06999969482422
2019-01-03,29.229999542236328
2019-01-04,30.229999542236328
2019-01-07,31.1299991607666
2019-01-08,31.39999961853028
2019-01-09,31.739999771118164
2019-01-10,31.729999542236328
2019-01-11,31.96999931335449
2019-01-14,31.979999542236328
2019-01-15,32.22999954223633
2019-01-16,32.58000183105469
2019-01-17,32.63999938964844
2019-01-18,32.90999984741211
2019-01-22,32.59000015258789
2019-01-23,32.36000061035156
2019-01-24,32.5099983215332
2019-01-25,32.9900016784668
2019-01-28,33.189998626708984
2019-01-29,33.15999984741211
2019-01-30,33.13999938964844
2019-01-31,33.70000076293945
2019-02-01,34.0
2019-02-04,34.36000061035156
2019-02-05,34.619998931884766
2019-02-06,34.56999969482422
2019-02-07,34.5099983215332
2019-02-08,33.7599983215332
2019-02-11,33.29999923706055
2019-02-12,33.599998474121094
2019-02-13,33.77000045776367
2019-02-14,33.20000076293945
2019-02-15,33.349998474121094
2019-02-19,33.5
2019-02-20,34.41999816894531
2019-02-21,34.0099983215332
2019-02-22,33.650001525878906
2019-02-25,33.900001525878906
2019-02-26,33.720001220703125
2019-02-27,33.529998779296875
2019-02-28,33.38999938964844
2019-03-01,33.540000915527344
2019-03-04,33.70000076293945
2019-03-05,33.470001220703125
2019-03-06,33.720001220703125
2019-03-07,33.22999954223633
2019-03-08,32.939998626708984
2019-03-11,33.4900016784668
2019-03-12,33.630001068115234
2019-03-13,34.220001220703125
2019-03-14,34.43000030517578
2019-03-15,34.880001068115234
2019-03-18,35.470001220703125
2019-03-19,35.060001373291016
2019-03-20,34.81999969482422
2019-03-21,35.25
2019-03-22,34.31999969482422
2019-03-25,34.13999938964844
2019-03-26,34.5099983215332
2019-03-27,34.40999984741211
2019-03-28,34.61000061035156
2019-03-29,34.970001220703125
2019-04-01,35.400001525878906
2019-04-02,34.630001068115234
2019-04-03,34.81999969482422
2019-04-04,34.720001220703125
2019-04-05,34.810001373291016
2019-04-08,34.83000183105469
2019-04-09,34.45000076293945
2019-04-10,34.7599983215332
2019-04-11,34.869998931884766
2019-04-12,35.529998779296875
2019-04-15,35.540000915527344
2019-04-16,35.790000915527344
2019-04-17,35.93000030517578
2019-04-18,38.619998931884766
2019-04-22,39.02000045776367
2019-04-23,39.72999954223633
2019-04-24,39.93000030517578
2019-04-25,40.13999938964844
2019-04-26,40.18999862670898
2019-04-29,40.5099983215332
2019-04-30,39.459999084472656
2019-05-01,39.84999847412109
2019-05-02,39.56999969482422
2019-05-03,40.060001373291016
2019-05-06,39.11000061035156
2019-05-07,38.84999847412109
2019-05-08,39.09000015258789
2019-05-09,39.4900016784668
2019-05-10,39.810001373291016
2019-05-13,38.79999923706055
2019-05-14,39.38999938964844
2019-05-15,39.58000183105469
2019-05-16,40.400001525878906
2019-05-17,40.650001525878906
2019-05-20,40.61000061035156
2019-05-21,41.79999923706055
2019-05-22,41.70000076293945
2019-05-23,41.150001525878906
2019-05-24,40.650001525878906
2019-05-28,39.880001068115234
2019-05-29,39.470001220703125
2019-05-30,39.25
2019-05-31,37.84999847412109
2019-06-03,38.900001525878906
2019-06-04,39.79999923706055
2019-06-05,40.08000183105469
2019-06-06,40.97999954223633
2019-06-07,41.970001220703125
2019-06-10,42.45000076293945
2019-06-11,42.79999923706055
2019-06-12,42.970001220703125
2019-06-13,43.95000076293945
2019-06-14,44.13999938964844
2019-06-17,44.2400016784668
2019-06-18,43.38999938964844
2019-06-19,44.79999923706055
2019-06-20,44.810001373291016
2019-06-21,45.040000915527344
2019-06-24,44.400001525878906
2019-06-25,44.18999862670898
2019-06-26,44.18000030517578
2019-06-27,44.310001373291016
2019-06-28,44.41999816894531
2019-07-01,46.58000183105469
2019-07-02,47.34000015258789
2019-07-03,47.47999954223633
2019-07-05,47.209999084472656
2019-07-08,46.2599983215332
2019-07-09,46.470001220703125
2019-07-10,46.380001068115234
2019-07-11,46.06999969482422
2019-07-12,46.02000045776367
2019-07-15,45.65999984741211
2019-07-16,45.83000183105469
2019-07-17,45.27999877929688
2019-07-18,45.650001525878906
2019-07-19,45.630001068115234
2019-07-22,47.84000015258789
2019-07-23,48.59999847412109
2019-07-24,49.2400016784668
2019-07-25,49.720001220703125
2019-07-26,49.2599983215332
2019-07-29,48.650001525878906
2019-07-30,49.06999969482422
2019-07-31,47.97999954223633
2019-08-01,46.81999969482422
2019-08-02,46.619998931884766
2019-08-05,44.52999877929688
2019-08-06,45.810001373291016
2019-08-07,46.5
2019-08-08,48.22999954223633
2019-08-09,47.560001373291016
2019-08-12,46.459999084472656
2019-08-13,47.650001525878906
2019-08-14,45.84999847412109
2019-08-15,45.720001220703125
2019-08-16,47.22999954223633
2019-08-19,47.84000015258789
2019-08-20,48.84000015258789
2019-08-21,49.459999084472656
2019-08-22,49.79999923706055
2019-08-23,48.810001373291016
2019-08-26,49.2400016784668
2019-08-27,49.68999862670898
2019-08-28,49.66999816894531
2019-08-29,49.54999923706055
2019-08-30,49.7599983215332
2019-09-03,48.709999084472656
2019-09-04,49.09000015258789
2019-09-05,50.08000183105469
2019-09-06,50.369998931884766
2019-09-09,50.97999954223633
2019-09-10,49.63999938964844
2019-09-11,50.41999816894531
2019-09-12,52.2400016784668
2019-09-13,53.54999923706055
2019-09-16,53.52000045776367
2019-09-17,53.52000045776367
2019-09-18,52.84999847412109
2019-09-19,52.900001525878906
2019-09-20,52.88999938964844
2019-09-23,53.29999923706055
2019-09-24,52.79999923706055
2019-09-25,52.84000015258789
2019-09-26,52.630001068115234
2019-09-27,50.220001220703125
2019-09-30,48.84000015258789
2019-10-01,47.209999084472656
2019-10-02,46.65999984741211
2019-10-03,47.619998931884766
2019-10-04,46.93000030517578
2019-10-07,45.900001525878906
2019-10-08,45.61000061035156
2019-10-09,46.470001220703125
2019-10-10,46.5099983215332
2019-10-11,47.11000061035156
2019-10-14,46.5
2019-10-15,47.09000015258789
2019-10-16,46.810001373291016
2019-10-17,47.79999923706055
2019-10-18,48.38999938964844
2019-10-21,49.09000015258789
2019-10-22,49.09999847412109
2019-10-23,51.5099983215332
2019-10-24,52.04999923706055
2019-10-25,52.86000061035156
2019-10-28,52.790000915527344
2019-10-29,52.95000076293945
2019-10-30,52.970001220703125
2019-10-31,53.15999984741211
2019-11-01,53.65999984741211
2019-11-04,53.15999984741211
2019-11-05,52.790000915527344
2019-11-06,52.040000915527344
2019-11-07,51.400001525878906
2019-11-08,51.52999877929688
2019-11-11,51.90999984741211
2019-11-12,51.959999084472656
2019-11-13,52.41999816894531
2019-11-14,52.630001068115234
2019-11-15,52.52000045776367
2019-11-18,52.36000061035156
2019-11-19,51.970001220703125
2019-11-20,51.619998931884766
2019-11-21,51.65999984741211
2019-11-22,51.2599983215332
2019-11-25,52.470001220703125
2019-11-26,53.36000061035156
2019-11-27,54.2400016784668
2019-11-29,54.220001220703125
2019-12-02,52.900001525878906
2019-12-03,53.0
2019-12-04,53.09999847412109
2019-12-05,53.52000045776367
2019-12-06,53.91999816894531
2019-12-09,54.13999938964844
2019-12-10,54.40999984741211
2019-12-11,54.91999816894531
2019-12-12,54.16999816894531
2019-12-13,53.630001068115234
2019-12-16,54.52999877929688
2019-12-17,54.58000183105469
2019-12-18,54.619998931884766
2019-12-19,55.75
2019-12-20,55.79999923706055
2019-12-23,55.290000915527344
2019-12-24,55.400001525878906
2019-12-26,56.29999923706055
2019-12-27,56.13999938964844
2019-12-30,56.0
2019-12-31,55.93999862670898
2020-01-02,55.79999923706055
2020-01-03,56.0
2020-01-06,55.900001525878906
2020-01-07,55.900001525878906
2020-01-08,56.7400016784668
2020-01-09,57.84999847412109
2020-01-10,57.720001220703125
2020-01-13,58.43000030517578
2020-01-14,58.11000061035156
2020-01-15,58.22999954223633
2020-01-16,60.150001525878906
2020-01-17,60.7599983215332
2020-01-21,61.16999816894531
2020-01-22,62.869998931884766
2020-01-23,63.72999954223633
2020-01-24,62.209999084472656
2020-01-27,61.18999862670898
2020-01-28,61.619998931884766
2020-01-29,62.650001525878906
2020-01-30,61.11000061035156
2020-01-31,61.06999969482422
2020-02-03,60.52000045776367
2020-02-04,63.27000045776367
2020-02-05,63.72999954223633
2020-02-06,64.20999908447266
2020-02-07,62.7599983215332
2020-02-10,64.11000061035156
2020-02-11,64.41000366210938
2020-02-12,62.84999847412109
2020-02-13,62.93999862670898
2020-02-14,62.95000076293945
2020-02-18,61.970001220703125
2020-02-19,62.7599983215332
2020-02-20,62.45000076293945
2020-02-21,61.25
2020-02-24,58.560001373291016
2020-02-25,56.470001220703125
2020-02-26,56.0
2020-02-27,53.290000915527344
2020-02-28,53.84000015258789
2020-03-02,56.02999877929688
2020-03-03,56.09000015258789
2020-03-04,58.09999847412109
2020-03-05,57.790000915527344
2020-03-06,54.060001373291016
2020-03-09,46.97999954223633
2020-03-10,50.63999938964844
2020-03-11,47.34999847412109
2020-03-12,40.060001373291016
2020-03-13,46.720001220703125
2020-03-16,40.52999877929688
2020-03-17,41.43999862670898
2020-03-18,40.7599983215332
2020-03-19,41.9900016784668
2020-03-20,37.66999816894531
2020-03-23,36.040000915527344
2020-03-24,39.91999816894531
2020-03-25,42.81999969482422
2020-03-26,48.0
2020-03-27,46.09000015258789
2020-03-30,47.27999877929688
2020-03-31,45.56999969482422
2020-04-01,40.79999923706055
2020-04-02,41.18999862670898
2020-04-03,41.7400016784668
2020-04-06,46.56999969482422
2020-04-07,45.630001068115234
2020-04-08,46.970001220703125
2020-04-09,49.16999816894531
2020-04-13,47.58000183105469
2020-04-14,47.959999084472656
2020-04-15,45.5
2020-04-16,47.959999084472656
2020-04-17,50.0099983215332
2020-04-20,48.18000030517578
2020-04-21,45.5
2020-04-22,46.33000183105469
2020-04-23,48.43000030517578
2020-04-24,48.43000030517578
2020-04-27,51.38999938964844
2020-04-28,51.400001525878906
2020-04-29,54.119998931884766
2020-04-30,52.2400016784668
2020-05-01,50.41999816894531
2020-05-04,49.45000076293945
2020-05-05,50.65999984741211
2020-05-06,51.18999862670898
2020-05-07,52.790000915527344
2020-05-08,52.869998931884766
2020-05-11,53.15999984741211
2020-05-12,52.470001220703125
2020-05-13,50.119998931884766
2020-05-14,50.59999847412109
2020-05-15,51.06999969482422
2020-05-18,53.56999969482422
2020-05-19,52.86000061035156
2020-05-20,54.2599983215332
2020-05-21,53.61000061035156
2020-05-22,53.95000076293945
2020-05-26,56.209999084472656
2020-05-27,56.459999084472656
2020-05-28,56.65999984741211
2020-05-29,56.79999923706055
2020-06-01,57.209999084472656
2020-06-02,57.84000015258789
2020-06-03,59.20000076293945
2020-06-04,58.4900016784668
2020-06-05,58.95000076293945
2020-06-08,59.45000076293945
2020-06-09,58.34999847412109
2020-06-10,58.31999969482422
2020-06-11,55.0
2020-06-12,55.72999954223633
2020-06-15,56.650001525878906
2020-06-16,57.5
2020-06-17,57.09000015258789
2020-06-18,57.650001525878906
2020-06-19,59.0
2020-06-22,56.810001373291016
2020-06-23,57.06999969482422
2020-06-24,55.18999862670898
2020-06-25,57.22999954223633
2020-06-26,54.34999847412109
2020-06-29,55.810001373291016
2020-06-30,56.65999984741211
2020-07-01,56.13999938964844
2020-07-02,55.38999938964844
2020-07-06,55.36000061035156
2020-07-07,53.59999847412109
2020-07-08,54.470001220703125
2020-07-09,53.369998931884766
2020-07-10,53.72999954223633
2020-07-13,53.52000045776367
2020-07-14,54.52999877929688
2020-07-15,56.0099983215332
2020-07-16,55.400001525878906
2020-07-17,55.970001220703125
2020-07-20,56.13999938964844
2020-07-21,57.619998931884766
2020-07-22,58.0
2020-07-23,56.66999816894531
2020-07-24,55.70000076293945
2020-07-27,55.25
2020-07-28,54.150001525878906
2020-07-29,55.13999938964844
2020-07-30,54.66999816894531
2020-07-31,53.27999877929688
2020-08-03,53.060001373291016
2020-08-04,52.15999984741211
2020-08-05,52.93999862670898
2020-08-06,53.0
2020-08-07,52.52000045776367
2020-08-10,52.33000183105469
2020-08-11,52.5099983215332
2020-08-12,52.86000061035156
2020-08-13,53.18000030517578
2020-08-14,52.7400016784668
2020-08-17,53.380001068115234
2020-08-18,53.560001373291016
2020-08-19,53.9900016784668
2020-08-20,52.4900016784668
2020-08-21,52.970001220703125
2020-08-24,53.29999923706055
2020-08-25,53.02999877929688
2020-08-26,54.08000183105469
2020-08-27,53.540000915527344
2020-08-28,52.95000076293945
2020-08-31,52.95000076293945
2020-09-01,53.720001220703125
2020-09-02,54.459999084472656
2020-09-03,53.86000061035156
2020-09-04,52.9900016784668
2020-09-08,51.13999938964844
2020-09-09,51.61000061035156
2020-09-10,51.43000030517578
2020-09-11,51.470001220703125
2020-09-14,52.66999816894531
2020-09-15,53.20000076293945
2020-09-16,53.52999877929688
2020-09-17,52.20000076293945
2020-09-18,52.70000076293945
2020-09-21,51.72999954223633
2020-09-22,51.29999923706055
2020-09-23,50.790000915527344
2020-09-24,49.95000076293945
2020-09-25,51.150001525878906
2020-09-28,52.65999984741211
2020-09-29,52.709999084472656
2020-09-30,52.20000076293945
2020-10-01,53.5099983215332
2020-10-02,53.68000030517578
2020-10-05,54.290000915527344
2020-10-06,54.040000915527344
2020-10-07,54.459999084472656
2020-10-08,55.09000015258789
2020-10-09,54.720001220703125
2020-10-12,54.970001220703125
2020-10-13,55.36000061035156
2020-10-14,55.09999847412109
2020-10-15,55.400001525878906
2020-10-16,55.77999877929688
2020-10-19,54.90999984741211
2020-10-20,54.66999816894531
2020-10-21,54.43999862670898
2020-10-22,54.77000045776367
2020-10-23,54.63999938964844
2020-10-26,52.84000015258789
2020-10-27,51.869998931884766
2020-10-28,50.290000915527344
2020-10-29,50.9900016784668
2020-10-30,50.41999816894531
2020-11-02,51.33000183105469
2020-11-03,51.97999954223633
2020-11-04,54.95000076293945
2020-11-05,57.45000076293945
2020-11-06,55.68999862670898
2020-11-09,56.040000915527344
2020-11-10,57.11000061035156
2020-11-11,55.34999847412109
2020-11-12,54.93999862670898
2020-11-13,56.15999984741211
2020-11-16,57.09000015258789
2020-11-17,57.68999862670898
2020-11-18,57.810001373291016
2020-11-19,58.63999938964844
2020-11-20,58.650001525878906
2020-11-23,59.11000061035156
2020-11-24,59.83000183105469
2020-11-25,60.47999954223633
2020-11-27,60.52999877929688
2020-11-30,59.54999923706055
2020-12-01,60.41999816894531
2020-12-02,61.59999847412109
2020-12-03,61.400001525878906
2020-12-04,62.040000915527344
2020-12-07,61.97999954223633
2020-12-08,62.45000076293945
2020-12-09,62.38999938964844
2020-12-10,62.84999847412109
2020-12-11,63.84000015258789
2020-12-14,63.11000061035156
2020-12-15,65.13999938964844
2020-12-16,64.93000030517578
2020-12-17,65.33999633789062
2020-12-18,64.5999984741211
2020-12-21,64.44999694824219
2020-12-22,64.83999633789062
2020-12-23,65.05000305175781
2020-12-24,64.98999786376953
2020-12-28,64.66999816894531
2020-12-29,64.54000091552734
2020-12-30,64.69999694824219
2020-12-31,64.80999755859375
2021-01-04,63.0
2021-01-05,62.810001373291016
2021-01-06,61.65999984741211
2021-01-07,63.22999954223633
2021-01-08,62.900001525878906
2021-01-11,62.68999862670898
2021-01-12,62.58000183105469
2021-01-13,63.970001220703125
2021-01-14,63.5
2021-01-15,63.34999847412109
2021-01-19,64.41000366210938
2021-01-20,65.22000122070312
2021-01-21,65.69000244140625
2021-01-22,65.02999877929688
2021-01-25,64.9800033569336
2021-01-26,64.9000015258789
2021-01-27,65.16000366210938
2021-01-28,67.05000305175781
2021-01-29,67.19000244140625
2021-02-01,69.33000183105469
2021-02-02,70.98999786376953
2021-02-03,69.94999694824219
2021-02-04,70.98999786376953
2021-02-05,70.83999633789062
2021-02-08,70.55000305175781
2021-02-09,70.88999938964844
2021-02-10,70.86000061035156
2021-02-11,70.66000366210938
2021-02-12,70.20999908447266
2021-02-16,70.33999633789062
2021-02-17,69.87999725341797
2021-02-18,69.68000030517578
2021-02-19,69.97000122070312
2021-02-22,69.5199966430664
2021-02-23,69.30000305175781
2021-02-24,69.86000061035156
2021-02-25,68.41000366210938
2021-02-26,69.2300033569336
2021-03-01,70.7300033569336
2021-03-02,69.95999908447266
2021-03-03,69.58999633789062
2021-03-04,67.08000183105469
2021-03-05,66.0199966430664
2021-03-08,67.52999877929688
2021-03-09,69.3499984741211
2021-03-10,70.76000213623047
2021-03-11,74.01000213623047
2021-03-12,74.83999633789062
2021-03-15,74.93000030517578
2021-03-16,74.87000274658203
2021-03-17,76.08999633789062
2021-03-18,73.02999877929688
2021-03-19,72.47000122070312
2021-03-22,73.55000305175781
2021-03-23,73.19000244140625
2021-03-24,72.1500015258789
2021-03-25,72.98999786376953
2021-03-26,74.30999755859375
2021-03-29,74.27999877929688
2021-03-30,74.25
2021-03-31,74.52999877929688
2021-04-01,75.19000244140625
2021-04-05,75.0
2021-04-06,74.62000274658203
2021-04-07,75.2300033569336
2021-04-08,76.75
2021-04-09,76.9000015258789
2021-04-12,77.37000274658203
2021-04-13,78.38999938964844
2021-04-14,78.0
2021-04-15,79.6500015258789
2021-04-16,79.27999877929688
2021-04-19,79.30000305175781
2021-04-20,79.5
2021-04-21,80.30999755859375
2021-04-22,82.95999908447266
2021-04-23,87.22000122070312
2021-04-26,87.08999633789062
2021-04-27,88.58999633789062
2021-04-28,89.02999877929688
2021-04-29,89.5
2021-04-30,88.48999786376953
2021-05-03,88.4800033569336
2021-05-04,88.33000183105469
2021-05-05,88.06999969482422
2021-05-06,88.33000183105469
2021-05-07,90.04000091552734
2021-05-10,88.61000061035156
2021-05-11,87.83000183105469
2021-05-12,84.30000305175781
2021-05-13,85.41000366210938
2021-05-14,87.4800033569336
2021-05-17,87.77999877929688
2021-05-18,88.08999633789062
2021-05-19,87.55999755859375
2021-05-20,89.1500015258789
2021-05-21,90.73999786376952
2021-05-24,91.22000122070312
2021-05-25,91.01000213623048
2021-05-26,92.12000274658205
2021-05-27,92.1500015258789
2021-05-28,92.66999816894533
2021-06-01,92.41999816894533
2021-06-02,92.2300033569336
2021-06-03,92.31999969482422
2021-06-04,93.1999969482422
2021-06-07,94.4000015258789
2021-06-08,94.61000061035156
2021-06-09,94.1999969482422
2021-06-10,93.66000366210938
2021-06-11,95.41000366210938
2021-06-14,95.61000061035156
2021-06-15,97.31999969482422
2021-06-16,98.4800033569336
2021-06-17,97.12999725341795
2021-06-18,96.37999725341795
2021-06-21,98.30999755859376
2021-06-22,98.41000366210938
2021-06-23,99.58000183105467
2021-06-24,99.62000274658205
2021-06-25,98.5500030517578
2021-06-28,99.25
2021-06-29,98.9499969482422
2021-06-30,97.13999938964844
2021-07-01,97.11000061035156
2021-07-02,97.6500015258789
2021-07-06,97.54000091552734
2021-07-07,98.87999725341795
2021-07-08,98.26000213623048
2021-07-09,99.7300033569336
2021-07-12,101.93000030517578
2021-07-13,99.83000183105467
2021-07-14,98.6500015258789
2021-07-15,102.5
2021-07-16,102.1999969482422
2021-07-19,99.7300033569336
2021-07-20,103.83999633789062
2021-07-21,105.79000091552734
2021-07-22,110.12999725341795
2021-07-23,111.3000030517578
2021-07-26,113.29000091552734
2021-07-27,114.20999908447266
2021-07-28,114.36000061035156
2021-07-29,116.6999969482422
2021-07-30,115.2699966430664
2021-08-02,115.19000244140624
2021-08-03,115.16000366210938
2021-08-04,116.75
2021-08-05,115.6999969482422
2021-08-06,114.29000091552734
2021-08-09,114.23999786376952
2021-08-10,113.81999969482422
2021-08-11,114.45999908447266
2021-08-12,113.5
2021-08-13,114.8000030517578
2021-08-16,114.76000213623048
2021-08-17,112.80999755859376
2021-08-18,111.43000030517578
2021-08-19,110.37000274658205
2021-08-20,113.3000030517578
2021-08-23,115.7699966430664
2021-08-24,118.06999969482422
2021-08-25,119.5199966430664
2021-08-26,121.87999725341795
2021-08-27,124.22000122070312
2021-08-30,124.41000366210938
2021-08-31,125.7300033569336
2021-09-01,127.5199966430664
2021-09-02,128.32000732421875
2021-09-03,129.0
2021-09-07,127.06999969482422
2021-09-08,128.30999755859375
2021-09-09,129.41000366210938
2021-09-10,128.74000549316406
2021-09-13,129.2100067138672
2021-09-14,130.60000610351562
2021-09-15,134.60000610351562
2021-09-16,135.0399932861328
2021-09-17,133.6300048828125
2021-09-20,123.95999908447266
2021-09-21,127.56999969482422
2021-09-22,125.81999969482422
2021-09-23,127.08999633789062
2021-09-24,125.0999984741211
2021-09-27,123.33999633789062
2021-09-28,118.18000030517578
2021-09-29,118.91999816894533
2021-09-30,116.33999633789062
2021-10-01,115.75
2021-10-04,110.9499969482422
2021-10-05,114.80999755859376
2021-10-06,113.87000274658205
2021-10-07,115.27999877929688
2021-10-08,116.43000030517578
2021-10-11,114.54000091552734
2021-10-12,115.94000244140624
2021-10-13,118.69000244140624
2021-10-14,122.02999877929688
2021-10-15,123.02999877929688
2021-10-18,123.80999755859376
2021-10-19,126.79000091552734
2021-10-20,128.69000244140625
2021-10-21,132.52000427246094
2021-10-22,137.6300048828125
2021-10-25,139.57000732421875
2021-10-26,142.16000366210938
2021-10-27,136.49000549316406
2021-10-28,139.3699951171875
2021-10-29,138.4199981689453
2021-11-01,137.57000732421875
2021-11-02,143.92999267578125
2021-11-03,144.5
2021-11-04,144.52999877929688
2021-11-05,142.5500030517578
2021-11-08,142.0399932861328
2021-11-09,146.38999938964844
2021-11-10,139.4600067138672
2021-11-11,141.32000732421875
2021-11-12,143.0
2021-11-15,142.8000030517578
2021-11-16,144.22000122070312
2021-11-17,145.0800018310547
2021-11-18,146.85000610351562
2021-11-19,146.44000244140625
2021-11-22,144.38999938964844
2021-11-23,145.52000427246094
2021-11-24,148.22999572753906
2021-11-26,143.80999755859375
2021-11-29,148.8800048828125
2021-11-30,141.4499969482422
2021-12-01,137.64999389648438
2021-12-02,141.24000549316406
2021-12-03,135.25
2021-12-06,134.72000122070312
2021-12-07,139.3300018310547
2021-12-08,135.33999633789062
2021-12-09,133.99000549316406
2021-12-10,133.8000030517578
2021-12-13,129.0
2021-12-14,126.70999908447266
2021-12-15,127.87000274658205
2021-12-16,123.93000030517578
2021-12-17,123.2699966430664
2021-12-20,119.72000122070312
2021-12-21,123.41999816894533
2021-12-22,130.50999450683594
2021-12-23,135.0
2021-12-27,135.10000610351562
2021-12-28,131.3800048828125
2021-12-29,128.50999450683594
2021-12-30,128.5
2021-12-31,129.38999938964844
2022-01-03,126.62999725341795
2022-01-04,124.94000244140624
2022-01-05,117.79000091552734
2022-01-06,119.16000366210938
2022-01-07,116.6500015258789
2022-01-10,114.72000122070312
2022-01-11,121.3000030517578
2022-01-12,122.33999633789062
2022-01-13,118.94000244140624
2022-01-14,116.12000274658205
2022-01-18,113.91999816894533
2022-01-19,112.26000213623048
2022-01-20,111.55999755859376
2022-01-21,109.77999877929688
2022-01-24,109.38999938964844
2022-01-25,110.23999786376952
2022-01-26,111.47000122070312
2022-01-27,119.04000091552734
2022-01-28,124.27999877929688
2022-01-31,131.97000122070312
2022-02-01,134.9499969482422
2022-02-02,137.97999572753906
2022-02-03,134.08999633789062
2022-02-04,132.25
2022-02-07,131.63999938964844
2022-02-08,128.7100067138672
2022-02-09,134.60000610351562
2022-02-10,134.52999877929688
2022-02-11,123.56999969482422
2022-02-14,121.1999969482422
2022-02-15,124.9499969482422
2022-02-16,126.77999877929688
2022-02-17,122.62999725341795
2022-02-18,123.86000061035156
2022-02-22,121.62000274658205
2022-02-23,120.83000183105467
2022-02-24,121.27999877929688
2022-02-25,128.77999877929688
2022-02-28,127.47000122070312
2022-03-01,123.76000213623048
2022-03-02,130.22000122070312
2022-03-03,125.8499984741211
2022-03-04,121.16000366210938
2022-03-07,109.04000091552734
2022-03-08,108.62000274658205
2022-03-09,116.13999938964844
2022-03-10,116.86000061035156
2022-03-11,116.0500030517578
2022-03-14,108.76000213623048
2022-03-15,109.72000122070312
2022-03-16,116.0500030517578
2022-03-17,119.93000030517578
2022-03-18,122.8499984741211
2022-03-21,122.62000274658205
2022-03-22,126.12999725341795
2022-03-23,123.77999877929688
2022-03-24,125.6999969482422
2022-03-25,123.8000030517578
2022-03-28,124.52999877929688
2022-03-29,131.77999877929688
2022-03-30,127.2300033569336
2022-03-31,126.94000244140624
2022-04-01,128.1300048828125
2022-04-04,130.57000732421875
2022-04-05,123.61000061035156
2022-04-06,118.23999786376952
2022-04-07,115.63999938964844
2022-04-08,114.97000122070312
2022-04-11,112.8000030517578
2022-04-12,113.43000030517578
2022-04-13,116.44000244140624
2022-04-14,112.9800033569336
2022-04-18,111.98999786376952
2022-04-19,117.4800033569336
2022-04-20,120.38999938964844
2022-04-21,112.62000274658205
2022-04-22,110.58999633789062
2022-04-25,112.5199966430664
2022-04-26,107.27999877929688
2022-04-27,107.47000122070312
2022-04-28,108.29000091552734
2022-04-29,101.56999969482422
2022-05-02,105.8000030517578
2022-05-03,107.62000274658205
2022-05-04,111.5999984741211
2022-05-05,104.95999908447266
2022-05-06,101.48999786376952
2022-05-09,96.66000366210938
2022-05-10,99.0199966430664
2022-05-11,96.6999969482422
2022-05-12,99.41999816894533
2022-05-13,107.81999969482422
2022-05-16,104.6999969482422
2022-05-17,107.7300033569336
2022-05-18,103.54000091552734
2022-05-19,104.58000183105467
2022-05-20,107.56999969482422
2022-05-23,108.4499969482422
2022-05-24,107.9000015258789
2022-05-25,111.0500030517578
2022-05-26,118.3000030517578
2022-05-27,121.04000091552734
2022-05-31,117.79000091552734
2022-06-01,116.08999633789062
2022-06-02,121.70999908447266
2022-06-03,121.3499984741211
2022-06-06,118.8000030517578
2022-06-07,119.83000183105467
2022-06-08,116.4000015258789
2022-06-09,113.8499984741211
2022-06-10,107.62999725341795
2022-06-13,97.5199966430664
2022-06-14,95.41999816894533
2022-06-15,96.8000030517578
2022-06-16,89.68000030517578
2022-06-17,90.25
2022-06-21,91.2300033569336
2022-06-22,91.26000213623048
2022-06-23,93.3499984741211
2022-06-24,98.87000274658205
2022-06-27,97.87000274658205
2022-06-28,94.83999633789062
2022-06-29,91.06999969482422
2022-06-30,91.2300033569336
