,ACGL
2017-08-11,32.04666519165039
2017-08-14,32.220001220703125
2017-08-15,32.30666732788086
2017-08-16,32.220001220703125
2017-08-17,32.12666702270508
2017-08-18,32.05666732788086
2017-08-21,32.143333435058594
2017-08-22,32.336666107177734
2017-08-23,32.33333206176758
2017-08-24,32.233333587646484
2017-08-25,32.470001220703125
2017-08-28,32.119998931884766
2017-08-29,32.133331298828125
2017-08-30,32.21666717529297
2017-08-31,32.4466667175293
2017-09-01,32.54666519165039
2017-09-05,31.71333312988281
2017-09-06,31.57666778564453
2017-09-07,30.51000022888184
2017-09-08,31.440000534057617
2017-09-11,32.3033332824707
2017-09-12,32.563331604003906
2017-09-13,32.663333892822266
2017-09-14,32.15999984741211
2017-09-15,32.13666534423828
2017-09-18,32.290000915527344
2017-09-19,32.130001068115234
2017-09-20,32.209999084472656
2017-09-21,32.6966667175293
2017-09-22,32.70000076293945
2017-09-25,32.68000030517578
2017-09-26,32.709999084472656
2017-09-27,32.90999984741211
2017-09-28,32.98666763305664
2017-09-29,32.83333206176758
2017-10-02,33.32666778564453
2017-10-03,33.36000061035156
2017-10-04,33.22999954223633
2017-10-05,33.43333435058594
2017-10-06,33.313331604003906
2017-10-09,33.16999816894531
2017-10-10,33.04999923706055
2017-10-11,32.86333465576172
2017-10-12,32.849998474121094
2017-10-13,32.779998779296875
2017-10-16,32.973331451416016
2017-10-17,33.1966667175293
2017-10-18,33.43333435058594
2017-10-19,33.720001220703125
2017-10-20,34.04999923706055
2017-10-23,34.12666702270508
2017-10-24,33.97666549682617
2017-10-25,34.03666687011719
2017-10-26,33.53666687011719
2017-10-27,33.23666763305664
2017-10-30,33.276668548583984
2017-10-31,33.21333312988281
2017-11-01,32.616668701171875
2017-11-02,31.793333053588867
2017-11-03,31.5
2017-11-06,31.850000381469727
2017-11-07,31.86666679382324
2017-11-08,31.81666755676269
2017-11-09,31.96999931335449
2017-11-10,31.78333282470703
2017-11-13,31.89999961853028
2017-11-14,31.85333251953125
2017-11-15,32.1533317565918
2017-11-16,31.89666748046875
2017-11-17,31.98666763305664
2017-11-20,31.933332443237305
2017-11-21,32.336666107177734
2017-11-22,31.86666679382324
2017-11-24,31.88666725158692
2017-11-27,32.09333419799805
2017-11-28,32.22666549682617
2017-11-29,32.07666778564453
2017-11-30,31.56333351135254
2017-12-01,31.6200008392334
2017-12-04,31.209999084472656
2017-12-05,30.90333366394043
2017-12-06,30.953332901000977
2017-12-07,30.61666679382324
2017-12-08,30.670000076293945
2017-12-11,30.856666564941406
2017-12-12,30.75
2017-12-13,30.166667938232425
2017-12-14,29.933332443237305
2017-12-15,30.670000076293945
2017-12-18,30.456666946411133
2017-12-19,30.17333221435547
2017-12-20,29.850000381469727
2017-12-21,29.83333206176757
2017-12-22,29.90333366394043
2017-12-26,30.09000015258789
2017-12-27,30.15999984741211
2017-12-28,30.28333282470703
2017-12-29,30.25666618347168
2018-01-02,29.433332443237305
2018-01-03,29.459999084472656
2018-01-04,29.56999969482422
2018-01-05,29.453332901000977
2018-01-08,29.456666946411133
2018-01-09,29.07666778564453
2018-01-10,28.916667938232425
2018-01-11,29.62333297729492
2018-01-12,30.229999542236328
2018-01-16,30.459999084472656
2018-01-17,30.32999992370605
2018-01-18,29.97333335876465
2018-01-19,30.38333320617676
2018-01-22,30.916667938232425
2018-01-23,31.12666702270508
2018-01-24,31.13666725158692
2018-01-25,30.790000915527344
2018-01-26,30.700000762939453
2018-01-29,30.433332443237305
2018-01-30,30.28333282470703
2018-01-31,30.31333351135254
2018-02-01,30.413333892822266
2018-02-02,30.31666755676269
2018-02-05,29.200000762939453
2018-02-06,28.950000762939453
2018-02-07,29.32666778564453
2018-02-08,28.670000076293945
2018-02-09,28.959999084472656
2018-02-12,28.96999931335449
2018-02-13,29.13999938964844
2018-02-14,30.01333236694336
2018-02-15,29.950000762939453
2018-02-16,29.953332901000977
2018-02-20,29.56999969482422
2018-02-21,29.606666564941406
2018-02-22,29.31333351135254
2018-02-23,29.32666778564453
2018-02-26,29.530000686645508
2018-02-27,29.68000030517578
2018-02-28,29.413333892822266
2018-03-01,28.75
2018-03-02,28.71333312988281
2018-03-05,29.71333312988281
2018-03-06,30.01666641235352
2018-03-07,29.88666725158692
2018-03-08,29.57333374023437
2018-03-09,29.356666564941406
2018-03-12,28.38333320617676
2018-03-13,28.476667404174805
2018-03-14,28.13666725158692
2018-03-15,28.09000015258789
2018-03-16,28.34666633605957
2018-03-19,28.46666717529297
2018-03-20,28.64666748046875
2018-03-21,28.606666564941406
2018-03-22,28.1200008392334
2018-03-23,27.803333282470703
2018-03-26,28.09666633605957
2018-03-27,28.156667709350582
2018-03-28,28.600000381469727
2018-03-29,28.530000686645508
2018-04-02,28.39999961853028
2018-04-03,28.666667938232425
2018-04-04,28.84000015258789
2018-04-05,28.799999237060547
2018-04-06,28.46999931335449
2018-04-09,26.790000915527344
2018-04-10,26.25666618347168
2018-04-11,26.59666633605957
2018-04-12,26.983333587646484
2018-04-13,26.97333335876465
2018-04-16,27.3799991607666
2018-04-17,27.229999542236328
2018-04-18,26.82999992370605
2018-04-19,26.86000061035156
2018-04-20,27.01666641235352
2018-04-23,27.040000915527344
2018-04-24,26.953332901000977
2018-04-25,26.87333297729492
2018-04-26,27.11000061035156
2018-04-27,27.226667404174805
2018-04-30,26.709999084472656
2018-05-01,26.87666702270508
2018-05-02,26.309999465942383
2018-05-03,25.983333587646484
2018-05-04,26.27666664123535
2018-05-07,26.37666702270508
2018-05-08,26.663333892822266
2018-05-09,26.459999084472656
2018-05-10,26.523332595825195
2018-05-11,26.549999237060547
2018-05-14,26.38999938964844
2018-05-15,26.046667098999023
2018-05-16,26.253332138061523
2018-05-17,26.273332595825195
2018-05-18,26.22333335876465
2018-05-21,26.53333282470703
2018-05-22,26.549999237060547
2018-05-23,26.24666786193848
2018-05-24,26.19333267211914
2018-05-25,26.33666610717773
2018-05-29,26.0
2018-05-30,26.36333274841309
2018-05-31,26.14999961853028
2018-06-01,26.61000061035156
2018-06-04,26.89999961853028
2018-06-05,27.02666664123535
2018-06-06,27.200000762939453
2018-06-07,27.21333312988281
2018-06-08,28.09666633605957
2018-06-11,27.82666778564453
2018-06-12,27.71333312988281
2018-06-13,27.51666641235352
2018-06-14,27.043333053588867
2018-06-15,26.83666610717773
2018-06-18,26.793333053588867
2018-06-19,26.906667709350582
2018-06-20,27.01666641235352
2018-06-21,26.36000061035156
2018-06-22,26.479999542236328
2018-06-25,26.61000061035156
2018-06-26,26.40999984741211
2018-06-27,26.270000457763672
2018-06-28,26.420000076293945
2018-06-29,26.459999084472656
2018-07-02,26.6299991607666
2018-07-03,26.76000022888184
2018-07-05,26.93000030517578
2018-07-06,27.280000686645508
2018-07-09,27.88999938964844
2018-07-10,28.239999771118164
2018-07-11,28.040000915527344
2018-07-12,28.07999992370605
2018-07-13,28.43000030517578
2018-07-16,28.530000686645508
2018-07-17,28.36000061035156
2018-07-18,28.950000762939453
2018-07-19,29.01000022888184
2018-07-20,29.049999237060547
2018-07-23,29.040000915527344
2018-07-24,29.1299991607666
2018-07-25,29.5
2018-07-26,30.0
2018-07-27,30.13999938964844
2018-07-30,30.34000015258789
2018-07-31,30.559999465942383
2018-08-01,30.059999465942383
2018-08-02,30.040000915527344
2018-08-03,29.959999084472656
2018-08-06,30.11000061035156
2018-08-07,30.209999084472656
2018-08-08,30.299999237060547
2018-08-09,30.34000015258789
2018-08-10,30.21999931335449
2018-08-13,30.100000381469727
2018-08-14,30.270000457763672
2018-08-15,30.26000022888184
2018-08-16,30.450000762939453
2018-08-17,30.6299991607666
2018-08-20,30.540000915527344
2018-08-21,30.729999542236328
2018-08-22,30.32999992370605
2018-08-23,30.57999992370605
2018-08-24,30.8700008392334
2018-08-27,31.13999938964844
2018-08-28,30.88999938964844
2018-08-29,30.8700008392334
2018-08-30,30.600000381469727
2018-08-31,30.56999969482422
2018-09-04,30.59000015258789
2018-09-05,30.59000015258789
2018-09-06,30.36000061035156
2018-09-07,30.280000686645508
2018-09-10,30.07999992370605
2018-09-11,30.229999542236328
2018-09-12,30.0
2018-09-13,30.350000381469727
2018-09-14,30.39999961853028
2018-09-17,30.18000030517578
2018-09-18,30.239999771118164
2018-09-19,30.14999961853028
2018-09-20,30.21999931335449
2018-09-21,30.200000762939453
2018-09-24,29.90999984741211
2018-09-25,29.64999961853028
2018-09-26,29.530000686645508
2018-09-27,29.59000015258789
2018-09-28,29.809999465942383
2018-10-01,29.309999465942383
2018-10-02,29.440000534057617
2018-10-03,29.290000915527344
2018-10-04,28.940000534057617
2018-10-05,28.709999084472656
2018-10-08,28.850000381469727
2018-10-09,28.8700008392334
2018-10-10,28.09000015258789
2018-10-11,27.31999969482422
2018-10-12,27.200000762939453
2018-10-15,27.36000061035156
2018-10-16,27.920000076293945
2018-10-17,28.049999237060547
2018-10-18,27.6200008392334
2018-10-19,27.709999084472656
2018-10-22,27.39999961853028
2018-10-23,26.959999084472656
2018-10-24,26.15999984741211
2018-10-25,26.56999969482422
2018-10-26,26.700000762939453
2018-10-29,26.770000457763672
2018-10-30,27.63999938964844
2018-10-31,28.3700008392334
2018-11-01,28.690000534057617
2018-11-02,28.030000686645508
2018-11-05,27.82999992370605
2018-11-06,27.8799991607666
2018-11-07,28.15999984741211
2018-11-08,28.350000381469727
2018-11-09,28.350000381469727
2018-11-12,28.01000022888184
2018-11-13,28.14999961853028
2018-11-14,27.88999938964844
2018-11-15,28.299999237060547
2018-11-16,28.26000022888184
2018-11-19,28.25
2018-11-20,27.920000076293945
2018-11-21,28.0
2018-11-23,28.0
2018-11-26,28.15999984741211
2018-11-27,27.8700008392334
2018-11-28,28.450000762939453
2018-11-29,28.3799991607666
2018-11-30,28.6200008392334
2018-12-03,28.38999938964844
2018-12-04,27.940000534057617
2018-12-06,27.75
2018-12-07,27.739999771118164
2018-12-10,27.56999969482422
2018-12-11,27.239999771118164
