,TECH
2015-06-03,25.045000076293945
2015-06-04,25.049999237060547
2015-06-05,24.6875
2015-06-08,24.832500457763672
2015-06-09,24.5674991607666
2015-06-10,24.77499961853028
2015-06-11,24.987499237060547
2015-06-12,24.834999084472656
2015-06-15,24.522499084472656
2015-06-16,24.440000534057617
2015-06-17,24.482500076293945
2015-06-18,24.90250015258789
2015-06-19,25.11000061035156
2015-06-22,25.29750061035156
2015-06-23,25.34000015258789
2015-06-24,24.86750030517578
2015-06-25,25.037500381469727
2015-06-26,25.07250022888184
2015-06-29,24.530000686645508
2015-06-30,24.61750030517578
2015-07-01,24.38500022888184
2015-07-02,24.13500022888184
2015-07-06,24.46999931335449
2015-07-07,24.354999542236328
2015-07-08,24.112499237060547
2015-07-09,24.3075008392334
2015-07-10,24.69499969482422
2015-07-13,25.162500381469727
2015-07-14,25.662500381469727
2015-07-15,25.81999969482422
2015-07-16,26.14249992370605
2015-07-17,25.967500686645508
2015-07-20,26.127500534057617
2015-07-21,26.2549991607666
2015-07-22,26.792499542236328
2015-07-23,26.8700008392334
2015-07-24,26.8125
2015-07-27,26.80500030517578
2015-07-28,27.237499237060547
2015-07-29,27.420000076293945
2015-07-30,27.502500534057617
2015-07-31,27.34499931335449
2015-08-03,27.5
2015-08-04,27.44499969482422
2015-08-05,27.76499938964844
2015-08-06,27.482500076293945
2015-08-07,27.122499465942383
2015-08-10,27.237499237060547
2015-08-11,26.989999771118164
2015-08-12,26.627500534057617
2015-08-13,26.5
2015-08-14,26.412500381469727
2015-08-17,26.625
2015-08-18,26.44750022888184
2015-08-19,26.32749938964844
2015-08-20,25.924999237060547
2015-08-21,25.377500534057617
2015-08-24,23.665000915527344
2015-08-25,23.315000534057617
2015-08-26,23.875
2015-08-27,24.125
2015-08-28,24.0
2015-08-31,23.6200008392334
2015-09-01,22.987499237060547
2015-09-02,23.25
2015-09-03,23.01000022888184
2015-09-04,23.059999465942383
2015-09-08,23.592500686645508
2015-09-09,23.31999969482422
2015-09-10,23.690000534057617
2015-09-11,23.864999771118164
2015-09-14,23.95499992370605
2015-09-15,24.177499771118164
2015-09-16,23.924999237060547
2015-09-17,24.082500457763672
2015-09-18,23.75749969482422
2015-09-21,23.709999084472656
2015-09-22,23.78249931335449
2015-09-23,23.65749931335449
2015-09-24,23.43000030517578
2015-09-25,22.707500457763672
2015-09-28,22.232500076293945
2015-09-29,22.707500457763672
2015-09-30,23.114999771118164
2015-10-01,22.770000457763672
2015-10-02,23.38500022888184
2015-10-05,23.4325008392334
2015-10-06,23.28499984741211
2015-10-07,23.565000534057617
2015-10-08,23.42250061035156
2015-10-09,23.604999542236328
2015-10-12,23.825000762939453
2015-10-13,23.302499771118164
2015-10-14,22.89249992370605
2015-10-15,23.450000762939453
2015-10-16,23.74250030517578
2015-10-19,23.977500915527344
2015-10-20,23.934999465942383
2015-10-21,23.967500686645508
2015-10-22,23.270000457763672
2015-10-23,23.877500534057617
2015-10-26,23.89999961853028
2015-10-27,23.98500061035156
2015-10-28,21.862499237060547
2015-10-29,21.834999084472656
2015-10-30,22.049999237060547
2015-11-02,22.607500076293945
2015-11-03,22.352500915527344
2015-11-04,22.26000022888184
2015-11-05,22.227500915527344
2015-11-06,22.39999961853028
2015-11-09,22.200000762939453
2015-11-10,22.627500534057617
2015-11-11,22.270000457763672
2015-11-12,21.770000457763672
2015-11-13,21.75
2015-11-16,21.924999237060547
2015-11-17,22.03499984741211
2015-11-18,22.92250061035156
2015-11-19,22.53499984741211
2015-11-20,22.5049991607666
2015-11-23,22.82749938964844
2015-11-24,22.600000381469727
2015-11-25,22.852500915527344
2015-11-27,23.15749931335449
2015-11-30,22.802499771118164
2015-12-01,22.875
2015-12-02,23.002500534057617
2015-12-03,22.90999984741211
2015-12-04,23.03499984741211
2015-12-07,22.95499992370605
2015-12-08,22.98500061035156
2015-12-09,22.600000381469727
2015-12-10,22.614999771118164
2015-12-11,22.04750061035156
2015-12-14,22.26749992370605
2015-12-15,22.2549991607666
2015-12-16,22.655000686645508
2015-12-17,22.405000686645508
2015-12-18,22.03499984741211
2015-12-21,21.96999931335449
2015-12-22,22.2549991607666
2015-12-23,22.46999931335449
2015-12-24,22.802499771118164
2015-12-28,22.90999984741211
2015-12-29,22.96249961853028
2015-12-30,22.802499771118164
2015-12-31,22.5
2016-01-04,22.0575008392334
2016-01-05,21.99250030517578
2016-01-06,21.924999237060547
2016-01-07,21.787500381469727
2016-01-08,21.440000534057617
2016-01-11,21.065000534057617
2016-01-12,21.309999465942383
2016-01-13,20.604999542236328
2016-01-14,20.88249969482422
2016-01-15,20.82999992370605
2016-01-19,20.537500381469727
2016-01-20,20.59749984741211
2016-01-21,20.662500381469727
2016-01-22,21.467500686645508
2016-01-25,20.67250061035156
2016-01-26,21.002500534057617
2016-01-27,20.832500457763672
2016-01-28,20.30500030517578
2016-01-29,20.67250061035156
2016-02-01,20.45249938964844
2016-02-02,21.5625
2016-02-03,21.457500457763672
2016-02-04,21.200000762939453
2016-02-05,21.88249969482422
2016-02-08,21.2450008392334
2016-02-09,21.17250061035156
2016-02-10,21.225000381469727
2016-02-11,20.84499931335449
2016-02-12,21.145000457763672
2016-02-16,21.864999771118164
2016-02-17,21.9424991607666
2016-02-18,21.78249931335449
2016-02-19,22.107500076293945
2016-02-22,22.11750030517578
2016-02-23,21.637500762939453
2016-02-24,21.700000762939453
2016-02-25,21.762500762939453
2016-02-26,21.737499237060547
2016-02-29,21.459999084472656
2016-03-01,22.497499465942383
2016-03-02,22.612499237060547
2016-03-03,22.75
2016-03-04,23.14249992370605
2016-03-07,23.3174991607666
2016-03-08,23.065000534057617
2016-03-09,23.07999992370605
2016-03-10,23.07999992370605
2016-03-11,23.559999465942383
2016-03-14,23.56999969482422
2016-03-15,23.02499961853028
2016-03-16,23.352500915527344
2016-03-17,23.354999542236328
2016-03-18,23.6825008392334
2016-03-21,23.69750022888184
2016-03-22,23.70499992370605
2016-03-23,23.20249938964844
2016-03-24,23.467500686645508
2016-03-28,23.2450008392334
2016-03-29,23.497499465942383
2016-03-30,23.88999938964844
2016-03-31,23.6299991607666
2016-04-01,23.875
2016-04-04,23.662500381469727
2016-04-05,23.037500381469727
2016-04-06,23.70249938964844
2016-04-07,23.467500686645508
2016-04-08,23.270000457763672
2016-04-11,23.01000022888184
2016-04-12,22.9950008392334
2016-04-13,23.15999984741211
2016-04-14,22.959999084472656
2016-04-15,23.232500076293945
2016-04-18,23.49250030517578
2016-04-19,23.162500381469727
2016-04-20,23.145000457763672
2016-04-21,23.479999542236328
2016-04-22,23.70499992370605
2016-04-25,23.272499084472656
2016-04-26,23.42250061035156
2016-04-27,23.497499465942383
2016-04-28,23.13999938964844
2016-04-29,23.295000076293945
2016-05-02,23.325000762939453
2016-05-03,25.137500762939453
2016-05-04,24.98500061035156
2016-05-05,25.100000381469727
2016-05-06,25.227500915527344
2016-05-09,25.46249961853028
2016-05-10,25.487499237060547
2016-05-11,25.32250022888184
2016-05-12,25.295000076293945
2016-05-13,25.475000381469727
2016-05-16,25.77499961853028
2016-05-17,25.627500534057617
2016-05-18,25.65250015258789
2016-05-19,25.75
2016-05-20,26.104999542236328
2016-05-23,26.27499961853028
2016-05-24,26.70249938964844
2016-05-25,26.77499961853028
2016-05-26,26.790000915527344
2016-05-27,27.40250015258789
2016-05-31,27.46999931335449
2016-06-01,27.84000015258789
2016-06-02,27.924999237060547
2016-06-03,27.65250015258789
2016-06-06,28.02750015258789
2016-06-07,28.229999542236328
2016-06-08,28.545000076293945
2016-06-09,28.45499992370605
2016-06-10,28.270000457763672
2016-06-13,28.084999084472656
2016-06-14,28.1299991607666
2016-06-15,28.15999984741211
2016-06-16,28.184999465942383
2016-06-17,27.53499984741211
2016-06-20,27.737499237060547
2016-06-21,27.700000762939453
2016-06-22,27.79750061035156
2016-06-23,28.184999465942383
2016-06-24,27.864999771118164
2016-06-27,26.920000076293945
2016-06-28,27.28249931335449
2016-06-29,27.2450008392334
2016-06-30,28.1924991607666
2016-07-01,28.059999465942383
2016-07-05,28.114999771118164
2016-07-06,28.237499237060547
2016-07-07,28.792499542236328
2016-07-08,28.792499542236328
2016-07-11,28.604999542236328
2016-07-12,28.65749931335449
2016-07-13,28.582500457763672
2016-07-14,27.96999931335449
2016-07-15,27.729999542236328
2016-07-18,27.90999984741211
2016-07-19,27.71999931335449
2016-07-20,27.8700008392334
2016-07-21,27.72249984741211
2016-07-22,27.6875
2016-07-25,27.604999542236328
2016-07-26,27.59749984741211
2016-07-27,27.677499771118164
2016-07-28,27.69499969482422
2016-07-29,28.104999542236328
2016-08-01,28.44499969482422
2016-08-02,28.174999237060547
2016-08-03,28.162500381469727
2016-08-04,28.11750030517578
2016-08-05,28.155000686645508
2016-08-08,27.895000457763672
2016-08-09,27.815000534057617
2016-08-10,27.76000022888184
2016-08-11,27.905000686645508
2016-08-12,27.72249984741211
2016-08-15,27.864999771118164
2016-08-16,27.582500457763672
2016-08-17,28.037500381469727
2016-08-18,26.647499084472656
2016-08-19,26.787500381469727
2016-08-22,26.79750061035156
2016-08-23,26.65749931335449
2016-08-24,26.23500061035156
2016-08-25,26.272499084472656
2016-08-26,26.420000076293945
2016-08-29,26.50749969482422
2016-08-30,26.125
2016-08-31,26.33749961853028
2016-09-01,26.63249969482422
2016-09-02,26.71999931335449
2016-09-06,26.825000762939453
2016-09-07,27.475000381469727
2016-09-08,27.6299991607666
2016-09-09,26.530000686645508
2016-09-12,26.96999931335449
2016-09-13,26.395000457763672
2016-09-14,26.752500534057617
2016-09-15,27.42250061035156
2016-09-16,26.8700008392334
2016-09-19,27.334999084472656
2016-09-20,27.15749931335449
2016-09-21,26.872499465942383
2016-09-22,27.377500534057617
2016-09-23,27.084999084472656
2016-09-26,27.0625
2016-09-27,27.342500686645508
2016-09-28,27.177499771118164
2016-09-29,27.065000534057617
2016-09-30,27.375
2016-10-03,27.415000915527344
2016-10-04,27.59000015258789
2016-10-05,27.72249984741211
2016-10-06,27.792499542236328
2016-10-07,27.739999771118164
2016-10-10,27.747499465942383
2016-10-11,26.677499771118164
2016-10-12,26.292499542236328
2016-10-13,26.424999237060547
2016-10-14,26.424999237060547
2016-10-17,26.272499084472656
2016-10-18,26.30500030517578
2016-10-19,26.18000030517578
2016-10-20,26.48500061035156
2016-10-21,26.23500061035156
2016-10-24,26.3799991607666
2016-10-25,25.709999084472656
2016-10-26,25.375
2016-10-27,25.29750061035156
2016-10-28,25.2549991607666
2016-10-31,25.997499465942383
2016-11-01,25.332500457763672
2016-11-02,25.06999969482422
2016-11-03,24.81999969482422
2016-11-04,24.86000061035156
2016-11-07,25.19750022888184
2016-11-08,25.1875
2016-11-09,25.95499992370605
2016-11-10,26.32749938964844
2016-11-11,26.622499465942383
2016-11-14,26.637500762939453
2016-11-15,26.530000686645508
2016-11-16,26.26749992370605
2016-11-17,26.36000061035156
2016-11-18,26.19499969482422
2016-11-21,26.155000686645508
2016-11-22,26.3174991607666
2016-11-23,26.56999969482422
2016-11-25,26.78499984741211
2016-11-28,26.489999771118164
2016-11-29,26.71999931335449
2016-11-30,26.34000015258789
2016-12-01,26.467500686645508
2016-12-02,26.350000381469727
2016-12-05,26.59000015258789
2016-12-06,27.0625
2016-12-07,26.647499084472656
2016-12-08,27.01000022888184
2016-12-09,26.875
2016-12-12,26.27499961853028
2016-12-13,26.34749984741211
2016-12-14,26.270000457763672
2016-12-15,26.334999084472656
2016-12-16,26.207500457763672
2016-12-19,26.0575008392334
2016-12-20,26.177499771118164
2016-12-21,25.63249969482422
2016-12-22,25.5625
2016-12-23,25.80500030517578
2016-12-27,26.01000022888184
2016-12-28,25.82749938964844
2016-12-29,25.864999771118164
2016-12-30,25.707500457763672
2017-01-03,25.65250015258789
2017-01-04,26.2450008392334
2017-01-05,25.792499542236328
2017-01-06,25.93000030517578
2017-01-09,25.809999465942383
2017-01-10,26.002500534057617
2017-01-11,25.415000915527344
2017-01-12,25.502500534057617
2017-01-13,25.34749984741211
2017-01-17,24.76499938964844
2017-01-18,24.75
2017-01-19,24.5
2017-01-20,24.5049991607666
2017-01-23,24.475000381469727
2017-01-24,24.487499237060547
2017-01-25,24.74250030517578
2017-01-26,24.729999542236328
2017-01-27,24.96500015258789
2017-01-30,24.780000686645508
2017-01-31,25.4375
2017-02-01,25.540000915527344
2017-02-02,25.395000457763672
2017-02-03,25.700000762939453
2017-02-06,25.225000381469727
2017-02-07,25.295000076293945
2017-02-08,24.96500015258789
2017-02-09,25.887500762939453
2017-02-10,25.8125
2017-02-13,25.977500915527344
2017-02-14,26.1299991607666
2017-02-15,26.299999237060547
2017-02-16,26.252500534057617
2017-02-17,26.309999465942383
2017-02-21,26.352500915527344
2017-02-22,26.427499771118164
2017-02-23,26.584999084472656
2017-02-24,26.647499084472656
2017-02-27,26.86000061035156
2017-02-28,26.57999992370605
2017-03-01,27.049999237060547
2017-03-02,26.6875
2017-03-03,26.825000762939453
2017-03-06,26.770000457763672
2017-03-07,26.674999237060547
2017-03-08,26.73500061035156
2017-03-09,26.78499984741211
2017-03-10,27.020000457763672
2017-03-13,26.809999465942383
2017-03-14,26.707500457763672
2017-03-15,26.875
2017-03-16,26.127500534057617
2017-03-17,26.20249938964844
2017-03-20,25.99250030517578
2017-03-21,25.57250022888184
2017-03-22,25.637500762939453
2017-03-23,25.875
2017-03-24,25.95499992370605
2017-03-27,25.2549991607666
2017-03-28,25.002500534057617
2017-03-29,24.989999771118164
2017-03-30,25.26000022888184
2017-03-31,25.412500381469727
2017-04-03,25.217500686645508
2017-04-04,25.082500457763672
2017-04-05,24.81999969482422
2017-04-06,25.184999465942383
2017-04-07,25.177499771118164
2017-04-10,25.02499961853028
2017-04-11,25.104999542236328
2017-04-12,24.967500686645508
2017-04-13,24.96249961853028
2017-04-17,25.292499542236328
2017-04-18,25.31999969482422
2017-04-19,25.47249984741211
2017-04-20,25.637500762939453
2017-04-21,25.440000534057617
2017-04-24,25.78499984741211
2017-04-25,26.092500686645508
2017-04-26,26.440000534057617
2017-04-27,26.655000686645508
2017-04-28,26.770000457763672
2017-05-01,26.895000457763672
2017-05-02,27.780000686645508
2017-05-03,27.4424991607666
2017-05-04,27.71500015258789
2017-05-05,27.707500457763672
2017-05-08,27.559999465942383
2017-05-09,27.637500762939453
2017-05-10,27.787500381469727
2017-05-11,27.63500022888184
2017-05-12,27.600000381469727
2017-05-15,27.77750015258789
2017-05-16,27.857500076293945
2017-05-17,27.397499084472656
2017-05-18,27.2549991607666
2017-05-19,27.487499237060547
2017-05-22,27.584999084472656
2017-05-23,27.709999084472656
2017-05-24,27.76499938964844
2017-05-25,27.799999237060547
2017-05-26,27.850000381469727
2017-05-30,27.86750030517578
2017-05-31,28.020000457763672
2017-06-01,28.309999465942383
2017-06-02,28.8799991607666
2017-06-05,28.607500076293945
2017-06-06,28.479999542236328
2017-06-07,28.46500015258789
2017-06-08,28.415000915527344
2017-06-09,28.07250022888184
2017-06-12,27.852500915527344
2017-06-13,27.84000015258789
2017-06-14,28.040000915527344
2017-06-15,27.69750022888184
2017-06-16,27.90749931335449
2017-06-19,28.229999542236328
2017-06-20,28.22249984741211
2017-06-21,28.489999771118164
2017-06-22,29.075000762939453
2017-06-23,29.375
2017-06-26,29.5049991607666
2017-06-27,29.397499084472656
2017-06-28,29.690000534057617
2017-06-29,29.32999992370605
2017-06-30,29.375
2017-07-03,29.217500686645508
2017-07-05,29.0625
2017-07-06,29.0049991607666
2017-07-07,29.420000076293945
2017-07-10,29.100000381469727
2017-07-11,29.22249984741211
2017-07-12,29.0674991607666
2017-07-13,28.915000915527344
2017-07-14,28.8125
2017-07-17,29.020000457763672
2017-07-18,29.309999465942383
2017-07-19,29.237499237060547
2017-07-20,29.232500076293945
2017-07-21,29.4950008392334
2017-07-24,29.53249931335449
2017-07-25,29.552499771118164
2017-07-26,29.3075008392334
2017-07-27,29.082500457763672
2017-07-28,29.125
2017-07-31,28.977500915527344
2017-08-01,28.94499969482422
2017-08-02,28.854999542236328
2017-08-03,28.850000381469727
2017-08-04,28.834999084472656
2017-08-07,29.0575008392334
2017-08-08,28.397499084472656
2017-08-09,28.61000061035156
2017-08-10,29.1875
2017-08-11,29.38500022888184
2017-08-14,29.36750030517578
2017-08-15,29.25749969482422
2017-08-16,29.575000762939453
2017-08-17,29.489999771118164
2017-08-18,29.475000381469727
2017-08-21,29.622499465942383
2017-08-22,29.857500076293945
2017-08-23,29.76749992370605
2017-08-24,29.98500061035156
2017-08-25,29.99250030517578
2017-08-28,30.440000534057617
2017-08-29,30.459999084472656
2017-08-30,30.15999984741211
2017-08-31,30.94499969482422
2017-09-01,30.64249992370605
2017-09-05,30.287500381469727
2017-09-06,30.415000915527344
2017-09-07,30.155000686645508
2017-09-08,29.977500915527344
2017-09-11,30.387500762939453
2017-09-12,30.58749961853028
2017-09-13,30.707500457763672
2017-09-14,30.762500762939453
2017-09-15,30.395000457763672
2017-09-18,30.43000030517578
2017-09-19,30.475000381469727
2017-09-20,30.3125
2017-09-21,30.302499771118164
2017-09-22,30.350000381469727
2017-09-25,30.387500762939453
2017-09-26,29.96249961853028
2017-09-27,30.302499771118164
2017-09-28,30.15999984741211
2017-09-29,30.22249984741211
2017-10-02,30.65999984741211
2017-10-03,30.5575008392334
2017-10-04,30.612499237060547
2017-10-05,30.67250061035156
2017-10-06,30.63999938964844
2017-10-09,30.292499542236328
2017-10-10,30.575000762939453
2017-10-11,30.86000061035156
2017-10-12,30.982500076293945
2017-10-13,30.412500381469727
2017-10-16,30.63500022888184
2017-10-17,30.834999084472656
2017-10-18,30.78249931335449
2017-10-19,30.864999771118164
2017-10-20,31.0625
2017-10-23,30.96999931335449
2017-10-24,30.98500061035156
2017-10-25,31.11000061035156
2017-10-26,31.262500762939453
2017-10-27,31.487499237060547
2017-10-30,30.905000686645508
2017-10-31,32.755001068115234
2017-11-01,32.099998474121094
2017-11-02,32.0
2017-11-03,32.3224983215332
2017-11-06,32.1150016784668
2017-11-07,31.552499771118164
2017-11-08,31.68000030517578
2017-11-09,31.174999237060547
2017-11-10,31.059999465942383
2017-11-13,31.084999084472656
2017-11-14,31.30500030517578
2017-11-15,31.479999542236328
2017-11-16,32.15250015258789
2017-11-17,32.30500030517578
2017-11-20,32.50749969482422
2017-11-21,33.029998779296875
2017-11-22,33.10749816894531
2017-11-24,32.9275016784668
2017-11-27,33.11750030517578
2017-11-28,33.279998779296875
2017-11-29,33.40250015258789
2017-11-30,33.6875
2017-12-01,33.29750061035156
2017-12-04,32.45249938964844
2017-12-05,32.11750030517578
2017-12-06,32.18000030517578
2017-12-07,32.224998474121094
2017-12-08,32.189998626708984
2017-12-11,31.75
2017-12-12,31.82999992370605
2017-12-13,31.94499969482422
2017-12-14,31.940000534057617
2017-12-15,32.377498626708984
2017-12-18,32.39500045776367
2017-12-19,32.32500076293945
2017-12-20,32.29249954223633
2017-12-21,32.192501068115234
2017-12-22,32.08250045776367
2017-12-26,32.119998931884766
2017-12-27,32.04999923706055
2017-12-28,32.189998626708984
2017-12-29,32.38750076293945
2018-01-02,32.8650016784668
2018-01-03,33.622501373291016
2018-01-04,33.72999954223633
2018-01-05,34.095001220703125
2018-01-08,34.09749984741211
2018-01-09,34.432498931884766
2018-01-10,34.34749984741211
2018-01-11,34.54249954223633
2018-01-12,35.005001068115234
2018-01-16,35.064998626708984
2018-01-17,35.16749954223633
2018-01-18,35.005001068115234
2018-01-19,35.18000030517578
2018-01-22,35.25
2018-01-23,35.372501373291016
2018-01-24,35.34000015258789
2018-01-25,35.52750015258789
2018-01-26,35.58000183105469
2018-01-29,35.502498626708984
2018-01-30,35.09749984741211
2018-01-31,35.0724983215332
2018-02-01,35.005001068115234
2018-02-02,34.54750061035156
2018-02-05,33.130001068115234
2018-02-06,34.439998626708984
2018-02-07,34.11249923706055
2018-02-08,32.9900016784668
2018-02-09,33.397499084472656
2018-02-12,33.86000061035156
2018-02-13,34.25
2018-02-14,35.26499938964844
2018-02-15,35.375
2018-02-16,35.29999923706055
2018-02-20,34.877498626708984
2018-02-21,34.88750076293945
2018-02-22,34.875
2018-02-23,35.497501373291016
2018-02-26,35.647499084472656
2018-02-27,35.38750076293945
2018-02-28,35.334999084472656
2018-03-01,35.20750045776367
2018-03-02,35.099998474121094
2018-03-05,35.36750030517578
2018-03-06,36.1974983215332
2018-03-07,36.0724983215332
2018-03-08,35.98500061035156
2018-03-09,36.59000015258789
2018-03-12,36.67250061035156
2018-03-13,36.63999938964844
2018-03-14,36.70500183105469
2018-03-15,36.6349983215332
2018-03-16,37.04499816894531
2018-03-19,36.994998931884766
2018-03-20,37.16999816894531
2018-03-21,37.11249923706055
2018-03-22,36.88999938964844
2018-03-23,36.18999862670898
2018-03-26,37.29999923706055
2018-03-27,36.6974983215332
2018-03-28,36.85749816894531
2018-03-29,37.7599983215332
2018-04-02,36.22499847412109
2018-04-03,36.61750030517578
2018-04-04,36.80500030517578
2018-04-05,37.0525016784668
2018-04-06,36.33250045776367
2018-04-09,36.58250045776367
2018-04-10,37.227500915527344
2018-04-11,37.34749984741211
2018-04-12,37.29499816894531
2018-04-13,37.23749923706055
2018-04-16,37.48249816894531
2018-04-17,38.25249862670898
2018-04-18,38.337501525878906
2018-04-19,38.04750061035156
2018-04-20,38.19499969482422
2018-04-23,38.51499938964844
2018-04-24,38.119998931884766
2018-04-25,37.88999938964844
2018-04-26,38.150001525878906
2018-04-27,38.04249954223633
2018-04-30,37.727500915527344
2018-05-01,37.69499969482422
2018-05-02,36.692501068115234
2018-05-03,36.63249969482422
2018-05-04,36.970001220703125
2018-05-07,37.185001373291016
2018-05-08,37.27999877929688
2018-05-09,37.23749923706055
2018-05-10,37.47249984741211
2018-05-11,37.86750030517578
2018-05-14,37.99250030517578
2018-05-15,37.33000183105469
2018-05-16,37.942501068115234
2018-05-17,37.90499877929688
2018-05-18,38.24250030517578
2018-05-21,38.095001220703125
2018-05-22,38.032501220703125
2018-05-23,38.157501220703125
2018-05-24,37.86750030517578
2018-05-25,37.20500183105469
2018-05-29,36.81999969482422
2018-05-30,37.47499847412109
2018-05-31,37.58000183105469
2018-06-01,37.74250030517578
2018-06-04,38.41999816894531
2018-06-05,38.81999969482422
2018-06-06,39.8224983215332
2018-06-07,39.70000076293945
2018-06-08,39.932498931884766
2018-06-11,40.22999954223633
2018-06-12,40.54750061035156
