,STLD
2018-09-28,45.18999862670898
2018-10-01,45.68999862670898
2018-10-02,46.0099983215332
2018-10-03,46.18000030517578
2018-10-04,45.75
2018-10-05,45.40999984741211
2018-10-08,45.13999938964844
2018-10-09,44.83000183105469
2018-10-10,43.36000061035156
2018-10-11,42.33000183105469
2018-10-12,42.38999938964844
2018-10-15,40.66999816894531
2018-10-16,40.2599983215332
2018-10-17,40.54999923706055
2018-10-18,41.31999969482422
2018-10-19,41.02999877929688
2018-10-22,41.5
2018-10-23,40.68000030517578
2018-10-24,38.59000015258789
2018-10-25,39.560001373291016
2018-10-26,38.369998931884766
2018-10-29,38.59000015258789
2018-10-30,39.0
2018-10-31,39.59999847412109
2018-11-01,40.470001220703125
2018-11-02,40.86000061035156
2018-11-05,40.84000015258789
2018-11-06,41.22999954223633
2018-11-07,41.68999862670898
2018-11-08,41.06999969482422
2018-11-09,40.27999877929688
2018-11-12,39.90999984741211
2018-11-13,40.27999877929688
2018-11-14,39.2400016784668
2018-11-15,40.0
2018-11-16,39.68999862670898
2018-11-19,39.75
2018-11-20,37.959999084472656
2018-11-21,38.47999954223633
2018-11-23,37.43999862670898
2018-11-26,37.0
2018-11-27,33.689998626708984
2018-11-28,35.04999923706055
2018-11-29,34.97999954223633
2018-11-30,35.20000076293945
2018-12-03,35.68000030517578
2018-12-04,34.720001220703125
2018-12-06,33.13999938964844
2018-12-07,32.310001373291016
2018-12-10,31.809999465942383
2018-12-11,31.26000022888184
2018-12-12,32.0
2018-12-13,32.380001068115234
2018-12-14,32.20000076293945
2018-12-17,31.38999938964844
2018-12-18,31.8799991607666
2018-12-19,30.96999931335449
2018-12-20,30.09000015258789
2018-12-21,30.1200008392334
2018-12-24,29.049999237060547
2018-12-26,30.1200008392334
2018-12-27,29.959999084472656
2018-12-28,29.8700008392334
2018-12-31,30.040000915527344
2019-01-02,30.450000762939453
2019-01-03,29.959999084472656
2019-01-04,31.540000915527344
2019-01-07,31.8700008392334
2019-01-08,32.93000030517578
2019-01-09,33.099998474121094
2019-01-10,33.400001525878906
2019-01-11,33.4900016784668
2019-01-14,33.02000045776367
2019-01-15,32.77000045776367
2019-01-16,33.349998474121094
2019-01-17,33.619998931884766
2019-01-18,34.29999923706055
2019-01-22,34.90999984741211
2019-01-23,34.81999969482422
2019-01-24,34.709999084472656
2019-01-25,35.439998626708984
2019-01-28,35.54999923706055
2019-01-29,35.88999938964844
2019-01-30,36.86000061035156
2019-01-31,36.59000015258789
2019-02-01,37.150001525878906
2019-02-04,37.5099983215332
2019-02-05,36.84999847412109
2019-02-06,36.959999084472656
2019-02-07,36.0
2019-02-08,35.7599983215332
2019-02-11,36.20000076293945
2019-02-12,37.0
2019-02-13,36.88999938964844
2019-02-14,36.7599983215332
2019-02-15,37.09000015258789
2019-02-19,37.2599983215332
2019-02-20,39.040000915527344
2019-02-21,38.59000015258789
2019-02-22,39.060001373291016
2019-02-25,38.84999847412109
2019-02-26,38.31999969482422
2019-02-27,37.95000076293945
2019-02-28,37.31999969482422
2019-03-01,37.869998931884766
2019-03-04,37.970001220703125
2019-03-05,37.709999084472656
2019-03-06,36.63999938964844
2019-03-07,36.02999877929688
2019-03-08,34.65999984741211
2019-03-11,35.66999816894531
2019-03-12,36.34999847412109
2019-03-13,36.5
2019-03-14,35.119998931884766
2019-03-15,35.119998931884766
2019-03-18,34.95000076293945
2019-03-19,35.459999084472656
2019-03-20,35.18000030517578
2019-03-21,35.79999923706055
2019-03-22,33.970001220703125
2019-03-25,34.029998779296875
2019-03-26,34.209999084472656
2019-03-27,34.63999938964844
2019-03-28,34.66999816894531
2019-03-29,35.27000045776367
2019-04-01,35.66999816894531
2019-04-02,35.38999938964844
2019-04-03,35.43000030517578
2019-04-04,35.22999954223633
2019-04-05,35.810001373291016
2019-04-08,35.84000015258789
2019-04-09,34.68000030517578
2019-04-10,34.66999816894531
2019-04-11,33.79999923706055
2019-04-12,33.869998931884766
2019-04-15,33.65999984741211
2019-04-16,34.060001373291016
2019-04-17,34.15999984741211
2019-04-18,33.959999084472656
2019-04-22,32.279998779296875
2019-04-23,32.81999969482422
2019-04-24,32.47999954223633
2019-04-25,31.59000015258789
2019-04-26,31.57999992370605
2019-04-29,31.979999542236328
2019-04-30,31.68000030517578
2019-05-01,31.489999771118164
2019-05-02,31.729999542236328
2019-05-03,33.099998474121094
2019-05-06,32.59000015258789
2019-05-07,32.189998626708984
2019-05-08,32.619998931884766
2019-05-09,32.41999816894531
2019-05-10,32.40999984741211
2019-05-13,30.920000076293945
2019-05-14,31.280000686645508
2019-05-15,31.07999992370605
2019-05-16,30.920000076293945
2019-05-17,30.020000457763672
2019-05-20,29.63999938964844
2019-05-21,30.32999992370605
2019-05-22,29.049999237060547
2019-05-23,27.200000762939453
2019-05-24,27.14999961853028
2019-05-28,27.209999084472656
2019-05-29,26.71999931335449
2019-05-30,25.56999969482422
2019-05-31,25.14999961853028
2019-06-03,26.209999084472656
2019-06-04,26.5
2019-06-05,26.200000762939453
2019-06-06,26.0
2019-06-07,25.93000030517578
2019-06-10,26.059999465942383
2019-06-11,26.6299991607666
2019-06-12,26.030000686645508
2019-06-13,26.670000076293945
2019-06-14,26.43000030517578
2019-06-17,26.229999542236328
2019-06-18,28.600000381469727
2019-06-19,29.709999084472656
2019-06-20,29.07999992370605
2019-06-21,29.15999984741211
2019-06-24,29.14999961853028
2019-06-25,29.8700008392334
2019-06-26,30.530000686645508
2019-06-27,30.36000061035156
2019-06-28,30.200000762939453
2019-07-01,30.68000030517578
2019-07-02,30.14999961853028
2019-07-03,30.1299991607666
2019-07-05,30.600000381469727
2019-07-08,29.64999961853028
2019-07-09,29.82999992370605
2019-07-10,29.170000076293945
2019-07-11,29.32999992370605
2019-07-12,30.11000061035156
2019-07-15,30.450000762939453
2019-07-16,31.14999961853028
2019-07-17,30.68000030517578
2019-07-18,30.709999084472656
2019-07-19,31.46999931335449
2019-07-22,31.540000915527344
2019-07-23,32.099998474121094
2019-07-24,32.0
2019-07-25,32.22999954223633
2019-07-26,32.599998474121094
2019-07-29,32.61000061035156
2019-07-30,32.86000061035156
2019-07-31,31.51000022888184
2019-08-01,30.309999465942383
2019-08-02,29.64999961853028
2019-08-05,28.8700008392334
2019-08-06,29.100000381469727
2019-08-07,28.93000030517578
2019-08-08,29.309999465942383
2019-08-09,28.190000534057617
2019-08-12,27.3799991607666
2019-08-13,27.8799991607666
2019-08-14,26.65999984741211
2019-08-15,26.520000457763672
2019-08-16,27.299999237060547
2019-08-19,28.270000457763672
2019-08-20,27.88999938964844
2019-08-21,27.809999465942383
2019-08-22,27.459999084472656
2019-08-23,26.540000915527344
2019-08-26,26.6200008392334
2019-08-27,25.89999961853028
2019-08-28,26.549999237060547
2019-08-29,26.93000030517578
2019-08-30,27.0
2019-09-03,26.65999984741211
2019-09-04,27.06999969482422
2019-09-05,28.049999237060547
2019-09-06,27.38999938964844
2019-09-09,28.96999931335449
2019-09-10,30.780000686645508
2019-09-11,31.81999969482422
2019-09-12,31.90999984741211
2019-09-13,31.6200008392334
2019-09-16,31.790000915527344
2019-09-17,30.959999084472656
2019-09-18,30.520000457763672
2019-09-19,30.670000076293945
2019-09-20,30.350000381469727
2019-09-23,30.479999542236328
2019-09-24,29.540000915527344
2019-09-25,30.31999969482422
2019-09-26,29.11000061035156
2019-09-27,29.3799991607666
2019-09-30,29.799999237060547
2019-10-01,29.020000457763672
2019-10-02,28.059999465942383
2019-10-03,28.26000022888184
2019-10-04,28.670000076293945
2019-10-07,28.299999237060547
2019-10-08,27.6200008392334
2019-10-09,28.13999938964844
2019-10-10,29.18000030517578
2019-10-11,30.3799991607666
2019-10-14,29.63999938964844
2019-10-15,30.07999992370605
2019-10-16,28.84000015258789
2019-10-17,28.709999084472656
2019-10-18,28.709999084472656
2019-10-21,28.6200008392334
2019-10-22,29.96999931335449
2019-10-23,29.799999237060547
2019-10-24,30.290000915527344
2019-10-25,30.64999961853028
2019-10-28,30.950000762939453
2019-10-29,30.86000061035156
2019-10-30,30.770000457763672
2019-10-31,30.36000061035156
2019-11-01,31.600000381469727
2019-11-04,31.59000015258789
2019-11-05,31.43000030517578
2019-11-06,30.84000015258789
2019-11-07,31.6200008392334
2019-11-08,31.6200008392334
2019-11-11,32.220001220703125
2019-11-12,32.25
2019-11-13,31.350000381469727
2019-11-14,31.32999992370605
2019-11-15,31.81999969482422
2019-11-18,31.88999938964844
2019-11-19,31.459999084472656
2019-11-20,31.5
2019-11-21,31.790000915527344
2019-11-22,32.599998474121094
2019-11-25,33.349998474121094
2019-11-26,33.689998626708984
2019-11-27,33.970001220703125
2019-11-29,33.72999954223633
2019-12-02,34.150001525878906
2019-12-03,33.7599983215332
2019-12-04,34.040000915527344
2019-12-05,34.43000030517578
2019-12-06,35.099998474121094
2019-12-09,35.06999969482422
2019-12-10,34.880001068115234
2019-12-11,34.7400016784668
2019-12-12,35.06999969482422
2019-12-13,34.68000030517578
2019-12-16,33.970001220703125
2019-12-17,34.88999938964844
2019-12-18,34.84000015258789
2019-12-19,34.59000015258789
2019-12-20,34.93000030517578
2019-12-23,34.400001525878906
2019-12-24,34.630001068115234
2019-12-26,34.689998626708984
2019-12-27,34.529998779296875
2019-12-30,34.060001373291016
2019-12-31,34.040000915527344
2020-01-02,33.79999923706055
2020-01-03,33.20000076293945
2020-01-06,33.099998474121094
2020-01-07,33.83000183105469
2020-01-08,33.86000061035156
2020-01-09,33.540000915527344
2020-01-10,32.689998626708984
2020-01-13,33.25
2020-01-14,33.61000061035156
2020-01-15,33.029998779296875
2020-01-16,32.959999084472656
2020-01-17,33.209999084472656
2020-01-21,31.920000076293945
2020-01-22,32.06999969482422
2020-01-23,31.6299991607666
2020-01-24,30.75
2020-01-27,30.34000015258789
2020-01-28,30.700000762939453
2020-01-29,30.270000457763672
2020-01-30,30.450000762939453
2020-01-31,29.8799991607666
2020-02-03,30.01000022888184
2020-02-04,29.940000534057617
2020-02-05,30.1200008392334
2020-02-06,29.450000762939453
2020-02-07,29.020000457763672
2020-02-10,29.11000061035156
2020-02-11,29.68000030517578
2020-02-12,29.39999961853028
2020-02-13,29.11000061035156
2020-02-14,28.440000534057617
2020-02-18,28.71999931335449
2020-02-19,29.1299991607666
2020-02-20,29.350000381469727
2020-02-21,29.690000534057617
2020-02-24,29.31999969482422
2020-02-25,28.049999237060547
2020-02-26,27.86000061035156
2020-02-27,26.88999938964844
2020-02-28,26.6299991607666
2020-03-02,27.290000915527344
2020-03-03,26.65999984741211
2020-03-04,27.350000381469727
2020-03-05,25.64999961853028
2020-03-06,24.950000762939453
2020-03-09,21.190000534057617
2020-03-10,22.59000015258789
2020-03-11,21.14999961853028
2020-03-12,18.739999771118164
2020-03-13,21.850000381469727
2020-03-16,17.8799991607666
2020-03-17,17.479999542236328
2020-03-18,15.5
2020-03-19,18.51000022888184
2020-03-20,18.809999465942383
2020-03-23,17.889999389648438
2020-03-24,20.8700008392334
2020-03-25,19.670000076293945
2020-03-26,20.600000381469727
2020-03-27,20.290000915527344
2020-03-30,21.82999992370605
2020-03-31,22.540000915527344
2020-04-01,21.940000534057617
2020-04-02,21.290000915527344
2020-04-03,20.979999542236328
2020-04-06,22.600000381469727
2020-04-07,22.790000915527344
2020-04-08,23.5
2020-04-09,23.959999084472656
2020-04-13,23.670000076293945
2020-04-14,23.21999931335449
2020-04-15,21.850000381469727
2020-04-16,22.26000022888184
2020-04-17,23.46999931335449
2020-04-20,22.56999969482422
2020-04-21,22.21999931335449
2020-04-22,22.84000015258789
2020-04-23,24.06999969482422
2020-04-24,23.540000915527344
2020-04-27,24.93000030517578
2020-04-28,24.71999931335449
2020-04-29,25.88999938964844
2020-04-30,24.270000457763672
2020-05-01,24.40999984741211
2020-05-04,24.31999969482422
2020-05-05,24.14999961853028
2020-05-06,23.8799991607666
2020-05-07,24.1299991607666
2020-05-08,25.3700008392334
2020-05-11,24.299999237060547
2020-05-12,23.239999771118164
2020-05-13,22.14999961853028
2020-05-14,22.25
2020-05-15,22.520000457763672
2020-05-18,24.36000061035156
2020-05-19,24.190000534057617
2020-05-20,24.6200008392334
2020-05-21,24.76000022888184
2020-05-22,24.43000030517578
2020-05-26,25.770000457763672
2020-05-27,27.3700008392334
2020-05-28,26.959999084472656
2020-05-29,26.559999465942383
2020-06-01,26.86000061035156
2020-06-02,27.200000762939453
2020-06-03,27.88999938964844
2020-06-04,28.15999984741211
2020-06-05,29.13999938964844
2020-06-08,29.57999992370605
2020-06-09,29.36000061035156
2020-06-10,28.81999969482422
2020-06-11,25.59000015258789
2020-06-12,26.420000076293945
2020-06-15,26.729999542236328
2020-06-16,28.1299991607666
2020-06-17,27.3799991607666
2020-06-18,26.770000457763672
2020-06-19,27.170000076293945
2020-06-22,27.21999931335449
2020-06-23,27.239999771118164
2020-06-24,25.8700008392334
2020-06-25,26.700000762939453
2020-06-26,25.420000076293945
2020-06-29,25.739999771118164
2020-06-30,26.09000015258789
2020-07-01,25.520000457763672
2020-07-02,25.96999931335449
2020-07-06,25.950000762939453
2020-07-07,25.59000015258789
2020-07-08,24.89999961853028
2020-07-09,24.51000022888184
2020-07-10,25.799999237060547
2020-07-13,25.559999465942383
2020-07-14,26.46999931335449
2020-07-15,27.01000022888184
2020-07-16,27.030000686645508
2020-07-17,26.809999465942383
2020-07-20,26.479999542236328
2020-07-21,27.059999465942383
2020-07-22,27.71999931335449
2020-07-23,27.559999465942383
2020-07-24,27.82999992370605
2020-07-27,28.3700008392334
2020-07-28,27.32999992370605
2020-07-29,27.989999771118164
2020-07-30,27.56999969482422
2020-07-31,27.40999984741211
2020-08-03,28.13999938964844
2020-08-04,27.90999984741211
2020-08-05,28.15999984741211
2020-08-06,27.989999771118164
2020-08-07,28.489999771118164
2020-08-10,30.190000534057617
2020-08-11,30.309999465942383
2020-08-12,30.68000030517578
2020-08-13,30.559999465942383
2020-08-14,30.950000762939453
2020-08-17,30.8799991607666
2020-08-18,30.38999938964844
2020-08-19,30.170000076293945
2020-08-20,30.18000030517578
2020-08-21,29.59000015258789
2020-08-24,30.299999237060547
2020-08-25,29.84000015258789
2020-08-26,29.729999542236328
2020-08-27,29.790000915527344
2020-08-28,30.200000762939453
2020-08-31,29.520000457763672
2020-09-01,30.100000381469727
2020-09-02,30.770000457763672
2020-09-03,30.309999465942383
2020-09-04,30.65999984741211
2020-09-08,29.3799991607666
2020-09-09,29.34000015258789
2020-09-10,29.059999465942383
2020-09-11,29.32999992370605
2020-09-14,30.09000015258789
2020-09-15,30.3700008392334
2020-09-16,30.459999084472656
2020-09-17,31.26000022888184
2020-09-18,32.029998779296875
2020-09-21,29.350000381469727
2020-09-22,29.38999938964844
2020-09-23,29.0
2020-09-24,28.8700008392334
2020-09-25,28.86000061035156
2020-09-28,29.979999542236328
2020-09-29,28.65999984741211
2020-09-30,28.6299991607666
2020-10-01,29.09000015258789
2020-10-02,29.700000762939453
2020-10-05,30.989999771118164
2020-10-06,30.8700008392334
2020-10-07,31.940000534057617
2020-10-08,32.84000015258789
2020-10-09,32.58000183105469
2020-10-12,33.209999084472656
2020-10-13,32.709999084472656
2020-10-14,33.2599983215332
2020-10-15,33.38999938964844
2020-10-16,33.38999938964844
2020-10-19,33.119998931884766
2020-10-20,31.8799991607666
2020-10-21,31.190000534057617
2020-10-22,32.13999938964844
2020-10-23,32.58000183105469
2020-10-26,31.350000381469727
2020-10-27,31.39999961853028
2020-10-28,30.56999969482422
2020-10-29,31.6200008392334
2020-10-30,31.479999542236328
2020-11-02,31.88999938964844
2020-11-03,32.31999969482422
2020-11-04,30.76000022888184
2020-11-05,32.25
2020-11-06,32.040000915527344
2020-11-09,33.349998474121094
2020-11-10,33.90999984741211
2020-11-11,33.84000015258789
2020-11-12,33.11000061035156
2020-11-13,34.619998931884766
2020-11-16,36.90999984741211
2020-11-17,36.56999969482422
2020-11-18,35.630001068115234
2020-11-19,35.81999969482422
2020-11-20,35.25
2020-11-23,36.2599983215332
2020-11-24,38.630001068115234
2020-11-25,37.880001068115234
2020-11-27,37.650001525878906
2020-11-30,36.209999084472656
2020-12-01,37.34000015258789
2020-12-02,37.15999984741211
2020-12-03,37.61000061035156
2020-12-04,38.84000015258789
2020-12-07,38.41999816894531
2020-12-08,38.400001525878906
2020-12-09,38.77999877929688
2020-12-10,39.61000061035156
2020-12-11,39.130001068115234
2020-12-14,37.93999862670898
2020-12-15,38.619998931884766
2020-12-16,38.31999969482422
2020-12-17,37.59000015258789
2020-12-18,36.119998931884766
2020-12-21,36.95000076293945
2020-12-22,36.34000015258789
2020-12-23,36.369998931884766
2020-12-24,36.380001068115234
2020-12-28,35.97999954223633
2020-12-29,36.369998931884766
2020-12-30,36.59000015258789
2020-12-31,36.869998931884766
2021-01-04,36.619998931884766
2021-01-05,37.95000076293945
2021-01-06,40.630001068115234
2021-01-07,39.84999847412109
2021-01-08,39.4900016784668
2021-01-11,40.0099983215332
2021-01-12,41.77999877929688
2021-01-13,40.72999954223633
2021-01-14,40.380001068115234
2021-01-15,39.20000076293945
2021-01-19,39.72999954223633
2021-01-20,40.18000030517578
2021-01-21,38.7400016784668
2021-01-22,38.70000076293945
2021-01-25,38.43999862670898
2021-01-26,36.61000061035156
2021-01-27,35.279998779296875
2021-01-28,35.15999984741211
2021-01-29,34.27000045776367
2021-02-01,34.91999816894531
2021-02-02,35.33000183105469
2021-02-03,36.86000061035156
2021-02-04,37.16999816894531
2021-02-05,37.630001068115234
2021-02-08,38.400001525878906
2021-02-09,38.43999862670898
2021-02-10,38.400001525878906
2021-02-11,38.77999877929688
2021-02-12,39.33000183105469
2021-02-16,41.18999862670898
2021-02-17,40.709999084472656
2021-02-18,39.70000076293945
2021-02-19,40.84000015258789
2021-02-22,42.040000915527344
2021-02-23,42.83000183105469
2021-02-24,43.86000061035156
2021-02-25,42.06999969482422
2021-02-26,41.58000183105469
2021-03-01,44.0099983215332
2021-03-02,43.810001373291016
2021-03-03,44.70000076293945
2021-03-04,43.209999084472656
2021-03-05,45.720001220703125
2021-03-08,48.06999969482422
2021-03-09,47.38999938964844
2021-03-10,48.790000915527344
2021-03-11,48.709999084472656
2021-03-12,49.18999862670898
2021-03-15,48.54999923706055
2021-03-16,46.83000183105469
2021-03-17,47.970001220703125
2021-03-18,47.34999847412109
2021-03-19,47.18999862670898
2021-03-22,47.02999877929688
2021-03-23,44.79999923706055
2021-03-24,46.06999969482422
2021-03-25,47.52999877929688
2021-03-26,50.34999847412109
2021-03-29,49.720001220703125
2021-03-30,51.27999877929688
2021-03-31,50.7599983215332
2021-04-01,50.970001220703125
2021-04-05,51.81999969482422
2021-04-06,51.25
2021-04-07,51.08000183105469
2021-04-08,50.77999877929688
2021-04-09,51.18999862670898
2021-04-12,51.83000183105469
2021-04-13,50.41999816894531
2021-04-14,50.81999969482422
2021-04-15,50.88999938964844
2021-04-16,51.5
2021-04-19,51.18999862670898
2021-04-20,50.119998931884766
2021-04-21,51.18000030517578
2021-04-22,50.33000183105469
2021-04-23,51.88999938964844
2021-04-26,54.65999984741211
2021-04-27,55.02000045776367
2021-04-28,55.130001068115234
2021-04-29,55.27999877929688
2021-04-30,54.220001220703125
2021-05-03,56.70000076293945
2021-05-04,59.40999984741211
2021-05-05,59.959999084472656
2021-05-06,61.650001525878906
2021-05-07,63.36000061035156
2021-05-10,63.97999954223633
2021-05-11,64.33999633789062
2021-05-12,60.84999847412109
2021-05-13,63.66999816894531
2021-05-14,63.7599983215332
2021-05-17,64.54000091552734
2021-05-18,63.290000915527344
2021-05-19,62.209999084472656
2021-05-20,61.95000076293945
2021-05-21,61.540000915527344
2021-05-24,62.060001373291016
2021-05-25,60.18000030517578
2021-05-26,60.93000030517578
2021-05-27,61.959999084472656
2021-05-28,62.43000030517578
2021-06-01,64.5
2021-06-02,63.75
2021-06-03,64.22000122070312
2021-06-04,64.86000061035156
2021-06-07,64.19000244140625
2021-06-08,66.51000213623047
2021-06-09,64.51000213623047
2021-06-10,64.36000061035156
2021-06-11,65.01000213623047
2021-06-14,63.130001068115234
2021-06-15,63.18000030517578
2021-06-16,62.209999084472656
2021-06-17,59.130001068115234
2021-06-18,57.83000183105469
2021-06-21,60.040000915527344
2021-06-22,60.13999938964844
2021-06-23,59.68999862670898
2021-06-24,60.97999954223633
2021-06-25,60.2400016784668
2021-06-28,58.630001068115234
2021-06-29,58.75
2021-06-30,59.59999847412109
2021-07-01,60.90999984741211
2021-07-02,60.720001220703125
2021-07-06,58.220001220703125
2021-07-07,61.220001220703125
2021-07-08,59.959999084472656
2021-07-09,61.5
2021-07-12,62.84999847412109
2021-07-13,61.16999816894531
2021-07-14,61.20000076293945
2021-07-15,61.619998931884766
2021-07-16,59.880001068115234
2021-07-19,57.88999938964844
2021-07-20,59.11000061035156
2021-07-21,59.45000076293945
2021-07-22,59.150001525878906
2021-07-23,59.08000183105469
2021-07-26,61.060001373291016
2021-07-27,61.09000015258789
2021-07-28,61.2599983215332
2021-07-29,64.6500015258789
2021-07-30,64.44999694824219
2021-08-02,62.90999984741211
2021-08-03,64.6500015258789
2021-08-04,62.970001220703125
2021-08-05,61.619998931884766
2021-08-06,62.84000015258789
2021-08-09,64.4000015258789
2021-08-10,68.29000091552734
2021-08-11,71.5199966430664
2021-08-12,72.94000244140625
2021-08-13,73.12000274658203
2021-08-16,71.66999816894531
2021-08-17,68.87000274658203
2021-08-18,69.23999786376953
2021-08-19,67.16000366210938
2021-08-20,66.9800033569336
2021-08-23,68.95999908447266
2021-08-24,71.19000244140625
2021-08-25,70.5
2021-08-26,69.12999725341797
2021-08-27,70.91000366210938
2021-08-30,70.23999786376953
2021-08-31,67.48999786376953
2021-09-01,67.04000091552734
2021-09-02,67.41999816894531
2021-09-03,66.7699966430664
2021-09-07,66.47000122070312
2021-09-08,65.86000061035156
2021-09-09,65.94999694824219
2021-09-10,65.80000305175781
2021-09-13,63.869998931884766
2021-09-14,61.970001220703125
2021-09-15,65.04000091552734
2021-09-16,63.709999084472656
2021-09-17,61.95000076293945
2021-09-20,58.119998931884766
2021-09-21,57.75
2021-09-22,58.18999862670898
2021-09-23,59.16999816894531
2021-09-24,59.84000015258789
2021-09-27,61.790000915527344
2021-09-28,61.84000015258789
2021-09-29,59.54999923706055
2021-09-30,58.47999954223633
2021-10-01,58.290000915527344
2021-10-04,58.5099983215332
2021-10-05,59.34999847412109
2021-10-06,57.540000915527344
2021-10-07,59.43999862670898
2021-10-08,59.09000015258789
2021-10-11,60.720001220703125
2021-10-12,61.63999938964844
2021-10-13,61.02999877929688
2021-10-14,61.66999816894531
2021-10-15,61.880001068115234
2021-10-18,62.41999816894531
2021-10-19,63.5
2021-10-20,65.05999755859375
2021-10-21,63.06999969482422
2021-10-22,63.5
2021-10-25,67.08999633789062
2021-10-26,67.27999877929688
2021-10-27,64.55999755859375
2021-10-28,65.48999786376953
2021-10-29,66.08000183105469
2021-11-01,64.20999908447266
2021-11-02,62.7400016784668
2021-11-03,63.59999847412109
2021-11-04,64.27999877929688
2021-11-05,65.04000091552734
2021-11-08,66.86000061035156
2021-11-09,65.7300033569336
2021-11-10,64.69000244140625
2021-11-11,66.25
2021-11-12,66.16000366210938
2021-11-15,65.4800033569336
2021-11-16,65.36000061035156
2021-11-17,62.959999084472656
2021-11-18,63.61000061035156
2021-11-19,63.11000061035156
2021-11-22,67.02999877929688
2021-11-23,67.48999786376953
2021-11-24,65.1500015258789
2021-11-26,63.5099983215332
2021-11-29,61.400001525878906
2021-11-30,59.79999923706055
2021-12-01,59.09000015258789
2021-12-02,59.59999847412109
2021-12-03,59.369998931884766
2021-12-06,60.0
2021-12-07,62.18999862670898
2021-12-08,61.25
2021-12-09,61.060001373291016
2021-12-10,60.06999969482422
2021-12-13,59.79999923706055
2021-12-14,61.380001068115234
2021-12-15,58.81999969482422
2021-12-16,62.400001525878906
2021-12-17,62.34000015258789
2021-12-20,59.31999969482422
2021-12-21,61.08000183105469
2021-12-22,61.45000076293945
2021-12-23,61.650001525878906
2021-12-27,62.7400016784668
2021-12-28,62.29999923706055
2021-12-29,62.369998931884766
2021-12-30,61.880001068115234
2021-12-31,62.06999969482422
2022-01-03,61.65999984741211
2022-01-04,63.52000045776367
2022-01-05,65.95999908447266
2022-01-06,64.05000305175781
2022-01-07,62.310001373291016
2022-01-10,60.59000015258789
2022-01-11,60.970001220703125
2022-01-12,63.59999847412109
2022-01-13,62.81999969482422
2022-01-14,62.209999084472656
2022-01-18,59.900001525878906
2022-01-19,58.959999084472656
2022-01-20,56.959999084472656
2022-01-21,52.45000076293945
2022-01-24,54.70000076293945
2022-01-25,54.119998931884766
2022-01-26,53.119998931884766
2022-01-27,54.34000015258789
2022-01-28,54.91999816894531
2022-01-31,55.52000045776367
2022-02-01,57.61000061035156
2022-02-02,59.16999816894531
2022-02-03,58.869998931884766
2022-02-04,58.93999862670898
2022-02-07,58.33000183105469
2022-02-08,60.59999847412109
2022-02-09,62.54999923706055
2022-02-10,61.34000015258789
2022-02-11,60.709999084472656
2022-02-14,61.61000061035156
2022-02-15,63.77999877929688
2022-02-16,64.29000091552734
2022-02-17,63.2400016784668
2022-02-18,63.95000076293945
2022-02-22,63.040000915527344
2022-02-23,62.15999984741211
2022-02-24,63.2599983215332
2022-02-25,69.01000213623047
2022-02-28,70.58000183105469
2022-03-01,72.16999816894531
2022-03-02,75.2300033569336
2022-03-03,77.08999633789062
2022-03-04,77.37999725341797
2022-03-07,72.37999725341797
2022-03-08,69.97000122070312
2022-03-09,71.94999694824219
2022-03-10,72.38999938964844
2022-03-11,72.12000274658203
2022-03-14,71.48999786376953
2022-03-15,73.11000061035156
2022-03-16,75.01000213623047
2022-03-17,81.05999755859375
2022-03-18,84.20999908447266
2022-03-21,85.18000030517578
2022-03-22,84.19999694824219
2022-03-23,85.45999908447266
2022-03-24,88.66000366210938
2022-03-25,89.48999786376953
2022-03-28,87.16999816894531
2022-03-29,84.16000366210938
2022-03-30,83.63999938964844
2022-03-31,83.43000030517578
2022-04-01,84.98999786376953
2022-04-04,83.5999984741211
2022-04-05,82.54000091552734
2022-04-06,82.16999816894531
2022-04-07,83.63999938964844
2022-04-08,83.19999694824219
2022-04-11,83.6500015258789
2022-04-12,84.63999938964844
2022-04-13,87.33999633789062
2022-04-14,88.31999969482422
2022-04-18,90.51000213623048
2022-04-19,91.9800033569336
2022-04-20,91.48999786376952
2022-04-21,93.23999786376952
2022-04-22,89.61000061035156
2022-04-25,89.33000183105469
2022-04-26,87.54000091552734
2022-04-27,88.12000274658203
2022-04-28,89.6500015258789
2022-04-29,85.75
2022-05-02,83.62999725341797
2022-05-03,86.36000061035156
2022-05-04,89.51000213623047
2022-05-05,81.41000366210938
2022-05-06,79.66000366210938
2022-05-09,77.22000122070312
2022-05-10,77.05000305175781
2022-05-11,75.37000274658203
2022-05-12,74.73999786376953
2022-05-13,74.12999725341797
2022-05-16,75.11000061035156
2022-05-17,78.44999694824219
2022-05-18,75.88999938964844
2022-05-19,75.75
2022-05-20,75.91000366210938
2022-05-23,78.12999725341797
2022-05-24,78.0999984741211
2022-05-25,80.63999938964844
2022-05-26,84.38999938964844
2022-05-27,87.79000091552734
2022-05-31,85.37999725341797
2022-06-01,83.97000122070312
2022-06-02,84.9800033569336
2022-06-03,82.94000244140625
2022-06-06,82.36000061035156
2022-06-07,85.81999969482422
2022-06-08,81.3499984741211
2022-06-09,76.79000091552734
2022-06-10,74.12999725341797
2022-06-13,70.58000183105469
2022-06-14,71.0199966430664
2022-06-15,72.05000305175781
2022-06-16,69.87000274658203
2022-06-17,71.86000061035156
2022-06-21,70.7300033569336
2022-06-22,67.4000015258789
2022-06-23,65.9800033569336
2022-06-24,68.88999938964844
2022-06-27,69.29000091552734
2022-06-28,67.36000061035156
