,WSM
2018-09-20,33.244998931884766
2018-09-21,33.0099983215332
2018-09-24,32.755001068115234
2018-09-25,32.75
2018-09-26,32.974998474121094
2018-09-27,32.7400016784668
2018-09-28,32.86000061035156
2018-10-01,32.505001068115234
2018-10-02,31.540000915527344
2018-10-03,31.565000534057617
2018-10-04,31.059999465942383
2018-10-05,31.315000534057617
2018-10-08,31.614999771118164
2018-10-09,30.780000686645508
2018-10-10,30.280000686645508
2018-10-11,30.309999465942383
2018-10-12,30.44499969482422
2018-10-15,30.63500022888184
2018-10-16,31.30500030517578
2018-10-17,30.700000762939453
2018-10-18,30.07999992370605
2018-10-19,29.40999984741211
2018-10-22,29.26000022888184
2018-10-23,29.21999931335449
2018-10-24,28.07999992370605
2018-10-25,28.434999465942383
2018-10-26,28.450000762939453
2018-10-29,28.31999969482422
2018-10-30,29.920000076293945
2018-10-31,29.690000534057617
2018-11-01,30.6200008392334
2018-11-02,31.56999969482422
2018-11-05,31.325000762939453
2018-11-06,31.850000381469727
2018-11-07,31.3700008392334
2018-11-08,32.025001525878906
2018-11-09,32.0
2018-11-12,32.130001068115234
2018-11-13,32.4900016784668
2018-11-14,30.88999938964844
2018-11-15,30.280000686645508
2018-11-16,26.8799991607666
2018-11-19,26.364999771118164
2018-11-20,25.63500022888184
2018-11-21,26.309999465942383
2018-11-23,26.739999771118164
2018-11-26,27.63500022888184
2018-11-27,27.64999961853028
2018-11-28,28.48500061035156
2018-11-29,27.95499992370605
2018-11-30,28.315000534057617
2018-12-03,29.375
2018-12-04,27.549999237060547
2018-12-06,27.75
2018-12-07,26.9950008392334
2018-12-10,26.6200008392334
2018-12-11,26.21999931335449
2018-12-12,26.57999992370605
2018-12-13,26.19499969482422
2018-12-14,26.09000015258789
2018-12-17,24.84499931335449
2018-12-18,25.02499961853028
2018-12-19,24.645000457763672
2018-12-20,23.920000076293945
2018-12-21,23.5
2018-12-24,22.770000457763672
2018-12-26,24.905000686645508
2018-12-27,24.90999984741211
2018-12-28,24.940000534057617
2018-12-31,25.225000381469727
2019-01-02,25.084999084472656
2019-01-03,24.920000076293945
2019-01-04,25.280000686645508
2019-01-07,25.950000762939453
2019-01-08,26.64999961853028
2019-01-09,26.770000457763672
2019-01-10,26.125
2019-01-11,26.405000686645508
2019-01-14,26.670000076293945
2019-01-15,27.05500030517578
2019-01-16,26.239999771118164
2019-01-17,26.489999771118164
2019-01-18,26.94499969482422
2019-01-22,26.26000022888184
2019-01-23,25.7549991607666
2019-01-24,25.934999465942383
2019-01-25,26.459999084472656
2019-01-28,26.350000381469727
2019-01-29,26.27499961853028
2019-01-30,26.489999771118164
2019-01-31,27.21500015258789
2019-02-01,27.0
2019-02-04,27.51000022888184
2019-02-05,27.71999931335449
2019-02-06,27.520000457763672
2019-02-07,27.18000030517578
2019-02-08,26.440000534057617
2019-02-11,26.96999931335449
2019-02-12,27.81999969482422
2019-02-13,27.84000015258789
2019-02-14,27.75
2019-02-15,27.86000061035156
2019-02-19,27.84000015258789
2019-02-20,28.21500015258789
2019-02-21,27.709999084472656
2019-02-22,27.76499938964844
2019-02-25,28.59499931335449
2019-02-26,28.44499969482422
2019-02-27,29.459999084472656
2019-02-28,29.07999992370605
2019-03-01,29.424999237060547
2019-03-04,29.02499961853028
2019-03-05,29.165000915527344
2019-03-06,29.20499992370605
2019-03-07,28.90999984741211
2019-03-08,28.51499938964844
2019-03-11,28.80500030517578
2019-03-12,28.76499938964844
2019-03-13,28.4950008392334
2019-03-14,28.104999542236328
2019-03-15,28.09499931335449
2019-03-18,28.21999931335449
2019-03-19,28.3700008392334
2019-03-20,28.424999237060547
2019-03-21,29.61000061035156
2019-03-22,28.5
2019-03-25,28.96999931335449
2019-03-26,28.665000915527344
2019-03-27,28.59000015258789
2019-03-28,28.63500022888184
2019-03-29,28.13500022888184
2019-04-01,28.51000022888184
2019-04-02,28.81999969482422
2019-04-03,29.21500015258789
2019-04-04,29.68000030517578
2019-04-05,30.1200008392334
2019-04-08,30.075000762939453
2019-04-09,29.530000686645508
2019-04-10,29.905000686645508
2019-04-11,29.350000381469727
2019-04-12,28.86000061035156
2019-04-15,28.26499938964844
2019-04-16,28.540000915527344
2019-04-17,28.809999465942383
2019-04-18,28.655000686645508
2019-04-22,28.165000915527344
2019-04-23,28.36000061035156
2019-04-24,29.0
2019-04-25,28.14999961853028
2019-04-26,28.09000015258789
2019-04-29,28.375
2019-04-30,28.584999084472656
2019-05-01,27.674999237060547
2019-05-02,28.38999938964844
2019-05-03,28.31999969482422
2019-05-06,28.0049991607666
2019-05-07,27.045000076293945
2019-05-08,27.375
2019-05-09,27.520000457763672
2019-05-10,27.43000030517578
2019-05-13,26.1299991607666
2019-05-14,26.600000381469727
2019-05-15,26.600000381469727
2019-05-16,26.864999771118164
2019-05-17,26.63500022888184
2019-05-20,26.799999237060547
2019-05-21,27.290000915527344
2019-05-22,27.114999771118164
2019-05-23,25.84499931335449
2019-05-24,26.040000915527344
2019-05-28,26.2549991607666
2019-05-29,25.565000534057617
2019-05-30,25.795000076293945
2019-05-31,29.25
2019-06-03,29.14999961853028
2019-06-04,29.71999931335449
2019-06-05,29.459999084472656
2019-06-06,28.770000457763672
2019-06-07,28.38999938964844
2019-06-10,28.13999938964844
2019-06-11,29.190000534057617
2019-06-12,29.225000381469727
2019-06-13,30.63999938964844
2019-06-14,30.63500022888184
2019-06-17,30.4950008392334
2019-06-18,30.8799991607666
2019-06-19,31.01000022888184
2019-06-20,30.75
2019-06-21,30.65999984741211
2019-06-24,30.81999969482422
2019-06-25,31.350000381469727
2019-06-26,31.489999771118164
2019-06-27,32.130001068115234
2019-06-28,32.5
2019-07-01,32.28499984741211
2019-07-02,32.17499923706055
2019-07-03,32.21500015258789
2019-07-05,32.41999816894531
2019-07-08,31.88999938964844
2019-07-09,30.98500061035156
2019-07-10,31.575000762939453
2019-07-11,31.875
2019-07-12,32.720001220703125
2019-07-15,34.54999923706055
2019-07-16,35.130001068115234
2019-07-17,34.779998779296875
2019-07-18,34.79999923706055
2019-07-19,34.630001068115234
2019-07-22,34.5
2019-07-23,34.54499816894531
2019-07-24,35.10499954223633
2019-07-25,33.849998474121094
2019-07-26,34.0099983215332
2019-07-29,33.71500015258789
2019-07-30,33.665000915527344
2019-07-31,33.34000015258789
2019-08-01,32.07500076293945
2019-08-02,32.02000045776367
2019-08-05,31.915000915527344
2019-08-06,32.474998474121094
2019-08-07,32.41999816894531
2019-08-08,32.85499954223633
2019-08-09,32.07500076293945
2019-08-12,32.6150016784668
2019-08-13,33.04999923706055
2019-08-14,31.09499931335449
2019-08-15,31.44499969482422
2019-08-16,31.64999961853028
2019-08-19,32.54999923706055
2019-08-20,32.349998474121094
2019-08-21,32.72999954223633
2019-08-22,34.15999984741211
2019-08-23,33.654998779296875
2019-08-26,33.709999084472656
2019-08-27,34.20000076293945
2019-08-28,34.38999938964844
2019-08-29,32.08000183105469
2019-08-30,32.900001525878906
2019-09-03,31.354999542236328
2019-09-04,31.479999542236328
2019-09-05,32.415000915527344
2019-09-06,32.630001068115234
2019-09-09,33.41999816894531
2019-09-10,34.625
2019-09-11,34.2400016784668
2019-09-12,33.630001068115234
2019-09-13,33.994998931884766
2019-09-16,33.685001373291016
2019-09-17,33.595001220703125
2019-09-18,32.63999938964844
2019-09-19,32.53499984741211
2019-09-20,32.55500030517578
2019-09-23,33.650001525878906
2019-09-24,33.59000015258789
2019-09-25,33.71500015258789
2019-09-26,33.48500061035156
2019-09-27,33.96500015258789
2019-09-30,33.9900016784668
2019-10-01,33.904998779296875
2019-10-02,32.54999923706055
2019-10-03,32.474998474121094
2019-10-04,32.775001525878906
2019-10-07,32.404998779296875
2019-10-08,31.98500061035156
2019-10-09,32.51499938964844
2019-10-10,32.880001068115234
2019-10-11,34.30500030517578
2019-10-14,34.02000045776367
2019-10-15,34.959999084472656
2019-10-16,34.92499923706055
2019-10-17,35.14500045776367
2019-10-18,34.630001068115234
2019-10-21,35.244998931884766
2019-10-22,35.6150016784668
2019-10-23,34.8849983215332
2019-10-24,33.880001068115234
2019-10-25,34.52000045776367
2019-10-28,34.125
2019-10-29,34.310001373291016
2019-10-30,33.8650016784668
2019-10-31,33.39500045776367
2019-11-01,33.39500045776367
2019-11-04,33.7400016784668
2019-11-05,34.04499816894531
2019-11-06,34.26499938964844
2019-11-07,34.6150016784668
2019-11-08,34.619998931884766
2019-11-11,35.685001373291016
2019-11-12,35.23500061035156
2019-11-13,35.584999084472656
2019-11-14,36.22999954223633
2019-11-15,36.43000030517578
2019-11-18,36.470001220703125
2019-11-19,35.02000045776367
2019-11-20,34.29999923706055
2019-11-21,34.375
2019-11-22,33.709999084472656
2019-11-25,34.6150016784668
2019-11-26,35.66999816894531
2019-11-27,35.35499954223633
2019-11-29,34.70000076293945
2019-12-02,33.98500061035156
2019-12-03,33.73500061035156
2019-12-04,34.02000045776367
2019-12-05,34.07500076293945
2019-12-06,35.189998626708984
2019-12-09,34.91999816894531
2019-12-10,34.73500061035156
2019-12-11,35.029998779296875
2019-12-12,35.05500030517578
2019-12-13,34.6150016784668
2019-12-16,35.11000061035156
2019-12-17,35.65999984741211
2019-12-18,36.30500030517578
2019-12-19,36.43999862670898
2019-12-20,36.40999984741211
2019-12-23,36.80500030517578
2019-12-24,36.59000015258789
2019-12-26,37.005001068115234
2019-12-27,36.5099983215332
2019-12-30,36.720001220703125
2019-12-31,36.720001220703125
2020-01-02,36.31999969482422
2020-01-03,36.05500030517578
2020-01-06,36.18999862670898
2020-01-07,36.880001068115234
2020-01-08,37.125
2020-01-09,37.54999923706055
2020-01-10,37.185001373291016
2020-01-13,37.7599983215332
2020-01-14,38.005001068115234
2020-01-15,37.78499984741211
2020-01-16,38.2599983215332
2020-01-17,38.29499816894531
2020-01-21,38.08000183105469
2020-01-22,37.86000061035156
2020-01-23,37.73500061035156
2020-01-24,37.494998931884766
2020-01-27,36.67499923706055
2020-01-28,37.36000061035156
2020-01-29,36.82500076293945
2020-01-30,36.375
2020-01-31,35.040000915527344
2020-02-03,35.095001220703125
2020-02-04,35.630001068115234
2020-02-05,37.1150016784668
2020-02-06,36.0099983215332
2020-02-07,35.529998779296875
2020-02-10,35.755001068115234
2020-02-11,36.39500045776367
2020-02-12,37.2400016784668
2020-02-13,36.994998931884766
2020-02-14,37.0099983215332
2020-02-18,37.06499862670898
2020-02-19,36.540000915527344
2020-02-20,37.06999969482422
2020-02-21,36.834999084472656
2020-02-24,34.369998931884766
2020-02-25,33.27000045776367
2020-02-26,32.470001220703125
2020-02-27,31.700000762939453
2020-02-28,31.19499969482422
2020-03-02,32.29999923706055
2020-03-03,31.229999542236328
2020-03-04,32.57500076293945
2020-03-05,30.559999465942383
2020-03-06,30.075000762939453
2020-03-09,27.0
2020-03-10,27.315000534057617
2020-03-11,25.489999771118164
2020-03-12,21.309999465942383
2020-03-13,22.709999084472656
2020-03-16,17.790000915527344
2020-03-17,17.524999618530273
2020-03-18,15.329999923706056
2020-03-19,19.1299991607666
2020-03-20,18.184999465942383
2020-03-23,18.6299991607666
2020-03-24,21.2450008392334
2020-03-25,21.8700008392334
2020-03-26,21.96500015258789
2020-03-27,21.02499961853028
2020-03-30,21.684999465942383
2020-03-31,21.26000022888184
2020-04-01,18.799999237060547
2020-04-02,19.02499961853028
2020-04-03,19.09499931335449
2020-04-06,23.174999237060547
2020-04-07,22.565000534057617
2020-04-08,23.82999992370605
2020-04-09,25.540000915527344
2020-04-13,25.674999237060547
2020-04-14,26.71999931335449
2020-04-15,24.625
2020-04-16,24.299999237060547
2020-04-17,25.81999969482422
2020-04-20,25.38500022888184
2020-04-21,26.165000915527344
2020-04-22,26.475000381469727
2020-04-23,27.424999237060547
2020-04-24,28.989999771118164
2020-04-27,30.75
2020-04-28,31.065000534057617
2020-04-29,32.689998626708984
2020-04-30,30.920000076293945
2020-05-01,30.125
2020-05-04,31.30500030517578
2020-05-05,32.505001068115234
2020-05-06,33.08000183105469
2020-05-07,33.40999984741211
2020-05-08,34.154998779296875
2020-05-11,34.14500045776367
2020-05-12,33.94499969482422
2020-05-13,32.380001068115234
2020-05-14,32.58000183105469
2020-05-15,33.2599983215332
2020-05-18,35.13999938964844
2020-05-19,34.07500076293945
2020-05-20,33.18000030517578
2020-05-21,33.27000045776367
2020-05-22,33.244998931884766
2020-05-26,34.82500076293945
2020-05-27,36.67499923706055
2020-05-28,36.51499938964844
2020-05-29,41.60499954223633
2020-06-01,40.625
2020-06-02,43.0099983215332
2020-06-03,42.66999816894531
2020-06-04,42.505001068115234
2020-06-05,42.76499938964844
2020-06-08,42.665000915527344
2020-06-09,42.91999816894531
2020-06-10,42.20500183105469
2020-06-11,39.75
2020-06-12,40.09999847412109
2020-06-15,41.34999847412109
2020-06-16,42.63999938964844
2020-06-17,43.334999084472656
2020-06-18,43.07500076293945
2020-06-19,42.81999969482422
2020-06-22,42.52999877929688
2020-06-23,42.380001068115234
2020-06-24,41.81499862670898
2020-06-25,41.84999847412109
2020-06-26,41.61000061035156
2020-06-29,40.994998931884766
2020-06-30,41.005001068115234
2020-07-01,42.40999984741211
2020-07-02,41.59999847412109
2020-07-06,42.0
2020-07-07,41.83000183105469
2020-07-08,42.9900016784668
2020-07-09,42.31499862670898
2020-07-10,42.5099983215332
2020-07-13,41.45500183105469
2020-07-14,41.65999984741211
2020-07-15,42.42499923706055
2020-07-16,42.18999862670898
2020-07-17,41.900001525878906
2020-07-20,40.77000045776367
2020-07-21,41.26499938964844
2020-07-22,43.38999938964844
2020-07-23,42.65499877929688
2020-07-24,42.45500183105469
2020-07-27,43.29499816894531
2020-07-28,41.75
2020-07-29,42.79999923706055
2020-07-30,43.82500076293945
2020-07-31,43.560001373291016
2020-08-03,43.47999954223633
2020-08-04,43.94499969482422
2020-08-05,44.334999084472656
2020-08-06,44.869998931884766
2020-08-07,46.584999084472656
2020-08-10,46.91999816894531
2020-08-11,46.470001220703125
2020-08-12,46.84999847412109
2020-08-13,46.85499954223633
2020-08-14,47.290000915527344
2020-08-17,48.7400016784668
2020-08-18,48.255001068115234
2020-08-19,47.900001525878906
2020-08-20,47.6349983215332
2020-08-21,49.54999923706055
2020-08-24,49.630001068115234
2020-08-25,47.68000030517578
2020-08-26,49.47999954223633
2020-08-27,45.56499862670898
2020-08-28,44.77999877929688
2020-08-31,43.880001068115234
2020-09-01,44.02999877929688
2020-09-02,44.165000915527344
2020-09-03,42.85499954223633
2020-09-04,42.27999877929688
2020-09-08,43.18999862670898
2020-09-09,44.935001373291016
2020-09-10,45.34999847412109
2020-09-11,45.709999084472656
2020-09-14,46.709999084472656
2020-09-15,46.52000045776367
2020-09-16,45.73500061035156
2020-09-17,44.810001373291016
2020-09-18,43.584999084472656
2020-09-21,43.05500030517578
2020-09-22,43.93999862670898
2020-09-23,44.20000076293945
2020-09-24,43.375
2020-09-25,43.43000030517578
2020-09-28,44.18000030517578
2020-09-29,44.625
2020-09-30,45.220001220703125
2020-10-01,46.880001068115234
2020-10-02,47.255001068115234
2020-10-05,49.51499938964844
2020-10-06,48.59999847412109
2020-10-07,48.3650016784668
2020-10-08,49.41999816894531
2020-10-09,50.084999084472656
2020-10-12,49.84999847412109
2020-10-13,52.880001068115234
2020-10-14,52.18000030517578
2020-10-15,52.63999938964844
2020-10-16,52.5
2020-10-19,52.48500061035156
2020-10-20,51.38999938964844
2020-10-21,49.290000915527344
2020-10-22,48.83000183105469
2020-10-23,49.68999862670898
2020-10-26,48.39500045776367
2020-10-27,48.084999084472656
2020-10-28,47.36000061035156
2020-10-29,47.11000061035156
2020-10-30,45.60499954223633
2020-11-02,46.060001373291016
2020-11-03,48.125
2020-11-04,49.39500045776367
2020-11-05,49.47499847412109
2020-11-06,49.89500045776367
2020-11-09,44.90999984741211
2020-11-10,45.48500061035156
2020-11-11,47.88999938964844
2020-11-12,46.18000030517578
2020-11-13,46.77999877929688
2020-11-16,47.95500183105469
2020-11-17,48.29999923706055
2020-11-18,48.58000183105469
2020-11-19,50.52000045776367
2020-11-20,53.85499954223633
2020-11-23,56.290000915527344
2020-11-24,56.47999954223633
2020-11-25,56.005001068115234
2020-11-27,54.970001220703125
2020-11-30,54.73500061035156
2020-12-01,55.369998931884766
2020-12-02,55.07500076293945
2020-12-03,55.55500030517578
2020-12-04,55.88999938964844
2020-12-07,53.185001373291016
2020-12-08,53.78499984741211
2020-12-09,54.09999847412109
2020-12-10,52.435001373291016
2020-12-11,52.5
2020-12-14,53.505001068115234
2020-12-15,55.22499847412109
2020-12-16,56.17499923706055
2020-12-17,56.45000076293945
2020-12-18,54.81999969482422
2020-12-21,54.47999954223633
2020-12-22,53.91999816894531
2020-12-23,53.900001525878906
2020-12-24,53.84000015258789
2020-12-28,52.060001373291016
2020-12-29,52.18000030517578
2020-12-30,51.73500061035156
2020-12-31,50.91999816894531
2021-01-04,51.47499847412109
2021-01-05,52.08000183105469
2021-01-06,53.45500183105469
2021-01-07,54.275001525878906
2021-01-08,53.94499969482422
2021-01-11,55.59000015258789
2021-01-12,59.125
2021-01-13,59.96500015258789
2021-01-14,62.56499862670898
2021-01-15,62.43000030517578
2021-01-19,62.494998931884766
2021-01-20,64.2699966430664
2021-01-21,63.35499954223633
2021-01-22,66.16000366210938
2021-01-25,66.27999877929688
2021-01-26,68.19999694824219
2021-01-27,73.80000305175781
2021-01-28,66.95999908447266
2021-01-29,64.45999908447266
2021-02-01,62.70000076293945
2021-02-02,62.869998931884766
2021-02-03,63.39500045776367
2021-02-04,63.91999816894531
2021-02-05,64.375
2021-02-08,64.31999969482422
2021-02-09,64.54000091552734
2021-02-10,63.56999969482422
2021-02-11,63.81999969482422
2021-02-12,63.30500030517578
2021-02-16,62.380001068115234
2021-02-17,62.16999816894531
2021-02-18,63.71500015258789
2021-02-19,64.91500091552734
2021-02-22,63.78499984741211
2021-02-23,64.30000305175781
2021-02-24,64.55000305175781
2021-02-25,64.12999725341797
2021-02-26,65.6449966430664
2021-03-01,67.72000122070312
2021-03-02,67.86000061035156
2021-03-03,66.27999877929688
2021-03-04,63.23500061035156
2021-03-05,64.08499908447266
2021-03-08,65.75499725341797
2021-03-09,64.57499694824219
2021-03-10,66.375
2021-03-11,67.2300033569336
2021-03-12,67.54000091552734
2021-03-15,68.5
2021-03-16,69.25
2021-03-17,68.19499969482422
2021-03-18,80.78500366210938
2021-03-19,87.41999816894531
2021-03-22,90.0
2021-03-23,90.00499725341797
2021-03-24,82.91500091552734
2021-03-25,86.12000274658203
2021-03-26,89.38999938964844
2021-03-29,89.7699966430664
2021-03-30,92.0
2021-03-31,89.5999984741211
2021-04-01,91.04000091552734
2021-04-05,91.44000244140624
2021-04-06,93.44499969482422
2021-04-07,89.30500030517578
2021-04-08,92.65499877929688
2021-04-09,91.61000061035156
2021-04-12,88.44999694824219
2021-04-13,87.38500213623047
2021-04-14,86.31500244140625
2021-04-15,86.04000091552734
2021-04-16,87.15499877929688
2021-04-19,84.47000122070312
2021-04-20,84.13500213623047
2021-04-21,85.68499755859375
2021-04-22,84.29499816894531
2021-04-23,86.34500122070312
2021-04-26,88.95500183105469
2021-04-27,89.41999816894531
2021-04-28,88.0250015258789
2021-04-29,87.875
2021-04-30,85.375
2021-05-03,87.67500305175781
2021-05-04,86.07499694824219
2021-05-05,87.76000213623047
2021-05-06,91.5749969482422
2021-05-07,93.3499984741211
2021-05-10,93.5199966430664
2021-05-11,90.5749969482422
2021-05-12,84.04499816894531
2021-05-13,83.80500030517578
2021-05-14,85.88500213623047
2021-05-17,85.6449966430664
2021-05-18,85.1449966430664
2021-05-19,81.80000305175781
2021-05-20,81.6500015258789
2021-05-21,81.5
2021-05-24,82.47000122070312
2021-05-25,83.49500274658203
2021-05-26,85.6449966430664
2021-05-27,85.55500030517578
2021-05-28,84.7699966430664
2021-06-01,85.4749984741211
2021-06-02,86.69499969482422
2021-06-03,82.1050033569336
2021-06-04,83.25499725341797
2021-06-07,84.93000030517578
2021-06-08,85.17500305175781
2021-06-09,83.66000366210938
2021-06-10,83.33999633789062
2021-06-11,84.875
2021-06-14,82.62000274658203
2021-06-15,80.75
2021-06-16,79.875
2021-06-17,78.0199966430664
2021-06-18,75.46499633789062
2021-06-21,77.69000244140625
2021-06-22,77.50499725341797
2021-06-23,78.9000015258789
2021-06-24,79.1500015258789
2021-06-25,79.625
2021-06-28,79.74500274658203
2021-06-29,80.62000274658203
2021-06-30,79.82499694824219
2021-07-01,80.12999725341797
2021-07-02,80.79000091552734
2021-07-06,80.66500091552734
2021-07-07,81.7750015258789
2021-07-08,79.68499755859375
2021-07-09,82.37999725341797
2021-07-12,82.81500244140625
2021-07-13,81.75499725341797
2021-07-14,80.40499877929688
2021-07-15,78.97000122070312
2021-07-16,77.08999633789062
2021-07-19,77.29499816894531
2021-07-20,79.49500274658203
2021-07-21,79.46499633789062
2021-07-22,77.19499969482422
2021-07-23,78.52999877929688
2021-07-26,78.16999816894531
2021-07-27,76.99500274658203
2021-07-28,78.2750015258789
2021-07-29,78.58000183105469
2021-07-30,75.8499984741211
2021-08-02,77.41500091552734
2021-08-03,79.3499984741211
2021-08-04,78.26000213623047
2021-08-05,78.95500183105469
2021-08-06,77.32499694824219
2021-08-09,76.41999816894531
2021-08-10,79.3949966430664
2021-08-11,81.80000305175781
2021-08-12,81.75
2021-08-13,79.65499877929688
2021-08-16,82.19499969482422
2021-08-17,80.56500244140625
2021-08-18,81.40499877929688
2021-08-19,79.32499694824219
2021-08-20,81.76000213623047
2021-08-23,81.05500030517578
2021-08-24,84.77999877929688
2021-08-25,85.37000274658203
2021-08-26,93.33999633789062
2021-08-27,91.93000030517578
2021-08-30,92.91000366210938
2021-08-31,93.3499984741211
2021-09-01,91.625
2021-09-02,91.01000213623048
2021-09-03,89.6050033569336
2021-09-07,86.52999877929688
2021-09-08,87.5999984741211
2021-09-09,90.4749984741211
2021-09-10,89.70500183105469
2021-09-13,89.03500366210938
2021-09-14,89.19999694824219
2021-09-15,92.125
2021-09-16,94.1449966430664
2021-09-17,92.68000030517578
2021-09-20,91.45999908447266
2021-09-21,92.36499786376952
2021-09-22,94.95500183105467
2021-09-23,94.25499725341795
2021-09-24,95.62000274658205
2021-09-27,97.2300033569336
2021-09-28,95.87999725341795
2021-09-29,95.83000183105467
2021-09-30,88.66500091552734
2021-10-01,87.44999694824219
2021-10-04,85.04499816894531
2021-10-05,84.87000274658203
2021-10-06,83.43000030517578
2021-10-07,86.32499694824219
2021-10-08,85.51000213623047
2021-10-11,85.70500183105469
2021-10-12,86.4749984741211
2021-10-13,87.0199966430664
2021-10-14,89.41999816894531
2021-10-15,91.12999725341795
2021-10-18,92.8249969482422
2021-10-19,92.6449966430664
2021-10-20,93.56500244140624
2021-10-21,94.30999755859376
2021-10-22,94.79000091552734
2021-10-25,92.61499786376952
2021-10-26,91.16000366210938
2021-10-27,90.95999908447266
2021-10-28,92.0749969482422
2021-10-29,92.86499786376952
2021-11-01,93.88999938964844
2021-11-02,97.0500030517578
2021-11-03,101.94000244140624
2021-11-04,103.69000244140624
2021-11-05,103.61499786376952
2021-11-08,101.68499755859376
2021-11-09,102.29499816894533
2021-11-10,100.6999969482422
2021-11-11,103.16999816894533
2021-11-12,105.24500274658205
2021-11-15,106.0
2021-11-16,110.81500244140624
2021-11-17,104.9749984741211
2021-11-18,109.44499969482422
2021-11-19,107.8249969482422
2021-11-22,108.70999908447266
2021-11-23,105.75
2021-11-24,104.90499877929688
2021-11-26,102.86000061035156
2021-11-29,103.0
2021-11-30,97.41999816894533
2021-12-01,93.34500122070312
2021-12-02,92.33000183105467
2021-12-03,90.5
2021-12-06,88.73500061035156
2021-12-07,91.45999908447266
2021-12-08,91.33000183105467
2021-12-09,90.41000366210938
2021-12-10,87.71499633789062
2021-12-13,84.81999969482422
2021-12-14,85.0
2021-12-15,85.80000305175781
2021-12-16,82.48999786376953
2021-12-17,84.72000122070312
2021-12-20,81.2750015258789
2021-12-21,83.96499633789062
2021-12-22,85.94499969482422
2021-12-23,84.4800033569336
2021-12-27,84.30500030517578
2021-12-28,83.83000183105469
2021-12-29,84.83499908447266
2021-12-30,84.69499969482422
2021-12-31,84.56500244140625
2022-01-03,84.43499755859375
2022-01-04,82.94000244140625
2022-01-05,77.03500366210938
2022-01-06,78.30500030517578
2022-01-07,75.43000030517578
2022-01-10,75.95999908447266
2022-01-11,76.72000122070312
2022-01-12,75.84500122070312
2022-01-13,74.37000274658203
2022-01-14,73.5199966430664
2022-01-18,73.45999908447266
2022-01-19,73.94999694824219
2022-01-20,71.29000091552734
2022-01-21,71.29000091552734
2022-01-24,77.46499633789062
2022-01-25,78.11000061035156
2022-01-26,74.9000015258789
2022-01-27,73.18499755859375
2022-01-28,77.40499877929688
2022-01-31,80.2699966430664
2022-02-01,82.4000015258789
2022-02-02,81.88500213623047
2022-02-03,80.78500366210938
2022-02-04,81.1500015258789
2022-02-07,81.0
2022-02-08,82.05000305175781
2022-02-09,81.83499908447266
2022-02-10,79.00499725341797
2022-02-11,77.08999633789062
2022-02-14,76.58999633789062
2022-02-15,77.16500091552734
2022-02-16,74.75499725341797
2022-02-17,71.29000091552734
2022-02-18,70.18000030517578
2022-02-22,66.43499755859375
2022-02-23,66.95999908447266
2022-02-24,70.42500305175781
2022-02-25,72.26499938964844
2022-02-28,72.43000030517578
2022-03-01,73.3550033569336
2022-03-02,74.875
2022-03-03,75.83000183105469
2022-03-04,75.91000366210938
2022-03-07,70.71499633789062
2022-03-08,72.80999755859375
2022-03-09,73.0999984741211
2022-03-10,73.22000122070312
2022-03-11,70.56500244140625
2022-03-14,72.30999755859375
2022-03-15,74.25499725341797
2022-03-16,76.2249984741211
2022-03-17,80.34500122070312
2022-03-18,82.08999633789062
2022-03-21,79.31500244140625
2022-03-22,78.83499908447266
2022-03-23,74.44499969482422
2022-03-24,73.375
2022-03-25,72.79000091552734
2022-03-28,74.2750015258789
2022-03-29,77.90499877929688
2022-03-30,72.44000244140625
2022-03-31,72.5
2022-04-01,70.94999694824219
2022-04-04,73.53500366210938
2022-04-05,74.38999938964844
2022-04-06,70.45500183105469
2022-04-07,71.50499725341797
2022-04-08,73.45999908447266
2022-04-11,75.7300033569336
2022-04-12,76.1500015258789
2022-04-13,76.56999969482422
2022-04-14,74.48999786376953
2022-04-18,70.625
2022-04-19,73.58999633789062
2022-04-20,71.80000305175781
2022-04-21,70.17500305175781
2022-04-22,67.62999725341797
2022-04-25,70.19999694824219
2022-04-26,67.68499755859375
2022-04-27,67.30999755859375
2022-04-28,69.12999725341797
2022-04-29,65.23999786376953
2022-05-02,68.88999938964844
2022-05-03,69.75
2022-05-04,71.08499908447266
2022-05-05,66.17500305175781
2022-05-06,61.845001220703125
2022-05-09,62.130001068115234
2022-05-10,63.52999877929688
2022-05-11,61.97999954223633
2022-05-12,62.525001525878906
2022-05-13,63.05500030517578
2022-05-16,62.03499984741211
2022-05-17,64.26499938964844
2022-05-18,55.23500061035156
2022-05-19,56.16999816894531
2022-05-20,54.07500076293945
2022-05-23,54.150001525878906
2022-05-24,52.73500061035156
2022-05-25,57.4900016784668
2022-05-26,65.0
2022-05-27,65.45500183105469
2022-05-31,63.959999084472656
2022-06-01,62.51499938964844
2022-06-02,64.95500183105469
2022-06-03,62.13999938964844
2022-06-06,63.72499847412109
2022-06-07,62.8650016784668
2022-06-08,63.040000915527344
2022-06-09,63.07500076293945
2022-06-10,60.619998931884766
2022-06-13,59.81499862670898
2022-06-14,60.34999847412109
2022-06-15,60.64500045776367
2022-06-16,57.82500076293945
2022-06-17,59.43000030517578
2022-06-21,59.80500030517578
2022-06-22,59.92499923706055
2022-06-23,60.625
2022-06-24,63.04499816894531
2022-06-27,61.15999984741211
2022-06-28,59.20500183105469
2022-06-29,58.04999923706055
