,JBL
2016-08-24,20.93000030517578
2016-08-25,21.07999992370605
2016-08-26,21.07999992370605
2016-08-29,21.15999984741211
2016-08-30,21.18000030517578
2016-08-31,21.190000534057617
2016-09-01,21.290000915527344
2016-09-02,21.420000076293945
2016-09-06,21.56999969482422
2016-09-07,21.780000686645508
2016-09-08,21.57999992370605
2016-09-09,20.690000534057617
2016-09-12,20.93000030517578
2016-09-13,20.770000457763672
2016-09-14,21.43000030517578
2016-09-15,22.43000030517578
2016-09-16,22.479999542236328
2016-09-19,23.13999938964844
2016-09-20,23.15999984741211
2016-09-21,23.729999542236328
2016-09-22,22.39999961853028
2016-09-23,21.88999938964844
2016-09-26,21.780000686645508
2016-09-27,21.920000076293945
2016-09-28,22.0
2016-09-29,21.75
2016-09-30,21.81999969482422
2016-10-03,21.61000061035156
2016-10-04,21.739999771118164
2016-10-05,21.920000076293945
2016-10-06,22.020000457763672
2016-10-07,21.780000686645508
2016-10-10,21.84000015258789
2016-10-11,21.600000381469727
2016-10-12,21.479999542236328
2016-10-13,21.309999465942383
2016-10-14,21.26000022888184
2016-10-17,21.350000381469727
2016-10-18,21.75
2016-10-19,21.93000030517578
2016-10-20,21.729999542236328
2016-10-21,21.68000030517578
2016-10-24,21.850000381469727
2016-10-25,21.780000686645508
2016-10-26,21.68000030517578
2016-10-27,21.530000686645508
2016-10-28,21.420000076293945
2016-10-31,21.34000015258789
2016-11-01,21.049999237060547
2016-11-02,20.71999931335449
2016-11-03,20.520000457763672
2016-11-04,20.450000762939453
2016-11-07,21.100000381469727
2016-11-08,21.309999465942383
2016-11-09,21.56999969482422
2016-11-10,21.290000915527344
2016-11-11,21.64999961853028
2016-11-14,21.700000762939453
2016-11-15,21.420000076293945
2016-11-16,20.64999961853028
2016-11-17,20.6299991607666
2016-11-18,20.40999984741211
2016-11-21,20.43000030517578
2016-11-22,21.39999961853028
2016-11-23,21.71999931335449
2016-11-25,21.6200008392334
2016-11-28,21.38999938964844
2016-11-29,21.170000076293945
2016-11-30,21.14999961853028
2016-12-01,20.65999984741211
2016-12-02,20.5
2016-12-05,20.989999771118164
2016-12-06,21.489999771118164
2016-12-07,21.309999465942383
2016-12-08,21.57999992370605
2016-12-09,21.6200008392334
2016-12-12,21.489999771118164
2016-12-13,21.6299991607666
2016-12-14,21.5
2016-12-15,21.56999969482422
2016-12-16,24.14999961853028
2016-12-19,24.239999771118164
2016-12-20,24.38999938964844
2016-12-21,24.200000762939453
2016-12-22,24.06999969482422
2016-12-23,24.11000061035156
2016-12-27,24.15999984741211
2016-12-28,23.770000457763672
2016-12-29,23.799999237060547
2016-12-30,23.670000076293945
2017-01-03,23.979999542236328
2017-01-04,23.950000762939453
2017-01-05,23.46999931335449
2017-01-06,23.34000015258789
2017-01-09,23.25
2017-01-10,23.34000015258789
2017-01-11,23.229999542236328
2017-01-12,23.38999938964844
2017-01-13,23.57999992370605
2017-01-17,22.989999771118164
2017-01-18,23.229999542236328
2017-01-19,23.06999969482422
2017-01-20,23.200000762939453
2017-01-23,23.21999931335449
2017-01-24,23.57999992370605
2017-01-25,23.850000381469727
2017-01-26,23.81999969482422
2017-01-27,23.8799991607666
2017-01-30,23.780000686645508
2017-01-31,23.979999542236328
2017-02-01,24.25
2017-02-02,24.21999931335449
2017-02-03,24.38999938964844
2017-02-06,24.36000061035156
2017-02-07,24.350000381469727
2017-02-08,24.43000030517578
2017-02-09,24.940000534057617
2017-02-10,25.440000534057617
2017-02-13,25.440000534057617
2017-02-14,25.15999984741211
2017-02-15,25.71999931335449
2017-02-16,25.96999931335449
2017-02-17,25.90999984741211
2017-02-21,26.200000762939453
2017-02-22,26.290000915527344
2017-02-23,26.13999938964844
2017-02-24,26.229999542236328
2017-02-27,26.299999237060547
2017-02-28,25.51000022888184
2017-03-01,25.89999961853028
2017-03-02,25.76000022888184
2017-03-03,25.959999084472656
2017-03-06,26.030000686645508
2017-03-07,26.270000457763672
2017-03-08,26.3700008392334
2017-03-09,26.25
2017-03-10,26.32999992370605
2017-03-13,26.450000762939453
2017-03-14,26.700000762939453
2017-03-15,26.979999542236328
2017-03-16,28.26000022888184
2017-03-17,28.799999237060547
2017-03-20,28.93000030517578
2017-03-21,28.39999961853028
2017-03-22,28.850000381469727
2017-03-23,28.770000457763672
2017-03-24,28.739999771118164
2017-03-27,28.780000686645508
2017-03-28,28.950000762939453
2017-03-29,28.940000534057617
2017-03-30,29.059999465942383
2017-03-31,28.920000076293945
2017-04-03,28.68000030517578
2017-04-04,28.59000015258789
2017-04-05,28.0
2017-04-06,28.86000061035156
2017-04-07,28.71999931335449
2017-04-10,28.690000534057617
2017-04-11,28.850000381469727
2017-04-12,28.61000061035156
2017-04-13,28.239999771118164
2017-04-17,28.6299991607666
2017-04-18,28.65999984741211
2017-04-19,29.0
2017-04-20,29.3700008392334
2017-04-21,28.950000762939453
2017-04-24,29.520000457763672
2017-04-25,29.440000534057617
2017-04-26,29.309999465942383
2017-04-27,29.479999542236328
2017-04-28,29.020000457763672
2017-05-01,29.13999938964844
2017-05-02,29.209999084472656
2017-05-03,28.82999992370605
2017-05-04,28.940000534057617
2017-05-05,28.950000762939453
2017-05-08,29.09000015258789
2017-05-09,28.780000686645508
2017-05-10,29.049999237060547
2017-05-11,29.09000015258789
2017-05-12,28.950000762939453
2017-05-15,29.21999931335449
2017-05-16,29.850000381469727
2017-05-17,29.32999992370605
2017-05-18,28.229999542236328
2017-05-19,28.57999992370605
2017-05-22,29.040000915527344
2017-05-23,29.01000022888184
2017-05-24,29.39999961853028
2017-05-25,29.86000061035156
2017-05-26,29.31999969482422
2017-05-30,29.950000762939453
2017-05-31,29.920000076293945
2017-06-01,30.65999984741211
2017-06-02,30.86000061035156
2017-06-05,30.940000534057617
2017-06-06,31.1299991607666
2017-06-07,30.979999542236328
2017-06-08,31.459999084472656
2017-06-09,31.040000915527344
2017-06-12,30.84000015258789
2017-06-13,30.850000381469727
2017-06-14,30.6299991607666
2017-06-15,29.440000534057617
2017-06-16,28.459999084472656
2017-06-19,29.13999938964844
2017-06-20,28.63999938964844
2017-06-21,29.100000381469727
2017-06-22,29.36000061035156
2017-06-23,30.09000015258789
2017-06-26,30.239999771118164
2017-06-27,29.190000534057617
2017-06-28,29.770000457763672
2017-06-29,29.040000915527344
2017-06-30,29.190000534057617
2017-07-03,29.540000915527344
2017-07-05,29.25
2017-07-06,28.850000381469727
2017-07-07,29.290000915527344
2017-07-10,29.450000762939453
2017-07-11,29.65999984741211
2017-07-12,30.020000457763672
2017-07-13,30.200000762939453
2017-07-14,30.489999771118164
2017-07-17,30.5
2017-07-18,30.549999237060547
2017-07-19,30.71999931335449
2017-07-20,30.64999961853028
2017-07-21,30.739999771118164
2017-07-24,30.920000076293945
2017-07-25,31.100000381469727
2017-07-26,31.06999969482422
2017-07-27,31.200000762939453
2017-07-28,30.56999969482422
2017-07-31,30.5
2017-08-01,30.420000076293945
2017-08-02,31.190000534057617
2017-08-03,30.690000534057617
2017-08-04,30.71999931335449
2017-08-07,31.030000686645508
2017-08-08,30.770000457763672
2017-08-09,30.420000076293945
2017-08-10,29.39999961853028
2017-08-11,29.21999931335449
2017-08-14,29.6200008392334
2017-08-15,29.59000015258789
2017-08-16,30.07999992370605
2017-08-17,29.479999542236328
2017-08-18,29.670000076293945
2017-08-21,29.530000686645508
2017-08-22,30.07999992370605
2017-08-23,30.100000381469727
2017-08-24,30.290000915527344
2017-08-25,30.299999237060547
2017-08-28,30.40999984741211
2017-08-29,30.61000061035156
2017-08-30,30.920000076293945
2017-08-31,31.350000381469727
2017-09-01,31.34000015258789
2017-09-05,30.8700008392334
2017-09-06,30.43000030517578
2017-09-07,30.36000061035156
2017-09-08,30.440000534057617
2017-09-11,31.25
2017-09-12,31.13999938964844
2017-09-13,31.020000457763672
2017-09-14,30.709999084472656
2017-09-15,30.71999931335449
2017-09-18,30.76000022888184
2017-09-19,31.440000534057617
2017-09-20,30.40999984741211
2017-09-21,29.76000022888184
2017-09-22,29.440000534057617
2017-09-25,28.280000686645508
2017-09-26,27.81999969482422
2017-09-27,28.809999465942383
2017-09-28,29.920000076293945
2017-09-29,28.549999237060547
2017-10-02,29.290000915527344
2017-10-03,29.549999237060547
2017-10-04,29.81999969482422
2017-10-05,29.770000457763672
2017-10-06,29.790000915527344
2017-10-09,29.479999542236328
2017-10-10,28.56999969482422
2017-10-11,28.39999961853028
2017-10-12,28.280000686645508
2017-10-13,28.239999771118164
2017-10-16,28.61000061035156
2017-10-17,28.86000061035156
2017-10-18,28.989999771118164
2017-10-19,27.850000381469727
2017-10-20,27.959999084472656
2017-10-23,28.020000457763672
2017-10-24,28.309999465942383
2017-10-25,28.309999465942383
2017-10-26,27.920000076293945
2017-10-27,28.440000534057617
2017-10-30,27.89999961853028
2017-10-31,28.280000686645508
2017-11-01,28.420000076293945
2017-11-02,28.489999771118164
2017-11-03,28.020000457763672
2017-11-06,28.459999084472656
2017-11-07,27.65999984741211
2017-11-08,28.26000022888184
2017-11-09,28.31999969482422
2017-11-10,28.61000061035156
2017-11-13,28.65999984741211
2017-11-14,28.690000534057617
2017-11-15,28.57999992370605
2017-11-16,29.100000381469727
2017-11-17,29.21999931335449
2017-11-20,29.559999465942383
2017-11-21,29.770000457763672
2017-11-22,29.770000457763672
2017-11-24,29.780000686645508
2017-11-27,29.3799991607666
2017-11-28,29.040000915527344
2017-11-29,28.520000457763672
2017-11-30,28.850000381469727
2017-12-01,28.57999992370605
2017-12-04,28.739999771118164
2017-12-05,28.190000534057617
2017-12-06,27.559999465942383
2017-12-07,27.71999931335449
2017-12-08,27.8799991607666
2017-12-11,28.39999961853028
2017-12-12,28.420000076293945
2017-12-13,28.530000686645508
2017-12-14,27.450000762939453
2017-12-15,27.8700008392334
2017-12-18,26.959999084472656
2017-12-19,26.75
2017-12-20,26.89999961853028
2017-12-21,26.950000762939453
2017-12-22,26.700000762939453
2017-12-26,26.239999771118164
2017-12-27,26.239999771118164
2017-12-28,26.239999771118164
2017-12-29,26.25
2018-01-02,26.700000762939453
2018-01-03,27.049999237060547
2018-01-04,27.309999465942383
2018-01-05,27.190000534057617
2018-01-08,27.07999992370605
2018-01-09,26.93000030517578
2018-01-10,26.920000076293945
2018-01-11,27.440000534057617
2018-01-12,27.65999984741211
2018-01-16,27.51000022888184
2018-01-17,28.450000762939453
2018-01-18,27.96999931335449
2018-01-19,27.38999938964844
2018-01-22,26.6200008392334
2018-01-23,27.09000015258789
2018-01-24,26.86000061035156
2018-01-25,26.790000915527344
2018-01-26,26.530000686645508
2018-01-29,25.959999084472656
2018-01-30,25.86000061035156
2018-01-31,25.43000030517578
2018-02-01,26.040000915527344
2018-02-02,25.280000686645508
2018-02-05,24.3799991607666
2018-02-06,24.88999938964844
2018-02-07,25.200000762939453
2018-02-08,24.93000030517578
2018-02-09,25.440000534057617
2018-02-12,25.82999992370605
2018-02-13,25.690000534057617
2018-02-14,26.1299991607666
2018-02-15,26.459999084472656
2018-02-16,26.3700008392334
2018-02-20,26.3799991607666
2018-02-21,26.350000381469727
2018-02-22,26.32999992370605
2018-02-23,26.61000061035156
2018-02-26,27.18000030517578
2018-02-27,27.299999237060547
2018-02-28,27.09000015258789
2018-03-01,26.540000915527344
2018-03-02,27.0
2018-03-05,27.07999992370605
2018-03-06,27.46999931335449
2018-03-07,27.549999237060547
2018-03-08,27.84000015258789
2018-03-09,28.190000534057617
2018-03-12,28.309999465942383
2018-03-13,28.270000457763672
2018-03-14,28.200000762939453
2018-03-15,28.489999771118164
2018-03-16,31.3700008392334
2018-03-19,31.030000686645508
2018-03-20,30.770000457763672
2018-03-21,30.57999992370605
2018-03-22,29.25
2018-03-23,28.59000015258789
2018-03-26,28.739999771118164
2018-03-27,28.63999938964844
2018-03-28,28.239999771118164
2018-03-29,28.729999542236328
2018-04-02,27.959999084472656
2018-04-03,28.350000381469727
2018-04-04,28.479999542236328
2018-04-05,28.56999969482422
2018-04-06,27.950000762939453
2018-04-09,27.89999961853028
2018-04-10,28.56999969482422
2018-04-11,28.739999771118164
2018-04-12,29.170000076293945
2018-04-13,29.229999542236328
2018-04-16,29.209999084472656
2018-04-17,29.420000076293945
2018-04-18,29.36000061035156
2018-04-19,28.3700008392334
2018-04-20,27.940000534057617
2018-04-23,27.26000022888184
2018-04-24,27.13999938964844
2018-04-25,26.920000076293945
2018-04-26,27.13999938964844
2018-04-27,26.670000076293945
2018-04-30,26.600000381469727
2018-05-01,26.690000534057617
2018-05-02,27.01000022888184
2018-05-03,27.1299991607666
2018-05-04,27.440000534057617
2018-05-07,27.420000076293945
2018-05-08,27.420000076293945
2018-05-09,27.43000030517578
2018-05-10,27.6200008392334
2018-05-11,27.61000061035156
2018-05-14,27.799999237060547
2018-05-15,27.770000457763672
2018-05-16,28.1299991607666
2018-05-17,28.11000061035156
2018-05-18,27.93000030517578
2018-05-21,28.14999961853028
2018-05-22,28.25
2018-05-23,28.1299991607666
2018-05-24,27.940000534057617
2018-05-25,28.209999084472656
2018-05-29,28.530000686645508
2018-05-30,28.5
2018-05-31,28.280000686645508
2018-06-01,28.68000030517578
2018-06-04,28.940000534057617
2018-06-05,29.1200008392334
2018-06-06,29.39999961853028
2018-06-07,29.459999084472656
2018-06-08,29.25
2018-06-11,29.520000457763672
2018-06-12,29.809999465942383
2018-06-13,29.57999992370605
2018-06-14,29.65999984741211
2018-06-15,27.729999542236328
2018-06-18,26.989999771118164
2018-06-19,26.799999237060547
2018-06-20,27.1200008392334
2018-06-21,27.1299991607666
2018-06-22,28.299999237060547
2018-06-25,27.520000457763672
2018-06-26,27.82999992370605
2018-06-27,27.64999961853028
2018-06-28,27.51000022888184
2018-06-29,27.65999984741211
2018-07-02,27.64999961853028
2018-07-03,27.38999938964844
2018-07-05,27.76000022888184
2018-07-06,28.21999931335449
2018-07-09,28.81999969482422
2018-07-10,29.049999237060547
2018-07-11,28.459999084472656
2018-07-12,28.75
2018-07-13,28.670000076293945
2018-07-16,28.709999084472656
2018-07-17,28.850000381469727
2018-07-18,28.90999984741211
2018-07-19,29.059999465942383
2018-07-20,28.559999465942383
2018-07-23,28.700000762939453
2018-07-24,28.68000030517578
2018-07-25,28.809999465942383
2018-07-26,28.479999542236328
2018-07-27,28.049999237060547
2018-07-30,28.040000915527344
2018-07-31,28.170000076293945
2018-08-01,28.239999771118164
2018-08-02,28.459999084472656
2018-08-03,28.540000915527344
2018-08-06,28.40999984741211
2018-08-07,28.75
2018-08-08,28.63999938964844
2018-08-09,28.46999931335449
2018-08-10,28.07999992370605
2018-08-13,27.96999931335449
2018-08-14,28.1200008392334
2018-08-15,27.700000762939453
2018-08-16,27.61000061035156
2018-08-17,27.670000076293945
2018-08-20,28.0
2018-08-21,28.309999465942383
2018-08-22,28.31999969482422
2018-08-23,27.950000762939453
2018-08-24,28.100000381469727
2018-08-27,28.86000061035156
2018-08-28,29.68000030517578
2018-08-29,29.63999938964844
2018-08-30,29.65999984741211
2018-08-31,29.559999465942383
2018-09-04,29.65999984741211
2018-09-05,29.6299991607666
2018-09-06,29.3799991607666
2018-09-07,29.14999961853028
2018-09-10,29.459999084472656
2018-09-11,29.489999771118164
2018-09-12,29.26000022888184
2018-09-13,29.39999961853028
2018-09-14,29.5
2018-09-17,29.200000762939453
2018-09-18,29.299999237060547
2018-09-19,29.32999992370605
2018-09-20,29.75
2018-09-21,29.86000061035156
2018-09-24,30.07999992370605
2018-09-25,27.89999961853028
2018-09-26,27.40999984741211
2018-09-27,27.190000534057617
2018-09-28,27.07999992370605
2018-10-01,26.850000381469727
2018-10-02,27.200000762939453
2018-10-03,26.950000762939453
2018-10-04,26.290000915527344
2018-10-05,25.71999931335449
2018-10-08,25.209999084472656
2018-10-09,24.709999084472656
2018-10-10,23.809999465942383
2018-10-11,23.5
2018-10-12,23.729999542236328
2018-10-15,23.6299991607666
2018-10-16,24.190000534057617
2018-10-17,24.280000686645508
2018-10-18,23.90999984741211
2018-10-19,23.93000030517578
2018-10-22,24.020000457763672
2018-10-23,24.280000686645508
2018-10-24,23.5
2018-10-25,24.07999992370605
2018-10-26,23.6299991607666
2018-10-29,23.6299991607666
2018-10-30,24.6200008392334
2018-10-31,24.729999542236328
2018-11-01,25.809999465942383
2018-11-02,26.1299991607666
2018-11-05,25.8700008392334
2018-11-06,25.780000686645508
2018-11-07,26.030000686645508
2018-11-08,25.850000381469727
2018-11-09,25.290000915527344
2018-11-12,24.15999984741211
2018-11-13,24.690000534057617
2018-11-14,24.299999237060547
2018-11-15,24.84000015258789
2018-11-16,24.989999771118164
2018-11-19,24.14999961853028
2018-11-20,23.979999542236328
2018-11-21,24.36000061035156
2018-11-23,24.63999938964844
2018-11-26,24.89999961853028
2018-11-27,24.530000686645508
2018-11-28,25.299999237060547
2018-11-29,25.1299991607666
2018-11-30,24.96999931335449
2018-12-03,25.25
2018-12-04,24.459999084472656
2018-12-06,24.38999938964844
2018-12-07,23.26000022888184
2018-12-10,23.11000061035156
2018-12-11,23.15999984741211
2018-12-12,22.93000030517578
2018-12-13,22.25
2018-12-14,21.84000015258789
2018-12-17,21.559999465942383
2018-12-18,22.209999084472656
2018-12-19,23.75
2018-12-20,23.989999771118164
2018-12-21,23.39999961853028
2018-12-24,23.030000686645508
2018-12-26,23.93000030517578
2018-12-27,24.299999237060547
2018-12-28,24.489999771118164
2018-12-31,24.790000915527344
2019-01-02,24.76000022888184
2019-01-03,23.1200008392334
2019-01-04,23.950000762939453
2019-01-07,24.1200008392334
2019-01-08,23.40999984741211
2019-01-09,24.049999237060547
2019-01-10,24.32999992370605
2019-01-11,24.549999237060547
2019-01-14,24.57999992370605
2019-01-15,24.71999931335449
2019-01-16,24.940000534057617
2019-01-17,24.90999984741211
2019-01-18,25.420000076293945
2019-01-22,25.049999237060547
2019-01-23,24.96999931335449
2019-01-24,25.5
2019-01-25,25.82999992370605
2019-01-28,25.68000030517578
2019-01-29,25.940000534057617
2019-01-30,26.239999771118164
2019-01-31,26.64999961853028
2019-02-01,26.56999969482422
2019-02-04,26.76000022888184
2019-02-05,26.89999961853028
2019-02-06,27.57999992370605
2019-02-07,27.3700008392334
2019-02-08,27.25
2019-02-11,27.530000686645508
2019-02-12,27.920000076293945
2019-02-13,28.34000015258789
2019-02-14,28.38999938964844
2019-02-15,28.290000915527344
2019-02-19,28.40999984741211
2019-02-20,28.56999969482422
2019-02-21,28.63999938964844
2019-02-22,29.200000762939453
2019-02-25,29.15999984741211
2019-02-26,29.059999465942383
2019-02-27,28.540000915527344
2019-02-28,28.39999961853028
2019-03-01,28.57999992370605
2019-03-04,28.63999938964844
2019-03-05,28.31999969482422
2019-03-06,28.0
2019-03-07,27.190000534057617
2019-03-08,27.020000457763672
2019-03-11,27.6200008392334
2019-03-12,27.3700008392334
2019-03-13,27.65999984741211
2019-03-14,27.40999984741211
2019-03-15,27.170000076293945
2019-03-18,26.88999938964844
2019-03-19,27.290000915527344
2019-03-20,27.07999992370605
2019-03-21,27.56999969482422
2019-03-22,26.8700008392334
2019-03-25,26.850000381469727
2019-03-26,26.65999984741211
2019-03-27,26.420000076293945
2019-03-28,26.479999542236328
2019-03-29,26.59000015258789
2019-04-01,28.209999084472656
2019-04-02,28.309999465942383
2019-04-03,28.600000381469727
2019-04-04,28.90999984741211
2019-04-05,29.15999984741211
2019-04-08,29.479999542236328
2019-04-09,29.1200008392334
2019-04-10,29.6299991607666
2019-04-11,29.75
2019-04-12,30.280000686645508
2019-04-15,30.270000457763672
2019-04-16,30.89999961853028
2019-04-17,30.8799991607666
2019-04-18,31.13999938964844
2019-04-22,30.75
2019-04-23,30.989999771118164
2019-04-24,30.950000762939453
2019-04-25,30.36000061035156
2019-04-26,30.38999938964844
2019-04-29,30.25
2019-04-30,30.209999084472656
2019-05-01,30.450000762939453
2019-05-02,30.51000022888184
2019-05-03,31.040000915527344
2019-05-06,30.6299991607666
2019-05-07,30.15999984741211
2019-05-08,29.5
2019-05-09,29.13999938964844
2019-05-10,29.34000015258789
2019-05-13,27.59000015258789
2019-05-14,28.09000015258789
2019-05-15,28.520000457763672
2019-05-16,28.299999237060547
2019-05-17,27.6200008392334
2019-05-20,27.030000686645508
2019-05-21,27.68000030517578
2019-05-22,26.959999084472656
2019-05-23,26.170000076293945
2019-05-24,26.040000915527344
2019-05-28,25.850000381469727
2019-05-29,25.770000457763672
2019-05-30,25.61000061035156
2019-05-31,24.59000015258789
2019-06-03,25.0
2019-06-04,26.100000381469727
2019-06-05,25.940000534057617
2019-06-06,26.280000686645508
2019-06-07,26.459999084472656
2019-06-10,26.920000076293945
2019-06-11,26.770000457763672
2019-06-12,26.950000762939453
2019-06-13,26.979999542236328
2019-06-14,26.46999931335449
2019-06-17,26.809999465942383
2019-06-18,27.31999969482422
2019-06-19,30.1200008392334
2019-06-20,30.61000061035156
2019-06-21,30.39999961853028
2019-06-24,30.3799991607666
2019-06-25,30.559999465942383
2019-06-26,30.770000457763672
2019-06-27,31.09000015258789
2019-06-28,31.600000381469727
2019-07-01,31.950000762939453
2019-07-02,31.670000076293945
2019-07-03,31.559999465942383
2019-07-05,31.540000915527344
2019-07-08,31.01000022888184
2019-07-09,30.809999465942383
2019-07-10,30.84000015258789
2019-07-11,30.31999969482422
2019-07-12,30.76000022888184
2019-07-15,30.690000534057617
2019-07-16,30.540000915527344
2019-07-17,30.420000076293945
2019-07-18,30.36000061035156
2019-07-19,30.25
2019-07-22,30.46999931335449
2019-07-23,30.81999969482422
2019-07-24,30.950000762939453
2019-07-25,30.850000381469727
2019-07-26,31.1200008392334
2019-07-29,31.229999542236328
2019-07-30,31.40999984741211
2019-07-31,30.8799991607666
2019-08-01,30.09000015258789
2019-08-02,29.13999938964844
2019-08-05,27.88999938964844
2019-08-06,27.82999992370605
2019-08-07,28.06999969482422
2019-08-08,28.71999931335449
2019-08-09,28.15999984741211
2019-08-12,27.89999961853028
2019-08-13,28.75
2019-08-14,27.440000534057617
2019-08-15,26.82999992370605
2019-08-16,27.459999084472656
2019-08-19,27.75
2019-08-20,27.31999969482422
2019-08-21,27.559999465942383
2019-08-22,27.81999969482422
2019-08-23,26.65999984741211
2019-08-26,26.64999961853028
2019-08-27,25.920000076293945
2019-08-28,26.18000030517578
2019-08-29,28.229999542236328
2019-08-30,28.809999465942383
2019-09-03,28.739999771118164
2019-09-04,29.01000022888184
2019-09-05,29.90999984741211
2019-09-06,30.01000022888184
2019-09-09,30.8799991607666
2019-09-10,31.63999938964844
2019-09-11,32.36000061035156
2019-09-12,31.81999969482422
2019-09-13,31.450000762939453
2019-09-16,31.549999237060547
2019-09-17,31.190000534057617
2019-09-18,30.950000762939453
2019-09-19,31.15999984741211
2019-09-20,30.68000030517578
2019-09-23,31.32999992370605
2019-09-24,32.849998474121094
2019-09-25,35.43000030517578
2019-09-26,35.36000061035156
2019-09-27,35.22999954223633
2019-09-30,35.77000045776367
2019-10-01,34.959999084472656
2019-10-02,34.630001068115234
2019-10-03,34.650001525878906
2019-10-04,35.5099983215332
2019-10-07,35.61000061035156
2019-10-08,34.619998931884766
2019-10-09,35.18000030517578
2019-10-10,34.849998474121094
2019-10-11,35.439998626708984
2019-10-14,35.63999938964844
2019-10-15,36.4900016784668
2019-10-16,36.040000915527344
2019-10-17,36.40999984741211
2019-10-18,36.20000076293945
2019-10-21,36.810001373291016
2019-10-22,36.59999847412109
2019-10-23,36.290000915527344
2019-10-24,36.45000076293945
2019-10-25,36.709999084472656
2019-10-28,37.040000915527344
2019-10-29,37.61000061035156
2019-10-30,37.5099983215332
2019-10-31,36.81999969482422
2019-11-01,37.220001220703125
2019-11-04,38.45000076293945
2019-11-05,38.93000030517578
2019-11-06,39.119998931884766
2019-11-07,39.18000030517578
2019-11-08,39.2599983215332
2019-11-11,39.59000015258789
2019-11-12,39.09999847412109
2019-11-13,39.34000015258789
2019-11-14,38.68999862670898
2019-11-15,39.02000045776367
2019-11-18,38.52999877929688
2019-11-19,38.72999954223633
2019-11-20,39.0099983215332
2019-11-21,38.7599983215332
2019-11-22,38.63999938964844
2019-11-25,39.27999877929688
2019-11-26,39.220001220703125
2019-11-27,39.33000183105469
2019-11-29,38.84000015258789
2019-12-02,38.65999984741211
2019-12-03,38.15999984741211
2019-12-04,39.04999923706055
2019-12-05,39.150001525878906
2019-12-06,39.2400016784668
2019-12-09,38.75
2019-12-10,39.20000076293945
2019-12-11,39.79999923706055
2019-12-12,40.43999862670898
2019-12-13,39.970001220703125
2019-12-16,40.63999938964844
2019-12-17,43.43000030517578
2019-12-18,41.36000061035156
2019-12-19,41.88999938964844
2019-12-20,41.33000183105469
2019-12-23,41.59999847412109
2019-12-24,41.400001525878906
2019-12-26,41.52000045776367
2019-12-27,41.22999954223633
2019-12-30,41.45000076293945
2019-12-31,41.33000183105469
2020-01-02,41.970001220703125
2020-01-03,41.45000076293945
2020-01-06,40.93000030517578
2020-01-07,41.2400016784668
2020-01-08,41.310001373291016
2020-01-09,41.72999954223633
2020-01-10,41.91999816894531
2020-01-13,42.84999847412109
2020-01-14,43.119998931884766
2020-01-15,42.72999954223633
2020-01-16,43.119998931884766
2020-01-17,43.220001220703125
2020-01-21,42.810001373291016
2020-01-22,42.84000015258789
2020-01-23,43.209999084472656
2020-01-24,42.84999847412109
2020-01-27,41.400001525878906
2020-01-28,41.36000061035156
2020-01-29,41.0
2020-01-30,39.79999923706055
2020-01-31,38.88999938964844
2020-02-03,40.11000061035156
2020-02-04,40.650001525878906
2020-02-05,40.38999938964844
2020-02-06,39.97999954223633
2020-02-07,38.75
2020-02-10,38.5099983215332
2020-02-11,39.18000030517578
2020-02-12,39.95000076293945
2020-02-13,39.119998931884766
2020-02-14,38.2400016784668
2020-02-18,37.56999969482422
2020-02-19,37.88999938964844
2020-02-20,38.02000045776367
2020-02-21,37.2400016784668
2020-02-24,35.689998626708984
2020-02-25,34.9900016784668
2020-02-26,34.630001068115234
2020-02-27,32.470001220703125
2020-02-28,32.04999923706055
2020-03-02,33.720001220703125
2020-03-03,33.25
2020-03-04,34.65999984741211
2020-03-05,33.130001068115234
2020-03-06,32.380001068115234
2020-03-09,29.170000076293945
2020-03-10,31.299999237060547
2020-03-11,27.309999465942383
2020-03-12,23.46999931335449
2020-03-13,24.82999992370605
2020-03-16,21.65999984741211
2020-03-17,21.71999931335449
2020-03-18,18.65999984741211
2020-03-19,19.950000762939453
2020-03-20,18.489999771118164
2020-03-23,19.200000762939453
2020-03-24,22.0
2020-03-25,23.6299991607666
2020-03-26,25.65999984741211
2020-03-27,23.850000381469727
2020-03-30,24.600000381469727
2020-03-31,24.57999992370605
2020-04-01,22.8700008392334
2020-04-02,22.86000061035156
2020-04-03,22.38999938964844
2020-04-06,24.450000762939453
2020-04-07,24.76000022888184
2020-04-08,25.96999931335449
2020-04-09,26.40999984741211
2020-04-13,25.530000686645508
2020-04-14,26.200000762939453
2020-04-15,24.440000534057617
2020-04-16,24.61000061035156
2020-04-17,25.850000381469727
2020-04-20,24.40999984741211
2020-04-21,23.32999992370605
2020-04-22,23.959999084472656
2020-04-23,24.71999931335449
2020-04-24,25.1200008392334
2020-04-27,26.489999771118164
2020-04-28,26.850000381469727
2020-04-29,29.350000381469727
2020-04-30,28.440000534057617
2020-05-01,26.57999992370605
2020-05-04,26.1200008392334
2020-05-05,26.25
2020-05-06,26.200000762939453
2020-05-07,26.780000686645508
2020-05-08,28.46999931335449
2020-05-11,27.65999984741211
2020-05-12,27.739999771118164
2020-05-13,26.46999931335449
2020-05-14,26.71999931335449
2020-05-15,28.030000686645508
2020-05-18,30.3799991607666
2020-05-19,30.26000022888184
2020-05-20,30.799999237060547
2020-05-21,29.64999961853028
2020-05-22,29.11000061035156
2020-05-26,30.82999992370605
2020-05-27,31.670000076293945
