,TFC
2016-08-17,37.66999816894531
2016-08-18,37.75
2016-08-19,37.79999923706055
2016-08-22,37.790000915527344
2016-08-23,37.86000061035156
2016-08-24,37.77000045776367
2016-08-25,37.90999984741211
2016-08-26,37.9900016784668
2016-08-29,38.09000015258789
2016-08-30,38.33000183105469
2016-08-31,38.5
2016-09-01,38.31999969482422
2016-09-02,38.4900016784668
2016-09-06,37.84999847412109
2016-09-07,37.86000061035156
2016-09-08,38.22999954223633
2016-09-09,38.20000076293945
2016-09-12,38.709999084472656
2016-09-13,37.77000045776367
2016-09-14,37.43000030517578
2016-09-15,38.11000061035156
2016-09-16,37.84000015258789
2016-09-19,38.08000183105469
2016-09-20,37.95000076293945
2016-09-21,38.27000045776367
2016-09-22,38.13999938964844
2016-09-23,37.869998931884766
2016-09-26,37.02999877929688
2016-09-27,37.400001525878906
2016-09-28,37.650001525878906
2016-09-29,37.27999877929688
2016-09-30,37.720001220703125
2016-10-03,37.61000061035156
2016-10-04,38.27999877929688
2016-10-05,38.84000015258789
2016-10-06,38.959999084472656
2016-10-07,38.88999938964844
2016-10-10,39.18999862670898
2016-10-11,38.75
2016-10-12,38.709999084472656
2016-10-13,37.869998931884766
2016-10-14,37.88999938964844
2016-10-17,37.43000030517578
2016-10-18,37.88999938964844
2016-10-19,38.77000045776367
2016-10-20,38.959999084472656
2016-10-21,38.79999923706055
2016-10-24,38.91999816894531
2016-10-25,38.880001068115234
2016-10-26,39.060001373291016
2016-10-27,39.33000183105469
2016-10-28,39.150001525878906
2016-10-31,39.20000076293945
2016-11-01,39.02999877929688
2016-11-02,38.619998931884766
2016-11-03,38.5099983215332
2016-11-04,38.25
2016-11-07,39.34000015258789
2016-11-08,38.880001068115234
2016-11-09,40.61000061035156
2016-11-10,41.41999816894531
2016-11-11,41.84999847412109
2016-11-14,42.84999847412109
2016-11-15,42.97999954223633
2016-11-16,42.81999969482422
2016-11-17,44.0099983215332
2016-11-18,44.4900016784668
2016-11-21,44.619998931884766
2016-11-22,44.5
2016-11-23,44.61000061035156
2016-11-25,44.650001525878906
2016-11-28,44.040000915527344
2016-11-29,44.150001525878906
2016-11-30,45.25
2016-12-01,45.84000015258789
2016-12-02,45.209999084472656
2016-12-05,45.52999877929688
2016-12-06,46.0
2016-12-07,46.4900016784668
2016-12-08,46.97999954223633
2016-12-09,47.25
2016-12-12,46.869998931884766
2016-12-13,47.060001373291016
2016-12-14,46.77999877929688
2016-12-15,46.959999084472656
2016-12-16,46.59000015258789
2016-12-19,46.86000061035156
2016-12-20,47.650001525878906
2016-12-21,47.400001525878906
2016-12-22,47.310001373291016
2016-12-23,47.540000915527344
2016-12-27,47.709999084472656
2016-12-28,47.20000076293945
2016-12-29,46.720001220703125
2016-12-30,47.02000045776367
2017-01-03,46.97999954223633
2017-01-04,47.34000015258789
2017-01-05,46.72999954223633
2017-01-06,47.040000915527344
2017-01-09,46.72999954223633
2017-01-10,46.65999984741211
2017-01-11,46.77000045776367
2017-01-12,46.34000015258789
2017-01-13,46.52000045776367
2017-01-17,45.560001373291016
2017-01-18,46.20000076293945
2017-01-19,45.290000915527344
2017-01-20,45.41999816894531
2017-01-23,45.400001525878906
2017-01-24,45.959999084472656
2017-01-25,46.97999954223633
2017-01-26,47.220001220703125
2017-01-27,46.970001220703125
2017-01-30,46.47999954223633
2017-01-31,46.18999862670898
2017-02-01,45.95000076293945
2017-02-02,45.810001373291016
2017-02-03,46.61000061035156
2017-02-06,46.43000030517578
2017-02-07,46.38999938964844
2017-02-08,45.790000915527344
2017-02-09,46.40999984741211
2017-02-10,46.630001068115234
2017-02-13,46.97999954223633
2017-02-14,47.869998931884766
2017-02-15,48.2599983215332
2017-02-16,48.0
2017-02-17,47.959999084472656
2017-02-21,47.9900016784668
2017-02-22,48.150001525878906
2017-02-23,48.52999877929688
2017-02-24,48.11000061035156
2017-02-27,48.18000030517578
2017-02-28,48.220001220703125
2017-03-01,49.70000076293945
2017-03-02,48.560001373291016
2017-03-03,48.63999938964844
2017-03-06,48.22999954223633
2017-03-07,47.93000030517578
2017-03-08,48.0
2017-03-09,48.08000183105469
2017-03-10,47.709999084472656
2017-03-13,47.68000030517578
2017-03-14,47.52999877929688
2017-03-15,47.02000045776367
2017-03-16,47.310001373291016
2017-03-17,46.83000183105469
2017-03-20,46.22999954223633
2017-03-21,44.0
2017-03-22,44.09000015258789
2017-03-23,44.31999969482422
2017-03-24,44.40999984741211
2017-03-27,44.16999816894531
2017-03-28,44.900001525878906
2017-03-29,44.470001220703125
2017-03-30,45.22999954223633
2017-03-31,44.70000076293945
2017-04-03,44.720001220703125
2017-04-04,44.540000915527344
2017-04-05,43.97999954223633
2017-04-06,44.310001373291016
2017-04-07,44.06999969482422
2017-04-10,43.790000915527344
2017-04-11,43.619998931884766
2017-04-12,43.22999954223633
2017-04-13,42.619998931884766
2017-04-17,43.150001525878906
2017-04-18,42.56999969482422
2017-04-19,42.630001068115234
2017-04-20,43.66999816894531
2017-04-21,42.93000030517578
2017-04-24,43.72999954223633
2017-04-25,43.650001525878906
2017-04-26,43.83000183105469
2017-04-27,43.58000183105469
2017-04-28,43.18000030517578
2017-05-01,43.58000183105469
2017-05-02,43.470001220703125
2017-05-03,44.150001525878906
2017-05-04,44.060001373291016
2017-05-05,43.72999954223633
2017-05-08,43.7400016784668
2017-05-09,43.470001220703125
2017-05-10,43.369998931884766
2017-05-11,43.02999877929688
2017-05-12,43.0099983215332
2017-05-15,43.369998931884766
2017-05-16,43.72999954223633
2017-05-17,42.0099983215332
2017-05-18,42.130001068115234
2017-05-19,42.25
2017-05-22,42.400001525878906
2017-05-23,43.02999877929688
2017-05-24,42.54999923706055
2017-05-25,42.630001068115234
2017-05-26,42.560001373291016
2017-05-30,42.06999969482422
2017-05-31,41.650001525878906
2017-06-01,42.41999816894531
2017-06-02,42.15999984741211
2017-06-05,42.25
2017-06-06,41.93999862670898
2017-06-07,42.2599983215332
2017-06-08,43.380001068115234
2017-06-09,44.11000061035156
2017-06-12,44.09000015258789
2017-06-13,44.290000915527344
2017-06-14,44.52999877929688
2017-06-15,44.40999984741211
2017-06-16,44.33000183105469
2017-06-19,44.369998931884766
2017-06-20,43.95000076293945
2017-06-21,43.650001525878906
2017-06-22,43.34000015258789
2017-06-23,43.16999816894531
2017-06-26,43.45000076293945
2017-06-27,43.81999969482422
2017-06-28,44.77999877929688
2017-06-29,45.61000061035156
2017-06-30,45.40999984741211
2017-07-03,46.119998931884766
2017-07-05,46.13999938964844
2017-07-06,45.52999877929688
2017-07-07,45.470001220703125
2017-07-10,45.34999847412109
2017-07-11,45.380001068115234
2017-07-12,45.43000030517578
2017-07-13,45.560001373291016
2017-07-14,44.810001373291016
2017-07-17,44.90999984741211
2017-07-18,44.61000061035156
2017-07-19,44.7599983215332
2017-07-20,46.2599983215332
2017-07-21,46.27999877929688
2017-07-24,46.59000015258789
2017-07-25,47.209999084472656
2017-07-26,46.75
2017-07-27,46.880001068115234
2017-07-28,46.880001068115234
2017-07-31,47.31999969482422
2017-08-01,47.84999847412109
2017-08-02,47.93000030517578
2017-08-03,47.84000015258789
2017-08-04,48.36000061035156
2017-08-07,48.15999984741211
2017-08-08,48.25
2017-08-09,47.68999862670898
2017-08-10,46.68000030517578
2017-08-11,46.310001373291016
2017-08-14,46.86000061035156
2017-08-15,46.9900016784668
2017-08-16,46.81999969482422
2017-08-17,46.15999984741211
2017-08-18,46.119998931884766
2017-08-21,45.880001068115234
2017-08-22,46.130001068115234
2017-08-23,46.150001525878906
2017-08-24,46.150001525878906
2017-08-25,46.150001525878906
2017-08-28,46.13999938964844
2017-08-29,46.06999969482422
2017-08-30,46.29999923706055
2017-08-31,46.09000015258789
2017-09-01,46.290000915527344
2017-09-05,45.380001068115234
2017-09-06,45.06999969482422
2017-09-07,43.65999984741211
2017-09-08,43.970001220703125
2017-09-11,44.68000030517578
2017-09-12,44.790000915527344
2017-09-13,44.709999084472656
2017-09-14,44.06999969482422
2017-09-15,44.13999938964844
2017-09-18,44.2400016784668
2017-09-19,44.650001525878906
2017-09-20,44.86000061035156
2017-09-21,45.2400016784668
2017-09-22,45.220001220703125
2017-09-25,45.33000183105469
2017-09-26,45.18999862670898
2017-09-27,46.08000183105469
2017-09-28,46.29999923706055
2017-09-29,46.93999862670898
2017-10-02,47.15999984741211
2017-10-03,46.880001068115234
2017-10-04,46.369998931884766
2017-10-05,47.619998931884766
2017-10-06,47.68999862670898
2017-10-09,47.47999954223633
2017-10-10,47.709999084472656
2017-10-11,47.34999847412109
2017-10-12,46.84999847412109
2017-10-13,46.70000076293945
2017-10-16,47.02999877929688
2017-10-17,46.52000045776367
2017-10-18,46.540000915527344
2017-10-19,46.7400016784668
2017-10-20,47.5
2017-10-23,47.40999984741211
2017-10-24,47.58000183105469
2017-10-25,47.77999877929688
2017-10-26,48.619998931884766
2017-10-27,48.7400016784668
2017-10-30,49.11000061035156
2017-10-31,49.2400016784668
2017-11-01,49.54999923706055
2017-11-02,49.59000015258789
2017-11-03,49.540000915527344
2017-11-06,49.47999954223633
2017-11-07,48.22999954223633
2017-11-08,47.75
2017-11-09,46.75
2017-11-10,46.130001068115234
2017-11-13,46.4900016784668
2017-11-14,46.84000015258789
2017-11-15,46.81999969482422
2017-11-16,46.77000045776367
2017-11-17,46.81999969482422
2017-11-20,46.97999954223633
2017-11-21,46.56999969482422
2017-11-22,46.4900016784668
2017-11-24,46.34000015258789
2017-11-27,46.4900016784668
2017-11-28,47.52999877929688
2017-11-29,49.119998931884766
2017-11-30,49.41999816894531
2017-12-01,49.59999847412109
2017-12-04,50.2400016784668
2017-12-05,49.810001373291016
2017-12-06,49.380001068115234
2017-12-07,49.58000183105469
2017-12-08,49.810001373291016
2017-12-11,49.75
2017-12-12,50.27999877929688
2017-12-13,49.41999816894531
2017-12-14,48.970001220703125
2017-12-15,49.52999877929688
2017-12-18,50.0099983215332
2017-12-19,50.02999877929688
2017-12-20,49.84000015258789
2017-12-21,50.38999938964844
2017-12-22,50.45000076293945
2017-12-26,50.040000915527344
2017-12-27,49.97999954223633
2017-12-28,50.119998931884766
2017-12-29,49.720001220703125
2018-01-02,49.91999816894531
2018-01-03,50.459999084472656
2018-01-04,51.06999969482422
2018-01-05,51.22999954223633
2018-01-08,51.5
2018-01-09,52.09000015258789
2018-01-10,52.709999084472656
2018-01-11,53.15999984741211
2018-01-12,53.13999938964844
2018-01-16,53.08000183105469
2018-01-17,53.27999877929688
2018-01-18,54.13999938964844
2018-01-19,54.79999923706055
2018-01-22,54.880001068115234
2018-01-23,54.869998931884766
2018-01-24,55.0
2018-01-25,54.68999862670898
2018-01-26,55.45000076293945
2018-01-29,55.38999938964844
2018-01-30,55.02999877929688
2018-01-31,55.18999862670898
2018-02-01,55.70000076293945
2018-02-02,55.11000061035156
2018-02-05,52.88999938964844
2018-02-06,53.709999084472656
2018-02-07,53.81999969482422
2018-02-08,51.06999969482422
2018-02-09,52.41999816894531
2018-02-12,53.0
2018-02-13,53.33000183105469
2018-02-14,54.7400016784668
2018-02-15,54.83000183105469
2018-02-16,54.959999084472656
2018-02-20,54.59999847412109
2018-02-21,55.09000015258789
2018-02-22,54.31999969482422
2018-02-23,55.36000061035156
2018-02-26,55.790000915527344
2018-02-27,54.95000076293945
2018-02-28,54.34999847412109
2018-03-01,53.88999938964844
2018-03-02,54.290000915527344
2018-03-05,54.91999816894531
2018-03-06,55.25
2018-03-07,55.02000045776367
2018-03-08,55.02000045776367
2018-03-09,56.02999877929688
2018-03-12,55.59999847412109
2018-03-13,55.380001068115234
2018-03-14,54.619998931884766
2018-03-15,54.61000061035156
2018-03-16,55.040000915527344
2018-03-19,54.959999084472656
2018-03-20,54.650001525878906
2018-03-21,54.720001220703125
2018-03-22,52.310001373291016
2018-03-23,50.68000030517578
2018-03-26,52.220001220703125
2018-03-27,51.58000183105469
2018-03-28,51.52999877929688
2018-03-29,52.040000915527344
2018-04-02,50.93000030517578
2018-04-03,51.93999862670898
2018-04-04,52.66999816894531
2018-04-05,52.88999938964844
2018-04-06,51.119998931884766
2018-04-09,51.63999938964844
2018-04-10,52.56999969482422
2018-04-11,52.20000076293945
2018-04-12,53.04999923706055
2018-04-13,51.95000076293945
2018-04-16,52.0
2018-04-17,51.09000015258789
2018-04-18,50.630001068115234
2018-04-19,52.36000061035156
2018-04-20,52.709999084472656
2018-04-23,53.52999877929688
2018-04-24,54.02000045776367
2018-04-25,53.790000915527344
2018-04-26,53.31999969482422
2018-04-27,53.40999984741211
2018-04-30,52.79999923706055
2018-05-01,53.06999969482422
2018-05-02,52.86000061035156
2018-05-03,52.45000076293945
2018-05-04,53.11000061035156
2018-05-07,53.72999954223633
2018-05-08,54.220001220703125
2018-05-09,54.91999816894531
2018-05-10,55.040000915527344
2018-05-11,55.060001373291016
2018-05-14,55.0
2018-05-15,55.4900016784668
2018-05-16,55.310001373291016
2018-05-17,55.43000030517578
2018-05-18,54.90999984741211
2018-05-21,54.83000183105469
2018-05-22,55.52999877929688
2018-05-23,55.27000045776367
2018-05-24,54.959999084472656
2018-05-25,54.810001373291016
2018-05-29,52.470001220703125
2018-05-30,53.09000015258789
2018-05-31,52.5
2018-06-01,53.20000076293945
2018-06-04,53.619998931884766
2018-06-05,53.31999969482422
2018-06-06,54.38999938964844
2018-06-07,54.41999816894531
2018-06-08,54.59999847412109
2018-06-11,54.20000076293945
2018-06-12,54.0
2018-06-13,53.790000915527344
2018-06-14,52.43999862670898
2018-06-15,52.31999969482422
2018-06-18,52.27999877929688
2018-06-19,52.22999954223633
2018-06-20,51.97999954223633
2018-06-21,52.060001373291016
2018-06-22,51.61000061035156
2018-06-25,51.709999084472656
2018-06-26,51.43000030517578
2018-06-27,50.68999862670898
2018-06-28,50.650001525878906
2018-06-29,50.43999862670898
2018-07-02,51.15999984741211
2018-07-03,50.47999954223633
2018-07-05,50.79999923706055
2018-07-06,51.209999084472656
2018-07-09,52.58000183105469
2018-07-10,52.31999969482422
2018-07-11,51.869998931884766
2018-07-12,51.54999923706055
2018-07-13,50.93000030517578
2018-07-16,51.63999938964844
2018-07-17,52.0
2018-07-18,52.97999954223633
2018-07-19,50.52000045776367
2018-07-20,49.93999862670898
2018-07-23,50.75
2018-07-24,50.84999847412109
2018-07-25,50.68000030517578
2018-07-26,51.060001373291016
2018-07-27,51.31999969482422
2018-07-30,51.43999862670898
2018-07-31,50.810001373291016
2018-08-01,51.11000061035156
2018-08-02,51.31999969482422
2018-08-03,51.59999847412109
2018-08-06,51.41999816894531
2018-08-07,51.709999084472656
2018-08-08,52.0099983215332
2018-08-09,51.20000076293945
2018-08-10,50.75
2018-08-13,50.5099983215332
2018-08-14,51.84999847412109
2018-08-15,51.33000183105469
2018-08-16,52.20000076293945
2018-08-17,52.43000030517578
2018-08-20,52.290000915527344
2018-08-21,52.709999084472656
2018-08-22,52.68999862670898
2018-08-23,52.0099983215332
2018-08-24,51.709999084472656
2018-08-27,52.25
2018-08-28,52.119998931884766
2018-08-29,52.0
2018-08-30,51.52999877929688
2018-08-31,51.65999984741211
2018-09-04,52.13999938964844
2018-09-05,52.31999969482422
2018-09-06,52.25
2018-09-07,51.97999954223633
2018-09-10,51.7599983215332
2018-09-11,51.869998931884766
2018-09-12,50.66999816894531
2018-09-13,49.959999084472656
2018-09-14,50.209999084472656
2018-09-17,50.2400016784668
2018-09-18,50.060001373291016
2018-09-19,50.970001220703125
2018-09-20,51.56999969482422
2018-09-21,51.43999862670898
2018-09-24,50.68000030517578
2018-09-25,50.310001373291016
2018-09-26,49.75
2018-09-27,48.900001525878906
2018-09-28,48.540000915527344
2018-10-01,48.34999847412109
2018-10-02,48.27000045776367
2018-10-03,48.959999084472656
2018-10-04,49.38999938964844
2018-10-05,48.9900016784668
2018-10-08,49.7400016784668
2018-10-09,49.43000030517578
2018-10-10,48.72999954223633
2018-10-11,47.43999862670898
2018-10-12,46.880001068115234
2018-10-15,46.790000915527344
2018-10-16,47.09000015258789
2018-10-17,47.709999084472656
2018-10-18,48.27999877929688
2018-10-19,48.91999816894531
2018-10-22,47.08000183105469
2018-10-23,47.09999847412109
2018-10-24,46.060001373291016
2018-10-25,47.0099983215332
2018-10-26,46.47999954223633
2018-10-29,47.77000045776367
2018-10-30,48.27999877929688
2018-10-31,49.15999984741211
2018-11-01,49.20000076293945
2018-11-02,49.16999816894531
2018-11-05,49.72999954223633
2018-11-06,49.970001220703125
2018-11-07,50.150001525878906
2018-11-08,50.130001068115234
2018-11-09,50.7599983215332
2018-11-12,50.540000915527344
2018-11-13,51.06999969482422
2018-11-14,50.52000045776367
2018-11-15,51.33000183105469
2018-11-16,51.40999984741211
2018-11-19,51.63999938964844
2018-11-20,50.93999862670898
2018-11-21,50.41999816894531
2018-11-23,50.369998931884766
2018-11-26,51.119998931884766
2018-11-27,50.95000076293945
2018-11-28,50.93000030517578
2018-11-29,50.59999847412109
2018-11-30,51.09999847412109
2018-12-03,50.72999954223633
2018-12-04,48.369998931884766
2018-12-06,48.13999938964844
2018-12-07,47.65999984741211
2018-12-10,46.95000076293945
2018-12-11,46.560001373291016
2018-12-12,46.81999969482422
2018-12-13,46.02000045776367
2018-12-14,45.65999984741211
2018-12-17,45.150001525878906
2018-12-18,44.15999984741211
2018-12-19,43.29999923706055
2018-12-20,43.18999862670898
2018-12-21,42.380001068115234
2018-12-24,41.27000045776367
2018-12-26,42.83000183105469
2018-12-27,42.97999954223633
2018-12-28,42.95000076293945
2018-12-31,43.31999969482422
2019-01-02,44.38999938964844
2019-01-03,44.09000015258789
2019-01-04,45.25
2019-01-07,45.61000061035156
2019-01-08,45.720001220703125
2019-01-09,46.150001525878906
2019-01-10,45.86000061035156
2019-01-11,45.61000061035156
2019-01-14,46.150001525878906
2019-01-15,46.34000015258789
2019-01-16,47.540000915527344
2019-01-17,48.27999877929688
2019-01-18,49.290000915527344
2019-01-22,49.13999938964844
2019-01-23,49.40999984741211
2019-01-24,49.25
2019-01-25,49.369998931884766
2019-01-28,49.27000045776367
2019-01-29,49.310001373291016
2019-01-30,48.97999954223633
2019-01-31,48.79999923706055
2019-02-01,48.869998931884766
2019-02-04,49.08000183105469
2019-02-05,48.790000915527344
2019-02-06,48.52999877929688
2019-02-07,50.459999084472656
2019-02-08,50.2400016784668
2019-02-11,50.56999969482422
2019-02-12,50.81999969482422
2019-02-13,50.459999084472656
2019-02-14,49.7400016784668
2019-02-15,50.70000076293945
2019-02-19,51.11000061035156
2019-02-20,51.77999877929688
2019-02-21,51.83000183105469
2019-02-22,51.4900016784668
2019-02-25,51.2599983215332
2019-02-26,50.869998931884766
2019-02-27,51.060001373291016
2019-02-28,50.970001220703125
2019-03-01,51.79999923706055
2019-03-04,51.83000183105469
2019-03-05,51.70000076293945
2019-03-06,50.59999847412109
2019-03-07,49.52999877929688
2019-03-08,49.59999847412109
2019-03-11,49.91999816894531
2019-03-12,49.58000183105469
2019-03-13,50.0
2019-03-14,50.130001068115234
2019-03-15,49.97999954223633
2019-03-18,50.47999954223633
2019-03-19,49.47999954223633
2019-03-20,48.02000045776367
2019-03-21,47.13999938964844
2019-03-22,45.09000015258789
2019-03-25,44.869998931884766
2019-03-26,45.33000183105469
2019-03-27,45.400001525878906
2019-03-28,46.310001373291016
2019-03-29,46.52999877929688
2019-04-01,48.02000045776367
2019-04-02,48.4900016784668
2019-04-03,48.40999984741211
2019-04-04,48.45000076293945
2019-04-05,48.369998931884766
2019-04-08,48.540000915527344
2019-04-09,47.900001525878906
2019-04-10,48.11000061035156
2019-04-11,48.43999862670898
2019-04-12,49.2599983215332
2019-04-15,48.59000015258789
2019-04-16,49.5099983215332
2019-04-17,49.84000015258789
2019-04-18,49.34999847412109
2019-04-22,49.2400016784668
2019-04-23,49.540000915527344
2019-04-24,49.84000015258789
2019-04-25,50.209999084472656
2019-04-26,50.72999954223633
2019-04-29,51.29999923706055
2019-04-30,51.20000076293945
2019-05-01,50.68000030517578
2019-05-02,50.540000915527344
2019-05-03,50.970001220703125
2019-05-06,50.790000915527344
2019-05-07,49.81999969482422
2019-05-08,49.33000183105469
2019-05-09,49.5
2019-05-10,49.86000061035156
2019-05-13,48.22999954223633
2019-05-14,48.040000915527344
2019-05-15,47.59000015258789
2019-05-16,48.18999862670898
2019-05-17,47.880001068115234
2019-05-20,48.34000015258789
2019-05-21,48.77999877929688
2019-05-22,48.9900016784668
2019-05-23,48.11000061035156
2019-05-24,48.33000183105469
2019-05-28,47.619998931884766
2019-05-29,47.65999984741211
2019-05-30,47.290000915527344
2019-05-31,46.75
2019-06-03,47.06999969482422
2019-06-04,48.83000183105469
2019-06-05,49.33000183105469
2019-06-06,49.25
2019-06-07,48.83000183105469
2019-06-10,49.58000183105469
2019-06-11,50.060001373291016
2019-06-12,49.59000015258789
2019-06-13,49.72999954223633
2019-06-14,50.060001373291016
2019-06-17,48.970001220703125
2019-06-18,49.369998931884766
2019-06-19,49.04999923706055
2019-06-20,48.709999084472656
2019-06-21,48.630001068115234
2019-06-24,48.4900016784668
2019-06-25,48.33000183105469
2019-06-26,48.08000183105469
2019-06-27,48.18000030517578
2019-06-28,49.130001068115234
2019-07-01,49.560001373291016
2019-07-02,48.790000915527344
2019-07-03,49.06999969482422
2019-07-05,49.93999862670898
2019-07-08,49.38999938964844
2019-07-09,50.04999923706055
2019-07-10,49.75
2019-07-11,50.310001373291016
2019-07-12,50.45000076293945
2019-07-15,49.970001220703125
2019-07-16,49.63999938964844
2019-07-17,49.63999938964844
2019-07-18,51.02999877929688
2019-07-19,50.650001525878906
2019-07-22,50.43999862670898
2019-07-23,50.97999954223633
2019-07-24,51.540000915527344
2019-07-25,51.25
2019-07-26,51.650001525878906
2019-07-29,51.20000076293945
2019-07-30,51.38999938964844
2019-07-31,51.52999877929688
2019-08-01,49.630001068115234
2019-08-02,49.34999847412109
2019-08-05,47.369998931884766
2019-08-06,47.77000045776367
2019-08-07,47.130001068115234
2019-08-08,47.4900016784668
2019-08-09,47.34999847412109
2019-08-12,46.65999984741211
2019-08-13,46.72999954223633
2019-08-14,45.2400016784668
2019-08-15,45.45000076293945
2019-08-16,46.54999923706055
2019-08-19,46.959999084472656
2019-08-20,46.04999923706055
2019-08-21,46.220001220703125
2019-08-22,46.68000030517578
2019-08-23,45.25
2019-08-26,46.02000045776367
2019-08-27,45.66999816894531
2019-08-28,46.61000061035156
2019-08-29,47.40999984741211
2019-08-30,47.650001525878906
2019-09-03,46.70000076293945
2019-09-04,47.310001373291016
2019-09-05,48.650001525878906
2019-09-06,48.720001220703125
2019-09-09,50.36000061035156
2019-09-10,51.2400016784668
2019-09-11,52.130001068115234
2019-09-12,52.790000915527344
2019-09-13,53.060001373291016
2019-09-16,52.91999816894531
2019-09-17,52.7599983215332
2019-09-18,53.11000061035156
2019-09-19,52.790000915527344
2019-09-20,52.41999816894531
2019-09-23,52.56999969482422
2019-09-24,52.040000915527344
2019-09-25,52.84999847412109
2019-09-26,52.91999816894531
2019-09-27,53.459999084472656
2019-09-30,53.369998931884766
2019-10-01,52.34000015258789
2019-10-02,51.06999969482422
2019-10-03,50.810001373291016
2019-10-04,51.65999984741211
2019-10-07,51.59999847412109
2019-10-08,50.97999954223633
2019-10-09,50.9900016784668
2019-10-10,51.33000183105469
2019-10-11,52.0
2019-10-14,51.97999954223633
2019-10-15,52.7400016784668
2019-10-16,52.9900016784668
2019-10-17,52.43999862670898
2019-10-18,52.66999816894531
2019-10-21,53.45000076293945
2019-10-22,53.470001220703125
2019-10-23,53.4900016784668
2019-10-24,53.04999923706055
2019-10-25,53.58000183105469
2019-10-28,54.0
2019-10-29,54.2400016784668
2019-10-30,53.68000030517578
2019-10-31,53.04999923706055
2019-11-01,54.09999847412109
2019-11-04,54.61000061035156
2019-11-05,55.36000061035156
2019-11-06,55.25
2019-11-07,54.72999954223633
2019-11-08,54.93999862670898
2019-11-11,54.290000915527344
2019-11-12,54.43999862670898
2019-11-13,54.369998931884766
2019-11-14,54.59999847412109
2019-11-15,54.61000061035156
2019-11-18,55.0099983215332
2019-11-19,54.68999862670898
2019-11-20,54.40999984741211
2019-11-21,54.18000030517578
2019-11-22,54.66999816894531
2019-11-25,55.20000076293945
2019-11-26,54.43000030517578
2019-11-27,54.91999816894531
2019-11-29,54.720001220703125
2019-12-02,54.40999984741211
2019-12-03,53.209999084472656
2019-12-04,53.310001373291016
2019-12-05,53.4900016784668
2019-12-06,54.2400016784668
2019-12-09,54.720001220703125
2019-12-10,55.119998931884766
2019-12-11,53.68000030517578
2019-12-12,56.08000183105469
2019-12-13,56.02000045776367
2019-12-16,56.220001220703125
2019-12-17,56.66999816894531
2019-12-18,56.31999969482422
2019-12-19,56.13999938964844
2019-12-20,56.29999923706055
2019-12-23,56.20000076293945
2019-12-24,56.15999984741211
2019-12-26,56.720001220703125
2019-12-27,56.47999954223633
2019-12-30,56.41999816894531
2019-12-31,56.31999969482422
2020-01-02,56.66999816894531
2020-01-03,56.20000076293945
2020-01-06,55.72999954223633
2020-01-07,55.4900016784668
2020-01-08,55.61000061035156
2020-01-09,56.18000030517578
2020-01-10,55.959999084472656
2020-01-13,56.220001220703125
2020-01-14,56.36000061035156
2020-01-15,55.130001068115234
2020-01-16,55.86000061035156
2020-01-17,56.290000915527344
2020-01-21,56.27999877929688
2020-01-22,56.34000015258789
2020-01-23,56.36000061035156
2020-01-24,55.47999954223633
2020-01-27,54.68000030517578
2020-01-28,54.959999084472656
2020-01-29,53.86000061035156
2020-01-30,52.130001068115234
2020-01-31,51.56999969482422
2020-02-03,52.5
2020-02-04,53.15999984741211
2020-02-05,54.43000030517578
2020-02-06,54.18000030517578
2020-02-07,54.27000045776367
2020-02-10,54.33000183105469
2020-02-11,54.810001373291016
2020-02-12,54.43999862670898
2020-02-13,54.81999969482422
2020-02-14,54.93999862670898
2020-02-18,54.0099983215332
2020-02-19,54.61000061035156
2020-02-20,55.310001373291016
2020-02-21,54.84999847412109
2020-02-24,53.77000045776367
2020-02-25,51.310001373291016
2020-02-26,50.70000076293945
2020-02-27,47.54999923706055
2020-02-28,46.13999938964844
2020-03-02,48.810001373291016
2020-03-03,46.88999938964844
2020-03-04,47.380001068115234
2020-03-05,43.61000061035156
2020-03-06,40.66999816894531
2020-03-09,34.5099983215332
2020-03-10,36.34000015258789
2020-03-11,33.65999984741211
2020-03-12,30.21999931335449
2020-03-13,33.83000183105469
2020-03-16,27.3700008392334
2020-03-17,29.270000457763672
2020-03-18,28.31999969482422
2020-03-19,29.96999931335449
2020-03-20,30.040000915527344
2020-03-23,25.690000534057617
2020-03-24,30.1200008392334
2020-03-25,30.670000076293945
2020-03-26,34.279998779296875
2020-03-27,33.27000045776367
2020-03-30,32.560001373291016
2020-03-31,30.84000015258789
2020-04-01,28.46999931335449
2020-04-02,28.479999542236328
2020-04-03,27.209999084472656
2020-04-06,29.770000457763672
2020-04-07,30.59000015258789
2020-04-08,32.70000076293945
2020-04-09,36.11000061035156
2020-04-13,33.939998626708984
2020-04-14,33.36000061035156
2020-04-15,31.309999465942383
2020-04-16,29.63999938964844
2020-04-17,33.400001525878906
2020-04-20,34.130001068115234
2020-04-21,34.029998779296875
2020-04-22,34.0
2020-04-23,34.290000915527344
2020-04-24,35.47999954223633
2020-04-27,37.470001220703125
2020-04-28,37.52000045776367
2020-04-29,39.20000076293945
2020-04-30,37.31999969482422
2020-05-01,35.439998626708984
2020-05-04,35.560001373291016
2020-05-05,35.25
2020-05-06,34.310001373291016
2020-05-07,35.2400016784668
2020-05-08,36.2400016784668
2020-05-11,34.41999816894531
2020-05-12,33.060001373291016
2020-05-13,31.6299991607666
2020-05-14,32.060001373291016
2020-05-15,31.350000381469727
2020-05-18,34.150001525878906
2020-05-19,32.34000015258789
2020-05-20,33.77000045776367
