,JKHY
2026-04-13,151.39999389648438
2026-04-14,151.4199981689453
2026-04-15,153.39999389648438
2026-04-16,154.14999389648438
2026-04-17,154.05999755859375
2026-04-20,153.8699951171875
2026-04-21,155.5
2026-04-22,155.8800048828125
2026-04-23,150.60000610351562
2026-04-24,151.14999389648438
2026-04-27,151.00999450683594
2026-04-28,152.8000030517578
2026-04-29,153.75
2026-04-30,153.75
2026-05-01,154.02999877929688
2026-05-04,152.52000427246094
2026-05-05,149.33999633789062
2026-05-06,142.8800048828125
2026-05-07,146.02999877929688
2026-05-08,145.83999633789062
2026-05-11,143.64999389648438
2026-05-12,144.72999572753906
2026-05-13,141.42999267578125
2026-05-14,134.02999877929688
2026-05-15,136.8699951171875
2026-05-18,139.11000061035156
2026-05-19,140.5
2026-05-20,139.82000732421875
2026-05-21,139.55999755859375
2026-05-22,140.19000244140625
2026-05-26,137.36000061035156
2026-05-27,136.25999450683594
2026-05-28,136.22000122070312
2026-05-29,136.32000732421875
2026-06-01,140.1999969482422
2026-06-02,136.02999877929688
2026-06-03,133.1300048828125
2026-06-04,130.72999572753906
2026-06-05,130.11000061035156
2026-06-08,126.37000274658205
2026-06-09,127.3499984741211
2026-06-10,127.58999633789062
2026-06-11,125.95999908447266
2026-06-12,128.22999572753906
2026-06-15,130.35000610351562
2026-06-16,129.2899932861328
2026-06-17,124.22000122070312
2026-06-18,126.2300033569336
