,HWM
2020-07-23,15.75
2020-07-24,15.550000190734863
2020-07-27,15.239999771118164
2020-07-28,15.319999694824219
2020-07-29,15.270000457763672
2020-07-30,15.130000114440918
2020-07-31,14.779999732971191
2020-08-03,15.130000114440918
2020-08-04,15.020000457763672
2020-08-05,16.079999923706055
2020-08-06,17.280000686645508
2020-08-07,16.959999084472656
2020-08-10,17.90999984741211
2020-08-11,18.280000686645508
2020-08-12,18.09000015258789
2020-08-13,17.479999542236328
2020-08-14,17.549999237060547
2020-08-17,17.350000381469727
2020-08-18,16.93000030517578
2020-08-19,17.1200008392334
2020-08-20,16.940000534057617
2020-08-21,16.90999984741211
2020-08-24,17.440000534057617
2020-08-25,17.440000534057617
2020-08-26,17.190000534057617
2020-08-27,17.43000030517578
2020-08-28,18.010000228881836
2020-08-31,17.520000457763672
2020-09-01,17.540000915527344
2020-09-02,18.34000015258789
2020-09-03,17.729999542236328
2020-09-04,17.700000762939453
2020-09-08,17.299999237060547
2020-09-09,17.1200008392334
2020-09-10,16.979999542236328
2020-09-11,17.799999237060547
2020-09-14,18.389999389648438
2020-09-15,18.209999084472656
2020-09-16,18.780000686645508
2020-09-17,18.489999771118164
2020-09-18,17.700000762939453
2020-09-21,16.8799991607666
2020-09-22,17.079999923706055
2020-09-23,16.440000534057617
2020-09-24,16.469999313354492
2020-09-25,16.670000076293945
2020-09-28,17.190000534057617
2020-09-29,17.299999237060547
2020-09-30,16.719999313354492
2020-10-01,17.229999542236328
2020-10-02,17.8799991607666
2020-10-05,18.18000030517578
2020-10-06,17.530000686645508
2020-10-07,18.110000610351562
2020-10-08,18.729999542236328
2020-10-09,18.299999237060547
2020-10-12,18.190000534057617
2020-10-13,17.850000381469727
2020-10-14,18.260000228881836
2020-10-15,18.5
2020-10-16,18.59000015258789
2020-10-19,18.610000610351562
2020-10-20,18.219999313354492
2020-10-21,18.139999389648438
2020-10-22,18.850000381469727
2020-10-23,18.950000762939453
2020-10-26,18.280000686645508
2020-10-27,17.530000686645508
2020-10-28,16.68000030517578
2020-10-29,17.209999084472656
2020-10-30,17.25
2020-11-02,17.850000381469727
2020-11-03,18.6299991607666
2020-11-04,18.170000076293945
2020-11-05,18.84000015258789
2020-11-06,18.850000381469727
2020-11-09,22.43000030517578
2020-11-10,23.0
2020-11-11,22.280000686645508
2020-11-12,21.440000534057617
2020-11-13,22.360000610351562
2020-11-16,23.18000030517578
2020-11-17,23.5
2020-11-18,23.190000534057617
2020-11-19,23.56999969482422
2020-11-20,23.950000762939453
2020-11-23,24.31999969482422
2020-11-24,25.239999771118164
2020-11-25,24.549999237060547
2020-11-27,24.600000381469727
2020-11-30,23.459999084472656
2020-12-01,23.770000457763672
2020-12-02,24.260000228881836
2020-12-03,25.049999237060547
2020-12-04,25.3700008392334
2020-12-07,25.579999923706055
2020-12-08,25.450000762939453
2020-12-09,25.450000762939453
2020-12-10,26.1299991607666
2020-12-11,26.43000030517578
2020-12-14,26.809999465942383
2020-12-15,26.940000534057617
2020-12-16,26.829999923706055
2020-12-17,26.959999084472656
2020-12-18,27.270000457763672
2020-12-21,26.459999084472656
2020-12-22,26.459999084472656
2020-12-23,27.770000457763672
2020-12-24,27.3799991607666
2020-12-28,27.729999542236328
2020-12-29,27.969999313354492
2020-12-30,28.360000610351562
2020-12-31,28.540000915527344
2021-01-04,26.8700008392334
2021-01-05,27.90999984741211
2021-01-06,28.030000686645508
2021-01-07,27.739999771118164
2021-01-08,27.90999984741211
2021-01-11,28.209999084472656
2021-01-12,28.8700008392334
2021-01-13,28.1299991607666
2021-01-14,28.59000015258789
2021-01-15,27.950000762939453
2021-01-19,27.75
2021-01-20,27.399999618530273
2021-01-21,26.920000076293945
2021-01-22,26.760000228881836
2021-01-25,25.829999923706055
2021-01-26,25.0
2021-01-27,23.600000381469727
2021-01-28,24.760000228881836
2021-01-29,24.579999923706055
2021-02-01,25.049999237060547
2021-02-02,26.110000610351562
2021-02-03,26.860000610351562
2021-02-04,27.34000015258789
2021-02-05,27.1299991607666
2021-02-08,27.739999771118164
2021-02-09,27.760000228881836
2021-02-10,28.329999923706055
2021-02-11,28.75
2021-02-12,28.280000686645508
2021-02-16,28.3799991607666
2021-02-17,28.639999389648438
2021-02-18,27.809999465942383
2021-02-19,28.68000030517578
2021-02-22,28.649999618530273
2021-02-23,29.079999923706055
2021-02-24,30.139999389648438
2021-02-25,28.350000381469727
2021-02-26,28.110000610351562
2021-03-01,28.950000762939453
2021-03-02,28.979999542236328
2021-03-03,30.299999237060547
2021-03-04,29.549999237060547
2021-03-05,30.3700008392334
2021-03-08,29.809999465942383
2021-03-09,29.760000228881836
2021-03-10,31.450000762939453
2021-03-11,31.6299991607666
2021-03-12,31.549999237060547
2021-03-15,31.81999969482422
2021-03-16,31.139999389648438
2021-03-17,32.15999984741211
2021-03-18,31.760000228881836
2021-03-19,31.81999969482422
2021-03-22,31.549999237060547
2021-03-23,30.3700008392334
2021-03-24,30.350000381469727
2021-03-25,31.350000381469727
2021-03-26,31.989999771118164
2021-03-29,31.520000457763672
2021-03-30,31.760000228881836
2021-03-31,32.130001068115234
2021-04-01,31.81999969482422
2021-04-05,32.06999969482422
2021-04-06,31.399999618530273
2021-04-07,31.799999237060547
2021-04-08,31.809999465942383
2021-04-09,32.22999954223633
2021-04-12,32.31999969482422
2021-04-13,32.13999938964844
2021-04-14,32.54999923706055
2021-04-15,32.349998474121094
2021-04-16,32.70000076293945
2021-04-19,32.56999969482422
2021-04-20,31.0
2021-04-21,31.93000030517578
2021-04-22,31.420000076293945
2021-04-23,31.959999084472656
2021-04-26,32.220001220703125
2021-04-27,32.029998779296875
2021-04-28,32.119998931884766
2021-04-29,32.13999938964844
2021-04-30,31.959999084472656
2021-05-03,32.029998779296875
2021-05-04,32.189998626708984
2021-05-05,32.349998474121094
2021-05-06,32.209999084472656
2021-05-07,33.56999969482422
2021-05-10,32.58000183105469
2021-05-11,32.400001525878906
2021-05-12,31.8799991607666
2021-05-13,32.349998474121094
2021-05-14,33.25
2021-05-17,33.709999084472656
2021-05-18,33.720001220703125
2021-05-19,33.59000015258789
2021-05-20,33.790000915527344
2021-05-21,33.7599983215332
2021-05-24,34.040000915527344
2021-05-25,33.77000045776367
2021-05-26,34.02000045776367
2021-05-27,35.47999954223633
2021-05-28,35.47999954223633
2021-06-01,35.61000061035156
2021-06-02,35.40999984741211
2021-06-03,34.83000183105469
2021-06-04,35.20000076293945
2021-06-07,35.29999923706055
2021-06-08,35.72999954223633
2021-06-09,35.029998779296875
2021-06-10,35.0099983215332
2021-06-11,35.369998931884766
2021-06-14,34.959999084472656
2021-06-15,35.0099983215332
2021-06-16,34.93000030517578
2021-06-17,34.02000045776367
2021-06-18,33.189998626708984
2021-06-21,34.06999969482422
2021-06-22,33.810001373291016
2021-06-23,33.810001373291016
2021-06-24,34.58000183105469
2021-06-25,34.84000015258789
2021-06-28,33.880001068115234
2021-06-29,33.66999816894531
2021-06-30,34.470001220703125
2021-07-01,34.619998931884766
2021-07-02,34.439998626708984
2021-07-06,33.5099983215332
2021-07-07,33.2400016784668
2021-07-08,32.939998626708984
2021-07-09,33.95000076293945
2021-07-12,33.869998931884766
2021-07-13,32.88999938964844
2021-07-14,32.79999923706055
2021-07-15,32.40999984741211
2021-07-16,31.65999984741211
2021-07-19,30.489999771118164
2021-07-20,31.889999389648438
2021-07-21,32.869998931884766
2021-07-22,32.33000183105469
2021-07-23,32.380001068115234
2021-07-26,32.5099983215332
2021-07-27,32.72999954223633
2021-07-28,32.810001373291016
2021-07-29,33.099998474121094
2021-07-30,32.81999969482422
2021-08-02,32.72999954223633
2021-08-03,33.0
2021-08-04,30.700000762939453
2021-08-05,31.649999618530273
2021-08-06,31.739999771118164
2021-08-09,31.559999465942383
2021-08-10,32.29999923706055
2021-08-11,33.0099983215332
2021-08-12,32.68000030517578
2021-08-13,32.119998931884766
2021-08-16,31.979999542236328
2021-08-17,31.479999542236328
2021-08-18,32.22999954223633
2021-08-19,31.75
2021-08-20,31.809999465942383
2021-08-23,32.20000076293945
2021-08-24,32.52000045776367
2021-08-25,32.939998626708984
2021-08-26,32.209999084472656
2021-08-27,32.790000915527344
2021-08-30,31.780000686645508
2021-08-31,31.75
2021-09-01,31.899999618530273
2021-09-02,31.889999389648438
2021-09-03,31.3700008392334
2021-09-07,31.260000228881836
2021-09-08,31.09000015258789
2021-09-09,31.670000076293945
2021-09-10,31.219999313354492
2021-09-13,32.25
2021-09-14,31.59000015258789
2021-09-15,32.0099983215332
2021-09-16,31.440000534057617
2021-09-17,30.989999771118164
2021-09-20,30.940000534057617
2021-09-21,30.600000381469727
2021-09-22,31.110000610351562
2021-09-23,31.709999084472656
2021-09-24,31.530000686645508
2021-09-27,33.0
2021-09-28,32.40999984741211
2021-09-29,31.90999984741211
2021-09-30,31.200000762939453
2021-10-01,32.43000030517578
2021-10-04,31.8799991607666
2021-10-05,32.11000061035156
2021-10-06,31.959999084472656
2021-10-07,32.13999938964844
2021-10-08,31.639999389648438
2021-10-11,31.420000076293945
2021-10-12,31.40999984741211
2021-10-13,31.350000381469727
2021-10-14,30.889999389648438
2021-10-15,31.329999923706055
2021-10-18,30.899999618530273
2021-10-19,30.8799991607666
2021-10-20,30.940000534057617
2021-10-21,30.719999313354492
2021-10-22,30.459999084472656
2021-10-25,30.3700008392334
2021-10-26,29.959999084472656
2021-10-27,29.3799991607666
2021-10-28,29.700000762939453
2021-10-29,29.690000534057617
2021-11-01,30.5
2021-11-02,30.68000030517578
2021-11-03,30.43000030517578
2021-11-04,31.0
2021-11-05,33.400001525878906
2021-11-08,32.7599983215332
2021-11-09,33.09000015258789
2021-11-10,32.290000915527344
2021-11-11,32.0
2021-11-12,31.969999313354492
2021-11-15,33.04999923706055
2021-11-16,31.709999084472656
2021-11-17,31.479999542236328
2021-11-18,31.31999969482422
2021-11-19,30.18000030517578
2021-11-22,30.280000686645508
2021-11-23,30.780000686645508
2021-11-24,30.729999542236328
2021-11-26,28.75
2021-11-29,28.5
2021-11-30,28.1299991607666
2021-12-01,27.40999984741211
2021-12-02,28.799999237060547
2021-12-03,29.059999465942383
2021-12-06,30.43000030517578
2021-12-07,30.829999923706055
2021-12-08,31.079999923706055
2021-12-09,30.850000381469727
2021-12-10,30.860000610351562
2021-12-13,30.079999923706055
2021-12-14,29.68000030517578
2021-12-15,29.989999771118164
2021-12-16,29.479999542236328
2021-12-17,29.959999084472656
2021-12-20,29.260000228881836
2021-12-21,30.59000015258789
2021-12-22,30.299999237060547
2021-12-23,31.1299991607666
2021-12-27,31.350000381469727
2021-12-28,31.639999389648438
2021-12-29,31.6299991607666
2021-12-30,31.639999389648438
2021-12-31,31.829999923706055
2022-01-03,32.33000183105469
2022-01-04,33.529998779296875
2022-01-05,33.31999969482422
2022-01-06,33.650001525878906
2022-01-07,34.0099983215332
2022-01-10,33.97999954223633
2022-01-11,33.91999816894531
2022-01-12,33.90999984741211
2022-01-13,34.380001068115234
2022-01-14,35.06999969482422
2022-01-18,34.31999969482422
2022-01-19,33.83000183105469
2022-01-20,33.58000183105469
2022-01-21,32.630001068115234
2022-01-24,32.81999969482422
2022-01-25,32.22999954223633
2022-01-26,31.6200008392334
2022-01-27,30.639999389648438
2022-01-28,30.760000228881836
2022-01-31,31.09000015258789
2022-02-01,31.6200008392334
2022-02-02,32.61000061035156
2022-02-03,32.52000045776367
2022-02-04,32.18000030517578
2022-02-07,32.83000183105469
2022-02-08,33.5099983215332
2022-02-09,34.470001220703125
2022-02-10,34.560001373291016
2022-02-11,34.34000015258789
2022-02-14,34.06999969482422
2022-02-15,34.9900016784668
2022-02-16,35.72999954223633
2022-02-17,34.97999954223633
2022-02-18,34.560001373291016
2022-02-22,34.40999984741211
2022-02-23,33.810001373291016
2022-02-24,34.380001068115234
2022-02-25,35.75
2022-02-28,35.91999816894531
2022-03-01,33.11000061035156
2022-03-02,35.130001068115234
2022-03-03,34.849998474121094
2022-03-04,33.849998474121094
2022-03-07,32.41999816894531
2022-03-08,32.93000030517578
2022-03-09,33.97999954223633
2022-03-10,34.279998779296875
2022-03-11,33.72999954223633
2022-03-14,33.41999816894531
2022-03-15,34.099998474121094
2022-03-16,34.93000030517578
2022-03-17,34.939998626708984
2022-03-18,35.72999954223633
2022-03-21,35.880001068115234
2022-03-22,37.31999969482422
2022-03-23,36.72999954223633
2022-03-24,37.02000045776367
2022-03-25,37.0
2022-03-28,36.4900016784668
2022-03-29,36.880001068115234
2022-03-30,36.439998626708984
2022-03-31,35.939998626708984
2022-04-01,36.31999969482422
2022-04-04,35.81999969482422
2022-04-05,34.45000076293945
2022-04-06,34.15999984741211
2022-04-07,34.41999816894531
2022-04-08,34.52000045776367
2022-04-11,34.22999954223633
2022-04-12,34.68000030517578
2022-04-13,35.279998779296875
2022-04-14,35.47999954223633
2022-04-18,35.439998626708984
2022-04-19,36.63999938964844
2022-04-20,36.84000015258789
2022-04-21,35.66999816894531
2022-04-22,34.959999084472656
2022-04-25,34.81999969482422
2022-04-26,34.2599983215332
2022-04-27,34.400001525878906
2022-04-28,34.95000076293945
2022-04-29,34.119998931884766
2022-05-02,33.84000015258789
2022-05-03,34.9900016784668
2022-05-04,36.560001373291016
2022-05-05,35.41999816894531
2022-05-06,35.029998779296875
2022-05-09,33.27000045776367
2022-05-10,33.97999954223633
2022-05-11,33.540000915527344
2022-05-12,32.849998474121094
2022-05-13,33.790000915527344
2022-05-16,34.060001373291016
2022-05-17,35.2400016784668
2022-05-18,33.59000015258789
2022-05-19,33.45000076293945
2022-05-20,33.15999984741211
2022-05-23,34.29999923706055
2022-05-24,33.709999084472656
2022-05-25,33.95000076293945
2022-05-26,34.61000061035156
2022-05-27,36.029998779296875
2022-05-31,35.77000045776367
2022-06-01,35.68000030517578
2022-06-02,36.9900016784668
2022-06-03,36.630001068115234
2022-06-06,36.650001525878906
2022-06-07,37.43000030517578
2022-06-08,36.470001220703125
2022-06-09,35.16999816894531
2022-06-10,33.97999954223633
2022-06-13,32.189998626708984
2022-06-14,32.20000076293945
2022-06-15,32.709999084472656
2022-06-16,30.799999237060547
2022-06-17,31.520000457763672
2022-06-21,31.65999984741211
2022-06-22,31.43000030517578
2022-06-23,30.700000762939453
2022-06-24,32.18000030517578
2022-06-27,31.799999237060547
2022-06-28,31.8799991607666
2022-06-29,31.31999969482422
2022-06-30,31.450000762939453
2022-07-01,31.799999237060547
2022-07-05,31.100000381469727
2022-07-06,31.940000534057617
2022-07-07,32.54999923706055
2022-07-08,32.7400016784668
2022-07-11,32.939998626708984
2022-07-12,33.40999984741211
2022-07-13,33.18000030517578
2022-07-14,33.04999923706055
2022-07-15,33.31999969482422
2022-07-18,33.0
2022-07-19,34.47999954223633
2022-07-20,34.849998474121094
2022-07-21,34.75
2022-07-22,34.36000061035156
2022-07-25,34.83000183105469
2022-07-26,34.83000183105469
2022-07-27,35.16999816894531
2022-07-28,36.040000915527344
2022-07-29,37.130001068115234
2022-08-01,37.349998474121094
2022-08-02,37.20000076293945
2022-08-03,37.22999954223633
2022-08-04,37.11000061035156
2022-08-05,37.060001373291016
2022-08-08,37.560001373291016
2022-08-09,37.439998626708984
2022-08-10,37.90999984741211
2022-08-11,38.22999954223633
2022-08-12,38.54999923706055
2022-08-15,38.720001220703125
2022-08-16,38.72999954223633
2022-08-17,38.45000076293945
2022-08-18,38.439998626708984
2022-08-19,37.599998474121094
2022-08-22,36.47999954223633
2022-08-23,36.68000030517578
2022-08-24,37.029998779296875
2022-08-25,37.779998779296875
2022-08-26,36.65999984741211
2022-08-29,36.599998474121094
2022-08-30,35.869998931884766
2022-08-31,35.43000030517578
2022-09-01,35.04999923706055
2022-09-02,35.02000045776367
2022-09-06,34.72999954223633
2022-09-07,35.36000061035156
2022-09-08,35.849998474121094
2022-09-09,36.40999984741211
2022-09-12,37.02000045776367
2022-09-13,35.20000076293945
2022-09-14,35.31999969482422
2022-09-15,34.290000915527344
2022-09-16,33.61000061035156
2022-09-19,34.220001220703125
2022-09-20,34.279998779296875
2022-09-21,33.43000030517578
2022-09-22,32.790000915527344
2022-09-23,31.829999923706055
2022-09-26,31.040000915527344
2022-09-27,31.100000381469727
2022-09-28,31.850000381469727
2022-09-29,30.940000534057617
2022-09-30,30.93000030517578
2022-10-03,32.09000015258789
2022-10-04,33.5099983215332
2022-10-05,33.33000183105469
2022-10-06,33.20000076293945
2022-10-07,32.540000915527344
2022-10-10,32.939998626708984
2022-10-11,33.0
2022-10-12,32.11000061035156
2022-10-13,32.88999938964844
2022-10-14,32.290000915527344
2022-10-17,32.93000030517578
2022-10-18,33.61000061035156
2022-10-19,34.2400016784668
2022-10-20,34.02000045776367
2022-10-21,35.369998931884766
2022-10-24,35.400001525878906
2022-10-25,35.56999969482422
2022-10-26,34.709999084472656
2022-10-27,35.09000015258789
2022-10-28,36.16999816894531
2022-10-31,35.54999923706055
2022-11-01,36.4900016784668
2022-11-02,35.34000015258789
2022-11-03,35.22999954223633
2022-11-04,36.040000915527344
2022-11-07,36.61000061035156
2022-11-08,36.84000015258789
2022-11-09,36.34000015258789
2022-11-10,38.29999923706055
2022-11-11,37.43000030517578
2022-11-14,36.650001525878906
2022-11-15,36.54999923706055
2022-11-16,36.84000015258789
2022-11-17,36.470001220703125
2022-11-18,37.099998474121094
2022-11-21,37.27000045776367
2022-11-22,38.22999954223633
2022-11-23,38.02000045776367
2022-11-25,38.040000915527344
2022-11-28,37.029998779296875
2022-11-29,37.220001220703125
2022-11-30,37.66999816894531
2022-12-01,38.40999984741211
2022-12-02,39.08000183105469
2022-12-05,38.540000915527344
2022-12-06,37.869998931884766
2022-12-07,37.869998931884766
2022-12-08,37.63999938964844
2022-12-09,38.0
2022-12-12,38.880001068115234
2022-12-13,39.209999084472656
2022-12-14,39.0
2022-12-15,37.93000030517578
2022-12-16,38.130001068115234
2022-12-19,37.58000183105469
2022-12-20,38.279998779296875
2022-12-21,39.04999923706055
2022-12-22,38.540000915527344
2022-12-23,39.060001373291016
2022-12-27,39.400001525878906
2022-12-28,38.720001220703125
2022-12-29,39.38999938964844
2022-12-30,39.40999984741211
2023-01-03,39.060001373291016
2023-01-04,39.54999923706055
2023-01-05,39.31999969482422
2023-01-06,40.459999084472656
2023-01-09,40.08000183105469
2023-01-10,40.54999923706055
2023-01-11,40.38999938964844
2023-01-12,40.66999816894531
2023-01-13,40.75
2023-01-17,40.61000061035156
2023-01-18,39.529998779296875
2023-01-19,38.43000030517578
2023-01-20,38.70000076293945
2023-01-23,39.43000030517578
2023-01-24,39.40999984741211
2023-01-25,39.61000061035156
2023-01-26,40.81999969482422
2023-01-27,40.400001525878906
2023-01-30,40.189998626708984
2023-01-31,40.689998626708984
2023-02-01,40.59000015258789
2023-02-02,40.22999954223633
2023-02-03,39.86000061035156
2023-02-06,39.959999084472656
2023-02-07,40.86000061035156
2023-02-08,40.84000015258789
2023-02-09,40.45000076293945
2023-02-10,40.52000045776367
2023-02-13,41.08000183105469
2023-02-14,43.02000045776367
2023-02-15,43.40999984741211
2023-02-16,42.95000076293945
2023-02-17,43.02000045776367
2023-02-21,42.09000015258789
2023-02-22,41.9900016784668
2023-02-23,42.029998779296875
2023-02-24,41.959999084472656
2023-02-27,42.31999969482422
2023-02-28,42.18000030517578
2023-03-01,42.79999923706055
2023-03-02,43.349998474121094
2023-03-03,43.75
2023-03-06,43.7599983215332
2023-03-07,43.349998474121094
2023-03-08,43.72999954223633
2023-03-09,42.060001373291016
2023-03-10,40.84000015258789
2023-03-13,40.029998779296875
2023-03-14,40.779998779296875
2023-03-15,39.380001068115234
2023-03-16,40.45000076293945
2023-03-17,39.209999084472656
2023-03-20,39.47999954223633
2023-03-21,40.54999923706055
2023-03-22,40.5099983215332
2023-03-23,40.189998626708984
2023-03-24,40.25
2023-03-27,40.7599983215332
2023-03-28,41.119998931884766
2023-03-29,41.810001373291016
2023-03-30,41.939998626708984
2023-03-31,42.369998931884766
2023-04-03,42.970001220703125
2023-04-04,42.119998931884766
2023-04-05,42.11000061035156
2023-04-06,41.54999923706055
2023-04-10,42.119998931884766
2023-04-11,42.65999984741211
2023-04-12,43.40999984741211
2023-04-13,43.52000045776367
2023-04-14,42.540000915527344
2023-04-17,42.869998931884766
2023-04-18,43.36000061035156
2023-04-19,43.279998779296875
2023-04-20,43.20000076293945
2023-04-21,42.93000030517578
2023-04-24,43.27000045776367
2023-04-25,42.9900016784668
2023-04-26,42.40999984741211
2023-04-27,43.72999954223633
2023-04-28,44.290000915527344
2023-05-01,44.29999923706055
2023-05-02,44.959999084472656
2023-05-03,44.70000076293945
2023-05-04,43.27000045776367
2023-05-05,44.0
2023-05-08,43.810001373291016
2023-05-09,44.7599983215332
2023-05-10,44.2599983215332
2023-05-11,43.959999084472656
2023-05-12,43.959999084472656
2023-05-15,44.529998779296875
2023-05-16,44.2400016784668
2023-05-17,44.66999816894531
2023-05-18,45.18000030517578
2023-05-19,44.959999084472656
2023-05-22,44.81999969482422
2023-05-23,43.77000045776367
2023-05-24,43.2400016784668
2023-05-25,43.2599983215332
2023-05-26,43.5
2023-05-30,43.47999954223633
2023-05-31,42.75
2023-06-01,43.72999954223633
2023-06-02,45.130001068115234
2023-06-05,44.79999923706055
2023-06-06,45.290000915527344
2023-06-07,46.16999816894531
2023-06-08,46.349998474121094
2023-06-09,45.939998626708984
2023-06-12,46.18000030517578
2023-06-13,46.0099983215332
2023-06-14,45.70000076293945
2023-06-15,46.040000915527344
2023-06-16,45.97999954223633
2023-06-20,46.56999969482422
2023-06-21,47.15999984741211
2023-06-22,46.560001373291016
2023-06-23,46.349998474121094
2023-06-26,46.68000030517578
2023-06-27,48.099998474121094
2023-06-28,48.11000061035156
2023-06-29,48.7599983215332
2023-06-30,49.560001373291016
2023-07-03,49.130001068115234
2023-07-05,48.900001525878906
2023-07-06,48.95000076293945
2023-07-07,49.400001525878906
2023-07-10,50.2400016784668
2023-07-11,50.70000076293945
2023-07-12,49.65999984741211
2023-07-13,49.709999084472656
2023-07-14,49.400001525878906
2023-07-17,50.20000076293945
2023-07-18,50.099998474121094
2023-07-19,49.7400016784668
2023-07-20,50.38999938964844
2023-07-21,49.90999984741211
2023-07-24,50.06999969482422
2023-07-25,50.220001220703125
2023-07-26,50.47999954223633
2023-07-27,50.18000030517578
2023-07-28,50.43000030517578
2023-07-31,51.13999938964844
2023-08-01,48.9900016784668
2023-08-02,48.04999923706055
2023-08-03,48.18000030517578
2023-08-04,49.04999923706055
2023-08-07,50.45000076293945
2023-08-08,50.5
2023-08-09,49.790000915527344
2023-08-10,49.84000015258789
2023-08-11,49.439998626708984
2023-08-14,49.220001220703125
2023-08-15,48.77000045776367
2023-08-16,48.849998474121094
2023-08-17,48.61000061035156
2023-08-18,48.779998779296875
2023-08-21,48.56999969482422
2023-08-22,48.689998626708984
2023-08-23,49.13999938964844
2023-08-24,48.119998931884766
2023-08-25,48.18000030517578
2023-08-28,48.86000061035156
2023-08-29,49.310001373291016
2023-08-30,49.720001220703125
2023-08-31,49.470001220703125
2023-09-01,49.689998626708984
2023-09-05,48.310001373291016
2023-09-06,48.43000030517578
2023-09-07,48.20000076293945
2023-09-08,47.650001525878906
2023-09-11,47.84000015258789
2023-09-12,47.720001220703125
2023-09-13,47.08000183105469
2023-09-14,47.09000015258789
2023-09-15,46.68000030517578
2023-09-18,47.09000015258789
2023-09-19,47.119998931884766
2023-09-20,46.540000915527344
2023-09-21,46.06999969482422
2023-09-22,45.79999923706055
2023-09-25,46.29999923706055
2023-09-26,45.810001373291016
2023-09-27,46.08000183105469
2023-09-28,46.47999954223633
2023-09-29,46.25
2023-10-02,45.41999816894531
2023-10-03,45.52000045776367
2023-10-04,45.720001220703125
2023-10-05,45.630001068115234
2023-10-06,45.959999084472656
2023-10-09,46.41999816894531
2023-10-10,46.459999084472656
2023-10-11,46.470001220703125
2023-10-12,45.45000076293945
2023-10-13,44.369998931884766
2023-10-16,44.599998474121094
2023-10-17,45.2400016784668
2023-10-18,44.349998474121094
2023-10-19,43.709999084472656
2023-10-20,43.439998626708984
2023-10-23,43.54999923706055
2023-10-24,43.5
2023-10-25,43.22999954223633
2023-10-26,43.470001220703125
2023-10-27,43.09000015258789
2023-10-30,43.599998474121094
2023-10-31,44.099998474121094
2023-11-01,44.720001220703125
2023-11-02,48.25
2023-11-03,47.97999954223633
2023-11-06,48.72999954223633
2023-11-07,48.27000045776367
2023-11-08,48.34000015258789
2023-11-09,48.7599983215332
2023-11-10,49.54999923706055
2023-11-13,50.34000015258789
2023-11-14,51.5099983215332
2023-11-15,51.54999923706055
2023-11-16,51.529998779296875
2023-11-17,51.470001220703125
2023-11-20,51.47999954223633
2023-11-21,52.02000045776367
2023-11-22,52.279998779296875
2023-11-24,52.27000045776367
2023-11-27,52.619998931884766
2023-11-28,51.95000076293945
2023-11-29,51.59000015258789
2023-11-30,52.599998474121094
2023-12-01,52.900001525878906
2023-12-04,52.90999984741211
2023-12-05,52.18000030517578
2023-12-06,52.310001373291016
2023-12-07,52.7400016784668
2023-12-08,53.2599983215332
2023-12-11,53.65999984741211
2023-12-12,54.13999938964844
2023-12-13,54.209999084472656
2023-12-14,52.779998779296875
2023-12-15,52.79999923706055
2023-12-18,53.189998626708984
2023-12-19,53.650001525878906
2023-12-20,52.720001220703125
2023-12-21,53.470001220703125
2023-12-22,53.56999969482422
2023-12-26,53.84000015258789
2023-12-27,54.04999923706055
2023-12-28,54.11000061035156
2023-12-29,54.119998931884766
2024-01-02,53.72999954223633
2024-01-03,52.7599983215332
2024-01-04,52.599998474121094
2024-01-05,53.83000183105469
2024-01-08,54.09000015258789
2024-01-09,53.709999084472656
2024-01-10,55.56999969482422
2024-01-11,55.5099983215332
2024-01-12,55.540000915527344
2024-01-16,53.65999984741211
2024-01-17,53.56999969482422
2024-01-18,55.189998626708984
2024-01-19,55.7400016784668
2024-01-22,56.06999969482422
2024-01-23,56.43000030517578
2024-01-24,56.34000015258789
2024-01-25,55.27000045776367
2024-01-26,55.43000030517578
2024-01-29,55.779998779296875
2024-01-30,55.97999954223633
2024-01-31,56.2599983215332
2024-02-01,57.380001068115234
2024-02-02,57.720001220703125
2024-02-05,57.790000915527344
2024-02-06,58.43000030517578
2024-02-07,59.09000015258789
2024-02-08,59.16999816894531
2024-02-09,58.599998474121094
2024-02-12,58.83000183105469
2024-02-13,61.97999954223633
2024-02-14,63.380001068115234
2024-02-15,63.27000045776367
2024-02-16,62.81999969482422
2024-02-20,63.11000061035156
2024-02-21,63.52000045776367
2024-02-22,65.05999755859375
2024-02-23,65.87000274658203
2024-02-26,65.86000061035156
2024-02-27,65.97000122070312
2024-02-28,66.76000213623047
2024-02-29,66.55000305175781
2024-03-01,67.0
2024-03-04,67.79000091552734
2024-03-05,67.95999908447266
2024-03-06,68.77999877929688
2024-03-07,69.37999725341797
2024-03-08,67.73999786376953
2024-03-11,65.0
2024-03-12,66.06999969482422
2024-03-13,65.62999725341797
2024-03-14,65.5
2024-03-15,66.23999786376953
2024-03-18,66.73999786376953
2024-03-19,67.16999816894531
2024-03-20,67.52999877929688
2024-03-21,67.68000030517578
2024-03-22,68.0999984741211
2024-03-25,67.36000061035156
2024-03-26,67.6500015258789
2024-03-27,68.08000183105469
2024-03-28,68.43000030517578
2024-04-01,66.11000061035156
2024-04-02,65.26000213623047
2024-04-03,66.0
2024-04-04,65.52999877929688
2024-04-05,67.05999755859375
2024-04-08,66.7300033569336
2024-04-09,65.8499984741211
2024-04-10,65.25
2024-04-11,65.58999633789062
2024-04-12,64.0
2024-04-15,63.4900016784668
2024-04-16,64.0199966430664
2024-04-17,63.459999084472656
2024-04-18,63.5
2024-04-19,63.40999984741211
2024-04-22,62.93000030517578
2024-04-23,64.76000213623047
