,DOC
2015-09-17,34.954463958740234
2015-09-18,35.15482711791992
2015-09-21,35.20036315917969
2015-09-22,34.8816032409668
2015-09-23,35.1183967590332
2015-09-24,34.98178482055664
2015-09-25,34.972679138183594
2015-09-28,33.53369903564453
2015-09-29,33.97996520996094
2015-09-30,33.92531967163086
2015-10-01,33.96175003051758
2015-10-02,34.198543548583984
2015-10-05,35.01821517944336
2015-10-06,35.10929107666016
2015-10-07,35.38251495361328
2015-10-08,35.79235076904297
2015-10-09,35.61930847167969
2015-10-12,35.710384368896484
2015-10-13,35.4189453125
2015-10-14,34.85428237915039
2015-10-15,35.0910758972168
2015-10-16,35.51001739501953
2015-10-19,35.801456451416016
2015-10-20,35.692169189453125
2015-10-21,35.8834228515625
2015-10-22,36.220401763916016
2015-10-23,35.19125747680664
2015-10-26,35.1183967590332
2015-10-27,35.0910758972168
2015-10-28,34.6721305847168
2015-10-29,34.82695770263672
2015-10-30,33.87977981567383
2015-11-02,34.344261169433594
2015-11-03,33.45172882080078
2015-11-04,32.896175384521484
2015-11-05,32.61384201049805
2015-11-06,30.93806838989257
2015-11-09,30.109289169311523
2015-11-10,30.200363159179688
2015-11-11,30.127504348754883
2015-11-12,30.17304229736328
2015-11-13,29.82695770263672
2015-11-16,30.482696533203125
2015-11-17,30.428050994873047
2015-11-18,31.065574645996097
2015-11-19,31.548269271850582
2015-11-20,31.83970832824707
2015-11-23,32.19490051269531
2015-11-24,32.158470153808594
2015-11-25,32.285972595214844
2015-11-27,32.55009078979492
2015-11-30,32.35883331298828
2015-12-01,32.90528106689453
2015-12-02,32.35883331298828
2015-12-03,31.95810508728028
2015-12-04,32.58652114868164
2015-12-07,32.914390563964844
2015-12-08,33.041893005371094
2015-12-09,32.74134826660156
2015-12-10,32.05828857421875
2015-12-11,32.41347885131836
2015-12-14,32.67759704589844
2015-12-15,33.01457214355469
2015-12-16,33.83424377441406
2015-12-17,33.91621017456055
2015-12-18,33.041893005371094
2015-12-21,33.47905349731445
2015-12-22,33.73406219482422
2015-12-23,34.353370666503906
2015-12-24,34.44444274902344
2015-12-28,34.79963684082031
2015-12-29,35.16393280029297
2015-12-30,35.20036315917969
2015-12-31,34.82695770263672
2016-01-04,34.81785202026367
2016-01-05,35.573768615722656
2016-01-06,34.143898010253906
2016-01-07,33.233150482177734
2016-01-08,33.1420783996582
2016-01-11,33.66120147705078
2016-01-12,33.56101989746094
2016-01-13,32.96903610229492
2016-01-14,32.75045394897461
2016-01-15,33.005462646484375
2016-01-19,33.29690170288086
2016-01-20,31.84881591796875
2016-01-21,32.44990921020508
2016-01-22,33.66120147705078
2016-01-25,33.3697624206543
2016-01-26,33.743167877197266
2016-01-27,32.0673942565918
2016-01-28,31.87613868713379
2016-01-29,32.73223876953125
2016-02-01,32.99635696411133
2016-02-02,32.64116668701172
2016-02-03,33.3697624206543
2016-02-04,32.62295150756836
2016-02-05,32.42258834838867
2016-02-08,30.956283569335938
2016-02-09,25.801456451416016
2016-02-10,24.78142166137696
2016-02-11,23.797813415527344
2016-02-12,23.916210174560547
2016-02-16,24.517303466796875
2016-02-17,24.92713928222656
2016-02-18,25.57377052307129
2016-02-19,25.865209579467773
2016-02-22,26.384334564208984
2016-02-23,26.010929107666016
2016-02-24,26.31147575378418
2016-02-25,27.01275062561035
2016-02-26,27.23133087158203
2016-02-29,26.939891815185547
2016-03-01,27.996356964111328
2016-03-02,28.21493530273437
2016-03-03,28.579235076904297
2016-03-04,28.68852424621582
2016-03-07,29.57194900512696
2016-03-08,29.216758728027344
2016-03-09,29.41712188720703
2016-03-10,28.87978172302246
2016-03-11,29.75409889221192
2016-03-14,29.717668533325195
2016-03-15,29.28050994873047
2016-03-16,29.380691528320312
2016-03-17,29.99089241027832
2016-03-18,30.200363159179688
2016-03-21,29.53551864624023
2016-03-22,29.307832717895508
2016-03-23,28.806922912597656
2016-03-24,28.8615665435791
2016-03-28,29.307832717895508
2016-03-29,30.0
2016-03-30,29.54462623596192
2016-03-31,29.6721305847168
2016-04-01,29.69945335388184
2016-04-04,30.02732276916504
2016-04-05,30.127504348754883
2016-04-06,30.664844512939453
2016-04-07,31.001821517944336
2016-04-08,31.557376861572266
2016-04-11,31.584699630737305
2016-04-12,31.85792350769043
2016-04-13,31.96721267700196
2016-04-14,31.921676635742188
2016-04-15,31.81238555908203
2016-04-18,31.994535446166992
2016-04-19,32.09471893310547
2016-04-20,31.15664863586425
2016-04-21,30.0910758972168
2016-04-22,30.74681282043457
2016-04-25,30.974498748779297
2016-04-26,31.420764923095703
2016-04-27,31.174863815307617
2016-04-28,30.883424758911133
2016-04-29,30.810565948486328
2016-05-02,31.28415298461914
2016-05-03,31.730419158935547
2016-05-04,32.21311569213867
2016-05-05,31.165756225585938
2016-05-06,31.4663028717041
2016-05-09,32.77777862548828
2016-05-10,31.612022399902344
2016-05-11,31.05646514892578
2016-05-12,31.183971405029297
2016-05-13,31.14754104614257
2016-05-16,31.29326057434082
2016-05-17,30.58287811279297
2016-05-18,29.62659454345703
2016-05-19,29.380691528320312
2016-05-20,29.45355224609375
2016-05-23,29.56284141540528
2016-05-24,29.65391540527344
2016-05-25,29.6721305847168
2016-05-26,29.7632064819336
2016-05-27,30.0910758972168
2016-05-31,29.936248779296875
2016-06-01,30.15482711791992
2016-06-02,30.391620635986328
2016-06-03,30.57377052307129
2016-06-06,30.437158584594727
2016-06-07,31.02003669738769
2016-06-08,31.3023681640625
2016-06-09,31.402549743652344
2016-06-10,31.35701370239257
2016-06-13,31.502731323242188
2016-06-14,31.420764923095703
2016-06-15,31.693988800048828
2016-06-16,31.82149314880371
2016-06-17,32.04007339477539
2016-06-20,31.757741928100582
2016-06-21,31.88524627685547
2016-06-22,31.010929107666016
2016-06-23,31.065574645996097
2016-06-24,31.174863815307617
2016-06-27,31.12932586669922
2016-06-28,31.84881591796875
2016-06-29,32.21311569213867
2016-06-30,32.22222137451172
2016-07-01,32.16757583618164
2016-07-05,32.540985107421875
2016-07-06,32.35883331298828
2016-07-07,31.766849517822266
2016-07-08,32.73223876953125
2016-07-11,33.278690338134766
2016-07-12,33.724952697753906
2016-07-13,34.08925247192383
2016-07-14,33.652095794677734
2016-07-15,34.08925247192383
2016-07-18,34.03460693359375
2016-07-19,34.726776123046875
2016-07-20,34.91803359985352
2016-07-21,35.10929107666016
2016-07-22,35.42805099487305
2016-07-25,35.591983795166016
2016-07-26,35.35519027709961
2016-07-27,35.21857833862305
2016-07-28,35.5373420715332
2016-07-29,35.72859573364258
2016-08-01,35.92896270751953
2016-08-02,35.482696533203125
2016-08-03,35.60109329223633
2016-08-04,35.063751220703125
2016-08-05,34.98178482055664
2016-08-08,35.00910568237305
2016-08-09,35.47358703613281
2016-08-10,35.9744987487793
2016-08-11,35.1183967590332
2016-08-12,35.63752365112305
2016-08-15,35.96539306640625
2016-08-16,35.72859573364258
2016-08-17,36.07468032836914
2016-08-18,36.28415298461914
2016-08-19,35.94717788696289
2016-08-22,35.90163803100586
2016-08-23,36.22950744628906
2016-08-24,35.93806838989258
2016-08-25,36.047359466552734
2016-08-26,35.28233337402344
2016-08-29,35.63752365112305
2016-08-30,35.90163803100586
2016-08-31,35.819671630859375
2016-09-01,35.33697509765625
2016-09-02,35.591983795166016
2016-09-06,36.54827117919922
2016-09-07,36.73041915893555
2016-09-08,36.065574645996094
2016-09-09,34.726776123046875
2016-09-12,34.69945526123047
2016-09-13,33.652095794677734
2016-09-14,33.64298629760742
2016-09-15,33.724952697753906
2016-09-16,33.843353271484375
2016-09-19,34.09836196899414
2016-09-20,34.28050994873047
2016-09-21,34.744991302490234
2016-09-22,35.437156677246094
2016-09-23,35.77413558959961
2016-09-26,36.065574645996094
2016-09-27,35.30054473876953
2016-09-28,35.82878112792969
2016-09-29,35.100181579589844
2016-09-30,34.562843322753906
2016-10-03,34.25318908691406
2016-10-04,33.55191421508789
2016-10-05,33.069217681884766
2016-10-06,32.74134826660156
2016-10-07,32.704917907714844
2016-10-10,32.841529846191406
2016-10-11,32.559200286865234
2016-10-12,32.86885070800781
2016-10-13,33.214935302734375
2016-10-14,33.005462646484375
2016-10-17,33.07832336425781
2016-10-18,33.41530227661133
2016-10-19,33.56101989746094
2016-10-20,33.387977600097656
2016-10-21,32.650272369384766
2016-10-24,32.859745025634766
2016-10-25,32.41347885131836
2016-10-26,31.939891815185547
2016-10-27,31.03825187683105
2016-10-28,31.0928955078125
2016-10-31,31.193077087402344
2016-11-01,30.46999931335449
2016-11-02,29.229999542236328
2016-11-03,28.670000076293945
2016-11-04,29.520000457763672
2016-11-07,30.26000022888184
2016-11-08,29.709999084472656
2016-11-09,28.82999992370605
2016-11-10,27.940000534057617
2016-11-11,28.100000381469727
2016-11-14,29.39999961853028
2016-11-15,29.40999984741211
2016-11-16,29.31999969482422
2016-11-17,28.76000022888184
2016-11-18,28.68000030517578
2016-11-21,28.670000076293945
2016-11-22,29.39999961853028
2016-11-23,29.51000022888184
2016-11-25,29.26000022888184
2016-11-28,29.3799991607666
2016-11-29,29.600000381469727
2016-11-30,29.530000686645508
2016-12-01,28.61000061035156
2016-12-02,29.07999992370605
2016-12-05,29.229999542236328
2016-12-06,29.43000030517578
2016-12-07,30.1299991607666
2016-12-08,30.11000061035156
2016-12-09,30.040000915527344
2016-12-12,30.350000381469727
2016-12-13,30.38999938964844
2016-12-14,29.01000022888184
2016-12-15,28.40999984741211
2016-12-16,29.13999938964844
2016-12-19,30.299999237060547
2016-12-20,30.020000457763672
2016-12-21,29.3700008392334
2016-12-22,29.18000030517578
2016-12-23,29.26000022888184
2016-12-27,29.3700008392334
2016-12-28,29.01000022888184
2016-12-29,29.36000061035156
2016-12-30,29.71999931335449
2017-01-03,29.780000686645508
2017-01-04,30.440000534057617
2017-01-05,31.14999961853028
2017-01-06,31.21999931335449
2017-01-09,30.809999465942383
2017-01-10,30.049999237060547
2017-01-11,30.39999961853028
2017-01-12,30.40999984741211
2017-01-13,30.21999931335449
2017-01-17,30.68000030517578
2017-01-18,30.549999237060547
2017-01-19,29.959999084472656
2017-01-20,30.06999969482422
2017-01-23,30.32999992370605
2017-01-24,30.239999771118164
2017-01-25,29.8799991607666
2017-01-26,29.600000381469727
2017-01-27,29.559999465942383
2017-01-30,30.06999969482422
2017-01-31,30.31999969482422
2017-02-01,30.040000915527344
2017-02-02,30.700000762939453
2017-02-03,30.75
2017-02-06,30.920000076293945
2017-02-07,30.75
2017-02-08,30.90999984741211
2017-02-09,30.68000030517578
2017-02-10,30.700000762939453
2017-02-13,30.850000381469727
2017-02-14,30.40999984741211
2017-02-15,30.420000076293945
2017-02-16,30.979999542236328
2017-02-17,31.06999969482422
2017-02-21,31.39999961853028
2017-02-22,31.63999938964844
2017-02-23,32.130001068115234
2017-02-24,32.63999938964844
2017-02-27,32.72999954223633
2017-02-28,32.790000915527344
2017-03-01,32.20000076293945
2017-03-02,32.11000061035156
2017-03-03,32.20000076293945
2017-03-06,31.5
2017-03-07,31.299999237060547
2017-03-08,30.36000061035156
2017-03-09,29.75
2017-03-10,29.76000022888184
2017-03-13,29.780000686645508
2017-03-14,29.51000022888184
2017-03-15,30.07999992370605
2017-03-16,30.020000457763672
2017-03-17,30.1200008392334
2017-03-20,30.170000076293945
2017-03-21,30.01000022888184
2017-03-22,30.489999771118164
2017-03-23,30.56999969482422
2017-03-24,30.61000061035156
2017-03-27,30.790000915527344
2017-03-28,31.0
2017-03-29,31.020000457763672
2017-03-30,30.989999771118164
2017-03-31,31.280000686645508
2017-04-03,31.100000381469727
2017-04-04,31.049999237060547
2017-04-05,31.13999938964844
2017-04-06,31.39999961853028
2017-04-07,31.790000915527344
2017-04-10,31.90999984741211
2017-04-11,31.809999465942383
2017-04-12,31.89999961853028
2017-04-13,31.89999961853028
2017-04-17,32.27000045776367
2017-04-18,32.790000915527344
2017-04-19,32.400001525878906
2017-04-20,32.52000045776367
2017-04-21,32.5
2017-04-24,32.0099983215332
2017-04-25,32.040000915527344
2017-04-26,31.6299991607666
2017-04-27,31.51000022888184
2017-04-28,31.350000381469727
2017-05-01,31.450000762939453
2017-05-02,31.26000022888184
2017-05-03,30.530000686645508
2017-05-04,29.89999961853028
2017-05-05,30.09000015258789
2017-05-08,30.1299991607666
2017-05-09,29.88999938964844
2017-05-10,30.38999938964844
2017-05-11,30.959999084472656
2017-05-12,31.290000915527344
2017-05-15,31.100000381469727
2017-05-16,31.0
2017-05-17,31.36000061035156
2017-05-18,31.71999931335449
2017-05-19,31.71999931335449
2017-05-22,31.8799991607666
2017-05-23,31.729999542236328
2017-05-24,31.690000534057617
2017-05-25,31.540000915527344
2017-05-26,31.229999542236328
2017-05-30,31.21999931335449
2017-05-31,31.34000015258789
2017-06-01,31.46999931335449
2017-06-02,31.89999961853028
2017-06-05,31.739999771118164
2017-06-06,31.530000686645508
2017-06-07,31.39999961853028
2017-06-08,30.959999084472656
2017-06-09,31.18000030517578
2017-06-12,31.6200008392334
2017-06-13,31.65999984741211
2017-06-14,31.96999931335449
2017-06-15,32.16999816894531
2017-06-16,32.5099983215332
2017-06-19,32.84000015258789
2017-06-20,33.09000015258789
2017-06-21,33.04999923706055
2017-06-22,33.18000030517578
2017-06-23,33.38999938964844
2017-06-26,33.380001068115234
2017-06-27,32.75
2017-06-28,32.7400016784668
2017-06-29,31.979999542236328
2017-06-30,31.959999084472656
2017-07-03,32.54999923706055
2017-07-05,32.150001525878906
2017-07-06,31.14999961853028
2017-07-07,31.209999084472656
2017-07-10,30.88999938964844
2017-07-11,30.950000762939453
2017-07-12,31.46999931335449
2017-07-13,31.32999992370605
2017-07-14,31.76000022888184
2017-07-17,32.0099983215332
2017-07-18,32.060001373291016
2017-07-19,32.15999984741211
2017-07-20,31.739999771118164
2017-07-21,31.59000015258789
2017-07-24,31.34000015258789
2017-07-25,31.700000762939453
2017-07-26,31.989999771118164
2017-07-27,31.90999984741211
2017-07-28,31.82999992370605
2017-07-31,31.64999961853028
2017-08-01,30.25
2017-08-02,30.030000686645508
2017-08-03,30.030000686645508
2017-08-04,29.850000381469727
2017-08-07,29.559999465942383
2017-08-08,29.61000061035156
2017-08-09,29.3799991607666
2017-08-10,29.190000534057617
2017-08-11,29.270000457763672
2017-08-14,29.799999237060547
2017-08-15,29.14999961853028
2017-08-16,29.34000015258789
2017-08-17,29.200000762939453
2017-08-18,28.850000381469727
2017-08-21,29.3799991607666
2017-08-22,28.950000762939453
2017-08-23,29.459999084472656
2017-08-24,29.40999984741211
2017-08-25,29.540000915527344
2017-08-28,29.280000686645508
2017-08-29,29.51000022888184
2017-08-30,29.540000915527344
2017-08-31,29.809999465942383
2017-09-01,30.13999938964844
2017-09-05,30.170000076293945
2017-09-06,30.1200008392334
2017-09-07,30.14999961853028
2017-09-08,30.209999084472656
2017-09-11,30.32999992370605
2017-09-12,29.799999237060547
2017-09-13,29.46999931335449
2017-09-14,29.479999542236328
2017-09-15,29.450000762939453
2017-09-18,29.440000534057617
2017-09-19,29.100000381469727
2017-09-20,29.040000915527344
2017-09-21,28.56999969482422
2017-09-22,27.8700008392334
2017-09-25,28.13999938964844
2017-09-26,28.020000457763672
2017-09-27,27.65999984741211
2017-09-28,27.850000381469727
2017-09-29,27.82999992370605
2017-10-02,26.709999084472656
2017-10-03,27.0
2017-10-04,27.059999465942383
2017-10-05,27.13999938964844
2017-10-06,26.920000076293945
2017-10-09,26.82999992370605
2017-10-10,26.440000534057617
2017-10-11,26.459999084472656
2017-10-12,26.43000030517578
2017-10-13,26.3700008392334
2017-10-16,26.21999931335449
2017-10-17,26.479999542236328
2017-10-18,26.46999931335449
2017-10-19,26.36000061035156
2017-10-20,26.36000061035156
2017-10-23,25.979999542236328
2017-10-24,25.6299991607666
2017-10-25,25.36000061035156
2017-10-26,25.209999084472656
2017-10-27,25.56999969482422
2017-10-30,25.600000381469727
2017-10-31,25.84000015258789
2017-11-01,26.020000457763672
2017-11-02,26.950000762939453
2017-11-03,27.13999938964844
2017-11-06,26.84000015258789
2017-11-07,27.0
2017-11-08,26.989999771118164
2017-11-09,27.020000457763672
2017-11-10,27.01000022888184
2017-11-13,27.229999542236328
2017-11-14,27.020000457763672
2017-11-15,26.90999984741211
2017-11-16,26.84000015258789
2017-11-17,26.799999237060547
2017-11-20,26.799999237060547
2017-11-21,26.799999237060547
2017-11-22,26.709999084472656
2017-11-24,26.8799991607666
2017-11-27,26.690000534057617
2017-11-28,26.549999237060547
2017-11-29,26.89999961853028
2017-11-30,26.440000534057617
2017-12-01,26.65999984741211
2017-12-04,26.39999961853028
2017-12-05,26.559999465942383
2017-12-06,26.61000061035156
2017-12-07,26.770000457763672
2017-12-08,26.780000686645508
2017-12-11,26.71999931335449
2017-12-12,27.13999938964844
2017-12-13,26.96999931335449
2017-12-14,26.809999465942383
2017-12-15,26.82999992370605
2017-12-18,26.979999542236328
2017-12-19,26.100000381469727
2017-12-20,25.84000015258789
2017-12-21,25.600000381469727
2017-12-22,25.670000076293945
2017-12-26,25.950000762939453
2017-12-27,25.8700008392334
2017-12-28,26.030000686645508
2017-12-29,26.07999992370605
2018-01-02,25.90999984741211
2018-01-03,25.89999961853028
2018-01-04,25.26000022888184
2018-01-05,25.01000022888184
2018-01-08,25.030000686645508
2018-01-09,24.5
2018-01-10,24.36000061035156
2018-01-11,24.170000076293945
2018-01-12,23.63999938964844
2018-01-16,23.71999931335449
2018-01-17,23.71999931335449
2018-01-18,23.32999992370605
2018-01-19,23.420000076293945
2018-01-22,23.64999961853028
2018-01-23,24.280000686645508
2018-01-24,24.209999084472656
2018-01-25,24.3799991607666
2018-01-26,24.229999542236328
2018-01-29,24.01000022888184
2018-01-30,23.57999992370605
2018-01-31,24.07999992370605
2018-02-01,23.56999969482422
2018-02-02,23.86000061035156
2018-02-05,23.25
2018-02-06,23.459999084472656
2018-02-07,23.3799991607666
2018-02-08,22.63999938964844
2018-02-09,23.209999084472656
2018-02-12,22.850000381469727
2018-02-13,22.799999237060547
2018-02-14,21.770000457763672
2018-02-15,22.290000915527344
2018-02-16,22.68000030517578
2018-02-20,22.450000762939453
2018-02-21,21.799999237060547
2018-02-22,21.88999938964844
2018-02-23,22.36000061035156
2018-02-26,22.440000534057617
2018-02-27,21.75
2018-02-28,21.63999938964844
2018-03-01,21.93000030517578
2018-03-02,21.84000015258789
2018-03-05,22.26000022888184
2018-03-06,22.290000915527344
2018-03-07,22.6299991607666
2018-03-08,22.86000061035156
2018-03-09,22.600000381469727
2018-03-12,23.1200008392334
2018-03-13,23.0
2018-03-14,22.950000762939453
2018-03-15,22.950000762939453
2018-03-16,23.190000534057617
2018-03-19,23.06999969482422
2018-03-20,22.68000030517578
2018-03-21,22.520000457763672
2018-03-22,22.61000061035156
2018-03-23,22.290000915527344
2018-03-26,22.309999465942383
2018-03-27,22.790000915527344
2018-03-28,23.38999938964844
2018-03-29,23.229999542236328
2018-04-02,23.18000030517578
2018-04-03,22.950000762939453
2018-04-04,23.3700008392334
2018-04-05,23.15999984741211
2018-04-06,23.200000762939453
2018-04-09,23.13999938964844
2018-04-10,23.020000457763672
2018-04-11,22.8799991607666
2018-04-12,22.239999771118164
2018-04-13,22.420000076293945
2018-04-16,22.530000686645508
2018-04-17,22.780000686645508
2018-04-18,22.670000076293945
2018-04-19,22.36000061035156
2018-04-20,21.8799991607666
2018-04-23,21.920000076293945
2018-04-24,22.309999465942383
2018-04-25,22.34000015258789
2018-04-26,22.3799991607666
2018-04-27,23.34000015258789
2018-04-30,23.36000061035156
2018-05-01,23.670000076293945
2018-05-02,23.440000534057617
2018-05-03,23.530000686645508
2018-05-04,23.440000534057617
2018-05-07,23.780000686645508
2018-05-08,23.520000457763672
2018-05-09,23.8799991607666
2018-05-10,24.059999465942383
2018-05-11,24.07999992370605
2018-05-14,23.790000915527344
2018-05-15,23.3700008392334
2018-05-16,23.32999992370605
2018-05-17,23.13999938964844
2018-05-18,23.020000457763672
2018-05-21,23.1299991607666
2018-05-22,23.100000381469727
2018-05-23,23.209999084472656
2018-05-24,23.11000061035156
2018-05-25,23.520000457763672
2018-05-29,23.700000762939453
2018-05-30,23.96999931335449
2018-05-31,23.96999931335449
2018-06-01,24.32999992370605
2018-06-04,24.31999969482422
2018-06-05,24.190000534057617
2018-06-06,24.030000686645508
2018-06-07,24.280000686645508
2018-06-08,24.34000015258789
2018-06-11,24.18000030517578
2018-06-12,24.270000457763672
2018-06-13,23.520000457763672
2018-06-14,23.8700008392334
2018-06-15,24.020000457763672
2018-06-18,23.950000762939453
2018-06-19,24.0
2018-06-20,24.5
2018-06-21,24.6200008392334
2018-06-22,24.81999969482422
2018-06-25,24.96999931335449
2018-06-26,25.1200008392334
2018-06-27,25.06999969482422
2018-06-28,25.700000762939453
2018-06-29,25.81999969482422
2018-07-02,25.549999237060547
2018-07-03,25.850000381469727
2018-07-05,26.190000534057617
2018-07-06,26.239999771118164
2018-07-09,25.93000030517578
2018-07-10,26.01000022888184
2018-07-11,25.93000030517578
2018-07-12,25.8799991607666
2018-07-13,25.84000015258789
2018-07-16,25.780000686645508
2018-07-17,25.56999969482422
2018-07-18,25.5
2018-07-19,26.020000457763672
2018-07-20,25.979999542236328
2018-07-23,26.030000686645508
2018-07-24,25.8700008392334
2018-07-25,26.229999542236328
2018-07-26,26.350000381469727
2018-07-27,25.450000762939453
2018-07-30,25.479999542236328
2018-07-31,25.89999961853028
2018-08-01,26.0
2018-08-02,26.040000915527344
2018-08-03,26.459999084472656
2018-08-06,26.26000022888184
2018-08-07,26.46999931335449
2018-08-08,26.09000015258789
2018-08-09,26.15999984741211
2018-08-10,25.979999542236328
2018-08-13,26.049999237060547
2018-08-14,26.280000686645508
2018-08-15,26.86000061035156
2018-08-16,26.979999542236328
2018-08-17,27.21999931335449
2018-08-20,27.06999969482422
2018-08-21,26.93000030517578
2018-08-22,26.739999771118164
2018-08-23,26.709999084472656
2018-08-24,26.71999931335449
2018-08-27,26.71999931335449
2018-08-28,27.030000686645508
2018-08-29,27.059999465942383
2018-08-30,26.93000030517578
2018-08-31,27.030000686645508
2018-09-04,26.540000915527344
2018-09-05,26.63999938964844
2018-09-06,26.979999542236328
2018-09-07,26.450000762939453
2018-09-10,26.6299991607666
2018-09-11,26.65999984741211
2018-09-12,26.6299991607666
2018-09-13,26.81999969482422
2018-09-14,26.299999237060547
2018-09-17,26.739999771118164
2018-09-18,26.280000686645508
2018-09-19,26.1200008392334
2018-09-20,26.350000381469727
2018-09-21,26.38999938964844
2018-09-24,25.700000762939453
2018-09-25,25.89999961853028
2018-09-26,25.559999465942383
2018-09-27,25.64999961853028
2018-09-28,26.31999969482422
2018-10-01,25.790000915527344
2018-10-02,25.6200008392334
2018-10-03,25.3799991607666
2018-10-04,25.31999969482422
2018-10-05,25.200000762939453
2018-10-08,25.65999984741211
2018-10-09,25.90999984741211
2018-10-10,25.799999237060547
2018-10-11,24.809999465942383
2018-10-12,24.709999084472656
2018-10-15,24.979999542236328
2018-10-16,25.68000030517578
2018-10-17,25.780000686645508
2018-10-18,25.88999938964844
2018-10-19,26.39999961853028
2018-10-22,25.950000762939453
2018-10-23,26.1299991607666
2018-10-24,26.799999237060547
2018-10-25,27.030000686645508
2018-10-26,26.489999771118164
2018-10-29,27.020000457763672
2018-10-30,27.350000381469727
2018-10-31,27.549999237060547
2018-11-01,28.1299991607666
2018-11-02,27.600000381469727
2018-11-05,28.21999931335449
