,MPWR
2017-03-21,91.68000030517578
2017-03-22,92.08999633789062
2017-03-23,91.12000274658205
2017-03-24,91.43000030517578
2017-03-27,91.06999969482422
2017-03-28,92.66999816894533
2017-03-29,91.87000274658205
2017-03-30,91.93000030517578
2017-03-31,92.0999984741211
2017-04-03,91.48999786376952
2017-04-04,92.52999877929688
2017-04-05,90.9800033569336
2017-04-06,91.0500030517578
2017-04-07,91.7300033569336
2017-04-10,91.2300033569336
2017-04-11,90.56999969482422
2017-04-12,89.4000015258789
2017-04-13,88.97000122070312
2017-04-17,90.41999816894533
2017-04-18,91.11000061035156
2017-04-19,91.8000030517578
2017-04-20,93.80999755859376
2017-04-21,93.37000274658205
2017-04-24,95.25
2017-04-25,96.20999908447266
2017-04-26,93.70999908447266
2017-04-27,94.45999908447266
2017-04-28,91.5
2017-05-01,91.86000061035156
2017-05-02,91.11000061035156
2017-05-03,90.81999969482422
2017-05-04,92.76000213623048
2017-05-05,93.45999908447266
2017-05-08,92.68000030517578
2017-05-09,93.72000122070312
2017-05-10,95.38999938964844
2017-05-11,95.54000091552734
2017-05-12,94.80999755859376
2017-05-15,96.08999633789062
2017-05-16,98.20999908447266
2017-05-17,92.95999908447266
2017-05-18,93.83000183105467
2017-05-19,95.0999984741211
2017-05-22,95.22000122070312
2017-05-23,95.04000091552734
2017-05-24,97.43000030517578
2017-05-25,97.66000366210938
2017-05-26,98.01000213623048
2017-05-30,97.81999969482422
2017-05-31,98.1999969482422
2017-06-01,98.58999633789062
2017-06-02,100.8000030517578
2017-06-05,101.01000213623048
2017-06-06,100.83000183105467
2017-06-07,101.79000091552734
2017-06-08,103.3499984741211
2017-06-09,97.93000030517578
2017-06-12,97.33999633789062
2017-06-13,98.06999969482422
2017-06-14,96.45999908447266
2017-06-15,96.41000366210938
2017-06-16,97.19000244140624
2017-06-19,98.33000183105467
2017-06-20,96.4000015258789
2017-06-21,97.55999755859376
2017-06-22,97.05999755859376
2017-06-23,98.58000183105467
2017-06-26,99.51000213623048
2017-06-27,96.83999633789062
2017-06-28,99.02999877929688
2017-06-29,97.12000274658205
2017-06-30,96.4000015258789
2017-07-03,94.23999786376952
2017-07-05,95.73999786376952
2017-07-06,95.3000030517578
2017-07-07,98.02999877929688
2017-07-10,97.77999877929688
2017-07-11,98.72000122070312
2017-07-12,100.1500015258789
2017-07-13,100.01000213623048
2017-07-14,100.79000091552734
2017-07-17,101.02999877929688
2017-07-18,101.62999725341795
2017-07-19,103.61000061035156
2017-07-20,105.0
2017-07-21,103.75
2017-07-24,104.8499984741211
2017-07-25,104.93000030517578
2017-07-26,106.79000091552734
2017-07-27,104.58000183105467
2017-07-28,102.62000274658205
2017-07-31,102.31999969482422
2017-08-01,103.1999969482422
2017-08-02,101.86000061035156
2017-08-03,101.44000244140624
2017-08-04,101.5500030517578
2017-08-07,102.7699966430664
2017-08-08,102.51000213623048
2017-08-09,102.1500015258789
2017-08-10,100.47000122070312
2017-08-11,101.0999984741211
2017-08-14,101.7699966430664
2017-08-15,101.77999877929688
2017-08-16,101.47000122070312
2017-08-17,97.58000183105467
2017-08-18,97.61000061035156
2017-08-21,95.87000274658205
2017-08-22,97.58000183105467
2017-08-23,97.62999725341795
2017-08-24,98.4000015258789
2017-08-25,97.5
2017-08-28,98.04000091552734
2017-08-29,98.3000030517578
2017-08-30,100.0
2017-08-31,101.31999969482422
2017-09-01,102.70999908447266
2017-09-05,103.51000213623048
2017-09-06,102.51000213623048
2017-09-07,102.69000244140624
2017-09-08,102.72000122070312
2017-09-11,105.16999816894533
2017-09-12,105.7699966430664
2017-09-13,103.81999969482422
2017-09-14,102.7699966430664
2017-09-15,103.26000213623048
2017-09-18,104.18000030517578
2017-09-19,103.47000122070312
2017-09-20,101.37000274658205
2017-09-21,102.58999633789062
2017-09-22,102.97000122070312
2017-09-25,101.68000030517578
2017-09-26,102.7699966430664
2017-09-27,106.1999969482422
2017-09-28,106.43000030517578
2017-09-29,106.5500030517578
2017-10-02,107.5500030517578
2017-10-03,108.38999938964844
2017-10-04,107.72000122070312
2017-10-05,108.2300033569336
2017-10-06,108.62999725341795
2017-10-09,108.5999984741211
2017-10-10,111.5500030517578
2017-10-11,112.5199966430664
2017-10-12,113.13999938964844
2017-10-13,114.08000183105467
2017-10-16,113.83000183105467
2017-10-17,113.12999725341795
2017-10-18,113.8499984741211
2017-10-19,113.93000030517578
2017-10-20,113.9800033569336
2017-10-23,114.6999969482422
2017-10-24,114.73999786376952
2017-10-25,114.08000183105467
2017-10-26,114.8499984741211
2017-10-27,120.88999938964844
2017-10-30,119.9499969482422
2017-10-31,121.66999816894533
2017-11-01,120.62000274658205
2017-11-02,119.87999725341795
2017-11-03,122.1500015258789
2017-11-06,124.58999633789062
2017-11-07,123.69000244140624
2017-11-08,123.16000366210938
2017-11-09,120.37999725341795
2017-11-10,121.8000030517578
2017-11-13,120.87999725341795
2017-11-14,119.7699966430664
2017-11-15,118.91999816894533
2017-11-16,121.22000122070312
2017-11-17,122.62000274658205
2017-11-20,124.37999725341795
2017-11-21,126.63999938964844
2017-11-22,124.36000061035156
2017-11-24,125.54000091552734
2017-11-27,124.33000183105467
2017-11-28,124.94000244140624
2017-11-29,116.87999725341795
2017-11-30,118.3499984741211
2017-12-01,116.97000122070312
2017-12-04,111.1999969482422
2017-12-05,111.23999786376952
2017-12-06,111.23999786376952
2017-12-07,111.26000213623048
2017-12-08,112.79000091552734
2017-12-11,113.87999725341795
2017-12-12,112.80999755859376
2017-12-13,111.5
2017-12-14,110.26000213623048
2017-12-15,112.4499969482422
2017-12-18,114.7699966430664
2017-12-19,114.01000213623048
2017-12-20,114.97000122070312
2017-12-21,113.70999908447266
2017-12-22,113.16999816894533
2017-12-26,113.13999938964844
2017-12-27,112.88999938964844
2017-12-28,113.30999755859376
2017-12-29,112.36000061035156
2018-01-02,116.30999755859376
2018-01-03,118.5
2018-01-04,119.5999984741211
2018-01-05,120.06999969482422
2018-01-08,121.55999755859376
2018-01-09,121.3499984741211
2018-01-10,120.0199966430664
2018-01-11,121.72000122070312
2018-01-12,122.88999938964844
2018-01-16,119.9000015258789
2018-01-17,120.51000213623048
2018-01-18,119.68000030517578
2018-01-19,119.98999786376952
2018-01-22,120.19000244140624
2018-01-23,121.13999938964844
2018-01-24,119.97000122070312
2018-01-25,117.58000183105467
2018-01-26,122.41999816894533
2018-01-29,122.76000213623048
2018-01-30,119.58000183105467
2018-01-31,119.12000274658205
2018-02-01,120.19000244140624
2018-02-02,115.04000091552734
2018-02-05,109.54000091552734
2018-02-06,114.04000091552734
2018-02-07,110.0
2018-02-08,103.81999969482422
2018-02-09,110.08000183105467
2018-02-12,109.91000366210938
2018-02-13,109.97000122070312
2018-02-14,112.98999786376952
2018-02-15,116.16999816894533
2018-02-16,117.0
2018-02-20,119.68000030517578
2018-02-21,117.16000366210938
2018-02-22,117.19000244140624
2018-02-23,118.0500030517578
2018-02-26,119.81999969482422
2018-02-27,118.58000183105467
2018-02-28,117.05999755859376
2018-03-01,115.7699966430664
2018-03-02,118.1500015258789
2018-03-05,118.41999816894533
2018-03-06,119.02999877929688
2018-03-07,119.37000274658205
2018-03-08,119.87000274658205
2018-03-09,124.87000274658205
2018-03-12,125.51000213623048
2018-03-13,123.6999969482422
2018-03-14,123.1999969482422
2018-03-15,123.4000015258789
2018-03-16,124.72000122070312
2018-03-19,123.05999755859376
2018-03-20,125.11000061035156
2018-03-21,125.38999938964844
2018-03-22,120.02999877929688
2018-03-23,114.88999938964844
2018-03-26,119.8499984741211
2018-03-27,115.72000122070312
2018-03-28,113.20999908447266
2018-03-29,115.7699966430664
2018-04-02,110.8000030517578
2018-04-03,112.36000061035156
2018-04-04,114.37000274658205
2018-04-05,114.11000061035156
2018-04-06,110.94000244140624
2018-04-09,111.55999755859376
2018-04-10,115.83999633789062
2018-04-11,116.9800033569336
2018-04-12,121.0199966430664
2018-04-13,120.83000183105467
2018-04-16,122.01000213623048
2018-04-17,124.36000061035156
2018-04-18,123.77999877929688
2018-04-19,120.23999786376952
2018-04-20,119.51000213623048
2018-04-23,119.0
2018-04-24,119.01000213623048
2018-04-25,119.37999725341795
2018-04-26,121.25
2018-04-27,120.27999877929688
2018-04-30,117.0999984741211
2018-05-01,119.12000274658205
2018-05-02,118.3499984741211
2018-05-03,120.2699966430664
2018-05-04,123.87000274658205
2018-05-07,123.83999633789062
2018-05-08,124.11000061035156
2018-05-09,126.16999816894533
2018-05-10,128.6699981689453
2018-05-11,126.55999755859376
2018-05-14,126.16999816894533
2018-05-15,126.2300033569336
2018-05-16,127.7699966430664
2018-05-17,128.75999450683594
2018-05-18,128.94000244140625
2018-05-21,129.77000427246094
2018-05-22,129.5399932861328
2018-05-23,130.72000122070312
2018-05-24,130.58999633789062
2018-05-25,131.7100067138672
2018-05-29,131.5399932861328
2018-05-30,133.83999633789062
2018-05-31,131.80999755859375
2018-06-01,133.3000030517578
2018-06-04,134.67999267578125
2018-06-05,135.75999450683594
2018-06-06,137.19000244140625
2018-06-07,133.3699951171875
2018-06-08,134.25999450683594
2018-06-11,137.33999633789062
2018-06-12,139.72999572753906
2018-06-13,137.66000366210938
2018-06-14,139.7100067138672
2018-06-15,141.6300048828125
2018-06-18,141.1199951171875
2018-06-19,139.07000732421875
2018-06-20,141.3000030517578
2018-06-21,141.1300048828125
2018-06-22,138.5399932861328
2018-06-25,134.25999450683594
2018-06-26,136.9199981689453
2018-06-27,133.3800048828125
2018-06-28,134.57000732421875
2018-06-29,133.6699981689453
2018-07-02,134.7100067138672
2018-07-03,132.6999969482422
2018-07-05,136.33999633789062
2018-07-06,138.30999755859375
2018-07-09,138.22000122070312
2018-07-10,140.67999267578125
2018-07-11,137.2100067138672
2018-07-12,140.22999572753906
2018-07-13,139.91000366210938
2018-07-16,139.69000244140625
2018-07-17,141.35000610351562
2018-07-18,141.4499969482422
2018-07-19,141.8000030517578
2018-07-20,140.72000122070312
2018-07-23,141.50999450683594
2018-07-24,137.47000122070312
2018-07-25,135.49000549316406
2018-07-26,136.16000366210938
2018-07-27,132.52000427246094
2018-07-30,131.0500030517578
2018-07-31,132.67999267578125
2018-08-01,131.9600067138672
2018-08-02,135.6300048828125
2018-08-03,135.6999969482422
2018-08-06,137.27000427246094
2018-08-07,141.4499969482422
2018-08-08,141.8000030517578
2018-08-09,139.69000244140625
2018-08-10,139.4199981689453
2018-08-13,139.7899932861328
2018-08-14,141.25999450683594
2018-08-15,139.9199981689453
2018-08-16,140.32000732421875
2018-08-17,140.72000122070312
2018-08-20,141.97000122070312
2018-08-21,144.74000549316406
2018-08-22,145.55999755859375
2018-08-23,145.5500030517578
2018-08-24,147.24000549316406
2018-08-27,149.27999877929688
2018-08-28,149.14999389648438
2018-08-29,149.4600067138672
2018-08-30,148.5399932861328
2018-08-31,149.8699951171875
2018-09-04,151.3800048828125
2018-09-05,149.3000030517578
2018-09-06,149.32000732421875
2018-09-07,147.99000549316406
2018-09-10,146.52999877929688
2018-09-11,146.00999450683594
2018-09-12,141.3699951171875
2018-09-13,136.77999877929688
2018-09-14,138.2100067138672
2018-09-17,132.5500030517578
2018-09-18,133.02999877929688
2018-09-19,133.63999938964844
2018-09-20,135.25999450683594
2018-09-21,132.89999389648438
2018-09-24,132.80999755859375
2018-09-25,129.13999938964844
2018-09-26,126.94000244140624
2018-09-27,126.30999755859376
2018-09-28,125.52999877929688
2018-10-01,124.43000030517578
2018-10-02,124.8000030517578
2018-10-03,127.97000122070312
2018-10-04,124.16999816894533
2018-10-05,119.45999908447266
2018-10-08,116.72000122070312
2018-10-09,116.70999908447266
2018-10-10,110.4000015258789
2018-10-11,110.88999938964844
2018-10-12,113.95999908447266
2018-10-15,113.98999786376952
2018-10-16,118.3000030517578
2018-10-17,118.87000274658205
2018-10-18,115.75
2018-10-19,114.3499984741211
2018-10-22,114.43000030517578
2018-10-23,114.9499969482422
2018-10-24,104.16999816894533
2018-10-25,108.43000030517578
2018-10-26,112.61000061035156
2018-10-29,111.3499984741211
2018-10-30,115.3000030517578
2018-10-31,118.12000274658205
2018-11-01,124.31999969482422
2018-11-02,124.27999877929688
2018-11-05,122.52999877929688
2018-11-06,124.22000122070312
2018-11-07,125.6999969482422
2018-11-08,129.22000122070312
2018-11-09,124.72000122070312
2018-11-12,119.31999969482422
2018-11-13,120.98999786376952
2018-11-14,122.13999938964844
2018-11-15,126.9499969482422
2018-11-16,127.83000183105467
2018-11-19,120.62999725341795
2018-11-20,120.31999969482422
2018-11-21,123.58000183105467
2018-11-23,124.33000183105467
2018-11-26,126.97000122070312
2018-11-27,123.62000274658205
2018-11-28,128.99000549316406
2018-11-29,129.38999938964844
2018-11-30,132.07000732421875
2018-12-03,134.72999572753906
2018-12-04,126.83999633789062
2018-12-06,125.54000091552734
2018-12-07,121.83000183105467
2018-12-10,120.1500015258789
2018-12-11,120.66999816894533
2018-12-12,123.6500015258789
2018-12-13,121.25
2018-12-14,118.62000274658205
2018-12-17,113.75
2018-12-18,117.87999725341795
2018-12-19,112.83000183105467
2018-12-20,112.73999786376952
2018-12-21,110.41000366210938
2018-12-24,106.62000274658205
2018-12-26,114.02999877929688
2018-12-27,114.08999633789062
2018-12-28,115.0
2018-12-31,116.25
2019-01-02,115.44000244140624
