,CRH
2016-03-03,27.61000061035156
2016-03-04,27.25
2016-03-07,27.15999984741211
2016-03-08,27.07999992370605
2016-03-09,27.170000076293945
2016-03-10,26.729999542236328
2016-03-11,27.86000061035156
2016-03-14,27.8799991607666
2016-03-15,27.549999237060547
2016-03-16,27.59000015258789
2016-03-17,28.190000534057617
2016-03-18,28.190000534057617
2016-03-21,27.82999992370605
2016-03-22,27.739999771118164
2016-03-23,27.280000686645508
2016-03-24,27.65999984741211
2016-03-28,27.809999465942383
2016-03-29,28.440000534057617
2016-03-30,28.46999931335449
2016-03-31,28.18000030517578
2016-04-01,28.280000686645508
2016-04-04,28.190000534057617
2016-04-05,27.479999542236328
2016-04-06,28.06999969482422
2016-04-07,27.82999992370605
2016-04-08,28.489999771118164
2016-04-11,28.64999961853028
2016-04-12,28.81999969482422
2016-04-13,29.1200008392334
2016-04-14,28.940000534057617
2016-04-15,28.86000061035156
2016-04-18,29.020000457763672
2016-04-19,29.25
2016-04-20,28.8700008392334
2016-04-21,28.559999465942383
2016-04-22,28.5
2016-04-25,28.71999931335449
2016-04-26,29.200000762939453
2016-04-27,29.6299991607666
2016-04-28,29.26000022888184
2016-04-29,29.11000061035156
2016-05-02,29.09000015258789
2016-05-03,28.459999084472656
2016-05-04,28.280000686645508
2016-05-05,28.31999969482422
2016-05-06,28.84000015258789
2016-05-09,29.0
2016-05-10,29.459999084472656
2016-05-11,29.13999938964844
2016-05-12,29.56999969482422
2016-05-13,29.190000534057617
2016-05-16,29.440000534057617
2016-05-17,29.350000381469727
2016-05-18,29.350000381469727
2016-05-19,29.63999938964844
2016-05-20,29.850000381469727
2016-05-23,29.709999084472656
2016-05-24,30.26000022888184
2016-05-25,30.770000457763672
2016-05-26,30.549999237060547
2016-05-27,30.690000534057617
2016-05-31,30.61000061035156
2016-06-01,30.36000061035156
2016-06-02,30.270000457763672
2016-06-03,30.270000457763672
2016-06-06,30.559999465942383
2016-06-07,30.920000076293945
2016-06-08,31.39999961853028
2016-06-09,30.729999542236328
2016-06-10,29.75
2016-06-13,28.8700008392334
2016-06-14,28.59000015258789
2016-06-15,28.68000030517578
2016-06-16,28.68000030517578
2016-06-17,29.030000686645508
2016-06-20,30.290000915527344
2016-06-21,30.229999542236328
2016-06-22,30.26000022888184
2016-06-23,31.489999771118164
2016-06-24,28.6200008392334
2016-06-27,26.540000915527344
2016-06-28,27.799999237060547
2016-06-29,28.780000686645508
2016-06-30,29.57999992370605
2016-07-01,29.459999084472656
2016-07-05,27.8799991607666
2016-07-06,27.90999984741211
2016-07-07,27.63999938964844
2016-07-08,28.239999771118164
2016-07-11,28.770000457763672
2016-07-12,29.1200008392334
2016-07-13,29.190000534057617
2016-07-14,29.89999961853028
2016-07-15,29.479999542236328
2016-07-18,29.6299991607666
2016-07-19,29.350000381469727
2016-07-20,29.51000022888184
2016-07-21,29.38999938964844
2016-07-22,29.770000457763672
2016-07-25,29.770000457763672
2016-07-26,29.93000030517578
2016-07-27,30.350000381469727
2016-07-28,30.36000061035156
2016-07-29,30.76000022888184
2016-08-01,30.32999992370605
2016-08-02,30.21999931335449
2016-08-03,30.15999984741211
2016-08-04,30.059999465942383
2016-08-05,30.3700008392334
2016-08-08,30.68000030517578
2016-08-09,31.01000022888184
2016-08-10,31.34000015258789
2016-08-11,31.440000534057617
2016-08-12,31.809999465942383
2016-08-15,32.18000030517578
2016-08-16,32.880001068115234
2016-08-17,33.459999084472656
2016-08-18,33.70000076293945
2016-08-19,33.099998474121094
2016-08-22,33.31999969482422
2016-08-23,33.18000030517578
2016-08-24,32.939998626708984
2016-08-25,33.560001373291016
2016-08-26,33.2400016784668
2016-08-29,33.90999984741211
2016-08-30,33.849998474121094
2016-08-31,33.79999923706055
2016-09-01,33.81999969482422
2016-09-02,33.88999938964844
2016-09-06,34.040000915527344
2016-09-07,34.0
2016-09-08,33.4900016784668
2016-09-09,32.31999969482422
2016-09-12,33.09000015258789
2016-09-13,32.689998626708984
2016-09-14,32.939998626708984
2016-09-15,33.43000030517578
2016-09-16,32.13999938964844
2016-09-19,32.54999923706055
2016-09-20,32.61000061035156
2016-09-21,32.970001220703125
2016-09-22,33.619998931884766
2016-09-23,33.540000915527344
2016-09-26,33.11000061035156
2016-09-27,33.060001373291016
2016-09-28,33.529998779296875
2016-09-29,33.029998779296875
2016-09-30,33.27000045776367
2016-10-03,33.029998779296875
2016-10-04,33.720001220703125
2016-10-05,33.4900016784668
2016-10-06,33.599998474121094
2016-10-07,32.93000030517578
2016-10-10,33.599998474121094
2016-10-11,32.7400016784668
2016-10-12,32.47999954223633
2016-10-13,32.439998626708984
2016-10-14,32.52000045776367
2016-10-17,32.689998626708984
2016-10-18,33.38999938964844
2016-10-19,33.060001373291016
2016-10-20,32.9900016784668
2016-10-21,33.099998474121094
2016-10-24,33.209999084472656
2016-10-25,32.720001220703125
2016-10-26,32.599998474121094
2016-10-27,32.45000076293945
2016-10-28,32.380001068115234
2016-10-31,32.29999923706055
2016-11-01,31.850000381469727
2016-11-02,31.82999992370605
2016-11-03,31.600000381469727
2016-11-04,31.739999771118164
2016-11-07,32.41999816894531
2016-11-08,32.79999923706055
2016-11-09,35.02000045776367
2016-11-10,35.18000030517578
2016-11-11,34.630001068115234
2016-11-14,34.91999816894531
2016-11-15,34.560001373291016
2016-11-16,33.72999954223633
2016-11-17,34.15999984741211
2016-11-18,33.72999954223633
2016-11-21,33.709999084472656
2016-11-22,33.470001220703125
2016-11-23,32.91999816894531
2016-11-25,33.77000045776367
2016-11-28,32.68000030517578
2016-11-29,32.869998931884766
2016-11-30,33.11000061035156
2016-12-01,32.84000015258789
2016-12-02,32.540000915527344
2016-12-05,32.869998931884766
2016-12-06,33.810001373291016
2016-12-07,34.619998931884766
2016-12-08,34.04999923706055
2016-12-09,34.119998931884766
2016-12-12,33.869998931884766
2016-12-13,33.81999969482422
2016-12-14,33.290000915527344
2016-12-15,33.56999969482422
2016-12-16,33.47999954223633
2016-12-19,33.29999923706055
2016-12-20,33.380001068115234
2016-12-21,33.41999816894531
2016-12-22,33.20000076293945
2016-12-23,33.34000015258789
2016-12-27,33.43000030517578
2016-12-28,33.470001220703125
2016-12-29,33.86000061035156
2016-12-30,34.380001068115234
2017-01-03,33.65999984741211
2017-01-04,33.849998474121094
2017-01-05,34.189998626708984
2017-01-06,33.95000076293945
2017-01-09,33.720001220703125
2017-01-10,34.040000915527344
2017-01-11,34.650001525878906
2017-01-12,34.650001525878906
2017-01-13,35.02000045776367
2017-01-17,34.68000030517578
2017-01-18,34.599998474121094
2017-01-19,34.34000015258789
2017-01-20,35.060001373291016
2017-01-23,35.38999938964844
2017-01-24,35.779998779296875
2017-01-25,36.59000015258789
2017-01-26,36.0
2017-01-27,35.630001068115234
2017-01-30,35.150001525878906
2017-01-31,34.52000045776367
2017-02-01,35.540000915527344
2017-02-02,35.400001525878906
2017-02-03,35.56999969482422
2017-02-06,34.97999954223633
2017-02-07,34.279998779296875
2017-02-08,34.06999969482422
2017-02-09,34.220001220703125
2017-02-10,34.540000915527344
2017-02-13,34.779998779296875
2017-02-14,34.2599983215332
2017-02-15,34.43000030517578
2017-02-16,34.5099983215332
2017-02-17,34.220001220703125
2017-02-21,35.20000076293945
2017-02-22,34.79999923706055
2017-02-23,33.83000183105469
2017-02-24,33.40999984741211
2017-02-27,34.15999984741211
2017-02-28,33.77000045776367
2017-03-01,35.099998474121094
2017-03-02,34.790000915527344
2017-03-03,35.4900016784668
2017-03-06,35.16999816894531
2017-03-07,35.13999938964844
2017-03-08,35.09000015258789
2017-03-09,34.880001068115234
2017-03-10,35.13999938964844
2017-03-13,35.040000915527344
2017-03-14,34.560001373291016
2017-03-15,35.16999816894531
2017-03-16,35.209999084472656
2017-03-17,35.060001373291016
2017-03-20,35.209999084472656
2017-03-21,34.90999984741211
2017-03-22,34.869998931884766
2017-03-23,35.34000015258789
2017-03-24,35.08000183105469
2017-03-27,34.790000915527344
2017-03-28,34.970001220703125
2017-03-29,34.970001220703125
2017-03-30,35.02000045776367
2017-03-31,35.16999816894531
2017-04-03,34.650001525878906
2017-04-04,34.88999938964844
2017-04-05,34.439998626708984
2017-04-06,34.45000076293945
2017-04-07,34.7599983215332
2017-04-10,34.4900016784668
2017-04-11,34.599998474121094
2017-04-12,34.25
2017-04-13,33.61000061035156
2017-04-17,33.90999984741211
2017-04-18,33.41999816894531
2017-04-19,33.63999938964844
2017-04-20,34.20000076293945
2017-04-21,34.75
2017-04-24,36.41999816894531
2017-04-25,36.20000076293945
2017-04-26,36.40999984741211
2017-04-27,36.45000076293945
2017-04-28,36.31999969482422
2017-05-01,36.52000045776367
2017-05-02,37.15999984741211
2017-05-03,37.09999847412109
2017-05-04,37.45000076293945
2017-05-05,37.7599983215332
2017-05-08,37.11000061035156
2017-05-09,37.20000076293945
2017-05-10,37.27999877929688
2017-05-11,37.27999877929688
2017-05-12,36.90999984741211
2017-05-15,37.16999816894531
2017-05-16,37.040000915527344
2017-05-17,35.650001525878906
2017-05-18,35.97999954223633
2017-05-19,36.5099983215332
2017-05-22,36.40999984741211
2017-05-23,36.47999954223633
2017-05-24,36.25
2017-05-25,35.97999954223633
2017-05-26,35.709999084472656
2017-05-30,36.06999969482422
2017-05-31,36.119998931884766
2017-06-01,36.59999847412109
2017-06-02,36.630001068115234
2017-06-05,36.36000061035156
2017-06-06,35.70000076293945
2017-06-07,35.91999816894531
2017-06-08,36.209999084472656
2017-06-09,36.459999084472656
2017-06-12,36.09999847412109
2017-06-13,36.29999923706055
2017-06-14,36.09000015258789
2017-06-15,35.77000045776367
2017-06-16,36.150001525878906
2017-06-19,36.5099983215332
2017-06-20,36.27000045776367
2017-06-21,36.310001373291016
2017-06-22,35.88999938964844
2017-06-23,35.959999084472656
2017-06-26,36.08000183105469
2017-06-27,35.619998931884766
2017-06-28,36.02000045776367
2017-06-29,35.58000183105469
2017-06-30,35.470001220703125
2017-07-03,35.79999923706055
2017-07-05,36.310001373291016
2017-07-06,35.65999984741211
2017-07-07,35.81999969482422
2017-07-10,35.849998474121094
2017-07-11,35.65999984741211
2017-07-12,36.34999847412109
2017-07-13,36.27999877929688
2017-07-14,36.11000061035156
2017-07-17,36.06999969482422
2017-07-18,35.75
2017-07-19,36.13999938964844
2017-07-20,35.779998779296875
2017-07-21,35.41999816894531
2017-07-24,35.16999816894531
2017-07-25,35.310001373291016
2017-07-26,35.63999938964844
2017-07-27,35.439998626708984
2017-07-28,35.16999816894531
2017-07-31,35.06999969482422
2017-08-01,34.869998931884766
2017-08-02,34.95000076293945
2017-08-03,34.880001068115234
2017-08-04,35.27000045776367
2017-08-07,35.099998474121094
2017-08-08,34.7400016784668
2017-08-09,34.619998931884766
2017-08-10,34.02000045776367
2017-08-11,34.060001373291016
2017-08-14,34.45000076293945
2017-08-15,34.86000061035156
2017-08-16,35.34000015258789
2017-08-17,34.689998626708984
2017-08-18,34.33000183105469
2017-08-21,34.25
2017-08-22,34.63999938964844
2017-08-23,34.290000915527344
2017-08-24,35.560001373291016
2017-08-25,35.11000061035156
2017-08-28,34.810001373291016
2017-08-29,34.22999954223633
2017-08-30,34.63999938964844
2017-08-31,34.90999984741211
2017-09-01,35.470001220703125
2017-09-05,34.90999984741211
2017-09-06,34.779998779296875
2017-09-07,35.040000915527344
2017-09-08,34.88999938964844
2017-09-11,34.86000061035156
2017-09-12,35.16999816894531
2017-09-13,35.09000015258789
2017-09-14,35.2599983215332
2017-09-15,35.720001220703125
2017-09-18,35.88999938964844
2017-09-19,36.02999877929688
2017-09-20,35.939998626708984
2017-09-21,36.84000015258789
2017-09-22,36.59999847412109
2017-09-25,36.150001525878906
2017-09-26,35.93000030517578
2017-09-27,36.2599983215332
2017-09-28,37.27999877929688
2017-09-29,37.86000061035156
2017-10-02,37.15999984741211
2017-10-03,37.43999862670898
2017-10-04,37.459999084472656
2017-10-05,36.93000030517578
2017-10-06,36.25
2017-10-09,36.0099983215332
2017-10-10,36.2400016784668
2017-10-11,36.43999862670898
2017-10-12,36.18999862670898
2017-10-13,36.459999084472656
2017-10-16,36.2400016784668
2017-10-17,35.93000030517578
2017-10-18,35.810001373291016
2017-10-19,36.27000045776367
2017-10-20,36.68999862670898
2017-10-23,36.97999954223633
2017-10-24,37.16999816894531
2017-10-25,37.06999969482422
2017-10-26,37.459999084472656
2017-10-27,37.58000183105469
2017-10-30,37.290000915527344
2017-10-31,37.52000045776367
2017-11-01,36.790000915527344
2017-11-02,36.560001373291016
2017-11-03,36.540000915527344
2017-11-06,36.400001525878906
2017-11-07,35.41999816894531
2017-11-08,36.2400016784668
2017-11-09,35.83000183105469
2017-11-10,35.79999923706055
2017-11-13,35.11000061035156
2017-11-14,34.970001220703125
2017-11-15,34.630001068115234
2017-11-16,35.150001525878906
2017-11-17,35.619998931884766
2017-11-20,36.22999954223633
2017-11-21,35.34000015258789
2017-11-22,35.119998931884766
2017-11-24,35.25
2017-11-27,34.79999923706055
2017-11-28,35.130001068115234
2017-11-29,35.25
2017-11-30,34.65999984741211
2017-12-01,34.70000076293945
2017-12-04,35.130001068115234
2017-12-05,34.7400016784668
2017-12-06,34.47999954223633
2017-12-07,35.20000076293945
2017-12-08,35.66999816894531
2017-12-11,35.43000030517578
2017-12-12,34.72999954223633
2017-12-13,34.7400016784668
2017-12-14,33.959999084472656
2017-12-15,33.869998931884766
2017-12-18,34.290000915527344
2017-12-19,34.54999923706055
2017-12-20,34.7599983215332
2017-12-21,35.2400016784668
2017-12-22,35.66999816894531
2017-12-26,35.90999984741211
2017-12-27,35.90999984741211
2017-12-28,36.0099983215332
2017-12-29,36.09000015258789
2018-01-02,36.38999938964844
2018-01-03,36.619998931884766
2018-01-04,37.54999923706055
2018-01-05,37.61000061035156
2018-01-08,37.650001525878906
2018-01-09,37.650001525878906
2018-01-10,37.459999084472656
2018-01-11,37.13999938964844
2018-01-12,37.31999969482422
2018-01-16,36.97999954223633
2018-01-17,37.08000183105469
2018-01-18,36.869998931884766
2018-01-19,37.33000183105469
2018-01-22,38.220001220703125
2018-01-23,38.869998931884766
2018-01-24,38.459999084472656
2018-01-25,38.560001373291016
2018-01-26,38.959999084472656
2018-01-29,38.560001373291016
2018-01-30,38.02000045776367
2018-01-31,37.38999938964844
2018-02-01,36.880001068115234
2018-02-02,35.88999938964844
2018-02-05,34.61000061035156
2018-02-06,35.31999969482422
2018-02-07,34.84000015258789
2018-02-08,33.189998626708984
2018-02-09,33.38999938964844
2018-02-12,33.83000183105469
2018-02-13,34.400001525878906
2018-02-14,34.40999984741211
2018-02-15,35.33000183105469
2018-02-16,34.900001525878906
2018-02-20,34.869998931884766
2018-02-21,34.58000183105469
2018-02-22,34.709999084472656
2018-02-23,34.86000061035156
2018-02-26,34.81999969482422
2018-02-27,33.75
2018-02-28,33.099998474121094
2018-03-01,33.529998779296875
2018-03-02,33.709999084472656
2018-03-05,34.33000183105469
2018-03-06,34.189998626708984
2018-03-07,34.349998474121094
2018-03-08,34.58000183105469
2018-03-09,34.11000061035156
2018-03-12,34.09000015258789
2018-03-13,34.130001068115234
2018-03-14,34.529998779296875
2018-03-15,34.77000045776367
2018-03-16,34.720001220703125
2018-03-19,34.40999984741211
2018-03-20,34.130001068115234
2018-03-21,34.15999984741211
2018-03-22,33.459999084472656
2018-03-23,33.63999938964844
2018-03-26,33.81999969482422
2018-03-27,33.27000045776367
2018-03-28,33.779998779296875
2018-03-29,34.02000045776367
2018-04-02,33.38999938964844
2018-04-03,34.02000045776367
2018-04-04,33.959999084472656
2018-04-05,34.290000915527344
2018-04-06,33.95000076293945
2018-04-09,33.869998931884766
2018-04-10,33.959999084472656
2018-04-11,33.63999938964844
2018-04-12,33.88999938964844
2018-04-13,33.790000915527344
2018-04-16,34.08000183105469
2018-04-17,33.880001068115234
2018-04-18,34.59000015258789
2018-04-19,34.459999084472656
2018-04-20,35.34000015258789
2018-04-23,35.11000061035156
2018-04-24,34.560001373291016
2018-04-25,35.529998779296875
2018-04-26,35.59000015258789
2018-04-27,35.63999938964844
2018-04-30,35.36000061035156
2018-05-01,35.290000915527344
2018-05-02,35.63999938964844
2018-05-03,35.86000061035156
2018-05-04,36.06999969482422
2018-05-07,36.27999877929688
2018-05-08,36.47999954223633
2018-05-09,36.9900016784668
2018-05-10,36.75
2018-05-11,36.68000030517578
2018-05-14,36.2599983215332
2018-05-15,36.11000061035156
2018-05-16,36.54999923706055
2018-05-17,37.0
2018-05-18,37.72999954223633
2018-05-21,37.9900016784668
2018-05-22,37.7599983215332
2018-05-23,36.97999954223633
2018-05-24,36.90999984741211
2018-05-25,36.52000045776367
2018-05-29,35.31999969482422
2018-05-30,35.97999954223633
2018-05-31,36.9900016784668
2018-06-01,37.150001525878906
2018-06-04,37.40999984741211
2018-06-05,37.400001525878906
2018-06-06,38.18000030517578
2018-06-07,37.9900016784668
2018-06-08,38.0
2018-06-11,38.31999969482422
2018-06-12,38.11000061035156
2018-06-13,37.65999984741211
2018-06-14,37.83000183105469
2018-06-15,37.61000061035156
2018-06-18,37.2599983215332
2018-06-19,36.619998931884766
2018-06-20,36.720001220703125
2018-06-21,36.0099983215332
2018-06-22,36.40999984741211
2018-06-25,35.52000045776367
2018-06-26,36.04999923706055
2018-06-27,35.70000076293945
2018-06-28,35.34000015258789
2018-06-29,35.349998474121094
2018-07-02,35.150001525878906
2018-07-03,35.31999969482422
2018-07-05,35.83000183105469
2018-07-06,35.84000015258789
2018-07-09,36.06999969482422
2018-07-10,35.939998626708984
2018-07-11,35.29999923706055
2018-07-12,35.66999816894531
2018-07-13,35.47999954223633
2018-07-16,35.72999954223633
2018-07-17,35.380001068115234
2018-07-18,35.7599983215332
2018-07-19,35.310001373291016
2018-07-20,35.040000915527344
2018-07-23,34.939998626708984
2018-07-24,35.150001525878906
2018-07-25,35.18000030517578
2018-07-26,35.11000061035156
2018-07-27,34.63999938964844
2018-07-30,34.599998474121094
2018-07-31,34.290000915527344
2018-08-01,33.22999954223633
2018-08-02,32.91999816894531
2018-08-03,33.189998626708984
2018-08-06,33.099998474121094
2018-08-07,33.27000045776367
2018-08-08,33.47999954223633
2018-08-09,32.61000061035156
2018-08-10,32.099998474121094
2018-08-13,32.060001373291016
2018-08-14,32.099998474121094
2018-08-15,31.670000076293945
2018-08-16,32.08000183105469
2018-08-17,32.5099983215332
2018-08-20,32.720001220703125
2018-08-21,33.15999984741211
2018-08-22,33.369998931884766
2018-08-23,32.959999084472656
2018-08-24,33.70000076293945
2018-08-27,34.18000030517578
2018-08-28,33.349998474121094
2018-08-29,34.130001068115234
2018-08-30,33.689998626708984
2018-08-31,33.119998931884766
2018-09-04,33.02000045776367
2018-09-05,32.88999938964844
2018-09-06,32.880001068115234
2018-09-07,31.950000762939453
2018-09-10,32.290000915527344
2018-09-11,32.33000183105469
2018-09-12,31.81999969482422
2018-09-13,32.150001525878906
2018-09-14,31.799999237060547
2018-09-17,32.099998474121094
2018-09-18,32.33000183105469
2018-09-19,32.5099983215332
2018-09-20,33.279998779296875
2018-09-21,33.02000045776367
2018-09-24,32.869998931884766
2018-09-25,33.029998779296875
2018-09-26,33.0099983215332
2018-09-27,33.0099983215332
2018-09-28,32.720001220703125
2018-10-01,32.810001373291016
2018-10-02,32.47999954223633
2018-10-03,32.939998626708984
2018-10-04,32.58000183105469
2018-10-05,32.29999923706055
2018-10-08,32.16999816894531
2018-10-09,31.989999771118164
2018-10-10,30.989999771118164
2018-10-11,30.299999237060547
2018-10-12,30.38999938964844
2018-10-15,31.0
2018-10-16,31.299999237060547
2018-10-17,30.39999961853028
2018-10-18,28.479999542236328
2018-10-19,28.299999237060547
2018-10-22,27.75
2018-10-23,27.530000686645508
2018-10-24,26.57999992370605
2018-10-25,27.170000076293945
2018-10-26,27.86000061035156
2018-10-29,27.690000534057617
2018-10-30,29.239999771118164
2018-10-31,29.780000686645508
2018-11-01,30.170000076293945
2018-11-02,30.3799991607666
2018-11-05,30.239999771118164
2018-11-06,29.290000915527344
2018-11-07,30.450000762939453
2018-11-08,29.700000762939453
2018-11-09,29.3799991607666
2018-11-12,28.950000762939453
2018-11-13,28.940000534057617
2018-11-14,28.959999084472656
2018-11-15,28.450000762939453
2018-11-16,27.86000061035156
2018-11-19,27.63999938964844
2018-11-20,27.26000022888184
2018-11-21,27.479999542236328
2018-11-23,27.739999771118164
2018-11-26,28.1299991607666
2018-11-27,27.799999237060547
2018-11-28,28.25
2018-11-29,28.299999237060547
2018-11-30,27.65999984741211
2018-12-03,28.38999938964844
2018-12-04,26.82999992370605
2018-12-06,26.049999237060547
2018-12-07,25.76000022888184
2018-12-10,25.299999237060547
2018-12-11,25.100000381469727
2018-12-12,25.450000762939453
2018-12-13,25.59000015258789
2018-12-14,25.5
2018-12-17,25.190000534057617
2018-12-18,25.540000915527344
2018-12-19,25.100000381469727
2018-12-20,24.920000076293945
2018-12-21,25.200000762939453
2018-12-24,25.040000915527344
2018-12-26,25.93000030517578
2018-12-27,25.780000686645508
2018-12-28,26.299999237060547
2018-12-31,26.350000381469727
2019-01-02,26.38999938964844
2019-01-03,26.049999237060547
2019-01-04,27.549999237060547
2019-01-07,27.350000381469727
2019-01-08,27.51000022888184
2019-01-09,28.1200008392334
2019-01-10,28.309999465942383
2019-01-11,28.09000015258789
2019-01-14,28.239999771118164
2019-01-15,28.09000015258789
2019-01-16,28.030000686645508
2019-01-17,28.190000534057617
2019-01-18,28.81999969482422
2019-01-22,28.729999542236328
2019-01-23,28.32999992370605
2019-01-24,28.31999969482422
2019-01-25,29.06999969482422
2019-01-28,29.309999465942383
2019-01-29,28.959999084472656
2019-01-30,29.059999465942383
2019-01-31,28.84000015258789
2019-02-01,29.209999084472656
2019-02-04,29.700000762939453
2019-02-05,29.8700008392334
2019-02-06,30.13999938964844
2019-02-07,29.780000686645508
2019-02-08,29.96999931335449
2019-02-11,30.25
2019-02-12,30.43000030517578
2019-02-13,30.5
2019-02-14,30.34000015258789
2019-02-15,30.51000022888184
2019-02-19,31.06999969482422
2019-02-20,31.450000762939453
2019-02-21,31.51000022888184
2019-02-22,31.270000457763672
2019-02-25,31.34000015258789
2019-02-26,31.38999938964844
2019-02-27,31.39999961853028
2019-02-28,31.739999771118164
2019-03-01,32.11000061035156
2019-03-04,31.959999084472656
2019-03-05,31.88999938964844
2019-03-06,31.5
2019-03-07,30.90999984741211
2019-03-08,31.049999237060547
2019-03-11,31.38999938964844
2019-03-12,31.09000015258789
2019-03-13,31.200000762939453
2019-03-14,30.89999961853028
2019-03-15,31.6200008392334
2019-03-18,31.57999992370605
2019-03-19,31.420000076293945
2019-03-20,31.6299991607666
2019-03-21,31.3799991607666
2019-03-22,30.479999542236328
2019-03-25,30.82999992370605
2019-03-26,30.26000022888184
2019-03-27,30.290000915527344
2019-03-28,30.26000022888184
2019-03-29,31.0
2019-04-01,31.790000915527344
2019-04-02,31.76000022888184
2019-04-03,32.630001068115234
2019-04-04,32.439998626708984
2019-04-05,32.869998931884766
2019-04-08,32.59000015258789
2019-04-09,32.310001373291016
2019-04-10,32.15999984741211
2019-04-11,32.72999954223633
2019-04-12,33.0099983215332
2019-04-15,33.11000061035156
2019-04-16,33.33000183105469
2019-04-17,33.4900016784668
2019-04-18,33.869998931884766
2019-04-22,33.810001373291016
2019-04-23,33.529998779296875
2019-04-24,33.7599983215332
2019-04-25,32.869998931884766
2019-04-26,32.810001373291016
2019-04-29,33.290000915527344
2019-04-30,33.650001525878906
2019-05-01,33.34000015258789
2019-05-02,33.939998626708984
2019-05-03,34.22999954223633
2019-05-06,34.130001068115234
2019-05-07,32.900001525878906
2019-05-08,32.75
2019-05-09,32.560001373291016
2019-05-10,32.43000030517578
2019-05-13,31.65999984741211
2019-05-14,32.099998474121094
2019-05-15,32.130001068115234
2019-05-16,32.38999938964844
2019-05-17,31.96999931335449
2019-05-20,31.920000076293945
2019-05-21,32.09000015258789
2019-05-22,32.08000183105469
2019-05-23,31.600000381469727
2019-05-24,31.82999992370605
2019-05-28,31.440000534057617
2019-05-29,31.239999771118164
2019-05-30,31.75
2019-05-31,31.350000381469727
2019-06-03,31.520000457763672
2019-06-04,32.369998931884766
2019-06-05,32.380001068115234
2019-06-06,32.290000915527344
2019-06-07,32.58000183105469
2019-06-10,32.52000045776367
2019-06-11,32.279998779296875
2019-06-12,31.71999931335449
2019-06-13,32.25
2019-06-14,31.96999931335449
2019-06-17,31.81999969482422
2019-06-18,32.029998779296875
2019-06-19,32.0099983215332
2019-06-20,32.79999923706055
2019-06-21,32.400001525878906
2019-06-24,32.189998626708984
2019-06-25,32.150001525878906
2019-06-26,32.380001068115234
2019-06-27,32.599998474121094
2019-06-28,32.75
2019-07-01,33.150001525878906
2019-07-02,33.220001220703125
2019-07-03,33.61000061035156
2019-07-05,33.61000061035156
2019-07-08,32.9900016784668
2019-07-09,33.0
2019-07-10,32.970001220703125
2019-07-11,33.189998626708984
2019-07-12,33.29999923706055
2019-07-15,33.40999984741211
2019-07-16,33.689998626708984
2019-07-17,33.16999816894531
2019-07-18,33.150001525878906
2019-07-19,33.02000045776367
2019-07-22,33.0
2019-07-23,33.0099983215332
2019-07-24,32.959999084472656
2019-07-25,33.06999969482422
2019-07-26,33.4900016784668
2019-07-29,33.279998779296875
2019-07-30,33.16999816894531
2019-07-31,33.36000061035156
2019-08-01,32.650001525878906
2019-08-02,31.979999542236328
2019-08-05,31.299999237060547
2019-08-06,31.5
2019-08-07,31.61000061035156
2019-08-08,32.439998626708984
2019-08-09,32.09000015258789
2019-08-12,31.950000762939453
2019-08-13,32.58000183105469
2019-08-14,31.709999084472656
2019-08-15,31.61000061035156
2019-08-16,32.0099983215332
2019-08-19,32.209999084472656
2019-08-20,31.6200008392334
2019-08-21,32.29999923706055
2019-08-22,32.189998626708984
2019-08-23,32.849998474121094
2019-08-26,32.79999923706055
2019-08-27,32.689998626708984
2019-08-28,32.529998779296875
2019-08-29,33.5099983215332
2019-08-30,33.619998931884766
2019-09-03,33.59000015258789
2019-09-04,34.02000045776367
2019-09-05,33.709999084472656
2019-09-06,33.81999969482422
2019-09-09,33.7400016784668
2019-09-10,33.9900016784668
2019-09-11,34.5
2019-09-12,34.77000045776367
2019-09-13,35.209999084472656
2019-09-16,34.2599983215332
2019-09-17,34.08000183105469
2019-09-18,34.04999923706055
2019-09-19,34.2400016784668
2019-09-20,33.93000030517578
2019-09-23,33.689998626708984
2019-09-24,33.43000030517578
2019-09-25,33.369998931884766
2019-09-26,33.900001525878906
2019-09-27,34.08000183105469
2019-09-30,34.36000061035156
2019-10-01,33.77000045776367
2019-10-02,32.689998626708984
2019-10-03,32.84000015258789
2019-10-04,33.099998474121094
2019-10-07,32.72999954223633
2019-10-08,32.02000045776367
2019-10-09,32.529998779296875
2019-10-10,33.22999954223633
2019-10-11,33.900001525878906
2019-10-14,34.16999816894531
2019-10-15,34.790000915527344
2019-10-16,34.959999084472656
2019-10-17,34.939998626708984
2019-10-18,34.970001220703125
2019-10-21,35.290000915527344
2019-10-22,34.9900016784668
2019-10-23,35.75
2019-10-24,36.0099983215332
2019-10-25,36.34000015258789
2019-10-28,36.52000045776367
2019-10-29,36.81999969482422
2019-10-30,36.86000061035156
2019-10-31,36.5
2019-11-01,36.88999938964844
2019-11-04,37.09999847412109
2019-11-05,37.02999877929688
2019-11-06,36.93000030517578
2019-11-07,36.959999084472656
2019-11-08,36.790000915527344
2019-11-11,36.84000015258789
2019-11-12,36.790000915527344
2019-11-13,37.25
2019-11-14,37.15999984741211
2019-11-15,37.310001373291016
2019-11-18,37.400001525878906
2019-11-19,37.41999816894531
2019-11-20,36.91999816894531
2019-11-21,36.9900016784668
2019-11-22,37.36000061035156
2019-11-25,37.619998931884766
2019-11-26,38.650001525878906
2019-11-27,38.970001220703125
