,FIX
2015-05-20,22.790000915527344
2015-05-21,22.790000915527344
2015-05-22,22.6299991607666
2015-05-26,22.200000762939453
2015-05-27,22.209999084472656
2015-05-28,22.39999961853028
2015-05-29,22.450000762939453
2015-06-01,22.86000061035156
2015-06-02,22.850000381469727
2015-06-03,23.489999771118164
2015-06-04,23.06999969482422
2015-06-05,23.15999984741211
2015-06-08,22.799999237060547
2015-06-09,22.940000534057617
2015-06-10,23.64999961853028
2015-06-11,23.65999984741211
2015-06-12,23.89999961853028
2015-06-15,23.049999237060547
2015-06-16,22.68000030517578
2015-06-17,22.799999237060547
2015-06-18,23.39999961853028
2015-06-19,23.200000762939453
2015-06-22,23.39999961853028
2015-06-23,23.43000030517578
2015-06-24,23.040000915527344
2015-06-25,22.979999542236328
2015-06-26,23.26000022888184
2015-06-29,22.88999938964844
2015-06-30,22.950000762939453
2015-07-01,23.270000457763672
2015-07-02,23.07999992370605
2015-07-06,23.18000030517578
2015-07-07,23.11000061035156
2015-07-08,23.09000015258789
2015-07-09,23.15999984741211
2015-07-10,23.46999931335449
2015-07-13,23.450000762939453
2015-07-14,23.739999771118164
2015-07-15,22.979999542236328
2015-07-16,23.11000061035156
2015-07-17,23.36000061035156
2015-07-20,23.6299991607666
2015-07-21,24.21999931335449
2015-07-22,25.450000762939453
2015-07-23,25.5
2015-07-24,24.8700008392334
2015-07-27,24.540000915527344
2015-07-28,24.200000762939453
2015-07-29,24.38999938964844
2015-07-30,24.479999542236328
2015-07-31,27.63999938964844
2015-08-03,27.6200008392334
2015-08-04,28.790000915527344
2015-08-05,29.450000762939453
2015-08-06,29.229999542236328
2015-08-07,28.450000762939453
2015-08-10,30.1200008392334
2015-08-11,27.93000030517578
2015-08-12,28.43000030517578
2015-08-13,29.350000381469727
2015-08-14,29.32999992370605
2015-08-17,29.290000915527344
2015-08-18,29.18000030517578
2015-08-19,29.450000762939453
2015-08-20,29.26000022888184
2015-08-21,28.75
2015-08-24,27.600000381469727
2015-08-25,27.01000022888184
2015-08-26,27.3799991607666
2015-08-27,27.76000022888184
2015-08-28,27.65999984741211
2015-08-31,27.71999931335449
2015-09-01,27.5
2015-09-02,28.059999465942383
2015-09-03,28.059999465942383
2015-09-04,28.020000457763672
2015-09-08,28.489999771118164
2015-09-09,28.489999771118164
2015-09-10,28.440000534057617
2015-09-11,28.40999984741211
2015-09-14,28.739999771118164
2015-09-15,28.950000762939453
2015-09-16,28.940000534057617
2015-09-17,28.89999961853028
2015-09-18,28.440000534057617
2015-09-21,28.700000762939453
2015-09-22,28.0
2015-09-23,27.82999992370605
2015-09-24,27.209999084472656
2015-09-25,26.799999237060547
2015-09-28,25.700000762939453
2015-09-29,26.18000030517578
2015-09-30,27.26000022888184
2015-10-01,27.46999931335449
2015-10-02,27.64999961853028
2015-10-05,28.229999542236328
2015-10-06,27.700000762939453
2015-10-07,28.600000381469727
2015-10-08,29.07999992370605
2015-10-09,29.489999771118164
2015-10-12,30.030000686645508
2015-10-13,30.239999771118164
2015-10-14,29.520000457763672
2015-10-15,29.5
2015-10-16,29.32999992370605
2015-10-19,29.770000457763672
2015-10-20,30.100000381469727
2015-10-21,29.64999961853028
2015-10-22,30.489999771118164
2015-10-23,30.100000381469727
2015-10-26,30.56999969482422
2015-10-27,29.88999938964844
2015-10-28,30.440000534057617
2015-10-29,29.799999237060547
2015-10-30,31.93000030517578
2015-11-02,31.280000686645508
2015-11-03,31.489999771118164
2015-11-04,31.979999542236328
2015-11-05,31.8799991607666
2015-11-06,31.309999465942383
2015-11-09,30.520000457763672
2015-11-10,31.39999961853028
2015-11-11,30.950000762939453
2015-11-12,29.850000381469727
2015-11-13,29.89999961853028
2015-11-16,30.76000022888184
2015-11-17,29.920000076293945
2015-11-18,30.5
2015-11-19,30.64999961853028
2015-11-20,31.18000030517578
2015-11-23,31.56999969482422
2015-11-24,32.459999084472656
2015-11-25,32.06999969482422
2015-11-27,32.41999816894531
2015-11-30,31.739999771118164
2015-12-01,32.060001373291016
2015-12-02,32.34000015258789
2015-12-03,32.189998626708984
2015-12-04,33.130001068115234
2015-12-07,33.61000061035156
2015-12-08,33.709999084472656
2015-12-09,32.61000061035156
2015-12-10,32.36000061035156
2015-12-11,31.32999992370605
2015-12-14,30.729999542236328
2015-12-15,30.93000030517578
2015-12-16,31.100000381469727
2015-12-17,29.530000686645508
2015-12-18,29.030000686645508
2015-12-21,28.21999931335449
2015-12-22,28.3799991607666
2015-12-23,28.40999984741211
2015-12-24,28.739999771118164
2015-12-28,28.61000061035156
2015-12-29,29.440000534057617
2015-12-30,28.799999237060547
2015-12-31,28.420000076293945
2016-01-04,27.170000076293945
2016-01-05,27.84000015258789
2016-01-06,27.61000061035156
2016-01-07,26.950000762939453
2016-01-08,28.21999931335449
2016-01-11,28.6200008392334
2016-01-12,29.280000686645508
2016-01-13,28.31999969482422
2016-01-14,28.5
2016-01-15,28.09000015258789
2016-01-19,27.440000534057617
2016-01-20,27.63999938964844
2016-01-21,27.040000915527344
2016-01-22,27.76000022888184
2016-01-25,27.479999542236328
2016-01-26,28.270000457763672
2016-01-27,27.700000762939453
2016-01-28,27.959999084472656
2016-01-29,28.34000015258789
2016-02-01,28.38999938964844
2016-02-02,27.799999237060547
2016-02-03,26.290000915527344
2016-02-04,25.809999465942383
2016-02-05,25.25
2016-02-08,24.670000076293945
2016-02-09,24.700000762939453
2016-02-10,25.270000457763672
2016-02-11,25.280000686645508
2016-02-12,25.549999237060547
2016-02-16,25.56999969482422
2016-02-17,26.200000762939453
2016-02-18,25.63999938964844
2016-02-19,26.770000457763672
2016-02-22,27.1299991607666
2016-02-23,27.049999237060547
2016-02-24,28.440000534057617
2016-02-25,28.46999931335449
2016-02-26,28.65999984741211
2016-02-29,28.049999237060547
2016-03-01,29.049999237060547
2016-03-02,29.36000061035156
2016-03-03,29.959999084472656
2016-03-04,30.530000686645508
2016-03-07,30.40999984741211
2016-03-08,30.34000015258789
2016-03-09,30.270000457763672
2016-03-10,29.39999961853028
2016-03-11,29.670000076293945
2016-03-14,29.43000030517578
2016-03-15,28.82999992370605
2016-03-16,28.88999938964844
2016-03-17,30.059999465942383
2016-03-18,30.280000686645508
2016-03-21,30.25
2016-03-22,30.40999984741211
2016-03-23,30.36000061035156
2016-03-24,30.31999969482422
2016-03-28,30.549999237060547
2016-03-29,31.89999961853028
2016-03-30,32.27000045776367
2016-03-31,31.770000457763672
2016-04-01,32.369998931884766
2016-04-04,31.32999992370605
2016-04-05,32.61000061035156
2016-04-06,32.33000183105469
2016-04-07,31.959999084472656
2016-04-08,32.58000183105469
2016-04-11,32.75
2016-04-12,32.880001068115234
2016-04-13,33.18000030517578
2016-04-14,33.04999923706055
2016-04-15,32.810001373291016
2016-04-18,33.29999923706055
2016-04-19,33.59000015258789
2016-04-20,33.16999816894531
2016-04-21,33.18000030517578
2016-04-22,33.2599983215332
2016-04-25,32.41999816894531
2016-04-26,33.16999816894531
2016-04-27,32.84000015258789
2016-04-28,30.64999961853028
2016-04-29,29.489999771118164
2016-05-02,31.190000534057617
2016-05-03,30.71999931335449
2016-05-04,30.68000030517578
2016-05-05,30.600000381469727
2016-05-06,31.15999984741211
2016-05-09,31.1200008392334
2016-05-10,31.440000534057617
2016-05-11,31.07999992370605
2016-05-12,31.239999771118164
2016-05-13,30.89999961853028
2016-05-16,31.01000022888184
2016-05-17,30.520000457763672
2016-05-18,30.479999542236328
2016-05-19,30.01000022888184
2016-05-20,31.09000015258789
2016-05-23,31.0
2016-05-24,31.82999992370605
2016-05-25,31.799999237060547
2016-05-26,31.350000381469727
2016-05-27,31.540000915527344
2016-05-31,32.0
2016-06-01,32.040000915527344
2016-06-02,32.13999938964844
2016-06-03,32.20000076293945
2016-06-06,32.220001220703125
2016-06-07,31.76000022888184
2016-06-08,32.79999923706055
2016-06-09,32.84000015258789
2016-06-10,32.56999969482422
2016-06-13,31.82999992370605
2016-06-14,31.86000061035156
2016-06-15,32.0
2016-06-16,32.2400016784668
2016-06-17,31.89999961853028
2016-06-20,32.18000030517578
2016-06-21,31.790000915527344
2016-06-22,31.81999969482422
2016-06-23,32.18000030517578
2016-06-24,31.239999771118164
2016-06-27,31.0
2016-06-28,30.920000076293945
2016-06-29,31.530000686645508
2016-06-30,32.56999969482422
2016-07-01,32.470001220703125
2016-07-05,32.150001525878906
2016-07-06,32.279998779296875
2016-07-07,32.68000030517578
2016-07-08,33.43000030517578
2016-07-11,33.47999954223633
2016-07-12,31.40999984741211
2016-07-13,31.530000686645508
2016-07-14,32.099998474121094
2016-07-15,31.93000030517578
2016-07-18,31.770000457763672
2016-07-19,31.07999992370605
2016-07-20,31.489999771118164
2016-07-21,31.26000022888184
2016-07-22,31.170000076293945
2016-07-25,31.38999938964844
2016-07-26,31.549999237060547
2016-07-27,31.88999938964844
2016-07-28,31.920000076293945
2016-07-29,30.3799991607666
2016-08-01,30.290000915527344
2016-08-02,29.13999938964844
2016-08-03,28.549999237060547
2016-08-04,29.020000457763672
2016-08-05,28.959999084472656
2016-08-08,28.40999984741211
2016-08-09,28.81999969482422
2016-08-10,28.14999961853028
2016-08-11,27.8700008392334
2016-08-12,29.200000762939453
2016-08-15,29.209999084472656
2016-08-16,28.15999984741211
2016-08-17,28.65999984741211
2016-08-18,28.63999938964844
2016-08-19,28.63999938964844
2016-08-22,29.030000686645508
2016-08-23,29.0
2016-08-24,29.020000457763672
2016-08-25,29.1200008392334
2016-08-26,28.700000762939453
2016-08-29,28.549999237060547
2016-08-30,28.739999771118164
2016-08-31,28.38999938964844
2016-09-01,28.530000686645508
2016-09-02,28.88999938964844
2016-09-06,28.549999237060547
2016-09-07,28.84000015258789
2016-09-08,28.739999771118164
2016-09-09,27.96999931335449
2016-09-12,26.89999961853028
2016-09-13,26.290000915527344
2016-09-14,26.26000022888184
2016-09-15,26.6200008392334
2016-09-16,30.1299991607666
2016-09-19,30.38999938964844
2016-09-20,30.26000022888184
2016-09-21,29.940000534057617
2016-09-22,29.86000061035156
2016-09-23,29.299999237060547
2016-09-26,29.26000022888184
2016-09-27,29.09000015258789
2016-09-28,29.14999961853028
2016-09-29,28.959999084472656
2016-09-30,29.309999465942383
2016-10-03,29.01000022888184
2016-10-04,29.229999542236328
2016-10-05,29.84000015258789
2016-10-06,29.88999938964844
2016-10-07,28.530000686645508
2016-10-10,29.100000381469727
2016-10-11,28.09000015258789
2016-10-12,28.200000762939453
2016-10-13,27.600000381469727
2016-10-14,27.700000762939453
2016-10-17,27.89999961853028
2016-10-18,28.030000686645508
2016-10-19,27.850000381469727
2016-10-20,27.459999084472656
2016-10-21,27.209999084472656
2016-10-24,27.25
2016-10-25,27.25
2016-10-26,27.25
2016-10-27,27.299999237060547
2016-10-28,28.75
2016-10-31,28.850000381469727
2016-11-01,28.0
2016-11-02,28.350000381469727
2016-11-03,28.549999237060547
2016-11-04,28.75
2016-11-07,28.799999237060547
2016-11-08,28.700000762939453
2016-11-09,30.25
2016-11-10,31.299999237060547
2016-11-11,31.89999961853028
2016-11-14,32.29999923706055
2016-11-15,32.0
2016-11-16,32.349998474121094
2016-11-17,32.29999923706055
2016-11-18,32.349998474121094
2016-11-21,33.25
2016-11-22,33.20000076293945
2016-11-23,33.650001525878906
2016-11-25,34.099998474121094
2016-11-28,33.0
2016-11-29,33.20000076293945
2016-11-30,32.20000076293945
2016-12-01,32.20000076293945
2016-12-02,32.04999923706055
2016-12-05,33.099998474121094
2016-12-06,33.54999923706055
2016-12-07,33.95000076293945
2016-12-08,34.70000076293945
2016-12-09,34.349998474121094
2016-12-12,34.599998474121094
2016-12-13,34.70000076293945
2016-12-14,34.150001525878906
2016-12-15,34.20000076293945
2016-12-16,34.29999923706055
2016-12-19,34.25
2016-12-20,34.349998474121094
2016-12-21,34.349998474121094
2016-12-22,33.79999923706055
2016-12-23,33.70000076293945
2016-12-27,34.599998474121094
2016-12-28,33.599998474121094
2016-12-29,33.650001525878906
2016-12-30,33.29999923706055
2017-01-03,33.20000076293945
2017-01-04,34.0
2017-01-05,33.45000076293945
2017-01-06,32.79999923706055
2017-01-09,32.29999923706055
2017-01-10,32.5
2017-01-11,32.95000076293945
2017-01-12,32.650001525878906
2017-01-13,33.79999923706055
2017-01-17,32.900001525878906
2017-01-18,33.04999923706055
2017-01-19,33.0
2017-01-20,33.25
2017-01-23,32.849998474121094
2017-01-24,33.70000076293945
2017-01-25,34.04999923706055
2017-01-26,34.04999923706055
2017-01-27,33.95000076293945
2017-01-30,33.650001525878906
2017-01-31,33.849998474121094
2017-02-01,33.75
2017-02-02,33.70000076293945
2017-02-03,34.400001525878906
2017-02-06,33.54999923706055
2017-02-07,33.650001525878906
2017-02-08,32.900001525878906
2017-02-09,33.5
2017-02-10,34.04999923706055
2017-02-13,34.099998474121094
2017-02-14,34.25
2017-02-15,34.0
2017-02-16,34.04999923706055
2017-02-17,33.650001525878906
2017-02-21,34.349998474121094
2017-02-22,33.70000076293945
2017-02-23,32.849998474121094
2017-02-24,38.650001525878906
2017-02-27,38.650001525878906
2017-02-28,38.150001525878906
2017-03-01,38.45000076293945
2017-03-02,38.400001525878906
2017-03-03,37.59999847412109
2017-03-06,36.95000076293945
2017-03-07,36.70000076293945
2017-03-08,36.25
2017-03-09,35.650001525878906
2017-03-10,36.150001525878906
2017-03-13,36.09999847412109
2017-03-14,35.79999923706055
2017-03-15,36.20000076293945
2017-03-16,36.150001525878906
2017-03-17,36.400001525878906
2017-03-20,36.09999847412109
2017-03-21,35.099998474121094
2017-03-22,35.099998474121094
2017-03-23,35.0
2017-03-24,34.95000076293945
2017-03-27,35.0
2017-03-28,35.25
2017-03-29,35.45000076293945
2017-03-30,35.900001525878906
2017-03-31,36.650001525878906
2017-04-03,35.5
2017-04-04,35.400001525878906
2017-04-05,35.349998474121094
2017-04-06,35.25
2017-04-07,35.150001525878906
2017-04-10,34.95000076293945
2017-04-11,36.400001525878906
2017-04-12,35.650001525878906
2017-04-13,34.95000076293945
2017-04-17,35.54999923706055
2017-04-18,35.45000076293945
2017-04-19,35.45000076293945
2017-04-20,35.75
2017-04-21,35.150001525878906
2017-04-24,35.900001525878906
2017-04-25,36.45000076293945
2017-04-26,37.04999923706055
2017-04-27,36.650001525878906
2017-04-28,36.70000076293945
2017-05-01,37.04999923706055
2017-05-02,36.20000076293945
2017-05-03,35.650001525878906
2017-05-04,36.04999923706055
2017-05-05,35.599998474121094
2017-05-08,35.29999923706055
2017-05-09,35.5
2017-05-10,35.349998474121094
2017-05-11,35.20000076293945
2017-05-12,34.650001525878906
2017-05-15,35.099998474121094
2017-05-16,35.099998474121094
2017-05-17,35.349998474121094
2017-05-18,35.0
2017-05-19,34.79999923706055
2017-05-22,34.79999923706055
2017-05-23,34.900001525878906
2017-05-24,34.79999923706055
2017-05-25,34.900001525878906
2017-05-26,34.900001525878906
2017-05-30,34.45000076293945
2017-05-31,34.45000076293945
2017-06-01,34.54999923706055
2017-06-02,34.900001525878906
2017-06-05,34.29999923706055
2017-06-06,34.400001525878906
2017-06-07,34.29999923706055
2017-06-08,35.0
2017-06-09,36.29999923706055
2017-06-12,35.95000076293945
2017-06-13,36.09999847412109
2017-06-14,35.849998474121094
2017-06-15,35.70000076293945
2017-06-16,35.650001525878906
2017-06-19,35.70000076293945
2017-06-20,35.099998474121094
2017-06-21,34.95000076293945
2017-06-22,35.099998474121094
2017-06-23,35.400001525878906
2017-06-26,36.20000076293945
2017-06-27,36.04999923706055
2017-06-28,36.75
2017-06-29,36.84999847412109
2017-06-30,37.09999847412109
2017-07-03,37.150001525878906
2017-07-05,36.70000076293945
2017-07-06,36.0
2017-07-07,36.29999923706055
2017-07-10,35.599998474121094
2017-07-11,35.650001525878906
2017-07-12,36.150001525878906
2017-07-13,36.59999847412109
2017-07-14,36.70000076293945
2017-07-17,36.59999847412109
2017-07-18,36.150001525878906
2017-07-19,36.54999923706055
2017-07-20,36.75
2017-07-21,36.54999923706055
2017-07-24,36.150001525878906
2017-07-25,36.45000076293945
2017-07-26,36.400001525878906
2017-07-27,36.70000076293945
