,PKG
2018-10-02,109.88999938964844
2018-10-03,105.94000244140624
2018-10-04,106.76000213623048
2018-10-05,105.62999725341795
2018-10-08,101.37999725341795
2018-10-09,93.13999938964844
2018-10-10,88.94999694824219
2018-10-11,88.36000061035156
2018-10-12,88.05000305175781
2018-10-15,88.33999633789062
2018-10-16,90.43000030517578
2018-10-17,90.91000366210938
2018-10-18,89.05999755859375
2018-10-19,87.91999816894531
2018-10-22,86.77999877929688
2018-10-23,87.01000213623047
2018-10-24,83.69999694824219
2018-10-25,89.0199966430664
2018-10-26,90.38999938964844
2018-10-29,89.33999633789062
2018-10-30,92.95999908447266
2018-10-31,91.80999755859376
2018-11-01,95.86000061035156
2018-11-02,94.9000015258789
2018-11-05,96.44000244140624
2018-11-06,96.56999969482422
2018-11-07,98.66999816894533
2018-11-08,97.61000061035156
2018-11-09,96.0
2018-11-12,94.88999938964844
2018-11-13,95.44000244140624
2018-11-14,95.33999633789062
2018-11-15,96.11000061035156
2018-11-16,97.0500030517578
2018-11-19,96.83999633789062
2018-11-20,95.33999633789062
2018-11-21,95.7699966430664
2018-11-23,95.5999984741211
2018-11-26,96.7699966430664
2018-11-27,95.43000030517578
2018-11-28,96.61000061035156
2018-11-29,96.5
2018-11-30,97.81999969482422
2018-12-03,98.04000091552734
2018-12-04,95.97000122070312
2018-12-06,95.3499984741211
2018-12-07,92.9499969482422
2018-12-10,92.5
2018-12-11,93.13999938964844
2018-12-12,93.47000122070312
2018-12-13,93.25
2018-12-14,93.44000244140624
2018-12-17,86.73999786376953
2018-12-18,86.79000091552734
2018-12-19,85.70999908447266
2018-12-20,84.43000030517578
2018-12-21,80.73999786376953
2018-12-24,77.94999694824219
2018-12-26,82.63999938964844
2018-12-27,84.27999877929688
2018-12-28,82.31999969482422
2018-12-31,83.45999908447266
2019-01-02,84.55000305175781
2019-01-03,82.88999938964844
2019-01-04,86.16999816894531
2019-01-07,87.0199966430664
2019-01-08,89.26000213623047
2019-01-09,87.22000122070312
2019-01-10,90.87000274658205
2019-01-11,91.12000274658205
2019-01-14,89.16999816894531
2019-01-15,89.73999786376953
2019-01-16,89.25
2019-01-17,90.2300033569336
2019-01-18,91.9000015258789
2019-01-22,92.27999877929688
2019-01-23,91.81999969482422
2019-01-24,92.31999969482422
2019-01-25,94.26000213623048
2019-01-28,93.41999816894533
2019-01-29,93.91999816894533
2019-01-30,92.91999816894533
2019-01-31,94.31999969482422
2019-02-01,95.18000030517578
2019-02-04,93.94000244140624
2019-02-05,96.0
2019-02-06,96.04000091552734
2019-02-07,94.83999633789062
2019-02-08,95.1500015258789
2019-02-11,93.91999816894533
2019-02-12,97.1999969482422
2019-02-13,97.73999786376952
2019-02-14,97.36000061035156
2019-02-15,98.47000122070312
2019-02-19,98.44000244140624
2019-02-20,100.72000122070312
2019-02-21,98.25
2019-02-22,98.29000091552734
2019-02-25,99.51000213623048
2019-02-26,99.58999633789062
2019-02-27,99.0500030517578
2019-02-28,95.58999633789062
2019-03-01,96.18000030517578
2019-03-04,98.33999633789062
2019-03-05,99.08000183105467
2019-03-06,99.0500030517578
2019-03-07,97.63999938964844
2019-03-08,97.4000015258789
2019-03-11,97.79000091552734
2019-03-12,99.1999969482422
2019-03-13,101.05999755859376
2019-03-14,98.75
2019-03-15,96.18000030517578
2019-03-18,97.55999755859376
2019-03-19,98.3000030517578
2019-03-20,96.4800033569336
2019-03-21,98.26000213623048
2019-03-22,95.12999725341795
2019-03-25,95.19000244140624
2019-03-26,97.95999908447266
2019-03-27,98.56999969482422
2019-03-28,99.48999786376952
2019-03-29,99.37999725341795
2019-04-01,102.6999969482422
2019-04-02,101.55999755859376
2019-04-03,102.75
2019-04-04,101.31999969482422
2019-04-05,102.1999969482422
2019-04-08,101.66000366210938
2019-04-09,100.83000183105467
2019-04-10,101.48999786376952
2019-04-11,101.51000213623048
2019-04-12,103.33000183105467
2019-04-15,101.51000213623048
2019-04-16,97.94000244140624
2019-04-17,95.36000061035156
2019-04-18,96.41000366210938
2019-04-22,97.63999938964844
2019-04-23,98.5199966430664
2019-04-24,98.80999755859376
2019-04-25,97.94000244140624
2019-04-26,99.1999969482422
2019-04-29,98.91000366210938
2019-04-30,99.16000366210938
2019-05-01,97.4800033569336
2019-05-02,98.94000244140624
2019-05-03,100.5999984741211
2019-05-06,99.94000244140624
2019-05-07,99.08000183105467
2019-05-08,98.4499969482422
2019-05-09,97.94000244140624
2019-05-10,97.9000015258789
2019-05-13,96.2699966430664
2019-05-14,97.18000030517578
2019-05-15,97.02999877929688
2019-05-16,97.3000030517578
2019-05-17,96.83999633789062
2019-05-20,92.38999938964844
2019-05-21,94.58000183105467
2019-05-22,92.08999633789062
2019-05-23,90.12999725341795
2019-05-24,91.01000213623048
2019-05-28,89.68000030517578
2019-05-29,88.81999969482422
2019-05-30,89.37999725341797
2019-05-31,89.08000183105469
2019-06-03,90.79000091552734
2019-06-04,93.5999984741211
2019-06-05,94.54000091552734
2019-06-06,95.7699966430664
2019-06-07,95.6999969482422
2019-06-10,94.6999969482422
2019-06-11,95.4499969482422
2019-06-12,95.5500030517578
2019-06-13,96.2699966430664
2019-06-14,95.31999969482422
2019-06-17,93.4000015258789
2019-06-18,94.98999786376952
2019-06-19,94.45999908447266
2019-06-20,94.5999984741211
2019-06-21,95.33000183105467
2019-06-24,92.2300033569336
2019-06-25,92.4499969482422
2019-06-26,92.4000015258789
2019-06-27,93.95999908447266
2019-06-28,95.31999969482422
2019-07-01,97.6500015258789
2019-07-02,97.56999969482422
2019-07-03,99.9800033569336
2019-07-05,99.79000091552734
2019-07-08,99.48999786376952
2019-07-09,99.6500015258789
2019-07-10,100.0500030517578
2019-07-11,98.9499969482422
2019-07-12,99.3499984741211
2019-07-15,97.12000274658205
2019-07-16,98.47000122070312
2019-07-17,97.98999786376952
2019-07-18,98.33999633789062
2019-07-19,99.9000015258789
2019-07-22,99.45999908447266
2019-07-23,101.26000213623048
2019-07-24,102.23999786376952
2019-07-25,101.98999786376952
2019-07-26,102.01000213623048
2019-07-29,102.0199966430664
2019-07-30,103.04000091552734
2019-07-31,100.97000122070312
2019-08-01,100.08000183105467
2019-08-02,101.25
2019-08-05,99.5999984741211
2019-08-06,100.1500015258789
2019-08-07,100.5
2019-08-08,102.12000274658205
2019-08-09,101.12999725341795
2019-08-12,99.6500015258789
2019-08-13,101.5
2019-08-14,99.55999755859376
2019-08-15,99.98999786376952
2019-08-16,101.27999877929688
2019-08-19,102.4800033569336
2019-08-20,100.8499984741211
2019-08-21,101.25
2019-08-22,101.12000274658205
2019-08-23,98.08999633789062
2019-08-26,98.88999938964844
2019-08-27,97.66000366210938
2019-08-28,98.5
2019-08-29,100.08000183105467
2019-08-30,100.58000183105467
2019-09-03,98.5
2019-09-04,100.13999938964844
2019-09-05,100.52999877929688
2019-09-06,100.61000061035156
2019-09-09,100.5199966430664
2019-09-10,104.1999969482422
2019-09-11,108.08999633789062
2019-09-12,107.02999877929688
2019-09-13,108.37000274658205
2019-09-16,105.87000274658205
2019-09-17,105.0199966430664
2019-09-18,104.68000030517578
2019-09-19,103.33000183105467
2019-09-20,102.83999633789062
2019-09-23,103.7300033569336
2019-09-24,103.3000030517578
2019-09-25,105.30999755859376
2019-09-26,104.54000091552734
2019-09-27,105.5999984741211
2019-09-30,106.0999984741211
2019-10-01,102.79000091552734
2019-10-02,102.3499984741211
2019-10-03,102.4800033569336
2019-10-04,103.33000183105467
2019-10-07,103.70999908447266
2019-10-08,102.13999938964844
2019-10-09,103.58999633789062
2019-10-10,106.02999877929688
2019-10-11,109.31999969482422
2019-10-14,107.26000213623048
2019-10-15,107.16000366210938
2019-10-16,106.81999969482422
2019-10-17,106.41000366210938
2019-10-18,108.22000122070312
2019-10-21,108.48999786376952
2019-10-22,108.58000183105467
2019-10-23,110.05999755859376
2019-10-24,108.5199966430664
2019-10-25,110.93000030517578
2019-10-28,112.51000213623048
2019-10-29,111.58000183105467
2019-10-30,110.43000030517578
2019-10-31,109.45999908447266
2019-11-01,111.30999755859376
2019-11-04,112.05999755859376
2019-11-05,113.2300033569336
2019-11-06,112.36000061035156
2019-11-07,112.9499969482422
2019-11-08,113.9000015258789
2019-11-11,113.6500015258789
2019-11-12,113.70999908447266
2019-11-13,112.7699966430664
2019-11-14,112.91999816894533
2019-11-15,112.6500015258789
2019-11-18,113.66999816894533
2019-11-19,113.68000030517578
2019-11-20,112.12000274658205
2019-11-21,110.66999816894533
2019-11-22,110.87000274658205
2019-11-25,111.86000061035156
2019-11-26,112.45999908447266
2019-11-27,112.06999969482422
2019-11-29,111.9000015258789
2019-12-02,111.02999877929688
2019-12-03,110.73999786376952
2019-12-04,111.18000030517578
2019-12-05,112.36000061035156
2019-12-06,113.29000091552734
2019-12-09,113.54000091552734
2019-12-10,111.36000061035156
2019-12-11,111.55999755859376
2019-12-12,112.18000030517578
2019-12-13,111.04000091552734
2019-12-16,110.01000213623048
2019-12-17,112.30999755859376
2019-12-18,111.77999877929688
2019-12-19,111.66999816894533
2019-12-20,112.43000030517578
2019-12-23,113.04000091552734
2019-12-24,112.2699966430664
2019-12-26,112.2300033569336
2019-12-27,111.7699966430664
2019-12-30,111.72000122070312
2019-12-31,111.98999786376952
2020-01-02,110.72000122070312
2020-01-03,109.22000122070312
2020-01-06,105.97000122070312
2020-01-07,104.8499984741211
2020-01-08,105.72000122070312
2020-01-09,105.02999877929688
2020-01-10,105.68000030517578
2020-01-13,107.33999633789062
2020-01-14,106.6500015258789
2020-01-15,108.23999786376952
2020-01-16,109.08000183105467
2020-01-17,109.04000091552734
2020-01-21,106.08999633789062
2020-01-22,106.3000030517578
2020-01-23,107.05999755859376
2020-01-24,105.6500015258789
2020-01-27,104.04000091552734
2020-01-28,104.4000015258789
2020-01-29,104.94000244140624
2020-01-30,99.62000274658205
2020-01-31,95.75
2020-02-03,97.1500015258789
2020-02-04,99.47000122070312
2020-02-05,103.80999755859376
2020-02-06,104.33000183105467
2020-02-07,101.37999725341795
2020-02-10,100.56999969482422
2020-02-11,102.5999984741211
2020-02-12,101.75
2020-02-13,99.9800033569336
2020-02-14,98.94000244140624
2020-02-18,99.31999969482422
2020-02-19,98.93000030517578
2020-02-20,99.0999984741211
2020-02-21,102.36000061035156
2020-02-24,98.94000244140624
2020-02-25,94.27999877929688
2020-02-26,94.20999908447266
2020-02-27,91.91999816894533
2020-02-28,90.62000274658205
2020-03-02,94.8000030517578
2020-03-03,90.9000015258789
2020-03-04,93.91999816894533
2020-03-05,91.01000213623048
2020-03-06,90.77999877929688
2020-03-09,85.04000091552734
2020-03-10,90.08000183105467
2020-03-11,85.37000274658203
2020-03-12,77.41999816894531
2020-03-13,84.36000061035156
2020-03-16,80.97000122070312
2020-03-17,93.73999786376952
2020-03-18,91.02999877929688
2020-03-19,88.45999908447266
2020-03-20,85.87999725341797
2020-03-23,76.22000122070312
2020-03-24,79.58000183105469
2020-03-25,79.83000183105469
2020-03-26,87.2699966430664
2020-03-27,86.08999633789062
2020-03-30,90.76000213623048
2020-03-31,86.83000183105469
2020-04-01,83.9000015258789
2020-04-02,83.95999908447266
2020-04-03,80.51000213623047
2020-04-06,85.43000030517578
2020-04-07,85.0
2020-04-08,87.83999633789062
2020-04-09,90.45999908447266
2020-04-13,88.86000061035156
2020-04-14,88.5
2020-04-15,85.55000305175781
2020-04-16,85.18000030517578
2020-04-17,90.83999633789062
2020-04-20,86.12000274658203
2020-04-21,85.68000030517578
2020-04-22,85.55000305175781
2020-04-23,86.13999938964844
2020-04-24,85.98999786376953
2020-04-27,90.16000366210938
2020-04-28,98.29000091552734
2020-04-29,100.1999969482422
2020-04-30,96.6500015258789
2020-05-01,94.75
2020-05-04,95.77999877929688
2020-05-05,93.4800033569336
2020-05-06,93.4800033569336
2020-05-07,93.79000091552734
2020-05-08,98.13999938964844
2020-05-11,97.5
2020-05-12,95.16000366210938
2020-05-13,89.80000305175781
2020-05-14,93.33999633789062
2020-05-15,90.91999816894533
2020-05-18,93.70999908447266
2020-05-19,90.91999816894533
2020-05-20,93.44000244140624
2020-05-21,92.91000366210938
2020-05-22,92.98999786376952
2020-05-26,98.36000061035156
2020-05-27,102.45999908447266
2020-05-28,101.6999969482422
2020-05-29,101.41000366210938
2020-06-01,102.62000274658205
2020-06-02,102.86000061035156
2020-06-03,107.47000122070312
2020-06-04,108.62999725341795
2020-06-05,110.55999755859376
2020-06-08,111.81999969482422
2020-06-09,107.8499984741211
2020-06-10,105.31999969482422
2020-06-11,98.12999725341795
2020-06-12,98.91999816894533
2020-06-15,99.47000122070312
2020-06-16,100.93000030517578
2020-06-17,99.08000183105467
2020-06-18,97.62000274658205
2020-06-19,99.75
2020-06-22,98.56999969482422
2020-06-23,99.94000244140624
2020-06-24,97.94000244140624
2020-06-25,95.93000030517578
2020-06-26,95.68000030517578
2020-06-29,98.0199966430664
2020-06-30,99.8000030517578
2020-07-01,99.37000274658205
2020-07-02,99.6500015258789
2020-07-06,100.0
2020-07-07,98.66999816894533
2020-07-08,96.30999755859376
2020-07-09,95.37000274658205
2020-07-10,98.88999938964844
2020-07-13,98.77999877929688
2020-07-14,102.12000274658205
2020-07-15,102.83999633789062
2020-07-16,107.0500030517578
2020-07-17,104.70999908447266
2020-07-20,103.72000122070312
2020-07-21,104.12000274658205
2020-07-22,104.2699966430664
2020-07-23,103.45999908447266
2020-07-24,102.79000091552734
2020-07-27,103.52999877929688
2020-07-28,101.9800033569336
2020-07-29,101.97000122070312
2020-07-30,98.27999877929688
2020-07-31,96.12000274658205
2020-08-03,95.9499969482422
2020-08-04,95.37000274658205
2020-08-05,95.86000061035156
2020-08-06,95.01000213623048
2020-08-07,95.47000122070312
2020-08-10,97.55999755859376
2020-08-11,100.0
2020-08-12,99.4000015258789
2020-08-13,99.22000122070312
2020-08-14,99.66999816894533
2020-08-17,99.2300033569336
2020-08-18,98.02999877929688
2020-08-19,98.11000061035156
2020-08-20,96.72000122070312
2020-08-21,95.95999908447266
2020-08-24,99.72000122070312
2020-08-25,99.19000244140624
2020-08-26,99.86000061035156
2020-08-27,102.0999984741211
2020-08-28,102.2699966430664
2020-08-31,101.23999786376952
2020-09-01,104.22000122070312
2020-09-02,107.13999938964844
2020-09-03,105.9499969482422
2020-09-04,106.5500030517578
2020-09-08,103.4800033569336
2020-09-09,104.51000213623048
2020-09-10,103.51000213623048
2020-09-11,104.61000061035156
2020-09-14,105.93000030517578
2020-09-15,107.52999877929688
2020-09-16,111.01000213623048
2020-09-17,112.95999908447266
2020-09-18,113.13999938964844
2020-09-21,108.02999877929688
2020-09-22,107.1500015258789
2020-09-23,104.1500015258789
2020-09-24,104.2699966430664
2020-09-25,109.44000244140624
2020-09-28,111.1500015258789
2020-09-29,108.75
2020-09-30,109.0500030517578
2020-10-01,107.6500015258789
2020-10-02,108.41999816894533
2020-10-05,110.94000244140624
2020-10-06,109.41000366210938
2020-10-07,111.97000122070312
2020-10-08,113.80999755859376
2020-10-09,112.9000015258789
2020-10-12,116.70999908447266
2020-10-13,116.4000015258789
2020-10-14,116.55999755859376
2020-10-15,118.6999969482422
2020-10-16,119.58999633789062
2020-10-19,117.26000213623048
2020-10-20,116.52999877929688
2020-10-21,117.70999908447266
2020-10-22,118.19000244140624
2020-10-23,119.1999969482422
2020-10-26,115.77999877929688
2020-10-27,113.97000122070312
2020-10-28,111.93000030517578
2020-10-29,114.77999877929688
2020-10-30,114.48999786376952
2020-11-02,117.87000274658205
2020-11-03,123.25
2020-11-04,118.41999816894533
2020-11-05,122.54000091552734
2020-11-06,123.20999908447266
2020-11-09,126.79000091552734
2020-11-10,129.94000244140625
2020-11-11,127.88999938964844
2020-11-12,126.87000274658205
2020-11-13,129.9499969482422
2020-11-16,134.36000061035156
2020-11-17,135.5800018310547
2020-11-18,131.88999938964844
2020-11-19,129.8000030517578
2020-11-20,129.8000030517578
2020-11-23,131.47000122070312
2020-11-24,134.60000610351562
2020-11-25,131.75
2020-11-27,132.77000427246094
2020-11-30,130.0
2020-12-01,131.94000244140625
2020-12-02,131.97999572753906
2020-12-03,131.5399932861328
2020-12-04,133.1699981689453
2020-12-07,134.92999267578125
2020-12-08,137.07000732421875
2020-12-09,136.32000732421875
2020-12-10,135.55999755859375
2020-12-11,135.5800018310547
2020-12-14,131.67999267578125
2020-12-15,134.19000244140625
2020-12-16,135.61000061035156
2020-12-17,135.64999389648438
2020-12-18,134.86000061035156
2020-12-21,133.77000427246094
2020-12-22,133.80999755859375
2020-12-23,135.72999572753906
2020-12-24,136.10000610351562
2020-12-28,136.77999877929688
2020-12-29,135.6699981689453
2020-12-30,137.47000122070312
2020-12-31,137.91000366210938
2021-01-04,135.75
2021-01-05,137.14999389648438
2021-01-06,144.52000427246094
2021-01-07,144.9499969482422
2021-01-08,144.77999877929688
2021-01-11,145.8300018310547
2021-01-12,147.22999572753906
2021-01-13,143.64999389648438
2021-01-14,143.0
2021-01-15,142.52999877929688
2021-01-19,139.67999267578125
2021-01-20,140.47000122070312
2021-01-21,140.5500030517578
2021-01-22,140.39999389648438
2021-01-25,140.9199981689453
2021-01-26,139.83999633789062
2021-01-27,135.8699951171875
2021-01-28,131.7100067138672
2021-01-29,134.4600067138672
2021-02-01,134.64999389648438
2021-02-02,135.55999755859375
2021-02-03,135.63999938964844
2021-02-04,132.3300018310547
2021-02-05,133.3000030517578
2021-02-08,133.02999877929688
2021-02-09,131.94000244140625
2021-02-10,133.7899932861328
2021-02-11,131.1699981689453
2021-02-12,133.17999267578125
2021-02-16,133.0399932861328
2021-02-17,133.4199981689453
2021-02-18,132.67999267578125
2021-02-19,134.0800018310547
2021-02-22,134.32000732421875
2021-02-23,133.5399932861328
2021-02-24,133.42999267578125
2021-02-25,133.57000732421875
2021-02-26,132.02000427246094
2021-03-01,135.88999938964844
2021-03-02,136.41000366210938
2021-03-03,136.50999450683594
2021-03-04,134.2100067138672
2021-03-05,134.9499969482422
2021-03-08,138.42999267578125
2021-03-09,140.0
2021-03-10,140.8300018310547
2021-03-11,139.9600067138672
2021-03-12,137.22000122070312
2021-03-15,134.74000549316406
2021-03-16,133.5
2021-03-17,134.8800048828125
2021-03-18,133.99000549316406
2021-03-19,131.02000427246094
2021-03-22,130.4499969482422
2021-03-23,128.92999267578125
2021-03-24,129.88999938964844
2021-03-25,133.7899932861328
2021-03-26,135.52000427246094
2021-03-29,135.83999633789062
2021-03-30,135.4499969482422
2021-03-31,134.47999572753906
2021-04-01,135.57000732421875
2021-04-05,137.4600067138672
2021-04-06,139.4600067138672
2021-04-07,138.0500030517578
2021-04-08,136.24000549316406
2021-04-09,137.83999633789062
2021-04-12,139.10000610351562
2021-04-13,137.32000732421875
2021-04-14,137.55999755859375
2021-04-15,139.5500030517578
2021-04-16,140.36000061035156
2021-04-19,141.1199951171875
2021-04-20,140.80999755859375
2021-04-21,142.25
2021-04-22,140.69000244140625
2021-04-23,142.3300018310547
2021-04-26,143.14999389648438
2021-04-27,144.77000427246094
2021-04-28,145.3699951171875
2021-04-29,150.00999450683594
2021-04-30,147.64999389648438
2021-05-03,149.47000122070312
2021-05-04,151.8800048828125
2021-05-05,152.1699981689453
2021-05-06,153.24000549316406
2021-05-07,153.16000366210938
2021-05-10,154.55999755859375
2021-05-11,154.85000610351562
2021-05-12,151.55999755859375
2021-05-13,155.0500030517578
2021-05-14,154.25
2021-05-17,155.1300048828125
2021-05-18,152.2100067138672
2021-05-19,150.77000427246094
2021-05-20,149.38999938964844
2021-05-21,150.16000366210938
2021-05-24,151.5
2021-05-25,149.19000244140625
2021-05-26,148.72999572753906
2021-05-27,149.38999938964844
2021-05-28,148.64999389648438
2021-06-01,149.7899932861328
2021-06-02,146.44000244140625
2021-06-03,146.0800018310547
2021-06-04,146.75999450683594
2021-06-07,144.32000732421875
2021-06-08,144.27000427246094
2021-06-09,142.99000549316406
2021-06-10,142.6199951171875
2021-06-11,143.85000610351562
2021-06-14,138.86000061035156
2021-06-15,139.94000244140625
2021-06-16,138.6199951171875
2021-06-17,133.80999755859375
2021-06-18,132.75
2021-06-21,135.3300018310547
2021-06-22,135.32000732421875
2021-06-23,134.60000610351562
2021-06-24,133.8000030517578
2021-06-25,135.25999450683594
2021-06-28,135.58999633789062
2021-06-29,135.07000732421875
2021-06-30,135.4199981689453
2021-07-01,136.5399932861328
2021-07-02,136.64999389648438
2021-07-06,135.72000122070312
2021-07-07,137.6199951171875
2021-07-08,136.1300048828125
2021-07-09,138.6300048828125
2021-07-12,138.91000366210938
2021-07-13,137.49000549316406
2021-07-14,137.16000366210938
2021-07-15,136.72000122070312
2021-07-16,134.9199981689453
2021-07-19,132.19000244140625
2021-07-20,132.5800018310547
2021-07-21,132.82000732421875
2021-07-22,131.52000427246094
2021-07-23,133.6300048828125
2021-07-26,134.57000732421875
2021-07-27,138.08999633789062
2021-07-28,138.94000244140625
2021-07-29,140.22000122070312
2021-07-30,141.5
2021-08-02,139.27000427246094
2021-08-03,140.2100067138672
2021-08-04,138.72999572753906
2021-08-05,138.5399932861328
2021-08-06,140.57000732421875
2021-08-09,142.63999938964844
2021-08-10,144.05999755859375
2021-08-11,145.61000061035156
2021-08-12,145.4600067138672
2021-08-13,146.4199981689453
2021-08-16,146.08999633789062
2021-08-17,145.6699981689453
2021-08-18,145.0500030517578
2021-08-19,145.08999633789062
2021-08-20,148.3000030517578
2021-08-23,146.97999572753906
2021-08-24,147.85000610351562
2021-08-25,149.9199981689453
2021-08-26,149.39999389648438
2021-08-27,151.38999938964844
2021-08-30,151.14999389648438
2021-08-31,151.6999969482422
2021-09-01,153.94000244140625
2021-09-02,153.30999755859375
2021-09-03,152.4499969482422
2021-09-07,151.60000610351562
2021-09-08,151.67999267578125
2021-09-09,151.7100067138672
2021-09-10,151.82000732421875
2021-09-13,151.67999267578125
2021-09-14,148.27999877929688
2021-09-15,146.0399932861328
2021-09-16,143.7100067138672
2021-09-17,141.02000427246094
2021-09-20,139.72000122070312
2021-09-21,138.02000427246094
2021-09-22,140.74000549316406
2021-09-23,142.69000244140625
2021-09-24,141.8699951171875
2021-09-27,143.6300048828125
2021-09-28,142.02999877929688
2021-09-29,141.3800048828125
2021-09-30,137.44000244140625
2021-10-01,139.14999389648438
2021-10-04,139.39999389648438
2021-10-05,141.72000122070312
2021-10-06,141.2100067138672
2021-10-07,142.6699981689453
2021-10-08,139.1300048828125
2021-10-11,138.08999633789062
2021-10-12,139.52999877929688
2021-10-13,137.24000549316406
2021-10-14,139.11000061035156
2021-10-15,133.7100067138672
2021-10-18,134.1199951171875
2021-10-19,132.86000061035156
2021-10-20,135.5399932861328
2021-10-21,134.75
2021-10-22,133.99000549316406
2021-10-25,133.9199981689453
2021-10-26,136.02999877929688
2021-10-27,135.39999389648438
2021-10-28,138.8000030517578
2021-10-29,137.3699951171875
2021-11-01,135.4499969482422
2021-11-02,133.7100067138672
2021-11-03,135.3800048828125
2021-11-04,134.39999389648438
2021-11-05,135.3800048828125
2021-11-08,134.3699951171875
2021-11-09,134.19000244140625
2021-11-10,135.4499969482422
2021-11-11,135.10000610351562
2021-11-12,135.08999633789062
2021-11-15,134.82000732421875
2021-11-16,134.55999755859375
2021-11-17,134.58999633789062
2021-11-18,132.61000061035156
2021-11-19,133.08999633789062
2021-11-22,134.33999633789062
2021-11-23,134.6999969482422
2021-11-24,132.1199951171875
2021-11-26,133.57000732421875
2021-11-29,133.6999969482422
2021-11-30,130.58999633789062
2021-12-01,129.50999450683594
2021-12-02,131.9199981689453
2021-12-03,133.2100067138672
2021-12-06,136.19000244140625
2021-12-07,135.36000061035156
2021-12-08,132.22999572753906
2021-12-09,129.22000122070312
2021-12-10,128.1699981689453
2021-12-13,130.52000427246094
2021-12-14,130.6300048828125
2021-12-15,131.77000427246094
2021-12-16,134.5
2021-12-17,130.02999877929688
2021-12-20,129.05999755859375
2021-12-21,130.72999572753906
2021-12-22,130.99000549316406
2021-12-23,131.3000030517578
2021-12-27,133.0
2021-12-28,133.47999572753906
2021-12-29,134.61000061035156
2021-12-30,134.6699981689453
2021-12-31,136.14999389648438
2022-01-03,134.61000061035156
2022-01-04,138.02999877929688
2022-01-05,138.97999572753906
2022-01-06,136.97000122070312
2022-01-07,137.85000610351562
2022-01-10,135.97000122070312
2022-01-11,135.91000366210938
2022-01-12,134.0
2022-01-13,137.14999389648438
2022-01-14,137.30999755859375
2022-01-18,134.35000610351562
2022-01-19,137.1199951171875
2022-01-20,135.22000122070312
2022-01-21,134.52000427246094
2022-01-24,136.57000732421875
2022-01-25,135.02999877929688
2022-01-26,133.39999389648438
2022-01-27,143.49000549316406
2022-01-28,145.5500030517578
2022-01-31,150.6300048828125
2022-02-01,149.4600067138672
2022-02-02,147.25999450683594
2022-02-03,148.17999267578125
2022-02-04,146.6699981689453
2022-02-07,148.38999938964844
2022-02-08,150.5
2022-02-09,151.05999755859375
2022-02-10,148.7100067138672
2022-02-11,147.7899932861328
2022-02-14,147.02000427246094
2022-02-15,148.07000732421875
2022-02-16,148.49000549316406
2022-02-17,148.52999877929688
2022-02-18,148.47000122070312
2022-02-22,149.05999755859375
2022-02-23,145.25999450683594
2022-02-24,145.99000549316406
2022-02-25,149.6199951171875
2022-02-28,147.19000244140625
2022-03-01,143.1199951171875
2022-03-02,147.27999877929688
2022-03-03,148.64999389648438
2022-03-04,149.61000061035156
2022-03-07,145.1699981689453
2022-03-08,140.8000030517578
2022-03-09,147.64999389648438
2022-03-10,149.00999450683594
2022-03-11,149.75
2022-03-14,150.92999267578125
2022-03-15,152.35000610351562
2022-03-16,155.33999633789062
2022-03-17,156.25999450683594
2022-03-18,156.47000122070312
2022-03-21,156.3300018310547
2022-03-22,153.4600067138672
2022-03-23,152.82000732421875
2022-03-24,152.9600067138672
2022-03-25,156.1300048828125
2022-03-28,155.17999267578125
2022-03-29,156.38999938964844
2022-03-30,156.8699951171875
2022-03-31,156.11000061035156
2022-04-01,155.75999450683594
2022-04-04,155.16000366210938
2022-04-05,154.0800018310547
2022-04-06,152.4499969482422
2022-04-07,151.3000030517578
2022-04-08,153.33999633789062
2022-04-11,154.91000366210938
2022-04-12,156.97000122070312
2022-04-13,159.58999633789062
2022-04-14,163.02000427246094
2022-04-18,160.7899932861328
2022-04-19,163.94000244140625
2022-04-20,166.97000122070312
2022-04-21,166.02999877929688
2022-04-22,161.17999267578125
2022-04-25,162.2899932861328
2022-04-26,159.44000244140625
2022-04-27,161.64999389648438
2022-04-28,162.85000610351562
2022-04-29,161.1699981689453
2022-05-02,160.07000732421875
2022-05-03,161.69000244140625
2022-05-04,165.61000061035156
2022-05-05,163.0500030517578
2022-05-06,162.47000122070312
2022-05-09,160.77999877929688
2022-05-10,160.22000122070312
2022-05-11,158.8300018310547
2022-05-12,156.50999450683594
2022-05-13,155.39999389648438
2022-05-16,155.5399932861328
2022-05-17,158.74000549316406
2022-05-18,151.02000427246094
2022-05-19,150.49000549316406
2022-05-20,149.05999755859375
2022-05-23,152.94000244140625
2022-05-24,151.72000122070312
2022-05-25,153.33999633789062
2022-05-26,156.41000366210938
2022-05-27,159.89999389648438
2022-05-31,157.27999877929688
2022-06-01,157.47000122070312
2022-06-02,159.69000244140625
2022-06-03,159.1199951171875
2022-06-06,160.83999633789062
2022-06-07,162.3000030517578
2022-06-08,159.6199951171875
2022-06-09,156.16000366210938
2022-06-10,151.5
2022-06-13,143.6699981689453
2022-06-14,147.22999572753906
2022-06-15,147.22999572753906
2022-06-16,141.4499969482422
2022-06-17,139.67999267578125
2022-06-21,139.50999450683594
2022-06-22,136.60000610351562
2022-06-23,135.8000030517578
2022-06-24,140.60000610351562
2022-06-27,141.69000244140625
2022-06-28,138.9499969482422
2022-06-29,138.9199981689453
2022-06-30,137.5
2022-07-01,138.75
2022-07-05,137.16000366210938
