,ODFL
2015-07-09,22.46666717529297
2015-07-10,22.559999465942383
2015-07-13,22.683332443237305
2015-07-14,22.456666946411133
2015-07-15,22.196666717529297
2015-07-16,22.64666748046875
2015-07-17,22.6299991607666
2015-07-20,22.84666633605957
2015-07-21,23.13666725158692
2015-07-22,22.98666763305664
2015-07-23,22.55666732788086
2015-07-24,22.356666564941406
2015-07-27,22.24333381652832
2015-07-28,22.666667938232425
2015-07-29,23.523332595825195
2015-07-30,24.24333381652832
2015-07-31,24.38333320617676
2015-08-03,24.68666648864746
2015-08-04,24.57666778564453
2015-08-05,24.706666946411133
2015-08-06,24.456666946411133
2015-08-07,24.11000061035156
2015-08-10,24.36000061035156
2015-08-11,24.35333251953125
2015-08-12,24.206666946411133
2015-08-13,24.166667938232425
2015-08-14,24.3799991607666
2015-08-17,24.44333267211914
2015-08-18,24.303333282470703
2015-08-19,23.933332443237305
2015-08-20,23.540000915527344
2015-08-21,22.733333587646484
2015-08-24,21.959999084472656
2015-08-25,21.549999237060547
2015-08-26,22.07666778564453
2015-08-27,22.450000762939453
2015-08-28,22.459999084472656
2015-08-31,22.163333892822266
2015-09-01,21.459999084472656
2015-09-02,21.803333282470703
2015-09-03,22.09666633605957
2015-09-04,22.023332595825195
2015-09-08,22.530000686645508
2015-09-09,22.253332138061523
2015-09-10,22.709999084472656
2015-09-11,22.60333251953125
2015-09-14,22.426666259765625
2015-09-15,22.81333351135254
2015-09-16,22.76333236694336
2015-09-17,22.60333251953125
2015-09-18,21.799999237060547
2015-09-21,22.0
2015-09-22,21.350000381469727
2015-09-23,21.19333267211914
2015-09-24,20.273332595825195
2015-09-25,20.483333587646484
2015-09-28,20.270000457763672
2015-09-29,20.420000076293945
2015-09-30,20.33333206176757
2015-10-01,20.37333297729492
2015-10-02,20.71666717529297
2015-10-05,21.053333282470703
2015-10-06,20.92333221435547
2015-10-07,20.75666618347168
2015-10-08,20.62333297729492
2015-10-09,21.05666732788086
2015-10-12,20.93000030517578
2015-10-13,20.413333892822266
2015-10-14,20.546667098999023
2015-10-15,20.696666717529297
2015-10-16,20.71999931335449
2015-10-19,20.770000457763672
2015-10-20,21.26333236694336
2015-10-21,21.39999961853028
2015-10-22,21.559999465942383
2015-10-23,21.61666679382324
2015-10-26,21.78333282470703
2015-10-27,20.87666702270508
2015-10-28,20.25
2015-10-29,21.01000022888184
2015-10-30,20.64666748046875
2015-11-02,20.81666755676269
2015-11-03,21.25666618347168
2015-11-04,21.44333267211914
2015-11-05,21.57999992370605
2015-11-06,21.850000381469727
2015-11-09,21.286666870117188
2015-11-10,21.56999969482422
2015-11-11,21.71666717529297
2015-11-12,21.023332595825195
2015-11-13,20.940000534057617
2015-11-16,21.206666946411133
2015-11-17,21.170000076293945
2015-11-18,21.206666946411133
2015-11-19,21.5
2015-11-20,21.51666641235352
2015-11-23,21.26333236694336
2015-11-24,21.459999084472656
2015-11-25,21.51000022888184
2015-11-27,21.796667098999023
2015-11-30,21.23666763305664
2015-12-01,21.106666564941406
2015-12-02,20.98666763305664
2015-12-03,20.87333297729492
2015-12-04,21.00666618347168
2015-12-07,20.63999938964844
2015-12-08,20.286666870117188
2015-12-09,20.34000015258789
2015-12-10,20.37666702270508
2015-12-11,19.68000030517578
2015-12-14,19.43666648864746
2015-12-15,19.74666786193848
2015-12-16,20.36000061035156
2015-12-17,20.036666870117188
2015-12-18,19.08333206176757
2015-12-21,19.15333366394043
2015-12-22,19.57333374023437
2015-12-23,19.59333229064941
2015-12-24,19.56999969482422
2015-12-28,19.56666755676269
2015-12-29,19.71999931335449
2015-12-30,19.56666755676269
2015-12-31,19.690000534057617
2016-01-04,19.47333335876465
2016-01-05,19.6433334350586
2016-01-06,19.17333221435547
2016-01-07,18.43666648864746
2016-01-08,18.299999237060547
2016-01-11,18.166667938232425
2016-01-12,18.453332901000977
2016-01-13,17.663333892822266
2016-01-14,17.6299991607666
2016-01-15,17.333332061767578
2016-01-19,16.976667404174805
2016-01-20,16.863332748413086
2016-01-21,17.133333206176758
2016-01-22,17.53333282470703
2016-01-25,17.110000610351562
2016-01-26,17.746667861938477
2016-01-27,17.543333053588867
2016-01-28,17.416667938232422
2016-01-29,18.27666664123535
2016-02-01,18.88999938964844
2016-02-02,18.440000534057617
2016-02-03,18.46333312988281
2016-02-04,20.020000457763672
2016-02-05,19.850000381469727
2016-02-08,19.959999084472656
2016-02-09,20.33333206176757
2016-02-10,19.959999084472656
2016-02-11,19.63999938964844
2016-02-12,20.31666755676269
2016-02-16,20.82333374023437
2016-02-17,20.83333206176757
2016-02-18,20.946666717529297
2016-02-19,21.00666618347168
2016-02-22,21.280000686645508
2016-02-23,21.15999984741211
2016-02-24,21.13999938964844
2016-02-25,21.233333587646484
2016-02-26,21.60333251953125
2016-02-29,21.520000457763672
2016-03-01,22.39999961853028
2016-03-02,22.24666786193848
2016-03-03,22.413333892822266
2016-03-04,22.703332901000977
2016-03-07,22.90333366394043
2016-03-08,22.446666717529297
2016-03-09,22.43000030517578
2016-03-10,22.61666679382324
2016-03-11,22.93666648864746
2016-03-14,22.53333282470703
2016-03-15,22.43000030517578
2016-03-16,22.58666610717773
2016-03-17,23.166667938232425
2016-03-18,23.280000686645508
2016-03-21,23.11666679382324
2016-03-22,22.953332901000977
2016-03-23,22.81666755676269
2016-03-24,22.82999992370605
2016-03-28,22.59333229064941
2016-03-29,23.23666763305664
2016-03-30,23.21333312988281
2016-03-31,23.206666946411133
2016-04-01,23.15333366394043
2016-04-04,22.946666717529297
2016-04-05,22.666667938232425
2016-04-06,22.64999961853028
2016-04-07,22.37333297729492
2016-04-08,22.350000381469727
2016-04-11,22.546667098999023
2016-04-12,22.656667709350582
2016-04-13,22.96666717529297
2016-04-14,22.8933334350586
2016-04-15,23.100000381469727
2016-04-18,23.17333221435547
2016-04-19,23.32333374023437
2016-04-20,23.51666641235352
2016-04-21,22.72333335876465
2016-04-22,22.99666786193848
2016-04-25,22.61333274841309
2016-04-26,23.24666786193848
2016-04-27,24.049999237060547
2016-04-28,22.203332901000977
2016-04-29,22.01666641235352
2016-05-02,22.0
2016-05-03,21.726667404174805
2016-05-04,21.280000686645508
2016-05-05,20.97333335876465
2016-05-06,21.280000686645508
2016-05-09,21.56999969482422
2016-05-10,21.75
2016-05-11,21.476667404174805
2016-05-12,21.25
2016-05-13,20.726667404174805
2016-05-16,20.6299991607666
2016-05-17,20.739999771118164
2016-05-18,20.536666870117188
2016-05-19,20.793333053588867
2016-05-20,21.09666633605957
2016-05-23,21.209999084472656
2016-05-24,21.293333053588867
2016-05-25,21.37333297729492
2016-05-26,21.31333351135254
2016-05-27,21.43666648864746
2016-05-31,21.450000762939453
2016-06-01,21.17333221435547
2016-06-02,20.88666725158692
2016-06-03,20.83666610717773
2016-06-06,20.96999931335449
2016-06-07,20.85333251953125
2016-06-08,20.96666717529297
2016-06-09,20.406667709350582
2016-06-10,20.01666641235352
2016-06-13,19.81333351135254
2016-06-14,19.413333892822266
2016-06-15,19.47333335876465
2016-06-16,19.49333381652832
2016-06-17,19.75666618347168
2016-06-20,20.46666717529297
2016-06-21,19.953332901000977
2016-06-22,20.020000457763672
2016-06-23,20.34333229064941
2016-06-24,19.61666679382324
2016-06-27,19.049999237060547
2016-06-28,19.24666786193848
2016-06-29,19.803333282470703
2016-06-30,20.10333251953125
2016-07-01,20.433332443237305
2016-07-05,20.1299991607666
2016-07-06,20.05666732788086
2016-07-07,20.023332595825195
2016-07-08,20.71999931335449
2016-07-11,20.983333587646484
2016-07-12,21.176666259765625
2016-07-13,21.203332901000977
2016-07-14,21.69333267211914
2016-07-15,21.74333381652832
2016-07-18,21.676666259765625
2016-07-19,21.6200008392334
2016-07-20,21.59333229064941
2016-07-21,21.62333297729492
2016-07-22,22.446666717529297
2016-07-25,22.37666702270508
2016-07-26,22.68000030517578
2016-07-27,22.58666610717773
2016-07-28,23.21666717529297
2016-07-29,23.21999931335449
2016-08-01,23.1299991607666
2016-08-02,22.89666748046875
2016-08-03,23.02666664123535
2016-08-04,23.10333251953125
2016-08-05,23.549999237060547
2016-08-08,23.61666679382324
2016-08-09,23.416667938232425
2016-08-10,23.25
2016-08-11,23.36333274841309
2016-08-12,23.12333297729492
2016-08-15,23.253332138061523
2016-08-16,23.21666717529297
2016-08-17,23.170000076293945
2016-08-18,23.156667709350582
2016-08-19,23.32333374023437
2016-08-22,23.156667709350582
2016-08-23,23.26666641235352
2016-08-24,23.413333892822266
2016-08-25,23.156667709350582
2016-08-26,23.053333282470703
2016-08-29,23.26333236694336
2016-08-30,23.59000015258789
2016-08-31,23.709999084472656
2016-09-01,23.68666648864746
2016-09-02,23.63333320617676
2016-09-06,23.36333274841309
2016-09-07,23.523332595825195
2016-09-08,23.38666725158692
2016-09-09,22.453332901000977
2016-09-12,22.906667709350582
2016-09-13,22.453332901000977
2016-09-14,22.56333351135254
2016-09-15,22.98666763305664
2016-09-16,22.90333366394043
2016-09-19,23.023332595825195
2016-09-20,22.549999237060547
2016-09-21,22.729999542236328
2016-09-22,22.56999969482422
2016-09-23,22.33333206176757
2016-09-26,22.38999938964844
2016-09-27,22.32666778564453
2016-09-28,22.426666259765625
2016-09-29,22.440000534057617
2016-09-30,22.8700008392334
2016-10-03,23.01666641235352
2016-10-04,23.043333053588867
2016-10-05,23.3933334350586
2016-10-06,23.523332595825195
2016-10-07,23.53333282470703
2016-10-10,23.86666679382324
2016-10-11,23.68000030517578
2016-10-12,23.62333297729492
2016-10-13,23.239999771118164
2016-10-14,23.183332443237305
2016-10-17,23.26000022888184
2016-10-18,23.33666610717773
2016-10-19,23.416667938232425
2016-10-20,23.24333381652832
2016-10-21,23.36333274841309
2016-10-24,23.670000076293945
2016-10-25,23.74333381652832
2016-10-26,24.553333282470703
2016-10-27,25.55666732788086
2016-10-28,25.07333374023437
2016-10-31,24.8933334350586
2016-11-01,24.63333320617676
