,ITW
2015-11-10,91.68000030517578
2015-11-11,91.33999633789062
2015-11-12,89.72000122070312
2015-11-13,89.41000366210938
2015-11-16,91.08000183105467
2015-11-17,90.0999984741211
2015-11-18,91.62000274658205
2015-11-19,92.4800033569336
2015-11-20,93.54000091552734
2015-11-23,93.31999969482422
2015-11-24,93.38999938964844
2015-11-25,93.38999938964844
2015-11-27,93.1999969482422
2015-11-30,93.9800033569336
2015-12-01,94.16000366210938
2015-12-02,93.37999725341795
2015-12-03,92.36000061035156
2015-12-04,94.31999969482422
2015-12-07,93.4000015258789
2015-12-08,92.29000091552734
2015-12-09,92.38999938964844
2015-12-10,93.29000091552734
2015-12-11,91.45999908447266
2015-12-14,92.88999938964844
2015-12-15,92.23999786376952
2015-12-16,93.97000122070312
2015-12-17,92.5500030517578
2015-12-18,90.91999816894533
2015-12-21,91.83999633789062
2015-12-22,92.81999969482422
2015-12-23,94.20999908447266
2015-12-24,94.12999725341795
2015-12-28,93.7300033569336
2015-12-29,94.25
2015-12-30,93.19000244140624
2015-12-31,92.68000030517578
2016-01-04,91.05999755859376
2016-01-05,89.7300033569336
2016-01-06,87.5199966430664
2016-01-07,84.7300033569336
2016-01-08,84.0199966430664
2016-01-11,83.19000244140625
2016-01-12,83.79000091552734
2016-01-13,82.4800033569336
2016-01-14,82.83000183105469
2016-01-15,81.25
2016-01-19,81.69000244140625
2016-01-20,81.33999633789062
2016-01-21,81.6500015258789
2016-01-22,82.16000366210938
2016-01-25,81.05000305175781
2016-01-26,84.30999755859375
2016-01-27,86.20999908447266
2016-01-28,88.76000213623047
2016-01-29,90.06999969482422
2016-02-01,89.91999816894531
2016-02-02,88.5999984741211
2016-02-03,89.9800033569336
2016-02-04,91.45999908447266
2016-02-05,90.41000366210938
2016-02-08,90.26000213623048
2016-02-09,90.36000061035156
2016-02-10,90.41999816894533
2016-02-11,89.5999984741211
2016-02-12,91.87999725341795
2016-02-16,93.54000091552734
2016-02-17,94.93000030517578
2016-02-18,95.56999969482422
2016-02-19,95.86000061035156
2016-02-22,96.43000030517578
2016-02-23,94.75
2016-02-24,94.20999908447266
2016-02-25,94.9800033569336
2016-02-26,94.93000030517578
2016-02-29,94.25
2016-03-01,96.83999633789062
2016-03-02,97.0199966430664
2016-03-03,96.56999969482422
2016-03-04,97.7300033569336
2016-03-07,97.77999877929688
2016-03-08,97.0999984741211
2016-03-09,96.87999725341795
2016-03-10,97.05999755859376
2016-03-11,98.16999816894533
2016-03-14,98.04000091552734
2016-03-15,97.9800033569336
2016-03-16,98.31999969482422
2016-03-17,100.68000030517578
2016-03-18,101.31999969482422
2016-03-21,101.75
2016-03-22,102.27999877929688
2016-03-23,102.0999984741211
2016-03-24,101.38999938964844
2016-03-28,101.4000015258789
2016-03-29,101.41000366210938
2016-03-30,102.62999725341795
2016-03-31,102.44000244140624
2016-04-01,103.44000244140624
2016-04-04,102.66999816894533
2016-04-05,101.8000030517578
2016-04-06,102.70999908447266
2016-04-07,102.55999755859376
2016-04-08,103.20999908447266
2016-04-11,103.08999633789062
2016-04-12,104.37999725341795
2016-04-13,104.97000122070312
2016-04-14,104.93000030517578
2016-04-15,104.87999725341795
2016-04-18,105.3000030517578
2016-04-19,105.66999816894533
2016-04-20,104.3499984741211
2016-04-21,104.56999969482422
2016-04-22,104.66000366210938
2016-04-25,104.4800033569336
2016-04-26,105.41999816894533
2016-04-27,105.48999786376952
2016-04-28,104.56999969482422
2016-04-29,104.5199966430664
2016-05-02,104.97000122070312
2016-05-03,104.47000122070312
2016-05-04,103.52999877929688
2016-05-05,103.16000366210938
2016-05-06,104.19000244140624
2016-05-09,104.08999633789062
2016-05-10,105.33999633789062
2016-05-11,104.27999877929688
2016-05-12,104.52999877929688
2016-05-13,102.9800033569336
2016-05-16,104.3000030517578
2016-05-17,103.83000183105467
2016-05-18,103.30999755859376
2016-05-19,102.76000213623048
2016-05-20,103.13999938964844
2016-05-23,103.23999786376952
2016-05-24,104.91000366210938
2016-05-25,105.13999938964844
2016-05-26,105.26000213623048
2016-05-27,105.33999633789062
2016-05-31,106.02999877929688
2016-06-01,106.6999969482422
2016-06-02,107.12000274658205
2016-06-03,107.20999908447266
2016-06-06,107.76000213623048
2016-06-07,108.52999877929688
2016-06-08,109.38999938964844
2016-06-09,108.8000030517578
2016-06-10,108.08999633789062
2016-06-13,105.62999725341795
2016-06-14,105.6999969482422
2016-06-15,105.18000030517578
2016-06-16,105.30999755859376
2016-06-17,106.23999786376952
2016-06-20,106.7300033569336
2016-06-21,106.06999969482422
2016-06-22,105.8000030517578
2016-06-23,106.81999969482422
2016-06-24,101.69000244140624
2016-06-27,98.6999969482422
2016-06-28,100.52999877929688
2016-06-29,101.81999969482422
2016-06-30,104.16000366210938
2016-07-01,104.80999755859376
2016-07-05,103.91000366210938
2016-07-06,105.16999816894533
2016-07-07,105.91999816894533
2016-07-08,108.36000061035156
2016-07-11,109.01000213623048
2016-07-12,110.0199966430664
2016-07-13,110.58999633789062
2016-07-14,111.0500030517578
2016-07-15,111.22000122070312
2016-07-18,110.66000366210938
2016-07-19,111.11000061035156
2016-07-20,114.22000122070312
2016-07-21,114.0
2016-07-22,114.58000183105467
2016-07-25,114.80999755859376
2016-07-26,115.9000015258789
2016-07-27,115.75
2016-07-28,115.36000061035156
2016-07-29,115.4000015258789
2016-08-01,115.44000244140624
2016-08-02,115.08000183105467
2016-08-03,115.1500015258789
2016-08-04,115.63999938964844
2016-08-05,116.83999633789062
2016-08-08,117.45999908447266
2016-08-09,118.08000183105467
2016-08-10,117.8000030517578
2016-08-11,118.87999725341795
2016-08-12,118.88999938964844
2016-08-15,119.27999877929688
2016-08-16,118.36000061035156
2016-08-17,118.98999786376952
2016-08-18,118.9800033569336
2016-08-19,119.63999938964844
2016-08-22,119.75
2016-08-23,119.77999877929688
2016-08-24,119.52999877929688
2016-08-25,119.4000015258789
2016-08-26,119.62999725341795
2016-08-29,120.48999786376952
2016-08-30,120.16999816894533
2016-08-31,118.8499984741211
2016-09-01,119.63999938964844
2016-09-02,121.12000274658205
2016-09-06,119.81999969482422
2016-09-07,119.66000366210938
2016-09-08,119.0199966430664
2016-09-09,115.77999877929688
2016-09-12,117.76000213623048
2016-09-13,115.69000244140624
2016-09-14,116.12000274658205
2016-09-15,117.3499984741211
2016-09-16,116.19000244140624
2016-09-19,117.16000366210938
2016-09-20,118.4000015258789
2016-09-21,119.05999755859376
2016-09-22,119.69000244140624
2016-09-23,117.80999755859376
2016-09-26,117.7300033569336
2016-09-27,119.0
2016-09-28,120.01000213623048
2016-09-29,119.04000091552734
2016-09-30,119.83999633789062
2016-10-03,119.88999938964844
2016-10-04,119.05999755859376
2016-10-05,119.2699966430664
2016-10-06,119.55999755859376
2016-10-07,117.1999969482422
2016-10-10,116.41000366210938
2016-10-11,115.04000091552734
2016-10-12,116.8000030517578
2016-10-13,115.83999633789062
2016-10-14,115.88999938964844
2016-10-17,116.06999969482422
2016-10-18,115.08000183105467
2016-10-19,115.72000122070312
2016-10-20,113.27999877929688
2016-10-21,113.05999755859376
2016-10-24,113.08999633789062
2016-10-25,111.83999633789062
2016-10-26,113.37999725341795
2016-10-27,113.31999969482422
2016-10-28,113.83999633789062
2016-10-31,113.56999969482422
2016-11-01,112.12000274658205
2016-11-02,113.41999816894533
2016-11-03,113.55999755859376
2016-11-04,114.0199966430664
2016-11-07,117.16000366210938
2016-11-08,117.73999786376952
2016-11-09,121.1500015258789
2016-11-10,123.25
2016-11-11,123.91000366210938
2016-11-14,123.51000213623048
2016-11-15,124.97000122070312
2016-11-16,124.56999969482422
2016-11-17,124.08999633789062
2016-11-18,123.95999908447266
2016-11-21,123.4800033569336
2016-11-22,124.44000244140624
2016-11-23,124.94000244140624
2016-11-25,125.7699966430664
2016-11-28,124.87000274658205
2016-11-29,125.61000061035156
2016-11-30,125.18000030517578
2016-12-01,125.3000030517578
2016-12-02,125.1999969482422
2016-12-05,126.11000061035156
2016-12-06,126.48999786376952
2016-12-07,127.93000030517578
2016-12-08,126.77999877929688
2016-12-09,127.0199966430664
2016-12-12,126.98999786376952
2016-12-13,126.16000366210938
2016-12-14,124.16000366210938
2016-12-15,125.06999969482422
2016-12-16,124.91999816894533
2016-12-19,125.95999908447266
2016-12-20,125.91999816894533
2016-12-21,124.6999969482422
2016-12-22,124.6500015258789
2016-12-23,124.8499984741211
2016-12-27,125.20999908447266
2016-12-28,122.63999938964844
2016-12-29,122.48999786376952
2016-12-30,122.45999908447266
2017-01-03,122.5199966430664
2017-01-04,122.98999786376952
2017-01-05,121.61000061035156
2017-01-06,122.87999725341795
2017-01-09,122.27999877929688
2017-01-10,122.56999969482422
2017-01-11,123.16000366210938
2017-01-12,122.61000061035156
2017-01-13,123.38999938964844
2017-01-17,122.81999969482422
2017-01-18,123.66000366210938
2017-01-19,123.37000274658205
2017-01-20,123.73999786376952
2017-01-23,124.0500030517578
2017-01-24,127.05999755859376
2017-01-25,128.57000732421875
2017-01-26,128.2100067138672
2017-01-27,128.86000061035156
2017-01-30,128.7899932861328
2017-01-31,127.1999969482422
2017-02-01,126.87999725341795
2017-02-02,126.9800033569336
2017-02-03,127.20999908447266
2017-02-06,127.29000091552734
2017-02-07,126.94000244140624
2017-02-08,127.12000274658205
2017-02-09,127.26000213623048
2017-02-10,128.0
2017-02-13,129.3699951171875
2017-02-14,129.60000610351562
2017-02-15,129.75999450683594
2017-02-16,130.25999450683594
2017-02-17,130.30999755859375
2017-02-21,130.41000366210938
2017-02-22,130.1199951171875
2017-02-23,130.4199981689453
2017-02-24,131.67999267578125
2017-02-27,131.8800048828125
2017-02-28,132.00999450683594
2017-03-01,134.9199981689453
2017-03-02,134.24000549316406
2017-03-03,134.3300018310547
2017-03-06,134.13999938964844
2017-03-07,133.89999389648438
2017-03-08,133.8800048828125
2017-03-09,132.9499969482422
2017-03-10,134.02000427246094
2017-03-13,134.27000427246094
2017-03-14,133.24000549316406
2017-03-15,135.4600067138672
2017-03-16,134.47999572753906
2017-03-17,135.5
2017-03-20,135.22000122070312
2017-03-21,133.47999572753906
2017-03-22,133.85000610351562
2017-03-23,133.44000244140625
2017-03-24,132.77000427246094
2017-03-27,131.63999938964844
2017-03-28,132.91000366210938
2017-03-29,131.9499969482422
2017-03-30,132.61000061035156
2017-03-31,132.47000122070312
2017-04-03,131.5800018310547
2017-04-04,131.61000061035156
2017-04-05,131.05999755859375
2017-04-06,131.6199951171875
2017-04-07,131.72999572753906
2017-04-10,132.24000549316406
2017-04-11,132.80999755859375
2017-04-12,130.8699951171875
2017-04-13,130.1699981689453
2017-04-17,131.3699951171875
2017-04-18,132.38999938964844
2017-04-19,132.1199951171875
2017-04-20,134.5800018310547
2017-04-21,134.8699951171875
2017-04-24,139.75999450683594
2017-04-25,139.25999450683594
2017-04-26,139.13999938964844
2017-04-27,139.4199981689453
2017-04-28,138.08999633789062
2017-05-01,137.64999389648438
2017-05-02,137.22000122070312
2017-05-03,137.9499969482422
2017-05-04,138.27000427246094
2017-05-05,139.60000610351562
2017-05-08,139.5399932861328
2017-05-09,138.9499969482422
2017-05-10,138.3000030517578
2017-05-11,138.0
2017-05-12,137.3800048828125
2017-05-15,137.69000244140625
2017-05-16,137.72000122070312
2017-05-17,134.77999877929688
2017-05-18,135.35000610351562
2017-05-19,137.0
2017-05-22,137.86000061035156
2017-05-23,138.77999877929688
2017-05-24,139.52000427246094
2017-05-25,140.5
2017-05-26,140.3699951171875
2017-05-30,141.10000610351562
2017-05-31,141.22000122070312
2017-06-01,143.33999633789062
2017-06-02,143.61000061035156
2017-06-05,144.02000427246094
2017-06-06,142.97999572753906
2017-06-07,144.57000732421875
2017-06-08,144.58999633789062
2017-06-09,144.8000030517578
2017-06-12,144.72000122070312
2017-06-13,146.4199981689453
2017-06-14,146.74000549316406
2017-06-15,148.2100067138672
2017-06-16,148.6300048828125
2017-06-19,150.17999267578125
2017-06-20,149.60000610351562
2017-06-21,146.61000061035156
2017-06-22,146.19000244140625
2017-06-23,145.77999877929688
2017-06-26,145.33999633789062
2017-06-27,142.27000427246094
2017-06-28,143.6300048828125
2017-06-29,141.6199951171875
2017-06-30,143.25
2017-07-03,144.11000061035156
2017-07-05,145.47999572753906
2017-07-06,144.35000610351562
2017-07-07,146.05999755859375
2017-07-10,146.24000549316406
