date,return
2020-01-29,-0.0007653503769598854
2020-01-30,0.007266343326255962
2020-01-31,0.001490866830832172
2020-02-03,-0.0031002840716710667
2020-02-04,-0.010593798693461932
2020-02-05,0.0017104243005100369
2020-02-06,-0.0008009899287653221
2020-02-07,0.004112835442031319
2020-02-10,0.0031964627102027813
2020-02-11,-0.004932044813440322
2020-02-12,-0.002944976907763116
2020-02-13,0.002050972893656963
2020-02-14,0.007071521458467555
2020-02-18,0.002675722713396714
2020-02-19,-0.010009416292955035
2020-02-20,0.002064092273081789
2020-02-21,0.002528968407275251
2020-02-24,-0.0013271471533566749
2020-02-25,-0.003196906419314824
2020-02-26,0.004488908850163669
2020-02-27,-0.016156202985066422
2020-02-28,-0.012086856880937687
2020-03-02,0.022514041595977065
2020-03-03,0.0021896100779531186
2020-03-04,0.017759564822055308
2020-03-05,-0.0009623484838040168
2020-03-06,0.002084577685430562
2020-03-09,-0.004008686969657892
2020-03-10,-0.002685528165761086
2020-03-11,-0.010399211586327634
2020-03-12,0.011526398896343808
2020-03-13,-0.011285169945087697
2020-03-16,0.01307714858949797
2020-03-17,-0.008297144481685928
2020-03-18,0.005913845127247141
2020-03-19,6.971836201817336e-05
2020-03-20,0.002655659336184068
2020-03-23,0.010194774396638925
2020-03-24,-0.010063188078609363
2020-03-25,-0.005991719055689152
2020-03-26,-0.003158468179956327
2020-03-27,-0.0028717596497904447
2020-03-30,-0.007770339879357187
2020-03-31,-0.002573626342044334
2020-04-01,-0.004321847492961516
2020-04-02,-0.0024492087666921677
2020-04-03,-0.00010925841773974362
2020-04-06,0.0007322684731038667
2020-04-07,0.006097568848692926
2020-04-08,0.0017988330119429541
2020-04-09,0.0029219743256970816
2020-04-13,0.005784077885814795
2020-04-14,0.01820843230648658
2020-04-15,-0.001334177745852552
2020-04-16,0.01222800463374396
2020-04-17,0.0019414226415797404
2020-04-20,2.584203756596619e-05
2020-04-21,-0.005255531224616744
2020-04-22,-0.0017602110342318181
2020-04-23,-0.0045604578482814975
2020-04-24,0.00039432452149065804
2020-04-27,-0.005989353687698983
2020-04-28,-0.007126233408429965
2020-04-29,-0.008325921053063852
2020-04-30,0.006209436595984564
2020-05-01,0.0010967710490277973
2020-05-04,0.002659536411224808
2020-05-05,0.003142666783924668
2020-05-06,-0.0023332781416073637
2020-05-07,-0.0040410187756234894
2020-05-08,0.0005794297478574805
2020-05-11,-0.0007891724378963031
2020-05-12,-0.001466723569370543
2020-05-13,-0.000568490176238889
2020-05-14,0.005615947138508004
2020-05-15,-0.006669642195486318
2020-05-18,0.0025851749173056195
2020-05-19,0.0004282788035323128
2020-05-20,0.0018630957999225019
2020-05-21,-0.003411025461241848
2020-05-22,0.003504606292224213
2020-05-26,0.022068057190974735
2020-05-27,0.022463084280412524
2020-05-28,0.0011291134803086322
2020-05-29,-0.0020051517152358637
2020-06-01,-0.003211969693361548
2020-06-02,0.00476376968615947
2020-06-03,0.01987871284754217
2020-06-04,0.012283338353676879
2020-06-05,0.022231372360948902
2020-06-08,0.0034699941364996507
2020-06-09,-0.005728060019705107
2020-06-10,-0.006839980445602003
2020-06-11,-0.014417308256571039
2020-06-12,0.003598127602739546
2020-06-15,0.0024547826729137442
2020-06-16,0.0035995779430523247
2020-06-17,-0.00264591288300007
2020-06-18,-0.00020599795941817923
2020-06-19,-0.0015642717031855275
2020-06-22,0.0009425932403818549
2020-06-23,-0.0019344816176971923
2020-06-24,0.0019700247781146932
2020-06-25,-0.0019555614978675646
2020-06-26,0.0038451663677361273
2020-06-29,-0.0031587906604442248
2020-06-30,0.0014508404218517253
2020-07-01,0.0027911094937253587
2020-07-02,0.0003224576132385724
2020-07-06,0.00015667405217471917
2020-07-07,0.017830907462560136
2020-07-08,0.0008665838381823157
2020-07-09,0.01685606791245918
2020-07-10,-0.011501669342757263
2020-07-13,-0.00511636522175693
2020-07-14,0.003775542819980023
2020-07-15,-0.01047471321692606
2020-07-16,0.0016941513457121996
2020-07-17,0.004930012504061271
2020-07-20,0.009575706464091475
2020-07-21,-0.005088569467049598
2020-07-22,0.0013061213634623656
2020-07-23,-0.0008684075898705972
2020-07-24,-0.0013092365785197478
2020-07-27,0.002321878057580823
2020-07-28,0.0007956807472797714
2020-07-29,-0.0014247197943753759
2020-07-30,0.0014600889929976277
2020-07-31,0.00012154014054326612
2020-08-03,0.0015708049685993779
2020-08-04,-0.0015530928331501694
2020-08-05,-0.010536028821507223
2020-08-06,-0.005726274178691623
2020-08-07,-0.0014564829750739982
2020-08-10,-0.0063345686659315266
2020-08-11,-0.009815799787997128
2020-08-12,0.012166447634387628
2020-08-13,0.003778485629313162
2020-08-14,-0.002130096444733948
2020-08-17,0.013335072231749357
2020-08-18,-0.00042070350970574097
2020-08-19,-0.0016257699842993159
2020-08-20,0.0013120637188819917
2020-08-21,0.0006563973733557324
2020-08-24,-0.005429252512816904
2020-08-25,0.0022386010578463286
2020-08-26,0.000947594838465945
2020-08-27,-0.0008029563199685331
2020-08-28,-0.002328445702131045
2020-08-31,0.004092731015233121
2020-09-01,0.0006865520915243003
2020-09-02,3.8221379043122057e-05
2020-09-03,-0.015422982857216787
2020-09-04,-0.008170636563448646
2020-09-08,0.00466722676527682
2020-09-09,0.008211320534768174
2020-09-10,0.0008279117330045918
2020-09-11,-0.006202855286811575
2020-09-14,0.0065070875466060165
2020-09-15,0.014302274808960585
2020-09-16,-0.0012844391059307627
2020-09-17,-0.0021388591621571964
2020-09-18,-0.0027553979630446515
2020-09-21,-0.004856596265293823
2020-09-22,-0.00017184550800007406
2020-09-23,-0.0041645658391186195
2020-09-24,0.0012829258255672442
2020-09-25,0.0020861597200832614
2020-09-28,0.0030432307943492752
2020-09-29,-0.003049153083584294
2020-09-30,-0.005916433088492697
2020-10-01,0.00916155604165614
2020-10-02,-0.010526811461036744
2020-10-05,-0.0027341738867676514
2020-10-06,-0.0012761317889148954
2020-10-07,-0.004108905769446532
2020-10-08,-0.01321971736059618
2020-10-09,0.003322468364577394
2020-10-12,-0.001975249827273033
2020-10-13,0.01364298170779012
2020-10-14,-0.001076463867222957
2020-10-15,0.000655413625981663
2020-10-16,0.0011649059210258053
2020-10-19,0.0008180353830298828
2020-10-20,-0.0004813511143611627
2020-10-21,-0.002401635767746465
2020-10-22,0.0002079858919562088
