date,n_members,tickers
2015-01-01,508,"A,AA,AAPL,ABBV,ABT,ACE,ACN,ACT,ADBE,ADI,ADM,ADP,ADS,ADSK,ADT,AEE,AEP,AES,AET,AFL,AGN,AIG,AIV,AIZ,AKAM,ALL,ALLE,ALTR,ALXN,AMAT,AME,AMG,AMGN,AMP,AMT,AMZN,ANDV,AON,APA,APC,APD,APH,APTV,ARG,ATI,AVB,AVGO,AVP,AVY,AXP,AZO,BA,BAC,BALL,BAX,BBBY,BBWI,BBY,BCR,BDX,BEN,BF-B,BHI,BIIB,BK,BKNG,BLK,BMY,BRCM,BRK-B,BSX,BUD,BWA,BXP,C,CA,CAG,CAH,CAM,CAT,CB,CBRE,CCE,CCI,CCL,CCR,CELG,CERN,CF,CFN,CHK,CHRW,CI,CINF,CL,CLX,CMA,CMCSA,CME,CMG,CMI,CMS,CNP,CNX,COF,COG,COL,COP,COR,COST,CPAY,CPB,CPRI,CRM,CSC,CSCO,CSX,CTAS,CTRA,CTSH,CTXS,CVC,CVS,CVX,D,DAL,DAY,DE,DFS,DG,DGX,DHI,DHR,DIS,DISCA,DISCK,DLPH,DLTR,DNB,DNR,DO,DOC,DOV,DPS,DRI,DTE,DTV,DUK,DVA,DVN,EA,EBAY,ECL,ED,EFX,EG,EIX,EL,ELV,EMC,EMN,EMR,EOG,EQR,ES,ESRX,ESS,ESV,ETFC,ETN,ETR,EW,EXC,EXPD,EXPE,F,FAST,FB,FCX,FDO,FDX,FE,FFIV,FIS,FISV,FITB,FLIR,FLR,FLS,FMC,FOSL,FSR,FTI,FTR,GD,GE,GEN,GGP,GILD,GIS,GL,GLW,GM,GMCR,GME,GNW,GOOG,GOOGL,GPC,GPS,GRMN,GS,GT,GWW,HAL,HAR,HAS,HBAN,HCBK,HD,HES,HIG,HOG,HON,HOT,HP,HPQ,HRB,HRL,HRS,HSP,HST,HSY,HUM,IBM,ICE,IFF,INTC,INTU,IP,IPG,IQV,IRM,ISRG,ITW,IVZ,J,JCI,JEC,JEF,JNJ,JNPR,JOY,JOYG,JPM,JWN,K,KEY,KIM,KLAC,KMB,KMI,KMX,KO,KORS,KR,KRFT,KSS,KSU,L,LEG,LEN,LH,LHX,LIN,LLL,LLTC,LLY,LM,LMT,LNC,LO,LOW,LRCX,LUK,LUMN,LUV,LVLT,LYB,M,MA,MAC,MAR,MAS,MAT,MCD,MCHP,MCO,MDLZ,MDT,MET,META,MHK,MJN,MKC,MLM,MMM,MNK,MNST,MO,MON,MOS,MPC,MRK,MRO,MRSH,MS,MSFT,MSI,MTB,MU,MUR,NAVI,NBL,NBR,NCC,NDAQ,NE,NEE,NEM,NFLX,NFX,NI,NKE,NLSN,NOC,NOV,NRG,NSC,NTAP,NTRS,NUE,NVDA,NWL,NWSA,OKE,OMC,ORCL,ORLY,OXY,PAYX,PBCT,PBI,PCAR,PCL,PCLN,PCP,PDCO,PEG,PEP,PETM,PFE,PFG,PG,PGR,PH,PHM,PLD,PLL,PM,PNC,PNR,PNW,POM,PPG,PPL,PRGO,PRU,PSA,PSKY,PSX,PVH,PWR,PXD,QCOM,QEP,R,RAI,RCL,REGN,RF,RHI,RHT,RIG,RL,ROK,ROP,ROST,RRC,RSG,RTN,RTX,RVTY,SBUX,SCG,SCHW,SE,SEE,SHW,SIAL,SJM,SLB,SNA,SNI,SO,SPG,SPGI,SPLS,SRCL,SRE,STI,STJ,STT,STX,STZ,SW,SWK,SWN,SWY,SYK,SYY,TAP,TDC,TE,TEG,TFC,TGNA,TGT,THC,TIF,TJX,TMO,TPR,TRIP,TROW,TRV,TSCO,TSN,TSO,TSS,TT,TWC,TWX,TXN,TXT,TYC,UAA,UHS,UNH,UNM,UNP,UPS,URBN,URI,USB,V,VAR,VFC,VIAB,VLO,VMC,VNO,VRSN,VRTX,VTR,VTRS,VZ,WAT,WBA,WDC,WEC,WELL,WFC,WFM,WHR,WIN,WLP,WM,WMB,WMT,WTW,WU,WY,WYN,WYNN,XEC,XEL,XL,XLNX,XOM,XRAY,XRX,XYL,YHOO,YUM,ZBH,ZION,ZTS"
2015-01-08,508,"A,AA,AAPL,ABBV,ABT,ACE,ACN,ACT,ADBE,ADI,ADM,ADP,ADS,ADSK,ADT,AEE,AEP,AES,AET,AFL,AGN,AIG,AIV,AIZ,AKAM,ALL,ALLE,ALTR,ALXN,AMAT,AME,AMG,AMGN,AMP,AMT,AMZN,ANDV,AON,APA,APC,APD,APH,APTV,ARG,ATI,AVB,AVGO,AVP,AVY,AXP,AZO,BA,BAC,BALL,BAX,BBBY,BBWI,BBY,BCR,BDX,BEN,BF-B,BHI,BIIB,BK,BKNG,BLK,BMY,BRCM,BRK-B,BSX,BUD,BWA,BXP,C,CA,CAG,CAH,CAM,CAT,CB,CBRE,CCE,CCI,CCL,CCR,CELG,CERN,CF,CFN,CHK,CHRW,CI,CINF,CL,CLX,CMA,CMCSA,CME,CMG,CMI,CMS,CNP,CNX,COF,COG,COL,COP,COR,COST,CPAY,CPB,CPRI,CRM,CSC,CSCO,CSX,CTAS,CTRA,CTSH,CTXS,CVC,CVS,CVX,D,DAL,DAY,DE,DFS,DG,DGX,DHI,DHR,DIS,DISCA,DISCK,DLPH,DLTR,DNB,DNR,DO,DOC,DOV,DPS,DRI,DTE,DTV,DUK,DVA,DVN,EA,EBAY,ECL,ED,EFX,EG,EIX,EL,ELV,EMC,EMN,EMR,EOG,EQR,ES,ESRX,ESS,ESV,ETFC,ETN,ETR,EW,EXC,EXPD,EXPE,F,FAST,FB,FCX,FDO,FDX,FE,FFIV,FIS,FISV,FITB,FLIR,FLR,FLS,FMC,FOSL,FSR,FTI,FTR,GD,GE,GEN,GGP,GILD,GIS,GL,GLW,GM,GMCR,GME,GNW,GOOG,GOOGL,GPC,GPS,GRMN,GS,GT,GWW,HAL,HAR,HAS,HBAN,HCBK,HD,HES,HIG,HOG,HON,HOT,HP,HPQ,HRB,HRL,HRS,HSP,HST,HSY,HUM,IBM,ICE,IFF,INTC,INTU,IP,IPG,IQV,IRM,ISRG,ITW,IVZ,J,JCI,JEC,JEF,JNJ,JNPR,JOY,JOYG,JPM,JWN,K,KEY,KIM,KLAC,KMB,KMI,KMX,KO,KORS,KR,KRFT,KSS,KSU,L,LEG,LEN,LH,LHX,LIN,LLL,LLTC,LLY,LM,LMT,LNC,LO,LOW,LRCX,LUK,LUMN,LUV,LVLT,LYB,M,MA,MAC,MAR,MAS,MAT,MCD,MCHP,MCO,MDLZ,MDT,MET,META,MHK,MJN,MKC,MLM,MMM,MNK,MNST,MO,MON,MOS,MPC,MRK,MRO,MRSH,MS,MSFT,MSI,MTB,MU,MUR,NAVI,NBL,NBR,NCC,NDAQ,NE,NEE,NEM,NFLX,NFX,NI,NKE,NLSN,NOC,NOV,NRG,NSC,NTAP,NTRS,NUE,NVDA,NWL,NWSA,OKE,OMC,ORCL,ORLY,OXY,PAYX,PBCT,PBI,PCAR,PCL,PCLN,PCP,PDCO,PEG,PEP,PETM,PFE,PFG,PG,PGR,PH,PHM,PLD,PLL,PM,PNC,PNR,PNW,POM,PPG,PPL,PRGO,PRU,PSA,PSKY,PSX,PVH,PWR,PXD,QCOM,QEP,R,RAI,RCL,REGN,RF,RHI,RHT,RIG,RL,ROK,ROP,ROST,RRC,RSG,RTN,RTX,RVTY,SBUX,SCG,SCHW,SE,SEE,SHW,SIAL,SJM,SLB,SNA,SNI,SO,SPG,SPGI,SPLS,SRCL,SRE,STI,STJ,STT,STX,STZ,SW,SWK,SWN,SWY,SYK,SYY,TAP,TDC,TE,TEG,TFC,TGNA,TGT,THC,TIF,TJX,TMO,TPR,TRIP,TROW,TRV,TSCO,TSN,TSO,TSS,TT,TWC,TWX,TXN,TXT,TYC,UAA,UHS,UNH,UNM,UNP,UPS,URBN,URI,USB,V,VAR,VFC,VIAB,VLO,VMC,VNO,VRSN,VRTX,VTR,VTRS,VZ,WAT,WBA,WDC,WEC,WELL,WFC,WFM,WHR,WIN,WLP,WM,WMB,WMT,WTW,WU,WY,WYN,WYNN,XEC,XEL,XL,XLNX,XOM,XRAY,XRX,XYL,YHOO,YUM,ZBH,ZION,ZTS"
2015-01-15,508,"A,AA,AAPL,ABBV,ABT,ACE,ACN,ACT,ADBE,ADI,ADM,ADP,ADS,ADSK,ADT,AEE,AEP,AES,AET,AFL,AGN,AIG,AIV,AIZ,AKAM,ALL,ALLE,ALTR,ALXN,AMAT,AME,AMG,AMGN,AMP,AMT,AMZN,ANDV,AON,APA,APC,APD,APH,APTV,ARG,ATI,AVB,AVGO,AVP,AVY,AXP,AZO,BA,BAC,BALL,BAX,BBBY,BBWI,BBY,BCR,BDX,BEN,BF-B,BHI,BIIB,BK,BKNG,BLK,BMY,BRCM,BRK-B,BSX,BUD,BWA,BXP,C,CA,CAG,CAH,CAM,CAT,CB,CBRE,CCE,CCI,CCL,CCR,CELG,CERN,CF,CFN,CHK,CHRW,CI,CINF,CL,CLX,CMA,CMCSA,CME,CMG,CMI,CMS,CNP,CNX,COF,COG,COL,COP,COR,COST,CPAY,CPB,CPRI,CRM,CSC,CSCO,CSX,CTAS,CTRA,CTSH,CTXS,CVC,CVS,CVX,D,DAL,DAY,DE,DFS,DG,DGX,DHI,DHR,DIS,DISCA,DISCK,DLPH,DLTR,DNB,DNR,DO,DOC,DOV,DPS,DRI,DTE,DTV,DUK,DVA,DVN,EA,EBAY,ECL,ED,EFX,EG,EIX,EL,ELV,EMC,EMN,EMR,EOG,EQR,ES,ESRX,ESS,ESV,ETFC,ETN,ETR,EW,EXC,EXPD,EXPE,F,FAST,FB,FCX,FDO,FDX,FE,FFIV,FIS,FISV,FITB,FLIR,FLR,FLS,FMC,FOSL,FSR,FTI,FTR,GD,GE,GEN,GGP,GILD,GIS,GL,GLW,GM,GMCR,GME,GNW,GOOG,GOOGL,GPC,GPS,GRMN,GS,GT,GWW,HAL,HAR,HAS,HBAN,HCBK,HD,HES,HIG,HOG,HON,HOT,HP,HPQ,HRB,HRL,HRS,HSP,HST,HSY,HUM,IBM,ICE,IFF,INTC,INTU,IP,IPG,IQV,IRM,ISRG,ITW,IVZ,J,JCI,JEC,JEF,JNJ,JNPR,JOY,JOYG,JPM,JWN,K,KEY,KIM,KLAC,KMB,KMI,KMX,KO,KORS,KR,KRFT,KSS,KSU,L,LEG,LEN,LH,LHX,LIN,LLL,LLTC,LLY,LM,LMT,LNC,LO,LOW,LRCX,LUK,LUMN,LUV,LVLT,LYB,M,MA,MAC,MAR,MAS,MAT,MCD,MCHP,MCO,MDLZ,MDT,MET,META,MHK,MJN,MKC,MLM,MMM,MNK,MNST,MO,MON,MOS,MPC,MRK,MRO,MRSH,MS,MSFT,MSI,MTB,MU,MUR,NAVI,NBL,NBR,NCC,NDAQ,NE,NEE,NEM,NFLX,NFX,NI,NKE,NLSN,NOC,NOV,NRG,NSC,NTAP,NTRS,NUE,NVDA,NWL,NWSA,OKE,OMC,ORCL,ORLY,OXY,PAYX,PBCT,PBI,PCAR,PCL,PCLN,PCP,PDCO,PEG,PEP,PETM,PFE,PFG,PG,PGR,PH,PHM,PLD,PLL,PM,PNC,PNR,PNW,POM,PPG,PPL,PRGO,PRU,PSA,PSKY,PSX,PVH,PWR,PXD,QCOM,QEP,R,RAI,RCL,REGN,RF,RHI,RHT,RIG,RL,ROK,ROP,ROST,RRC,RSG,RTN,RTX,RVTY,SBUX,SCG,SCHW,SE,SEE,SHW,SIAL,SJM,SLB,SNA,SNI,SO,SPG,SPGI,SPLS,SRCL,SRE,STI,STJ,STT,STX,STZ,SW,SWK,SWN,SWY,SYK,SYY,TAP,TDC,TE,TEG,TFC,TGNA,TGT,THC,TIF,TJX,TMO,TPR,TRIP,TROW,TRV,TSCO,TSN,TSO,TSS,TT,TWC,TWX,TXN,TXT,TYC,UAA,UHS,UNH,UNM,UNP,UPS,URBN,URI,USB,V,VAR,VFC,VIAB,VLO,VMC,VNO,VRSN,VRTX,VTR,VTRS,VZ,WAT,WBA,WDC,WEC,WELL,WFC,WFM,WHR,WIN,WLP,WM,WMB,WMT,WTW,WU,WY,WYN,WYNN,XEC,XEL,XL,XLNX,XOM,XRAY,XRX,XYL,YHOO,YUM,ZBH,ZION,ZTS"
2015-01-22,508,"A,AA,AAPL,ABBV,ABT,ACE,ACN,ACT,ADBE,ADI,ADM,ADP,ADS,ADSK,ADT,AEE,AEP,AES,AET,AFL,AGN,AIG,AIV,AIZ,AKAM,ALL,ALLE,ALTR,ALXN,AMAT,AME,AMG,AMGN,AMP,AMT,AMZN,ANDV,AON,APA,APC,APD,APH,APTV,ARG,ATI,AVB,AVGO,AVP,AVY,AXP,AZO,BA,BAC,BALL,BAX,BBBY,BBWI,BBY,BCR,BDX,BEN,BF-B,BHI,BIIB,BK,BKNG,BLK,BMY,BRCM,BRK-B,BSX,BUD,BWA,BXP,C,CA,CAG,CAH,CAM,CAT,CB,CBRE,CCE,CCI,CCL,CCR,CELG,CERN,CF,CFN,CHK,CHRW,CI,CINF,CL,CLX,CMA,CMCSA,CME,CMG,CMI,CMS,CNP,CNX,COF,COG,COL,COP,COR,COST,CPAY,CPB,CPRI,CRM,CSC,CSCO,CSX,CTAS,CTRA,CTSH,CTXS,CVC,CVS,CVX,D,DAL,DAY,DE,DFS,DG,DGX,DHI,DHR,DIS,DISCA,DISCK,DLPH,DLTR,DNB,DNR,DO,DOC,DOV,DPS,DRI,DTE,DTV,DUK,DVA,DVN,EA,EBAY,ECL,ED,EFX,EG,EIX,EL,ELV,EMC,EMN,EMR,EOG,EQR,ES,ESRX,ESS,ESV,ETFC,ETN,ETR,EW,EXC,EXPD,EXPE,F,FAST,FB,FCX,FDO,FDX,FE,FFIV,FIS,FISV,FITB,FLIR,FLR,FLS,FMC,FOSL,FSR,FTI,FTR,GD,GE,GEN,GGP,GILD,GIS,GL,GLW,GM,GMCR,GME,GNW,GOOG,GOOGL,GPC,GPS,GRMN,GS,GT,GWW,HAL,HAR,HAS,HBAN,HCBK,HD,HES,HIG,HOG,HON,HOT,HP,HPQ,HRB,HRL,HRS,HSP,HST,HSY,HUM,IBM,ICE,IFF,INTC,INTU,IP,IPG,IQV,IRM,ISRG,ITW,IVZ,J,JCI,JEC,JEF,JNJ,JNPR,JOY,JOYG,JPM,JWN,K,KEY,KIM,KLAC,KMB,KMI,KMX,KO,KORS,KR,KRFT,KSS,KSU,L,LEG,LEN,LH,LHX,LIN,LLL,LLTC,LLY,LM,LMT,LNC,LO,LOW,LRCX,LUK,LUMN,LUV,LVLT,LYB,M,MA,MAC,MAR,MAS,MAT,MCD,MCHP,MCO,MDLZ,MDT,MET,META,MHK,MJN,MKC,MLM,MMM,MNK,MNST,MO,MON,MOS,MPC,MRK,MRO,MRSH,MS,MSFT,MSI,MTB,MU,MUR,NAVI,NBL,NBR,NCC,NDAQ,NE,NEE,NEM,NFLX,NFX,NI,NKE,NLSN,NOC,NOV,NRG,NSC,NTAP,NTRS,NUE,NVDA,NWL,NWSA,OKE,OMC,ORCL,ORLY,OXY,PAYX,PBCT,PBI,PCAR,PCL,PCLN,PCP,PDCO,PEG,PEP,PETM,PFE,PFG,PG,PGR,PH,PHM,PLD,PLL,PM,PNC,PNR,PNW,POM,PPG,PPL,PRGO,PRU,PSA,PSKY,PSX,PVH,PWR,PXD,QCOM,QEP,R,RAI,RCL,REGN,RF,RHI,RHT,RIG,RL,ROK,ROP,ROST,RRC,RSG,RTN,RTX,RVTY,SBUX,SCG,SCHW,SE,SEE,SHW,SIAL,SJM,SLB,SNA,SNI,SO,SPG,SPGI,SPLS,SRCL,SRE,STI,STJ,STT,STX,STZ,SW,SWK,SWN,SWY,SYK,SYY,TAP,TDC,TE,TEG,TFC,TGNA,TGT,THC,TIF,TJX,TMO,TPR,TRIP,TROW,TRV,TSCO,TSN,TSO,TSS,TT,TWC,TWX,TXN,TXT,TYC,UAA,UHS,UNH,UNM,UNP,UPS,URBN,URI,USB,V,VAR,VFC,VIAB,VLO,VMC,VNO,VRSN,VRTX,VTR,VTRS,VZ,WAT,WBA,WDC,WEC,WELL,WFC,WFM,WHR,WIN,WLP,WM,WMB,WMT,WTW,WU,WY,WYN,WYNN,XEC,XEL,XL,XLNX,XOM,XRAY,XRX,XYL,YHOO,YUM,ZBH,ZION,ZTS"
2015-01-29,509,"A,AA,AAPL,ABBV,ABT,ACE,ACN,ACT,ADBE,ADI,ADM,ADP,ADS,ADSK,ADT,AEE,AEP,AES,AET,AFL,AGN,AIG,AIV,AIZ,AKAM,ALL,ALLE,ALTR,ALXN,AMAT,AME,AMG,AMGN,AMP,AMT,AMZN,ANDV,AON,APA,APC,APD,APH,APTV,ARG,ATI,AVB,AVGO,AVP,AVY,AXP,AZO,BA,BAC,BALL,BAX,BBBY,BBWI,BBY,BCR,BDX,BEN,BF-B,BHI,BIIB,BK,BKNG,BLK,BMY,BRCM,BRK-B,BSX,BUD,BWA,BXP,C,CA,CAG,CAH,CAM,CAT,CB,CBRE,CCE,CCI,CCL,CCR,CELG,CERN,CF,CFN,CHK,CHRW,CI,CINF,CL,CLX,CMA,CMCSA,CME,CMG,CMI,CMS,CNP,CNX,COF,COG,COL,COP,COR,COST,CPAY,CPB,CPRI,CRM,CSC,CSCO,CSX,CTAS,CTRA,CTSH,CTXS,CVC,CVS,CVX,D,DAL,DAY,DE,DFS,DG,DGX,DHI,DHR,DIS,DISCA,DISCK,DLPH,DLTR,DNB,DNR,DO,DOC,DOV,DPS,DRI,DTE,DTV,DUK,DVA,DVN,EA,EBAY,ECL,ED,EFX,EG,EIX,EL,ELV,EMC,EMN,EMR,ENDP,EOG,EQR,ES,ESRX,ESS,ESV,ETFC,ETN,ETR,EW,EXC,EXPD,EXPE,F,FAST,FB,FCX,FDO,FDX,FE,FFIV,FIS,FISV,FITB,FLIR,FLR,FLS,FMC,FOSL,FSR,FTI,FTR,GD,GE,GEN,GGP,GILD,GIS,GL,GLW,GM,GMCR,GME,GNW,GOOG,GOOGL,GPC,GPS,GRMN,GS,GT,GWW,HAL,HAR,HAS,HBAN,HCA,HCBK,HD,HES,HIG,HOG,HON,HOT,HP,HPQ,HRB,HRL,HRS,HSP,HST,HSY,HUM,IBM,ICE,IFF,INTC,INTU,IP,IPG,IQV,IRM,ISRG,ITW,IVZ,J,JCI,JEC,JEF,JNJ,JNPR,JOY,JOYG,JPM,JWN,K,KEY,KIM,KLAC,KMB,KMI,KMX,KO,KORS,KR,KRFT,KSS,KSU,L,LEG,LEN,LH,LHX,LIN,LLL,LLTC,LLY,LM,LMT,LNC,LO,LOW,LRCX,LUK,LUMN,LUV,LVLT,LYB,M,MA,MAC,MAR,MAS,MAT,MCD,MCHP,MCO,MDLZ,MDT,MET,META,MHK,MJN,MKC,MLM,MMM,MNK,MNST,MO,MON,MOS,MPC,MRK,MRO,MRSH,MS,MSFT,MSI,MTB,MU,MUR,NAVI,NBL,NBR,NCC,NDAQ,NE,NEE,NEM,NFLX,NFX,NI,NKE,NLSN,NOC,NOV,NRG,NSC,NTAP,NTRS,NUE,NVDA,NWL,NWSA,OKE,OMC,ORCL,ORLY,OXY,PAYX,PBCT,PBI,PCAR,PCL,PCLN,PCP,PDCO,PEG,PEP,PETM,PFE,PFG,PG,PGR,PH,PHM,PLD,PLL,PM,PNC,PNR,PNW,POM,PPG,PPL,PRGO,PRU,PSA,PSKY,PSX,PVH,PWR,PXD,QCOM,QEP,R,RAI,RCL,REGN,RF,RHI,RHT,RIG,RL,ROK,ROP,ROST,RRC,RSG,RTN,RTX,RVTY,SBUX,SCG,SCHW,SE,SEE,SHW,SIAL,SJM,SLB,SNA,SNI,SO,SPG,SPGI,SPLS,SRCL,SRE,STI,STJ,STT,STX,STZ,SW,SWK,SWN,SYK,SYY,TAP,TDC,TE,TEG,TFC,TGNA,TGT,THC,TIF,TJX,TMO,TPR,TRIP,TROW,TRV,TSCO,TSN,TSO,TSS,TT,TWC,TWX,TXN,TXT,TYC,UAA,UHS,UNH,UNM,UNP,UPS,URBN,URI,USB,V,VAR,VFC,VIAB,VLO,VMC,VNO,VRSN,VRTX,VTR,VTRS,VZ,WAT,WBA,WDC,WEC,WELL,WFC,WFM,WHR,WIN,WLP,WM,WMB,WMT,WTW,WU,WY,WYN,WYNN,XEC,XEL,XL,XLNX,XOM,XRAY,XRX,XYL,YHOO,YUM,ZBH,ZION,ZTS"
2015-02-05,509,"A,AA,AAPL,ABBV,ABT,ACE,ACN,ACT,ADBE,ADI,ADM,ADP,ADS,ADSK,ADT,AEE,AEP,AES,AET,AFL,AGN,AIG,AIV,AIZ,AKAM,ALL,ALLE,ALTR,ALXN,AMAT,AME,AMG,AMGN,AMP,AMT,AMZN,ANDV,AON,APA,APC,APD,APH,APTV,ARG,ATI,AVB,AVGO,AVP,AVY,AXP,AZO,BA,BAC,BALL,BAX,BBBY,BBWI,BBY,BCR,BDX,BEN,BF-B,BHI,BIIB,BK,BKNG,BLK,BMY,BRCM,BRK-B,BSX,BUD,BWA,BXP,C,CA,CAG,CAH,CAM,CAT,CB,CBRE,CCE,CCI,CCL,CCR,CELG,CERN,CF,CFN,CHK,CHRW,CI,CINF,CL,CLX,CMA,CMCSA,CME,CMG,CMI,CMS,CNP,CNX,COF,COG,COL,COP,COR,COST,CPAY,CPB,CPRI,CRM,CSC,CSCO,CSX,CTAS,CTRA,CTSH,CTXS,CVC,CVS,CVX,D,DAL,DAY,DE,DFS,DG,DGX,DHI,DHR,DIS,DISCA,DISCK,DLPH,DLTR,DNB,DNR,DO,DOC,DOV,DPS,DRI,DTE,DTV,DUK,DVA,DVN,EA,EBAY,ECL,ED,EFX,EG,EIX,EL,ELV,EMC,EMN,EMR,ENDP,EOG,EQR,ES,ESRX,ESS,ESV,ETFC,ETN,ETR,EW,EXC,EXPD,EXPE,F,FAST,FB,FCX,FDO,FDX,FE,FFIV,FIS,FISV,FITB,FLIR,FLR,FLS,FMC,FOSL,FSR,FTI,FTR,GD,GE,GEN,GGP,GILD,GIS,GL,GLW,GM,GMCR,GME,GNW,GOOG,GOOGL,GPC,GPS,GRMN,GS,GT,GWW,HAL,HAR,HAS,HBAN,HCA,HCBK,HD,HES,HIG,HOG,HON,HOT,HP,HPQ,HRB,HRL,HRS,HSP,HST,HSY,HUM,IBM,ICE,IFF,INTC,INTU,IP,IPG,IQV,IRM,ISRG,ITW,IVZ,J,JCI,JEC,JEF,JNJ,JNPR,JOY,JOYG,JPM,JWN,K,KEY,KIM,KLAC,KMB,KMI,KMX,KO,KORS,KR,KRFT,KSS,KSU,L,LEG,LEN,LH,LHX,LIN,LLL,LLTC,LLY,LM,LMT,LNC,LO,LOW,LRCX,LUK,LUMN,LUV,LVLT,LYB,M,MA,MAC,MAR,MAS,MAT,MCD,MCHP,MCO,MDLZ,MDT,MET,META,MHK,MJN,MKC,MLM,MMM,MNK,MNST,MO,MON,MOS,MPC,MRK,MRO,MRSH,MS,MSFT,MSI,MTB,MU,MUR,NAVI,NBL,NBR,NCC,NDAQ,NE,NEE,NEM,NFLX,NFX,NI,NKE,NLSN,NOC,NOV,NRG,NSC,NTAP,NTRS,NUE,NVDA,NWL,NWSA,OKE,OMC,ORCL,ORLY,OXY,PAYX,PBCT,PBI,PCAR,PCL,PCLN,PCP,PDCO,PEG,PEP,PETM,PFE,PFG,PG,PGR,PH,PHM,PLD,PLL,PM,PNC,PNR,PNW,POM,PPG,PPL,PRGO,PRU,PSA,PSKY,PSX,PVH,PWR,PXD,QCOM,QEP,R,RAI,RCL,REGN,RF,RHI,RHT,RIG,RL,ROK,ROP,ROST,RRC,RSG,RTN,RTX,RVTY,SBUX,SCG,SCHW,SE,SEE,SHW,SIAL,SJM,SLB,SNA,SNI,SO,SPG,SPGI,SPLS,SRCL,SRE,STI,STJ,STT,STX,STZ,SW,SWK,SWN,SYK,SYY,TAP,TDC,TE,TEG,TFC,TGNA,TGT,THC,TIF,TJX,TMO,TPR,TRIP,TROW,TRV,TSCO,TSN,TSO,TSS,TT,TWC,TWX,TXN,TXT,TYC,UAA,UHS,UNH,UNM,UNP,UPS,URBN,URI,USB,V,VAR,VFC,VIAB,VLO,VMC,VNO,VRSN,VRTX,VTR,VTRS,VZ,WAT,WBA,WDC,WEC,WELL,WFC,WFM,WHR,WIN,WLP,WM,WMB,WMT,WTW,WU,WY,WYN,WYNN,XEC,XEL,XL,XLNX,XOM,XRAY,XRX,XYL,YHOO,YUM,ZBH,ZION,ZTS"
